InertialMeasurementUnit LUA Quaternion1;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RUA Quaternion2;Accelerometer LH accX
164.0;-426.0;-771.0;?;-91.0;-196.0;1145.0
164.0;-883.0;-789.0;441.0;-84.0;-202.0;?
166.0;-635.0;-803.0;420.0;-80.0;-207.0;921.0
?;-654.0;-829.0;455.0;-77.0;-210.0;975.0
161.0;-653.0;-861.0;?;-74.0;-211.0;754.0
163.0;-585.0;-887.0;397.0;-69.0;-211.0;?
166.0;-679.0;-896.0;375.0;-64.0;-213.0;790.0
171.0;-672.0;?;358.0;-58.0;?;973.0
171.0;-624.0;-942.0;390.0;-52.0;-218.0;876.0
174.0;-609.0;-970.0;353.0;-46.0;-223.0;859.0
177.0;?;-988.0;370.0;-42.0;-226.0;925.0
178.0;-668.0;-988.0;389.0;-38.0;-229.0;865.0
180.0;-601.0;-994.0;323.0;?;-231.0;948.0
182.0;-570.0;-996.0;310.0;-36.0;-233.0;682.0
?;-460.0;-1001.0;291.0;-34.0;-234.0;692.0
185.0;-484.0;-1013.0;303.0;-32.0;-235.0;742.0
184.0;-481.0;-1020.0;310.0;-31.0;-234.0;?
186.0;-450.0;-1031.0;?;-30.0;-235.0;801.0
?;-494.0;?;277.0;?;-235.0;?
192.0;-539.0;-1057.0;?;-23.0;-235.0;526.0
?;-255.0;-1070.0;209.0;-18.0;-235.0;924.0
196.0;-486.0;-1082.0;266.0;?;-234.0;756.0
197.0;?;-1095.0;?;-7.0;-236.0;782.0
198.0;-427.0;-1105.0;272.0;-2.0;?;555.0
204.0;-432.0;-1114.0;247.0;4.0;-243.0;752.0
210.0;-527.0;-1116.0;253.0;8.0;-246.0;930.0
?;-652.0;-1121.0;265.0;12.0;-249.0;857.0
221.0;-519.0;-1126.0;230.0;17.0;-253.0;955.0
226.0;-675.0;-1130.0;257.0;21.0;?;953.0
232.0;-569.0;-1139.0;?;27.0;-261.0;541.0
239.0;-402.0;-1132.0;351.0;30.0;-262.0;1270.0
?;?;-1122.0;285.0;35.0;-259.0;1320.0
249.0;-744.0;-1101.0;286.0;44.0;-256.0;743.0
254.0;-360.0;-1068.0;299.0;56.0;-256.0;801.0
259.0;-380.0;-1030.0;290.0;71.0;?;1131.0
?;-478.0;-1018.0;?;89.0;-265.0;1222.0
258.0;-539.0;-1019.0;249.0;108.0;-271.0;1569.0
262.0;-1095.0;-1027.0;256.0;129.0;?;?
264.0;-1421.0;-1037.0;313.0;152.0;-284.0;1034.0
267.0;-820.0;-1045.0;344.0;175.0;-292.0;804.0
272.0;-839.0;-1034.0;397.0;194.0;-299.0;134.0
277.0;-693.0;-1016.0;430.0;211.0;-305.0;426.0
275.0;-447.0;-1023.0;495.0;226.0;-310.0;615.0
267.0;-423.0;-1029.0;447.0;240.0;-319.0;713.0
258.0;-449.0;-1012.0;462.0;249.0;-323.0;544.0
250.0;-277.0;-984.0;453.0;258.0;-326.0;628.0
247.0;?;-959.0;437.0;268.0;-332.0;953.0
262.0;-215.0;?;403.0;280.0;-337.0;759.0
283.0;?;-936.0;403.0;290.0;-341.0;412.0
307.0;-219.0;-921.0;433.0;297.0;-345.0;591.0
330.0;-236.0;-913.0;449.0;302.0;-348.0;769.0
348.0;-438.0;?;482.0;304.0;-351.0;703.0
?;-439.0;-904.0;?;304.0;-353.0;699.0
380.0;-390.0;-907.0;507.0;?;-355.0;621.0
383.0;?;-914.0;496.0;298.0;?;778.0
377.0;-469.0;-925.0;485.0;293.0;-352.0;743.0
361.0;-453.0;-936.0;474.0;287.0;-350.0;632.0
349.0;-429.0;-946.0;454.0;280.0;?;695.0
333.0;-400.0;?;427.0;271.0;-342.0;710.0
315.0;-486.0;-970.0;415.0;262.0;-338.0;?
293.0;-444.0;-979.0;403.0;252.0;-333.0;772.0
271.0;-488.0;-986.0;387.0;242.0;-327.0;761.0
246.0;-511.0;?;351.0;231.0;-321.0;736.0
217.0;-533.0;-1009.0;313.0;?;-315.0;660.0
187.0;-430.0;-1018.0;293.0;?;?;640.0
157.0;-399.0;?;255.0;?;-298.0;676.0
124.0;-440.0;?;230.0;191.0;-285.0;693.0
90.0;-438.0;-1056.0;205.0;176.0;-271.0;?
55.0;-463.0;-1066.0;176.0;159.0;?;668.0
19.0;-460.0;-1075.0;?;142.0;-239.0;735.0
-18.0;-462.0;-1077.0;120.0;122.0;-222.0;?
?;-470.0;-1080.0;?;101.0;-206.0;736.0
-84.0;-456.0;-1080.0;89.0;78.0;-190.0;788.0
-115.0;-504.0;-1073.0;80.0;56.0;-173.0;789.0
-148.0;-505.0;?;65.0;32.0;-154.0;769.0
-180.0;?;-1078.0;74.0;6.0;-133.0;743.0
-213.0;-468.0;-1078.0;?;-20.0;-110.0;?
-246.0;-507.0;-1082.0;104.0;-48.0;-85.0;827.0
-279.0;-538.0;-1086.0;100.0;-75.0;-59.0;816.0
-311.0;-568.0;-1081.0;96.0;-104.0;-31.0;867.0
-340.0;-597.0;-1081.0;77.0;-134.0;-1.0;860.0
-368.0;-608.0;-1081.0;81.0;?;?;804.0
-395.0;-586.0;?;61.0;-197.0;61.0;817.0
-419.0;-600.0;-1055.0;58.0;-229.0;93.0;821.0
-440.0;-586.0;-1014.0;83.0;-263.0;124.0;915.0
-460.0;?;-970.0;68.0;-294.0;154.0;908.0
-477.0;-653.0;-933.0;87.0;-317.0;179.0;853.0
-491.0;-603.0;-905.0;137.0;-336.0;201.0;712.0
-503.0;-503.0;-873.0;249.0;-348.0;217.0;724.0
-514.0;-514.0;-850.0;386.0;-355.0;225.0;?
-525.0;-536.0;-832.0;439.0;-364.0;234.0;?
-534.0;-564.0;-806.0;455.0;-376.0;?;821.0
-544.0;?;-773.0;469.0;-389.0;247.0;782.0
-553.0;-529.0;-747.0;454.0;-401.0;255.0;776.0
-562.0;-488.0;-718.0;460.0;-414.0;264.0;760.0
-570.0;-484.0;-696.0;?;-425.0;273.0;?
?;-458.0;-674.0;378.0;-438.0;?;760.0
?;-480.0;?;337.0;-452.0;287.0;759.0
-595.0;?;-622.0;?;-464.0;294.0;710.0
-602.0;-441.0;-614.0;347.0;?;298.0;699.0
-609.0;-396.0;-598.0;368.0;-480.0;303.0;722.0
-614.0;-413.0;-590.0;?;-490.0;311.0;828.0
-619.0;-533.0;-578.0;308.0;-499.0;319.0;834.0
-624.0;-539.0;-559.0;308.0;?;327.0;914.0
-628.0;-518.0;-547.0;288.0;-519.0;334.0;708.0
-632.0;-431.0;-534.0;?;-529.0;342.0;610.0
-636.0;-342.0;-517.0;295.0;-539.0;349.0;691.0
-641.0;-389.0;-506.0;?;-550.0;354.0;685.0
-647.0;-371.0;-495.0;351.0;-560.0;?;604.0
-655.0;-384.0;-481.0;351.0;-570.0;365.0;637.0
-664.0;-328.0;-474.0;318.0;-582.0;373.0;675.0
-674.0;-357.0;-460.0;258.0;-596.0;385.0;667.0
-685.0;-383.0;-437.0;204.0;-612.0;?;646.0
-693.0;?;-411.0;164.0;-629.0;411.0;666.0
-697.0;-382.0;-381.0;93.0;-648.0;?;718.0
-703.0;-382.0;-344.0;61.0;-668.0;430.0;?
-709.0;-372.0;-305.0;68.0;-688.0;434.0;?
-715.0;-323.0;-261.0;90.0;-704.0;433.0;662.0
-720.0;-359.0;-217.0;79.0;?;433.0;?
-725.0;-402.0;-177.0;136.0;-726.0;430.0;798.0
-727.0;-465.0;-138.0;139.0;-736.0;426.0;734.0
-729.0;-428.0;-99.0;119.0;-746.0;421.0;694.0
-730.0;-469.0;-59.0;120.0;?;416.0;800.0
-731.0;-528.0;-21.0;98.0;-760.0;?;958.0
-733.0;-644.0;20.0;113.0;-764.0;404.0;956.0
-734.0;-646.0;49.0;129.0;-769.0;397.0;853.0
-735.0;-622.0;76.0;151.0;-772.0;391.0;813.0
-734.0;-583.0;101.0;146.0;-774.0;385.0;883.0
-732.0;-587.0;123.0;194.0;-777.0;380.0;782.0
-730.0;-562.0;139.0;210.0;-780.0;377.0;647.0
-729.0;-478.0;152.0;212.0;-781.0;377.0;672.0
-726.0;-459.0;163.0;275.0;-781.0;379.0;741.0
?;-492.0;160.0;315.0;-780.0;388.0;817.0
-721.0;-575.0;151.0;245.0;-778.0;399.0;822.0
-720.0;-547.0;143.0;237.0;-775.0;408.0;770.0
-719.0;-524.0;140.0;246.0;-772.0;415.0;778.0
-717.0;-517.0;134.0;288.0;-765.0;421.0;809.0
-717.0;-545.0;112.0;?;-759.0;428.0;827.0
-717.0;-583.0;96.0;265.0;-756.0;433.0;825.0
-718.0;-562.0;87.0;253.0;-755.0;437.0;798.0
-718.0;-554.0;82.0;229.0;-754.0;439.0;815.0
-719.0;-570.0;86.0;186.0;-754.0;442.0;878.0
-718.0;-583.0;?;?;-754.0;445.0;844.0
-717.0;-569.0;83.0;?;-753.0;450.0;820.0
-717.0;-558.0;80.0;191.0;-751.0;454.0;822.0
-716.0;-556.0;?;229.0;?;458.0;857.0
?;-575.0;77.0;?;-747.0;463.0;815.0
-716.0;-589.0;87.0;242.0;-746.0;?;?
-717.0;-571.0;91.0;223.0;?;466.0;866.0
-717.0;-598.0;101.0;189.0;-746.0;469.0;845.0
-716.0;-595.0;110.0;224.0;?;471.0;866.0
-714.0;-618.0;121.0;240.0;-745.0;471.0;798.0
-712.0;-606.0;?;236.0;-744.0;469.0;819.0
-709.0;?;135.0;241.0;-743.0;467.0;799.0
-706.0;-575.0;?;221.0;-742.0;465.0;783.0
-702.0;-558.0;152.0;219.0;-741.0;464.0;798.0
-699.0;-536.0;157.0;237.0;-737.0;466.0;812.0
-694.0;-545.0;165.0;?;-731.0;469.0;755.0
-690.0;-527.0;163.0;284.0;?;474.0;?
-684.0;-494.0;152.0;?;-712.0;?;719.0
-679.0;-490.0;142.0;259.0;-699.0;474.0;685.0
-671.0;-499.0;126.0;224.0;-683.0;471.0;?
-663.0;-509.0;96.0;255.0;-664.0;464.0;687.0
-653.0;-443.0;50.0;297.0;-647.0;?;699.0
-643.0;-417.0;?;342.0;-635.0;?;697.0
-633.0;-415.0;-37.0;307.0;-628.0;427.0;689.0
-624.0;-373.0;-59.0;245.0;-623.0;426.0;737.0
-616.0;-435.0;-75.0;224.0;?;429.0;665.0
-609.0;-392.0;-89.0;248.0;-611.0;434.0;534.0
-605.0;-308.0;-106.0;225.0;-603.0;439.0;720.0
-604.0;-253.0;-132.0;183.0;-597.0;446.0;?
-601.0;-422.0;-154.0;?;-593.0;451.0;769.0
-597.0;-409.0;-169.0;201.0;-590.0;454.0;781.0
-590.0;-427.0;?;195.0;-587.0;455.0;601.0
-585.0;-356.0;-193.0;168.0;-584.0;454.0;542.0
?;-260.0;-207.0;?;-583.0;456.0;654.0
-573.0;?;-219.0;111.0;-582.0;460.0;816.0
-566.0;?;-223.0;128.0;-583.0;463.0;655.0
?;-396.0;-218.0;95.0;?;467.0;704.0
-556.0;-417.0;-215.0;62.0;-581.0;466.0;718.0
-550.0;-311.0;-219.0;50.0;-577.0;464.0;608.0
-543.0;-422.0;?;126.0;-574.0;458.0;661.0
-537.0;-358.0;-215.0;136.0;-573.0;453.0;766.0
-532.0;-403.0;-206.0;135.0;-571.0;449.0;706.0
-529.0;?;-191.0;125.0;-568.0;448.0;662.0
-525.0;-178.0;-181.0;155.0;-565.0;445.0;623.0
-520.0;?;-174.0;176.0;-562.0;441.0;732.0
-516.0;?;-171.0;155.0;-560.0;441.0;753.0
-512.0;?;-170.0;180.0;-558.0;443.0;637.0
-510.0;-295.0;-172.0;175.0;-558.0;444.0;806.0
-507.0;-368.0;-170.0;163.0;-558.0;?;1023.0
?;-467.0;-162.0;121.0;-560.0;452.0;930.0
?;-444.0;-153.0;96.0;-560.0;458.0;699.0
-500.0;-351.0;?;?;-560.0;467.0;780.0
-499.0;-325.0;-151.0;141.0;-555.0;471.0;551.0
-498.0;-276.0;-154.0;?;-554.0;471.0;450.0
?;-345.0;-157.0;145.0;-554.0;472.0;643.0
-496.0;-326.0;-166.0;?;-553.0;475.0;594.0
-495.0;-433.0;-169.0;132.0;-553.0;477.0;380.0
-494.0;-330.0;-171.0;106.0;-555.0;477.0;508.0
-496.0;-214.0;-175.0;36.0;-556.0;477.0;?
?;-334.0;-175.0;41.0;-555.0;476.0;?
-509.0;-381.0;?;83.0;-554.0;471.0;938.0
-522.0;-461.0;-189.0;107.0;-554.0;?;1019.0
-538.0;-559.0;?;100.0;-554.0;461.0;1076.0
-554.0;-557.0;-202.0;96.0;-557.0;455.0;1113.0
?;-571.0;-208.0;57.0;-562.0;452.0;966.0
-593.0;-535.0;-216.0;34.0;-566.0;450.0;931.0
-616.0;-524.0;-216.0;11.0;-569.0;?;762.0
?;-427.0;-223.0;45.0;-571.0;442.0;689.0
-668.0;?;-236.0;38.0;-574.0;435.0;634.0
-696.0;-367.0;-245.0;31.0;-575.0;?;613.0
-723.0;-322.0;-263.0;66.0;-575.0;425.0;715.0
-749.0;-249.0;-279.0;73.0;-574.0;419.0;?
-774.0;-266.0;-296.0;45.0;-574.0;416.0;565.0
-795.0;-266.0;-311.0;63.0;-574.0;411.0;474.0
-813.0;-196.0;-327.0;74.0;-574.0;409.0;410.0
-827.0;-136.0;-338.0;72.0;-574.0;408.0;353.0
-840.0;-134.0;-353.0;67.0;-573.0;409.0;321.0
-850.0;?;-362.0;63.0;-572.0;409.0;265.0
-858.0;-58.0;-369.0;21.0;-570.0;410.0;237.0
-865.0;-22.0;?;60.0;-566.0;410.0;206.0
-871.0;-2.0;?;?;-563.0;410.0;170.0
?;12.0;-391.0;42.0;-559.0;411.0;141.0
-879.0;13.0;-404.0;77.0;?;411.0;?
-881.0;22.0;-402.0;107.0;-549.0;411.0;83.0
-881.0;17.0;-403.0;115.0;-547.0;404.0;162.0
?;?;?;65.0;?;402.0;205.0
-878.0;9.0;-406.0;76.0;-551.0;402.0;?
-874.0;27.0;-402.0;74.0;-554.0;401.0;331.0
-870.0;5.0;-404.0;59.0;-557.0;399.0;263.0
-866.0;-28.0;-405.0;48.0;-559.0;397.0;354.0
-862.0;-58.0;?;59.0;-561.0;396.0;373.0
?;-110.0;-411.0;49.0;-562.0;397.0;355.0
-854.0;-135.0;-411.0;?;?;401.0;368.0
-851.0;-125.0;-413.0;75.0;-553.0;404.0;417.0
?;-94.0;-427.0;125.0;-545.0;?;436.0
-842.0;-73.0;-439.0;124.0;-534.0;409.0;561.0
-839.0;-100.0;?;150.0;-525.0;411.0;624.0
?;-102.0;-477.0;80.0;-524.0;419.0;516.0
-838.0;-127.0;-473.0;-64.0;-530.0;439.0;666.0
-837.0;-145.0;-459.0;-18.0;-534.0;461.0;640.0
-836.0;-141.0;-450.0;-1.0;-534.0;478.0;545.0
-833.0;-166.0;-450.0;23.0;-532.0;?;450.0
-829.0;-131.0;-448.0;21.0;-529.0;?;530.0
-825.0;-199.0;-463.0;0.0;-524.0;505.0;?
-822.0;-282.0;-478.0;32.0;-521.0;508.0;422.0
-820.0;-315.0;-490.0;44.0;-517.0;509.0;790.0
-816.0;-526.0;-501.0;46.0;-512.0;510.0;609.0
-813.0;-528.0;-505.0;76.0;-510.0;509.0;954.0
-807.0;-562.0;-507.0;39.0;?;505.0;1018.0
-801.0;-649.0;?;21.0;-508.0;500.0;965.0
-793.0;-493.0;-511.0;17.0;-507.0;493.0;1041.0
?;-464.0;-507.0;13.0;-506.0;485.0;1006.0
-773.0;-673.0;-507.0;43.0;-505.0;473.0;660.0
?;-576.0;-499.0;115.0;-507.0;458.0;594.0
-745.0;-396.0;-488.0;278.0;?;438.0;587.0
-730.0;-346.0;-482.0;479.0;-499.0;419.0;443.0
-715.0;-304.0;-485.0;668.0;?;?;710.0
-701.0;-324.0;-485.0;?;-488.0;415.0;839.0
-692.0;-271.0;-475.0;563.0;-499.0;426.0;436.0
-681.0;-90.0;-444.0;488.0;-513.0;433.0;560.0
-671.0;-75.0;-386.0;477.0;-531.0;?;?
-661.0;-267.0;-328.0;?;?;445.0;843.0
-650.0;-322.0;-264.0;472.0;-568.0;450.0;596.0
-639.0;-348.0;-220.0;462.0;-583.0;455.0;823.0
-629.0;-391.0;?;455.0;-598.0;461.0;985.0
-623.0;-499.0;-154.0;474.0;-610.0;463.0;948.0
?;?;-121.0;469.0;-621.0;?;?
-614.0;-574.0;-87.0;437.0;-630.0;465.0;893.0
-614.0;-485.0;-67.0;?;-638.0;466.0;907.0
-616.0;-523.0;?;397.0;-645.0;467.0;952.0
-619.0;-534.0;-26.0;390.0;?;469.0;?
-625.0;-555.0;-5.0;401.0;-659.0;472.0;740.0
-632.0;-456.0;19.0;370.0;?;478.0;833.0
-639.0;-470.0;49.0;324.0;?;486.0;674.0
-648.0;?;83.0;303.0;-684.0;493.0;748.0
?;-418.0;121.0;309.0;-692.0;498.0;777.0
-667.0;-485.0;156.0;296.0;-700.0;?;784.0
-677.0;-420.0;200.0;?;-706.0;?;689.0
-685.0;-439.0;237.0;254.0;-713.0;516.0;?
-692.0;-477.0;270.0;250.0;-719.0;520.0;512.0
-694.0;-364.0;301.0;220.0;-723.0;523.0;?
-695.0;-288.0;324.0;226.0;?;526.0;763.0
?;-519.0;337.0;?;-725.0;529.0;629.0
-692.0;-378.0;342.0;257.0;-725.0;?;488.0
-690.0;-290.0;342.0;282.0;-724.0;532.0;494.0
-687.0;-278.0;344.0;290.0;-724.0;533.0;648.0
-685.0;-304.0;?;255.0;-724.0;535.0;977.0
-683.0;-398.0;336.0;242.0;-725.0;534.0;811.0
-681.0;-508.0;323.0;181.0;-724.0;534.0;564.0
-680.0;-536.0;310.0;178.0;-721.0;532.0;220.0
-682.0;-292.0;284.0;155.0;-717.0;528.0;168.0
-681.0;-347.0;244.0;178.0;-714.0;520.0;?
-681.0;-325.0;206.0;172.0;-712.0;514.0;138.0
-682.0;-307.0;183.0;182.0;-710.0;509.0;937.0
-685.0;-632.0;?;172.0;-709.0;504.0;775.0
-691.0;-771.0;158.0;180.0;-711.0;496.0;997.0
-700.0;?;149.0;207.0;-712.0;487.0;1124.0
-709.0;-841.0;142.0;238.0;?;472.0;703.0
-719.0;-768.0;145.0;242.0;-722.0;457.0;1046.0
-730.0;-641.0;147.0;219.0;-728.0;440.0;1010.0
-741.0;-594.0;149.0;199.0;-735.0;422.0;872.0
?;-528.0;153.0;210.0;-741.0;?;808.0
-762.0;-419.0;164.0;202.0;-745.0;383.0;1169.0
-771.0;-672.0;176.0;209.0;-750.0;363.0;1135.0
-777.0;-906.0;180.0;247.0;?;343.0;905.0
-779.0;-579.0;191.0;248.0;-756.0;325.0;543.0
?;-367.0;202.0;251.0;-758.0;307.0;?
-776.0;-269.0;216.0;286.0;-762.0;287.0;369.0
-771.0;-203.0;223.0;?;?;270.0;?
-764.0;-301.0;230.0;279.0;-768.0;252.0;351.0
?;-341.0;244.0;272.0;-770.0;?;406.0
-744.0;-359.0;256.0;282.0;-772.0;216.0;352.0
-739.0;-338.0;269.0;305.0;-773.0;200.0;285.0
-738.0;-326.0;?;301.0;?;183.0;256.0
-740.0;-310.0;297.0;?;-775.0;?;250.0
-743.0;-300.0;310.0;281.0;-775.0;151.0;231.0
-744.0;-263.0;326.0;280.0;?;?;228.0
-745.0;-257.0;343.0;285.0;-773.0;120.0;237.0
-745.0;-236.0;356.0;270.0;-771.0;106.0;249.0
-745.0;?;369.0;279.0;-768.0;94.0;220.0
-743.0;-207.0;378.0;271.0;-767.0;83.0;179.0
-742.0;?;387.0;248.0;-766.0;74.0;163.0
-739.0;-194.0;?;242.0;-764.0;67.0;?
-737.0;-219.0;405.0;255.0;-762.0;60.0;214.0
-734.0;-242.0;410.0;246.0;-760.0;55.0;244.0
-731.0;-253.0;?;244.0;-759.0;?;271.0
-728.0;?;?;243.0;?;46.0;305.0
-726.0;-266.0;430.0;240.0;-759.0;43.0;274.0
-724.0;-284.0;435.0;238.0;-759.0;39.0;288.0
-723.0;-294.0;438.0;237.0;?;35.0;304.0
-721.0;-322.0;441.0;240.0;-761.0;33.0;348.0
-720.0;-336.0;446.0;227.0;-762.0;30.0;316.0
-719.0;-318.0;447.0;225.0;-763.0;28.0;334.0
-719.0;-345.0;449.0;229.0;-764.0;27.0;306.0
-720.0;-344.0;450.0;222.0;-764.0;26.0;333.0
-721.0;?;452.0;227.0;-765.0;26.0;342.0
-722.0;-321.0;452.0;221.0;-765.0;26.0;332.0
-723.0;-324.0;453.0;?;-765.0;26.0;323.0
-724.0;-303.0;452.0;240.0;?;?;302.0
-726.0;-319.0;455.0;238.0;-766.0;26.0;292.0
-727.0;-294.0;?;232.0;-767.0;26.0;282.0
?;?;455.0;240.0;-767.0;26.0;?
-728.0;-290.0;454.0;235.0;-767.0;25.0;235.0
-729.0;?;453.0;223.0;-767.0;25.0;237.0
-729.0;-269.0;?;217.0;-767.0;25.0;230.0
-729.0;-251.0;457.0;224.0;-766.0;24.0;?
-729.0;-254.0;458.0;218.0;-766.0;23.0;214.0
?;-254.0;460.0;221.0;-766.0;23.0;227.0
-728.0;-269.0;460.0;222.0;-765.0;23.0;253.0
-728.0;-267.0;462.0;214.0;-764.0;22.0;255.0
-727.0;-265.0;465.0;223.0;-764.0;21.0;269.0
-726.0;?;465.0;221.0;-764.0;21.0;243.0
-726.0;-294.0;466.0;213.0;-764.0;21.0;238.0
-725.0;-284.0;468.0;217.0;-763.0;20.0;253.0
-725.0;-289.0;468.0;?;-762.0;?;280.0
-725.0;-310.0;468.0;213.0;-762.0;18.0;301.0
?;-303.0;472.0;208.0;?;18.0;279.0
-725.0;-282.0;473.0;201.0;-760.0;17.0;252.0
-725.0;-283.0;475.0;206.0;?;17.0;253.0
-725.0;-292.0;475.0;203.0;-759.0;16.0;237.0
-725.0;-279.0;476.0;208.0;-759.0;15.0;220.0
-726.0;-286.0;?;193.0;-758.0;?;213.0
-726.0;-273.0;482.0;?;-758.0;14.0;215.0
-726.0;-286.0;?;180.0;-757.0;?;215.0
-726.0;-291.0;479.0;?;-756.0;14.0;239.0
-726.0;-271.0;482.0;194.0;-756.0;15.0;?
-726.0;-282.0;481.0;202.0;-756.0;?;191.0
-725.0;-263.0;480.0;199.0;-756.0;15.0;181.0
-725.0;-304.0;481.0;193.0;-756.0;15.0;217.0
-725.0;-292.0;482.0;192.0;-755.0;?;226.0
-725.0;-262.0;482.0;201.0;-755.0;?;232.0
?;-281.0;485.0;200.0;-755.0;15.0;242.0
-726.0;-273.0;484.0;199.0;-755.0;15.0;183.0
-726.0;-283.0;484.0;194.0;-754.0;15.0;?
-726.0;?;486.0;?;-754.0;15.0;209.0
-726.0;-300.0;486.0;185.0;-754.0;16.0;205.0
-726.0;-289.0;?;181.0;-753.0;16.0;187.0
-727.0;-266.0;486.0;196.0;-753.0;16.0;190.0
-727.0;-266.0;486.0;197.0;-753.0;17.0;196.0
-727.0;-272.0;485.0;193.0;-754.0;17.0;185.0
-727.0;?;486.0;196.0;-754.0;18.0;174.0
-727.0;-274.0;?;188.0;-754.0;18.0;211.0
-728.0;-296.0;485.0;187.0;-754.0;19.0;191.0
-728.0;-296.0;487.0;192.0;-754.0;?;225.0
-728.0;-291.0;?;182.0;-753.0;19.0;228.0
-728.0;-292.0;488.0;176.0;-752.0;19.0;213.0
?;-293.0;?;187.0;-752.0;20.0;224.0
-728.0;-282.0;486.0;190.0;-752.0;?;204.0
-728.0;-292.0;486.0;187.0;-752.0;20.0;202.0
-728.0;-271.0;486.0;?;-752.0;?;172.0
-728.0;-274.0;487.0;187.0;-752.0;20.0;162.0
-728.0;?;?;190.0;?;20.0;145.0
-727.0;-272.0;488.0;187.0;-751.0;20.0;180.0
-727.0;-288.0;?;183.0;-751.0;19.0;195.0
-726.0;-286.0;492.0;183.0;-751.0;18.0;?
-725.0;-269.0;491.0;178.0;-752.0;18.0;182.0
-725.0;-276.0;490.0;173.0;-752.0;18.0;187.0
-724.0;?;492.0;178.0;?;18.0;223.0
-724.0;-307.0;490.0;178.0;-752.0;18.0;210.0
-723.0;-286.0;491.0;180.0;-752.0;18.0;188.0
?;-288.0;490.0;180.0;-753.0;19.0;192.0
-723.0;-301.0;?;185.0;-753.0;19.0;205.0
-723.0;-295.0;491.0;185.0;-753.0;19.0;195.0
-723.0;-290.0;490.0;181.0;-753.0;19.0;214.0
-724.0;-302.0;492.0;182.0;-753.0;20.0;204.0
-725.0;-272.0;491.0;?;?;20.0;174.0
-725.0;-265.0;490.0;177.0;-753.0;20.0;141.0
-725.0;-200.0;490.0;174.0;-753.0;20.0;157.0
-726.0;-221.0;488.0;178.0;-754.0;21.0;95.0
-726.0;-237.0;491.0;174.0;-754.0;23.0;164.0
-726.0;-234.0;487.0;161.0;-755.0;24.0;215.0
-727.0;-217.0;487.0;164.0;-755.0;26.0;215.0
-727.0;-264.0;486.0;152.0;-755.0;27.0;282.0
-728.0;-269.0;483.0;137.0;-756.0;30.0;332.0
?;-289.0;481.0;120.0;-756.0;32.0;300.0
-729.0;-313.0;479.0;116.0;-756.0;36.0;250.0
-731.0;-289.0;478.0;126.0;-755.0;40.0;281.0
?;-299.0;474.0;153.0;-755.0;45.0;279.0
-733.0;-350.0;472.0;158.0;-755.0;49.0;369.0
-734.0;-287.0;?;145.0;-756.0;52.0;247.0
-734.0;-272.0;465.0;143.0;-757.0;55.0;209.0
-734.0;-273.0;461.0;144.0;?;?;248.0
-734.0;-317.0;457.0;139.0;-758.0;63.0;292.0
-734.0;-352.0;451.0;139.0;-759.0;70.0;277.0
-733.0;-344.0;443.0;148.0;-761.0;78.0;253.0
-732.0;-313.0;436.0;166.0;-763.0;88.0;?
-729.0;-297.0;426.0;194.0;-764.0;102.0;?
-726.0;-300.0;409.0;234.0;-763.0;119.0;?
-725.0;-366.0;393.0;260.0;-762.0;?;229.0
-723.0;-389.0;376.0;284.0;-758.0;156.0;293.0
-719.0;-409.0;360.0;288.0;-751.0;174.0;363.0
-715.0;-457.0;344.0;317.0;-741.0;191.0;500.0
-711.0;-485.0;?;334.0;-727.0;207.0;526.0
-708.0;-443.0;301.0;350.0;-712.0;223.0;482.0
-705.0;-381.0;277.0;370.0;-695.0;236.0;389.0
-703.0;-389.0;251.0;365.0;-676.0;244.0;346.0
-700.0;-379.0;227.0;376.0;-658.0;246.0;277.0
-696.0;-367.0;201.0;348.0;-641.0;241.0;244.0
-691.0;-329.0;178.0;321.0;-626.0;231.0;182.0
?;-313.0;153.0;?;-613.0;?;162.0
?;-265.0;?;352.0;-603.0;202.0;?
-671.0;-276.0;101.0;326.0;?;190.0;?
-666.0;?;?;300.0;-590.0;176.0;155.0
-662.0;-244.0;51.0;250.0;-586.0;161.0;147.0
-658.0;-223.0;30.0;258.0;-583.0;145.0;137.0
-654.0;-206.0;4.0;297.0;-578.0;130.0;148.0
-649.0;-213.0;-19.0;314.0;-574.0;117.0;176.0
-645.0;-255.0;?;327.0;-573.0;108.0;252.0
-641.0;-318.0;-78.0;303.0;-572.0;?;345.0
-639.0;-343.0;-107.0;278.0;-575.0;101.0;305.0
-638.0;-298.0;?;335.0;-577.0;?;233.0
-638.0;-245.0;-170.0;352.0;-580.0;99.0;192.0
-641.0;-195.0;-202.0;320.0;-585.0;102.0;181.0
-646.0;-219.0;-230.0;347.0;-588.0;108.0;251.0
-651.0;-261.0;-252.0;333.0;-591.0;115.0;?
-659.0;?;-277.0;353.0;-593.0;?;190.0
-668.0;-230.0;-301.0;323.0;-594.0;141.0;154.0
-679.0;?;?;319.0;-594.0;?;69.0
-689.0;-108.0;-349.0;296.0;-594.0;173.0;109.0
-699.0;-121.0;-369.0;291.0;-594.0;190.0;98.0
-709.0;-102.0;-389.0;275.0;?;209.0;183.0
-719.0;-76.0;-404.0;255.0;?;230.0;145.0
