InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
224.0;?;-52;-348.0;-79;950.0;-923.0
218.0;-372.0;-62;-338.0;-79;918.0;-498.0
?;-372.0;-42;-327.0;-76;?;-818.0
208.0;-374.0;-64;-318.0;-74;943.0;-723.0
203.0;-380.0;-47;-311.0;-62;1022.0;-666.0
?;-389.0;-50;?;-54;1004.0;-520.0
197.0;-402.0;?;-305.0;-57;1023.0;-542.0
?;-415.0;118;-309.0;-22;1151.0;-463.0
201.0;-426.0;80;-319.0;2;1173.0;-404.0
208.0;-437.0;-205;-333.0;-3;1518.0;-434.0
215.0;-447.0;-133;?;-2;1188.0;-397.0
226.0;-455.0;-113;-369.0;-5;465.0;-371.0
237.0;-461.0;-115;-389.0;-17;1109.0;?
248.0;-463.0;-72;-406.0;?;1734.0;-411.0
253.0;-463.0;-91;-418.0;-142;1651.0;-359.0
?;-481.0;-76;-419.0;-153;1315.0;-446.0
224.0;-512.0;-77;-401.0;-162;1021.0;-456.0
?;-543.0;-78;-373.0;-163;1050.0;-758.0
179.0;-576.0;?;-345.0;-161;1088.0;?
158.0;-602.0;-77;?;-163;1047.0;-466.0
141.0;-626.0;-77;-297.0;-161;855.0;-774.0
?;-641.0;-79;-280.0;-161;?;-620.0
119.0;-652.0;-79;-262.0;-161;735.0;?
109.0;?;-78;?;-161;661.0;-570.0
98.0;-675.0;-83;-234.0;-161;927.0;?
90.0;-684.0;-86;-226.0;-160;718.0;?
83.0;-690.0;-85;-215.0;-161;434.0;-394.0
79.0;-697.0;-85;-201.0;-161;222.0;-418.0
76.0;-698.0;-85;-191.0;-161;1192.0;-445.0
76.0;?;?;?;-161;1665.0;-396.0
78.0;-684.0;-85;-188.0;-161;1040.0;-371.0
77.0;-671.0;-85;?;?;772.0;-337.0
?;-657.0;?;-181.0;-162;?;-344.0
65.0;-648.0;-85;-179.0;-161;1326.0;-407.0
57.0;-641.0;-85;-173.0;-162;1136.0;-470.0
47.0;?;-87;?;-163;937.0;-457.0
35.0;-633.0;-83;-146.0;-159;947.0;-474.0
21.0;-635.0;-90;-125.0;-168;1188.0;-652.0
5.0;-639.0;-82;-102.0;-156;888.0;-833.0
-11.0;-647.0;-90;-80.0;-168;1001.0;-670.0
-24.0;?;-89;-66.0;-166;?;-583.0
-34.0;-655.0;-81;-60.0;-150;991.0;?
-46.0;-661.0;-142;-60.0;-220;?;-607.0
-57.0;-663.0;?;-61.0;-24;1011.0;?
-65.0;-667.0;218;-64.0;217;962.0;-557.0
-69.0;?;?;-66.0;166;1209.0;-457.0
-74.0;-675.0;152;-63.0;?;1259.0;-435.0
-86.0;-673.0;224;-53.0;172;1815.0;-420.0
-99.0;-671.0;-42;-39.0;171;?;-420.0
-108.0;-663.0;-210;-18.0;128;736.0;-382.0
-111.0;-654.0;-133;-4.0;29;1765.0;-361.0
-111.0;-648.0;-146;?;22;?;?
-119.0;-639.0;-136;2.0;7;1308.0;?
-138.0;-624.0;-119;24.0;-7;1040.0;-512.0
?;-600.0;-130;54.0;0;1049.0;?
-181.0;-576.0;-119;80.0;-17;1048.0;-628.0
-193.0;-558.0;-125;96.0;-41;1042.0;-746.0
-201.0;-542.0;-126;106.0;-49;915.0;-628.0
?;-530.0;-125;114.0;-48;1006.0;-686.0
-217.0;-519.0;-129;121.0;-53;1021.0;-705.0
-223.0;?;-129;126.0;?;702.0;-697.0
-230.0;-498.0;-131;132.0;-55;1308.0;-638.0
-237.0;-485.0;-136;139.0;-59;515.0;?
-243.0;-476.0;-135;145.0;?;156.0;-467.0
-247.0;-470.0;-135;149.0;-58;?;-440.0
?;-469.0;-136;152.0;-58;336.0;-450.0
-254.0;-468.0;-135;153.0;-58;2127.0;-439.0
-252.0;?;-135;?;-58;1967.0;-417.0
-251.0;-487.0;?;149.0;-58;740.0;-383.0
-250.0;-506.0;-135;143.0;-58;1011.0;-376.0
?;-533.0;?;135.0;-58;1094.0;-421.0
-243.0;-559.0;-135;132.0;?;1171.0;-445.0
-246.0;-573.0;-135;134.0;-58;935.0;-429.0
-258.0;-582.0;-136;152.0;-58;1105.0;-452.0
-274.0;-582.0;-135;179.0;-58;1008.0;-574.0
-294.0;-577.0;-136;211.0;-57;1090.0;-769.0
-309.0;-571.0;-138;243.0;-56;935.0;?
-320.0;-565.0;-133;271.0;-57;?;-530.0
?;-564.0;-143;292.0;-53;881.0;-662.0
-330.0;-560.0;-131;310.0;-56;962.0;-580.0
-338.0;-553.0;-143;323.0;-49;947.0;-494.0
-346.0;-541.0;?;333.0;-53;966.0;-530.0
-351.0;-529.0;-151;334.0;-87;1020.0;-465.0
?;-520.0;-219;?;-91;1157.0;-419.0
-353.0;-508.0;-21;320.0;?;1408.0;-410.0
?;-489.0;215;308.0;-140;1404.0;-439.0
-353.0;-467.0;167;298.0;-144;1067.0;?
-355.0;-434.0;173;291.0;-171;972.0;?
-346.0;-407.0;186;285.0;-165;1742.0;-446.0
?;-392.0;172;273.0;-198;1403.0;-475.0
-339.0;-358.0;181;268.0;?;1438.0;-432.0
-355.0;-309.0;164;281.0;33;1116.0;-581.0
-376.0;?;162;312.0;3;1197.0;-602.0
-397.0;?;153;346.0;3;1116.0;-633.0
?;-137.0;148;375.0;11;1049.0;?
-432.0;-85.0;149;398.0;0;851.0;-607.0
-445.0;-46.0;147;?;9;898.0;-529.0
?;-20.0;148;432.0;4;920.0;-589.0
-463.0;6.0;148;?;?;663.0;-453.0
-472.0;30.0;148;460.0;6;1414.0;-420.0
-483.0;55.0;147;474.0;?;167.0;-408.0
-494.0;82.0;?;490.0;6;321.0;-405.0
-509.0;109.0;148;507.0;?;468.0;-392.0
-518.0;128.0;148;520.0;5;727.0;-411.0
-527.0;149.0;148;534.0;5;1502.0;-389.0
-538.0;169.0;148;552.0;5;1442.0;-384.0
-549.0;189.0;?;570.0;5;888.0;-450.0
-560.0;207.0;147;593.0;5;943.0;-463.0
-570.0;?;147;618.0;5;1148.0;-553.0
-577.0;248.0;147;640.0;5;1116.0;-507.0
-582.0;265.0;147;656.0;5;752.0;-687.0
?;276.0;?;664.0;5;?;-589.0
-588.0;284.0;147;667.0;4;?;-557.0
-587.0;288.0;147;?;4;1063.0;-611.0
-586.0;290.0;147;666.0;4;982.0;-661.0
-584.0;293.0;147;664.0;4;1059.0;-663.0
-579.0;296.0;?;660.0;5;894.0;-675.0
-573.0;300.0;143;655.0;5;982.0;-651.0
?;298.0;138;646.0;?;?;?
-553.0;290.0;128;633.0;?;1095.0;-683.0
-539.0;278.0;121;618.0;4;930.0;-688.0
?;261.0;?;602.0;3;1051.0;?
-508.0;249.0;110;588.0;3;1363.0;-694.0
-493.0;?;?;579.0;3;824.0;-688.0
-477.0;220.0;103;?;3;1412.0;-694.0
-460.0;202.0;?;?;3;1448.0;-726.0
?;184.0;97;559.0;3;1293.0;-713.0
?;173.0;93;556.0;3;976.0;-718.0
-421.0;163.0;91;556.0;3;1222.0;-720.0
-411.0;155.0;89;557.0;3;1054.0;-720.0
-401.0;?;87;557.0;3;998.0;-732.0
-392.0;?;85;558.0;2;935.0;-736.0
-384.0;131.0;83;560.0;2;1013.0;-720.0
-380.0;128.0;82;561.0;2;1065.0;-710.0
-376.0;125.0;81;561.0;2;933.0;-690.0
-374.0;125.0;80;561.0;2;1109.0;-702.0
-372.0;125.0;80;562.0;1;1113.0;-727.0
-370.0;126.0;80;563.0;1;566.0;-726.0
-370.0;?;79;564.0;1;554.0;-706.0
?;130.0;79;566.0;1;757.0;-695.0
-373.0;132.0;78;569.0;1;1170.0;-659.0
-376.0;138.0;74;570.0;0;1411.0;-663.0
-380.0;144.0;69;573.0;-1;1011.0;-641.0
-384.0;150.0;65;?;-2;1167.0;?
-390.0;158.0;63;580.0;-3;?;-580.0
-397.0;166.0;63;584.0;?;1126.0;-622.0
-405.0;176.0;63;588.0;-3;1009.0;-627.0
-415.0;?;63;593.0;-3;979.0;-620.0
-427.0;201.0;63;599.0;-4;1016.0;?
-439.0;215.0;63;606.0;-4;?;-539.0
-452.0;234.0;63;612.0;-4;982.0;-507.0
-466.0;251.0;63;619.0;-4;982.0;-509.0
-480.0;266.0;63;626.0;-4;990.0;-512.0
-494.0;?;63;633.0;-4;968.0;-501.0
-507.0;299.0;63;640.0;-4;966.0;-509.0
-520.0;317.0;63;646.0;-4;984.0;-489.0
-533.0;330.0;63;650.0;-4;997.0;-483.0
-544.0;344.0;63;?;-4;1012.0;-501.0
-554.0;355.0;63;657.0;-4;1010.0;-474.0
-561.0;365.0;63;660.0;-4;1005.0;-450.0
-567.0;?;63;663.0;-4;1000.0;-470.0
-572.0;373.0;?;664.0;-4;?;-450.0
-576.0;380.0;63;665.0;-4;990.0;-476.0
-581.0;383.0;?;667.0;-4;989.0;-483.0
-584.0;387.0;63;670.0;-4;1008.0;-442.0
-587.0;390.0;63;672.0;-4;?;-443.0
-589.0;390.0;?;673.0;-4;1001.0;-432.0
?;391.0;?;673.0;-5;1022.0;-437.0
-591.0;392.0;?;673.0;-5;1029.0;?
-591.0;389.0;63;?;-5;1011.0;-444.0
-592.0;393.0;63;670.0;?;1021.0;-436.0
-593.0;392.0;63;670.0;-5;1021.0;-436.0
-594.0;393.0;63;670.0;-5;998.0;-440.0
-595.0;395.0;63;670.0;-5;1007.0;-442.0
-596.0;396.0;?;671.0;-5;1050.0;-411.0
-597.0;396.0;63;672.0;-5;1044.0;?
?;?;63;674.0;-5;993.0;-410.0
-599.0;?;63;676.0;-5;?;?
-601.0;401.0;63;678.0;?;1027.0;-422.0
-603.0;402.0;63;680.0;-5;1036.0;-426.0
-606.0;?;63;?;-5;1050.0;-411.0
-607.0;405.0;63;685.0;-5;1033.0;?
-609.0;409.0;63;688.0;?;1030.0;-419.0
?;?;63;?;-5;?;-438.0
-612.0;411.0;63;693.0;-5;?;-407.0
-614.0;413.0;63;695.0;-5;1004.0;?
-614.0;?;63;696.0;-5;1022.0;-412.0
?;416.0;63;696.0;-5;1017.0;?
-615.0;418.0;63;696.0;-5;1013.0;-388.0
-615.0;417.0;63;?;-5;?;-417.0
-615.0;417.0;63;695.0;-5;1021.0;-411.0
-615.0;417.0;63;694.0;-5;1028.0;-410.0
-615.0;418.0;63;?;-5;1022.0;-390.0
-614.0;418.0;63;693.0;-5;?;-403.0
-614.0;417.0;63;692.0;-5;1022.0;-421.0
-614.0;417.0;63;691.0;-5;1024.0;-416.0
-614.0;?;63;690.0;-5;994.0;-410.0
-614.0;?;63;689.0;-5;1024.0;-386.0
-614.0;416.0;?;689.0;?;1032.0;-394.0
-614.0;415.0;63;689.0;-5;1021.0;-404.0
?;415.0;63;689.0;-5;1031.0;-418.0
-614.0;417.0;63;?;-5;1040.0;-414.0
?;417.0;63;690.0;-5;1016.0;-401.0
-614.0;?;63;?;-5;1015.0;-420.0
-614.0;417.0;63;691.0;-5;1017.0;-412.0
-614.0;?;63;691.0;-5;1033.0;?
-615.0;417.0;63;691.0;-5;1043.0;-419.0
-615.0;417.0;63;?;-5;1030.0;?
-615.0;418.0;63;?;-5;?;-390.0
-615.0;417.0;63;691.0;-5;1025.0;-391.0
-615.0;?;63;690.0;-5;1041.0;-388.0
-615.0;416.0;63;691.0;-5;1012.0;-397.0
-615.0;418.0;63;691.0;-5;1010.0;-402.0
-615.0;417.0;63;691.0;-5;1011.0;-381.0
-615.0;418.0;?;691.0;-5;1019.0;-406.0
-616.0;417.0;63;691.0;-5;1031.0;-394.0
-616.0;417.0;63;691.0;-5;1011.0;-410.0
-616.0;417.0;63;692.0;-5;1021.0;-401.0
-616.0;417.0;63;692.0;?;1021.0;-402.0
-616.0;417.0;63;692.0;?;1017.0;-389.0
?;417.0;63;692.0;-5;1013.0;-415.0
-616.0;418.0;63;693.0;-5;1017.0;-412.0
-616.0;?;63;693.0;-5;1017.0;-400.0
?;417.0;63;?;-5;1029.0;-390.0
-616.0;418.0;63;693.0;-5;1017.0;-392.0
-616.0;417.0;63;692.0;-5;1017.0;-410.0
-616.0;416.0;63;692.0;-5;1006.0;-396.0
-616.0;?;63;692.0;?;1020.0;?
-616.0;416.0;63;?;-5;1012.0;-408.0
-616.0;416.0;63;691.0;-5;1011.0;-377.0
-616.0;417.0;63;691.0;-5;1010.0;-398.0
-615.0;413.0;63;690.0;-5;1030.0;?
-615.0;416.0;63;690.0;-5;1021.0;-401.0
-615.0;416.0;63;691.0;-5;?;-398.0
-615.0;415.0;63;691.0;?;1021.0;-401.0
-615.0;415.0;63;?;-5;1020.0;-398.0
-615.0;416.0;63;690.0;-5;1022.0;-409.0
-615.0;?;63;690.0;-5;1015.0;-401.0
-615.0;417.0;63;690.0;-5;1016.0;?
-615.0;416.0;63;?;-5;1033.0;-389.0
-615.0;416.0;63;690.0;-5;1030.0;-392.0
-615.0;416.0;63;690.0;-5;1025.0;-410.0
-615.0;416.0;63;?;-5;1018.0;-397.0
-615.0;415.0;63;690.0;-5;1016.0;-404.0
?;415.0;63;690.0;-5;1006.0;-408.0
-615.0;?;63;689.0;-5;1030.0;-396.0
-614.0;415.0;63;689.0;-5;1013.0;-409.0
-614.0;416.0;?;689.0;-5;?;-423.0
-614.0;?;63;689.0;?;1021.0;-416.0
-613.0;415.0;63;689.0;-5;1020.0;-435.0
-613.0;413.0;63;688.0;-5;1011.0;-429.0
-613.0;413.0;?;688.0;-5;1021.0;-400.0
-612.0;413.0;63;688.0;-5;1007.0;-425.0
-612.0;413.0;63;688.0;-5;1016.0;-441.0
-612.0;412.0;63;688.0;-5;1016.0;-430.0
-612.0;?;63;688.0;-5;1013.0;-439.0
?;410.0;?;688.0;-5;1025.0;-407.0
-611.0;411.0;63;689.0;-5;1029.0;-415.0
-611.0;?;?;689.0;-5;1002.0;-431.0
-611.0;409.0;63;689.0;?;1021.0;?
-611.0;407.0;63;689.0;-5;1026.0;-428.0
-611.0;407.0;63;689.0;-5;?;?
-611.0;408.0;63;689.0;-5;1005.0;-405.0
-612.0;408.0;63;?;-5;1008.0;-407.0
?;409.0;63;690.0;-5;1041.0;-423.0
-612.0;410.0;63;691.0;-5;1011.0;-381.0
-613.0;409.0;?;691.0;-5;1030.0;-416.0
-613.0;409.0;63;692.0;-5;1009.0;-442.0
-613.0;410.0;63;694.0;?;1024.0;-438.0
?;?;63;694.0;-5;1015.0;-460.0
-613.0;411.0;?;?;-5;1010.0;-470.0
-614.0;?;63;693.0;?;1013.0;-476.0
-614.0;411.0;63;693.0;-5;1027.0;-443.0
-613.0;408.0;63;692.0;-5;?;-485.0
?;405.0;63;691.0;-5;1012.0;-511.0
-610.0;401.0;63;690.0;-5;?;-553.0
-608.0;397.0;63;688.0;-5;1009.0;-523.0
-605.0;392.0;63;687.0;-5;1025.0;-551.0
-603.0;386.0;63;686.0;-5;1026.0;-524.0
-600.0;381.0;?;684.0;-5;992.0;-595.0
-598.0;374.0;63;681.0;-5;1010.0;-601.0
-595.0;369.0;63;678.0;-5;?;-614.0
-591.0;362.0;63;675.0;-5;1019.0;?
-586.0;356.0;63;671.0;-5;1002.0;-623.0
-581.0;347.0;63;668.0;-5;1022.0;?
-578.0;340.0;63;665.0;-5;1007.0;-659.0
-574.0;334.0;63;663.0;-5;1013.0;-679.0
-569.0;?;63;?;-5;987.0;-664.0
-564.0;326.0;63;664.0;-5;994.0;-712.0
-559.0;319.0;63;665.0;-5;1010.0;-694.0
-554.0;315.0;63;666.0;-5;991.0;-675.0
-550.0;?;64;667.0;-4;996.0;?
?;304.0;66;666.0;-4;992.0;-703.0
-541.0;298.0;68;665.0;-4;954.0;-702.0
-536.0;294.0;?;662.0;-4;962.0;-708.0
-530.0;289.0;71;660.0;-4;936.0;-686.0
-524.0;285.0;72;658.0;-3;941.0;-681.0
-517.0;279.0;72;655.0;-3;933.0;-708.0
-510.0;273.0;72;654.0;-3;975.0;-700.0
-503.0;269.0;72;?;-3;975.0;-709.0
-496.0;261.0;72;649.0;-3;944.0;-700.0
-490.0;253.0;72;646.0;-3;1011.0;-710.0
-485.0;249.0;72;?;-3;1053.0;-701.0
-480.0;240.0;72;640.0;-3;1095.0;-731.0
-475.0;237.0;72;637.0;-3;1093.0;-716.0
-471.0;235.0;71;?;-3;853.0;-691.0
-467.0;231.0;71;633.0;-3;921.0;-671.0
-463.0;224.0;71;630.0;-3;1139.0;?
-460.0;221.0;71;629.0;-4;1060.0;-701.0
-457.0;219.0;71;627.0;-4;983.0;-687.0
-456.0;?;71;626.0;-4;1029.0;-659.0
?;216.0;72;626.0;?;?;-667.0
-453.0;216.0;72;626.0;-4;1008.0;-665.0
-453.0;215.0;?;626.0;-4;991.0;-655.0
?;215.0;69;627.0;-4;?;-692.0
-453.0;216.0;68;629.0;-4;1031.0;-710.0
-454.0;217.0;66;631.0;-5;1002.0;-701.0
-456.0;220.0;?;633.0;-5;985.0;-690.0
-459.0;223.0;64;636.0;-5;981.0;-657.0
-462.0;227.0;?;638.0;-5;985.0;-634.0
-465.0;233.0;62;640.0;-6;1002.0;-673.0
-469.0;239.0;59;642.0;-6;988.0;-665.0
-472.0;242.0;58;645.0;-7;1017.0;?
-475.0;247.0;57;?;-7;1006.0;-634.0
?;253.0;51;651.0;-8;1017.0;-646.0
-484.0;255.0;46;?;-10;1029.0;-598.0
-489.0;260.0;41;656.0;-12;1009.0;-606.0
-494.0;264.0;34;659.0;-14;996.0;-553.0
-498.0;268.0;31;661.0;-15;1004.0;-619.0
-503.0;271.0;33;664.0;-15;972.0;-595.0
-507.0;272.0;35;666.0;?;989.0;-647.0
-511.0;270.0;37;668.0;-14;994.0;-628.0
?;270.0;36;669.0;-14;1081.0;-572.0
-516.0;271.0;37;670.0;-14;970.0;-510.0
-519.0;?;?;670.0;-14;1015.0;-526.0
?;263.0;37;670.0;-14;1003.0;-442.0
-523.0;261.0;37;?;-14;1009.0;-444.0
-525.0;257.0;37;671.0;-14;980.0;?
-528.0;253.0;37;672.0;-14;1011.0;-480.0
-531.0;?;37;673.0;?;1018.0;-517.0
-533.0;242.0;37;672.0;-14;1030.0;-512.0
-532.0;229.0;37;671.0;?;1014.0;-463.0
-531.0;217.0;37;?;-13;1018.0;-448.0
-528.0;202.0;37;663.0;-13;1005.0;-399.0
-524.0;182.0;37;656.0;-13;991.0;-379.0
-518.0;161.0;37;647.0;-13;990.0;-408.0
-510.0;138.0;37;638.0;-13;1011.0;-417.0
-500.0;116.0;37;630.0;-13;1013.0;-430.0
-492.0;97.0;38;622.0;-13;1040.0;-430.0
-489.0;82.0;38;617.0;-13;1016.0;-440.0
-491.0;76.0;38;612.0;-13;1025.0;-441.0
-497.0;78.0;38;609.0;-13;1027.0;-451.0
-503.0;84.0;38;610.0;-13;?;-485.0
?;90.0;37;615.0;-13;1009.0;-564.0
-511.0;?;38;621.0;?;?;-559.0
-511.0;96.0;38;627.0;-13;1008.0;-718.0
-509.0;92.0;38;632.0;-12;1018.0;-792.0
-506.0;87.0;39;635.0;-12;1024.0;-618.0
-503.0;82.0;38;635.0;?;1056.0;?
-499.0;?;40;634.0;-11;1024.0;-614.0
-496.0;76.0;41;632.0;-11;925.0;-653.0
-492.0;70.0;?;629.0;-10;864.0;-444.0
-488.0;65.0;48;625.0;-6;933.0;-574.0
-482.0;?;52;?;-6;1037.0;?
-476.0;45.0;50;619.0;-8;1035.0;-540.0
-470.0;30.0;47;?;-8;1028.0;-440.0
-465.0;15.0;45;610.0;-9;1085.0;-500.0
-458.0;0.0;?;604.0;-8;894.0;-418.0
-454.0;-15.0;45;?;-9;1152.0;-436.0
-449.0;-23.0;35;596.0;-15;1094.0;-356.0
-447.0;-32.0;35;595.0;-13;1029.0;-365.0
-440.0;-48.0;38;592.0;-8;1107.0;-433.0
-427.0;-72.0;?;583.0;-8;1140.0;-528.0
?;-102.0;46;570.0;-10;1070.0;-485.0
-401.0;-129.0;49;558.0;?;993.0;-582.0
-394.0;-149.0;53;547.0;-12;?;?
-386.0;-166.0;55;540.0;-12;864.0;-625.0
-380.0;-178.0;54;536.0;-11;?;-582.0
-373.0;-190.0;54;532.0;-11;861.0;-614.0
-367.0;-204.0;?;527.0;-8;864.0;?
-360.0;-222.0;53;520.0;-8;571.0;-630.0
?;-238.0;?;515.0;-8;760.0;-606.0
-350.0;-246.0;52;514.0;-8;?;-544.0
-353.0;-244.0;?;516.0;-8;544.0;-513.0
-361.0;-236.0;51;522.0;-8;1040.0;-441.0
-371.0;-223.0;51;531.0;-8;?;-446.0
?;-202.0;52;543.0;-8;1392.0;-454.0
-407.0;-171.0;?;557.0;-8;?;-391.0
-430.0;-129.0;52;573.0;?;?;-389.0
-450.0;-80.0;52;590.0;-8;1229.0;-374.0
?;-28.0;52;600.0;-8;852.0;-453.0
-490.0;18.0;52;601.0;-8;1144.0;?
-502.0;?;52;?;-8;917.0;-592.0
-508.0;85.0;52;594.0;-8;934.0;-582.0
-512.0;112.0;52;595.0;-7;993.0;-612.0
-517.0;132.0;53;596.0;-7;972.0;-623.0
-517.0;150.0;52;599.0;-6;?;-626.0
-516.0;162.0;55;603.0;?;947.0;-846.0
-515.0;171.0;54;606.0;-5;975.0;-648.0
-513.0;?;39;610.0;0;996.0;-534.0
?;187.0;20;617.0;3;997.0;-433.0
-518.0;199.0;-4;626.0;4;?;?
-523.0;?;-19;639.0;6;945.0;-493.0
?;226.0;-6;653.0;6;1132.0;-402.0
-536.0;232.0;11;667.0;5;1168.0;-418.0
-547.0;236.0;26;679.0;4;1656.0;-421.0
-555.0;234.0;45;?;2;646.0;-404.0
-556.0;235.0;59;690.0;-3;635.0;?
-554.0;?;67;689.0;-10;?;-416.0
-551.0;219.0;76;681.0;-17;1616.0;-436.0
?;199.0;84;667.0;-26;1439.0;-526.0
-527.0;170.0;?;652.0;-29;1061.0;-477.0
-511.0;144.0;?;633.0;-25;1177.0;-885.0
-493.0;112.0;94;?;-22;1031.0;?
-472.0;80.0;91;593.0;-23;860.0;-663.0
-452.0;40.0;89;?;-25;802.0;-657.0
-434.0;10.0;90;562.0;-24;804.0;-633.0
-420.0;?;?;553.0;-24;777.0;-594.0
-409.0;-28.0;88;548.0;-25;666.0;-572.0
-402.0;-39.0;87;549.0;-25;1113.0;-437.0
-404.0;-36.0;87;553.0;-25;483.0;-452.0
-416.0;-21.0;87;562.0;-25;620.0;-403.0
?;6.0;87;?;?;422.0;-390.0
-467.0;54.0;?;591.0;-24;490.0;-360.0
-501.0;116.0;87;610.0;-24;2212.0;-374.0
-533.0;192.0;86;632.0;-24;1034.0;?
-562.0;?;86;656.0;-25;392.0;-397.0
-587.0;320.0;86;675.0;-25;1283.0;-490.0
-604.0;362.0;85;690.0;-24;1151.0;?
-613.0;390.0;85;704.0;-24;884.0;-474.0
-617.0;406.0;83;717.0;-23;953.0;-681.0
-619.0;415.0;85;726.0;?;1010.0;-632.0
-620.0;425.0;82;731.0;-22;?;-618.0
-620.0;424.0;76;731.0;-18;873.0;-882.0
-621.0;420.0;73;?;-15;950.0;-548.0
-623.0;422.0;36;731.0;-10;907.0;-589.0
?;423.0;2;730.0;-3;1044.0;-493.0
-627.0;424.0;-5;728.0;?;996.0;-384.0
-630.0;?;-9;?;6;997.0;-344.0
-631.0;422.0;?;722.0;6;960.0;-385.0
-626.0;415.0;27;?;3;1174.0;-430.0
-627.0;414.0;43;712.0;0;1206.0;-378.0
-619.0;410.0;62;701.0;-1;1686.0;-358.0
?;404.0;75;683.0;0;536.0;-410.0
-597.0;392.0;81;660.0;0;629.0;-361.0
?;372.0;89;?;?;2149.0;?
?;353.0;?;628.0;-7;1536.0;-441.0
-549.0;335.0;95;626.0;-9;1409.0;-406.0
-537.0;?;94;625.0;-9;1107.0;-806.0
-525.0;296.0;91;623.0;?;1242.0;-704.0
-514.0;282.0;89;620.0;-9;996.0;-660.0
-506.0;266.0;87;618.0;-8;984.0;-786.0
-500.0;256.0;87;615.0;-7;680.0;-511.0
-504.0;261.0;86;610.0;-6;725.0;-646.0
-507.0;271.0;84;604.0;-5;448.0;-465.0
?;284.0;84;600.0;?;1001.0;-371.0
-516.0;300.0;84;599.0;-5;624.0;-387.0
-522.0;314.0;84;604.0;?;668.0;-372.0
-530.0;334.0;84;615.0;-5;?;-360.0
-543.0;358.0;84;630.0;-5;943.0;-370.0
-558.0;389.0;84;643.0;-5;?;-347.0
-575.0;423.0;84;658.0;-5;1464.0;-413.0
-594.0;454.0;84;670.0;-5;663.0;-484.0
-611.0;474.0;?;677.0;-5;1078.0;-523.0
-626.0;482.0;84;679.0;?;1288.0;?
-637.0;489.0;82;682.0;-5;995.0;-528.0
-644.0;495.0;83;689.0;-4;968.0;-818.0
-647.0;500.0;81;702.0;?;938.0;-566.0
-649.0;500.0;81;714.0;?;1095.0;-666.0
-649.0;497.0;79;724.0;2;857.0;-737.0
?;491.0;65;730.0;?;872.0;-611.0
-649.0;487.0;52;735.0;7;948.0;-536.0
-649.0;?;25;739.0;9;?;-534.0
?;492.0;-7;742.0;12;972.0;-479.0
-652.0;497.0;1;742.0;11;908.0;-420.0
-648.0;503.0;12;740.0;9;1240.0;-419.0
-644.0;508.0;?;733.0;10;?;-374.0
-639.0;508.0;28;719.0;6;?;?
-630.0;506.0;53;700.0;1;1593.0;?
?;507.0;58;?;-2;862.0;-340.0
-602.0;504.0;66;659.0;?;1485.0;-321.0
-583.0;487.0;71;637.0;-8;2119.0;-409.0
?;478.0;70;626.0;?;1595.0;-473.0
-553.0;476.0;?;?;-8;1258.0;-588.0
-542.0;473.0;69;626.0;-8;997.0;-1111.0
-533.0;469.0;63;626.0;-9;1162.0;-619.0
?;461.0;55;626.0;-8;911.0;-691.0
-518.0;458.0;52;627.0;?;?;-791.0
-514.0;448.0;50;627.0;-5;707.0;-620.0
?;443.0;49;?;-4;722.0;-629.0
?;434.0;?;634.0;-4;711.0;-420.0
-509.0;430.0;45;640.0;-2;1411.0;-399.0
-513.0;428.0;45;647.0;-2;57.0;-393.0
-520.0;434.0;46;654.0;-2;208.0;-446.0
-531.0;444.0;45;662.0;-2;518.0;-414.0
-545.0;460.0;46;671.0;-2;928.0;-388.0
-560.0;484.0;46;678.0;?;1415.0;-368.0
-576.0;506.0;46;685.0;-3;981.0;-342.0
-593.0;533.0;46;692.0;-3;1082.0;-329.0
-610.0;552.0;46;697.0;-3;868.0;-316.0
-625.0;570.0;46;700.0;-3;1132.0;-414.0
-635.0;586.0;46;707.0;-3;1050.0;-296.0
-638.0;597.0;45;717.0;-3;?;-451.0
-638.0;604.0;46;727.0;-3;1067.0;?
-635.0;610.0;46;737.0;-3;1140.0;?
-634.0;?;44;744.0;-2;863.0;-304.0
-631.0;616.0;42;748.0;0;868.0;-605.0
-628.0;?;?;748.0;2;1073.0;-624.0
-623.0;613.0;26;746.0;4;948.0;-546.0
?;611.0;12;742.0;6;876.0;-525.0
-612.0;603.0;-6;739.0;7;884.0;-497.0
-605.0;595.0;?;732.0;7;1119.0;-577.0
-597.0;584.0;-11;720.0;6;1173.0;-589.0
?;?;-17;702.0;2;1410.0;-572.0
-578.0;546.0;-17;678.0;-1;1592.0;?
-572.0;523.0;-17;?;-1;691.0;-595.0
-564.0;508.0;-8;624.0;-5;1682.0;-612.0
-549.0;496.0;-5;603.0;-6;1999.0;-569.0
?;475.0;-7;?;-6;1577.0;-540.0
-507.0;?;-6;574.0;?;?;-587.0
?;405.0;-6;574.0;-7;1097.0;-606.0
-462.0;363.0;-6;579.0;-12;1080.0;-650.0
-447.0;323.0;-9;583.0;-13;932.0;-621.0
-438.0;293.0;?;586.0;-13;865.0;-668.0
-436.0;281.0;-13;589.0;-15;937.0;-617.0
