Accelerometer RKN_ accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA gyroX;Accelerometer HIP accX;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE Nav_Ax;Accelerometer BACK accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit L-SHOE Body_Az;Accelerometer LH accZ;Accelerometer RWR accZ;Accelerometer BACK accY
55.0;-1057.0;-315.0;-39.0;488.0;-443;?;-94.0;998;-9.0;549.0;854.0
32.0;-1024.0;-377.0;-26.0;465.0;-872;201.0;-113.0;558;-26.0;594.0;919.0
34.0;-978.0;-433.0;10.0;420.0;?;234.0;-82.0;-185;65.0;620.0;?
10.0;-957.0;-720.0;21.0;482.0;-1106;263.0;-93.0;?;91.0;670.0;1112.0
12.0;-956.0;-868.0;-55.0;476.0;-386;443.0;-112.0;-472;175.0;669.0;1102.0
-27.0;-978.0;-953.0;?;456.0;917;438.0;-130.0;1270;191.0;818.0;723.0
50.0;-990.0;-895.0;97.0;486.0;114;248.0;?;60;211.0;698.0;595.0
159.0;-980.0;-768.0;-50.0;502.0;-110;209.0;-108.0;101;174.0;542.0;407.0
241.0;-949.0;-776.0;-393.0;532.0;230;328.0;?;1070;-15.0;542.0;631.0
198.0;-946.0;-633.0;-279.0;527.0;-241;353.0;-106.0;639;-110.0;539.0;709.0
116.0;-956.0;-393.0;-155.0;556.0;?;?;-109.0;846;24.0;560.0;945.0
65.0;-1008.0;?;13.0;574.0;-113;279.0;-155.0;822;267.0;?;870.0
59.0;-1036.0;-153.0;-131.0;?;-66;298.0;-189.0;697;347.0;557.0;829.0
42.0;-1122.0;215.0;-184.0;621.0;46;209.0;-207.0;775;299.0;559.0;790.0
40.0;?;680.0;-184.0;618.0;?;213.0;?;709;206.0;489.0;837.0
82.0;-1113.0;619.0;-146.0;700.0;9;211.0;-453.0;749;33.0;402.0;826.0
93.0;-802.0;269.0;-85.0;648.0;-42;236.0;-221.0;740;-93.0;485.0;817.0
97.0;?;-90.0;-46.0;465.0;-20;229.0;-164.0;?;-78.0;481.0;786.0
?;-745.0;-455.0;-19.0;430.0;-11;283.0;-146.0;734;?;419.0;767.0
87.0;-858.0;-540.0;86.0;487.0;-34;266.0;-289.0;730;81.0;457.0;856.0
91.0;-955.0;-287.0;109.0;524.0;-18;252.0;-303.0;?;103.0;495.0;1000.0
119.0;-1028.0;23.0;114.0;458.0;-10;181.0;?;726;130.0;537.0;992.0
226.0;-973.0;198.0;101.0;429.0;-15;299.0;-274.0;710;98.0;551.0;?
422.0;-951.0;219.0;-67.0;449.0;?;309.0;-230.0;738;119.0;550.0;1209.0
556.0;-893.0;185.0;19.0;418.0;11;77.0;-203.0;773;?;701.0;1051.0
394.0;-901.0;-26.0;46.0;383.0;?;176.0;-206.0;857;155.0;684.0;694.0
37.0;-888.0;-200.0;-30.0;395.0;-56;138.0;-207.0;846;190.0;531.0;566.0
?;-880.0;-175.0;-303.0;?;9;105.0;-240.0;?;126.0;317.0;668.0
-488.0;-839.0;30.0;-287.0;390.0;288;?;-247.0;?;58.0;339.0;877.0
-304.0;-895.0;168.0;-317.0;408.0;299;-59.0;-269.0;1070;96.0;?;917.0
-232.0;-1004.0;275.0;-331.0;408.0;185;-60.0;-266.0;1621;?;406.0;832.0
-285.0;?;440.0;-217.0;410.0;344;-75.0;-245.0;1147;416.0;419.0;816.0
-312.0;-1051.0;594.0;-188.0;445.0;419;-28.0;-210.0;535;508.0;?;783.0
-326.0;-1266.0;727.0;?;470.0;254;-75.0;-321.0;857;496.0;508.0;803.0
-307.0;?;833.0;-157.0;519.0;-78;-120.0;-180.0;871;352.0;479.0;813.0
-220.0;-1045.0;1052.0;-154.0;559.0;?;-140.0;-83.0;907;252.0;456.0;796.0
-144.0;-804.0;1088.0;-146.0;514.0;-693;?;?;1110;192.0;431.0;787.0
-92.0;-758.0;1030.0;-92.0;389.0;-533;-91.0;-84.0;789;?;445.0;847.0
-114.0;-941.0;1228.0;-70.0;395.0;-678;-81.0;-99.0;1223;256.0;499.0;938.0
-166.0;-1024.0;1688.0;8.0;417.0;-353;-10.0;12.0;1176;301.0;?;1085.0
-215.0;-1005.0;?;85.0;380.0;-311;84.0;54.0;1339;314.0;677.0;1124.0
-133.0;-947.0;1826.0;40.0;399.0;-258;55.0;57.0;894;277.0;742.0;1095.0
-74.0;-910.0;1504.0;-17.0;407.0;1215;67.0;?;-2603;221.0;790.0;1164.0
90.0;-891.0;1291.0;-22.0;461.0;-316;383.0;52.0;?;55.0;703.0;?
?;-907.0;1280.0;80.0;512.0;-1508;351.0;99.0;3542;-126.0;755.0;575.0
410.0;-881.0;1222.0;386.0;?;-80;186.0;119.0;740;-166.0;647.0;685.0
688.0;-862.0;1132.0;89.0;536.0;-647;211.0;132.0;932;-158.0;613.0;698.0
128.0;-874.0;1096.0;-500.0;516.0;-199;274.0;99.0;1006;-354.0;619.0;786.0
271.0;-952.0;1171.0;-345.0;532.0;251;151.0;?;481;-363.0;602.0;822.0
685.0;-1103.0;1188.0;-149.0;?;-177;200.0;79.0;?;-236.0;550.0;771.0
169.0;-1221.0;899.0;-85.0;564.0;169;216.0;-35.0;623;-126.0;496.0;?
?;?;631.0;?;617.0;58;215.0;-65.0;747;-39.0;462.0;772.0
-103.0;-1259.0;802.0;-37.0;664.0;68;232.0;-68.0;?;87.0;494.0;773.0
?;?;1004.0;-50.0;655.0;64;280.0;-188.0;707;139.0;490.0;813.0
-134.0;-869.0;595.0;-24.0;712.0;33;295.0;-322.0;752;187.0;470.0;783.0
113.0;-830.0;354.0;56.0;624.0;74;266.0;-211.0;717;178.0;432.0;813.0
292.0;-903.0;158.0;37.0;468.0;56;318.0;-68.0;732;186.0;464.0;774.0
207.0;-918.0;-42.0;26.0;488.0;80;326.0;-258.0;725;177.0;479.0;889.0
128.0;-893.0;33.0;59.0;537.0;68;321.0;-201.0;724;193.0;566.0;1099.0
25.0;-892.0;246.0;106.0;488.0;41;219.0;?;744;215.0;590.0;1091.0
-39.0;-876.0;218.0;149.0;387.0;-116;302.0;-204.0;820;301.0;?;1217.0
?;-845.0;37.0;17.0;362.0;?;-39.0;-199.0;836;351.0;624.0;920.0
-171.0;-827.0;-190.0;-3.0;386.0;-72;248.0;-205.0;865;367.0;613.0;698.0
-100.0;-880.0;-346.0;62.0;363.0;-40;?;-225.0;724;312.0;421.0;660.0
-40.0;-889.0;-418.0;?;347.0;409;180.0;-236.0;598;279.0;395.0;874.0
57.0;-885.0;-284.0;?;341.0;254;27.0;-235.0;818;355.0;363.0;859.0
?;-886.0;-35.0;-297.0;369.0;-208;48.0;-212.0;?;445.0;282.0;?
108.0;-911.0;?;-347.0;367.0;-234;12.0;-290.0;612;392.0;342.0;760.0
273.0;-1063.0;63.0;-346.0;405.0;-233;3.0;?;1220;?;?;755.0
?;-1203.0;126.0;-229.0;442.0;-224;-21.0;?;1096;213.0;498.0;758.0
776.0;-1270.0;328.0;-146.0;446.0;?;-25.0;-263.0;?;127.0;479.0;784.0
437.0;-1446.0;?;-145.0;454.0;-539;-66.0;-123.0;757;109.0;462.0;803.0
-673.0;?;193.0;-121.0;490.0;-564;-50.0;-47.0;?;?;447.0;794.0
-588.0;-891.0;460.0;-42.0;475.0;-596;-58.0;-220.0;?;79.0;499.0;814.0
-611.0;-983.0;205.0;-54.0;506.0;-336;?;-207.0;1174;106.0;540.0;902.0
-478.0;-1007.0;1085.0;?;529.0;-30;124.0;-37.0;1551;60.0;583.0;1129.0
-500.0;-979.0;1587.0;69.0;399.0;411;262.0;-15.0;1314;92.0;?;1109.0
-425.0;-873.0;1629.0;115.0;343.0;1721;130.0;-35.0;-117;204.0;696.0;1077.0
-392.0;-850.0;1219.0;70.0;429.0;1118;362.0;-8.0;-2463;234.0;687.0;1059.0
-403.0;-822.0;845.0;3.0;471.0;-736;?;12.0;-1288;254.0;787.0;927.0
-443.0;-851.0;739.0;105.0;443.0;-665;373.0;15.0;1716;214.0;760.0;733.0
-381.0;-853.0;671.0;293.0;450.0;69;289.0;46.0;1587;262.0;602.0;885.0
?;-870.0;656.0;-196.0;442.0;?;391.0;?;853;48.0;664.0;817.0
-144.0;-887.0;584.0;-441.0;468.0;559;257.0;48.0;706;-144.0;561.0;?
74.0;?;?;?;511.0;124;204.0;47.0;655;-118.0;509.0;670.0
429.0;?;564.0;-72.0;512.0;-65;309.0;3.0;841;48.0;464.0;656.0
649.0;-1265.0;?;-58.0;545.0;5;294.0;-165.0;717;79.0;451.0;626.0
344.0;-1099.0;175.0;?;582.0;8;310.0;-142.0;725;85.0;468.0;698.0
794.0;-1234.0;331.0;11.0;563.0;16;297.0;-192.0;740;116.0;460.0;747.0
30.0;-1307.0;209.0;-59.0;?;3;300.0;-370.0;712;169.0;407.0;?
-640.0;-831.0;-129.0;-24.0;?;-13;269.0;?;734;146.0;?;?
-360.0;-1089.0;?;71.0;571.0;16;308.0;-205.0;719;12.0;395.0;744.0
-176.0;-1001.0;-801.0;68.0;471.0;-7;330.0;?;716;-117.0;414.0;817.0
-170.0;-942.0;?;67.0;476.0;-24;?;-309.0;727;-184.0;481.0;1073.0
-222.0;-880.0;-447.0;?;453.0;?;303.0;-176.0;728;-64.0;567.0;1161.0
-160.0;-784.0;-504.0;98.0;402.0;-22;342.0;-248.0;729;132.0;559.0;?
-28.0;-728.0;-698.0;16.0;331.0;-75;307.0;-276.0;754;252.0;543.0;?
-27.0;-741.0;-793.0;-142.0;298.0;-124;?;-272.0;783;285.0;618.0;?
32.0;-806.0;-855.0;105.0;301.0;-118;?;-263.0;776;195.0;477.0;760.0
159.0;-853.0;-914.0;18.0;290.0;-119;138.0;-251.0;776;92.0;334.0;721.0
84.0;?;-781.0;-86.0;302.0;-111;147.0;-266.0;782;151.0;436.0;876.0
-80.0;-834.0;-363.0;-311.0;307.0;?;100.0;-247.0;771;239.0;?;785.0
76.0;-868.0;124.0;-303.0;272.0;?;132.0;-279.0;793;310.0;281.0;698.0
238.0;-975.0;160.0;-143.0;310.0;-166;106.0;-317.0;746;298.0;357.0;?
133.0;-1151.0;212.0;-44.0;369.0;-206;41.0;-316.0;621;273.0;406.0;766.0
367.0;-1163.0;359.0;-21.0;383.0;39;?;-219.0;672;248.0;?;807.0
410.0;-1276.0;249.0;-38.0;393.0;43;30.0;-309.0;712;224.0;?;819.0
1289.0;-1358.0;?;-77.0;?;189;?;-197.0;?;160.0;?;839.0
85.0;-967.0;317.0;-90.0;500.0;322;-3.0;-11.0;591;132.0;488.0;833.0
-678.0;-1060.0;403.0;-85.0;424.0;612;-12.0;-180.0;869;120.0;531.0;833.0
-511.0;?;2.0;-31.0;446.0;770;53.0;-163.0;1030;39.0;565.0;959.0
-465.0;-981.0;602.0;23.0;464.0;1417;223.0;-54.0;1437;-20.0;631.0;1108.0
-570.0;-878.0;903.0;95.0;370.0;2276;222.0;-102.0;950;-53.0;730.0;1003.0
-555.0;-796.0;918.0;147.0;337.0;-297;139.0;-140.0;-2296;34.0;723.0;1108.0
-546.0;-820.0;651.0;7.0;336.0;-927;409.0;-97.0;-2637;61.0;744.0;1133.0
-476.0;-838.0;514.0;-226.0;?;1562;468.0;-12.0;51;118.0;811.0;?
-560.0;-894.0;425.0;122.0;?;330;441.0;-26.0;?;233.0;722.0;?
-596.0;-893.0;451.0;306.0;393.0;-1266;?;-18.0;2350;283.0;626.0;717.0
-628.0;?;453.0;?;442.0;-315;295.0;17.0;1417;159.0;635.0;716.0
-279.0;-873.0;389.0;-343.0;497.0;584;232.0;31.0;462;-102.0;629.0;721.0
-108.0;-957.0;202.0;?;541.0;486;264.0;?;911;-13.0;484.0;668.0
222.0;?;?;-42.0;580.0;338;352.0;-95.0;739;116.0;448.0;703.0
719.0;-1193.0;-370.0;-10.0;650.0;?;393.0;-231.0;747;134.0;449.0;?
282.0;-1049.0;-339.0;?;661.0;64;381.0;?;671;154.0;482.0;765.0
1197.0;-1364.0;18.0;19.0;631.0;?;336.0;-241.0;666;179.0;473.0;756.0
-401.0;-1126.0;-171.0;-22.0;717.0;331;332.0;-370.0;769;274.0;436.0;716.0
-727.0;-919.0;-423.0;-19.0;694.0;273;320.0;-466.0;697;252.0;402.0;736.0
-521.0;-993.0;-746.0;80.0;488.0;323;319.0;-302.0;?;183.0;431.0;707.0
-319.0;-935.0;-1221.0;98.0;415.0;308;325.0;-205.0;700;62.0;460.0;800.0
-182.0;-880.0;?;88.0;423.0;285;365.0;-218.0;695;?;493.0;982.0
-149.0;-807.0;?;111.0;393.0;269;307.0;-239.0;674;0.0;512.0;1069.0
-128.0;-809.0;-732.0;153.0;315.0;305;370.0;-288.0;729;-7.0;586.0;967.0
?;-804.0;-855.0;28.0;284.0;187;451.0;-333.0;710;110.0;578.0;1345.0
22.0;-831.0;-1095.0;-119.0;285.0;72;-169.0;-374.0;?;?;?;?
63.0;-849.0;-1014.0;7.0;263.0;62;163.0;-317.0;885;48.0;559.0;840.0
65.0;-809.0;-907.0;40.0;236.0;-37;?;-293.0;797;20.0;509.0;845.0
-30.0;-807.0;-665.0;-18.0;222.0;552;81.0;-301.0;1052;-99.0;798.0;874.0
-43.0;?;-457.0;-100.0;239.0;1165;46.0;-290.0;803;?;676.0;770.0
-22.0;-809.0;?;?;258.0;698;96.0;-292.0;1338;254.0;523.0;716.0
92.0;-945.0;-515.0;-131.0;272.0;-111;111.0;-319.0;1916;311.0;?;777.0
191.0;-1103.0;-678.0;-66.0;321.0;-206;102.0;-311.0;735;?;627.0;?
423.0;-1084.0;-591.0;1.0;386.0;374;109.0;-260.0;550;136.0;750.0;897.0
848.0;-1201.0;-305.0;-6.0;476.0;597;82.0;-322.0;699;58.0;738.0;?
746.0;-1461.0;?;-15.0;546.0;?;59.0;-167.0;406;25.0;730.0;900.0
-623.0;-998.0;120.0;-83.0;614.0;586;70.0;83.0;?;18.0;775.0;900.0
-935.0;?;396.0;-51.0;516.0;846;77.0;-185.0;582;21.0;?;?
-651.0;-1069.0;-1054.0;-38.0;625.0;?;55.0;-170.0;748;10.0;848.0;867.0
-656.0;?;-1099.0;26.0;?;957;80.0;-19.0;1126;?;818.0;850.0
?;-871.0;-591.0;73.0;615.0;1153;111.0;?;?;?;?;998.0
-712.0;-804.0;?;84.0;567.0;693;142.0;-116.0;656;?;850.0;767.0
-676.0;-831.0;-946.0;38.0;614.0;-255;157.0;-92.0;-434;71.0;892.0;1173.0
-630.0;-902.0;-1002.0;5.0;656.0;-1801;490.0;-75.0;-1189;122.0;1070.0;?
-689.0;-968.0;-861.0;-127.0;672.0;-2716;675.0;-80.0;-1799;?;1220.0;1522.0
-761.0;-962.0;-619.0;-147.0;703.0;-66;700.0;-66.0;?;603.0;1284.0;685.0
-509.0;-952.0;?;-13.0;711.0;?;297.0;?;3253;894.0;1228.0;776.0
-117.0;-927.0;-313.0;-71.0;724.0;?;358.0;-60.0;2774;883.0;1095.0;620.0
1047.0;-892.0;-550.0;-104.0;791.0;-286;273.0;-41.0;282;546.0;953.0;546.0
763.0;-899.0;-517.0;?;804.0;188;406.0;-46.0;?;43.0;817.0;536.0
?;-954.0;-472.0;?;814.0;114;533.0;-63.0;791;-199.0;852.0;564.0
612.0;-989.0;-416.0;208.0;813.0;73;626.0;-105.0;578;-303.0;708.0;?
648.0;-919.0;-275.0;81.0;770.0;140;588.0;-87.0;776;-175.0;655.0;529.0
-299.0;?;-248.0;-91.0;864.0;127;?;-253.0;631;-24.0;681.0;556.0
-519.0;?;-309.0;-177.0;1007.0;229;546.0;-600.0;719;113.0;654.0;577.0
-375.0;-1514.0;155.0;-126.0;?;209;555.0;-751.0;699;179.0;724.0;573.0
-278.0;-1058.0;?;-102.0;984.0;203;583.0;-498.0;694;221.0;136.0;618.0
-190.0;-931.0;43.0;-26.0;943.0;212;564.0;-307.0;?;60.0;?;615.0
-53.0;-759.0;130.0;-21.0;793.0;210;435.0;?;695;-30.0;1638.0;615.0
20.0;-720.0;?;-92.0;633.0;224;459.0;?;702;-130.0;1185.0;691.0
22.0;-681.0;107.0;-150.0;581.0;201;?;-431.0;695;-156.0;1129.0;689.0
?;-713.0;214.0;-126.0;316.0;206;417.0;?;703;-191.0;1034.0;705.0
-2.0;-726.0;331.0;-55.0;177.0;185;309.0;-545.0;?;-187.0;909.0;648.0
-7.0;-702.0;-88.0;-25.0;196.0;145;?;-495.0;?;-82.0;1425.0;649.0
-43.0;?;-481.0;-74.0;204.0;114;118.0;?;698;25.0;?;729.0
-7.0;-738.0;-753.0;-80.0;277.0;110;191.0;-494.0;702;2.0;-1155.0;798.0
158.0;-758.0;-729.0;-63.0;655.0;112;322.0;-500.0;716;-20.0;674.0;884.0
245.0;-779.0;482.0;-95.0;936.0;63;348.0;-518.0;708;-21.0;?;925.0
254.0;-759.0;946.0;-75.0;?;18;231.0;?;697;49.0;?;863.0
477.0;-804.0;291.0;-6.0;926.0;24;88.0;-395.0;705;189.0;739.0;839.0
748.0;-911.0;?;49.0;?;33;-36.0;-416.0;704;253.0;?;1088.0
700.0;-875.0;-2511.0;18.0;1460.0;19;111.0;-359.0;701;?;577.0;1109.0
-826.0;-878.0;-2120.0;-62.0;852.0;11;226.0;-364.0;708;48.0;469.0;981.0
?;?;-2935.0;-117.0;1625.0;11;266.0;-306.0;709;-33.0;447.0;842.0
-682.0;-883.0;-2095.0;56.0;?;?;?;?;709;14.0;606.0;?
-602.0;-942.0;-1897.0;194.0;-723.0;18;223.0;-104.0;703;127.0;619.0;805.0
-788.0;-1003.0;-2086.0;31.0;176.0;25;?;-164.0;?;181.0;?;835.0
-748.0;-916.0;869.0;-262.0;304.0;22;125.0;-380.0;700;?;713.0;894.0
-755.0;-942.0;1865.0;-232.0;600.0;23;145.0;?;698;154.0;642.0;913.0
-648.0;?;3667.0;-46.0;1360.0;18;154.0;-211.0;702;?;668.0;904.0
-709.0;?;3732.0;?;1833.0;5;129.0;?;718;-20.0;628.0;917.0
-661.0;-1132.0;1907.0;109.0;929.0;18;151.0;-27.0;714;-55.0;560.0;935.0
?;-1118.0;-1185.0;29.0;816.0;29;174.0;-143.0;?;-112.0;226.0;945.0
-429.0;-990.0;?;19.0;746.0;31;?;-218.0;715;35.0;510.0;970.0
109.0;-895.0;-415.0;21.0;1041.0;27;107.0;-299.0;720;5.0;1213.0;950.0
446.0;-920.0;707.0;?;1000.0;24;?;?;723;258.0;807.0;890.0
489.0;-940.0;1188.0;10.0;954.0;35;159.0;-203.0;716;158.0;809.0;905.0
300.0;-958.0;?;9.0;981.0;-2;70.0;-136.0;721;150.0;888.0;956.0
387.0;-969.0;465.0;?;1022.0;?;39.0;-147.0;714;74.0;801.0;895.0
981.0;-980.0;234.0;-95.0;981.0;-9;30.0;-163.0;713;?;?;830.0
-1110.0;-1007.0;268.0;-199.0;954.0;-9;58.0;-158.0;743;31.0;636.0;849.0
-1321.0;-1013.0;326.0;-213.0;818.0;31;33.0;-162.0;734;99.0;801.0;907.0
-363.0;-1009.0;595.0;?;574.0;-41;28.0;-202.0;697;107.0;825.0;924.0
?;?;761.0;-75.0;364.0;284;48.0;-185.0;657;157.0;894.0;867.0
?;-1051.0;306.0;-2.0;1197.0;424;46.0;-140.0;?;212.0;897.0;848.0
-63.0;-1020.0;-89.0;-4.0;1683.0;-92;?;-133.0;336;243.0;881.0;848.0
?;?;1008.0;18.0;1121.0;230;-3.0;-183.0;254;236.0;1057.0;848.0
32.0;-1039.0;1059.0;23.0;754.0;377;?;-113.0;52;151.0;761.0;865.0
45.0;-1028.0;?;-15.0;989.0;-244;-15.0;-53.0;1100;109.0;781.0;902.0
58.0;-952.0;1089.0;-9.0;1212.0;819;-8.0;?;?;123.0;845.0;903.0
1.0;-950.0;1271.0;41.0;831.0;177;?;-32.0;1315;84.0;789.0;925.0
12.0;-980.0;577.0;68.0;923.0;-1328;33.0;-65.0;2208;91.0;?;918.0
29.0;?;434.0;60.0;1250.0;-47;38.0;-35.0;690;135.0;1082.0;863.0
61.0;-997.0;?;29.0;1192.0;175;21.0;-35.0;654;158.0;?;838.0
69.0;-971.0;1090.0;-13.0;1008.0;?;68.0;-34.0;899;104.0;698.0;?
48.0;-940.0;1154.0;-64.0;955.0;191;101.0;?;533;89.0;960.0;863.0
53.0;-951.0;1383.0;-45.0;923.0;-29;77.0;20.0;770;80.0;1159.0;868.0
-81.0;-960.0;1207.0;12.0;658.0;62;63.0;19.0;672;78.0;1013.0;873.0
-102.0;-992.0;907.0;-20.0;?;59;?;5.0;690;70.0;776.0;921.0
-63.0;?;907.0;-55.0;996.0;23;68.0;5.0;716;63.0;?;942.0
?;-1006.0;1160.0;-79.0;846.0;38;65.0;-29.0;680;45.0;796.0;933.0
-126.0;-1038.0;1025.0;-29.0;713.0;33;73.0;-27.0;726;74.0;838.0;951.0
-46.0;-1015.0;872.0;?;805.0;10;113.0;-28.0;699;115.0;875.0;921.0
31.0;-972.0;1042.0;49.0;1099.0;43;120.0;-31.0;719;?;963.0;894.0
67.0;-947.0;1496.0;16.0;978.0;46;89.0;-32.0;711;139.0;949.0;908.0
81.0;-956.0;1667.0;?;842.0;3;86.0;-59.0;?;78.0;1004.0;917.0
42.0;-977.0;?;56.0;775.0;295;95.0;-77.0;939;61.0;1005.0;920.0
-10.0;-982.0;1519.0;52.0;?;499;129.0;?;1037;51.0;1036.0;906.0
-8.0;-1001.0;1041.0;39.0;?;447;?;-35.0;821;63.0;1059.0;900.0
84.0;-1025.0;572.0;39.0;316.0;491;71.0;-25.0;797;91.0;659.0;?
145.0;-1019.0;605.0;29.0;397.0;488;76.0;?;796;48.0;879.0;879.0
15.0;-1014.0;457.0;16.0;391.0;478;46.0;-63.0;735;13.0;1077.0;887.0
16.0;-1026.0;418.0;-21.0;403.0;482;104.0;-73.0;710;31.0;981.0;875.0
5.0;-1007.0;231.0;?;438.0;467;127.0;-93.0;700;42.0;857.0;902.0
18.0;-992.0;?;20.0;553.0;468;96.0;-96.0;701;102.0;999.0;895.0
54.0;-1002.0;223.0;38.0;618.0;?;95.0;-80.0;699;?;997.0;885.0
109.0;-1012.0;?;47.0;602.0;456;88.0;-75.0;699;126.0;991.0;874.0
121.0;-1016.0;383.0;33.0;634.0;?;106.0;-97.0;697;72.0;968.0;870.0
74.0;-998.0;595.0;28.0;651.0;456;112.0;-103.0;696;74.0;1025.0;883.0
61.0;-997.0;?;31.0;620.0;452;137.0;-74.0;696;74.0;1030.0;862.0
138.0;-973.0;?;12.0;330.0;456;140.0;-69.0;696;93.0;1089.0;873.0
199.0;-982.0;?;-12.0;427.0;418;154.0;-63.0;697;121.0;930.0;887.0
192.0;-986.0;?;-6.0;559.0;326;138.0;-63.0;700;150.0;909.0;876.0
266.0;-984.0;367.0;-36.0;461.0;303;130.0;-105.0;701;142.0;954.0;863.0
393.0;-993.0;324.0;?;443.0;313;120.0;-107.0;699;91.0;871.0;872.0
361.0;-996.0;185.0;-29.0;466.0;299;106.0;-103.0;703;?;?;880.0
321.0;-989.0;139.0;-21.0;564.0;241;120.0;-88.0;706;63.0;1015.0;?
153.0;-982.0;200.0;-50.0;?;169;126.0;-86.0;699;143.0;954.0;895.0
139.0;-978.0;20.0;-49.0;430.0;168;140.0;-75.0;698;123.0;938.0;887.0
60.0;?;-196.0;-47.0;594.0;169;?;-101.0;705;120.0;860.0;883.0
112.0;-982.0;-297.0;-40.0;647.0;167;115.0;-118.0;707;?;688.0;?
104.0;-986.0;?;-53.0;?;156;123.0;?;?;87.0;473.0;895.0
75.0;-990.0;67.0;?;?;119;86.0;-129.0;702;86.0;425.0;904.0
-26.0;-982.0;21.0;-65.0;557.0;103;94.0;-117.0;699;83.0;517.0;905.0
510.0;-983.0;-79.0;-68.0;438.0;101;75.0;-102.0;698;108.0;558.0;913.0
449.0;-982.0;-350.0;-107.0;395.0;117;69.0;-93.0;697;103.0;758.0;896.0
?;?;-865.0;-93.0;808.0;?;?;-91.0;687;116.0;764.0;840.0
-22.0;-1000.0;-848.0;-99.0;973.0;121;-33.0;-111.0;699;125.0;680.0;788.0
16.0;-999.0;-300.0;-125.0;846.0;124;-99.0;-121.0;689;92.0;653.0;775.0
?;-1006.0;42.0;-130.0;761.0;123;-198.0;-122.0;693;101.0;778.0;?
190.0;-1014.0;16.0;-87.0;628.0;147;-130.0;-108.0;655;104.0;796.0;748.0
114.0;-1012.0;-107.0;-22.0;554.0;197;-118.0;-93.0;483;?;670.0;740.0
40.0;?;-317.0;-10.0;353.0;?;?;-90.0;466;131.0;727.0;772.0
85.0;-1004.0;63.0;32.0;236.0;196;-92.0;-63.0;339;108.0;795.0;776.0
177.0;-1014.0;21.0;58.0;124.0;37;-57.0;-69.0;-121;53.0;732.0;808.0
246.0;-1034.0;-1224.0;47.0;332.0;?;-28.0;?;-72;81.0;717.0;827.0
?;-982.0;-2764.0;36.0;391.0;438;-38.0;?;514;83.0;496.0;867.0
?;-967.0;-4181.0;24.0;452.0;293;-20.0;?;717;123.0;493.0;861.0
132.0;-968.0;-4442.0;-22.0;714.0;172;-37.0;29.0;?;126.0;509.0;900.0
194.0;-942.0;-3511.0;-73.0;876.0;?;?;103.0;793;131.0;499.0;949.0
216.0;?;-2791.0;-79.0;1088.0;130;181.0;?;824;175.0;438.0;1126.0
203.0;-937.0;-1936.0;-72.0;1076.0;-22;418.0;93.0;1354;267.0;478.0;986.0
209.0;-924.0;-1480.0;-41.0;?;-1183;457.0;94.0;2240;374.0;521.0;919.0
?;-930.0;-1641.0;-57.0;938.0;-495;525.0;83.0;1342;422.0;509.0;944.0
191.0;-922.0;-1890.0;-71.0;?;247;512.0;?;517;437.0;?;938.0
?;-963.0;-2134.0;31.0;896.0;-119;488.0;46.0;835;341.0;492.0;906.0
190.0;-984.0;-1993.0;158.0;704.0;237;436.0;39.0;733;93.0;495.0;815.0
180.0;?;-1748.0;134.0;438.0;178;392.0;37.0;714;-149.0;493.0;731.0
174.0;-1033.0;-1629.0;108.0;?;133;371.0;17.0;?;-117.0;445.0;741.0
208.0;-1019.0;?;176.0;281.0;203;410.0;?;668;-95.0;?;?
?;-1108.0;-2212.0;96.0;217.0;137;427.0;-72.0;?;-8.0;520.0;822.0
175.0;-1154.0;-2321.0;29.0;210.0;?;430.0;-263.0;?;71.0;539.0;837.0
205.0;-1006.0;-2483.0;71.0;277.0;91;451.0;?;?;?;571.0;915.0
202.0;?;-2616.0;85.0;383.0;92;391.0;-355.0;712;69.0;615.0;879.0
197.0;-1023.0;-2670.0;102.0;388.0;102;373.0;-368.0;708;11.0;626.0;847.0
230.0;?;-2263.0;107.0;316.0;115;368.0;-395.0;?;-83.0;?;817.0
226.0;-979.0;-1559.0;98.0;?;150;421.0;-388.0;714;-78.0;584.0;778.0
201.0;?;-901.0;148.0;309.0;128;435.0;-353.0;704;-62.0;590.0;821.0
188.0;-831.0;-606.0;133.0;307.0;111;407.0;-328.0;701;-37.0;605.0;843.0
153.0;?;-701.0;131.0;303.0;106;450.0;-325.0;?;16.0;563.0;?
168.0;-830.0;-931.0;158.0;326.0;?;462.0;-333.0;?;30.0;571.0;769.0
212.0;-913.0;-1113.0;178.0;362.0;97;412.0;-323.0;731;62.0;616.0;753.0
222.0;-990.0;-1250.0;146.0;374.0;95;381.0;-312.0;739;28.0;596.0;?
219.0;-1030.0;-1436.0;83.0;403.0;86;356.0;-328.0;730;?;558.0;751.0
203.0;-996.0;-1565.0;41.0;428.0;91;282.0;-288.0;710;-46.0;509.0;880.0
227.0;-941.0;-1638.0;51.0;444.0;110;191.0;-289.0;708;-84.0;511.0;1081.0
227.0;-900.0;-1615.0;108.0;431.0;108;-122.0;-304.0;728;-66.0;515.0;909.0
189.0;-902.0;-1656.0;149.0;460.0;285;243.0;-336.0;814;-55.0;399.0;958.0
