InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
?;4.0;980.0;?;709.0;-614.0;574.0
?;5.0;979.0;-605.0;710.0;-616.0;576.0
264.0;7.0;?;-601.0;714.0;?;579.0
266.0;9.0;978.0;-602.0;720.0;-614.0;586.0
267.0;12.0;977.0;-602.0;724.0;-609.0;593.0
267.0;16.0;976.0;-608.0;728.0;-607.0;596.0
268.0;?;975.0;-609.0;733.0;-605.0;601.0
267.0;?;974.0;-610.0;735.0;-602.0;608.0
266.0;26.0;973.0;-613.0;744.0;-600.0;616.0
264.0;29.0;972.0;-615.0;749.0;-597.0;624.0
262.0;31.0;971.0;-616.0;754.0;-595.0;632.0
260.0;32.0;971.0;-620.0;760.0;-593.0;639.0
259.0;33.0;970.0;-623.0;764.0;-590.0;646.0
257.0;34.0;969.0;-626.0;769.0;-588.0;652.0
255.0;?;969.0;-631.0;?;-586.0;659.0
253.0;38.0;969.0;-641.0;781.0;-584.0;662.0
252.0;39.0;970.0;-641.0;789.0;-584.0;665.0
252.0;38.0;971.0;-645.0;798.0;-585.0;670.0
254.0;37.0;972.0;-646.0;807.0;-587.0;?
256.0;34.0;973.0;-643.0;813.0;-590.0;673.0
261.0;30.0;974.0;-636.0;810.0;-593.0;?
267.0;24.0;975.0;-631.0;818.0;-597.0;673.0
?;?;975.0;?;825.0;-600.0;684.0
278.0;14.0;974.0;-612.0;790.0;-603.0;689.0
283.0;11.0;?;-601.0;796.0;-606.0;692.0
288.0;6.0;972.0;-585.0;813.0;-608.0;692.0
291.0;0.0;972.0;-574.0;825.0;-610.0;689.0
296.0;-12.0;972.0;-568.0;836.0;-611.0;686.0
302.0;-26.0;972.0;-559.0;844.0;-610.0;685.0
312.0;-45.0;973.0;-554.0;845.0;-610.0;684.0
324.0;-70.0;973.0;-548.0;844.0;-607.0;682.0
341.0;-100.0;972.0;-538.0;?;-603.0;679.0
359.0;-136.0;969.0;-526.0;?;-599.0;674.0
378.0;-175.0;964.0;-517.0;840.0;-594.0;669.0
396.0;-217.0;?;-503.0;835.0;-591.0;664.0
412.0;-260.0;?;-489.0;?;-587.0;656.0
?;-302.0;937.0;-478.0;?;-584.0;646.0
438.0;-343.0;924.0;-465.0;823.0;-583.0;635.0
448.0;-381.0;912.0;?;821.0;?;623.0
457.0;-415.0;?;-447.0;818.0;-581.0;610.0
465.0;-446.0;886.0;-440.0;818.0;-579.0;?
?;-472.0;874.0;-443.0;818.0;-576.0;586.0
481.0;-497.0;861.0;-444.0;823.0;-574.0;578.0
491.0;-520.0;848.0;-446.0;830.0;-573.0;575.0
501.0;-541.0;835.0;-444.0;841.0;?;573.0
512.0;-559.0;824.0;-444.0;854.0;-574.0;575.0
523.0;-574.0;813.0;-435.0;867.0;-577.0;578.0
533.0;-586.0;805.0;-431.0;878.0;-578.0;579.0
541.0;-596.0;797.0;?;889.0;-579.0;581.0
549.0;-603.0;791.0;-431.0;898.0;-579.0;585.0
555.0;-609.0;786.0;-431.0;906.0;-578.0;588.0
560.0;-614.0;781.0;-433.0;912.0;-579.0;593.0
563.0;-616.0;779.0;-428.0;914.0;-580.0;597.0
565.0;-617.0;778.0;-422.0;912.0;-583.0;599.0
565.0;-617.0;777.0;-415.0;?;-587.0;601.0
563.0;-615.0;777.0;-402.0;890.0;-589.0;600.0
560.0;-610.0;780.0;-392.0;883.0;-590.0;602.0
558.0;-604.0;783.0;-384.0;888.0;-590.0;608.0
553.0;-597.0;786.0;-370.0;902.0;-590.0;618.0
548.0;-592.0;788.0;-358.0;920.0;-591.0;628.0
542.0;-586.0;791.0;-340.0;935.0;-592.0;639.0
538.0;-582.0;?;-318.0;944.0;-595.0;647.0
536.0;-578.0;792.0;-296.0;946.0;-601.0;643.0
537.0;?;792.0;-273.0;949.0;-607.0;?
539.0;-572.0;?;-254.0;951.0;-614.0;619.0
542.0;-571.0;790.0;-238.0;952.0;?;?
544.0;-569.0;789.0;-228.0;953.0;-625.0;594.0
546.0;?;787.0;-221.0;952.0;-628.0;591.0
?;-571.0;785.0;-220.0;953.0;-629.0;593.0
?;?;783.0;-227.0;957.0;-629.0;603.0
553.0;-576.0;781.0;-235.0;967.0;-627.0;?
557.0;-580.0;779.0;-246.0;968.0;-624.0;607.0
560.0;-584.0;?;-253.0;971.0;-622.0;619.0
563.0;-589.0;775.0;-253.0;973.0;-622.0;623.0
566.0;-593.0;772.0;-254.0;971.0;?;617.0
568.0;-597.0;769.0;-247.0;966.0;?;615.0
571.0;-601.0;766.0;-229.0;962.0;-633.0;614.0
574.0;-605.0;761.0;?;957.0;-639.0;615.0
578.0;-608.0;?;-180.0;952.0;-649.0;621.0
581.0;-611.0;750.0;-142.0;944.0;-662.0;630.0
583.0;-613.0;745.0;?;934.0;-679.0;640.0
585.0;-612.0;740.0;-46.0;?;-697.0;652.0
?;-612.0;733.0;7.0;914.0;-716.0;661.0
588.0;-607.0;728.0;64.0;904.0;-735.0;667.0
589.0;?;724.0;122.0;888.0;-753.0;678.0
587.0;-592.0;719.0;183.0;870.0;-767.0;693.0
584.0;-584.0;715.0;237.0;852.0;?;713.0
580.0;-576.0;710.0;284.0;830.0;-790.0;?
575.0;-569.0;704.0;?;804.0;-799.0;750.0
572.0;-562.0;697.0;367.0;779.0;-806.0;763.0
569.0;-556.0;691.0;401.0;755.0;-813.0;772.0
567.0;-549.0;684.0;440.0;728.0;-820.0;782.0
565.0;-543.0;677.0;476.0;701.0;-832.0;?
564.0;-537.0;669.0;?;671.0;-848.0;799.0
564.0;-531.0;661.0;?;638.0;-867.0;808.0
564.0;-528.0;651.0;541.0;601.0;-878.0;815.0
563.0;-526.0;642.0;551.0;?;?;820.0
566.0;-525.0;?;564.0;514.0;-883.0;826.0
568.0;-521.0;623.0;575.0;473.0;-885.0;827.0
571.0;-514.0;612.0;578.0;442.0;-887.0;826.0
574.0;-507.0;?;577.0;413.0;-890.0;825.0
576.0;-499.0;595.0;575.0;385.0;?;825.0
578.0;-491.0;587.0;577.0;357.0;-892.0;824.0
580.0;-484.0;581.0;577.0;335.0;-896.0;820.0
583.0;-478.0;576.0;578.0;316.0;-899.0;816.0
?;-471.0;571.0;576.0;302.0;-900.0;812.0
588.0;-464.0;567.0;580.0;291.0;-900.0;809.0
588.0;-456.0;563.0;588.0;?;-897.0;805.0
586.0;-449.0;561.0;597.0;290.0;-893.0;803.0
584.0;-444.0;561.0;606.0;?;?;803.0
583.0;-439.0;561.0;617.0;293.0;-886.0;804.0
582.0;-433.0;560.0;625.0;296.0;-883.0;804.0
581.0;-428.0;558.0;630.0;295.0;?;?
?;-423.0;555.0;640.0;?;-877.0;804.0
575.0;-417.0;553.0;649.0;293.0;-874.0;802.0
571.0;-410.0;550.0;?;292.0;-871.0;801.0
?;-403.0;549.0;668.0;289.0;?;799.0
564.0;-395.0;551.0;674.0;283.0;-868.0;?
559.0;-388.0;554.0;679.0;266.0;-866.0;794.0
555.0;-383.0;556.0;685.0;255.0;-862.0;789.0
548.0;-376.0;556.0;693.0;248.0;-853.0;783.0
541.0;-366.0;558.0;698.0;238.0;-847.0;776.0
532.0;-355.0;560.0;?;225.0;-842.0;770.0
522.0;-343.0;561.0;704.0;210.0;-835.0;764.0
514.0;-334.0;558.0;707.0;194.0;-827.0;756.0
508.0;-330.0;551.0;709.0;?;-816.0;749.0
504.0;-326.0;542.0;718.0;171.0;-804.0;743.0
499.0;-322.0;533.0;733.0;?;?;735.0
495.0;-319.0;523.0;745.0;159.0;-777.0;727.0
?;-315.0;515.0;759.0;159.0;-762.0;720.0
492.0;-312.0;508.0;770.0;164.0;-746.0;714.0
492.0;-310.0;501.0;784.0;169.0;-730.0;?
492.0;-310.0;494.0;?;173.0;-712.0;709.0
491.0;-313.0;487.0;795.0;179.0;-696.0;709.0
488.0;-314.0;480.0;798.0;181.0;-683.0;711.0
483.0;-314.0;476.0;?;185.0;-673.0;712.0
478.0;-317.0;473.0;798.0;187.0;-664.0;715.0
474.0;-320.0;470.0;796.0;190.0;-658.0;719.0
473.0;-320.0;468.0;794.0;195.0;-656.0;724.0
?;-323.0;466.0;787.0;?;?;730.0
479.0;-328.0;465.0;783.0;214.0;-662.0;735.0
485.0;-331.0;463.0;767.0;231.0;-666.0;742.0
493.0;-331.0;462.0;740.0;246.0;-664.0;751.0
502.0;-334.0;467.0;701.0;262.0;-667.0;754.0
512.0;-338.0;474.0;666.0;?;-676.0;757.0
521.0;?;480.0;626.0;284.0;-682.0;762.0
530.0;-347.0;485.0;590.0;302.0;-690.0;768.0
541.0;-351.0;491.0;566.0;317.0;-701.0;774.0
550.0;?;498.0;?;?;-710.0;?
561.0;-360.0;507.0;520.0;338.0;-717.0;782.0
573.0;-363.0;516.0;509.0;345.0;-731.0;?
585.0;-365.0;524.0;512.0;347.0;-746.0;788.0
597.0;-368.0;529.0;512.0;350.0;-760.0;789.0
605.0;-367.0;531.0;512.0;352.0;-769.0;790.0
610.0;?;533.0;497.0;352.0;-770.0;792.0
612.0;-366.0;535.0;484.0;353.0;-774.0;791.0
609.0;-364.0;537.0;475.0;356.0;-775.0;789.0
604.0;-363.0;539.0;?;359.0;-778.0;786.0
597.0;-359.0;543.0;459.0;359.0;-784.0;783.0
589.0;-351.0;?;457.0;?;-794.0;?
578.0;?;550.0;460.0;353.0;?;?
567.0;-334.0;548.0;453.0;?;-798.0;771.0
558.0;-331.0;542.0;433.0;?;-790.0;769.0
551.0;?;531.0;426.0;309.0;-783.0;766.0
546.0;?;518.0;430.0;295.0;-773.0;762.0
?;-315.0;?;438.0;282.0;-764.0;758.0
536.0;-308.0;494.0;462.0;271.0;-756.0;755.0
530.0;-304.0;485.0;491.0;256.0;-746.0;754.0
525.0;-301.0;477.0;510.0;236.0;-735.0;751.0
521.0;-300.0;471.0;520.0;218.0;-725.0;746.0
518.0;-299.0;465.0;529.0;201.0;-716.0;740.0
516.0;-298.0;459.0;521.0;?;-704.0;734.0
513.0;-296.0;453.0;507.0;?;?;730.0
512.0;-297.0;?;496.0;166.0;-697.0;726.0
514.0;-299.0;443.0;493.0;165.0;-698.0;723.0
516.0;-299.0;437.0;485.0;170.0;-701.0;724.0
519.0;-299.0;434.0;486.0;178.0;-705.0;727.0
523.0;?;431.0;?;187.0;-710.0;730.0
525.0;-301.0;422.0;?;196.0;-719.0;734.0
527.0;-297.0;418.0;483.0;198.0;?;740.0
527.0;-297.0;418.0;467.0;198.0;-718.0;739.0
527.0;-299.0;419.0;452.0;195.0;-716.0;734.0
527.0;-298.0;418.0;438.0;196.0;-716.0;734.0
527.0;?;416.0;419.0;198.0;?;735.0
528.0;-295.0;414.0;402.0;195.0;-711.0;?
528.0;-294.0;414.0;388.0;189.0;-708.0;735.0
527.0;-292.0;415.0;377.0;189.0;-701.0;733.0
526.0;-289.0;415.0;369.0;193.0;-697.0;731.0
527.0;-286.0;413.0;366.0;198.0;?;732.0
528.0;?;409.0;368.0;202.0;-699.0;732.0
?;-274.0;403.0;378.0;204.0;-701.0;732.0
526.0;-268.0;395.0;402.0;205.0;-703.0;734.0
?;-259.0;388.0;427.0;202.0;-704.0;734.0
518.0;-250.0;382.0;458.0;194.0;-704.0;?
510.0;-242.0;?;486.0;?;-699.0;731.0
500.0;-233.0;369.0;?;?;-695.0;728.0
?;-220.0;367.0;546.0;?;-691.0;718.0
479.0;-199.0;359.0;?;93.0;-684.0;706.0
465.0;-177.0;348.0;?;49.0;-671.0;690.0
?;-157.0;332.0;581.0;-7.0;-655.0;669.0
435.0;-139.0;315.0;569.0;-68.0;-640.0;638.0
422.0;-116.0;?;571.0;-133.0;-627.0;598.0
407.0;?;270.0;?;-199.0;-608.0;551.0
390.0;-66.0;246.0;584.0;-261.0;-582.0;503.0
373.0;-42.0;222.0;593.0;-306.0;-560.0;459.0
357.0;-17.0;198.0;615.0;-340.0;-537.0;426.0
342.0;7.0;173.0;626.0;-366.0;-508.0;401.0
324.0;28.0;150.0;?;-387.0;-480.0;377.0
306.0;44.0;126.0;627.0;-403.0;-451.0;357.0
285.0;60.0;102.0;630.0;-414.0;-422.0;339.0
267.0;74.0;79.0;629.0;-418.0;-397.0;323.0
251.0;86.0;57.0;627.0;-423.0;-370.0;311.0
?;94.0;33.0;626.0;-433.0;-342.0;299.0
220.0;96.0;13.0;617.0;-441.0;-316.0;288.0
?;110.0;-16.0;613.0;-447.0;?;280.0
195.0;123.0;-40.0;606.0;-457.0;-259.0;262.0
?;136.0;-62.0;594.0;-469.0;-229.0;?
165.0;?;-86.0;586.0;-482.0;-203.0;216.0
147.0;168.0;-113.0;578.0;-493.0;-183.0;203.0
132.0;187.0;?;571.0;?;-168.0;190.0
116.0;207.0;-165.0;562.0;-509.0;-154.0;171.0
100.0;227.0;-191.0;555.0;-518.0;-142.0;147.0
86.0;?;-216.0;553.0;-528.0;-132.0;120.0
76.0;265.0;-242.0;552.0;-537.0;-123.0;90.0
66.0;285.0;-268.0;549.0;-542.0;-114.0;58.0
56.0;306.0;-295.0;542.0;?;-103.0;26.0
46.0;327.0;-319.0;529.0;-537.0;-88.0;-9.0
32.0;?;-342.0;511.0;-530.0;-72.0;-43.0
16.0;364.0;-362.0;483.0;-523.0;-53.0;-71.0
-2.0;381.0;-382.0;452.0;-516.0;-35.0;-92.0
-23.0;398.0;-398.0;?;-511.0;-16.0;-107.0
-43.0;414.0;-413.0;377.0;-512.0;3.0;-117.0
-66.0;427.0;?;341.0;-520.0;22.0;-127.0
-88.0;438.0;-436.0;293.0;-532.0;41.0;-135.0
-106.0;450.0;-443.0;245.0;-537.0;55.0;-139.0
-115.0;459.0;-450.0;?;-536.0;61.0;-140.0
-119.0;468.0;-457.0;?;-536.0;60.0;-140.0
-123.0;476.0;-463.0;139.0;-536.0;?;-143.0
-128.0;484.0;-468.0;127.0;-537.0;55.0;-151.0
-134.0;492.0;-472.0;116.0;-538.0;58.0;-164.0
-143.0;499.0;-477.0;111.0;?;69.0;-174.0
-153.0;506.0;-481.0;97.0;-523.0;84.0;-171.0
-163.0;513.0;-484.0;83.0;-517.0;100.0;-161.0
-173.0;518.0;-487.0;74.0;-516.0;117.0;?
-182.0;524.0;-490.0;70.0;-515.0;134.0;-135.0
?;528.0;?;?;-512.0;149.0;-117.0
-198.0;533.0;-496.0;74.0;?;162.0;-96.0
-205.0;537.0;-499.0;76.0;-510.0;174.0;-71.0
-212.0;541.0;-503.0;79.0;-508.0;186.0;-41.0
-220.0;544.0;?;76.0;-509.0;197.0;-15.0
-228.0;546.0;-508.0;71.0;?;206.0;10.0
-235.0;548.0;-511.0;61.0;-528.0;214.0;30.0
-242.0;548.0;-514.0;50.0;-546.0;218.0;44.0
-248.0;546.0;-515.0;?;-565.0;219.0;56.0
?;542.0;-515.0;28.0;-586.0;218.0;63.0
-249.0;?;-517.0;11.0;-606.0;214.0;61.0
-243.0;534.0;-518.0;-2.0;-624.0;208.0;50.0
-241.0;529.0;-520.0;?;-642.0;201.0;36.0
-241.0;525.0;-522.0;-11.0;?;?;25.0
-243.0;522.0;-523.0;-18.0;-680.0;199.0;21.0
-247.0;?;-524.0;-21.0;-690.0;205.0;18.0
-249.0;517.0;-526.0;-27.0;-690.0;?;17.0
-250.0;515.0;-526.0;-33.0;-686.0;214.0;13.0
-250.0;513.0;-527.0;-31.0;-690.0;217.0;5.0
-249.0;511.0;-528.0;-30.0;-700.0;218.0;-3.0
-245.0;508.0;-529.0;-25.0;-704.0;216.0;-7.0
-236.0;506.0;-534.0;-20.0;-702.0;210.0;-9.0
-227.0;504.0;-544.0;-15.0;-698.0;205.0;-13.0
-223.0;506.0;-558.0;-14.0;-696.0;206.0;-24.0
-229.0;513.0;-569.0;-15.0;-696.0;212.0;-47.0
-243.0;522.0;?;-29.0;?;225.0;-75.0
-259.0;?;-589.0;-55.0;-697.0;244.0;-99.0
-277.0;541.0;-599.0;-81.0;?;264.0;-119.0
-296.0;548.0;-609.0;-105.0;-683.0;280.0;-138.0
-315.0;553.0;-617.0;-118.0;-671.0;285.0;-156.0
-328.0;557.0;-624.0;-130.0;?;282.0;-168.0
-336.0;560.0;-630.0;-142.0;-657.0;271.0;-175.0
-341.0;563.0;-633.0;-161.0;-648.0;?;-176.0
-341.0;566.0;-637.0;-179.0;-638.0;242.0;-175.0
-342.0;569.0;?;-200.0;-629.0;236.0;-173.0
-340.0;572.0;-643.0;-225.0;-620.0;236.0;-173.0
-338.0;574.0;-647.0;-235.0;-612.0;242.0;?
-338.0;577.0;-651.0;-237.0;-605.0;253.0;-175.0
-342.0;?;?;-234.0;-599.0;268.0;-178.0
-352.0;584.0;-661.0;-227.0;-592.0;287.0;-179.0
-364.0;590.0;-665.0;-216.0;-584.0;?;-182.0
-375.0;598.0;-668.0;-210.0;-577.0;325.0;-187.0
-384.0;?;-669.0;-203.0;-575.0;339.0;-191.0
-392.0;609.0;-671.0;?;-578.0;?;-195.0
-398.0;612.0;-671.0;-187.0;-582.0;351.0;-202.0
?;616.0;-670.0;-180.0;-589.0;352.0;-210.0
-402.0;620.0;-666.0;-179.0;-597.0;350.0;-215.0
-404.0;622.0;-662.0;-181.0;-603.0;346.0;-216.0
-410.0;625.0;-655.0;-193.0;-609.0;343.0;-221.0
-408.0;624.0;-652.0;-209.0;-618.0;343.0;?
-396.0;623.0;?;-212.0;-631.0;344.0;-242.0
-385.0;621.0;-657.0;-197.0;-644.0;343.0;-260.0
-385.0;624.0;-656.0;-173.0;-659.0;345.0;-285.0
-398.0;630.0;-653.0;-153.0;-675.0;362.0;-313.0
-416.0;636.0;-653.0;-150.0;-692.0;396.0;-342.0
-431.0;639.0;-655.0;-149.0;-705.0;433.0;-364.0
-444.0;?;-658.0;-159.0;?;461.0;-379.0
-453.0;648.0;-661.0;-170.0;-718.0;475.0;-389.0
-460.0;650.0;-665.0;-176.0;-721.0;477.0;-396.0
-465.0;650.0;-671.0;-196.0;-723.0;474.0;-401.0
-466.0;649.0;-677.0;-220.0;?;469.0;-406.0
-467.0;649.0;-682.0;-255.0;-726.0;462.0;-408.0
-470.0;650.0;-686.0;-296.0;-727.0;454.0;-409.0
-472.0;?;-688.0;-339.0;-727.0;447.0;-410.0
-474.0;652.0;-688.0;-383.0;-726.0;441.0;-410.0
-474.0;651.0;-692.0;-430.0;?;434.0;-406.0
-472.0;650.0;-695.0;-467.0;?;?;-397.0
-472.0;?;-696.0;-494.0;-709.0;416.0;-385.0
?;647.0;?;-513.0;-698.0;?;-373.0
-472.0;647.0;-697.0;-524.0;-685.0;403.0;-360.0
-466.0;646.0;-700.0;-519.0;-676.0;397.0;-348.0
-461.0;644.0;-702.0;-509.0;-673.0;396.0;?
-459.0;642.0;-701.0;-497.0;-679.0;394.0;?
-459.0;?;-700.0;-472.0;-687.0;?;-344.0
-459.0;640.0;-701.0;-443.0;-690.0;381.0;-338.0
-464.0;640.0;-702.0;-401.0;-688.0;381.0;?
-473.0;640.0;-702.0;?;-686.0;?;-335.0
-484.0;639.0;-703.0;-325.0;-689.0;406.0;?
-494.0;639.0;-703.0;-281.0;-692.0;427.0;-342.0
-504.0;638.0;-705.0;-236.0;?;450.0;-346.0
-510.0;637.0;?;-188.0;-691.0;470.0;-348.0
?;638.0;-709.0;-144.0;-688.0;485.0;-348.0
-517.0;639.0;-712.0;-109.0;-687.0;?;-347.0
-520.0;639.0;-716.0;?;-685.0;501.0;-346.0
?;641.0;-718.0;-64.0;-683.0;505.0;-346.0
-528.0;642.0;-719.0;-65.0;-681.0;?;-349.0
-529.0;642.0;-720.0;-79.0;-681.0;?;-355.0
-525.0;641.0;-723.0;-107.0;-681.0;497.0;-357.0
?;638.0;-726.0;-154.0;-677.0;483.0;-357.0
-512.0;634.0;-730.0;-215.0;-675.0;463.0;-360.0
?;628.0;-738.0;-285.0;-679.0;439.0;-368.0
-485.0;621.0;-746.0;-331.0;?;417.0;-378.0
-475.0;617.0;-751.0;-355.0;-705.0;401.0;-392.0
-474.0;618.0;-752.0;-375.0;-720.0;394.0;-410.0
-479.0;618.0;-755.0;-391.0;-735.0;402.0;-428.0
-488.0;618.0;-758.0;-401.0;?;421.0;-441.0
-496.0;618.0;?;-407.0;-754.0;444.0;-451.0
-505.0;617.0;-764.0;-409.0;?;471.0;-459.0
-517.0;617.0;-767.0;-395.0;-766.0;501.0;-468.0
-529.0;616.0;-770.0;-373.0;-773.0;534.0;-477.0
-542.0;?;-772.0;-339.0;-779.0;565.0;-486.0
-553.0;615.0;-773.0;-302.0;-785.0;594.0;-493.0
-564.0;614.0;-775.0;-268.0;-789.0;620.0;-498.0
-576.0;?;-775.0;-229.0;-792.0;639.0;-503.0
-589.0;616.0;-774.0;-189.0;-794.0;?;-508.0
-599.0;?;-774.0;-148.0;-795.0;645.0;-511.0
-610.0;619.0;?;-121.0;-795.0;655.0;-510.0
-623.0;620.0;-774.0;-104.0;-794.0;675.0;-506.0
-636.0;619.0;-776.0;-97.0;-791.0;702.0;-499.0
-646.0;616.0;-780.0;-101.0;-785.0;?;-491.0
-656.0;612.0;-784.0;-119.0;-779.0;765.0;-483.0
-665.0;609.0;-786.0;-151.0;-775.0;792.0;-479.0
-672.0;606.0;-789.0;-185.0;-777.0;814.0;-477.0
?;601.0;-794.0;?;-780.0;833.0;-476.0
-683.0;595.0;-798.0;-257.0;-781.0;847.0;-478.0
-685.0;588.0;?;?;?;858.0;-479.0
-687.0;583.0;-807.0;-321.0;-779.0;867.0;-481.0
-690.0;579.0;-810.0;?;-782.0;875.0;-485.0
-690.0;575.0;-814.0;-342.0;-786.0;880.0;-491.0
-691.0;?;-816.0;-360.0;-791.0;879.0;-496.0
-690.0;570.0;-818.0;-366.0;-796.0;877.0;-501.0
-686.0;567.0;-820.0;-372.0;-799.0;873.0;-507.0
-682.0;565.0;-822.0;-388.0;-802.0;871.0;-514.0
-682.0;563.0;-824.0;-392.0;-807.0;869.0;-524.0
-683.0;?;-826.0;-398.0;?;868.0;-534.0
-686.0;560.0;-827.0;-403.0;-816.0;867.0;-545.0
-690.0;559.0;-828.0;-401.0;-822.0;868.0;-554.0
-695.0;557.0;-828.0;?;-828.0;871.0;-560.0
-698.0;556.0;-829.0;-374.0;-832.0;870.0;-565.0
-696.0;557.0;-828.0;?;-835.0;866.0;-571.0
-691.0;558.0;-827.0;-351.0;?;859.0;-576.0
-684.0;560.0;-825.0;-348.0;-843.0;853.0;?
-676.0;563.0;-822.0;-339.0;-845.0;848.0;-586.0
-668.0;564.0;-820.0;?;-845.0;840.0;-592.0
-658.0;566.0;-817.0;-301.0;-846.0;832.0;?
-648.0;566.0;-815.0;-274.0;-845.0;825.0;-605.0
?;567.0;?;-250.0;-843.0;?;-612.0
-636.0;566.0;-811.0;-223.0;-841.0;817.0;-617.0
-634.0;563.0;-810.0;?;-839.0;?;-621.0
-632.0;559.0;-810.0;-145.0;-837.0;?;-625.0
-630.0;554.0;-811.0;-112.0;-836.0;811.0;-628.0
-630.0;550.0;?;-86.0;-836.0;811.0;-631.0
-633.0;549.0;-811.0;-70.0;-836.0;810.0;-634.0
-636.0;549.0;-809.0;-52.0;-838.0;808.0;-635.0
-638.0;551.0;-807.0;-35.0;-839.0;?;-636.0
-638.0;554.0;?;-37.0;-841.0;794.0;-636.0
-636.0;560.0;-799.0;-42.0;-843.0;787.0;-634.0
-635.0;565.0;-793.0;-42.0;-842.0;782.0;-632.0
-634.0;571.0;-787.0;-50.0;-842.0;?;-631.0
?;575.0;-782.0;-67.0;-840.0;761.0;-631.0
-626.0;576.0;-778.0;-90.0;?;750.0;-631.0
-620.0;576.0;-775.0;-88.0;-836.0;747.0;-633.0
-614.0;572.0;-775.0;-92.0;-834.0;?;-635.0
-606.0;567.0;-775.0;?;-832.0;717.0;-640.0
-595.0;563.0;-775.0;-128.0;-831.0;697.0;-645.0
-584.0;561.0;-775.0;?;-832.0;671.0;-648.0
-574.0;560.0;-774.0;-169.0;?;655.0;-650.0
-567.0;558.0;-774.0;-170.0;-836.0;655.0;-651.0
-568.0;557.0;-773.0;-145.0;-837.0;654.0;?
-568.0;555.0;?;-129.0;-839.0;637.0;-654.0
-565.0;554.0;-773.0;-113.0;-840.0;?;-659.0
-565.0;553.0;-772.0;-108.0;-842.0;612.0;-664.0
-565.0;?;-773.0;-94.0;-844.0;?;-670.0
-564.0;550.0;-773.0;-84.0;-846.0;606.0;-675.0
-557.0;549.0;-773.0;-94.0;-847.0;592.0;-679.0
-550.0;547.0;?;-114.0;?;574.0;-683.0
-543.0;547.0;?;-139.0;-851.0;563.0;-688.0
-540.0;546.0;-775.0;-160.0;-852.0;?;-692.0
?;?;-774.0;?;-854.0;553.0;-696.0
-536.0;545.0;-774.0;-165.0;-855.0;546.0;-698.0
-535.0;546.0;-773.0;?;-856.0;549.0;?
-536.0;547.0;-772.0;-137.0;-856.0;550.0;-704.0
-536.0;548.0;?;-146.0;-857.0;550.0;-707.0
-536.0;550.0;-770.0;-152.0;-857.0;552.0;-708.0
?;551.0;?;-155.0;-858.0;554.0;-708.0
-541.0;553.0;-769.0;-157.0;-858.0;552.0;-708.0
-546.0;555.0;?;-162.0;-859.0;550.0;?
-550.0;556.0;-768.0;-169.0;-859.0;547.0;-708.0
-551.0;557.0;-768.0;-168.0;-858.0;547.0;-709.0
?;557.0;-768.0;-162.0;?;549.0;?
-552.0;?;-767.0;-153.0;-857.0;547.0;-708.0
-550.0;558.0;-767.0;-146.0;-856.0;546.0;-707.0
-550.0;?;-767.0;-139.0;-854.0;545.0;-706.0
-549.0;556.0;-768.0;-129.0;-853.0;544.0;-705.0
-549.0;554.0;-768.0;-118.0;?;547.0;-705.0
-549.0;552.0;?;-108.0;?;547.0;-706.0
-548.0;550.0;?;?;-849.0;546.0;-706.0
-548.0;549.0;-770.0;?;-848.0;545.0;-707.0
-549.0;547.0;-770.0;-109.0;-847.0;545.0;-709.0
-549.0;546.0;-770.0;-109.0;-847.0;545.0;-711.0
?;544.0;-769.0;-114.0;-847.0;544.0;-714.0
-550.0;?;?;-113.0;-847.0;544.0;-716.0
-551.0;539.0;-766.0;-104.0;-846.0;?;?
-552.0;537.0;-764.0;-93.0;-845.0;549.0;?
-554.0;533.0;-763.0;-84.0;-844.0;552.0;-727.0
-555.0;529.0;-761.0;-76.0;-843.0;554.0;?
-556.0;524.0;-760.0;-67.0;-842.0;558.0;-735.0
-558.0;?;-758.0;-61.0;?;?;-740.0
-562.0;513.0;-755.0;-52.0;-838.0;567.0;-744.0
?;506.0;-753.0;-45.0;-835.0;?;-748.0
-569.0;496.0;-750.0;-32.0;-831.0;581.0;-752.0
-572.0;486.0;-748.0;?;-825.0;589.0;-757.0
-576.0;477.0;-747.0;3.0;?;601.0;-762.0
-579.0;467.0;-745.0;32.0;-811.0;618.0;-768.0
-580.0;454.0;-744.0;67.0;-804.0;?;-776.0
?;442.0;-746.0;98.0;-796.0;648.0;-780.0
-581.0;430.0;-749.0;112.0;-789.0;654.0;?
-578.0;414.0;-754.0;114.0;?;655.0;-781.0
-573.0;394.0;-760.0;111.0;-780.0;654.0;-779.0
-568.0;374.0;-766.0;115.0;-778.0;654.0;-775.0
-562.0;353.0;-772.0;115.0;-779.0;656.0;?
-553.0;330.0;-779.0;?;-783.0;658.0;-769.0
-541.0;303.0;-786.0;130.0;-788.0;661.0;-770.0
-527.0;271.0;-794.0;133.0;-794.0;659.0;-769.0
-511.0;236.0;-803.0;127.0;-804.0;656.0;-767.0
-493.0;198.0;-811.0;117.0;-815.0;651.0;-769.0
-471.0;159.0;-817.0;110.0;-826.0;643.0;-773.0
