Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
956.0;17;14.0;-687.0;1.0;227.0;509.0;-463.0;1087.0;-558.0;261.0;548.0
962.0;17;16.0;-687.0;15.0;?;515.0;-462.0;?;-555.0;?;537.0
945.0;17;18.0;-687.0;42.0;232.0;523.0;-460.0;?;-554.0;261.0;527.0
940.0;17;19.0;-686.0;62.0;234.0;517.0;-456.0;1101.0;-555.0;260.0;522.0
961.0;17;20.0;-687.0;-17.0;237.0;480.0;-452.0;1128.0;-553.0;260.0;?
961.0;?;?;-686.0;1.0;239.0;454.0;-447.0;1128.0;-553.0;259.0;508.0
959.0;17;22.0;-687.0;-15.0;241.0;434.0;-444.0;1028.0;-554.0;259.0;502.0
942.0;17;?;-686.0;-61.0;242.0;435.0;-443.0;1066.0;-554.0;257.0;494.0
953.0;18;25.0;-687.0;?;241.0;470.0;-442.0;1063.0;-555.0;253.0;487.0
951.0;18;28.0;-687.0;-81.0;240.0;490.0;-444.0;1085.0;-555.0;246.0;482.0
964.0;18;31.0;-689.0;-106.0;239.0;530.0;-448.0;1121.0;-554.0;233.0;472.0
953.0;18;35.0;-689.0;-53.0;238.0;565.0;-454.0;1126.0;-554.0;217.0;462.0
957.0;18;39.0;-686.0;-66.0;?;611.0;-457.0;1135.0;-556.0;?;453.0
954.0;18;43.0;-685.0;56.0;239.0;594.0;-459.0;1116.0;-553.0;196.0;444.0
957.0;18;46.0;?;?;240.0;560.0;-457.0;1147.0;-554.0;194.0;438.0
949.0;18;47.0;-681.0;75.0;242.0;505.0;-458.0;1135.0;-555.0;193.0;435.0
944.0;18;?;-681.0;53.0;245.0;458.0;-459.0;1144.0;-557.0;190.0;431.0
?;18;?;-676.0;14.0;246.0;495.0;-459.0;1199.0;-560.0;188.0;427.0
958.0;18;47.0;-677.0;9.0;247.0;511.0;-458.0;1234.0;-562.0;188.0;433.0
?;18;46.0;-676.0;35.0;247.0;535.0;-456.0;1250.0;?;196.0;437.0
?;18;44.0;-677.0;60.0;246.0;504.0;-450.0;1222.0;-568.0;207.0;446.0
?;18;42.0;-677.0;-21.0;?;474.0;-441.0;1180.0;-568.0;215.0;460.0
952.0;18;40.0;-678.0;-79.0;245.0;496.0;-436.0;1140.0;-567.0;219.0;462.0
961.0;?;39.0;?;-81.0;245.0;545.0;-434.0;1175.0;-568.0;223.0;466.0
948.0;18;37.0;-682.0;-84.0;244.0;575.0;-432.0;1185.0;-568.0;226.0;471.0
?;?;35.0;-684.0;-42.0;245.0;573.0;-432.0;1169.0;-568.0;?;467.0
?;18;33.0;-684.0;-60.0;245.0;562.0;-433.0;1165.0;-567.0;222.0;463.0
957.0;18;31.0;?;-63.0;244.0;543.0;-438.0;1161.0;-566.0;213.0;462.0
961.0;?;31.0;-693.0;-76.0;242.0;536.0;-449.0;1153.0;-565.0;203.0;455.0
?;18;?;-699.0;-127.0;241.0;527.0;-461.0;1185.0;-566.0;?;449.0
968.0;18;30.0;-702.0;-131.0;240.0;?;-471.0;1216.0;-569.0;188.0;447.0
?;18;28.0;-707.0;-179.0;238.0;510.0;-478.0;1220.0;-572.0;186.0;444.0
985.0;18;26.0;-712.0;-136.0;236.0;452.0;-484.0;1188.0;-574.0;189.0;443.0
978.0;18;25.0;-718.0;-111.0;233.0;416.0;-487.0;1244.0;-574.0;196.0;449.0
964.0;18;23.0;-725.0;-58.0;231.0;?;-489.0;1119.0;-572.0;?;451.0
960.0;18;?;-728.0;31.0;227.0;344.0;-493.0;1082.0;-571.0;205.0;455.0
969.0;18;17.0;-732.0;104.0;223.0;353.0;-496.0;1092.0;-572.0;202.0;457.0
998.0;18;14.0;?;187.0;219.0;339.0;?;1090.0;-574.0;195.0;?
979.0;?;11.0;-736.0;236.0;212.0;340.0;-502.0;1053.0;-577.0;185.0;456.0
1000.0;?;?;-739.0;254.0;205.0;302.0;?;940.0;-578.0;?;461.0
983.0;10;8.0;-737.0;264.0;?;284.0;-502.0;837.0;-576.0;169.0;465.0
983.0;11;8.0;-732.0;250.0;186.0;263.0;-499.0;762.0;-572.0;167.0;474.0
?;9;7.0;-727.0;?;176.0;183.0;-489.0;821.0;-563.0;171.0;487.0
973.0;7;3.0;?;419.0;163.0;96.0;-475.0;810.0;-549.0;?;493.0
993.0;10;0.0;-713.0;526.0;151.0;35.0;-459.0;934.0;-528.0;200.0;497.0
984.0;?;-1.0;-705.0;563.0;137.0;-6.0;-443.0;1005.0;-504.0;221.0;496.0
997.0;?;0.0;-692.0;616.0;125.0;-53.0;-428.0;989.0;-482.0;243.0;?
989.0;9;3.0;-681.0;659.0;114.0;-32.0;-416.0;1026.0;-461.0;260.0;480.0
?;3;5.0;-671.0;673.0;106.0;18.0;?;948.0;-440.0;266.0;468.0
977.0;?;6.0;-657.0;745.0;99.0;18.0;-392.0;934.0;-418.0;270.0;450.0
1003.0;6;8.0;-646.0;772.0;94.0;-92.0;-379.0;940.0;-394.0;276.0;434.0
983.0;-7;9.0;-635.0;?;90.0;-151.0;-360.0;957.0;-371.0;278.0;424.0
987.0;?;?;-625.0;680.0;88.0;-144.0;-339.0;934.0;-346.0;282.0;408.0
?;-11;9.0;-619.0;604.0;?;-128.0;-313.0;900.0;-322.0;?;389.0
980.0;-13;8.0;-618.0;602.0;86.0;-140.0;-279.0;869.0;-296.0;295.0;365.0
998.0;-13;8.0;-614.0;571.0;?;-125.0;-241.0;?;-270.0;301.0;335.0
997.0;-11;?;-610.0;547.0;87.0;-134.0;-201.0;865.0;-244.0;300.0;307.0
984.0;?;6.0;-605.0;538.0;91.0;-139.0;-162.0;855.0;-216.0;294.0;273.0
982.0;-21;5.0;-601.0;?;94.0;-145.0;-128.0;787.0;-187.0;?;227.0
1001.0;?;4.0;-599.0;503.0;?;-159.0;-98.0;763.0;-160.0;275.0;182.0
995.0;-21;2.0;?;444.0;101.0;-158.0;-74.0;817.0;-138.0;265.0;137.0
999.0;-21;-1.0;-595.0;440.0;103.0;-166.0;-53.0;885.0;-122.0;255.0;95.0
991.0;-21;-4.0;-593.0;405.0;106.0;-149.0;?;938.0;-108.0;244.0;56.0
988.0;-21;-6.0;-594.0;461.0;108.0;-159.0;-17.0;957.0;-99.0;235.0;25.0
?;-21;-7.0;-596.0;?;110.0;-146.0;-2.0;896.0;-91.0;230.0;-4.0
995.0;-21;-9.0;-596.0;689.0;112.0;-95.0;14.0;881.0;-83.0;231.0;-35.0
998.0;-21;-11.0;-598.0;?;115.0;-101.0;27.0;894.0;-77.0;232.0;-60.0
990.0;-21;?;-598.0;798.0;118.0;-117.0;35.0;901.0;-78.0;235.0;-79.0
988.0;-21;-14.0;-600.0;726.0;121.0;?;?;907.0;-85.0;238.0;-83.0
998.0;?;-12.0;-606.0;721.0;126.0;-129.0;40.0;949.0;-95.0;238.0;-74.0
979.0;-21;-11.0;-606.0;?;132.0;-144.0;34.0;938.0;-111.0;232.0;-56.0
989.0;-21;?;-605.0;650.0;136.0;?;33.0;889.0;-127.0;224.0;-34.0
965.0;-21;-14.0;-608.0;601.0;138.0;-365.0;34.0;889.0;-139.0;?;-11.0
994.0;-21;?;-605.0;554.0;140.0;-317.0;38.0;863.0;-152.0;211.0;14.0
1017.0;-21;-16.0;-606.0;?;143.0;-219.0;41.0;865.0;-164.0;205.0;44.0
988.0;-21;-15.0;-606.0;596.0;146.0;-201.0;40.0;864.0;-173.0;198.0;65.0
?;-21;-15.0;-604.0;600.0;148.0;?;39.0;867.0;-182.0;194.0;81.0
994.0;-21;-14.0;-605.0;?;148.0;-226.0;38.0;876.0;-187.0;191.0;94.0
1010.0;-21;-14.0;-604.0;605.0;149.0;-189.0;36.0;873.0;-191.0;187.0;105.0
?;-21;-15.0;-601.0;687.0;148.0;-199.0;?;880.0;-195.0;182.0;112.0
946.0;-21;-15.0;-600.0;640.0;147.0;-183.0;30.0;886.0;-198.0;177.0;122.0
897.0;-21;-16.0;-600.0;664.0;147.0;-166.0;?;889.0;-201.0;171.0;129.0
919.0;-21;-17.0;-597.0;592.0;147.0;-161.0;28.0;904.0;?;166.0;133.0
959.0;-21;-18.0;-595.0;657.0;147.0;-163.0;28.0;?;-203.0;161.0;137.0
946.0;-21;-18.0;?;614.0;148.0;-180.0;30.0;909.0;-203.0;?;143.0
950.0;-21;-18.0;-595.0;619.0;149.0;-193.0;?;910.0;?;154.0;143.0
1088.0;-21;-16.0;-595.0;?;149.0;-191.0;31.0;879.0;-204.0;152.0;?
949.0;-21;-14.0;-596.0;621.0;150.0;-197.0;32.0;840.0;-204.0;149.0;148.0
918.0;-21;-12.0;-594.0;592.0;150.0;-239.0;?;863.0;-205.0;144.0;148.0
951.0;-21;-11.0;-592.0;618.0;150.0;-239.0;32.0;867.0;?;136.0;150.0
946.0;-21;-11.0;-592.0;618.0;149.0;-228.0;26.0;860.0;-206.0;128.0;148.0
956.0;-21;-11.0;-590.0;607.0;148.0;-232.0;22.0;858.0;-204.0;116.0;151.0
997.0;-21;-11.0;-590.0;586.0;146.0;-218.0;18.0;864.0;-201.0;106.0;150.0
1072.0;-21;-12.0;-589.0;585.0;143.0;-220.0;?;863.0;-199.0;101.0;147.0
1052.0;-21;-13.0;-588.0;615.0;141.0;-225.0;19.0;836.0;-196.0;98.0;143.0
963.0;-21;-13.0;-588.0;701.0;138.0;-226.0;18.0;827.0;-194.0;95.0;141.0
896.0;-21;-14.0;-586.0;674.0;135.0;-227.0;15.0;850.0;-191.0;?;138.0
963.0;-21;-15.0;-582.0;498.0;133.0;-208.0;12.0;886.0;-190.0;87.0;137.0
980.0;-21;-15.0;-582.0;457.0;131.0;-182.0;10.0;874.0;?;85.0;137.0
940.0;-21;-15.0;-582.0;394.0;130.0;-141.0;5.0;969.0;-188.0;84.0;136.0
950.0;-21;-11.0;-581.0;541.0;130.0;?;-2.0;979.0;-189.0;86.0;141.0
1023.0;-21;-6.0;-578.0;409.0;132.0;-96.0;-13.0;973.0;-190.0;93.0;147.0
987.0;-21;2.0;-577.0;-218.0;135.0;?;-32.0;900.0;?;111.0;164.0
944.0;-21;12.0;-572.0;?;141.0;-93.0;-59.0;1132.0;-209.0;137.0;185.0
999.0;-21;23.0;-565.0;296.0;148.0;-102.0;?;1231.0;-214.0;166.0;205.0
1018.0;-21;36.0;-564.0;224.0;157.0;-90.0;-149.0;?;-223.0;196.0;224.0
?;-21;50.0;-556.0;205.0;167.0;-49.0;-201.0;1178.0;-238.0;226.0;251.0
995.0;-21;?;-553.0;89.0;178.0;-132.0;-255.0;1223.0;-260.0;?;285.0
974.0;-21;80.0;-548.0;?;190.0;6.0;-319.0;1249.0;?;247.0;329.0
982.0;-21;94.0;-542.0;127.0;205.0;-42.0;-400.0;?;-325.0;203.0;370.0
999.0;-21;111.0;-535.0;52.0;220.0;-179.0;-469.0;1187.0;-388.0;103.0;414.0
1001.0;-21;?;-526.0;?;238.0;-173.0;-509.0;1218.0;-452.0;-21.0;454.0
998.0;-21;143.0;-511.0;15.0;256.0;?;-534.0;1160.0;-494.0;-121.0;457.0
989.0;-20;158.0;-501.0;-25.0;273.0;-234.0;-551.0;1090.0;-523.0;-165.0;449.0
997.0;-20;172.0;-488.0;-6.0;?;-247.0;-564.0;1087.0;-542.0;-166.0;444.0
981.0;-20;185.0;-470.0;39.0;306.0;-257.0;-570.0;1115.0;-557.0;-163.0;422.0
987.0;-20;197.0;-455.0;?;319.0;-280.0;-567.0;1103.0;-570.0;-178.0;389.0
989.0;-20;208.0;-446.0;?;331.0;-324.0;-559.0;1091.0;?;-208.0;345.0
998.0;-19;218.0;-429.0;99.0;341.0;-341.0;-548.0;1109.0;-585.0;-234.0;291.0
990.0;-19;229.0;-415.0;57.0;350.0;?;-537.0;1177.0;-590.0;-253.0;233.0
1005.0;-18;239.0;?;54.0;357.0;-275.0;-526.0;1107.0;?;-261.0;190.0
987.0;?;251.0;-391.0;89.0;365.0;-294.0;?;1107.0;-592.0;-263.0;157.0
987.0;-14;263.0;-379.0;96.0;?;-241.0;-511.0;1057.0;?;-259.0;135.0
979.0;-6;275.0;-366.0;?;381.0;-212.0;?;962.0;-585.0;-251.0;127.0
990.0;3;286.0;-350.0;195.0;388.0;-240.0;-508.0;917.0;?;-241.0;?
989.0;14;297.0;-332.0;253.0;396.0;-295.0;?;1083.0;-582.0;-234.0;115.0
981.0;26;306.0;-320.0;167.0;?;-349.0;-509.0;1135.0;-583.0;-234.0;?
988.0;?;317.0;-302.0;127.0;409.0;-317.0;-510.0;1109.0;-586.0;-239.0;108.0
999.0;9;?;-284.0;187.0;416.0;-249.0;-511.0;1084.0;-589.0;-245.0;108.0
997.0;0;344.0;-264.0;228.0;424.0;-209.0;-514.0;1139.0;-594.0;-249.0;119.0
996.0;-12;354.0;-241.0;237.0;?;-193.0;-516.0;1127.0;?;-247.0;126.0
1000.0;-16;365.0;-223.0;184.0;442.0;?;-515.0;1060.0;-604.0;-249.0;130.0
979.0;-24;376.0;-210.0;202.0;447.0;-266.0;-515.0;1023.0;-607.0;-254.0;133.0
997.0;-30;385.0;-200.0;191.0;448.0;-299.0;?;993.0;-612.0;-262.0;127.0
979.0;-33;?;-189.0;187.0;451.0;-260.0;-515.0;960.0;-617.0;-277.0;116.0
979.0;-40;400.0;-180.0;238.0;454.0;-178.0;-510.0;981.0;?;-296.0;?
979.0;-46;407.0;-170.0;236.0;455.0;-122.0;-506.0;?;-622.0;-315.0;89.0
976.0;-50;416.0;-162.0;268.0;455.0;-70.0;-503.0;?;-620.0;-330.0;85.0
986.0;-52;423.0;-159.0;285.0;455.0;-50.0;-502.0;1040.0;-620.0;-341.0;83.0
988.0;-54;426.0;-157.0;215.0;454.0;-26.0;-498.0;1028.0;-619.0;-353.0;76.0
977.0;?;?;-157.0;223.0;454.0;-85.0;-496.0;1083.0;-617.0;-362.0;75.0
996.0;?;?;-153.0;205.0;453.0;-157.0;-495.0;1091.0;-614.0;?;73.0
992.0;-57;433.0;?;188.0;452.0;-196.0;-497.0;?;?;-369.0;76.0
?;-57;436.0;-151.0;244.0;452.0;-248.0;-500.0;1287.0;-613.0;-365.0;82.0
?;-54;440.0;-150.0;245.0;452.0;-261.0;-505.0;1448.0;-613.0;-359.0;93.0
988.0;-53;443.0;-146.0;88.0;453.0;-284.0;-510.0;1472.0;-615.0;-350.0;99.0
989.0;-52;446.0;-139.0;-61.0;455.0;-310.0;-515.0;1191.0;-617.0;-339.0;103.0
1001.0;-52;450.0;-133.0;?;457.0;-315.0;-520.0;1014.0;-620.0;-329.0;109.0
996.0;-52;453.0;-129.0;24.0;459.0;-305.0;-525.0;993.0;-623.0;-320.0;112.0
991.0;?;456.0;-121.0;-4.0;463.0;-308.0;-529.0;1140.0;-627.0;-312.0;113.0
970.0;-52;458.0;-110.0;-12.0;469.0;?;-534.0;1169.0;?;-307.0;117.0
998.0;-52;461.0;-97.0;60.0;477.0;-28.0;-539.0;1220.0;-633.0;-304.0;121.0
987.0;?;462.0;-81.0;89.0;486.0;-92.0;?;1211.0;-638.0;-300.0;114.0
976.0;?;467.0;-65.0;48.0;493.0;-148.0;-544.0;1180.0;?;-301.0;93.0
971.0;-52;478.0;-46.0;20.0;499.0;-120.0;-542.0;1032.0;?;-317.0;64.0
980.0;-52;488.0;-30.0;110.0;505.0;-63.0;-536.0;?;-650.0;-348.0;29.0
994.0;-52;494.0;-14.0;161.0;514.0;?;-530.0;958.0;?;-385.0;?
974.0;-52;497.0;8.0;175.0;524.0;178.0;-520.0;993.0;-648.0;-423.0;-52.0
985.0;-52;?;23.0;176.0;531.0;-27.0;-506.0;930.0;-648.0;-455.0;-103.0
995.0;-52;500.0;41.0;223.0;534.0;-269.0;-494.0;?;-647.0;-481.0;-159.0
1003.0;-52;?;44.0;268.0;533.0;-407.0;-484.0;963.0;-646.0;-503.0;?
936.0;-52;504.0;44.0;229.0;530.0;-468.0;-474.0;1076.0;-646.0;-524.0;-257.0
1117.0;-52;?;41.0;200.0;525.0;-422.0;-464.0;1134.0;-645.0;-546.0;?
1308.0;-52;505.0;34.0;202.0;519.0;?;-458.0;1163.0;-643.0;-566.0;-326.0
1143.0;-52;504.0;27.0;?;?;-195.0;-456.0;1398.0;-643.0;-582.0;-348.0
1159.0;-52;500.0;22.0;285.0;511.0;-223.0;-457.0;1686.0;-644.0;-595.0;-363.0
1036.0;-52;?;21.0;-87.0;509.0;-241.0;-461.0;1180.0;-647.0;-604.0;-373.0
1051.0;-52;493.0;18.0;51.0;507.0;-295.0;-465.0;961.0;-650.0;-610.0;-376.0
728.0;-51;487.0;18.0;52.0;505.0;?;-468.0;1077.0;?;-612.0;-375.0
761.0;-54;480.0;10.0;-2.0;?;-377.0;-470.0;1147.0;-659.0;-608.0;-367.0
779.0;?;475.0;7.0;15.0;497.0;-347.0;-474.0;1078.0;-664.0;-598.0;-357.0
1006.0;-41;468.0;4.0;?;?;-344.0;-480.0;1072.0;-669.0;-582.0;-342.0
867.0;-41;457.0;-11.0;224.0;481.0;-411.0;?;?;-674.0;-560.0;?
823.0;-26;448.0;-30.0;330.0;470.0;-308.0;-492.0;1008.0;-676.0;-532.0;?
791.0;-24;446.0;-41.0;381.0;461.0;-166.0;-495.0;983.0;-674.0;-507.0;-252.0
815.0;-30;?;-54.0;315.0;449.0;-192.0;-494.0;916.0;-666.0;?;-220.0
886.0;-32;422.0;-78.0;477.0;434.0;?;-489.0;1009.0;-657.0;-477.0;?
883.0;-37;406.0;-106.0;?;415.0;216.0;-482.0;926.0;-647.0;-464.0;-172.0
1052.0;-36;394.0;-135.0;593.0;399.0;185.0;-480.0;1082.0;?;-442.0;-133.0
988.0;-35;384.0;-160.0;755.0;?;104.0;?;962.0;-623.0;-416.0;-91.0
862.0;-35;374.0;-180.0;953.0;373.0;168.0;-475.0;869.0;-611.0;-392.0;?
534.0;-34;?;-196.0;1052.0;362.0;169.0;-465.0;849.0;-597.0;-375.0;-13.0
?;-32;354.0;-212.0;?;351.0;111.0;-452.0;848.0;-581.0;-362.0;16.0
768.0;-32;346.0;-228.0;1096.0;343.0;68.0;-432.0;750.0;-562.0;-356.0;?
1146.0;?;339.0;?;1106.0;335.0;24.0;-407.0;734.0;-538.0;-357.0;68.0
1219.0;-27;332.0;?;1059.0;329.0;-16.0;-379.0;787.0;-511.0;-360.0;?
1330.0;-23;325.0;-267.0;?;?;-96.0;-341.0;960.0;-484.0;-373.0;113.0
958.0;?;318.0;-274.0;1116.0;324.0;-167.0;-294.0;959.0;-450.0;-391.0;117.0
799.0;?;311.0;?;987.0;?;-162.0;-243.0;?;?;-410.0;101.0
?;-30;306.0;-286.0;962.0;321.0;-155.0;-193.0;1004.0;-379.0;-427.0;70.0
1020.0;-31;300.0;-295.0;893.0;321.0;-179.0;-142.0;?;-339.0;-443.0;21.0
943.0;-31;297.0;-301.0;821.0;322.0;-137.0;-93.0;746.0;-299.0;-459.0;-34.0
996.0;-31;296.0;-302.0;806.0;326.0;-83.0;-47.0;737.0;-262.0;-475.0;-100.0
947.0;-31;296.0;?;743.0;?;-104.0;-8.0;660.0;-231.0;-488.0;-173.0
?;?;?;-298.0;691.0;335.0;-191.0;26.0;621.0;?;?;-250.0
998.0;-31;293.0;-293.0;663.0;344.0;?;52.0;494.0;-194.0;-504.0;-314.0
932.0;-31;?;-288.0;801.0;351.0;-380.0;73.0;360.0;-181.0;-513.0;-379.0
920.0;-31;?;-282.0;754.0;356.0;-335.0;95.0;?;-171.0;-522.0;-444.0
977.0;-31;316.0;-273.0;852.0;365.0;-161.0;113.0;325.0;-164.0;-528.0;?
989.0;-31;328.0;-254.0;763.0;376.0;4.0;134.0;280.0;-158.0;-530.0;-553.0
987.0;?;336.0;-234.0;804.0;389.0;-7.0;?;260.0;-151.0;-528.0;-602.0
969.0;-31;346.0;-213.0;827.0;400.0;-104.0;162.0;234.0;-145.0;-523.0;?
933.0;-31;?;-192.0;817.0;410.0;-123.0;168.0;189.0;-143.0;-518.0;-674.0
1021.0;-30;368.0;-174.0;787.0;419.0;-142.0;?;218.0;-141.0;-515.0;-699.0
996.0;-30;378.0;-156.0;805.0;428.0;-153.0;176.0;231.0;-139.0;-511.0;-715.0
1074.0;-30;388.0;-138.0;794.0;?;?;181.0;?;-137.0;-508.0;?
1206.0;?;398.0;-121.0;821.0;447.0;-266.0;181.0;266.0;-137.0;-503.0;-750.0
1639.0;-30;407.0;-103.0;893.0;456.0;-249.0;176.0;266.0;-134.0;-499.0;-761.0
1252.0;-30;414.0;-91.0;887.0;?;-225.0;?;261.0;-132.0;-497.0;-769.0
1059.0;-30;421.0;-76.0;991.0;471.0;-258.0;164.0;273.0;-131.0;-489.0;-775.0
1066.0;-30;427.0;-67.0;812.0;476.0;-281.0;157.0;232.0;?;-490.0;-778.0
438.0;-30;434.0;-59.0;790.0;480.0;-274.0;152.0;231.0;-137.0;-493.0;-782.0
401.0;-30;438.0;-56.0;789.0;483.0;?;144.0;166.0;-143.0;-497.0;-783.0
509.0;-30;?;-53.0;?;485.0;-314.0;138.0;241.0;-149.0;-503.0;-784.0
474.0;-30;441.0;-56.0;916.0;485.0;-376.0;134.0;223.0;-155.0;-512.0;-782.0
537.0;-30;440.0;-57.0;790.0;484.0;-407.0;133.0;149.0;-160.0;-522.0;-781.0
605.0;?;438.0;-58.0;984.0;483.0;-400.0;131.0;217.0;-162.0;-534.0;-778.0
710.0;-30;?;-64.0;1023.0;482.0;-383.0;132.0;?;?;-546.0;-776.0
890.0;-30;432.0;-69.0;?;478.0;-351.0;127.0;314.0;-168.0;-563.0;-772.0
1065.0;-30;426.0;-84.0;1121.0;?;-354.0;122.0;204.0;-170.0;-591.0;-766.0
1011.0;-30;419.0;-99.0;860.0;466.0;-335.0;123.0;384.0;-172.0;-623.0;-758.0
?;-30;410.0;-113.0;?;457.0;?;129.0;277.0;?;-657.0;-749.0
888.0;-30;?;-129.0;847.0;449.0;?;135.0;360.0;-176.0;-693.0;-735.0
766.0;-30;?;-152.0;892.0;440.0;-269.0;146.0;418.0;-186.0;-717.0;-721.0
712.0;-30;387.0;-170.0;918.0;431.0;-250.0;150.0;?;-196.0;-733.0;-710.0
625.0;-30;381.0;-187.0;863.0;423.0;-185.0;146.0;503.0;-208.0;-751.0;-705.0
765.0;-30;374.0;-203.0;953.0;?;-211.0;136.0;595.0;-223.0;-763.0;-699.0
?;-30;369.0;-212.0;937.0;409.0;-187.0;110.0;644.0;?;-775.0;-695.0
1757.0;-30;364.0;-224.0;977.0;404.0;-187.0;77.0;?;-263.0;-784.0;-687.0
800.0;-30;360.0;-233.0;966.0;399.0;-188.0;42.0;744.0;-287.0;-787.0;-676.0
1209.0;-30;356.0;-238.0;1037.0;396.0;-207.0;-5.0;806.0;-315.0;-796.0;-660.0
?;?;354.0;-241.0;1087.0;?;?;-43.0;?;-346.0;-794.0;-641.0
950.0;-30;352.0;-244.0;1015.0;392.0;-228.0;-94.0;958.0;-378.0;?;-615.0
1068.0;?;350.0;-247.0;?;392.0;-262.0;-138.0;866.0;-409.0;-798.0;-586.0
939.0;-32;?;-248.0;777.0;392.0;-257.0;-177.0;1053.0;-440.0;-796.0;-550.0
1015.0;-36;348.0;?;619.0;394.0;-269.0;-213.0;?;-469.0;-795.0;?
1006.0;?;347.0;-247.0;549.0;396.0;-283.0;-242.0;1105.0;-496.0;-791.0;-482.0
1020.0;-38;347.0;-246.0;525.0;399.0;-327.0;?;1128.0;-521.0;?;-449.0
962.0;-37;347.0;-248.0;539.0;402.0;-382.0;-279.0;1089.0;-539.0;-786.0;-421.0
998.0;-33;351.0;-251.0;469.0;403.0;-375.0;-287.0;1061.0;-554.0;-784.0;-406.0
998.0;-22;361.0;-250.0;450.0;404.0;-187.0;-295.0;1107.0;-567.0;?;-393.0
1021.0;-16;?;-252.0;500.0;408.0;-83.0;-306.0;1045.0;-577.0;-776.0;-382.0
906.0;-16;383.0;-247.0;473.0;414.0;-35.0;-312.0;1077.0;-589.0;-774.0;-384.0
1009.0;-12;391.0;-242.0;440.0;421.0;?;-315.0;1008.0;-598.0;-774.0;-396.0
1004.0;-14;402.0;-236.0;468.0;?;119.0;-320.0;1000.0;-604.0;-772.0;?
991.0;-16;413.0;-229.0;455.0;?;-24.0;-323.0;1005.0;-609.0;-771.0;-428.0
992.0;-15;?;-222.0;?;436.0;-76.0;-325.0;964.0;-613.0;?;-444.0
970.0;-18;433.0;-221.0;?;438.0;-88.0;-328.0;1047.0;?;-767.0;-459.0
999.0;-16;442.0;-218.0;494.0;?;?;-330.0;1040.0;-618.0;-768.0;?
995.0;-11;451.0;-215.0;533.0;436.0;-86.0;-331.0;1050.0;-618.0;-768.0;-495.0
981.0;-10;459.0;-215.0;447.0;435.0;-51.0;-335.0;1063.0;-616.0;-770.0;-512.0
?;-6;466.0;-212.0;368.0;435.0;-37.0;-333.0;1063.0;-615.0;-775.0;-526.0
988.0;?;472.0;-210.0;286.0;434.0;-47.0;-327.0;1042.0;-614.0;-783.0;-537.0
1000.0;-2;476.0;?;232.0;433.0;-76.0;-319.0;1077.0;-612.0;-790.0;-544.0
?;-2;480.0;-210.0;286.0;432.0;-115.0;-316.0;1111.0;-610.0;-792.0;-548.0
?;-3;483.0;-213.0;189.0;429.0;-163.0;-315.0;1194.0;-609.0;-793.0;-548.0
950.0;-6;?;-218.0;100.0;426.0;-204.0;-317.0;1199.0;?;-793.0;-550.0
1012.0;-7;482.0;-223.0;185.0;420.0;-196.0;-313.0;1315.0;?;-798.0;-551.0
994.0;-13;481.0;-231.0;202.0;414.0;-191.0;-306.0;?;-601.0;-801.0;-552.0
1001.0;-19;478.0;?;302.0;405.0;-217.0;-302.0;1237.0;?;-805.0;-546.0
1000.0;-20;474.0;-263.0;324.0;396.0;-248.0;-298.0;?;-596.0;-808.0;-533.0
?;-29;471.0;-274.0;?;385.0;-232.0;-298.0;1015.0;-590.0;-809.0;-508.0
983.0;-32;466.0;-293.0;343.0;372.0;-185.0;-305.0;1110.0;-584.0;-806.0;-468.0
961.0;-31;462.0;-309.0;329.0;358.0;?;-315.0;1032.0;-577.0;-803.0;-418.0
?;-32;458.0;?;286.0;344.0;-99.0;-325.0;1020.0;-570.0;?;-345.0
971.0;-31;453.0;-348.0;?;331.0;-59.0;-340.0;1063.0;-560.0;-796.0;-267.0
978.0;-31;450.0;-363.0;?;318.0;-23.0;?;1103.0;-546.0;-787.0;?
997.0;-32;446.0;-381.0;309.0;304.0;14.0;-406.0;1118.0;-533.0;-776.0;-112.0
1012.0;-31;?;-398.0;235.0;290.0;26.0;-427.0;1093.0;-527.0;-755.0;-31.0
1007.0;-32;435.0;-414.0;255.0;277.0;6.0;-440.0;1075.0;-526.0;-730.0;51.0
?;-32;427.0;-429.0;222.0;264.0;5.0;-450.0;1073.0;-523.0;?;116.0
993.0;-32;418.0;-444.0;?;250.0;97.0;?;1099.0;-523.0;?;176.0
963.0;-32;407.0;-460.0;277.0;238.0;68.0;-470.0;1089.0;-525.0;-629.0;222.0
955.0;-32;395.0;-469.0;276.0;226.0;148.0;-473.0;1074.0;-523.0;-597.0;262.0
943.0;-32;381.0;?;287.0;216.0;-68.0;-473.0;?;-521.0;-569.0;286.0
1023.0;-32;366.0;-494.0;289.0;206.0;?;-472.0;1151.0;-520.0;-543.0;308.0
1098.0;-32;353.0;-505.0;171.0;195.0;-168.0;-471.0;1195.0;-517.0;-518.0;329.0
