InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-839.0;?;791.0;292.0;707.0;?;-172.0;-611.0;-971.0;827.0;-516.0;-262.0
?;217.0;?;177.0;638.0;-370.0;-182.0;-606.0;?;808.0;-484.0;-272.0
-796.0;133.0;?;147.0;?;-252.0;-100.0;-602.0;-764.0;695.0;-339.0;-333.0
-701.0;19.0;42.0;213.0;539.0;-190.0;39.0;?;-814.0;569.0;-286.0;-350.0
-645.0;-28.0;-358.0;?;613.0;-154.0;-7.0;-603.0;-859.0;562.0;-185.0;-303.0
-555.0;-58.0;-648.0;106.0;493.0;-47.0;66.0;?;-817.0;556.0;-298.0;-293.0
-430.0;-181.0;-819.0;12.0;530.0;164.0;147.0;-611.0;-802.0;478.0;-467.0;-233.0
-307.0;-111.0;-710.0;150.0;498.0;398.0;320.0;-617.0;-818.0;575.0;-490.0;-342.0
-293.0;-196.0;-765.0;259.0;479.0;256.0;471.0;-626.0;-806.0;633.0;-530.0;-355.0
-240.0;?;-696.0;275.0;535.0;121.0;?;-630.0;-798.0;661.0;-439.0;-382.0
-207.0;-183.0;?;340.0;538.0;332.0;781.0;?;?;738.0;-502.0;-415.0
-122.0;-138.0;-773.0;319.0;553.0;201.0;809.0;?;?;?;-464.0;-408.0
-96.0;-123.0;?;320.0;533.0;?;697.0;-634.0;-878.0;739.0;-525.0;-388.0
-65.0;-132.0;-606.0;403.0;614.0;342.0;974.0;-636.0;-898.0;776.0;-634.0;-348.0
-43.0;-166.0;-505.0;362.0;627.0;?;828.0;-632.0;-904.0;721.0;?;-578.0
-55.0;-174.0;-351.0;?;666.0;-318.0;273.0;-628.0;?;718.0;-284.0;-299.0
-56.0;-178.0;-338.0;?;648.0;115.0;?;-625.0;-894.0;717.0;-269.0;-232.0
-55.0;-132.0;-211.0;365.0;468.0;191.0;488.0;-619.0;-877.0;697.0;-340.0;-177.0
-62.0;11.0;49.0;393.0;686.0;365.0;-29.0;-612.0;-885.0;741.0;-349.0;-143.0
-63.0;-78.0;167.0;414.0;613.0;692.0;-89.0;-609.0;-894.0;802.0;-278.0;-216.0
-63.0;-201.0;330.0;430.0;806.0;95.0;-4.0;-610.0;-895.0;790.0;-261.0;-231.0
-83.0;-172.0;?;441.0;589.0;220.0;35.0;-611.0;-910.0;843.0;-276.0;30.0
?;-274.0;621.0;407.0;484.0;287.0;57.0;-617.0;-956.0;578.0;-210.0;-27.0
-66.0;-610.0;1440.0;295.0;670.0;310.0;-35.0;-622.0;-942.0;719.0;-242.0;-94.0
-69.0;-475.0;?;258.0;616.0;283.0;118.0;-620.0;-899.0;736.0;-158.0;80.0
-80.0;-533.0;2324.0;443.0;686.0;456.0;-60.0;-621.0;-915.0;816.0;-145.0;-37.0
-86.0;-523.0;2534.0;?;538.0;336.0;-64.0;?;?;801.0;-163.0;98.0
?;-449.0;2395.0;513.0;622.0;278.0;-78.0;-621.0;?;708.0;?;69.0
-181.0;-436.0;2276.0;?;640.0;298.0;?;-625.0;?;888.0;-148.0;112.0
-217.0;-273.0;1918.0;623.0;673.0;270.0;121.0;?;-874.0;830.0;-46.0;124.0
-251.0;-334.0;1507.0;?;754.0;326.0;229.0;-621.0;-910.0;?;-88.0;125.0
-278.0;-246.0;1101.0;679.0;810.0;404.0;165.0;-619.0;-899.0;864.0;-139.0;?
-335.0;-184.0;669.0;675.0;?;?;9.0;-616.0;-875.0;839.0;-248.0;103.0
-376.0;-138.0;220.0;649.0;964.0;178.0;-74.0;-608.0;-877.0;857.0;-251.0;179.0
-391.0;-75.0;-58.0;539.0;1015.0;229.0;-70.0;-602.0;-848.0;788.0;-368.0;67.0
-486.0;-32.0;-313.0;608.0;1112.0;261.0;-80.0;-600.0;-871.0;805.0;-579.0;186.0
-509.0;66.0;-647.0;497.0;?;246.0;-130.0;-593.0;-885.0;?;-607.0;18.0
-534.0;45.0;-757.0;538.0;1230.0;203.0;-114.0;-589.0;-902.0;808.0;-451.0;59.0
-626.0;179.0;-1020.0;505.0;1276.0;235.0;-88.0;-591.0;-929.0;816.0;-623.0;19.0
-641.0;292.0;-1051.0;474.0;1178.0;227.0;-89.0;-590.0;-949.0;793.0;-589.0;79.0
-725.0;341.0;-1099.0;485.0;1065.0;?;-90.0;-592.0;-943.0;795.0;-520.0;-39.0
-736.0;543.0;-1089.0;414.0;1120.0;228.0;-109.0;-596.0;-903.0;784.0;-506.0;-46.0
-771.0;?;?;435.0;989.0;237.0;-139.0;-597.0;-918.0;?;-422.0;-24.0
-897.0;759.0;-1036.0;349.0;?;220.0;-127.0;?;?;828.0;-403.0;-14.0
-848.0;746.0;?;198.0;814.0;?;-132.0;-605.0;-1079.0;764.0;-480.0;-14.0
-728.0;?;-815.0;129.0;772.0;157.0;-135.0;-605.0;-1008.0;668.0;-423.0;-51.0
-964.0;?;-684.0;-32.0;727.0;209.0;?;-608.0;-1117.0;556.0;-354.0;-31.0
-975.0;795.0;-618.0;-202.0;745.0;279.0;-93.0;-610.0;-1091.0;?;-360.0;5.0
-953.0;826.0;-620.0;-312.0;705.0;265.0;-66.0;-613.0;-1039.0;322.0;-473.0;-10.0
-977.0;806.0;-609.0;-336.0;685.0;?;-35.0;-623.0;-956.0;343.0;-518.0;-29.0
-953.0;784.0;?;-351.0;675.0;281.0;?;-624.0;-898.0;390.0;?;-20.0
-954.0;819.0;-738.0;?;670.0;271.0;-79.0;-630.0;-864.0;369.0;-485.0;-10.0
-941.0;776.0;-628.0;-445.0;582.0;211.0;-111.0;-632.0;-869.0;346.0;-384.0;9.0
-931.0;822.0;-593.0;-469.0;607.0;216.0;-112.0;-634.0;-888.0;372.0;-645.0;39.0
-938.0;800.0;-495.0;-474.0;663.0;172.0;?;-637.0;-905.0;388.0;-510.0;9.0
-894.0;770.0;-280.0;-484.0;618.0;240.0;-43.0;-642.0;-919.0;386.0;-616.0;-83.0
-888.0;?;?;-473.0;786.0;277.0;-81.0;-644.0;-946.0;367.0;-607.0;-156.0
-887.0;907.0;-136.0;-479.0;616.0;314.0;-39.0;-646.0;-965.0;367.0;-553.0;-200.0
-866.0;933.0;?;-482.0;523.0;341.0;22.0;?;?;359.0;?;-192.0
-902.0;992.0;-260.0;-444.0;428.0;338.0;8.0;-642.0;-936.0;411.0;?;?
-917.0;991.0;-344.0;-450.0;368.0;268.0;-23.0;-629.0;-931.0;415.0;-256.0;?
-908.0;953.0;-174.0;-441.0;369.0;?;80.0;?;?;481.0;?;-127.0
-942.0;972.0;-97.0;?;?;320.0;239.0;-598.0;-938.0;361.0;77.0;-96.0
-938.0;1047.0;-11.0;-621.0;603.0;-56.0;248.0;-573.0;-939.0;287.0;-52.0;75.0
-929.0;1031.0;61.0;-714.0;?;-193.0;333.0;-544.0;-931.0;185.0;-104.0;232.0
?;769.0;37.0;?;595.0;-161.0;164.0;?;-954.0;132.0;-104.0;173.0
-1009.0;707.0;-86.0;-724.0;730.0;58.0;66.0;?;-984.0;130.0;-216.0;58.0
-1032.0;632.0;-212.0;-714.0;746.0;12.0;-68.0;-414.0;-976.0;133.0;?;20.0
-1079.0;589.0;-241.0;-763.0;772.0;-160.0;1.0;-345.0;-1006.0;50.0;-32.0;-9.0
-1082.0;644.0;?;-711.0;803.0;-277.0;21.0;-275.0;-1049.0;25.0;-99.0;-57.0
-1045.0;591.0;-381.0;-514.0;741.0;-226.0;97.0;-209.0;-1072.0;110.0;-125.0;-32.0
-1033.0;628.0;?;-393.0;793.0;-7.0;-31.0;-146.0;-1048.0;181.0;-138.0;1.0
-954.0;702.0;-954.0;-300.0;838.0;238.0;64.0;?;-1050.0;113.0;-88.0;1.0
-941.0;699.0;-1381.0;-212.0;832.0;-105.0;140.0;?;-1094.0;70.0;-130.0;12.0
-932.0;749.0;?;-236.0;795.0;-238.0;158.0;15.0;-1074.0;83.0;-84.0;3.0
-853.0;755.0;-2111.0;-251.0;739.0;?;248.0;44.0;-1032.0;66.0;-31.0;7.0
?;745.0;?;-307.0;717.0;?;112.0;47.0;-1037.0;51.0;-49.0;19.0
-872.0;754.0;?;-345.0;707.0;?;204.0;27.0;-1068.0;80.0;-32.0;?
-917.0;764.0;-1433.0;-333.0;708.0;-356.0;316.0;-1.0;-1090.0;101.0;23.0;-10.0
?;750.0;-1244.0;-378.0;703.0;-360.0;323.0;-29.0;-1075.0;88.0;-36.0;35.0
-921.0;733.0;?;-402.0;674.0;-262.0;354.0;-60.0;-1001.0;84.0;-168.0;?
-910.0;736.0;-883.0;-410.0;702.0;-204.0;316.0;-77.0;-961.0;71.0;-225.0;-47.0
-921.0;779.0;-785.0;-418.0;741.0;-107.0;283.0;-89.0;-985.0;77.0;-208.0;-63.0
-961.0;910.0;-711.0;-422.0;675.0;-62.0;257.0;-113.0;-1083.0;102.0;-178.0;?
-959.0;955.0;-682.0;-441.0;538.0;31.0;227.0;-145.0;-1086.0;134.0;-186.0;-56.0
-928.0;974.0;-547.0;-441.0;455.0;-3.0;208.0;-177.0;-958.0;?;-141.0;-85.0
-943.0;925.0;-405.0;-424.0;453.0;74.0;194.0;-217.0;-867.0;141.0;-137.0;-82.0
-1003.0;?;-282.0;-460.0;483.0;117.0;?;-256.0;-1034.0;88.0;-119.0;-40.0
-986.0;840.0;?;-564.0;465.0;-38.0;111.0;?;-1172.0;?;-77.0;-2.0
-968.0;765.0;119.0;-664.0;437.0;-69.0;164.0;-282.0;-1025.0;-155.0;-53.0;37.0
-982.0;719.0;138.0;-699.0;443.0;-124.0;137.0;-280.0;-883.0;-165.0;-124.0;25.0
-972.0;741.0;57.0;-656.0;?;-43.0;169.0;-290.0;-988.0;-102.0;?;?
?;781.0;-85.0;-621.0;542.0;47.0;214.0;-327.0;?;-75.0;-119.0;-2.0
-824.0;842.0;?;?;562.0;-21.0;5.0;-355.0;-1120.0;?;?;?
-800.0;899.0;112.0;-534.0;527.0;168.0;17.0;-379.0;-1042.0;-40.0;-89.0;11.0
-809.0;926.0;?;-494.0;484.0;154.0;20.0;-398.0;-1075.0;?;-126.0;-6.0
-861.0;933.0;7.0;-498.0;495.0;375.0;204.0;-402.0;-1136.0;35.0;-166.0;4.0
-911.0;950.0;-40.0;-512.0;?;106.0;494.0;-418.0;-1002.0;29.0;?;10.0
?;979.0;26.0;-576.0;476.0;45.0;303.0;-444.0;-958.0;-26.0;-189.0;?
-974.0;994.0;?;-629.0;445.0;435.0;?;-464.0;-983.0;-63.0;-128.0;-37.0
-979.0;1002.0;119.0;-668.0;404.0;240.0;21.0;-486.0;-969.0;-85.0;-160.0;?
-996.0;1018.0;162.0;-694.0;?;340.0;137.0;-498.0;-930.0;-89.0;?;-19.0
-1009.0;1026.0;224.0;?;328.0;568.0;?;-509.0;-946.0;-99.0;-140.0;-30.0
-994.0;997.0;311.0;-726.0;331.0;524.0;27.0;-510.0;-940.0;-116.0;-118.0;-46.0
-997.0;982.0;372.0;-744.0;342.0;350.0;12.0;?;-901.0;?;-208.0;-41.0
?;965.0;472.0;-776.0;330.0;278.0;34.0;?;-900.0;-196.0;-213.0;-87.0
-1026.0;945.0;445.0;-815.0;344.0;242.0;47.0;-503.0;-890.0;-242.0;-197.0;-87.0
-1005.0;942.0;424.0;-816.0;368.0;338.0;54.0;?;?;-269.0;-223.0;-69.0
-979.0;925.0;328.0;-798.0;330.0;310.0;24.0;-457.0;-925.0;-260.0;-229.0;-25.0
-977.0;836.0;?;-791.0;351.0;432.0;1.0;-444.0;-927.0;-244.0;-226.0;-49.0
-964.0;778.0;212.0;-776.0;?;450.0;66.0;-439.0;-964.0;-215.0;?;-112.0
?;794.0;143.0;-755.0;458.0;533.0;165.0;?;?;?;-339.0;?
?;865.0;107.0;-744.0;464.0;452.0;173.0;-413.0;-1051.0;?;-392.0;-134.0
-890.0;901.0;86.0;-710.0;446.0;462.0;40.0;-416.0;-1034.0;-140.0;-269.0;-140.0
-835.0;950.0;73.0;-629.0;425.0;407.0;?;-435.0;-962.0;-95.0;?;-120.0
-850.0;976.0;51.0;-565.0;438.0;361.0;?;?;-908.0;-21.0;-278.0;-95.0
-855.0;968.0;25.0;-564.0;408.0;402.0;89.0;-480.0;-936.0;-3.0;-265.0;-76.0
-884.0;903.0;-13.0;?;410.0;397.0;?;-504.0;-926.0;-38.0;-281.0;-38.0
?;830.0;52.0;-674.0;468.0;298.0;-25.0;-537.0;-941.0;-83.0;-245.0;-30.0
-936.0;820.0;172.0;-702.0;?;330.0;-58.0;-561.0;-918.0;-79.0;-255.0;-32.0
-951.0;807.0;253.0;-723.0;480.0;354.0;16.0;-576.0;-939.0;-93.0;-216.0;28.0
-934.0;760.0;318.0;-710.0;471.0;341.0;121.0;-595.0;-1032.0;-82.0;-198.0;34.0
-900.0;728.0;356.0;-656.0;455.0;305.0;115.0;?;-961.0;-45.0;-141.0;?
-874.0;734.0;?;-591.0;464.0;320.0;109.0;-620.0;?;10.0;-184.0;126.0
-864.0;717.0;390.0;-553.0;427.0;360.0;132.0;-631.0;-895.0;56.0;-110.0;165.0
-876.0;688.0;451.0;-552.0;401.0;336.0;136.0;-637.0;-901.0;92.0;-154.0;145.0
-850.0;724.0;485.0;-541.0;494.0;338.0;149.0;-642.0;-905.0;111.0;-177.0;185.0
-802.0;742.0;?;-514.0;421.0;340.0;107.0;-647.0;-866.0;132.0;-188.0;153.0
-791.0;725.0;?;-507.0;404.0;277.0;61.0;-651.0;-900.0;112.0;-115.0;195.0
-762.0;838.0;501.0;-495.0;393.0;224.0;82.0;-653.0;-902.0;79.0;-224.0;77.0
-790.0;847.0;469.0;-487.0;352.0;262.0;106.0;-655.0;-879.0;100.0;-287.0;229.0
-870.0;961.0;252.0;-503.0;342.0;265.0;170.0;-656.0;?;148.0;-217.0;196.0
-861.0;1007.0;-9.0;-541.0;333.0;221.0;294.0;?;-865.0;94.0;?;57.0
-851.0;1090.0;-254.0;-570.0;387.0;254.0;420.0;-656.0;-871.0;133.0;18.0;?
-841.0;1251.0;-303.0;-644.0;?;351.0;537.0;-658.0;?;?;64.0;246.0
-888.0;?;-211.0;-689.0;202.0;395.0;661.0;-657.0;-865.0;37.0;-152.0;273.0
-964.0;1235.0;?;-784.0;294.0;299.0;776.0;-660.0;-829.0;11.0;-191.0;238.0
-995.0;1163.0;-146.0;-839.0;399.0;266.0;624.0;-663.0;-801.0;4.0;-103.0;375.0
-1116.0;1119.0;-154.0;-935.0;376.0;353.0;436.0;?;-781.0;55.0;-86.0;309.0
-1252.0;1147.0;-403.0;-1067.0;373.0;459.0;274.0;-655.0;-798.0;-41.0;-141.0;322.0
-1268.0;1159.0;-325.0;-1090.0;282.0;139.0;205.0;-650.0;-805.0;-82.0;-122.0;255.0
-1261.0;1113.0;66.0;-1111.0;430.0;110.0;185.0;?;-754.0;-53.0;-102.0;237.0
-1230.0;1113.0;345.0;-1021.0;370.0;?;80.0;?;-780.0;?;-200.0;352.0
-1170.0;?;512.0;?;313.0;223.0;128.0;-660.0;-708.0;35.0;-229.0;290.0
-1192.0;999.0;550.0;-994.0;299.0;220.0;189.0;-664.0;-646.0;-29.0;-75.0;178.0
-1169.0;1074.0;510.0;-1009.0;222.0;108.0;289.0;-668.0;?;-99.0;-70.0;312.0
-1175.0;1084.0;441.0;-952.0;291.0;75.0;292.0;-668.0;-602.0;?;13.0;322.0
-1117.0;986.0;449.0;-945.0;342.0;120.0;306.0;-670.0;-593.0;-25.0;-253.0;289.0
-1090.0;1033.0;?;-881.0;433.0;200.0;452.0;-671.0;-557.0;-22.0;?;290.0
-1070.0;927.0;?;-892.0;502.0;254.0;416.0;-670.0;-571.0;-14.0;-233.0;283.0
-1053.0;1003.0;-51.0;-950.0;613.0;372.0;379.0;-670.0;?;?;-7.0;238.0
-1066.0;910.0;82.0;-946.0;398.0;402.0;386.0;-671.0;-563.0;?;-66.0;309.0
-1055.0;980.0;57.0;-859.0;458.0;?;385.0;-672.0;-531.0;?;-239.0;?
-1071.0;909.0;2.0;-765.0;?;134.0;417.0;-675.0;-536.0;44.0;-82.0;151.0
-1031.0;916.0;-18.0;-809.0;333.0;130.0;985.0;-675.0;-533.0;22.0;-16.0;230.0
-1064.0;1078.0;193.0;-739.0;?;171.0;?;-672.0;-540.0;52.0;-109.0;221.0
-1046.0;1084.0;-165.0;-722.0;282.0;253.0;1010.0;-673.0;-515.0;26.0;-95.0;197.0
-1023.0;1063.0;-133.0;-800.0;324.0;511.0;632.0;-672.0;?;-6.0;?;237.0
-1017.0;1028.0;-21.0;-712.0;404.0;572.0;259.0;-669.0;-544.0;-18.0;-119.0;203.0
-987.0;1046.0;-429.0;-803.0;318.0;781.0;214.0;-667.0;-557.0;-20.0;-32.0;?
-1011.0;1067.0;-207.0;-911.0;347.0;261.0;281.0;-669.0;-552.0;-176.0;-17.0;186.0
?;1115.0;23.0;-911.0;388.0;?;347.0;-668.0;-547.0;-207.0;-41.0;171.0
-1076.0;1080.0;71.0;-895.0;399.0;45.0;384.0;-668.0;-541.0;-107.0;-21.0;180.0
-1082.0;1081.0;23.0;-869.0;460.0;171.0;319.0;-671.0;-565.0;-103.0;-72.0;240.0
?;1117.0;-28.0;-866.0;491.0;282.0;?;-668.0;-591.0;-140.0;-135.0;204.0
-1085.0;1085.0;-25.0;-876.0;470.0;353.0;386.0;-665.0;-629.0;-179.0;-208.0;161.0
-1098.0;1086.0;-35.0;-874.0;473.0;382.0;312.0;-670.0;-658.0;-189.0;-132.0;111.0
-1117.0;1045.0;30.0;?;462.0;210.0;449.0;-667.0;-682.0;-194.0;-177.0;62.0
-1131.0;1080.0;-6.0;-847.0;427.0;230.0;470.0;-669.0;?;-187.0;-132.0;49.0
?;1097.0;54.0;-857.0;?;?;432.0;-668.0;-744.0;?;?;38.0
-1223.0;?;3.0;-853.0;?;450.0;395.0;-668.0;?;-118.0;-227.0;9.0
-1190.0;1024.0;-183.0;-851.0;268.0;395.0;423.0;-669.0;-794.0;-155.0;-165.0;16.0
-1162.0;971.0;-377.0;-832.0;270.0;305.0;428.0;?;?;-168.0;-259.0;?
-1150.0;997.0;-627.0;-850.0;239.0;292.0;412.0;-670.0;-815.0;?;-249.0;77.0
-1078.0;919.0;-713.0;-874.0;185.0;321.0;423.0;-673.0;-818.0;-273.0;-183.0;79.0
-1041.0;900.0;-654.0;-871.0;178.0;360.0;418.0;-676.0;?;-275.0;-239.0;48.0
-984.0;843.0;-503.0;-852.0;180.0;349.0;379.0;-678.0;-818.0;?;-134.0;75.0
-950.0;?;-406.0;-815.0;287.0;325.0;403.0;-679.0;-804.0;-250.0;31.0;118.0
-930.0;742.0;-272.0;-811.0;312.0;313.0;426.0;-679.0;-810.0;-242.0;-185.0;133.0
-880.0;751.0;?;-779.0;?;310.0;458.0;-680.0;-850.0;?;-200.0;65.0
-855.0;710.0;-359.0;-759.0;405.0;312.0;372.0;-676.0;-833.0;?;-208.0;22.0
-800.0;763.0;-556.0;-705.0;503.0;281.0;?;-672.0;?;-179.0;-230.0;85.0
-817.0;773.0;-784.0;?;407.0;293.0;393.0;-666.0;-915.0;?;-337.0;-9.0
-854.0;805.0;-1147.0;-603.0;421.0;332.0;?;-656.0;-874.0;39.0;?;29.0
-804.0;802.0;-1355.0;-591.0;462.0;329.0;377.0;-640.0;-812.0;45.0;-339.0;-30.0
-823.0;827.0;-1503.0;?;411.0;335.0;380.0;-623.0;-837.0;140.0;-381.0;-42.0
-845.0;873.0;-1371.0;-583.0;398.0;355.0;433.0;-597.0;-845.0;?;?;-42.0
-838.0;894.0;-1244.0;-581.0;406.0;347.0;451.0;-571.0;-834.0;162.0;-438.0;-30.0
-842.0;905.0;-1224.0;-593.0;389.0;338.0;423.0;?;-842.0;130.0;-397.0;?
-886.0;934.0;-1267.0;-604.0;327.0;323.0;370.0;?;-844.0;178.0;-342.0;-110.0
-873.0;976.0;-1235.0;?;313.0;325.0;369.0;-479.0;-841.0;173.0;-400.0;-81.0
-888.0;1008.0;-1181.0;-654.0;322.0;300.0;391.0;-447.0;-867.0;147.0;-359.0;-101.0
?;?;-1159.0;-690.0;248.0;297.0;377.0;-410.0;-870.0;134.0;-423.0;-82.0
-928.0;971.0;-1062.0;-720.0;238.0;310.0;375.0;-374.0;-913.0;124.0;?;-52.0
-937.0;985.0;-999.0;-743.0;233.0;365.0;383.0;-338.0;-976.0;95.0;-323.0;-81.0
-971.0;1004.0;?;?;188.0;356.0;410.0;-301.0;-989.0;121.0;-308.0;?
-974.0;1003.0;-861.0;-813.0;193.0;325.0;452.0;-263.0;-957.0;56.0;-264.0;-34.0
-946.0;973.0;-608.0;-802.0;215.0;319.0;483.0;-231.0;-1031.0;29.0;-244.0;-110.0
-933.0;993.0;-462.0;-779.0;255.0;390.0;586.0;-201.0;?;62.0;-309.0;?
-939.0;1050.0;-334.0;-794.0;206.0;297.0;577.0;-176.0;-942.0;11.0;-352.0;-17.0
-971.0;1045.0;-197.0;-834.0;?;292.0;552.0;-139.0;-967.0;-4.0;-267.0;13.0
-972.0;1007.0;-185.0;-827.0;212.0;73.0;?;-96.0;-894.0;32.0;-363.0;-3.0
-975.0;868.0;326.0;-696.0;?;279.0;174.0;320.0;-980.0;-128.0;-299.0;-144.0
?;885.0;300.0;-672.0;490.0;361.0;165.0;357.0;-1048.0;-118.0;-383.0;-126.0
-922.0;835.0;348.0;-675.0;505.0;415.0;25.0;367.0;-1034.0;-130.0;-403.0;?
-888.0;780.0;427.0;-645.0;?;314.0;70.0;393.0;-1119.0;-142.0;-334.0;-120.0
-892.0;795.0;460.0;-593.0;613.0;373.0;2.0;438.0;-1032.0;-100.0;-351.0;-119.0
-951.0;783.0;321.0;-575.0;?;522.0;117.0;461.0;-1114.0;-61.0;-379.0;-91.0
-927.0;733.0;213.0;-591.0;605.0;441.0;69.0;478.0;-1132.0;-34.0;-297.0;?
-831.0;739.0;312.0;-543.0;673.0;378.0;103.0;496.0;-1116.0;21.0;-304.0;-69.0
-815.0;716.0;543.0;-467.0;707.0;305.0;150.0;510.0;-1064.0;83.0;-336.0;-66.0
-818.0;684.0;827.0;-455.0;747.0;311.0;148.0;531.0;-1089.0;59.0;?;-39.0
-840.0;705.0;1024.0;-448.0;804.0;332.0;128.0;545.0;-1111.0;50.0;-175.0;?
-834.0;?;1062.0;-424.0;786.0;366.0;130.0;525.0;-1046.0;72.0;-139.0;5.0
-832.0;655.0;1146.0;-400.0;813.0;412.0;97.0;489.0;-981.0;106.0;-127.0;42.0
-850.0;567.0;1264.0;-353.0;842.0;435.0;42.0;?;-970.0;169.0;-93.0;?
-843.0;529.0;1321.0;-328.0;860.0;379.0;?;418.0;?;166.0;-95.0;61.0
-876.0;491.0;1459.0;-307.0;863.0;368.0;17.0;?;-944.0;185.0;-84.0;68.0
-874.0;442.0;1531.0;-297.0;874.0;345.0;88.0;362.0;-921.0;181.0;-120.0;95.0
-885.0;421.0;?;-258.0;909.0;368.0;76.0;345.0;-938.0;218.0;-52.0;55.0
-887.0;397.0;1442.0;-190.0;881.0;377.0;44.0;326.0;-910.0;270.0;12.0;62.0
-876.0;432.0;?;-143.0;894.0;360.0;100.0;314.0;-895.0;315.0;-10.0;114.0
-867.0;404.0;1430.0;-116.0;892.0;418.0;164.0;305.0;-908.0;317.0;-190.0;109.0
-856.0;344.0;1411.0;-55.0;903.0;290.0;153.0;297.0;-870.0;318.0;-159.0;75.0
-860.0;300.0;1277.0;-38.0;898.0;232.0;136.0;302.0;-859.0;355.0;-161.0;78.0
-859.0;292.0;1195.0;-20.0;896.0;268.0;61.0;302.0;-882.0;378.0;-11.0;71.0
-864.0;311.0;1183.0;-36.0;871.0;298.0;37.0;306.0;-914.0;381.0;-25.0;?
?;301.0;1170.0;-18.0;911.0;292.0;69.0;322.0;?;379.0;-492.0;170.0
-852.0;?;1176.0;21.0;918.0;282.0;61.0;?;?;428.0;-1053.0;50.0
-846.0;271.0;1121.0;?;981.0;276.0;138.0;316.0;-931.0;488.0;-514.0;-103.0
-820.0;341.0;1109.0;71.0;1027.0;227.0;237.0;323.0;-913.0;470.0;-161.0;14.0
?;317.0;1067.0;85.0;988.0;236.0;?;322.0;?;461.0;-338.0;85.0
-816.0;311.0;?;91.0;?;257.0;399.0;299.0;-944.0;448.0;-542.0;54.0
?;274.0;863.0;128.0;836.0;287.0;414.0;305.0;-950.0;456.0;-501.0;7.0
-826.0;263.0;866.0;123.0;897.0;251.0;453.0;303.0;-984.0;?;-517.0;-1.0
-807.0;252.0;1299.0;?;813.0;253.0;?;284.0;-975.0;494.0;-530.0;-15.0
-802.0;378.0;1308.0;156.0;843.0;244.0;474.0;267.0;-950.0;457.0;-425.0;10.0
-785.0;445.0;695.0;127.0;942.0;253.0;499.0;247.0;-923.0;407.0;-357.0;11.0
-773.0;402.0;92.0;136.0;951.0;277.0;484.0;235.0;-899.0;488.0;?;27.0
-783.0;337.0;382.0;107.0;878.0;177.0;?;222.0;?;513.0;-422.0;35.0
-768.0;320.0;535.0;97.0;904.0;230.0;433.0;212.0;-933.0;505.0;?;31.0
-786.0;306.0;?;39.0;911.0;130.0;462.0;205.0;?;404.0;-420.0;57.0
-800.0;?;317.0;?;932.0;156.0;354.0;208.0;-970.0;371.0;-397.0;32.0
-806.0;309.0;333.0;70.0;?;307.0;?;?;-972.0;406.0;-312.0;-26.0
-761.0;337.0;140.0;92.0;995.0;319.0;100.0;202.0;-940.0;457.0;-583.0;-7.0
-740.0;431.0;93.0;108.0;970.0;177.0;168.0;200.0;-924.0;454.0;-355.0;12.0
-740.0;487.0;189.0;103.0;975.0;94.0;302.0;189.0;-931.0;473.0;-381.0;-40.0
-725.0;452.0;317.0;122.0;958.0;123.0;363.0;182.0;-935.0;423.0;-213.0;62.0
?;432.0;338.0;147.0;870.0;256.0;370.0;180.0;-973.0;449.0;-446.0;43.0
-829.0;407.0;378.0;128.0;930.0;405.0;370.0;176.0;-1018.0;471.0;-273.0;50.0
-841.0;320.0;417.0;59.0;856.0;118.0;485.0;179.0;-995.0;398.0;-352.0;66.0
-831.0;325.0;501.0;14.0;1000.0;48.0;494.0;179.0;-937.0;382.0;-339.0;72.0
-815.0;259.0;814.0;33.0;878.0;77.0;469.0;?;-909.0;409.0;-432.0;66.0
-830.0;252.0;639.0;?;898.0;?;?;177.0;-915.0;349.0;-309.0;59.0
-813.0;222.0;550.0;46.0;905.0;210.0;326.0;176.0;-905.0;358.0;-327.0;74.0
-836.0;242.0;414.0;?;850.0;218.0;277.0;156.0;?;432.0;-501.0;?
-794.0;227.0;554.0;133.0;830.0;288.0;285.0;135.0;-909.0;460.0;-351.0;81.0
-769.0;210.0;654.0;161.0;950.0;?;338.0;113.0;-912.0;463.0;-422.0;126.0
?;214.0;?;153.0;981.0;353.0;327.0;92.0;-923.0;466.0;-401.0;55.0
-732.0;?;835.0;188.0;880.0;342.0;345.0;?;-919.0;456.0;-450.0;56.0
-753.0;292.0;765.0;184.0;1016.0;?;366.0;43.0;-904.0;451.0;-431.0;38.0
?;303.0;?;?;992.0;226.0;344.0;24.0;-870.0;428.0;-452.0;39.0
-776.0;302.0;428.0;?;956.0;194.0;?;1.0;-883.0;435.0;-298.0;47.0
-790.0;279.0;?;217.0;916.0;179.0;273.0;-15.0;-860.0;507.0;-154.0;77.0
-836.0;255.0;318.0;203.0;910.0;209.0;264.0;?;-897.0;445.0;-605.0;139.0
-883.0;291.0;153.0;187.0;921.0;201.0;246.0;-56.0;-939.0;445.0;?;46.0
