Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
748.0;-497.0;99.0;629.0;-243.0;-152.0;736.0;?;-639.0;115.0
820.0;-316.0;93.0;?;-239.0;-163.0;733.0;-818.0;?;210.0
742.0;-280.0;92.0;595.0;-233.0;-180.0;?;-867.0;-625.0;142.0
906.0;-377.0;96.0;734.0;-226.0;?;727.0;-913.0;-622.0;95.0
1052.0;?;97.0;712.0;-222.0;-207.0;724.0;-920.0;-609.0;163.0
982.0;-503.0;90.0;666.0;-214.0;-214.0;719.0;-1040.0;-601.0;193.0
977.0;-499.0;87.0;631.0;-205.0;-219.0;?;?;-606.0;200.0
993.0;-560.0;90.0;568.0;-198.0;-239.0;713.0;-870.0;-601.0;163.0
871.0;-561.0;90.0;773.0;-199.0;-252.0;712.0;-848.0;-594.0;179.0
810.0;-640.0;89.0;562.0;-205.0;-247.0;711.0;-797.0;-584.0;166.0
726.0;-600.0;93.0;517.0;-209.0;-237.0;708.0;-1212.0;-567.0;142.0
655.0;-650.0;?;404.0;-208.0;-233.0;698.0;-1492.0;-573.0;183.0
701.0;-588.0;119.0;445.0;-200.0;-232.0;681.0;-1256.0;?;199.0
770.0;-463.0;140.0;508.0;-191.0;-230.0;?;-1118.0;-631.0;211.0
720.0;-255.0;159.0;584.0;-187.0;-229.0;640.0;-933.0;-659.0;?
799.0;-87.0;174.0;666.0;-190.0;?;621.0;-758.0;-676.0;190.0
854.0;53.0;181.0;639.0;-201.0;-231.0;605.0;?;-685.0;?
795.0;200.0;181.0;619.0;-218.0;?;594.0;-731.0;-694.0;170.0
795.0;292.0;179.0;594.0;-238.0;-239.0;589.0;-694.0;-702.0;179.0
773.0;392.0;?;536.0;?;-243.0;592.0;-762.0;-702.0;121.0
797.0;415.0;170.0;524.0;-283.0;-247.0;600.0;-686.0;-696.0;72.0
793.0;389.0;163.0;513.0;-301.0;-250.0;614.0;-953.0;-687.0;?
764.0;419.0;158.0;580.0;-315.0;-254.0;623.0;?;-679.0;76.0
763.0;462.0;147.0;587.0;-334.0;-257.0;634.0;-804.0;?;23.0
792.0;470.0;?;627.0;-351.0;-260.0;649.0;-949.0;-656.0;42.0
?;500.0;130.0;706.0;-367.0;-264.0;667.0;-948.0;-645.0;-15.0
830.0;?;113.0;723.0;-383.0;-266.0;686.0;-853.0;-635.0;-90.0
829.0;497.0;93.0;649.0;-398.0;-269.0;705.0;?;-623.0;-117.0
785.0;457.0;76.0;662.0;-413.0;-273.0;725.0;-901.0;-608.0;-140.0
791.0;394.0;47.0;642.0;-426.0;-278.0;743.0;-919.0;-597.0;-166.0
747.0;382.0;28.0;675.0;-441.0;-282.0;761.0;-856.0;-584.0;-194.0
803.0;?;9.0;800.0;-456.0;-285.0;776.0;-858.0;-570.0;-218.0
747.0;418.0;-12.0;829.0;-473.0;?;788.0;?;-553.0;-239.0
719.0;467.0;?;872.0;-490.0;?;799.0;-894.0;-536.0;-250.0
728.0;398.0;-45.0;870.0;?;-275.0;807.0;-916.0;-518.0;-250.0
?;365.0;-69.0;886.0;-523.0;?;813.0;-893.0;-500.0;-252.0
733.0;305.0;-94.0;877.0;-538.0;-259.0;817.0;?;-483.0;-257.0
733.0;245.0;-118.0;841.0;-553.0;-248.0;?;-879.0;?;-238.0
791.0;239.0;-147.0;817.0;-567.0;-233.0;819.0;-804.0;-451.0;?
836.0;320.0;-168.0;816.0;-583.0;-219.0;817.0;-781.0;-432.0;-217.0
843.0;327.0;-185.0;825.0;-598.0;-203.0;812.0;-801.0;?;-312.0
823.0;314.0;-202.0;838.0;-613.0;-186.0;806.0;-801.0;?;?
844.0;230.0;-213.0;?;-628.0;?;796.0;-848.0;-361.0;-279.0
849.0;203.0;-222.0;819.0;-640.0;-148.0;785.0;?;-335.0;-331.0
?;133.0;?;812.0;-652.0;-128.0;772.0;-869.0;-309.0;-240.0
844.0;67.0;?;804.0;-664.0;?;757.0;-879.0;-284.0;-229.0
869.0;-29.0;-231.0;?;-673.0;-83.0;742.0;-958.0;-258.0;-212.0
848.0;-91.0;-231.0;851.0;-682.0;-57.0;726.0;-948.0;-234.0;-85.0
786.0;-108.0;?;1025.0;-688.0;-27.0;711.0;-944.0;-212.0;-82.0
?;-166.0;-230.0;741.0;-694.0;2.0;697.0;-901.0;-192.0;71.0
830.0;?;-231.0;722.0;-698.0;29.0;683.0;?;-173.0;60.0
812.0;-161.0;-226.0;719.0;-700.0;52.0;?;-935.0;-156.0;94.0
792.0;-227.0;-217.0;522.0;-701.0;74.0;659.0;-932.0;-142.0;104.0
761.0;-181.0;?;641.0;-703.0;95.0;649.0;-978.0;?;131.0
720.0;-220.0;-176.0;543.0;?;114.0;639.0;?;-115.0;109.0
716.0;?;-150.0;598.0;-704.0;132.0;628.0;-948.0;-103.0;154.0
762.0;57.0;-128.0;698.0;-703.0;149.0;618.0;-1004.0;-89.0;?
802.0;173.0;-113.0;632.0;-702.0;164.0;607.0;-966.0;-75.0;105.0
800.0;315.0;-100.0;?;-700.0;177.0;?;-998.0;-62.0;144.0
834.0;269.0;-95.0;575.0;-700.0;?;590.0;-940.0;-51.0;125.0
826.0;?;-94.0;530.0;-700.0;?;583.0;-918.0;-42.0;130.0
826.0;182.0;-102.0;532.0;?;198.0;574.0;-857.0;-34.0;147.0
816.0;198.0;-115.0;497.0;-695.0;201.0;?;-857.0;-25.0;118.0
807.0;324.0;-127.0;380.0;-692.0;202.0;554.0;-911.0;-16.0;166.0
815.0;396.0;?;498.0;-689.0;204.0;545.0;-965.0;-8.0;133.0
841.0;?;-149.0;510.0;-688.0;205.0;536.0;-975.0;-2.0;120.0
820.0;414.0;-160.0;490.0;?;206.0;528.0;?;3.0;119.0
897.0;381.0;-170.0;544.0;-687.0;208.0;522.0;-951.0;7.0;110.0
985.0;259.0;-181.0;514.0;-687.0;211.0;517.0;-940.0;11.0;91.0
965.0;86.0;-188.0;477.0;-688.0;213.0;?;-928.0;14.0;22.0
685.0;166.0;?;508.0;-690.0;214.0;509.0;-924.0;16.0;-56.0
552.0;178.0;-204.0;?;-691.0;216.0;505.0;-933.0;19.0;-126.0
557.0;140.0;-210.0;640.0;-694.0;219.0;501.0;-932.0;25.0;-79.0
?;183.0;?;658.0;-696.0;223.0;494.0;-928.0;33.0;-78.0
501.0;?;-227.0;719.0;-697.0;227.0;486.0;-950.0;46.0;-104.0
595.0;383.0;-231.0;829.0;-696.0;238.0;476.0;-1071.0;64.0;-110.0
649.0;470.0;-236.0;900.0;-694.0;248.0;464.0;?;85.0;-118.0
627.0;446.0;-245.0;787.0;-690.0;255.0;456.0;-862.0;103.0;-105.0
672.0;349.0;?;695.0;-692.0;259.0;450.0;-807.0;110.0;-109.0
716.0;357.0;-266.0;719.0;-696.0;258.0;448.0;-717.0;116.0;-3.0
?;233.0;-279.0;766.0;-696.0;255.0;?;-674.0;124.0;41.0
806.0;148.0;-298.0;806.0;-694.0;251.0;430.0;-637.0;134.0;10.0
795.0;116.0;-315.0;765.0;-692.0;244.0;417.0;-737.0;142.0;53.0
811.0;150.0;-332.0;?;?;234.0;405.0;-757.0;149.0;55.0
826.0;?;-353.0;?;-688.0;222.0;394.0;-772.0;155.0;48.0
840.0;121.0;?;610.0;?;208.0;384.0;-795.0;159.0;118.0
860.0;152.0;-391.0;599.0;-685.0;195.0;375.0;-843.0;162.0;173.0
854.0;174.0;-408.0;603.0;-687.0;182.0;?;-862.0;164.0;177.0
?;161.0;?;569.0;-686.0;170.0;358.0;?;164.0;216.0
981.0;152.0;-433.0;535.0;-685.0;159.0;349.0;-875.0;164.0;195.0
?;149.0;-441.0;534.0;-684.0;150.0;?;-872.0;162.0;130.0
885.0;212.0;-447.0;499.0;-682.0;142.0;332.0;-890.0;158.0;186.0
814.0;194.0;-453.0;425.0;-679.0;136.0;327.0;-935.0;152.0;255.0
814.0;196.0;-460.0;409.0;?;132.0;325.0;-974.0;?;157.0
?;214.0;-467.0;345.0;-676.0;134.0;323.0;-928.0;137.0;163.0
703.0;279.0;-470.0;479.0;-675.0;142.0;?;-921.0;130.0;170.0
612.0;302.0;-469.0;?;-672.0;155.0;321.0;-995.0;127.0;199.0
620.0;600.0;?;470.0;-669.0;171.0;324.0;-1089.0;127.0;160.0
603.0;672.0;-471.0;?;?;190.0;327.0;-1038.0;125.0;?
649.0;696.0;-475.0;589.0;-669.0;204.0;333.0;-1006.0;121.0;165.0
659.0;500.0;-475.0;486.0;-670.0;217.0;342.0;-981.0;118.0;161.0
673.0;485.0;-476.0;470.0;-672.0;232.0;?;-902.0;116.0;161.0
667.0;495.0;-479.0;512.0;-673.0;?;?;-841.0;?;127.0
696.0;413.0;?;542.0;-674.0;260.0;?;-746.0;111.0;59.0
728.0;323.0;-478.0;498.0;-674.0;270.0;367.0;-734.0;110.0;100.0
746.0;264.0;-473.0;509.0;-673.0;280.0;369.0;-786.0;109.0;112.0
733.0;270.0;-469.0;428.0;-673.0;289.0;372.0;-825.0;108.0;139.0
?;240.0;-465.0;449.0;-673.0;298.0;376.0;-860.0;106.0;143.0
?;?;-461.0;?;-674.0;307.0;377.0;-861.0;105.0;120.0
785.0;290.0;-458.0;483.0;-674.0;315.0;378.0;-852.0;105.0;178.0
804.0;283.0;-457.0;430.0;-675.0;325.0;?;-885.0;104.0;192.0
787.0;264.0;?;953.0;-674.0;?;377.0;-889.0;102.0;214.0
815.0;?;-453.0;493.0;?;329.0;375.0;?;102.0;222.0
821.0;94.0;-448.0;426.0;-672.0;332.0;?;-901.0;99.0;170.0
816.0;?;-442.0;421.0;-670.0;333.0;370.0;-903.0;96.0;168.0
853.0;86.0;-438.0;393.0;-668.0;332.0;370.0;-920.0;92.0;155.0
780.0;?;-438.0;393.0;-668.0;?;371.0;-929.0;87.0;158.0
812.0;-59.0;-436.0;396.0;-668.0;323.0;375.0;-922.0;?;115.0
788.0;-80.0;-436.0;469.0;-667.0;317.0;379.0;-913.0;73.0;167.0
?;-89.0;-433.0;370.0;-667.0;311.0;?;-945.0;65.0;125.0
793.0;-37.0;-433.0;455.0;-668.0;304.0;392.0;-936.0;56.0;124.0
793.0;98.0;-435.0;467.0;-667.0;295.0;400.0;-940.0;48.0;172.0
789.0;-20.0;-443.0;397.0;?;279.0;408.0;-970.0;41.0;187.0
?;-196.0;-453.0;291.0;-667.0;263.0;?;-941.0;31.0;83.0
784.0;-397.0;-468.0;370.0;-665.0;247.0;424.0;-954.0;21.0;-6.0
806.0;-502.0;-482.0;375.0;-665.0;231.0;432.0;-940.0;9.0;-56.0
832.0;-566.0;-495.0;246.0;-664.0;217.0;442.0;-928.0;-5.0;16.0
880.0;?;-513.0;?;-663.0;209.0;452.0;-930.0;-19.0;51.0
825.0;-951.0;-528.0;593.0;-663.0;206.0;463.0;-928.0;-33.0;?
747.0;-1073.0;-538.0;758.0;-663.0;207.0;474.0;-894.0;-46.0;-61.0
756.0;?;-540.0;835.0;-664.0;213.0;486.0;-922.0;?;-102.0
?;-650.0;-531.0;796.0;-666.0;217.0;496.0;?;?;-148.0
829.0;-259.0;-523.0;660.0;-668.0;219.0;507.0;-925.0;?;-181.0
817.0;11.0;-517.0;610.0;-671.0;221.0;?;-951.0;-83.0;-197.0
751.0;183.0;-510.0;672.0;-675.0;225.0;524.0;?;-84.0;-193.0
795.0;?;?;810.0;?;230.0;528.0;-932.0;-83.0;-256.0
800.0;184.0;-499.0;?;-678.0;234.0;?;-887.0;-84.0;-355.0
789.0;89.0;-493.0;955.0;-680.0;236.0;539.0;-867.0;-85.0;-285.0
793.0;35.0;-489.0;945.0;-683.0;237.0;546.0;-925.0;-88.0;-287.0
819.0;48.0;?;882.0;-685.0;237.0;552.0;?;-89.0;-229.0
798.0;97.0;?;957.0;-686.0;?;558.0;-913.0;-92.0;-284.0
796.0;?;-482.0;978.0;-689.0;242.0;563.0;-930.0;-95.0;-266.0
811.0;100.0;-478.0;1034.0;-692.0;244.0;569.0;-915.0;-97.0;-260.0
749.0;47.0;-477.0;875.0;-695.0;242.0;572.0;-802.0;-95.0;-274.0
777.0;-5.0;-477.0;808.0;-697.0;235.0;576.0;-934.0;-95.0;-231.0
806.0;-24.0;-486.0;855.0;-698.0;227.0;?;-868.0;-98.0;-210.0
804.0;-60.0;-491.0;923.0;?;219.0;588.0;-910.0;-101.0;?
?;-73.0;-499.0;867.0;-704.0;211.0;596.0;-910.0;-107.0;-201.0
807.0;29.0;-506.0;922.0;-709.0;203.0;602.0;-845.0;-111.0;-184.0
799.0;114.0;-511.0;814.0;-712.0;193.0;608.0;-810.0;?;-189.0
789.0;141.0;-521.0;824.0;-714.0;184.0;614.0;-892.0;-116.0;-211.0
830.0;143.0;-525.0;?;-716.0;179.0;?;-893.0;-121.0;?
804.0;?;-527.0;?;?;177.0;626.0;-871.0;-126.0;-192.0
815.0;?;-527.0;803.0;-719.0;178.0;630.0;-869.0;-130.0;-137.0
838.0;247.0;-526.0;?;-719.0;183.0;?;-869.0;-133.0;-206.0
?;266.0;-522.0;?;-716.0;190.0;638.0;?;?;-190.0
840.0;299.0;-514.0;854.0;-712.0;197.0;641.0;-886.0;-134.0;-173.0
809.0;338.0;-510.0;748.0;-712.0;202.0;644.0;-911.0;-137.0;-149.0
798.0;363.0;-504.0;?;-714.0;206.0;647.0;-808.0;-137.0;-135.0
777.0;226.0;-503.0;849.0;-718.0;208.0;647.0;-885.0;-137.0;?
786.0;103.0;-502.0;843.0;-720.0;?;650.0;-846.0;?;-107.0
666.0;145.0;-502.0;760.0;?;210.0;652.0;-924.0;-136.0;-30.0
691.0;264.0;-502.0;734.0;-724.0;212.0;?;-914.0;-135.0;?
745.0;199.0;-501.0;808.0;-725.0;212.0;653.0;-873.0;-134.0;-24.0
676.0;66.0;-501.0;814.0;?;212.0;653.0;-906.0;-134.0;-29.0
632.0;101.0;-502.0;711.0;-727.0;210.0;653.0;-930.0;-135.0;?
641.0;211.0;-504.0;689.0;-726.0;?;650.0;-860.0;-135.0;-75.0
557.0;156.0;?;695.0;-723.0;200.0;645.0;-743.0;-130.0;-77.0
595.0;?;-512.0;700.0;?;196.0;637.0;-702.0;-121.0;-100.0
639.0;?;-519.0;658.0;?;191.0;628.0;-620.0;-106.0;-51.0
548.0;?;?;?;-709.0;189.0;621.0;-569.0;-85.0;-123.0
575.0;34.0;-522.0;730.0;-700.0;187.0;615.0;-607.0;?;-102.0
?;49.0;-522.0;770.0;?;185.0;607.0;-786.0;-31.0;-103.0
548.0;53.0;-523.0;?;-701.0;181.0;596.0;-545.0;3.0;?
477.0;-57.0;-527.0;732.0;-702.0;177.0;582.0;-555.0;46.0;-102.0
447.0;-89.0;-525.0;780.0;-699.0;175.0;562.0;-611.0;97.0;-23.0
388.0;-21.0;-523.0;811.0;-687.0;174.0;537.0;-573.0;156.0;-86.0
311.0;-13.0;-524.0;778.0;-671.0;173.0;511.0;-700.0;218.0;-9.0
292.0;-6.0;-517.0;808.0;-658.0;173.0;483.0;-772.0;276.0;26.0
228.0;35.0;?;830.0;-643.0;174.0;455.0;-680.0;331.0;-9.0
199.0;-1.0;?;850.0;-626.0;176.0;431.0;-629.0;?;14.0
142.0;6.0;-503.0;785.0;-611.0;179.0;410.0;-652.0;427.0;33.0
209.0;3.0;-497.0;818.0;-597.0;182.0;393.0;-560.0;467.0;25.0
215.0;31.0;-491.0;825.0;-583.0;184.0;379.0;-454.0;502.0;40.0
197.0;-47.0;-483.0;764.0;-571.0;186.0;365.0;?;531.0;38.0
190.0;10.0;?;783.0;-560.0;188.0;355.0;-376.0;555.0;125.0
177.0;-11.0;?;727.0;-550.0;191.0;345.0;?;?;79.0
210.0;42.0;-474.0;?;?;194.0;336.0;-220.0;589.0;70.0
186.0;103.0;-468.0;694.0;?;199.0;329.0;-296.0;597.0;?
164.0;?;-458.0;648.0;-533.0;210.0;324.0;-270.0;599.0;98.0
173.0;32.0;-457.0;?;-531.0;206.0;320.0;-173.0;599.0;92.0
193.0;-209.0;-459.0;704.0;-529.0;203.0;?;?;?;75.0
194.0;?;-457.0;724.0;-527.0;205.0;317.0;-189.0;590.0;110.0
235.0;?;-454.0;738.0;-528.0;208.0;317.0;-187.0;582.0;?
268.0;-60.0;-451.0;745.0;-530.0;212.0;319.0;-164.0;573.0;46.0
340.0;-120.0;-450.0;715.0;-531.0;215.0;322.0;-123.0;563.0;?
?;-108.0;-445.0;717.0;-533.0;?;325.0;-119.0;553.0;58.0
275.0;-86.0;-444.0;575.0;?;217.0;328.0;-128.0;544.0;127.0
289.0;-70.0;-441.0;578.0;-537.0;222.0;?;-147.0;536.0;-118.0
343.0;34.0;-440.0;625.0;-540.0;224.0;335.0;-154.0;530.0;-252.0
?;-45.0;-438.0;?;-542.0;230.0;338.0;-143.0;525.0;-131.0
443.0;?;-431.0;506.0;-546.0;236.0;341.0;-223.0;523.0;-41.0
520.0;-135.0;-428.0;462.0;-554.0;242.0;347.0;-391.0;521.0;?
443.0;-388.0;-419.0;502.0;-567.0;257.0;?;-293.0;519.0;-10.0
594.0;-508.0;-411.0;951.0;-575.0;?;350.0;?;519.0;18.0
597.0;-320.0;-399.0;787.0;-577.0;304.0;348.0;-201.0;?;-35.0
635.0;-211.0;-388.0;646.0;-578.0;331.0;346.0;-319.0;522.0;2.0
663.0;-240.0;-369.0;563.0;?;?;346.0;?;521.0;?
?;-238.0;-349.0;566.0;?;374.0;?;-440.0;518.0;-31.0
650.0;-247.0;-323.0;567.0;?;390.0;355.0;-470.0;516.0;?
686.0;-197.0;-297.0;569.0;-601.0;404.0;360.0;?;515.0;-82.0
717.0;-310.0;-266.0;591.0;-605.0;417.0;364.0;-520.0;514.0;-111.0
?;-273.0;-234.0;531.0;-610.0;430.0;368.0;-572.0;512.0;-125.0
?;-225.0;-201.0;611.0;-615.0;439.0;372.0;-645.0;508.0;-139.0
780.0;-435.0;-170.0;631.0;-621.0;447.0;377.0;-653.0;502.0;-147.0
752.0;?;-146.0;573.0;-627.0;?;?;-615.0;496.0;?
?;-659.0;-126.0;598.0;-632.0;452.0;389.0;-624.0;491.0;40.0
637.0;-766.0;-112.0;603.0;-636.0;450.0;396.0;-578.0;485.0;84.0
?;-837.0;-108.0;605.0;-634.0;443.0;401.0;-582.0;479.0;?
708.0;-985.0;-111.0;640.0;-629.0;434.0;409.0;-592.0;?;261.0
652.0;-1071.0;-121.0;687.0;-619.0;423.0;414.0;-581.0;?;298.0
637.0;-1053.0;-131.0;674.0;?;415.0;421.0;-669.0;471.0;233.0
672.0;-732.0;-147.0;571.0;-588.0;406.0;427.0;-763.0;475.0;265.0
707.0;-65.0;-166.0;653.0;-579.0;396.0;433.0;-706.0;482.0;220.0
514.0;298.0;-184.0;590.0;-576.0;391.0;?;-705.0;488.0;?
689.0;238.0;-200.0;582.0;-578.0;392.0;430.0;?;491.0;160.0
582.0;-14.0;-224.0;468.0;-582.0;395.0;423.0;-693.0;490.0;130.0
595.0;-188.0;-246.0;306.0;-589.0;397.0;424.0;-731.0;485.0;139.0
592.0;-256.0;-267.0;193.0;-608.0;397.0;433.0;-839.0;479.0;83.0
711.0;-234.0;-283.0;153.0;-624.0;395.0;447.0;-614.0;472.0;44.0
742.0;-182.0;-300.0;197.0;-632.0;394.0;457.0;-477.0;465.0;34.0
733.0;-160.0;-313.0;209.0;-639.0;392.0;466.0;-557.0;459.0;-11.0
700.0;-237.0;-322.0;234.0;-639.0;?;469.0;-539.0;452.0;32.0
683.0;-245.0;-327.0;216.0;-638.0;390.0;469.0;-568.0;446.0;1.0
674.0;-164.0;-334.0;319.0;-642.0;390.0;467.0;?;442.0;-30.0
712.0;-125.0;-336.0;364.0;-638.0;391.0;462.0;-440.0;441.0;-92.0
729.0;-48.0;-338.0;435.0;-630.0;391.0;450.0;-706.0;439.0;-26.0
783.0;41.0;-342.0;494.0;-626.0;391.0;?;-739.0;437.0;-73.0
863.0;147.0;?;532.0;-625.0;392.0;433.0;-776.0;431.0;-91.0
930.0;265.0;-343.0;613.0;-624.0;393.0;428.0;-776.0;424.0;?
912.0;423.0;-343.0;711.0;-626.0;392.0;?;-765.0;414.0;-121.0
893.0;482.0;-345.0;720.0;-632.0;388.0;420.0;-799.0;399.0;-100.0
916.0;506.0;-344.0;679.0;-639.0;384.0;416.0;-876.0;381.0;-52.0
?;637.0;-341.0;719.0;-647.0;379.0;409.0;?;361.0;-89.0
844.0;666.0;-328.0;693.0;-653.0;372.0;403.0;-934.0;339.0;-41.0
851.0;621.0;-316.0;?;-658.0;365.0;396.0;-960.0;314.0;-33.0
883.0;597.0;-301.0;672.0;?;357.0;391.0;-992.0;288.0;-60.0
872.0;559.0;-281.0;586.0;-667.0;348.0;390.0;?;261.0;-40.0
898.0;564.0;-265.0;606.0;-669.0;342.0;?;-910.0;235.0;-40.0
926.0;515.0;-251.0;635.0;-670.0;335.0;389.0;-979.0;210.0;-90.0
958.0;404.0;-243.0;547.0;-672.0;330.0;389.0;?;187.0;-60.0
954.0;345.0;-235.0;?;-670.0;329.0;390.0;-943.0;?;-10.0
949.0;230.0;-231.0;779.0;-672.0;324.0;392.0;-905.0;142.0;-61.0
974.0;?;-229.0;556.0;-674.0;321.0;393.0;-911.0;123.0;-132.0
952.0;-118.0;-229.0;791.0;-676.0;321.0;394.0;-915.0;104.0;-145.0
934.0;-129.0;-231.0;?;-682.0;318.0;396.0;-965.0;86.0;?
874.0;-213.0;-236.0;789.0;-689.0;312.0;398.0;-906.0;73.0;-49.0
820.0;-245.0;-251.0;?;?;?;396.0;-990.0;62.0;0.0
747.0;-313.0;-272.0;958.0;?;308.0;?;-907.0;50.0;14.0
808.0;-256.0;-288.0;912.0;-696.0;305.0;393.0;-909.0;42.0;?
789.0;-176.0;-300.0;977.0;-695.0;296.0;389.0;-909.0;?;-43.0
812.0;-164.0;-307.0;884.0;-687.0;284.0;382.0;-858.0;43.0;-68.0
806.0;-285.0;-313.0;791.0;?;271.0;373.0;-872.0;49.0;-18.0
698.0;-369.0;-324.0;878.0;-659.0;259.0;360.0;-815.0;57.0;-41.0
854.0;-576.0;-331.0;983.0;-646.0;246.0;346.0;-780.0;68.0;-4.0
812.0;-749.0;-335.0;?;-641.0;?;333.0;-570.0;85.0;14.0
879.0;-774.0;?;984.0;-627.0;215.0;321.0;-617.0;?;-2.0
872.0;-783.0;-338.0;929.0;-611.0;199.0;306.0;-739.0;139.0;36.0
852.0;-800.0;-337.0;883.0;-590.0;184.0;287.0;?;177.0;?
783.0;-778.0;-336.0;918.0;-568.0;?;270.0;-554.0;223.0;102.0
721.0;-849.0;-334.0;861.0;-548.0;150.0;257.0;?;266.0;134.0
845.0;-851.0;-335.0;844.0;?;134.0;246.0;-904.0;308.0;166.0
642.0;-824.0;?;897.0;-526.0;118.0;237.0;-1018.0;348.0;198.0
575.0;-839.0;-329.0;802.0;-522.0;102.0;230.0;?;384.0;230.0
?;-872.0;-327.0;819.0;?;92.0;?;-883.0;419.0;282.0
415.0;-754.0;-321.0;?;-490.0;82.0;218.0;-886.0;453.0;313.0
?;-772.0;-314.0;766.0;-459.0;70.0;216.0;?;?;330.0
333.0;-742.0;-306.0;750.0;-433.0;59.0;219.0;-900.0;525.0;332.0
333.0;-666.0;-295.0;727.0;-399.0;47.0;?;-793.0;561.0;360.0
340.0;-559.0;?;704.0;-388.0;35.0;232.0;-1076.0;589.0;412.0
341.0;-522.0;-272.0;677.0;-404.0;22.0;245.0;-793.0;603.0;449.0
328.0;-414.0;-262.0;622.0;-428.0;8.0;?;-511.0;?;385.0
322.0;-467.0;-250.0;?;-447.0;-6.0;282.0;-320.0;607.0;516.0
344.0;-370.0;-235.0;595.0;-458.0;-21.0;293.0;-255.0;605.0;517.0
?;-385.0;-215.0;508.0;-462.0;?;300.0;-267.0;604.0;492.0
361.0;-295.0;-198.0;?;-464.0;-50.0;304.0;-274.0;603.0;545.0
405.0;-214.0;-186.0;346.0;-464.0;-65.0;307.0;-328.0;601.0;536.0
408.0;-172.0;-172.0;328.0;-467.0;-76.0;310.0;-323.0;596.0;558.0
437.0;-92.0;?;256.0;-470.0;-87.0;313.0;-293.0;590.0;560.0
?;-60.0;-150.0;305.0;?;-97.0;314.0;?;582.0;580.0
?;-30.0;?;293.0;-472.0;-105.0;314.0;-289.0;574.0;609.0
468.0;-22.0;?;261.0;-472.0;-114.0;?;-285.0;567.0;593.0
457.0;-16.0;-122.0;215.0;-470.0;?;311.0;-317.0;559.0;633.0
441.0;-1.0;-116.0;267.0;-469.0;-128.0;?;-343.0;552.0;615.0
473.0;10.0;?;282.0;-468.0;-132.0;?;?;546.0;?
456.0;-9.0;-105.0;205.0;-468.0;-138.0;303.0;-347.0;541.0;594.0
441.0;-49.0;-96.0;?;-467.0;?;?;-367.0;537.0;607.0
437.0;3.0;?;?;-466.0;-145.0;299.0;-399.0;536.0;?
?;?;-86.0;206.0;-466.0;-147.0;298.0;-393.0;?;629.0
419.0;-7.0;-81.0;225.0;-466.0;-148.0;297.0;-391.0;540.0;671.0
415.0;-15.0;-75.0;210.0;-466.0;-148.0;296.0;-395.0;545.0;642.0
?;31.0;?;185.0;-466.0;-149.0;?;-393.0;550.0;624.0
418.0;49.0;-64.0;172.0;-465.0;-150.0;294.0;?;555.0;648.0
?;41.0;?;171.0;-464.0;?;293.0;-371.0;560.0;649.0
447.0;10.0;-64.0;177.0;-462.0;-150.0;292.0;-366.0;566.0;669.0
436.0;?;-60.0;182.0;?;-149.0;291.0;-385.0;571.0;650.0
438.0;-27.0;-58.0;186.0;-459.0;-149.0;290.0;-370.0;575.0;?
434.0;?;-60.0;161.0;-457.0;?;288.0;-349.0;578.0;670.0
444.0;-45.0;-57.0;190.0;-454.0;-149.0;286.0;-370.0;581.0;657.0
449.0;-45.0;?;178.0;-451.0;-148.0;284.0;-390.0;582.0;649.0
422.0;-30.0;-58.0;181.0;?;-149.0;282.0;-393.0;583.0;670.0
425.0;-24.0;-57.0;185.0;-448.0;-150.0;281.0;-387.0;582.0;668.0
416.0;-56.0;-56.0;165.0;-447.0;?;280.0;-394.0;582.0;652.0
439.0;-51.0;-57.0;137.0;-447.0;-154.0;280.0;-406.0;580.0;651.0
421.0;-54.0;-57.0;186.0;-447.0;-155.0;280.0;-396.0;579.0;646.0
?;-33.0;-56.0;149.0;-448.0;-156.0;281.0;-397.0;576.0;669.0
425.0;-66.0;-56.0;162.0;-450.0;-158.0;282.0;-391.0;574.0;670.0
437.0;-58.0;?;144.0;-451.0;-159.0;283.0;?;572.0;661.0
419.0;-51.0;-56.0;150.0;-453.0;-160.0;?;?;570.0;661.0
435.0;-13.0;-57.0;159.0;-454.0;-161.0;286.0;-369.0;568.0;642.0
417.0;-60.0;-57.0;155.0;-456.0;-163.0;288.0;-362.0;567.0;649.0
?;?;-55.0;127.0;-457.0;-165.0;289.0;-362.0;566.0;650.0
?;-45.0;-57.0;154.0;-459.0;-166.0;290.0;-355.0;565.0;639.0
438.0;-51.0;-56.0;149.0;-459.0;-167.0;290.0;-349.0;565.0;634.0
434.0;-41.0;-56.0;112.0;-460.0;-170.0;291.0;-364.0;566.0;659.0
444.0;?;-56.0;?;-460.0;-171.0;292.0;?;566.0;651.0
434.0;-58.0;-57.0;125.0;-460.0;-173.0;292.0;-359.0;567.0;657.0
423.0;-82.0;-55.0;122.0;-460.0;-175.0;291.0;-366.0;568.0;657.0
431.0;-68.0;-56.0;99.0;-460.0;-176.0;291.0;-382.0;568.0;?
