Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
264.0;92.0;111.0;842;340.0;975.0;-52;-174;413;-313.0;-132.0
294.0;100.0;90.0;785;?;1062.0;-49;?;361;-332.0;-185.0
314.0;104.0;77.0;775;335.0;1098.0;-50;-174;?;-349.0;-148.0
344.0;108.0;62.0;817;?;1111.0;-43;-174;425;-366.0;6.0
332.0;105.0;50.0;669;331.0;1082.0;-37;-174;428;-386.0;?
318.0;108.0;42.0;636;?;1042.0;-36;?;263;-406.0;70.0
299.0;110.0;38.0;662;346.0;1036.0;-35;-174;?;-423.0;77.0
286.0;112.0;38.0;630;354.0;1030.0;-32;-174;772;-443.0;?
246.0;112.0;49.0;520;369.0;997.0;-31;?;819;-467.0;?
204.0;105.0;71.0;143;?;954.0;-28;-174;?;-490.0;114.0
226.0;96.0;107.0;343;400.0;944.0;?;-174;405;-508.0;131.0
260.0;83.0;137.0;-435;409.0;967.0;-24;-175;342;-524.0;122.0
285.0;66.0;?;?;417.0;1017.0;-23;-174;?;-546.0;117.0
274.0;50.0;197.0;2346;?;1048.0;-24;-174;?;-572.0;114.0
289.0;38.0;223.0;840;444.0;1044.0;-25;-176;653;-595.0;61.0
283.0;29.0;249.0;238;456.0;1079.0;-26;-171;545;-607.0;116.0
300.0;21.0;265.0;?;469.0;1093.0;-26;-180;135;-615.0;?
216.0;15.0;279.0;657;481.0;1003.0;-26;-169;381;-622.0;140.0
182.0;5.0;288.0;814;489.0;966.0;-26;-179;258;-628.0;143.0
252.0;-2.0;?;794;?;995.0;-26;-178;269;-637.0;?
249.0;-13.0;292.0;732;494.0;1064.0;-26;-159;302;-638.0;128.0
267.0;-24.0;292.0;?;495.0;1121.0;-26;-222;254;-637.0;111.0
222.0;-24.0;289.0;777;493.0;1116.0;-26;-34;286;-634.0;176.0
203.0;-13.0;283.0;810;486.0;1068.0;-26;210;265;-633.0;254.0
204.0;4.0;274.0;801;?;1003.0;-26;156;272;-627.0;231.0
214.0;1.0;256.0;795;471.0;965.0;-26;157;275;-619.0;172.0
223.0;?;240.0;798;467.0;933.0;-26;181;274;?;107.0
210.0;-37.0;?;812;463.0;950.0;?;151;274;-620.0;126.0
159.0;-65.0;214.0;806;462.0;961.0;-26;189;274;?;200.0
120.0;-93.0;204.0;791;?;983.0;-26;159;269;-652.0;171.0
159.0;-123.0;195.0;795;459.0;1015.0;-26;186;272;-660.0;144.0
211.0;-150.0;199.0;803;453.0;1029.0;-26;199;279;-661.0;128.0
240.0;-177.0;214.0;797;455.0;1001.0;-26;-89;264;-666.0;143.0
224.0;-203.0;227.0;798;?;989.0;-26;-222;257;?;158.0
244.0;-222.0;239.0;807;454.0;952.0;-26;-157;?;-712.0;139.0
294.0;-236.0;248.0;802;455.0;?;-26;-189;265;-731.0;85.0
316.0;-253.0;252.0;801;461.0;997.0;-26;-178;267;-744.0;68.0
295.0;-267.0;252.0;805;468.0;1009.0;-26;-176;271;-753.0;104.0
?;-279.0;256.0;792;474.0;1046.0;-26;-183;281;?;?
232.0;-283.0;264.0;794;480.0;1025.0;-26;-175;276;-770.0;60.0
264.0;-286.0;?;801;488.0;1010.0;-26;-181;?;-774.0;-4.0
265.0;-283.0;289.0;799;492.0;1021.0;-26;-178;281;-782.0;-39.0
301.0;-277.0;298.0;805;494.0;1002.0;?;-179;271;-788.0;-81.0
344.0;?;305.0;796;496.0;1009.0;-26;-179;283;?;-84.0
324.0;?;309.0;797;497.0;1020.0;-26;-178;277;-796.0;-81.0
324.0;-261.0;310.0;807;496.0;1002.0;-26;?;264;?;-107.0
313.0;-262.0;303.0;796;496.0;1035.0;-26;-178;287;-801.0;-109.0
279.0;-260.0;298.0;792;494.0;1013.0;-26;-178;296;-810.0;-64.0
323.0;-261.0;294.0;799;494.0;1003.0;-26;-178;269;-818.0;-93.0
331.0;-261.0;289.0;799;494.0;1030.0;?;?;269;-827.0;-48.0
246.0;-259.0;287.0;810;?;981.0;-26;-178;296;-832.0;-25.0
209.0;-257.0;288.0;809;494.0;986.0;-26;-178;281;-840.0;-15.0
196.0;-246.0;292.0;807;497.0;1018.0;-26;-178;261;-849.0;4.0
281.0;-228.0;299.0;805;500.0;1073.0;?;-178;280;-858.0;43.0
278.0;-202.0;304.0;799;503.0;1036.0;-26;-178;274;-862.0;38.0
153.0;-189.0;311.0;809;504.0;1014.0;-26;-178;251;-871.0;-48.0
140.0;?;319.0;791;505.0;1001.0;-26;-178;261;-872.0;-62.0
214.0;-183.0;321.0;785;509.0;?;-27;-178;253;-878.0;65.0
192.0;-180.0;323.0;810;509.0;997.0;-27;-179;245;-865.0;42.0
210.0;-177.0;320.0;814;512.0;1016.0;-27;-179;267;-857.0;-136.0
251.0;-174.0;311.0;807;510.0;1022.0;-27;-179;262;-858.0;-116.0
230.0;?;312.0;796;509.0;?;-27;-179;255;-857.0;-24.0
245.0;-176.0;308.0;798;?;986.0;-27;-179;263;?;-69.0
236.0;-180.0;302.0;809;507.0;989.0;-27;-179;259;?;-75.0
?;-177.0;297.0;806;507.0;?;-27;?;250;?;?
215.0;?;?;802;505.0;?;-27;?;245;-853.0;?
227.0;?;286.0;802;508.0;?;-27;-179;245;-849.0;-120.0
251.0;-189.0;284.0;801;507.0;1035.0;?;-177;250;-852.0;-107.0
232.0;?;?;804;507.0;?;-27;-176;251;-852.0;-101.0
249.0;-192.0;284.0;796;510.0;1049.0;?;-176;252;-851.0;-116.0
256.0;-199.0;283.0;790;512.0;1091.0;-27;?;255;-852.0;-108.0
?;-211.0;286.0;803;517.0;1021.0;?;-174;248;-852.0;-98.0
?;-223.0;292.0;809;523.0;961.0;-27;-174;238;-850.0;-101.0
235.0;-240.0;302.0;805;529.0;960.0;-27;-173;235;-845.0;-73.0
252.0;-251.0;314.0;803;535.0;1003.0;?;-176;243;-846.0;-67.0
250.0;-262.0;334.0;805;546.0;?;-27;-178;248;-846.0;-35.0
283.0;-268.0;?;803;555.0;1126.0;?;-177;249;-844.0;-10.0
205.0;-257.0;370.0;803;561.0;1133.0;-27;-177;246;-840.0;6.0
119.0;-239.0;390.0;801;568.0;1125.0;-27;-177;245;-835.0;6.0
88.0;-202.0;409.0;800;577.0;1086.0;-27;-177;276;-824.0;?
91.0;-146.0;427.0;821;?;1043.0;-27;-177;315;-811.0;?
70.0;-95.0;438.0;801;590.0;991.0;-27;-177;337;-787.0;-80.0
88.0;-42.0;445.0;769;595.0;1053.0;-28;-177;307;-762.0;-148.0
117.0;12.0;450.0;773;596.0;1129.0;-28;?;261;-735.0;-98.0
141.0;52.0;453.0;753;599.0;1093.0;-29;-177;258;-713.0;-77.0
186.0;90.0;450.0;743;599.0;1116.0;-29;-177;243;-706.0;-58.0
?;120.0;449.0;736;601.0;1084.0;-30;-177;241;-714.0;-35.0
279.0;?;451.0;?;607.0;?;-30;-177;237;-726.0;-34.0
267.0;158.0;444.0;717;609.0;1055.0;?;-177;273;-736.0;?
86.0;169.0;436.0;692;612.0;985.0;-30;-177;334;-740.0;-59.0
-7.0;181.0;418.0;708;615.0;934.0;-30;-177;319;-741.0;-33.0
77.0;213.0;?;?;621.0;960.0;-30;-177;360;-730.0;19.0
149.0;260.0;?;?;624.0;1024.0;-29;-177;391;-713.0;-41.0
167.0;311.0;393.0;722;630.0;1115.0;-29;-177;319;-684.0;-198.0
189.0;357.0;392.0;689;635.0;1078.0;-28;-177;361;-653.0;-347.0
167.0;389.0;398.0;565;?;958.0;-28;-177;557;-620.0;-262.0
127.0;394.0;406.0;416;649.0;949.0;-26;-177;713;-625.0;-152.0
97.0;386.0;415.0;?;658.0;978.0;-25;-177;668;-632.0;-98.0
102.0;379.0;425.0;372;666.0;960.0;-25;-177;?;?;?
118.0;371.0;440.0;491;670.0;940.0;-25;-177;314;-656.0;12.0
148.0;366.0;461.0;573;?;942.0;-25;-177;384;-678.0;21.0
211.0;356.0;478.0;617;678.0;992.0;-26;?;462;-691.0;102.0
268.0;347.0;496.0;619;?;1015.0;-27;-178;428;-700.0;140.0
312.0;?;513.0;690;686.0;999.0;-29;-176;471;-724.0;179.0
336.0;302.0;529.0;682;688.0;992.0;-29;-180;503;-757.0;?
327.0;265.0;538.0;751;690.0;1079.0;-29;-175;503;-802.0;337.0
332.0;234.0;549.0;874;694.0;1107.0;-30;-180;?;-836.0;441.0
293.0;219.0;?;826;691.0;1137.0;-31;-180;?;-859.0;542.0
275.0;200.0;572.0;877;688.0;1142.0;-30;-172;444;-877.0;570.0
206.0;183.0;588.0;831;684.0;1097.0;-30;-193;462;-892.0;619.0
141.0;180.0;606.0;688;681.0;?;-29;-157;492;-901.0;612.0
130.0;187.0;621.0;586;?;1005.0;-28;-208;377;-906.0;550.0
108.0;198.0;626.0;495;660.0;990.0;-28;-151;365;-907.0;550.0
124.0;211.0;633.0;361;649.0;979.0;-27;155;236;-907.0;482.0
178.0;224.0;633.0;261;635.0;976.0;-28;207;-444;-906.0;433.0
?;242.0;?;732;625.0;1083.0;-30;157;?;-899.0;389.0
243.0;251.0;636.0;1045;612.0;1129.0;-30;193;-609;-892.0;354.0
259.0;258.0;635.0;700;598.0;1125.0;-30;171;335;-878.0;330.0
233.0;293.0;?;623;583.0;1071.0;?;180;1133;?;280.0
290.0;342.0;641.0;834;?;1039.0;-30;180;?;-766.0;290.0
267.0;395.0;641.0;832;553.0;996.0;-30;171;73;-680.0;235.0
192.0;433.0;640.0;795;540.0;920.0;-30;169;417;-599.0;152.0
186.0;460.0;?;823;528.0;845.0;-30;166;195;-530.0;94.0
217.0;486.0;632.0;818;517.0;895.0;?;159;293;-473.0;?
240.0;506.0;629.0;820;507.0;1047.0;-30;162;257;?;161.0
?;525.0;616.0;783;497.0;1121.0;-29;169;217;-396.0;195.0
251.0;542.0;610.0;759;490.0;1078.0;?;?;?;-369.0;205.0
281.0;556.0;606.0;822;485.0;1005.0;-28;185;171;-342.0;154.0
265.0;565.0;604.0;?;483.0;?;-28;157;?;-312.0;199.0
235.0;575.0;606.0;822;484.0;967.0;-28;198;210;-275.0;155.0
198.0;584.0;608.0;819;483.0;901.0;-29;170;229;-240.0;159.0
233.0;591.0;616.0;838;485.0;1231.0;?;-130;220;-202.0;?
251.0;600.0;?;861;491.0;1406.0;?;-204;253;-166.0;247.0
285.0;607.0;639.0;841;499.0;912.0;-30;?;272;-135.0;216.0
292.0;611.0;651.0;803;512.0;787.0;-30;-182;225;-107.0;230.0
245.0;605.0;659.0;830;524.0;893.0;-30;-160;213;-80.0;224.0
324.0;597.0;?;822;532.0;959.0;-30;-165;223;-41.0;219.0
418.0;592.0;684.0;795;542.0;1022.0;-30;-166;209;1.0;88.0
415.0;587.0;700.0;842;547.0;1150.0;-30;-159;?;?;?
404.0;579.0;710.0;827;547.0;1364.0;?;-162;287;54.0;22.0
349.0;566.0;720.0;779;543.0;1538.0;-32;-159;347;72.0;-8.0
303.0;556.0;732.0;783;536.0;1343.0;-35;?;239;?;-18.0
313.0;549.0;743.0;666;523.0;670.0;-41;-166;221;104.0;39.0
218.0;539.0;749.0;739;514.0;502.0;?;-170;240;117.0;29.0
171.0;527.0;751.0;1055;505.0;857.0;-56;-171;?;131.0;-6.0
132.0;513.0;750.0;920;489.0;1081.0;-66;-172;-80;140.0;-70.0
-47.0;501.0;745.0;?;477.0;1040.0;-68;-173;-49;150.0;-129.0
-84.0;493.0;732.0;1556;468.0;900.0;-68;-173;355;?;-189.0
11.0;?;?;1497;453.0;?;-68;-174;322;177.0;-283.0
31.0;483.0;691.0;658;434.0;781.0;-72;-174;-199;189.0;-334.0
144.0;481.0;664.0;646;406.0;852.0;-77;-174;-419;205.0;-410.0
222.0;484.0;?;876;377.0;967.0;-80;-174;-314;229.0;-428.0
224.0;487.0;611.0;701;343.0;1088.0;-78;-174;-210;247.0;-285.0
192.0;494.0;597.0;815;313.0;1114.0;-70;-175;-170;261.0;-174.0
173.0;506.0;586.0;920;289.0;1050.0;-61;?;-183;278.0;10.0
174.0;533.0;568.0;856;266.0;1048.0;-59;-175;-161;305.0;?
203.0;?;?;1059;249.0;1086.0;?;-175;-235;?;80.0
?;?;539.0;822;233.0;1228.0;?;-174;17;367.0;47.0
276.0;575.0;521.0;491;219.0;1278.0;-25;-176;381;390.0;58.0
292.0;580.0;507.0;-1294;209.0;1242.0;-20;-174;656;407.0;74.0
272.0;?;491.0;-1905;198.0;1210.0;-17;-174;-51;417.0;68.0
290.0;585.0;473.0;1282;?;1485.0;-21;-179;-507;419.0;96.0
200.0;588.0;448.0;?;182.0;1163.0;-26;-165;1638;418.0;77.0
184.0;592.0;424.0;28;?;834.0;-30;-185;478;416.0;78.0
239.0;590.0;394.0;1333;164.0;923.0;-37;-158;-1624;415.0;105.0
183.0;587.0;367.0;806;155.0;1198.0;-39;?;68;412.0;159.0
71.0;584.0;342.0;?;144.0;1345.0;-41;-193;180;411.0;155.0
?;584.0;315.0;953;136.0;1272.0;-41;60;84;415.0;139.0
92.0;578.0;289.0;620;?;1168.0;-41;?;495;416.0;169.0
103.0;?;266.0;839;124.0;?;-41;68;208;417.0;302.0
124.0;555.0;249.0;729;116.0;1303.0;?;130;363;?;262.0
157.0;?;237.0;790;114.0;1321.0;-40;130;279;425.0;145.0
124.0;535.0;239.0;779;117.0;1260.0;-41;149;241;414.0;83.0
80.0;521.0;250.0;?;118.0;1125.0;-41;150;268;396.0;-28.0
93.0;514.0;275.0;799;120.0;1008.0;-42;211;?;379.0;-10.0
126.0;516.0;298.0;769;129.0;883.0;?;?;?;347.0;-71.0
?;?;323.0;765;149.0;739.0;-43;-207;246;311.0;-83.0
181.0;522.0;354.0;765;?;921.0;-43;-167;237;268.0;-89.0
214.0;519.0;380.0;749;211.0;1006.0;?;-152;?;230.0;-83.0
?;516.0;415.0;773;244.0;1029.0;-44;-181;229;204.0;-143.0
301.0;518.0;450.0;746;273.0;1184.0;-44;-145;193;180.0;-132.0
358.0;522.0;493.0;?;299.0;?;-46;-183;236;?;-186.0
?;525.0;545.0;?;321.0;1451.0;-49;-159;?;?;-184.0
507.0;522.0;589.0;652;337.0;1182.0;-56;-170;152;150.0;-150.0
509.0;519.0;?;739;349.0;1531.0;-63;?;56;146.0;-155.0
667.0;513.0;670.0;596;362.0;1623.0;-61;58;-33;138.0;-148.0
475.0;508.0;?;1239;?;?;-71;220;248;131.0;-208.0
-102.0;506.0;720.0;2066;373.0;1174.0;?;152;?;?;?
-69.0;?;733.0;1820;377.0;1063.0;-81;180;476;142.0;-349.0
-28.0;507.0;741.0;?;376.0;1032.0;?;174;?;150.0;-293.0
-7.0;510.0;745.0;2017;381.0;915.0;-82;168;534;154.0;-340.0
?;508.0;734.0;1115;379.0;?;-78;178;245;162.0;?
248.0;509.0;694.0;581;372.0;846.0;-77;170;-17;175.0;-230.0
273.0;510.0;660.0;776;360.0;898.0;-79;175;207;191.0;-95.0
271.0;517.0;631.0;526;343.0;921.0;-87;173;441;212.0;117.0
350.0;527.0;601.0;?;317.0;902.0;-85;173;430;237.0;271.0
356.0;539.0;?;1342;282.0;912.0;-68;174;429;?;298.0
336.0;549.0;563.0;1595;251.0;981.0;-59;174;484;287.0;310.0
288.0;564.0;?;1219;217.0;1082.0;-52;?;1111;306.0;269.0
?;?;516.0;-84;186.0;?;-40;175;1258;322.0;260.0
285.0;598.0;482.0;-1261;158.0;1340.0;-39;174;810;339.0;249.0
339.0;613.0;450.0;-1234;141.0;1465.0;-39;?;828;351.0;237.0
375.0;624.0;423.0;-867;126.0;1351.0;-35;177;544;361.0;254.0
356.0;636.0;394.0;311;115.0;1073.0;-40;175;707;371.0;194.0
384.0;643.0;373.0;1135;104.0;1095.0;-42;181;1178;377.0;147.0
326.0;650.0;?;793;96.0;1300.0;-43;167;869;379.0;173.0
99.0;658.0;343.0;736;91.0;1391.0;-47;117;?;383.0;156.0
?;662.0;331.0;?;?;1325.0;-47;81;?;389.0;?
59.0;669.0;324.0;803;?;1281.0;-47;72;266;389.0;172.0
?;671.0;319.0;819;90.0;1281.0;-47;75;259;388.0;267.0
34.0;664.0;319.0;801;102.0;1272.0;?;92;282;394.0;374.0
21.0;657.0;320.0;819;117.0;1209.0;-47;106;270;?;267.0
106.0;654.0;325.0;810;?;1122.0;?;118;244;401.0;177.0
181.0;646.0;345.0;803;161.0;1041.0;?;124;248;403.0;135.0
154.0;645.0;376.0;815;188.0;?;-47;140;243;403.0;84.0
218.0;647.0;411.0;811;215.0;765.0;-47;189;217;397.0;?
214.0;652.0;?;799;248.0;674.0;-47;148;234;386.0;-9.0
238.0;?;517.0;791;282.0;738.0;-48;202;247;376.0;-43.0
310.0;659.0;565.0;776;309.0;915.0;-48;165;232;368.0;-88.0
340.0;660.0;612.0;762;329.0;1101.0;-48;-138;?;?;-62.0
394.0;663.0;643.0;749;339.0;1462.0;-48;-182;230;362.0;-58.0
451.0;665.0;672.0;782;346.0;1811.0;-49;-197;212;361.0;-22.0
533.0;666.0;693.0;797;350.0;1997.0;-52;-71;247;366.0;-47.0
538.0;666.0;696.0;740;351.0;1428.0;-55;212;111;?;-11.0
491.0;663.0;696.0;723;349.0;1004.0;-58;170;189;376.0;-12.0
439.0;657.0;688.0;868;346.0;1256.0;-67;156;242;379.0;-22.0
175.0;658.0;686.0;1209;340.0;1327.0;-73;183;?;379.0;-90.0
-242.0;662.0;677.0;1585;327.0;1035.0;-67;?;505;?;-132.0
-347.0;666.0;670.0;1811;316.0;828.0;-61;170;732;390.0;-205.0
-110.0;666.0;659.0;1275;305.0;757.0;-63;161;-56;403.0;-319.0
-78.0;665.0;652.0;724;296.0;738.0;-68;163;-65;412.0;-378.0
-10.0;661.0;617.0;963;287.0;730.0;-71;164;-15;422.0;-339.0
121.0;657.0;563.0;738;274.0;?;?;162;?;435.0;-328.0
198.0;651.0;519.0;665;257.0;808.0;-86;164;?;449.0;-233.0
263.0;650.0;482.0;743;224.0;?;-80;163;443;462.0;-89.0
249.0;?;448.0;943;190.0;?;-72;163;547;468.0;126.0
302.0;652.0;420.0;?;154.0;922.0;-59;163;547;478.0;201.0
289.0;647.0;403.0;1446;125.0;1134.0;-49;163;720;486.0;125.0
284.0;641.0;380.0;1880;108.0;?;-50;164;912;489.0;228.0
296.0;632.0;357.0;-277;?;1273.0;-42;162;772;489.0;293.0
330.0;621.0;331.0;-4784;104.0;1328.0;-30;165;1588;487.0;311.0
357.0;613.0;315.0;-2868;110.0;1445.0;-33;164;1441;480.0;?
293.0;608.0;310.0;?;117.0;1194.0;-36;163;963;472.0;350.0
273.0;597.0;307.0;1203;130.0;1184.0;-41;159;2337;466.0;381.0
335.0;590.0;310.0;202;149.0;1303.0;-48;129;856;458.0;340.0
256.0;580.0;320.0;1026;174.0;1441.0;-51;128;-358;451.0;344.0
125.0;568.0;332.0;703;194.0;1324.0;-52;111;681;450.0;326.0
163.0;560.0;?;836;213.0;?;-52;65;240;450.0;280.0
42.0;?;361.0;?;229.0;?;-52;71;265;451.0;219.0
33.0;558.0;366.0;?;245.0;1151.0;-52;74;331;453.0;402.0
26.0;555.0;371.0;847;256.0;1087.0;-52;79;171;454.0;350.0
13.0;550.0;371.0;792;264.0;1006.0;-52;108;?;459.0;173.0
57.0;549.0;368.0;827;271.0;891.0;?;121;241;464.0;148.0
145.0;547.0;366.0;?;263.0;755.0;?;143;257;474.0;69.0
179.0;539.0;361.0;814;243.0;710.0;-52;152;269;475.0;-74.0
235.0;530.0;341.0;?;210.0;733.0;-52;149;244;485.0;?
290.0;526.0;325.0;807;187.0;806.0;-52;183;239;486.0;-89.0
309.0;530.0;315.0;812;172.0;961.0;-52;?;246;491.0;-122.0
348.0;530.0;300.0;812;149.0;1142.0;-52;202;244;?;-239.0
359.0;531.0;281.0;796;121.0;1340.0;?;167;240;489.0;-257.0
342.0;538.0;?;802;91.0;1738.0;-51;-133;267;489.0;-237.0
334.0;536.0;233.0;829;67.0;1764.0;-51;-209;263;492.0;-237.0
330.0;532.0;219.0;868;50.0;1279.0;-56;-142;191;494.0;-229.0
323.0;528.0;202.0;714;33.0;965.0;?;?;105;496.0;-174.0
387.0;528.0;191.0;869;22.0;1143.0;-59;-158;157;498.0;-184.0
269.0;525.0;189.0;?;19.0;1286.0;-69;-180;228;498.0;-183.0
-170.0;524.0;189.0;1499;13.0;1195.0;-79;-204;345;499.0;?
-331.0;522.0;181.0;2244;4.0;1018.0;-77;77;411;498.0;-309.0
-116.0;517.0;181.0;1323;3.0;?;-74;?;-126;501.0;-277.0
-246.0;514.0;175.0;448;6.0;?;-72;158;-299;505.0;-189.0
-110.0;506.0;176.0;1000;17.0;817.0;-72;186;-78;510.0;-259.0
-65.0;?;168.0;903;29.0;797.0;-72;178;-85;?;-215.0
35.0;?;151.0;722;34.0;805.0;-68;174;435;510.0;-10.0
91.0;493.0;148.0;613;38.0;808.0;-60;?;741;504.0;?
192.0;497.0;137.0;476;32.0;778.0;-53;174;869;495.0;200.0
221.0;500.0;115.0;340;36.0;789.0;?;179;?;483.0;?
253.0;496.0;90.0;480;38.0;892.0;-39;176;2003;470.0;277.0
?;492.0;73.0;490;41.0;961.0;-36;177;1795;458.0;307.0
317.0;?;54.0;-192;47.0;?;-36;177;987;444.0;387.0
364.0;485.0;?;520;52.0;1354.0;?;178;3640;420.0;418.0
?;485.0;?;1546;?;1175.0;-36;174;2612;?;490.0
291.0;485.0;5.0;1166;75.0;1382.0;-34;176;-534;367.0;566.0
280.0;481.0;0.0;791;84.0;1337.0;?;172;416;335.0;611.0
221.0;479.0;-2.0;786;?;1235.0;-34;153;422;307.0;633.0
90.0;473.0;0.0;800;111.0;1116.0;-34;149;182;280.0;654.0
150.0;465.0;?;790;134.0;1046.0;-34;153;468;256.0;642.0
?;461.0;22.0;780;150.0;1033.0;-34;152;251;238.0;?
102.0;457.0;36.0;793;168.0;1020.0;-34;157;340;223.0;813.0
?;449.0;50.0;797;182.0;998.0;-34;156;280;205.0;822.0
137.0;439.0;66.0;797;196.0;978.0;-34;?;285;188.0;565.0
158.0;430.0;75.0;804;207.0;959.0;-34;173;342;169.0;465.0
196.0;?;80.0;807;214.0;957.0;-34;162;?;138.0;320.0
215.0;415.0;81.0;795;221.0;966.0;-34;182;212;110.0;227.0
180.0;409.0;75.0;792;?;994.0;?;157;286;?;234.0
236.0;?;65.0;800;239.0;979.0;-34;178;260;75.0;206.0
265.0;397.0;49.0;?;?;996.0;-34;186;284;59.0;?
?;392.0;35.0;803;250.0;998.0;-34;-89;322;44.0;178.0
282.0;387.0;23.0;802;258.0;1112.0;-34;?;289;29.0;148.0
230.0;381.0;15.0;801;263.0;1166.0;-34;-122;287;9.0;103.0
?;375.0;8.0;804;269.0;?;-34;?;285;-5.0;91.0
158.0;368.0;5.0;802;275.0;992.0;-34;-158;300;-24.0;86.0
188.0;362.0;10.0;809;282.0;875.0;-34;144;291;-33.0;73.0
219.0;361.0;21.0;821;290.0;916.0;-34;202;237;?;72.0
?;358.0;41.0;786;297.0;1163.0;-34;156;354;-55.0;59.0
?;356.0;?;842;307.0;1306.0;-34;188;184;-65.0;83.0
246.0;352.0;99.0;800;314.0;1488.0;-34;171;396;-77.0;104.0
139.0;351.0;126.0;771;321.0;1790.0;-34;177;358;-84.0;55.0
181.0;352.0;146.0;847;331.0;1873.0;-34;178;219;-91.0;16.0
?;352.0;166.0;435;?;1925.0;-33;174;1614;-99.0;-62.0
172.0;353.0;185.0;184;345.0;?;-31;179;1181;-109.0;-129.0
198.0;353.0;?;645;354.0;1450.0;?;175;43;?;-259.0
216.0;353.0;203.0;886;360.0;1272.0;-30;177;401;-130.0;-303.0
417.0;?;198.0;787;365.0;1044.0;-30;176;256;-143.0;-286.0
376.0;357.0;178.0;844;373.0;834.0;-29;176;623;-158.0;-254.0
420.0;?;139.0;?;?;641.0;-28;175;929;-173.0;-268.0
326.0;?;59.0;841;?;?;-26;175;698;-192.0;-242.0
?;359.0;-35.0;770;385.0;671.0;-24;175;532;-212.0;-138.0
140.0;359.0;-133.0;?;386.0;879.0;?;?;251;-232.0;-7.0
99.0;358.0;-268.0;627;373.0;1156.0;-22;?;246;-253.0;153.0
173.0;355.0;-392.0;502;347.0;1502.0;-20;174;239;-271.0;287.0
218.0;352.0;-517.0;133;305.0;1690.0;-19;173;-152;-290.0;394.0
201.0;348.0;-573.0;?;273.0;1966.0;-20;?;-576;-310.0;510.0
266.0;342.0;-596.0;959;253.0;2219.0;-24;174;-196;-324.0;546.0
303.0;338.0;?;1289;239.0;2314.0;-26;?;389;-339.0;598.0
463.0;329.0;-620.0;1266;241.0;2510.0;-26;165;350;-353.0;688.0
457.0;321.0;-593.0;879;261.0;2419.0;-31;148;305;-370.0;690.0
460.0;314.0;-570.0;755;281.0;1831.0;-33;139;351;-385.0;727.0
279.0;306.0;-560.0;827;302.0;1212.0;-31;131;300;-406.0;670.0
173.0;296.0;-506.0;793;329.0;916.0;-32;117;350;-422.0;577.0
162.0;278.0;-432.0;?;357.0;842.0;-32;129;330;-442.0;424.0
146.0;259.0;-303.0;815;394.0;?;-33;131;?;-458.0;342.0
?;241.0;-176.0;778;404.0;1009.0;-33;133;?;-467.0;348.0
134.0;231.0;-65.0;805;406.0;933.0;-33;168;219;-475.0;345.0
261.0;225.0;76.0;823;412.0;902.0;-33;137;191;-489.0;273.0
277.0;220.0;202.0;?;426.0;935.0;-33;194;217;-506.0;315.0
353.0;212.0;333.0;812;443.0;1086.0;-33;147;242;-524.0;356.0
334.0;200.0;412.0;822;466.0;1328.0;-33;?;204;-538.0;356.0
305.0;188.0;463.0;824;495.0;1386.0;-33;-205;188;-552.0;331.0
282.0;176.0;501.0;810;518.0;1420.0;-33;-149;239;-562.0;171.0
303.0;163.0;523.0;808;537.0;?;-33;-188;?;-571.0;?
299.0;149.0;526.0;823;547.0;1464.0;-34;-150;103;?;39.0
378.0;140.0;536.0;958;?;1533.0;-35;-167;317;-588.0;22.0
460.0;136.0;?;738;559.0;1561.0;-37;-168;364;?;10.0
?;133.0;551.0;372;?;?;-42;-142;-3;-608.0;5.0
356.0;131.0;541.0;859;557.0;756.0;-55;-223;215;-618.0;?
268.0;128.0;506.0;769;546.0;1134.0;-58;-43;86;-626.0;-10.0
270.0;129.0;481.0;1158;544.0;1296.0;-68;?;54;-633.0;?
157.0;127.0;471.0;1369;546.0;1180.0;-84;?;120;-644.0;-131.0
?;126.0;446.0;281;543.0;997.0;-75;172;-741;-651.0;-273.0
92.0;?;425.0;1255;539.0;953.0;-70;191;-437;-652.0;-413.0
-101.0;141.0;399.0;1339;532.0;913.0;-75;169;53;-654.0;-452.0
18.0;153.0;385.0;438;?;885.0;-77;187;-262;-655.0;-473.0
130.0;173.0;379.0;977;533.0;909.0;-81;174;-313;-652.0;-581.0
193.0;196.0;372.0;841;538.0;921.0;-80;?;-310;-648.0;?
239.0;215.0;372.0;852;541.0;?;-71;183;-153;-646.0;-428.0
234.0;237.0;383.0;1138;?;978.0;-62;168;-314;-641.0;-152.0
251.0;247.0;408.0;1378;561.0;1014.0;-50;199;-501;-636.0;-10.0
252.0;252.0;433.0;1282;572.0;1108.0;-39;155;-506;-633.0;?
291.0;258.0;465.0;856;580.0;?;-30;204;-98;-627.0;20.0
277.0;263.0;496.0;-738;?;983.0;-20;177;141;-624.0;31.0
?;262.0;535.0;-2109;601.0;1030.0;-13;-136;-278;-618.0;5.0
338.0;262.0;564.0;-551;609.0;?;-12;-190;-50;-614.0;-68.0
