InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
-159.0;-183.0;86.0;?;118.0;-541.0;-178.0;-687.0;297.0;283.0
-301.0;-62.0;55.0;171.0;-61.0;-385.0;-156.0;-442.0;112.0;201.0
-383.0;-5.0;28.0;151.0;-238.0;-110.0;-146.0;-224.0;260.0;109.0
-389.0;91.0;17.0;143.0;-498.0;?;-145.0;84.0;339.0;213.0
-393.0;247.0;15.0;217.0;?;652.0;-150.0;601.0;364.0;352.0
-432.0;?;18.0;411.0;-853.0;896.0;-165.0;847.0;344.0;364.0
-471.0;510.0;75.0;546.0;-614.0;777.0;-181.0;630.0;358.0;?
-492.0;213.0;120.0;465.0;-283.0;374.0;-189.0;185.0;418.0;378.0
-626.0;-218.0;96.0;247.0;-256.0;118.0;-188.0;-412.0;424.0;396.0
-610.0;-42.0;10.0;185.0;-534.0;-5.0;-174.0;-503.0;410.0;453.0
-448.0;374.0;?;219.0;-648.0;41.0;?;-367.0;410.0;394.0
-359.0;674.0;-39.0;276.0;-619.0;158.0;-156.0;-205.0;403.0;450.0
-308.0;708.0;11.0;311.0;?;340.0;?;-87.0;369.0;557.0
?;642.0;74.0;319.0;?;464.0;?;124.0;368.0;584.0
-352.0;498.0;?;333.0;-483.0;?;-160.0;199.0;316.0;481.0
-341.0;?;?;290.0;-428.0;?;-159.0;117.0;353.0;555.0
-325.0;433.0;78.0;269.0;-427.0;652.0;-156.0;-69.0;415.0;558.0
-302.0;474.0;84.0;259.0;?;695.0;-151.0;-137.0;419.0;407.0
-307.0;533.0;89.0;259.0;?;662.0;-146.0;?;369.0;?
-258.0;500.0;73.0;254.0;-342.0;674.0;-137.0;122.0;196.0;335.0
-91.0;?;?;?;-202.0;777.0;?;215.0;369.0;403.0
130.0;?;?;?;-160.0;750.0;-129.0;179.0;376.0;362.0
340.0;-45.0;42.0;323.0;-59.0;516.0;-124.0;366.0;380.0;149.0
529.0;?;-8.0;?;169.0;273.0;-133.0;797.0;417.0;226.0
719.0;-329.0;-6.0;303.0;403.0;146.0;-144.0;?;?;275.0
787.0;-504.0;-12.0;329.0;600.0;-237.0;-157.0;1203.0;365.0;?
711.0;-757.0;-42.0;282.0;836.0;-838.0;-180.0;1220.0;?;234.0
647.0;-1136.0;-89.0;76.0;942.0;?;?;952.0;388.0;101.0
858.0;-1318.0;-116.0;-246.0;592.0;-1282.0;-222.0;995.0;400.0;53.0
994.0;-1347.0;-214.0;-318.0;65.0;-1153.0;-246.0;1384.0;440.0;21.0
946.0;-1404.0;-307.0;-84.0;-184.0;-1267.0;-277.0;1889.0;506.0;39.0
788.0;-1557.0;-366.0;189.0;64.0;?;-314.0;1961.0;523.0;58.0
684.0;-1492.0;-242.0;?;570.0;-2009.0;-348.0;1593.0;531.0;157.0
478.0;-1195.0;-155.0;?;800.0;-2464.0;-376.0;1104.0;446.0;183.0
155.0;-1146.0;-226.0;83.0;1112.0;-2550.0;-387.0;764.0;682.0;340.0
30.0;-982.0;-252.0;-12.0;1252.0;-2452.0;-392.0;724.0;717.0;411.0
26.0;?;-272.0;-59.0;1193.0;-2158.0;?;778.0;513.0;383.0
112.0;-952.0;-268.0;-50.0;1030.0;-1793.0;-413.0;852.0;247.0;532.0
160.0;-809.0;-249.0;-27.0;871.0;-1329.0;-424.0;995.0;331.0;?
?;-564.0;-231.0;6.0;794.0;-716.0;-437.0;1028.0;123.0;723.0
231.0;-359.0;-220.0;?;691.0;?;-449.0;869.0;195.0;593.0
92.0;23.0;-196.0;173.0;539.0;?;-453.0;572.0;300.0;638.0
-25.0;391.0;-60.0;282.0;?;1491.0;?;?;346.0;670.0
-92.0;?;122.0;299.0;107.0;2069.0;-462.0;722.0;245.0;?
-188.0;1399.0;196.0;452.0;-225.0;2523.0;-473.0;?;254.0;544.0
-212.0;1691.0;272.0;581.0;-178.0;?;-484.0;515.0;297.0;501.0
-291.0;1301.0;439.0;475.0;-359.0;2612.0;?;63.0;357.0;438.0
-448.0;1128.0;506.0;490.0;-819.0;2454.0;-483.0;-76.0;355.0;420.0
-735.0;1202.0;347.0;541.0;-1150.0;2114.0;-481.0;?;332.0;349.0
-967.0;1082.0;?;374.0;-1233.0;?;-482.0;356.0;339.0;338.0
-1041.0;881.0;?;271.0;-1420.0;1753.0;-488.0;489.0;326.0;353.0
-1069.0;644.0;149.0;275.0;?;1444.0;-495.0;330.0;365.0;369.0
-1086.0;377.0;57.0;275.0;-1422.0;1035.0;-496.0;-40.0;333.0;392.0
-997.0;139.0;28.0;267.0;-1186.0;659.0;-500.0;-324.0;449.0;556.0
-871.0;22.0;15.0;249.0;-940.0;317.0;-495.0;-518.0;424.0;401.0
?;?;-21.0;253.0;-617.0;82.0;-488.0;-420.0;197.0;252.0
-475.0;-114.0;-27.0;238.0;-273.0;-119.0;?;-149.0;98.0;423.0
-242.0;-129.0;-46.0;196.0;80.0;?;-496.0;64.0;?;444.0
193.0;-174.0;-64.0;147.0;276.0;-204.0;-507.0;10.0;438.0;422.0
684.0;-156.0;-100.0;173.0;456.0;-112.0;-514.0;73.0;404.0;342.0
1195.0;-186.0;-116.0;196.0;682.0;-86.0;-525.0;305.0;?;206.0
1776.0;-261.0;-129.0;?;961.0;?;-541.0;493.0;256.0;89.0
1954.0;-430.0;-69.0;378.0;1308.0;-459.0;-560.0;454.0;319.0;97.0
1907.0;-774.0;-105.0;362.0;1691.0;-1261.0;-582.0;477.0;351.0;137.0
1769.0;-1334.0;-184.0;293.0;2056.0;-1885.0;?;298.0;416.0;?
1602.0;-1581.0;-205.0;210.0;2186.0;-2488.0;-618.0;398.0;455.0;57.0
1213.0;-1530.0;-153.0;?;2141.0;-2849.0;-645.0;1438.0;514.0;66.0
854.0;-1579.0;-118.0;187.0;2130.0;-3066.0;-684.0;1935.0;634.0;143.0
?;-1534.0;-119.0;141.0;2092.0;-3131.0;-715.0;?;639.0;?
449.0;-1568.0;-127.0;76.0;1979.0;-2995.0;-728.0;689.0;451.0;231.0
321.0;?;-129.0;0.0;1730.0;-2611.0;-740.0;287.0;674.0;206.0
185.0;-1430.0;-153.0;-1.0;1331.0;-2166.0;-745.0;?;757.0;421.0
196.0;-1192.0;-129.0;0.0;980.0;-1662.0;-754.0;395.0;387.0;703.0
?;-919.0;-113.0;27.0;576.0;-1063.0;?;?;263.0;721.0
85.0;-619.0;-97.0;42.0;253.0;-414.0;-770.0;558.0;277.0;437.0
-22.0;-346.0;-97.0;30.0;-126.0;?;-782.0;450.0;152.0;426.0
-69.0;109.0;-125.0;59.0;?;1119.0;-794.0;253.0;372.0;?
-122.0;699.0;-140.0;225.0;-899.0;1988.0;-803.0;121.0;371.0;500.0
-507.0;1163.0;-40.0;359.0;-1058.0;2591.0;-811.0;212.0;?;435.0
-224.0;1855.0;68.0;?;-1286.0;3328.0;-825.0;77.0;176.0;?
-642.0;1922.0;123.0;570.0;-1378.0;3953.0;-839.0;-96.0;282.0;379.0
-427.0;1715.0;219.0;744.0;?;3605.0;-851.0;-107.0;297.0;466.0
-821.0;1313.0;264.0;616.0;-1176.0;?;-860.0;-693.0;299.0;?
-1218.0;1337.0;?;555.0;-1053.0;2127.0;-860.0;-909.0;313.0;533.0
-1281.0;1464.0;-5.0;420.0;-704.0;1821.0;-860.0;-581.0;291.0;539.0
-1201.0;1489.0;6.0;218.0;-504.0;1646.0;-861.0;?;313.0;600.0
?;1326.0;6.0;131.0;?;1320.0;-861.0;-62.0;342.0;522.0
?;1073.0;-45.0;107.0;-705.0;984.0;?;-444.0;416.0;505.0
?;840.0;-71.0;?;-680.0;769.0;-850.0;-905.0;430.0;629.0
-561.0;706.0;-52.0;172.0;-553.0;675.0;-841.0;-1122.0;505.0;700.0
-385.0;574.0;32.0;?;-405.0;554.0;-832.0;-1028.0;?;352.0
320.0;495.0;192.0;129.0;-390.0;578.0;-826.0;-533.0;34.0;326.0
242.0;316.0;219.0;207.0;-389.0;637.0;-827.0;-38.0;338.0;?
281.0;179.0;159.0;324.0;-328.0;484.0;-830.0;248.0;306.0;?
364.0;79.0;145.0;430.0;-131.0;285.0;?;205.0;390.0;364.0
424.0;27.0;114.0;502.0;257.0;-73.0;-839.0;310.0;363.0;277.0
510.0;-42.0;105.0;451.0;728.0;?;-846.0;366.0;238.0;230.0
754.0;-158.0;113.0;331.0;1028.0;-531.0;-852.0;133.0;233.0;209.0
965.0;-456.0;101.0;314.0;?;-970.0;-858.0;129.0;320.0;169.0
1169.0;-954.0;-40.0;218.0;1246.0;-1371.0;-866.0;512.0;390.0;126.0
1335.0;-1527.0;-93.0;180.0;1338.0;-1623.0;-875.0;80.0;377.0;106.0
1416.0;-1743.0;?;154.0;1194.0;-1884.0;-877.0;54.0;433.0;138.0
1381.0;-1784.0;-88.0;188.0;1022.0;-2181.0;-880.0;866.0;?;150.0
1247.0;-1771.0;-59.0;253.0;936.0;-2475.0;-887.0;1064.0;475.0;195.0
945.0;-1654.0;-61.0;281.0;1056.0;-2712.0;-888.0;735.0;?;284.0
645.0;?;-62.0;271.0;1232.0;-2708.0;-887.0;287.0;564.0;277.0
382.0;-1284.0;-54.0;199.0;1253.0;-2602.0;-885.0;164.0;653.0;405.0
225.0;-968.0;-48.0;149.0;1187.0;-2404.0;-885.0;274.0;634.0;509.0
98.0;-664.0;-43.0;115.0;969.0;-2080.0;-882.0;376.0;257.0;609.0
?;-306.0;?;107.0;?;-1567.0;-880.0;375.0;183.0;?
-128.0;-54.0;1.0;87.0;?;-985.0;-882.0;210.0;?;?
-168.0;194.0;12.0;52.0;76.0;-227.0;-878.0;-17.0;146.0;327.0
-321.0;560.0;-21.0;136.0;-403.0;654.0;-872.0;?;306.0;354.0
-562.0;1054.0;?;228.0;-775.0;1404.0;-865.0;-497.0;?;364.0
?;1309.0;38.0;199.0;-1179.0;2088.0;-859.0;-180.0;255.0;290.0
?;1283.0;12.0;300.0;-1689.0;2924.0;-854.0;-20.0;191.0;218.0
-586.0;1486.0;21.0;530.0;?;3193.0;-849.0;-177.0;256.0;259.0
-609.0;1430.0;98.0;661.0;?;2852.0;-838.0;-566.0;269.0;343.0
?;1027.0;196.0;591.0;-1370.0;2240.0;-825.0;-1080.0;296.0;364.0
-1280.0;899.0;44.0;439.0;-1343.0;1717.0;-805.0;-1262.0;354.0;404.0
-1363.0;1073.0;-100.0;360.0;-1062.0;1346.0;-788.0;-994.0;295.0;384.0
-1280.0;1147.0;-82.0;219.0;-848.0;1174.0;-771.0;-585.0;295.0;?
-1133.0;1117.0;-63.0;143.0;-887.0;939.0;-762.0;-472.0;272.0;527.0
-964.0;993.0;-98.0;147.0;-942.0;697.0;-754.0;-680.0;391.0;?
-753.0;?;-129.0;179.0;-797.0;606.0;-746.0;-989.0;402.0;?
-564.0;870.0;-84.0;231.0;-554.0;665.0;-741.0;-1043.0;?;842.0
-400.0;841.0;-8.0;243.0;-350.0;611.0;-738.0;-853.0;276.0;469.0
-280.0;734.0;7.0;274.0;-107.0;568.0;-734.0;-501.0;162.0;478.0
-237.0;725.0;?;277.0;99.0;454.0;-734.0;-341.0;222.0;502.0
-103.0;754.0;?;?;238.0;?;?;-490.0;324.0;516.0
100.0;708.0;37.0;240.0;384.0;594.0;-734.0;-764.0;456.0;444.0
370.0;639.0;41.0;319.0;401.0;?;-734.0;-714.0;349.0;415.0
642.0;?;39.0;343.0;?;472.0;?;-376.0;213.0;362.0
834.0;306.0;104.0;351.0;700.0;434.0;?;-204.0;?;288.0
949.0;-49.0;?;478.0;693.0;-9.0;-753.0;45.0;366.0;201.0
1158.0;-578.0;?;381.0;?;-717.0;-767.0;701.0;395.0;151.0
1220.0;-1175.0;-9.0;301.0;849.0;-1152.0;-780.0;-339.0;425.0;109.0
1269.0;-1342.0;-55.0;270.0;719.0;-1598.0;-786.0;-1171.0;414.0;138.0
1321.0;-1297.0;54.0;389.0;695.0;-1962.0;-795.0;-817.0;418.0;117.0
1184.0;?;68.0;485.0;?;-2368.0;-797.0;-690.0;447.0;132.0
675.0;-1403.0;?;411.0;1120.0;-2790.0;-799.0;-764.0;364.0;?
155.0;-1309.0;46.0;291.0;1217.0;-2952.0;-793.0;-1025.0;419.0;260.0
?;-1052.0;?;206.0;1133.0;-2898.0;-790.0;-1101.0;349.0;278.0
-181.0;?;-21.0;75.0;?;-2561.0;-786.0;?;597.0;272.0
-270.0;-526.0;-7.0;114.0;523.0;?;-786.0;-318.0;466.0;?
-383.0;-248.0;0.0;107.0;146.0;-1449.0;-791.0;-350.0;288.0;414.0
-630.0;?;17.0;114.0;-263.0;-825.0;-792.0;-581.0;139.0;626.0
-779.0;323.0;20.0;51.0;-680.0;-110.0;-792.0;-560.0;195.0;812.0
-883.0;535.0;-4.0;17.0;-1175.0;644.0;-793.0;-472.0;212.0;551.0
-1009.0;735.0;?;5.0;-1699.0;1319.0;-793.0;-557.0;-38.0;321.0
-1171.0;965.0;-82.0;25.0;-2234.0;1826.0;-789.0;-438.0;-104.0;267.0
-1269.0;1115.0;-126.0;?;-2773.0;?;?;?;-138.0;232.0
-1105.0;?;-226.0;-2.0;-3460.0;2896.0;-789.0;-335.0;82.0;206.0
-621.0;1546.0;-381.0;?;-3724.0;3421.0;-790.0;215.0;106.0;381.0
-449.0;1737.0;-301.0;943.0;-3064.0;3479.0;-795.0;?;47.0;?
-970.0;1257.0;98.0;1010.0;?;2804.0;?;819.0;47.0;457.0
-1336.0;816.0;?;709.0;-1465.0;1540.0;?;907.0;119.0;477.0
?;331.0;98.0;563.0;-1108.0;590.0;-812.0;988.0;151.0;?
-1552.0;245.0;-132.0;380.0;-448.0;-9.0;-820.0;1277.0;97.0;509.0
-1246.0;452.0;-135.0;256.0;47.0;-227.0;-820.0;1261.0;98.0;524.0
?;756.0;-89.0;181.0;265.0;-358.0;-817.0;1024.0;156.0;436.0
-416.0;711.0;-32.0;227.0;422.0;-436.0;-817.0;13.0;219.0;445.0
-3.0;517.0;?;281.0;514.0;-526.0;-814.0;-733.0;244.0;457.0
?;409.0;?;346.0;572.0;-638.0;-815.0;-335.0;216.0;438.0
561.0;308.0;158.0;449.0;719.0;-663.0;-824.0;1540.0;211.0;?
673.0;238.0;196.0;504.0;939.0;-677.0;-835.0;268.0;235.0;476.0
654.0;231.0;186.0;539.0;1112.0;-693.0;-821.0;-4071.0;277.0;459.0
536.0;168.0;204.0;522.0;1270.0;?;-784.0;-4373.0;339.0;345.0
?;122.0;220.0;440.0;1215.0;-610.0;-740.0;-4062.0;344.0;276.0
522.0;53.0;199.0;343.0;1033.0;-537.0;-668.0;-4603.0;304.0;351.0
640.0;-31.0;163.0;325.0;813.0;-291.0;-568.0;-4706.0;302.0;441.0
594.0;-121.0;147.0;?;517.0;-24.0;-462.0;-3677.0;332.0;?
645.0;-310.0;137.0;312.0;?;197.0;-369.0;-2944.0;489.0;297.0
715.0;-577.0;119.0;310.0;67.0;338.0;-295.0;-1091.0;582.0;242.0
760.0;-637.0;87.0;?;-108.0;349.0;-316.0;1607.0;541.0;298.0
742.0;-542.0;40.0;338.0;-227.0;137.0;-336.0;-132.0;397.0;318.0
?;?;-15.0;?;-240.0;-34.0;-321.0;?;352.0;405.0
312.0;17.0;-35.0;342.0;-88.0;-7.0;-328.0;758.0;322.0;555.0
164.0;184.0;3.0;344.0;?;81.0;-386.0;2047.0;387.0;596.0
-46.0;239.0;71.0;286.0;70.0;?;-445.0;?;455.0;?
-264.0;220.0;47.0;189.0;-28.0;132.0;-458.0;-76.0;?;468.0
-332.0;346.0;-33.0;97.0;-153.0;282.0;-437.0;-864.0;417.0;410.0
?;520.0;-79.0;53.0;?;603.0;-424.0;-147.0;375.0;402.0
-70.0;662.0;-72.0;37.0;-384.0;922.0;-429.0;590.0;386.0;449.0
140.0;628.0;-38.0;87.0;-478.0;1255.0;-447.0;993.0;335.0;?
368.0;440.0;-14.0;178.0;-460.0;1426.0;-459.0;441.0;344.0;?
404.0;240.0;21.0;268.0;-350.0;1245.0;-458.0;164.0;?;?
329.0;108.0;29.0;316.0;-145.0;763.0;?;399.0;347.0;282.0
249.0;45.0;15.0;342.0;133.0;273.0;-474.0;485.0;375.0;297.0
163.0;-11.0;29.0;273.0;409.0;-90.0;-482.0;530.0;493.0;248.0
131.0;-83.0;16.0;216.0;583.0;-313.0;-496.0;947.0;580.0;242.0
180.0;-121.0;32.0;169.0;?;-439.0;-532.0;1476.0;?;263.0
154.0;-307.0;42.0;154.0;?;-494.0;-557.0;98.0;531.0;253.0
166.0;-390.0;41.0;160.0;539.0;-506.0;?;?;?;?
73.0;-480.0;26.0;177.0;518.0;-484.0;-579.0;1497.0;618.0;277.0
79.0;-478.0;-3.0;176.0;548.0;-427.0;-608.0;2042.0;586.0;283.0
19.0;?;-19.0;128.0;524.0;-338.0;-636.0;1121.0;554.0;309.0
-68.0;-496.0;-47.0;99.0;412.0;-276.0;-643.0;342.0;552.0;328.0
-170.0;-416.0;-54.0;45.0;232.0;-187.0;-653.0;459.0;552.0;397.0
?;-337.0;-67.0;-3.0;7.0;25.0;-661.0;741.0;519.0;387.0
-201.0;-219.0;-90.0;-6.0;-197.0;?;?;476.0;487.0;?
-127.0;-110.0;-109.0;35.0;-403.0;?;-666.0;302.0;496.0;368.0
-71.0;32.0;-119.0;90.0;-464.0;748.0;-668.0;316.0;514.0;391.0
-51.0;91.0;-110.0;146.0;-367.0;813.0;-678.0;53.0;?;348.0
-68.0;136.0;-95.0;159.0;-236.0;?;-670.0;-114.0;?;348.0
-137.0;110.0;-96.0;137.0;-85.0;688.0;?;-8.0;474.0;337.0
-72.0;67.0;-105.0;98.0;-12.0;?;-653.0;266.0;436.0;324.0
53.0;-8.0;-103.0;93.0;37.0;426.0;-647.0;-553.0;447.0;318.0
214.0;-42.0;-97.0;136.0;116.0;207.0;-637.0;-503.0;483.0;299.0
306.0;-103.0;?;190.0;251.0;8.0;-625.0;-244.0;465.0;323.0
365.0;-156.0;-60.0;224.0;?;-248.0;?;85.0;478.0;334.0
379.0;-225.0;-31.0;227.0;611.0;-514.0;-612.0;1007.0;482.0;?
335.0;-332.0;?;208.0;731.0;?;-604.0;2956.0;463.0;?
317.0;-420.0;-30.0;165.0;803.0;-829.0;-582.0;3629.0;443.0;?
294.0;-448.0;-25.0;128.0;827.0;-851.0;-537.0;2355.0;470.0;?
353.0;-449.0;-23.0;112.0;711.0;-777.0;-491.0;970.0;469.0;296.0
401.0;-465.0;-24.0;114.0;643.0;-637.0;-449.0;1488.0;437.0;305.0
463.0;-511.0;-24.0;127.0;?;-544.0;-417.0;1118.0;435.0;327.0
443.0;-495.0;-25.0;160.0;?;-477.0;-390.0;-665.0;465.0;333.0
406.0;?;-21.0;204.0;267.0;-444.0;-375.0;107.0;448.0;342.0
284.0;-336.0;?;227.0;259.0;?;-359.0;610.0;487.0;377.0
164.0;-219.0;-18.0;236.0;279.0;-343.0;-346.0;395.0;476.0;377.0
47.0;-109.0;-5.0;?;281.0;-245.0;-340.0;-333.0;500.0;419.0
-6.0;?;-9.0;?;217.0;-122.0;-332.0;-267.0;477.0;413.0
-52.0;31.0;-11.0;148.0;154.0;70.0;?;42.0;499.0;408.0
-85.0;134.0;?;136.0;20.0;225.0;-316.0;?;?;410.0
-121.0;244.0;-18.0;155.0;-102.0;?;-297.0;517.0;457.0;405.0
-158.0;339.0;?;160.0;-186.0;?;?;128.0;487.0;426.0
-177.0;328.0;-4.0;163.0;?;?;-245.0;445.0;496.0;394.0
-179.0;289.0;-3.0;168.0;?;690.0;-223.0;-442.0;491.0;358.0
-232.0;270.0;-15.0;163.0;-389.0;704.0;-211.0;-344.0;475.0;328.0
-219.0;290.0;-24.0;163.0;-429.0;645.0;-189.0;247.0;486.0;334.0
-233.0;285.0;-26.0;181.0;-403.0;571.0;-166.0;?;459.0;364.0
-254.0;305.0;-27.0;193.0;-387.0;488.0;-152.0;-244.0;456.0;347.0
-244.0;242.0;-22.0;201.0;-319.0;389.0;-142.0;-249.0;457.0;362.0
-245.0;150.0;-26.0;182.0;-253.0;305.0;-125.0;-327.0;498.0;349.0
-208.0;91.0;-31.0;?;-146.0;151.0;-123.0;-503.0;478.0;371.0
-172.0;54.0;-37.0;143.0;?;59.0;?;-812.0;460.0;337.0
-124.0;32.0;-45.0;146.0;-142.0;-6.0;-144.0;?;472.0;329.0
-87.0;21.0;-45.0;153.0;-95.0;-48.0;-148.0;-420.0;435.0;312.0
2.0;12.0;-45.0;163.0;38.0;-41.0;-150.0;-332.0;440.0;314.0
36.0;-25.0;?;174.0;68.0;-58.0;?;?;?;328.0
19.0;-67.0;-35.0;163.0;158.0;-91.0;?;-661.0;?;325.0
94.0;-73.0;-36.0;156.0;167.0;-121.0;-190.0;-1746.0;421.0;305.0
141.0;-56.0;-33.0;148.0;147.0;-158.0;-251.0;-2918.0;404.0;292.0
160.0;-56.0;?;156.0;182.0;-137.0;?;-2568.0;420.0;275.0
?;-34.0;-32.0;179.0;225.0;-178.0;-346.0;-1691.0;417.0;295.0
?;-51.0;-24.0;199.0;244.0;-162.0;-363.0;-626.0;436.0;296.0
164.0;-18.0;?;202.0;323.0;-165.0;-377.0;373.0;499.0;?
123.0;-38.0;-16.0;186.0;335.0;-165.0;-370.0;1010.0;536.0;325.0
143.0;-32.0;-19.0;170.0;353.0;-137.0;-348.0;1906.0;547.0;?
151.0;-42.0;-22.0;174.0;303.0;?;-330.0;1791.0;588.0;302.0
133.0;-28.0;-32.0;173.0;306.0;-159.0;-335.0;?;585.0;338.0
84.0;?;?;?;237.0;-121.0;-388.0;-1720.0;559.0;?
?;86.0;-39.0;173.0;187.0;-83.0;-490.0;-4075.0;521.0;305.0
-40.0;82.0;-41.0;163.0;160.0;-35.0;-617.0;-5950.0;530.0;288.0
-58.0;19.0;-37.0;145.0;-32.0;37.0;-746.0;-6377.0;517.0;285.0
-91.0;-25.0;-48.0;168.0;-213.0;118.0;-832.0;-5481.0;503.0;292.0
-172.0;12.0;-44.0;210.0;-338.0;?;-891.0;-4198.0;484.0;290.0
-255.0;6.0;-45.0;231.0;-383.0;-11.0;-905.0;-2381.0;469.0;281.0
-367.0;3.0;-44.0;?;-474.0;-61.0;-898.0;-988.0;417.0;209.0
-496.0;-77.0;-32.0;173.0;-525.0;-116.0;-898.0;-659.0;382.0;155.0
-584.0;-112.0;-39.0;146.0;-676.0;-127.0;-895.0;-1143.0;?;76.0
-646.0;-161.0;?;116.0;?;-155.0;?;?;328.0;30.0
-723.0;-105.0;-51.0;84.0;-982.0;-127.0;-880.0;-2206.0;217.0;146.0
-737.0;-116.0;-66.0;70.0;-1132.0;-94.0;-870.0;-986.0;304.0;285.0
-725.0;-150.0;-84.0;73.0;-1308.0;-57.0;?;-441.0;385.0;366.0
-714.0;-149.0;-97.0;100.0;-1430.0;-54.0;-851.0;?;361.0;?
-687.0;-91.0;-107.0;?;-1486.0;-178.0;-833.0;-1717.0;311.0;359.0
-708.0;?;-159.0;135.0;?;-235.0;-810.0;-2171.0;259.0;473.0
-736.0;323.0;-195.0;195.0;-1229.0;-261.0;?;?;220.0;555.0
-728.0;703.0;-182.0;289.0;-845.0;-197.0;-734.0;?;285.0;654.0
-750.0;1039.0;-117.0;315.0;-275.0;?;-688.0;-2511.0;257.0;679.0
-953.0;1198.0;-42.0;219.0;53.0;?;?;-2378.0;?;605.0
-1041.0;1216.0;21.0;74.0;0.0;?;-600.0;-1863.0;282.0;487.0
-841.0;?;-12.0;-4.0;?;1244.0;?;-977.0;281.0;433.0
-646.0;1483.0;?;8.0;-726.0;1537.0;-559.0;-270.0;244.0;370.0
-430.0;?;?;40.0;?;1797.0;-550.0;-215.0;207.0;295.0
-368.0;1382.0;39.0;127.0;?;?;-539.0;-529.0;174.0;170.0
-268.0;1184.0;48.0;263.0;?;1868.0;-515.0;-1029.0;159.0;256.0
-280.0;?;77.0;403.0;-987.0;1532.0;-486.0;-1364.0;116.0;237.0
-360.0;676.0;101.0;482.0;-668.0;975.0;-452.0;-1509.0;118.0;308.0
-435.0;466.0;?;426.0;-370.0;400.0;-414.0;?;?;400.0
-494.0;383.0;56.0;331.0;-110.0;-52.0;-373.0;-1639.0;214.0;450.0
-475.0;366.0;9.0;253.0;85.0;-433.0;-336.0;-1672.0;209.0;410.0
-398.0;480.0;-7.0;199.0;197.0;-685.0;-299.0;-1712.0;157.0;508.0
-356.0;491.0;11.0;273.0;219.0;-766.0;?;-1797.0;164.0;561.0
284.0;664.0;68.0;116.0;77.0;-409.0;-221.0;-1800.0;331.0;467.0
248.0;939.0;117.0;257.0;43.0;8.0;-181.0;-1666.0;453.0;410.0
230.0;1030.0;234.0;470.0;25.0;308.0;-146.0;-1546.0;471.0;406.0
?;?;356.0;?;61.0;?;-113.0;-1471.0;592.0;323.0
-222.0;813.0;337.0;458.0;-25.0;858.0;-88.0;-1108.0;601.0;331.0
-338.0;746.0;215.0;374.0;-66.0;871.0;?;-611.0;451.0;399.0
-282.0;720.0;130.0;254.0;-150.0;863.0;-72.0;-56.0;405.0;313.0
?;455.0;75.0;151.0;?;983.0;-79.0;270.0;356.0;404.0
98.0;199.0;15.0;104.0;-670.0;?;-87.0;460.0;324.0;462.0
175.0;4.0;-79.0;76.0;-909.0;505.0;-89.0;-79.0;311.0;392.0
180.0;-122.0;-139.0;88.0;-910.0;?;-64.0;-1181.0;426.0;583.0
180.0;-157.0;-188.0;148.0;-781.0;?;-26.0;-1821.0;496.0;620.0
133.0;-134.0;-204.0;262.0;-345.0;?;12.0;-1627.0;?;572.0
129.0;-165.0;-144.0;246.0;225.0;-758.0;44.0;-1084.0;452.0;525.0
166.0;-168.0;-91.0;157.0;606.0;-1100.0;63.0;?;453.0;478.0
131.0;-244.0;-140.0;45.0;867.0;-1346.0;78.0;-553.0;?;436.0
284.0;-424.0;-146.0;-62.0;957.0;-1385.0;?;-582.0;418.0;414.0
355.0;-395.0;-158.0;-8.0;795.0;-1497.0;103.0;-731.0;464.0;363.0
?;-322.0;-199.0;131.0;991.0;-1658.0;122.0;-729.0;509.0;377.0
329.0;-338.0;-64.0;163.0;1170.0;-1737.0;?;-636.0;685.0;414.0
233.0;-229.0;-2.0;170.0;1222.0;-1844.0;159.0;-700.0;666.0;?
187.0;-335.0;30.0;140.0;1156.0;-1851.0;?;-712.0;470.0;317.0
-18.0;-419.0;28.0;129.0;960.0;-1706.0;?;-658.0;213.0;354.0
-141.0;-390.0;?;111.0;697.0;?;211.0;-579.0;387.0;519.0
-230.0;-298.0;33.0;94.0;425.0;-1051.0;228.0;-614.0;191.0;401.0
-294.0;-186.0;6.0;95.0;-13.0;-443.0;244.0;-709.0;258.0;271.0
-441.0;10.0;-10.0;125.0;-447.0;266.0;262.0;-612.0;322.0;238.0
-496.0;201.0;-27.0;104.0;-847.0;1028.0;276.0;-176.0;377.0;287.0
-509.0;341.0;-15.0;137.0;-1326.0;1829.0;287.0;151.0;297.0;284.0
-537.0;?;-39.0;301.0;-1772.0;2389.0;300.0;2.0;237.0;251.0
-638.0;928.0;-36.0;513.0;-1715.0;2337.0;313.0;-393.0;308.0;246.0
-359.0;555.0;52.0;447.0;?;2104.0;320.0;-668.0;340.0;336.0
-551.0;223.0;?;410.0;-1553.0;1837.0;332.0;-899.0;384.0;443.0
-881.0;491.0;-66.0;436.0;-1517.0;1337.0;339.0;-549.0;389.0;422.0
-1010.0;765.0;-119.0;393.0;-1125.0;1030.0;334.0;?;377.0;520.0
-1036.0;?;-51.0;266.0;-849.0;932.0;325.0;429.0;397.0;613.0
