InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-155;129.0;-8;-49;-125.0;137.0;-244.0;96;36;-36;-8;-49
?;118.0;-10;-43;-98.0;114.0;?;87;40;-40;-10;-43
-155;155.0;-9;42;45.0;174.0;-19.0;73;15;-15;-9;42
-155;?;-1;16;?;267.0;26.0;81;16;-16;-1;16
-155;212.0;17;20;?;289.0;109.0;80;-1;1;17;20
-155;?;33;21;-60.0;?;?;76;6;-6;33;21
-155;217.0;73;?;?;304.0;146.0;73;8;-8;73;-30
-155;303.0;90;-27;102.0;340.0;188.0;62;-35;35;90;-27
-155;357.0;52;-21;112.0;352.0;139.0;65;?;45;52;?
?;339.0;34;-14;111.0;403.0;169.0;71;-37;?;34;-14
-155;331.0;13;28;176.0;300.0;179.0;63;-4;4;13;28
-155;258.0;-10;?;259.0;132.0;235.0;54;35;?;-10;74
-155;214.0;17;12;365.0;4.0;?;65;-14;14;17;12
-155;151.0;47;-39;345.0;-109.0;189.0;73;-39;39;47;?
-155;109.0;62;21;290.0;-153.0;133.0;?;26;-26;62;21
-155;173.0;66;27;219.0;5.0;-3.0;61;32;?;66;27
-155;183.0;26;-11;100.0;63.0;69.0;71;11;-11;26;-11
-155;226.0;6;-28;155.0;146.0;112.0;74;24;-24;6;-28
?;212.0;9;-11;251.0;89.0;159.0;73;-1;1;9;-11
-155;175.0;-12;-3;273.0;95.0;151.0;?;-38;38;-12;-3
-156;89.0;-9;-21;142.0;23.0;113.0;?;-25;25;-9;-21
-155;88.0;10;10;66.0;19.0;?;70;-20;20;10;10
-155;72.0;?;30;44.0;?;53.0;70;-41;41;11;30
-155;50.0;13;-1;56.0;?;60.0;69;-9;9;13;-1
-155;55.0;8;-28;82.0;38.0;91.0;68;20;-20;8;-28
-155;48.0;0;-29;?;48.0;?;70;28;-28;0;-29
-156;46.0;-9;-2;14.0;20.0;86.0;71;?;-26;-9;-2
-155;?;-19;5;4.0;18.0;65.0;67;-19;19;-19;5
-155;37.0;-19;-17;9.0;6.0;69.0;69;-14;14;-19;-17
-155;?;-47;12;35.0;12.0;?;71;-6;6;-47;?
-155;2.0;-38;28;16.0;3.0;74.0;71;9;?;-38;28
-155;?;-11;22;12.0;4.0;40.0;76;57;-57;-11;?
-156;-6.0;-29;31;-28.0;-2.0;35.0;76;?;-11;-29;31
?;6.0;-12;-5;?;-3.0;29.0;75;-24;24;-12;-5
-155;?;-21;1;?;-28.0;7.0;75;14;-14;?;1
-155;44.0;-26;-1;17.0;-2.0;17.0;70;2;?;-26;?
-155;39.0;-23;-40;-18.0;-11.0;-11.0;71;21;-21;-23;-40
-155;?;-39;-30;20.0;-22.0;-15.0;70;?;-65;-39;?
?;?;-21;-21;7.0;-39.0;21.0;67;29;-29;-21;-21
-155;-3.0;-35;-13;?;-18.0;2.0;74;16;-16;-35;-13
-155;9.0;-27;-12;-10.0;-10.0;13.0;65;5;-5;-27;-12
-155;8.0;?;4;-51.0;16.0;-13.0;63;-8;8;-6;4
-155;?;-41;54;-48.0;-13.0;-20.0;75;-20;20;-41;54
-155;-29.0;?;47;13.0;-8.0;16.0;71;-10;?;-48;47
-155;-26.0;-14;3;-11.0;-26.0;-1.0;70;34;-34;?;3
?;-16.0;-3;-10;-48.0;8.0;-10.0;68;?;4;-3;-10
?;-20.0;-14;-10;-54.0;12.0;-3.0;67;?;-1;-14;-10
?;?;20;16;-55.0;9.0;29.0;71;28;-28;20;16
-155;-5.0;8;26;-38.0;26.0;34.0;68;1;-1;8;26
-156;?;-29;?;-51.0;?;36.0;65;27;-27;-29;-12
-155;19.0;-10;-13;-57.0;24.0;52.0;69;31;-31;-10;?
-155;?;-35;-7;-58.0;?;-1.0;70;-6;6;-35;?
?;-11.0;-15;-9;-49.0;-14.0;25.0;72;15;-15;-15;-9
-155;5.0;?;29;26.0;-10.0;22.0;68;?;-18;11;?
-155;-9.0;-10;34;24.0;-1.0;6.0;63;-8;?;-10;34
-156;7.0;12;-12;33.0;-15.0;-17.0;?;-5;5;12;?
-155;7.0;-11;-7;26.0;-24.0;10.0;71;-21;?;-11;-7
-155;61.0;?;12;48.0;-53.0;-4.0;70;-30;30;?;12
-155;18.0;-22;-33;-18.0;-104.0;-56.0;71;-16;16;-22;-33
-155;20.0;-36;-26;-56.0;-105.0;-90.0;68;-17;17;-36;-26
-155;22.0;-20;11;-25.0;-112.0;-119.0;64;?;26;-20;11
-156;28.0;22;-21;-30.0;-109.0;-86.0;67;-25;25;?;-21
-155;51.0;-7;-18;27.0;-84.0;-91.0;73;-15;15;-7;?
-155;86.0;-37;1;3.0;-101.0;?;72;-21;21;-37;1
-155;59.0;28;-37;6.0;-156.0;-116.0;67;?;35;28;-37
-155;103.0;42;-28;-35.0;-114.0;-153.0;67;-70;70;42;-28
-155;67.0;?;-2;-45.0;-187.0;-157.0;69;?;72;-15;-2
-156;71.0;-9;?;-94.0;-214.0;-231.0;69;-84;84;-9;-41
-156;68.0;-8;-63;?;-139.0;-230.0;74;-166;166;-8;-63
-156;53.0;-60;-57;-155.0;-184.0;-219.0;75;-163;163;-60;-57
?;0.0;-86;?;-209.0;-128.0;-226.0;71;-199;199;-86;-45
-157;-60.0;-66;-72;-284.0;-105.0;-151.0;68;?;?;-66;-72
-158;-70.0;-42;-157;-140.0;-68.0;-53.0;73;-518;518;-42;-157
?;-103.0;-52;-196;-67.0;-1.0;22.0;80;-540;540;?;-196
-159;-127.0;-65;-158;-91.0;24.0;?;?;-556;556;-65;?
-159;-111.0;-57;-132;-99.0;43.0;67.0;87;-569;569;-57;-132
-159;-122.0;-86;?;-118.0;-19.0;5.0;84;?;557;-86;-160
-159;-165.0;-120;-104;-193.0;-68.0;?;87;-477;477;-120;?
?;-130.0;-105;-55;-272.0;?;-148.0;93;-430;430;-105;-55
-159;-141.0;-141;-83;?;-141.0;-173.0;90;-449;449;-141;-83
-158;?;-193;-12;-237.0;-143.0;-185.0;90;-360;360;-193;-12
-158;-152.0;-156;16;-134.0;-162.0;-93.0;97;-281;281;-156;16
-158;-107.0;-134;-7;-40.0;-116.0;-6.0;92;-280;?;-134;-7
-157;-96.0;-100;-5;-8.0;-58.0;5.0;95;-267;267;-100;-5
-157;-104.0;-60;-56;-30.0;18.0;-19.0;91;-189;189;-60;-56
?;-43.0;-122;-48;-99.0;80.0;-57.0;85;-221;221;-122;-48
-157;-4.0;-48;-42;-49.0;48.0;1.0;62;-327;327;-48;-42
-156;23.0;77;-135;64.0;47.0;109.0;5;-121;121;77;-135
-157;101.0;?;-35;180.0;17.0;130.0;78;-55;55;-251;-35
-156;118.0;-639;72;110.0;37.0;?;?;258;-258;-639;72
-155;223.0;?;109;68.0;?;?;0;805;-805;-428;109
-154;319.0;?;93;63.0;35.0;46.0;51;797;-797;116;93
-155;382.0;510;?;?;60.0;49.0;267;860;-860;510;-93
-156;473.0;581;-32;?;121.0;11.0;284;840;-840;?;-32
-155;585.0;571;-218;162.0;84.0;-40.0;327;956;-956;571;-218
-156;718.0;?;149;179.0;103.0;-74.0;219;748;-748;529;149
-158;806.0;173;?;107.0;140.0;-178.0;-220;555;-555;173;?
-158;980.0;21;1233;33.0;141.0;-237.0;-300;1106;?;21;1233
-158;1014.0;354;309;79.0;174.0;-200.0;-24;474;-474;354;309
-159;1053.0;269;?;160.0;172.0;-219.0;84;-125;125;?;68
-159;1139.0;-64;99;233.0;209.0;-151.0;66;91;-91;-64;99
-159;1217.0;?;76;?;213.0;-123.0;67;?;35;-50;76
-159;1373.0;11;61;385.0;261.0;-141.0;?;?;-49;11;61
-159;1529.0;57;30;383.0;316.0;-207.0;68;93;-93;57;30
-159;1712.0;39;-6;349.0;373.0;-340.0;80;18;-18;39;-6
-159;1830.0;12;24;259.0;436.0;-450.0;69;14;-14;12;24
-159;1730.0;-1;38;139.0;389.0;-530.0;64;3;-3;-1;?
-159;1725.0;-29;2;?;464.0;?;?;5;-5;-29;?
-159;1804.0;11;?;-78.0;610.0;-716.0;73;15;-15;11;-21
-159;1695.0;32;-28;-191.0;635.0;-736.0;68;32;-32;32;-28
-159;1558.0;29;-34;-152.0;630.0;-686.0;65;-35;35;29;-34
-159;1511.0;6;5;10.0;544.0;-462.0;?;?;?;?;5
-159;1426.0;11;-4;308.0;409.0;-301.0;79;36;-36;11;?
-159;1340.0;43;-31;665.0;304.0;-190.0;76;17;-17;43;-31
-159;1220.0;3;-21;628.0;325.0;-316.0;69;-5;5;3;-21
-159;1025.0;?;-57;261.0;182.0;-476.0;75;42;-42;-16;-57
-159;864.0;18;-47;-36.0;141.0;-349.0;?;61;-61;18;?
-159;678.0;16;-33;118.0;101.0;-42.0;68;-5;5;16;-33
-159;?;31;-37;389.0;143.0;43.0;73;?;8;31;-37
-159;365.0;8;-21;403.0;135.0;56.0;76;-63;63;8;-21
-159;?;-140;15;254.0;?;9.0;?;-144;144;?;15
-158;266.0;-254;34;?;14.0;?;66;-171;171;-254;34
-158;277.0;-334;-107;35.0;?;-92.0;66;-607;607;-334;-107
-157;?;-434;-52;-23.0;-72.0;?;71;-1111;1111;-434;-52
-156;210.0;-428;-270;-18.0;-72.0;-93.0;98;-1243;1243;-428;-270
-156;180.0;-392;-85;-7.0;-67.0;-33.0;70;-1349;1349;-392;-85
-153;22.0;-379;457;10.0;-32.0;56.0;-19;-1392;?;-379;?
-152;20.0;-340;556;18.0;-66.0;143.0;-73;-1292;?;-340;556
-150;-37.0;-535;1564;-13.0;-51.0;133.0;24;-993;993;-535;1564
-147;-94.0;-529;742;-83.0;-91.0;133.0;354;-250;250;-529;742
?;-93.0;332;?;-114.0;-68.0;56.0;393;?;-212;332;-1309
-150;-82.0;1362;405;-150.0;-203.0;-60.0;90;?;-11;1362;405
?;-145.0;1372;2665;-288.0;-213.0;-111.0;117;-10;10;1372;2665
-150;?;?;2791;-399.0;-287.0;-140.0;180;45;-45;1177;2791
?;-187.0;1619;2782;-385.0;-402.0;-307.0;16;-78;78;1619;2782
-150;-189.0;?;1363;-474.0;-484.0;-588.0;-15;?;-19;?;1363
-149;-149.0;-490;-739;-726.0;-378.0;-779.0;53;77;-77;-490;-739
-149;-149.0;-148;-804;-664.0;-192.0;-498.0;58;-68;68;-148;-804
-149;-51.0;-128;-770;-292.0;-165.0;-226.0;57;-70;?;-128;-770
-149;-62.0;-260;-1007;121.0;-238.0;-187.0;59;?;54;-260;-1007
?;-36.0;11;-242;141.0;-251.0;-378.0;62;?;53;11;-242
-149;4.0;35;210;-125.0;-221.0;-405.0;73;22;-22;35;210
-149;22.0;-40;5;-325.0;-164.0;-301.0;70;61;-61;-40;5
-149;54.0;-17;?;-251.0;-100.0;-240.0;73;86;-86;-17;36
-149;49.0;57;68;-168.0;-33.0;-273.0;73;81;-81;57;68
?;71.0;?;-27;-179.0;-26.0;?;66;48;-48;?;-27
-149;67.0;14;-12;-269.0;-10.0;-293.0;73;53;-53;14;?
?;47.0;56;-3;-308.0;?;-318.0;76;47;-47;?;-3
-149;5.0;31;-11;-308.0;-41.0;-331.0;71;37;-37;31;-11
-149;46.0;-9;1;-302.0;-65.0;-330.0;74;?;-55;-9;1
?;?;9;21;-316.0;-97.0;-259.0;72;48;-48;9;21
-149;57.0;5;6;-313.0;-104.0;-254.0;72;32;-32;5;6
-149;23.0;12;-1;-305.0;-133.0;-217.0;71;-19;19;?;-1
-149;11.0;39;-24;?;-135.0;-147.0;68;-26;26;39;-24
-149;27.0;14;-53;-120.0;?;?;71;-10;10;14;-53
-149;43.0;-27;-31;28.0;-35.0;80.0;?;-74;?;-27;-31
-149;60.0;-24;20;33.0;-4.0;?;76;?;98;-24;20
-149;40.0;?;45;72.0;?;174.0;78;-91;91;-8;45
-149;67.0;-49;-1;?;76.0;199.0;74;-100;100;-49;-1
-149;?;-84;8;191.0;82.0;229.0;73;-110;110;-84;8
-149;136.0;-78;65;204.0;114.0;251.0;74;-126;?;-78;65
-149;151.0;-60;43;201.0;143.0;302.0;69;-125;125;-60;43
?;138.0;27;38;263.0;97.0;?;72;-131;131;27;38
-149;124.0;96;?;294.0;93.0;294.0;76;-158;158;96;31
-149;102.0;39;-4;231.0;21.0;181.0;71;-199;199;?;?
-149;71.0;?;68;78.0;-109.0;35.0;?;-222;222;-31;68
?;60.0;-10;133;?;-236.0;-174.0;70;-265;265;-10;?
-148;36.0;51;96;-428.0;-457.0;-418.0;70;-325;325;51;?
-148;49.0;65;92;?;?;-611.0;69;-323;323;65;92
-148;-26.0;39;?;-850.0;-786.0;-784.0;73;-339;339;39;88
-148;-93.0;75;103;-1027.0;-893.0;-899.0;64;-306;306;75;103
-148;-187.0;34;78;-1236.0;-989.0;-1115.0;77;-351;351;34;78
-148;-240.0;68;102;-1482.0;-1040.0;-907.0;66;-313;313;68;102
-148;-301.0;70;104;-1814.0;-1167.0;-1467.0;65;-310;310;70;104
-148;?;-45;22;-2248.0;-1243.0;-1805.0;97;-428;428;-45;22
-148;?;595;448;-2171.0;-1350.0;-1940.0;-29;152;-152;595;448
-149;-342.0;1176;765;-1571.0;-1545.0;-1787.0;-45;568;-568;1176;765
-150;-501.0;?;?;-1360.0;-1600.0;-1920.0;-33;638;-638;?;542
-152;-497.0;664;217;-1646.0;-1509.0;-1967.0;?;939;-939;664;217
-154;-400.0;843;194;-1852.0;-1523.0;-1905.0;?;243;?;843;194
-155;-376.0;1079;1053;-1820.0;-1455.0;-1894.0;-79;-616;?;1079;1053
-156;-375.0;1632;2012;-1777.0;-1312.0;-1875.0;-151;?;96;1632;2012
-158;-324.0;2248;?;-1760.0;-1169.0;-1754.0;232;193;?;2248;2478
-160;-279.0;1554;2744;-1696.0;-1075.0;-1505.0;531;-254;?;?;2744
?;-334.0;242;?;-1616.0;-996.0;-1380.0;1079;-721;?;242;1776
-159;?;100;?;-1492.0;?;?;994;-1017;1017;100;-58
-160;-347.0;232;-639;?;-992.0;-1258.0;?;-394;394;232;-639
?;-387.0;113;-361;-1260.0;-1004.0;-1173.0;-152;117;?;113;-361
-161;-327.0;129;-275;-1314.0;-1015.0;-1257.0;110;31;-31;129;-275
?;-235.0;102;?;-1510.0;?;-1436.0;55;74;-74;102;-157
-162;-149.0;73;-125;-1588.0;-960.0;-1359.0;70;22;-22;73;-125
-162;-15.0;72;-130;-1431.0;-853.0;-1213.0;?;24;-24;72;-130
?;22.0;98;-116;-1045.0;-832.0;-909.0;?;49;-49;98;-116
?;-17.0;137;?;-567.0;-934.0;-686.0;90;47;-47;137;?
-163;7.0;163;-117;?;-952.0;-462.0;85;42;-42;163;-117
-163;113.0;162;-36;?;-971.0;-454.0;79;-14;14;162;-36
-163;18.0;?;-42;67.0;-809.0;-342.0;79;-6;6;165;?
-164;-114.0;149;-17;255.0;-617.0;-42.0;76;19;-19;149;-17
-164;-116.0;59;-21;433.0;-421.0;429.0;59;-32;32;59;-21
-164;-27.0;58;-23;751.0;-453.0;901.0;75;-89;89;58;-23
-164;36.0;65;1;989.0;?;1101.0;73;-50;50;65;1
-164;5.0;45;?;982.0;-357.0;1028.0;76;?;43;45;-52
-164;-218.0;73;-43;?;-368.0;708.0;82;-95;95;73;-43
-165;-344.0;?;18;27.0;-405.0;473.0;28;-84;84;39;18
-163;-324.0;?;-2;?;-154.0;257.0;57;-100;?;58;-2
-167;-205.0;76;13;-670.0;-90.0;-110.0;102;-87;87;?;?
-161;-235.0;?;-56;-907.0;?;-265.0;97;-222;222;-35;-56
-167;-299.0;19;-134;-723.0;-155.0;-213.0;133;-460;460;19;-134
-166;-312.0;103;-170;-323.0;-181.0;?;110;-955;955;103;?
-157;-267.0;219;-458;-72.0;-220.0;?;81;-1772;1772;219;-458
-182;-253.0;547;?;77.0;-274.0;-100.0;168;-2483;2483;547;?
-139;-229.0;?;-1707;50.0;-311.0;-132.0;82;-4117;4117;323;-1707
-207;-265.0;360;-1943;-40.0;?;-48.0;-49;-5719;5719;?;-1943
-141;-328.0;969;-2109;85.0;?;2.0;-875;-6533;6533;969;-2109
157;-279.0;1177;?;341.0;-380.0;157.0;-936;-6242;6242;1177;?
143;-154.0;1384;227;604.0;-502.0;197.0;932;-3092;3092;1384;227
105;-3.0;893;?;594.0;-605.0;-285.0;1027;-79;79;893;1591
14;?;-78;1838;15.0;-463.0;-1067.0;?;879;?;-78;1838
-169;-99.0;-578;?;-750.0;?;-991.0;973;947;-947;?;2177
-123;-299.0;-1278;1928;-797.0;-731.0;?;592;1805;-1805;-1278;?
-133;-131.0;-1441;?;-396.0;?;-336.0;436;3954;-3954;-1441;1390
-156;255.0;-680;1113;-451.0;-667.0;?;246;4893;-4893;-680;1113
-136;470.0;-509;1567;?;-469.0;-1755.0;339;5000;-5000;-509;1567
-157;470.0;-291;556;?;-200.0;-2491.0;-127;4931;-4931;-291;556
-158;289.0;553;-9;-2951.0;29.0;-2400.0;-689;5635;-5635;?;-9
-160;?;331;-204;-2788.0;159.0;-1737.0;-665;?;?;?;-204
-168;-64.0;635;-2157;-2064.0;274.0;-906.0;-766;4196;-4196;635;?
-171;-173.0;2090;-2242;-852.0;386.0;-148.0;1248;4798;-4798;?;-2242
-177;-143.0;640;-2513;181.0;448.0;178.0;3165;282;-282;640;-2513
-177;-58.0;-2180;-2216;551.0;435.0;191.0;1471;-3607;3607;?;?
-173;?;-3835;?;323.0;512.0;34.0;-397;-3135;3135;-3835;?
-173;51.0;-3450;-1103;52.0;469.0;31.0;-146;-3183;3183;-3450;-1103
-164;155.0;-1027;358;-130.0;471.0;38.0;236;-1195;1195;-1027;358
-162;267.0;-582;923;88.0;627.0;225.0;261;-614;614;?;923
-163;277.0;-483;?;476.0;848.0;461.0;166;-720;720;-483;227
-160;124.0;269;214;912.0;609.0;821.0;17;117;-117;269;214
-161;247.0;1;180;1145.0;874.0;894.0;70;-203;203;1;180
-161;280.0;75;183;1329.0;1516.0;1190.0;?;-110;110;?;183
-160;272.0;12;-17;?;1332.0;1990.0;?;-39;39;12;-17
-160;132.0;-102;-62;2540.0;925.0;2521.0;?;-55;55;-102;-62
-160;232.0;56;-93;3095.0;1387.0;2794.0;49;-162;162;56;-93
-160;428.0;28;?;3050.0;2001.0;2922.0;77;-296;296;28;-112
-160;272.0;8;-42;2487.0;2075.0;2399.0;93;-178;178;8;-42
-160;?;4;-73;1722.0;1649.0;1651.0;?;-186;186;4;-73
-160;138.0;-48;61;1280.0;1429.0;1331.0;113;-99;99;-48;61
-160;141.0;-65;98;1028.0;1289.0;1133.0;90;-42;42;-65;98
?;?;?;59;895.0;?;794.0;39;-50;50;-53;59
-160;156.0;-162;41;452.0;1192.0;524.0;67;-183;?;-162;?
-160;109.0;-76;-52;?;1014.0;500.0;71;-284;284;-76;-52
?;-41.0;-59;-63;?;?;513.0;87;?;?;-59;-63
-159;-26.0;-127;?;236.0;742.0;531.0;110;?;597;-127;-66
-159;-4.0;54;-73;436.0;672.0;500.0;34;-455;455;54;-73
-159;64.0;-352;-157;634.0;563.0;656.0;113;-1226;1226;-352;-157
?;63.0;?;?;769.0;537.0;819.0;-11;-258;258;223;-77
-158;-52.0;-476;-102;795.0;?;811.0;121;-1382;1382;-476;-102
-142;-96.0;-3236;795;715.0;392.0;753.0;270;-5601;5601;-3236;795
-115;-166.0;-2078;2510;621.0;191.0;667.0;-690;-3655;3655;-2078;2510
-106;?;635;1562;604.0;-5.0;474.0;-573;-389;389;635;1562
-109;?;?;-138;297.0;?;72.0;?;-360;360;1506;-138
?;4.0;1509;-379;-141.0;61.0;?;981;807;-807;1509;-379
-118;-10.0;917;-771;-569.0;-189.0;-113.0;216;?;-1950;?;-771
-118;-251.0;935;-758;-554.0;-145.0;-240.0;234;1928;-1928;935;-758
-115;-347.0;1026;-606;44.0;-255.0;27.0;407;1863;-1863;1026;-606
-127;-127.0;808;-1262;468.0;-642.0;126.0;-311;2135;-2135;808;?
-134;240.0;762;-1786;?;-744.0;?;-771;2421;-2421;762;-1786
-132;427.0;762;?;?;-735.0;?;-618;?;-2242;762;-1533
-132;?;766;-1678;-506.0;-690.0;-666.0;-677;2364;-2364;?;-1678
-132;286.0;771;-1714;-656.0;-777.0;-697.0;-684;2406;-2406;771;?
?;?;486;-435;?;-694.0;-722.0;-352;891;-891;486;-435
-145;159.0;78;194;-948.0;-718.0;-847.0;46;40;-40;78;194
-143;195.0;222;80;-978.0;-752.0;-880.0;151;352;-352;222;80
-144;188.0;-65;78;-751.0;-700.0;-744.0;157;105;-105;-65;78
?;146.0;-629;-376;-477.0;-687.0;?;195;-51;51;-629;-376
-144;150.0;-519;-524;-406.0;-606.0;-531.0;87;24;-24;-519;-524
-143;90.0;-854;-430;-448.0;-498.0;-541.0;52;-43;43;-854;-430
-141;22.0;-1028;-701;?;-392.0;-360.0;19;12;-12;?;-701
?;-65.0;?;-909;-341.0;-328.0;-321.0;24;120;-120;-773;-909
-141;-46.0;-826;-1050;-300.0;-188.0;-363.0;96;201;-201;-826;?
-141;-46.0;-773;-953;-341.0;-45.0;-387.0;120;248;-248;-773;-953
-141;-12.0;-652;-548;-327.0;?;-254.0;155;147;-147;-652;?
-140;0.0;-475;-539;-183.0;226.0;-75.0;79;209;-209;-475;-539
-141;36.0;-520;-568;6.0;?;103.0;94;408;-408;-520;-568
-141;66.0;-692;-502;263.0;361.0;279.0;165;451;-451;-692;-502
-141;-47.0;-580;-553;403.0;536.0;?;58;571;-571;-580;-553
-142;-102.0;-460;-462;452.0;659.0;477.0;21;838;?;-460;-462
-143;-148.0;-463;-500;474.0;796.0;538.0;60;950;-950;-463;-500
-144;?;-396;-406;481.0;926.0;643.0;13;901;-901;-396;-406
-145;-182.0;-253;?;543.0;909.0;757.0;-14;947;-947;-253;-70
-145;-198.0;-154;136;618.0;966.0;770.0;29;1064;-1064;-154;136
-146;-170.0;?;299;605.0;895.0;807.0;41;980;-980;-96;299
-147;-132.0;256;555;538.0;?;713.0;35;902;-902;256;555
-147;-101.0;393;586;385.0;759.0;632.0;80;944;-944;393;586
-147;-40.0;-157;305;?;622.0;566.0;169;?;-680;-157;305
-147;22.0;-193;309;276.0;552.0;492.0;?;564;-564;-193;309
-146;33.0;?;295;202.0;403.0;375.0;190;604;-604;-604;295
-146;24.0;-672;683;102.0;349.0;256.0;462;623;-623;-672;?
-145;33.0;407;382;42.0;166.0;241.0;1040;-256;256;407;382
-146;49.0;593;-1331;37.0;160.0;188.0;?;-1698;1698;593;-1331
-148;16.0;987;-1242;-10.0;27.0;75.0;528;-1381;?;987;-1242
-149;-7.0;724;-841;-63.0;-60.0;58.0;-644;-1406;1406;724;-841
-151;-55.0;-45;-788;-97.0;-128.0;?;-651;-1358;1358;-45;-788
-151;?;389;140;-155.0;-178.0;-126.0;108;-181;181;?;?
-151;-127.0;357;93;-158.0;?;-186.0;76;?;238;357;93
-152;?;142;-49;-50.0;-294.0;-145.0;47;-156;156;142;-49
?;-316.0;108;26;195.0;-232.0;181.0;138;80;-80;108;26
-152;-507.0;-18;-50;574.0;-396.0;662.0;65;-107;107;-18;-50
-152;-580.0;21;43;764.0;-667.0;590.0;101;-17;?;21;43
-152;-419.0;6;5;577.0;?;490.0;83;-29;29;6;5
-152;-399.0;?;16;298.0;-660.0;171.0;79;-10;10;-28;16
-152;-433.0;?;21;-184.0;-744.0;-481.0;73;7;-7;-42;21
?;?;-60;?;-807.0;-723.0;-773.0;44;-12;12;-60;27
-152;-400.0;-34;-5;-938.0;-583.0;-661.0;92;4;-4;-34;-5
-152;-311.0;-60;-6;-684.0;?;-512.0;122;-13;13;-60;?
-152;?;-132;86;-290.0;-231.0;-313.0;83;-45;45;-132;86
-152;-206.0;-89;104;-101.0;?;-177.0;?;-53;53;?;104
?;-164.0;?;105;?;-213.0;-170.0;87;-56;56;-69;105
-152;-100.0;-92;69;-188.0;-205.0;-244.0;76;-37;37;-92;?
-151;-82.0;-65;16;?;-106.0;?;78;-23;23;-65;16
-151;?;-63;?;-258.0;-26.0;-242.0;76;-37;37;-63;53
-151;?;-57;37;?;22.0;-224.0;77;-33;?;-57;37
-151;-40.0;?;-11;-365.0;169.0;?;82;-26;26;?;-11
?;-9.0;9;24;-118.0;285.0;263.0;86;11;?;9;24
-151;31.0;-17;9;236.0;485.0;541.0;86;72;-72;-17;?
-151;?;-37;-6;546.0;595.0;738.0;82;33;-33;-37;-6
-151;-81.0;-34;19;?;687.0;924.0;78;-45;45;-34;19
-151;-92.0;3;-33;1181.0;783.0;1315.0;76;-34;34;3;-33
?;?;8;-40;?;865.0;1636.0;?;-30;?;8;-40
?;-144.0;-22;0;1908.0;995.0;1840.0;79;?;37;-22;0
-151;-164.0;6;-18;2046.0;1025.0;2097.0;68;35;-35;6;-18
?;-121.0;-2;?;?;1024.0;2280.0;70;27;-27;-2;-13
-151;-146.0;-30;-1;1907.0;?;?;70;14;-14;-30;-1
?;-183.0;-69;20;1825.0;957.0;1955.0;67;37;-37;-69;20
-151;-165.0;-118;46;1686.0;974.0;1674.0;66;-42;42;-118;46
-151;-138.0;-108;19;?;999.0;1435.0;?;-48;48;?;?
-151;-81.0;-313;166;595.0;1056.0;1115.0;?;-39;39;-313;166
-151;-38.0;-222;359;-1530.0;?;832.0;-13;51;-51;-222;359
-151;11.0;-483;486;-3853.0;1171.0;359.0;22;137;-137;-483;486
-150;31.0;-1064;469;-5069.0;1140.0;14.0;22;250;-250;?;469
-149;?;-705;130;-5056.0;1111.0;-226.0;-614;729;-729;-705;?
-149;?;-606;28;-3985.0;1045.0;-705.0;-997;906;-906;-606;28
-149;78.0;-465;20;-3394.0;1078.0;-508.0;-317;875;-875;?;20
-149;6.0;-321;-270;-3084.0;1037.0;-522.0;180;1457;-1457;-321;-270
?;?;-216;-98;-3072.0;?;-778.0;108;1033;-1033;?;-98
-152;-59.0;543;385;-2711.0;661.0;-778.0;243;-541;541;543;385
-153;?;305;219;-1068.0;481.0;-540.0;205;-876;876;305;219
-152;-145.0;-316;-161;-660.0;183.0;-121.0;-4;-653;653;-316;-161
-152;-196.0;-360;-150;-1044.0;-56.0;-682.0;17;-833;833;-360;-150
-152;-212.0;-391;-247;-48.0;-196.0;-699.0;-69;-637;637;-391;-247
-152;-176.0;-439;-257;2039.0;-201.0;?;-197;-556;556;?;-257
-150;-164.0;-572;95;1299.0;?;1046.0;-1;-650;650;?;95
-148;-48.0;?;276;-178.0;158.0;142.0;197;-458;458;-538;276
-147;-36.0;-461;406;-131.0;-21.0;-199.0;110;-603;603;-461;406
-147;-25.0;-591;410;152.0;-100.0;-307.0;-22;?;806;-591;410
-146;-47.0;-402;489;85.0;-5.0;-400.0;66;-741;741;-402;489
-144;-75.0;102;583;-137.0;?;189.0;29;-859;859;102;583
?;?;235;?;-113.0;-328.0;-200.0;-49;-888;888;235;657
?;46.0;285;1160;206.0;-593.0;-567.0;46;-598;598;285;1160
-141;74.0;286;1511;418.0;-716.0;-583.0;44;?;408;286;1511
-141;35.0;-227;2218;535.0;-752.0;-372.0;693;-839;839;-227;2218
-140;?;420;1247;867.0;-723.0;?;?;-437;437;420;1247
-142;?;2643;-923;790.0;-711.0;-16.0;-1333;?;-372;2643;-923
-150;-87.0;3770;-398;625.0;-804.0;-141.0;21;76;-76;3770;-398
-155;-131.0;2947;298;201.0;-844.0;-593.0;284;331;-331;?;?
