InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
45.0;212.0;-25.0;-207.0;-77.0;-178;-113.0;-13.0
12.0;102.0;-106.0;-153.0;-118.0;-178;97.0;-47.0
-59.0;38.0;-215.0;-81.0;-73.0;-178;424.0;-12.0
-44.0;4.0;-133.0;-14.0;-38.0;-178;198.0;-82.0
-60.0;-41.0;-90.0;-26.0;-35.0;-178;2.0;2.0
-1.0;-42.0;116.0;-22.0;-54.0;-178;-20.0;11.0
-77.0;-31.0;51.0;16.0;-46.0;-178;-156.0;27.0
-123.0;-21.0;28.0;23.0;-38.0;-178;-194.0;12.0
-150.0;-97.0;-17.0;-9.0;-46.0;-178;-67.0;80.0
-92.0;-156.0;36.0;69.0;-40.0;?;-41.0;35.0
-113.0;-95.0;118.0;43.0;-12.0;?;-17.0;33.0
-119.0;-33.0;304.0;-11.0;-5.0;?;-212.0;58.0
-100.0;56.0;333.0;-68.0;-75.0;?;-210.0;57.0
-57.0;73.0;238.0;-80.0;?;?;-233.0;39.0
-41.0;6.0;290.0;-91.0;?;?;-147.0;50.0
-104.0;-62.0;-107.0;-66.0;?;?;96.0;37.0
-152.0;-64.0;-142.0;-77.0;?;?;332.0;26.0
-148.0;94.0;-122.0;-144.0;?;?;426.0;44.0
-55.0;154.0;-372.0;-168.0;?;?;117.0;59.0
-58.0;121.0;-296.0;-182.0;?;?;-48.0;59.0
-123.0;53.0;88.0;-126.0;?;-178;-125.0;44.0
-138.0;33.0;135.0;-49.0;?;-178;-357.0;50.0
-169.0;-57.0;254.0;-28.0;?;-178;-238.0;55.0
-123.0;-175.0;295.0;-5.0;?;-178;-322.0;70.0
-14.0;-388.0;324.0;8.0;?;-178;-166.0;57.0
-116.0;-451.0;174.0;121.0;?;-178;161.0;54.0
-207.0;-573.0;36.0;200.0;?;-178;418.0;50.0
-170.0;-559.0;-36.0;218.0;?;-178;571.0;31.0
-142.0;-586.0;-96.0;267.0;-29.0;-178;618.0;63.0
-171.0;-533.0;-348.0;230.0;16.0;-178;692.0;80.0
-138.0;?;-46.0;228.0;31.0;-178;534.0;31.0
-110.0;?;-155.0;116.0;0.0;-178;179.0;53.0
-109.0;?;-279.0;33.0;3.0;-178;293.0;76.0
-64.0;?;-340.0;5.0;-65.0;-178;406.0;69.0
-140.0;?;-278.0;54.0;-69.0;-178;628.0;52.0
-187.0;?;-679.0;90.0;-61.0;-178;808.0;78.0
-110.0;?;-409.0;106.0;-84.0;-178;1138.0;62.0
-97.0;?;-421.0;179.0;-6.0;-178;952.0;27.0
-52.0;?;-348.0;159.0;-24.0;-178;677.0;44.0
-94.0;?;-149.0;104.0;-39.0;-178;183.0;95.0
-46.0;?;-185.0;147.0;-109.0;-178;50.0;94.0
-122.0;-482.0;-233.0;?;-90.0;-178;?;92.0
-143.0;-328.0;-316.0;?;-152.0;-178;?;83.0
-121.0;-234.0;-353.0;?;-149.0;-178;?;68.0
-110.0;-205.0;-336.0;?;-114.0;-178;186.0;96.0
-40.0;-252.0;-320.0;?;-129.0;-178;134.0;101.0
21.0;-199.0;-343.0;?;-88.0;-178;94.0;103.0
50.0;-204.0;-363.0;?;-83.0;-178;50.0;154.0
81.0;-194.0;-290.0;?;-166.0;-178;-80.0;170.0
79.0;-144.0;-412.0;?;-203.0;-178;-107.0;229.0
64.0;-108.0;-383.0;54.0;-222.0;-178;-184.0;266.0
87.0;-164.0;-473.0;-15.0;-265.0;-178;-245.0;315.0
31.0;-226.0;-311.0;-121.0;-354.0;-178;-269.0;386.0
-38.0;-165.0;32.0;-159.0;-465.0;-178;-205.0;418.0
-138.0;-38.0;237.0;-219.0;-666.0;-178;-415.0;506.0
-216.0;40.0;408.0;-302.0;-836.0;-178;-648.0;577.0
-380.0;166.0;795.0;-366.0;-1041.0;-178;-822.0;624.0
-618.0;326.0;955.0;-479.0;-1250.0;-179;-1109.0;658.0
-828.0;445.0;1059.0;-610.0;-1425.0;-177;-1160.0;664.0
-997.0;604.0;1146.0;-771.0;-1688.0;-178;-1232.0;767.0
-1073.0;638.0;985.0;-1355.0;-1982.0;-179;-1321.0;808.0
-1283.0;590.0;803.0;-1200.0;-2264.0;-175;-1418.0;789.0
-1533.0;560.0;671.0;-1261.0;-2509.0;-184;-1371.0;929.0
-1677.0;587.0;426.0;-1322.0;-2649.0;-170;-1439.0;971.0
-1911.0;627.0;228.0;-1454.0;-2837.0;-186;-1438.0;994.0
-1971.0;701.0;149.0;-1410.0;-2711.0;-176;-1591.0;1016.0
-2047.0;770.0;185.0;-1435.0;-2637.0;-167;-1593.0;1018.0
-2018.0;736.0;282.0;-1411.0;-2489.0;-222;-1544.0;985.0
-1933.0;726.0;381.0;-1352.0;-2366.0;6;-1516.0;1002.0
-1880.0;725.0;461.0;?;-2188.0;217;-1466.0;965.0
-1823.0;675.0;447.0;?;-2110.0;141;-1357.0;926.0
-1762.0;579.0;315.0;?;-1926.0;131;-1250.0;854.0
-1669.0;494.0;240.0;?;-1822.0;127;-1126.0;792.0
-1409.0;433.0;139.0;?;-1775.0;116;-955.0;715.0
-1291.0;326.0;-17.0;?;-1477.0;131;-771.0;634.0
-1197.0;192.0;-73.0;?;-1071.0;138;-511.0;508.0
-834.0;-13.0;-255.0;?;-707.0;138;-215.0;383.0
-445.0;-194.0;-476.0;?;-605.0;152;69.0;341.0
-188.0;-327.0;-651.0;?;-578.0;168;145.0;250.0
203.0;-380.0;-733.0;?;-372.0;142;61.0;172.0
575.0;-343.0;-712.0;?;-327.0;218;-100.0;174.0
487.0;-155.0;-583.0;?;26.0;77;-143.0;213.0
195.0;-62.0;-420.0;?;169.0;-200;-77.0;191.0
-76.0;-52.0;-262.0;?;67.0;-179;47.0;196.0
268.0;-7.0;-200.0;?;-23.0;-159;53.0;221.0
505.0;-64.0;-211.0;?;-27.0;-179;237.0;210.0
471.0;-82.0;-224.0;?;-79.0;-156;391.0;200.0
617.0;-134.0;-249.0;?;-42.0;-175;417.0;136.0
678.0;-208.0;-265.0;?;-26.0;-173;391.0;83.0
321.0;-279.0;-347.0;?;-18.0;-173;324.0;-27.0
293.0;-348.0;-502.0;?;24.0;-172;289.0;-57.0
182.0;-425.0;-534.0;?;121.0;-170;267.0;-65.0
100.0;-465.0;-500.0;?;201.0;-172;302.0;-95.0
-57.0;-414.0;-443.0;?;248.0;-172;169.0;-145.0
-414.0;-289.0;-295.0;?;377.0;-172;30.0;-214.0
-397.0;-49.0;-136.0;-1.0;389.0;-172;-40.0;-262.0
-274.0;-9.0;-82.0;-99.0;490.0;-172;62.0;-287.0
-73.0;-9.0;-103.0;-103.0;256.0;-173;16.0;-362.0
-502.0;288.0;-208.0;-211.0;-143.0;-174;-351.0;-383.0
-396.0;376.0;73.0;-654.0;-123.0;-173;-806.0;-269.0
-430.0;617.0;426.0;-642.0;-144.0;-175;-1255.0;-156.0
-672.0;1078.0;720.0;-417.0;-437.0;-175;-1426.0;-21.0
-962.0;1335.0;873.0;-388.0;-989.0;-171;-1403.0;80.0
-1108.0;1314.0;1020.0;-663.0;-1272.0;-181;-1527.0;245.0
-1433.0;1263.0;1273.0;-663.0;-1430.0;-167;-1556.0;328.0
-1539.0;1278.0;1412.0;-749.0;-1443.0;-183;-1545.0;326.0
-1156.0;1199.0;1430.0;-777.0;-1386.0;-172;-1497.0;390.0
-1094.0;1023.0;1372.0;-828.0;-1261.0;-167;-1360.0;415.0
-996.0;838.0;1212.0;-903.0;-1060.0;-218;-1255.0;443.0
-772.0;581.0;978.0;-1018.0;-1012.0;-2;-1203.0;441.0
-702.0;315.0;691.0;-1081.0;-1068.0;147;-1178.0;495.0
-724.0;211.0;418.0;-1003.0;-1282.0;32;-1160.0;482.0
-671.0;93.0;158.0;-915.0;-1445.0;56;-1165.0;454.0
-628.0;-81.0;75.0;-780.0;-1292.0;64;-932.0;422.0
-695.0;-263.0;-174.0;-698.0;-960.0;79;-713.0;450.0
-731.0;-298.0;-538.0;-188.0;-654.0;221;-418.0;490.0
-370.0;-218.0;-817.0;-644.0;66.0;61;-169.0;375.0
-306.0;-501.0;-432.0;-670.0;97.0;-196;99.0;385.0
190.0;-338.0;-284.0;-367.0;186.0;-170;-519.0;185.0
294.0;188.0;-110.0;-310.0;5.0;-161;-429.0;143.0
-234.0;54.0;137.0;-738.0;-243.0;-183;-96.0;177.0
-418.0;-196.0;178.0;-900.0;-263.0;-164;-190.0;232.0
-291.0;-125.0;391.0;-1112.0;-256.0;-174;-322.0;249.0
-242.0;55.0;696.0;-1049.0;-332.0;-164;-463.0;176.0
-20.0;381.0;988.0;-1019.0;-557.0;-166;-456.0;127.0
175.0;654.0;1105.0;-985.0;-549.0;-168;-459.0;84.0
368.0;725.0;1192.0;-1084.0;-238.0;-163;-601.0;63.0
367.0;765.0;1360.0;-1163.0;90.0;-162;-786.0;45.0
92.0;904.0;1600.0;-1102.0;-107.0;-163;-1055.0;34.0
-21.0;1055.0;1662.0;-1042.0;-220.0;-163;-1108.0;-48.0
-221.0;1128.0;1671.0;-941.0;-237.0;-163;-788.0;-131.0
-126.0;1110.0;1655.0;-880.0;-242.0;-163;-799.0;-172.0
257.0;1009.0;1511.0;-834.0;-351.0;-163;-894.0;-173.0
377.0;834.0;1136.0;-676.0;-336.0;-163;-907.0;-165.0
-52.0;922.0;921.0;-176.0;-492.0;-163;-1444.0;-285.0
-189.0;1233.0;538.0;195.0;-85.0;-163;-1551.0;-255.0
-321.0;880.0;207.0;134.0;1048.0;?;-1171.0;-218.0
-242.0;-116.0;356.0;-108.0;1275.0;?;-708.0;76.0
72.0;-609.0;452.0;-118.0;562.0;?;-425.0;184.0
13.0;-927.0;427.0;-27.0;-342.0;?;-487.0;63.0
-314.0;-1278.0;577.0;-63.0;-410.0;?;-448.0;-33.0
-366.0;-1521.0;475.0;-144.0;-94.0;?;-436.0;-53.0
-150.0;-1763.0;105.0;-144.0;-200.0;?;-246.0;-14.0
148.0;-1884.0;-282.0;-198.0;-216.0;?;-50.0;27.0
350.0;-1940.0;-463.0;-258.0;-123.0;?;-203.0;42.0
733.0;-1874.0;-399.0;-251.0;83.0;?;-366.0;-3.0
649.0;-1558.0;-45.0;-138.0;351.0;?;-644.0;14.0
485.0;-1216.0;309.0;20.0;565.0;?;-899.0;20.0
123.0;-1019.0;396.0;161.0;471.0;?;-1243.0;65.0
-223.0;-870.0;438.0;95.0;268.0;?;-1272.0;76.0
-499.0;-664.0;364.0;84.0;113.0;-164;-1233.0;114.0
-741.0;-561.0;148.0;153.0;97.0;-164;-1033.0;129.0
-667.0;-432.0;-180.0;114.0;72.0;-164;-391.0;129.0
-194.0;-179.0;-470.0;260.0;133.0;-164;73.0;93.0
228.0;-45.0;-657.0;324.0;203.0;-164;395.0;123.0
372.0;105.0;-699.0;307.0;219.0;-165;703.0;119.0
505.0;141.0;-571.0;217.0;461.0;-165;671.0;108.0
564.0;278.0;-324.0;185.0;601.0;-165;484.0;143.0
984.0;678.0;-234.0;243.0;501.0;-165;-13.0;104.0
1119.0;1123.0;-289.0;395.0;611.0;-165;-348.0;74.0
1127.0;1262.0;-504.0;340.0;411.0;-165;-427.0;37.0
867.0;944.0;-531.0;146.0;269.0;-165;-414.0;11.0
155.0;402.0;-412.0;-110.0;-71.0;-165;-416.0;-1.0
-418.0;90.0;91.0;-296.0;-428.0;-165;-56.0;23.0
-252.0;93.0;248.0;-212.0;-225.0;-165;119.0;40.0
124.0;70.0;90.0;-124.0;-217.0;-165;236.0;16.0
87.0;-133.0;-207.0;-125.0;-216.0;-165;250.0;49.0
-150.0;-209.0;-234.0;-176.0;-301.0;-165;367.0;102.0
-300.0;-135.0;-233.0;-291.0;-332.0;-164;267.0;131.0
-237.0;-167.0;-216.0;-314.0;-440.0;-164;391.0;109.0
-367.0;-62.0;-265.0;-303.0;-568.0;-164;357.0;164.0
-483.0;-42.0;-229.0;-320.0;-614.0;-165;305.0;165.0
-239.0;-49.0;-204.0;-357.0;-574.0;-164;257.0;250.0
-240.0;-60.0;-123.0;-460.0;-577.0;-164;259.0;211.0
-349.0;-61.0;-99.0;-559.0;-641.0;-164;192.0;275.0
-178.0;-129.0;-2.0;-651.0;-700.0;-164;201.0;292.0
-203.0;-85.0;21.0;-748.0;-742.0;-165;243.0;399.0
-297.0;-73.0;62.0;-844.0;-934.0;-165;388.0;423.0
-367.0;-2.0;230.0;-943.0;-1064.0;-164;439.0;523.0
-615.0;111.0;432.0;-1056.0;-1363.0;-167;209.0;590.0
-815.0;221.0;973.0;-1218.0;-1627.0;-162;-227.0;665.0
-635.0;264.0;1587.0;-1407.0;-1619.0;-170;-546.0;671.0
270.0;431.0;1811.0;-1597.0;-1529.0;-164;-486.0;639.0
757.0;673.0;2229.0;-1528.0;-1490.0;-166;-682.0;619.0
437.0;840.0;2486.0;-1772.0;-1400.0;-180;-1442.0;764.0
-180.0;943.0;2614.0;-2003.0;-1571.0;-145;-1985.0;877.0
-660.0;1178.0;2708.0;-2209.0;-1949.0;-211;-2487.0;951.0
-1089.0;1324.0;2635.0;-2220.0;-2221.0;-101;-2863.0;1065.0
-1430.0;1340.0;2281.0;-2262.0;-2477.0;186;-2534.0;1080.0
-2037.0;1401.0;1844.0;-2037.0;-2703.0;179;-2556.0;1060.0
-2666.0;1264.0;1465.0;-1794.0;-3006.0;144;-2621.0;970.0
-2342.0;981.0;1217.0;-1755.0;-2815.0;166;-2181.0;946.0
-1855.0;669.0;1193.0;-1952.0;-2443.0;137;-1815.0;958.0
-1775.0;642.0;955.0;-1826.0;-2237.0;151;-1776.0;902.0
-1935.0;708.0;774.0;-1555.0;-2258.0;144;-1778.0;885.0
-2362.0;718.0;761.0;-1969.0;-2191.0;147;-1691.0;665.0
-2257.0;489.0;858.0;?;-2262.0;165;-1756.0;651.0
-1597.0;452.0;1132.0;?;-2464.0;156;-2407.0;666.0
-1701.0;819.0;1207.0;-2407.0;-2873.0;184;-2699.0;609.0
-2928.0;1123.0;1078.0;-2210.0;-3403.0;162;-2442.0;581.0
-3462.0;1168.0;779.0;-1998.0;-3595.0;178;-2353.0;633.0
-3217.0;1122.0;370.0;-1712.0;-3276.0;198;-2166.0;651.0
-2792.0;1042.0;-141.0;-1553.0;-2713.0;-75;-1802.0;611.0
-2353.0;820.0;-793.0;-1347.0;-2464.0;-224;-1179.0;566.0
-2349.0;538.0;-1238.0;-1190.0;-2305.0;-150;-768.0;457.0
-2466.0;343.0;-1594.0;-1069.0;-2062.0;-184;-654.0;376.0
-2486.0;204.0;-1889.0;-1010.0;-1504.0;-170;-673.0;295.0
-1980.0;11.0;-1981.0;-860.0;-866.0;-156;-598.0;173.0
-955.0;-195.0;-1966.0;-765.0;-415.0;-186;-627.0;151.0
-169.0;-354.0;-1880.0;-722.0;-84.0;-146;-637.0;86.0
532.0;-446.0;-1790.0;-632.0;-109.0;-207;-658.0;44.0
277.0;-542.0;-1625.0;?;-355.0;-125;-484.0;39.0
-447.0;-576.0;-1479.0;?;-588.0;173;-299.0;9.0
-767.0;-582.0;-1212.0;?;-513.0;197;-163.0;-35.0
-421.0;-520.0;-859.0;?;-316.0;157;11.0;-55.0
-67.0;-338.0;-518.0;?;-103.0;191;-93.0;-136.0
80.0;-152.0;3.0;?;-2.0;168;-201.0;-265.0
228.0;-1.0;435.0;?;180.0;179;-61.0;-347.0
287.0;33.0;619.0;?;255.0;176;484.0;-458.0
230.0;213.0;614.0;?;164.0;174;517.0;-454.0
169.0;610.0;685.0;?;465.0;178;-315.0;-374.0
551.0;622.0;1342.0;?;868.0;175;-861.0;-220.0
559.0;720.0;1992.0;?;822.0;176;-1226.0;51.0
405.0;1011.0;2257.0;?;96.0;175;-1026.0;293.0
-486.0;1119.0;2200.0;?;?;175;-980.0;289.0
-1443.0;1067.0;1982.0;-155.0;?;175;-864.0;346.0
-1750.0;1054.0;2038.0;-303.0;?;175;-749.0;417.0
-1545.0;1112.0;2110.0;-297.0;?;175;-637.0;418.0
-920.0;1091.0;2018.0;-112.0;?;177;-647.0;340.0
-329.0;895.0;1943.0;-62.0;?;177;-735.0;384.0
-252.0;754.0;1751.0;-58.0;?;174;-869.0;399.0
-710.0;538.0;1544.0;-56.0;?;173;?;410.0
-1421.0;333.0;1484.0;-262.0;-606.0;170;?;461.0
-1996.0;243.0;1329.0;-214.0;-748.0;164;?;491.0
-2729.0;287.0;1313.0;-166.0;-740.0;159;?;375.0
-3132.0;224.0;1374.0;-124.0;-793.0;154;?;401.0
-3104.0;275.0;1206.0;451.0;?;155;?;325.0
-450.0;111.0;583.0;-294.0;?;161;?;233.0
429.0;-335.0;498.0;-1071.0;?;175;?;142.0
872.0;-165.0;763.0;-773.0;?;164;?;-3.0
313.0;222.0;1086.0;-611.0;?;185;?;-6.0
-133.0;711.0;1342.0;-606.0;?;175;?;71.0
330.0;964.0;1430.0;-690.0;?;167;?;75.0
-124.0;816.0;1368.0;-788.0;?;221;?;75.0
-131.0;692.0;1034.0;-804.0;405.0;-13;-1240.0;90.0
-167.0;661.0;513.0;-828.0;211.0;-226;-1077.0;170.0
-170.0;689.0;-70.0;-914.0;136.0;-162;-1026.0;203.0
129.0;526.0;-554.0;-1017.0;190.0;-180;-892.0;237.0
698.0;246.0;-953.0;-1183.0;64.0;-187;-644.0;231.0
2459.0;-56.0;-1221.0;-1213.0;-64.0;-162;-414.0;194.0
3077.0;-275.0;-1493.0;-1161.0;138.0;-198;-256.0;200.0
2310.0;-316.0;-1678.0;-962.0;-67.0;-156;-393.0;121.0
1157.0;-231.0;-1473.0;-802.0;-307.0;-197;-367.0;30.0
-332.0;-163.0;-1052.0;-684.0;-284.0;-178;-60.0;-71.0
-1041.0;-190.0;-555.0;-757.0;-712.0;125;88.0;-155.0
-992.0;-247.0;-166.0;-919.0;-1306.0;212;34.0;-192.0
-987.0;-345.0;44.0;-956.0;-1357.0;152;-90.0;-235.0
-1044.0;-413.0;274.0;-1003.0;-1373.0;188;178.0;-236.0
-1162.0;-344.0;327.0;-1035.0;-1306.0;171;-114.0;-216.0
-1045.0;-239.0;267.0;-895.0;-1225.0;175;-278.0;-273.0
-958.0;-109.0;-105.0;-668.0;-1232.0;178;43.0;-375.0
-1272.0;-228.0;170.0;-835.0;-1240.0;172;-486.0;-356.0
-1664.0;-443.0;315.0;-733.0;-1449.0;177;-1028.0;-369.0
-1880.0;-665.0;511.0;-795.0;-1154.0;174;-579.0;-279.0
-1525.0;-745.0;726.0;-776.0;-876.0;175;544.0;-214.0
-847.0;-717.0;671.0;-753.0;-732.0;175;616.0;-133.0
-429.0;-711.0;809.0;-730.0;-805.0;174;168.0;-86.0
-552.0;-492.0;751.0;-616.0;-856.0;174;-285.0;13.0
-847.0;-183.0;563.0;-514.0;-729.0;174;-318.0;30.0
-805.0;61.0;707.0;-439.0;-512.0;174;-413.0;54.0
-520.0;293.0;807.0;-348.0;-362.0;174;-477.0;97.0
-316.0;493.0;580.0;-308.0;-245.0;174;-433.0;182.0
-224.0;677.0;550.0;-314.0;-218.0;174;-201.0;139.0
-363.0;926.0;399.0;-300.0;-160.0;174;-348.0;148.0
-444.0;1136.0;147.0;-268.0;-197.0;174;-568.0;155.0
-389.0;1055.0;277.0;-322.0;-268.0;174;-839.0;182.0
-300.0;1063.0;117.0;-431.0;-282.0;174;-584.0;179.0
-302.0;1134.0;-101.0;-349.0;-273.0;174;-70.0;193.0
-324.0;370.0;-767.0;-380.0;-290.0;174;-912.0;176.0
-197.0;-936.0;310.0;-282.0;-418.0;174;393.0;351.0
-281.0;625.0;-490.0;5.0;-422.0;174;390.0;209.0
-161.0;355.0;-176.0;252.0;58.0;174;1043.0;-8.0
273.0;317.0;79.0;194.0;280.0;174;161.0;47.0
596.0;458.0;-305.0;228.0;301.0;174;-281.0;50.0
477.0;640.0;-179.0;353.0;339.0;174;-229.0;-2.0
344.0;778.0;-228.0;461.0;486.0;174;-189.0;?
519.0;981.0;-195.0;543.0;544.0;174;8.0;?
799.0;1165.0;-300.0;687.0;582.0;174;443.0;?
965.0;1367.0;-455.0;811.0;572.0;174;351.0;?
1031.0;1225.0;-553.0;875.0;662.0;175;391.0;?
1142.0;809.0;-386.0;1010.0;813.0;175;410.0;?
1160.0;292.0;-111.0;1211.0;953.0;177;237.0;?
1074.0;-186.0;72.0;1350.0;1095.0;177;265.0;?
1077.0;-637.0;53.0;1494.0;1072.0;176;376.0;?
1037.0;-966.0;-154.0;1588.0;1097.0;176;638.0;?
1166.0;-1162.0;-523.0;1640.0;1237.0;176;875.0;?
1186.0;-1285.0;-986.0;1720.0;1354.0;173;1191.0;?
1389.0;-1530.0;-1464.0;1755.0;1414.0;177;1487.0;?
1437.0;-1664.0;-2175.0;1737.0;1390.0;168;1884.0;?
1352.0;-1727.0;-2904.0;1771.0;1296.0;176;1999.0;81.0
1402.0;-1697.0;-3617.0;1709.0;1259.0;172;2327.0;25.0
1368.0;-1608.0;-4047.0;1643.0;1293.0;163;2623.0;-93.0
1353.0;-1421.0;-4234.0;1643.0;1404.0;194;2939.0;-210.0
1407.0;-1183.0;-4223.0;1508.0;1507.0;136;3057.0;-335.0
1536.0;-1050.0;-3954.0;1414.0;1533.0;226;2925.0;-367.0
1624.0;-997.0;-3373.0;1421.0;1545.0;118;2603.0;-479.0
1709.0;-738.0;-2615.0;1590.0;1793.0;-175;2628.0;-607.0
1964.0;-588.0;-1788.0;1645.0;2205.0;94;2650.0;-753.0
2454.0;-717.0;-1121.0;1535.0;2510.0;236;2594.0;-804.0
2685.0;-875.0;-805.0;1451.0;2385.0;139;2263.0;-840.0
2172.0;-1031.0;-399.0;1396.0;1899.0;198;2084.0;-821.0
1559.0;-1003.0;-125.0;1310.0;1397.0;172;1692.0;-761.0
1093.0;-1083.0;410.0;1261.0;1078.0;176;1510.0;-705.0
858.0;-920.0;572.0;1351.0;891.0;184;1402.0;-609.0
769.0;-816.0;379.0;1382.0;778.0;173;1516.0;-524.0
744.0;-639.0;133.0;1334.0;735.0;182;1609.0;-401.0
730.0;-513.0;-94.0;1282.0;537.0;177;1505.0;-322.0
377.0;-377.0;-79.0;1469.0;-120.0;178;1153.0;-446.0
-86.0;-288.0;38.0;1139.0;43.0;178;843.0;-412.0
226.0;-321.0;193.0;849.0;666.0;178;654.0;-347.0
853.0;-203.0;100.0;747.0;715.0;177;461.0;-289.0
826.0;148.0;-105.0;706.0;500.0;177;81.0;-190.0
326.0;358.0;-252.0;537.0;544.0;177;-377.0;-158.0
-581.0;372.0;-345.0;302.0;-147.0;177;-704.0;-146.0
-1148.0;317.0;-296.0;120.0;-232.0;177;-679.0;-94.0
-1039.0;241.0;-134.0;4.0;-283.0;177;-392.0;-52.0
-195.0;170.0;149.0;-160.0;-238.0;177;-86.0;-28.0
164.0;68.0;225.0;-189.0;-190.0;177;69.0;52.0
31.0;11.0;294.0;-194.0;-314.0;178;-57.0;106.0
-288.0;36.0;380.0;-188.0;-400.0;175;-269.0;159.0
-545.0;56.0;316.0;-161.0;-502.0;161;-397.0;187.0
-694.0;42.0;332.0;-132.0;-625.0;127;-461.0;197.0
-749.0;-15.0;329.0;-98.0;-702.0;76;-385.0;237.0
-657.0;-105.0;250.0;-41.0;-634.0;57;-376.0;215.0
-531.0;-145.0;187.0;-70.0;-462.0;60;-250.0;204.0
-294.0;-264.0;142.0;-89.0;-337.0;74;-177.0;139.0
-186.0;-484.0;169.0;-118.0;-260.0;92;-55.0;182.0
-177.0;-415.0;122.0;124.0;-345.0;96;-209.0;273.0
-255.0;-144.0;-144.0;303.0;-108.0;146;405.0;265.0
-19.0;-1.0;-477.0;54.0;421.0;135;868.0;198.0
1078.0;-40.0;-515.0;47.0;1158.0;182;513.0;243.0
2162.0;-10.0;-337.0;198.0;1970.0;174;?;91.0
2846.0;286.0;-52.0;152.0;2565.0;-125;?;10.0
2885.0;215.0;157.0;145.0;2564.0;-209;?;31.0
2336.0;2.0;51.0;197.0;1945.0;-144;?;-71.0
1414.0;-118.0;-34.0;317.0;1205.0;-173;?;-112.0
521.0;-136.0;-81.0;347.0;529.0;-156;?;-183.0
-130.0;-106.0;-125.0;355.0;134.0;-171;?;-162.0
-391.0;-127.0;-255.0;416.0;-39.0;-176;?;-168.0
-459.0;-192.0;-292.0;313.0;-12.0;-169;?;-201.0
-197.0;-339.0;-392.0;196.0;?;-178;?;-155.0
249.0;-461.0;-407.0;70.0;?;-176;?;-149.0
451.0;-598.0;-399.0;-65.0;?;-178;?;-124.0
42.0;-658.0;-465.0;-274.0;?;-178;247.0;-166.0
-390.0;-506.0;-482.0;-226.0;?;-177;-216.0;-249.0
-600.0;-255.0;-396.0;-95.0;?;-177;-331.0;-267.0
-586.0;-189.0;-193.0;-99.0;?;-177;-169.0;-281.0
-362.0;-135.0;-90.0;-84.0;?;-178;-3.0;-307.0
-130.0;106.0;0.0;-221.0;?;-177;-333.0;-222.0
-74.0;95.0;490.0;-249.0;?;-178;-639.0;-186.0
-54.0;218.0;873.0;-407.0;-378.0;-180;-706.0;-8.0
31.0;394.0;927.0;-711.0;-315.0;-174;-969.0;125.0
-611.0;502.0;930.0;-832.0;-988.0;-183;-1213.0;245.0
-1515.0;667.0;895.0;-933.0;-1853.0;-171;-1347.0;321.0
-2244.0;757.0;929.0;-1031.0;-2175.0;-181;-1263.0;336.0
-2531.0;774.0;900.0;-1008.0;-2058.0;-181;-968.0;326.0
-2147.0;738.0;896.0;-913.0;-1907.0;-156;-840.0;343.0
-1539.0;651.0;849.0;-839.0;-1451.0;-223;-693.0;347.0
-1039.0;613.0;720.0;-789.0;-1049.0;-39;-530.0;369.0
-1036.0;555.0;521.0;-727.0;-869.0;193;-483.0;390.0
-1350.0;484.0;333.0;-621.0;-1059.0;115;-450.0;398.0
-1743.0;384.0;259.0;-532.0;-1373.0;90;-514.0;386.0
-1863.0;342.0;169.0;-400.0;-1308.0;86;-647.0;388.0
-1786.0;344.0;146.0;-291.0;-979.0;97;-568.0;382.0
-1680.0;93.0;99.0;-283.0;-667.0;122;-458.0;454.0
-1774.0;-205.0;68.0;-181.0;-632.0;141;-290.0;495.0
-2072.0;-294.0;-103.0;-89.0;-586.0;149;-334.0;579.0
-1892.0;-239.0;-164.0;-641.0;-204.0;143;-444.0;494.0
-1734.0;-379.0;199.0;-589.0;-409.0;208;-766.0;345.0
-2085.0;-165.0;720.0;-181.0;-609.0;-5;-1430.0;258.0
-2566.0;136.0;1156.0;-21.0;-535.0;-227;-986.0;288.0
-2442.0;122.0;1348.0;-98.0;-554.0;-153;95.0;242.0
-1865.0;-1.0;1148.0;-117.0;-73.0;-172;368.0;169.0
-3374.0;-57.0;774.0;-191.0;-19.0;-183;-42.0;82.0
-6262.0;67.0;547.0;-263.0;-826.0;-141;-376.0;54.0
-6641.0;199.0;417.0;-374.0;-1855.0;-225;-490.0;37.0
-4045.0;156.0;399.0;-479.0;-1461.0;-59;-417.0;73.0
-3198.0;6.0;333.0;-588.0;-619.0;203;-546.0;92.0
-3450.0;-135.0;180.0;-727.0;-1526.0;177;-670.0;134.0
-1513.0;-193.0;100.0;-787.0;-855.0;167;-784.0;143.0
-1399.0;-152.0;20.0;-844.0;-649.0;188;-795.0;141.0
-1998.0;-89.0;-47.0;-961.0;-1657.0;168;-833.0;198.0
-1262.0;-58.0;-57.0;-1079.0;-1904.0;183;-1076.0;222.0
26.0;-53.0;61.0;-993.0;-1173.0;176;-1216.0;204.0
192.0;10.0;168.0;-750.0;-1199.0;178;-1333.0;333.0
1214.0;197.0;259.0;-376.0;-450.0;179;-1453.0;471.0
