InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accX;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit RLA accY;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax
-116.0;330.0;47.0;172.0;-265.0;-76.0;442.0;-2.0;-173;-173;87
-170.0;366.0;117.0;?;-281.0;-38.0;467.0;13.0;-543;-543;-52
-262.0;394.0;108.0;?;-245.0;-30.0;510.0;72.0;-350;-350;10
-319.0;364.0;89.0;?;-255.0;-32.0;459.0;34.0;-62;-62;55
-348.0;384.0;141.0;?;-216.0;28.0;453.0;37.0;-22;-22;-9
-331.0;313.0;125.0;?;-198.0;34.0;426.0;28.0;-129;-129;36
-381.0;?;107.0;?;-141.0;35.0;427.0;55.0;-277;-277;17
-376.0;?;92.0;?;-184.0;126.0;426.0;91.0;-112;-112;-15
-466.0;?;98.0;?;-110.0;165.0;434.0;113.0;-121;-121;-15
-529.0;?;96.0;?;-154.0;145.0;453.0;158.0;-32;-32;-36
-755.0;?;159.0;?;-177.0;185.0;430.0;231.0;-233;-233;-79
-874.0;?;161.0;?;-188.0;153.0;425.0;245.0;269;269;-15
-1004.0;?;299.0;?;-115.0;195.0;429.0;346.0;1474;1474;139
-1192.0;635.0;373.0;?;-224.0;77.0;419.0;459.0;1413;1413;131
-1346.0;660.0;370.0;535.0;-287.0;229.0;402.0;534.0;1274;1274;98
-1460.0;?;412.0;609.0;-217.0;196.0;444.0;561.0;1555;1555;185
-1548.0;?;608.0;575.0;99.0;57.0;431.0;645.0;926;926;-83
-1735.0;?;696.0;604.0;18.0;123.0;394.0;585.0;278;278;-480
-1759.0;?;909.0;669.0;64.0;246.0;586.0;641.0;407;407;-361
-1928.0;?;971.0;701.0;-152.0;273.0;486.0;640.0;411;411;-86
-1934.0;?;908.0;723.0;-191.0;238.0;494.0;642.0;185;185;-16
-1954.0;?;958.0;753.0;-103.0;375.0;501.0;643.0;72;72;-26
-1879.0;?;935.0;768.0;-86.0;309.0;466.0;692.0;40;40;-27
-1856.0;?;888.0;798.0;-141.0;322.0;406.0;583.0;50;50;-27
-1829.0;?;583.0;809.0;-122.0;255.0;477.0;589.0;47;47;-27
-1681.0;?;394.0;804.0;-102.0;237.0;636.0;597.0;48;48;-27
-1388.0;?;234.0;763.0;-200.0;352.0;594.0;577.0;35;35;-24
-1109.0;?;113.0;739.0;-229.0;290.0;617.0;566.0;44;44;-21
-944.0;?;117.0;745.0;-75.0;178.0;536.0;555.0;11;11;-25
-831.0;193.0;77.0;695.0;-70.0;312.0;530.0;534.0;-28;-28;-26
-662.0;176.0;80.0;713.0;13.0;322.0;565.0;542.0;-24;-24;-26
-568.0;175.0;195.0;724.0;-253.0;289.0;566.0;526.0;-26;-26;-26
-434.0;214.0;273.0;754.0;-79.0;290.0;404.0;511.0;13;13;-30
-371.0;302.0;251.0;733.0;-233.0;283.0;373.0;516.0;31;31;-35
-297.0;230.0;252.0;730.0;-7.0;238.0;479.0;514.0;28;28;-28
-210.0;-69.0;167.0;732.0;-66.0;309.0;490.0;548.0;36;36;-21
-167.0;-67.0;98.0;716.0;-239.0;255.0;515.0;?;26;26;-20
-102.0;-42.0;60.0;733.0;-82.0;151.0;462.0;?;28;28;-19
-54.0;-159.0;58.0;714.0;-16.0;230.0;703.0;?;-2;-2;-29
-44.0;-81.0;-83.0;709.0;-109.0;221.0;659.0;?;-19;-19;-34
20.0;-109.0;-110.0;700.0;-95.0;197.0;365.0;?;-15;-15;-32
71.0;-57.0;-111.0;711.0;-37.0;237.0;691.0;?;-26;-26;-36
107.0;-95.0;-252.0;725.0;-119.0;203.0;360.0;?;-24;-24;-35
135.0;-6.0;-191.0;750.0;-32.0;181.0;482.0;?;-32;-32;-27
148.0;-251.0;-108.0;742.0;-17.0;186.0;658.0;?;-36;-36;-26
211.0;-484.0;-225.0;742.0;-41.0;171.0;500.0;?;-32;-32;-27
308.0;-513.0;-293.0;753.0;-21.0;180.0;494.0;?;-35;-35;-26
308.0;-471.0;-228.0;803.0;-72.0;240.0;536.0;?;-33;-33;-27
393.0;-442.0;-245.0;728.0;-135.0;204.0;496.0;497.0;-34;?;-26
475.0;-391.0;-307.0;757.0;-208.0;161.0;547.0;469.0;-35;?;-26
557.0;-480.0;-248.0;731.0;-132.0;111.0;602.0;464.0;-31;?;-27
658.0;-523.0;-257.0;744.0;-177.0;62.0;626.0;475.0;-34;?;-24
847.0;-500.0;-314.0;771.0;-132.0;49.0;694.0;449.0;-32;?;-29
1019.0;-379.0;-404.0;692.0;-153.0;38.0;690.0;377.0;-38;?;-23
1284.0;-144.0;-470.0;595.0;-227.0;9.0;599.0;312.0;-101;-101;-4
1446.0;76.0;-335.0;532.0;-165.0;16.0;596.0;301.0;-122;-122;-4
1621.0;76.0;-212.0;601.0;-259.0;22.0;570.0;245.0;-77;-77;-2
1869.0;108.0;-219.0;577.0;-249.0;77.0;558.0;202.0;-146;-146;-8
2053.0;-14.0;-192.0;511.0;-183.0;79.0;524.0;212.0;-62;-62;2
2099.0;-58.0;-285.0;506.0;-239.0;48.0;573.0;206.0;-133;-133;-7
2079.0;-120.0;-410.0;553.0;-134.0;75.0;475.0;160.0;-127;-127;-6
2047.0;-122.0;-462.0;486.0;31.0;118.0;483.0;176.0;82;82;16
2030.0;-176.0;-522.0;500.0;-185.0;133.0;419.0;133.0;-1366;-1366;-110
2016.0;-214.0;-633.0;381.0;-200.0;65.0;335.0;112.0;-2992;-2992;-161
1926.0;-351.0;-681.0;449.0;-208.0;22.0;317.0;146.0;-1998;-1998;-44
1738.0;-565.0;-621.0;376.0;-230.0;85.0;282.0;183.0;-819;-819;8
1611.0;-870.0;-662.0;402.0;-337.0;-9.0;258.0;173.0;-963;-963;96
1429.0;-862.0;-686.0;346.0;-304.0;29.0;312.0;158.0;-934;-934;134
1326.0;-830.0;-527.0;259.0;-339.0;-30.0;345.0;187.0;-1117;-1117;71
1219.0;-834.0;-387.0;237.0;-381.0;-42.0;412.0;177.0;-719;-719;160
1096.0;-627.0;-437.0;253.0;-363.0;-42.0;598.0;230.0;-1416;-1416;33
1003.0;-447.0;-351.0;233.0;?;-30.0;459.0;252.0;-2500;-2500;-2
844.0;-440.0;-196.0;274.0;?;-63.0;457.0;213.0;-1302;-1302;912
770.0;-344.0;-132.0;340.0;?;-110.0;442.0;192.0;-1145;-1145;1465
641.0;-200.0;-45.0;369.0;?;-81.0;422.0;189.0;-728;-728;578
589.0;-151.0;86.0;277.0;?;-101.0;382.0;116.0;159;159;-91
511.0;-69.0;165.0;299.0;?;-82.0;413.0;88.0;-214;-214;-5
468.0;-8.0;147.0;209.0;?;-52.0;362.0;130.0;-81;-81;-18
412.0;0.0;221.0;341.0;?;-81.0;331.0;181.0;-70;-70;0
333.0;15.0;237.0;293.0;?;-57.0;332.0;136.0;-163;-163;41
239.0;46.0;210.0;437.0;?;-34.0;323.0;88.0;-89;-89;21
176.0;-31.0;132.0;387.0;-244.0;-110.0;300.0;146.0;-146;-146;38
105.0;-61.0;53.0;332.0;-309.0;-84.0;300.0;246.0;-109;-109;28
175.0;-99.0;37.0;202.0;-352.0;-17.0;270.0;306.0;-43;-43;30
239.0;-177.0;-23.0;215.0;-267.0;13.0;225.0;300.0;13;13;32
226.0;-219.0;60.0;271.0;-363.0;-3.0;230.0;299.0;-15;-15;32
-74.0;-479.0;-395.0;175.0;-299.0;-144.0;526.0;-134.0;-51;-51;33
136.0;-415.0;-397.0;162.0;-383.0;-126.0;539.0;-106.0;-45;-45;41
153.0;-391.0;-466.0;155.0;-403.0;-90.0;549.0;-142.0;-36;-36;23
148.0;-427.0;-452.0;236.0;-334.0;-120.0;520.0;-129.0;-28;-28;23
320.0;-451.0;-505.0;249.0;-351.0;-119.0;502.0;-67.0;-62;-62;27
176.0;-490.0;-418.0;111.0;-379.0;-91.0;512.0;-51.0;-78;-78;25
142.0;-524.0;-269.0;70.0;-297.0;-85.0;502.0;-19.0;-77;-77;26
196.0;-556.0;-71.0;109.0;-304.0;-69.0;561.0;-20.0;-74;-74;26
301.0;-448.0;-29.0;114.0;-336.0;-66.0;561.0;12.0;-73;-73;26
342.0;-373.0;-75.0;131.0;-258.0;-39.0;585.0;43.0;-92;-92;23
331.0;-490.0;-81.0;159.0;-175.0;-19.0;530.0;50.0;-7;-7;43
315.0;?;-107.0;160.0;-139.0;5.0;495.0;45.0;39;39;65
345.0;?;-97.0;161.0;-127.0;42.0;560.0;59.0;39;39;55
380.0;?;-68.0;139.0;-93.0;62.0;545.0;32.0;32;32;60
426.0;?;-27.0;173.0;-95.0;61.0;569.0;37.0;27;27;61
447.0;?;-23.0;169.0;-84.0;68.0;623.0;29.0;68;68;50
413.0;?;-67.0;126.0;-120.0;95.0;641.0;30.0;-40;-40;79
374.0;?;-14.0;197.0;-52.0;55.0;622.0;39.0;245;245;-5
293.0;?;-2.0;202.0;12.0;62.0;632.0;51.0;618;618;-174
286.0;-474.0;75.0;241.0;-10.0;114.0;684.0;72.0;201;201;-168
313.0;-361.0;191.0;171.0;-190.0;109.0;736.0;87.0;100;100;-46
370.0;-315.0;267.0;273.0;-159.0;75.0;665.0;73.0;779;779;-60
343.0;-135.0;331.0;182.0;-161.0;78.0;748.0;102.0;1312;1312;-177
353.0;-2.0;425.0;238.0;-11.0;71.0;674.0;83.0;1916;1916;-34
319.0;122.0;449.0;240.0;-25.0;144.0;781.0;52.0;1352;1352;86
281.0;166.0;473.0;380.0;-492.0;170.0;753.0;68.0;133;133;-138
223.0;326.0;462.0;319.0;-1053.0;50.0;768.0;105.0;299;299;-175
228.0;602.0;456.0;313.0;-514.0;-103.0;711.0;111.0;-67;-67;23
252.0;813.0;445.0;305.0;-161.0;14.0;702.0;97.0;-420;-420;88
176.0;899.0;417.0;276.0;-338.0;85.0;611.0;96.0;-156;-156;123
110.0;879.0;345.0;231.0;-542.0;54.0;670.0;87.0;-213;-213;176
54.0;811.0;244.0;213.0;-501.0;7.0;568.0;48.0;?;70;120
-2.0;881.0;169.0;227.0;-517.0;-1.0;784.0;79.0;?;114;108
29.0;770.0;258.0;254.0;-530.0;-15.0;840.0;59.0;?;68;145
-21.0;573.0;307.0;287.0;-425.0;10.0;378.0;17.0;?;30;67
-46.0;286.0;124.0;315.0;-357.0;11.0;-55.0;20.0;?;-236;35
-57.0;300.0;211.0;277.0;-443.0;27.0;298.0;44.0;-267;-267;-19
-127.0;634.0;145.0;277.0;-422.0;35.0;601.0;123.0;394;394;-8
-114.0;930.0;184.0;304.0;-383.0;31.0;339.0;120.0;1001;1001;-127
-184.0;915.0;275.0;292.0;-420.0;57.0;371.0;110.0;222;?;-1529
-206.0;716.0;189.0;289.0;-397.0;32.0;541.0;106.0;-412;?;-2943
-247.0;462.0;102.0;326.0;-312.0;-26.0;400.0;101.0;-95;?;-1659
-258.0;409.0;92.0;359.0;-583.0;-7.0;413.0;135.0;-1;-1;151
-266.0;343.0;79.0;379.0;-355.0;12.0;462.0;125.0;1;1;68
-201.0;413.0;63.0;392.0;-381.0;-40.0;538.0;134.0;42;42;-66
-154.0;283.0;115.0;381.0;-213.0;62.0;585.0;126.0;24;24;48
-74.0;125.0;123.0;360.0;-446.0;43.0;475.0;143.0;53;53;-51
-40.0;174.0;131.0;361.0;-273.0;50.0;599.0;164.0;32;32;5
-93.0;47.0;91.0;335.0;-352.0;66.0;602.0;184.0;8;8;-13
-73.0;-122.0;-64.0;390.0;-339.0;72.0;659.0;195.0;43;43;1
-74.0;-146.0;-128.0;398.0;-432.0;66.0;646.0;213.0;37;37;-2
-5.0;-269.0;-120.0;426.0;-309.0;59.0;326.0;229.0;6;6;-16
90.0;-358.0;-230.0;400.0;-327.0;74.0;590.0;291.0;-18;-18;-5
55.0;-298.0;-224.0;429.0;-501.0;69.0;414.0;315.0;-53;-53;-9
58.0;-134.0;-236.0;427.0;-351.0;81.0;673.0;286.0;-65;-65;8
46.0;-61.0;-137.0;440.0;-422.0;126.0;464.0;303.0;-66;-66;8
50.0;76.0;?;464.0;-401.0;55.0;528.0;288.0;-61;-61;6
46.0;158.0;?;513.0;-450.0;56.0;539.0;255.0;-73;-73;7
2.0;240.0;?;490.0;-431.0;38.0;384.0;269.0;-39;-39;8
-42.0;339.0;?;494.0;-452.0;39.0;396.0;267.0;14;14;14
-86.0;203.0;?;478.0;-298.0;47.0;328.0;302.0;15;15;8
-82.0;379.0;?;473.0;-154.0;77.0;412.0;293.0;7;7;1
-66.0;398.0;?;464.0;-605.0;139.0;362.0;222.0;-4;-4;3
-45.0;354.0;?;491.0;-386.0;46.0;535.0;220.0;6;6;6
-75.0;236.0;?;476.0;-363.0;-22.0;536.0;203.0;15;15;9
-91.0;175.0;?;509.0;-509.0;44.0;488.0;237.0;4;4;14
-56.0;201.0;?;488.0;-160.0;9.0;445.0;232.0;6;6;13
-79.0;189.0;?;496.0;-415.0;18.0;424.0;206.0;5;5;12
-99.0;300.0;66.0;419.0;-378.0;-31.0;411.0;202.0;9;9;15
-11.0;315.0;41.0;479.0;-183.0;-21.0;486.0;218.0;-13;-13;6
0.0;441.0;54.0;481.0;-535.0;67.0;772.0;214.0;-43;-43;0
-22.0;156.0;126.0;466.0;-428.0;62.0;440.0;221.0;-30;-30;1
-67.0;34.0;53.0;451.0;-401.0;47.0;506.0;234.0;-14;-14;5
-74.0;-91.0;42.0;448.0;-441.0;47.0;655.0;225.0;-15;-15;11
-54.0;-310.0;122.0;448.0;-205.0;28.0;357.0;206.0;-8;-8;8
-16.0;-83.0;-5.0;484.0;-407.0;-2.0;680.0;215.0;1;1;7
-5.0;77.0;-61.0;470.0;-360.0;-38.0;336.0;239.0;6;6;4
-15.0;128.0;-165.0;412.0;-136.0;18.0;534.0;213.0;-10;-10;2
-11.0;337.0;-187.0;480.0;-471.0;100.0;582.0;202.0;-44;-44;15
-18.0;314.0;-19.0;414.0;-371.0;38.0;439.0;220.0;-49;-49;17
-51.0;98.0;29.0;443.0;-338.0;-1.0;566.0;203.0;-30;-30;11
-10.0;-79.0;77.0;473.0;-287.0;-33.0;523.0;210.0;-24;-24;19
18.0;-67.0;47.0;448.0;-280.0;-29.0;316.0;217.0;-26;-26;18
4.0;29.0;14.0;454.0;-402.0;112.0;656.0;208.0;-38;-38;6
19.0;-311.0;100.0;456.0;-467.0;120.0;563.0;187.0;-55;-55;9
-1.0;-364.0;65.0;411.0;-297.0;26.0;504.0;195.0;-56;-56;10
-22.0;-49.0;127.0;479.0;-387.0;-19.0;612.0;196.0;-55;-55;8
-6.0;-112.0;222.0;447.0;-235.0;2.0;344.0;226.0;-55;-55;9
-16.0;63.0;30.0;427.0;-349.0;174.0;360.0;187.0;-57;-57;9
13.0;-28.0;12.0;416.0;-363.0;90.0;652.0;189.0;-53;-53;9
-12.0;-247.0;25.0;436.0;-401.0;9.0;328.0;193.0;-18;-18;9
-16.0;-4.0;95.0;430.0;-374.0;25.0;798.0;198.0;13;13;11
24.0;31.0;227.0;434.0;-246.0;11.0;375.0;212.0;11;11;8
33.0;74.0;96.0;430.0;-351.0;128.0;264.0;184.0;6;6;13
-4.0;29.0;-13.0;434.0;-276.0;56.0;735.0;202.0;21;21;16
19.0;-90.0;-4.0;429.0;-408.0;95.0;403.0;202.0;13;13;9
19.0;38.0;151.0;436.0;-423.0;101.0;693.0;213.0;-22;-22;10
26.0;62.0;192.0;421.0;-363.0;60.0;413.0;208.0;-28;-28;12
36.0;112.0;116.0;418.0;-289.0;121.0;457.0;217.0;-23;-23;11
30.0;100.0;94.0;400.0;-323.0;156.0;579.0;213.0;-26;-26;11
30.0;-82.0;81.0;418.0;-250.0;141.0;428.0;207.0;-25;-25;11
3.0;-115.0;61.0;438.0;-255.0;114.0;639.0;224.0;-25;-25;11
37.0;-96.0;117.0;446.0;-185.0;140.0;426.0;220.0;-24;-24;5
36.0;-56.0;174.0;436.0;-42.0;146.0;576.0;220.0;-27;-27;4
20.0;-183.0;189.0;436.0;12.0;191.0;414.0;228.0;-17;-17;6
33.0;-379.0;144.0;425.0;-108.0;224.0;439.0;229.0;-19;-19;7
-1.0;-527.0;183.0;432.0;-80.0;236.0;528.0;247.0;-24;-24;7
28.0;-832.0;264.0;437.0;-130.0;217.0;511.0;236.0;-26;-26;7
-4.0;-959.0;?;438.0;-124.0;228.0;459.0;221.0;-43;-43;11
-19.0;-834.0;?;431.0;-163.0;233.0;510.0;231.0;-44;-44;11
-25.0;-595.0;?;439.0;-56.0;216.0;507.0;240.0;-50;-50;11
-30.0;-406.0;?;478.0;-104.0;232.0;606.0;240.0;-30;-30;10
-71.0;-113.0;?;447.0;-94.0;245.0;686.0;254.0;-4;-4;9
-24.0;242.0;?;434.0;7.0;229.0;705.0;268.0;-25;-25;11
-18.0;446.0;-64.0;461.0;1.0;231.0;688.0;256.0;-27;-27;11
-18.0;537.0;-76.0;485.0;37.0;235.0;727.0;262.0;-22;-22;11
-52.0;619.0;-118.0;476.0;16.0;243.0;799.0;255.0;-27;-27;11
-55.0;?;-72.0;504.0;6.0;237.0;817.0;271.0;-23;-23;11
-72.0;?;-40.0;494.0;-36.0;244.0;843.0;269.0;-26;-26;11
-26.0;?;-7.0;497.0;12.0;237.0;891.0;261.0;-25;-25;11
-19.0;?;-5.0;523.0;3.0;238.0;900.0;278.0;-23;-23;11
-13.0;?;4.0;537.0;1.0;225.0;845.0;279.0;-27;-27;12
-16.0;?;33.0;509.0;4.0;254.0;860.0;278.0;-20;-20;10
6.0;?;24.0;535.0;7.0;217.0;855.0;294.0;-32;-32;13
21.0;?;56.0;538.0;80.0;237.0;866.0;308.0;-30;-30;17
9.0;?;49.0;534.0;2.0;237.0;871.0;298.0;4;4;13
31.0;?;62.0;553.0;36.0;256.0;833.0;298.0;-8;-8;15
30.0;?;75.0;536.0;17.0;242.0;805.0;299.0;-24;-24;14
26.0;?;86.0;551.0;31.0;249.0;787.0;295.0;-28;-28;13
10.0;?;80.0;566.0;15.0;258.0;797.0;293.0;-37;-37;16
16.0;-59.0;113.0;542.0;31.0;245.0;793.0;305.0;-35;-35;15
19.0;-9.0;95.0;560.0;59.0;243.0;789.0;285.0;-35;-35;15
18.0;-70.0;27.0;561.0;55.0;259.0;790.0;306.0;-35;-35;13
-5.0;-33.0;40.0;580.0;22.0;252.0;801.0;305.0;-36;-36;14
-12.0;-55.0;57.0;568.0;37.0;263.0;809.0;315.0;-32;-32;16
-14.0;-8.0;34.0;563.0;-12.0;258.0;815.0;311.0;-39;-39;14
-11.0;-19.0;46.0;570.0;85.0;246.0;815.0;313.0;-44;-44;13
-30.0;-11.0;11.0;555.0;9.0;244.0;814.0;313.0;-26;-26;15
20.0;52.0;30.0;538.0;33.0;255.0;831.0;297.0;-24;-24;18
-5.0;39.0;16.0;550.0;22.0;255.0;829.0;308.0;-23;-23;22
-14.0;80.0;10.0;565.0;30.0;254.0;805.0;298.0;-31;-31;14
-40.0;60.0;20.0;578.0;27.0;234.0;814.0;308.0;-30;-30;10
-25.0;44.0;-13.0;573.0;23.0;240.0;815.0;287.0;-3;-3;20
3.0;37.0;7.0;573.0;57.0;257.0;801.0;301.0;-3;-3;20
-19.0;41.0;-9.0;549.0;-10.0;252.0;818.0;307.0;-7;-7;19
-13.0;20.0;-16.0;547.0;4.0;243.0;818.0;308.0;-6;-6;17
-3.0;-3.0;20.0;?;67.0;250.0;812.0;290.0;-21;-21;11
10.0;-1.0;6.0;?;13.0;?;815.0;297.0;-8;-8;15
-7.0;-15.0;-9.0;?;24.0;?;827.0;301.0;5;5;17
28.0;1.0;-3.0;?;43.0;?;818.0;289.0;-21;-21;11
-5.0;-10.0;-23.0;?;52.0;?;812.0;302.0;-35;-35;15
14.0;-20.0;-24.0;?;79.0;?;802.0;290.0;-35;-35;18
7.0;-30.0;-23.0;?;50.0;?;804.0;287.0;-34;-34;17
10.0;-31.0;-5.0;?;38.0;264.0;?;296.0;-37;-37;17
5.0;-14.0;-7.0;?;30.0;255.0;?;298.0;-34;-34;13
-2.0;0.0;-7.0;?;37.0;255.0;?;298.0;8;8;12
6.0;-8.0;-22.0;?;20.0;235.0;?;307.0;25;25;17
-19.0;6.0;-13.0;?;29.0;248.0;?;307.0;-8;-8;15
-13.0;-5.0;-29.0;?;21.0;251.0;?;289.0;-29;-29;13
12.0;31.0;-25.0;572.0;53.0;250.0;?;308.0;-23;-23;15
16.0;43.0;-11.0;?;37.0;261.0;?;312.0;-25;-25;11
-4.0;42.0;-12.0;?;-50.0;259.0;?;?;-35;-35;9
6.0;45.0;-7.0;?;-2.0;253.0;?;?;-32;-32;11
0.0;55.0;-45.0;?;13.0;236.0;806.0;?;-44;-44;16
-33.0;79.0;6.0;?;33.0;247.0;803.0;?;-35;-35;16
-22.0;62.0;-13.0;?;16.0;244.0;813.0;?;0;0;10
-13.0;63.0;3.0;?;41.0;243.0;?;?;-4;-4;11
-33.0;45.0;-2.0;?;34.0;260.0;?;?;-7;-7;12
-13.0;31.0;-9.0;?;0.0;257.0;?;?;0;0;10
-17.0;84.0;-18.0;?;9.0;255.0;?;295.0;-19;-19;14
-12.0;70.0;12.0;?;26.0;255.0;800.0;307.0;-39;-39;14
0.0;66.0;-34.0;?;52.0;264.0;803.0;308.0;?;-33;16
-28.0;16.0;-1.0;?;10.0;255.0;815.0;298.0;?;-25;21
18.0;31.0;7.0;?;50.0;264.0;800.0;317.0;?;-17;11
-27.0;41.0;-1.0;550.0;59.0;281.0;817.0;304.0;?;-20;11
6.0;2.0;-9.0;552.0;28.0;311.0;813.0;290.0;?;?;17
-9.0;16.0;-14.0;557.0;6.0;305.0;818.0;310.0;?;?;15
-56.0;14.0;3.0;543.0;39.0;323.0;821.0;305.0;?;?;17
-24.0;2.0;-10.0;526.0;23.0;327.0;812.0;294.0;?;?;15
-8.0;44.0;-34.0;522.0;74.0;337.0;824.0;285.0;-29;?;13
3.0;62.0;-11.0;533.0;-8.0;312.0;837.0;271.0;-10;?;13
14.0;76.0;14.0;533.0;-59.0;338.0;852.0;276.0;-33;?;13
4.0;60.0;-17.0;531.0;13.0;325.0;868.0;268.0;-19;?;16
18.0;107.0;-1.0;525.0;4.0;328.0;872.0;256.0;-15;?;15
41.0;145.0;10.0;543.0;-20.0;303.0;901.0;260.0;-23;?;11
41.0;131.0;73.0;524.0;-45.0;273.0;892.0;258.0;-41;?;15
53.0;157.0;120.0;514.0;-156.0;283.0;918.0;268.0;-43;-43;13
56.0;149.0;139.0;534.0;-79.0;238.0;901.0;269.0;-28;-28;11
56.0;133.0;206.0;561.0;-165.0;209.0;857.0;279.0;-25;-25;17
23.0;130.0;270.0;550.0;-257.0;256.0;?;297.0;-25;?;19
52.0;112.0;267.0;531.0;-356.0;226.0;?;278.0;-25;?;19
33.0;87.0;312.0;506.0;-310.0;161.0;?;278.0;-14;?;16
26.0;70.0;310.0;512.0;-346.0;155.0;829.0;283.0;15;?;8
2.0;87.0;270.0;493.0;-467.0;152.0;806.0;299.0;2;?;9
-22.0;127.0;216.0;474.0;-344.0;131.0;815.0;300.0;-29;-29;16
19.0;115.0;203.0;503.0;-105.0;174.0;702.0;282.0;-25;-25;13
-36.0;158.0;111.0;485.0;-313.0;208.0;714.0;254.0;-32;-32;7
-8.0;237.0;96.0;506.0;-236.0;197.0;660.0;265.0;-39;-39;10
-23.0;255.0;81.0;509.0;-319.0;180.0;565.0;276.0;?;-23;11
-27.0;289.0;8.0;486.0;-243.0;185.0;553.0;273.0;?;-13;11
-56.0;223.0;-61.0;479.0;-187.0;185.0;503.0;262.0;?;-31;14
-13.0;218.0;-172.0;487.0;103.0;167.0;512.0;242.0;?;-45;13
-38.0;25.0;-191.0;474.0;-312.0;229.0;506.0;240.0;?;-36;12
-31.0;-154.0;-284.0;438.0;-364.0;185.0;563.0;249.0;?;-37;17
-5.0;18.0;-372.0;458.0;-231.0;105.0;627.0;258.0;?;-24;15
-8.0;220.0;-337.0;459.0;-444.0;139.0;592.0;189.0;?;-11;9
-38.0;121.0;-265.0;440.0;-341.0;57.0;524.0;210.0;-2;-2;9
1.0;107.0;-213.0;498.0;-449.0;42.0;530.0;225.0;-5;-5;9
14.0;49.0;-203.0;488.0;-574.0;75.0;630.0;217.0;-26;-26;11
38.0;143.0;-237.0;501.0;-131.0;66.0;610.0;258.0;3;3;14
33.0;489.0;-197.0;519.0;156.0;146.0;819.0;240.0;18;18;16
31.0;674.0;-59.0;486.0;40.0;229.0;613.0;222.0;19;19;14
64.0;265.0;-13.0;485.0;-301.0;273.0;643.0;186.0;9;9;11
51.0;252.0;-155.0;495.0;-372.0;127.0;586.0;229.0;-24;-24;11
42.0;123.0;-176.0;480.0;-263.0;23.0;408.0;234.0;0;0;11
62.0;-85.0;-268.0;455.0;-418.0;119.0;450.0;192.0;0;0;10
33.0;-215.0;?;423.0;-608.0;11.0;461.0;237.0;7;7;12
23.0;-524.0;?;428.0;-197.0;42.0;355.0;223.0;26;26;9
18.0;-432.0;?;497.0;88.0;131.0;673.0;231.0;-9;-9;10
18.0;44.0;?;494.0;-280.0;214.0;922.0;211.0;-6;-6;15
72.0;528.0;?;488.0;-231.0;170.0;746.0;240.0;8;8;11
84.0;580.0;?;487.0;-199.0;110.0;588.0;228.0;-9;-9;15
88.0;300.0;?;445.0;-321.0;73.0;661.0;211.0;-16;-16;14
69.0;335.0;?;489.0;-465.0;75.0;605.0;212.0;-14;-14;8
34.0;85.0;-135.0;438.0;-331.0;44.0;509.0;225.0;-15;-15;14
22.0;-257.0;-150.0;428.0;-60.0;9.0;455.0;231.0;-15;-15;13
14.0;-333.0;-117.0;447.0;-441.0;120.0;535.0;232.0;-15;-15;13
-19.0;91.0;-108.0;474.0;-835.0;150.0;889.0;223.0;-13;-13;13
14.0;434.0;43.0;476.0;-784.0;-46.0;595.0;205.0;-18;-18;13
17.0;272.0;51.0;476.0;-642.0;-78.0;586.0;226.0;-10;-10;12
22.0;476.0;-39.0;489.0;-419.0;-12.0;727.0;224.0;-6;-6;9
-13.0;648.0;-71.0;511.0;-506.0;9.0;565.0;221.0;-24;-24;14
18.0;509.0;-49.0;448.0;-451.0;7.0;409.0;212.0;-11;-11;17
-21.0;309.0;-160.0;435.0;-539.0;32.0;533.0;219.0;3;3;11
-27.0;452.0;-190.0;455.0;-404.0;18.0;736.0;230.0;6;6;9
-29.0;656.0;-94.0;425.0;-191.0;-37.0;436.0;250.0;-13;-13;15
-21.0;662.0;-38.0;446.0;-26.0;-9.0;142.0;230.0;-34;-34;17
-19.0;527.0;-27.0;479.0;-348.0;32.0;192.0;211.0;-17;-17;10
-4.0;372.0;54.0;486.0;-537.0;93.0;288.0;212.0;-9;-9;6
4.0;376.0;-50.0;473.0;-883.0;32.0;479.0;224.0;12;12;10
-4.0;463.0;-55.0;451.0;-1037.0;-91.0;446.0;229.0;3;3;10
0.0;451.0;63.0;437.0;-601.0;-177.0;547.0;218.0;-27;-27;9
27.0;186.0;105.0;468.0;-587.0;-43.0;498.0;223.0;-14;-14;11
-21.0;-4.0;-42.0;514.0;-647.0;-45.0;537.0;217.0;-14;-14;11
-29.0;-5.0;-188.0;437.0;-510.0;-125.0;547.0;234.0;-12;-12;11
-21.0;537.0;-289.0;442.0;-528.0;96.0;627.0;225.0;-29;-29;11
-13.0;889.0;-179.0;470.0;-345.0;-3.0;451.0;204.0;-24;-24;8
5.0;842.0;-73.0;425.0;-664.0;28.0;347.0;235.0;10;10;13
-7.0;520.0;-123.0;423.0;227.0;-212.0;401.0;221.0;-5;-5;19
21.0;99.0;-149.0;394.0;-117.0;-48.0;-3.0;183.0;-15;-15;10
