Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
995.0;-260.0;-449.0;?;15;-52.0;658;3;733;-41;-4
1007.0;-265.0;-457.0;?;15;-82.0;658;3;733;-41;-4
989.0;-286.0;-439.0;?;16;-46.0;656;4;733;-41;-1
1007.0;-298.0;-441.0;?;16;-92.0;656;5;733;-41;2
1010.0;-302.0;-436.0;?;17;-81.0;656;5;733;-41;1
1021.0;-274.0;-441.0;?;16;?;656;5;734;-41;1
995.0;-280.0;-446.0;?;16;-44.0;656;5;734;?;2
992.0;-290.0;-444.0;-2.0;21;-53.0;651;1;731;?;-4
979.0;-250.0;-446.0;-5.0;21;-46.0;650;0;732;?;-2
989.0;-244.0;-455.0;18.0;19;-11.0;651;2;733;?;1
993.0;-267.0;-484.0;23.0;22;21.0;650;0;731;?;-2
992.0;-293.0;-494.0;42.0;22;-4.0;650;0;732;?;-1
990.0;-272.0;-481.0;60.0;22;-26.0;649;0;731;?;-1
968.0;-282.0;-465.0;47.0;18;-28.0;654;2;733;?;-1
964.0;-300.0;-454.0;25.0;17;-30.0;654;3;733;?;5
986.0;-283.0;-432.0;3.0;19;-76.0;648;-2;736;-41;15
998.0;-281.0;-421.0;-9.0;19;-60.0;651;1;734;-41;9
980.0;-279.0;-431.0;-10.0;24;-44.0;652;1;727;-41;-1
989.0;-292.0;-445.0;0.0;22;-64.0;647;-8;734;-41;3
997.0;-323.0;-450.0;-8.0;18;-64.0;653;-3;733;-41;3
989.0;-331.0;-470.0;9.0;17;-62.0;655;-1;732;-41;3
999.0;-312.0;-493.0;2.0;16;-39.0;651;-7;739;-41;8
996.0;-292.0;-486.0;23.0;16;-29.0;652;-5;737;-41;7
997.0;-271.0;-479.0;20.0;16;-54.0;652;-6;738;-41;7
982.0;-283.0;-472.0;33.0;16;-64.0;652;-6;737;-41;7
1004.0;-275.0;-482.0;2.0;16;-65.0;651;-6;737;-41;7
1003.0;-253.0;-496.0;-7.0;16;-62.0;653;-5;737;-41;7
988.0;-240.0;-505.0;5.0;16;-67.0;651;-7;738;-41;7
1006.0;-198.0;-514.0;15.0;16;-49.0;653;-4;737;-41;6
1001.0;-223.0;-496.0;-14.0;17;-52.0;665;8;724;-41;-4
989.0;-234.0;-481.0;-1.0;20;-48.0;660;2;724;-41;-10
990.0;-221.0;-474.0;37.0;17;-52.0;655;-3;733;-41;8
987.0;-221.0;-464.0;41.0;18;-64.0;660;5;726;-41;6
1007.0;-233.0;-446.0;30.0;19;-56.0;658;-1;727;-41;-5
979.0;-204.0;-430.0;9.0;17;-18.0;658;-2;731;-41;2
989.0;-199.0;-413.0;-29.0;21;-31.0;662;8;722;-41;0
979.0;-174.0;-405.0;3.0;20;-72.0;655;-2;729;-41;-1
1003.0;-193.0;-396.0;10.0;20;-39.0;655;-2;728;-41;-3
1001.0;-175.0;-390.0;-7.0;21;-41.0;656;1;726;-41;-1
986.0;-224.0;-383.0;4.0;22;-58.0;647;-9;732;-41;-1
989.0;-240.0;-392.0;45.0;21;-66.0;650;-7;732;-41;1
987.0;-234.0;-386.0;43.0;18;-57.0;655;-2;732;-41;5
991.0;-242.0;-376.0;44.0;16;-38.0;661;2;729;-41;-16
977.0;-276.0;-389.0;21.0;21;-37.0;659;9;723;-41;10
971.0;-309.0;-384.0;19.0;28;-33.0;664;11;711;-41;-11
993.0;-286.0;-383.0;23.0;39;-50.0;647;15;712;-41;83
999.0;-284.0;-389.0;-9.0;-12;-50.0;686;4;745;-41;39
996.0;-245.0;-403.0;-32.0;3;-42.0;622;-97;781;-42;-136
1006.0;-274.0;-407.0;-12.0;12;-47.0;498;-229;891;-43;72
998.0;-287.0;-390.0;8.0;-244;-11.0;763;-270;1014;-46;-241
998.0;-416.0;-464.0;40.0;-108;-27.0;792;-258;918;-51;-913
989.0;-504.0;-483.0;50.0;-407;-25.0;1350;-114;1010;-51;-1296
989.0;-483.0;-494.0;62.0;-623;-11.0;1910;285;920;-49;-1389
975.0;-552.0;-488.0;52.0;595;-38.0;?;386;102;-51;-473
973.0;-459.0;-522.0;16.0;721;-20.0;?;-111;-12;-55;270
993.0;-514.0;-483.0;7.0;127;-25.0;?;-442;714;-61;-256
1000.0;-507.0;-561.0;22.0;289;-16.0;?;-454;935;-66;-607
1006.0;-468.0;-751.0;33.0;323;-24.0;?;-381;773;?;-451
988.0;-528.0;-808.0;-2.0;293;-41.0;?;-162;776;?;-569
997.0;-553.0;-838.0;7.0;161;-34.0;?;-64;831;?;-590
987.0;-488.0;-835.0;7.0;-38;-72.0;?;-50;911;?;-534
1009.0;-506.0;-603.0;-21.0;-282;-38.0;?;106;1017;?;-443
1003.0;-478.0;-705.0;-34.0;-659;-46.0;?;143;1146;?;-30
997.0;-430.0;-782.0;-13.0;-1109;-28.0;?;352;1299;?;466
981.0;-420.0;-725.0;-2.0;-951;-29.0;?;330;1057;?;1113
996.0;-411.0;-697.0;27.0;692;-8.0;?;482;-534;-26;2259
989.0;-397.0;-702.0;30.0;2031;-72.0;?;955;-1835;-21;2927
980.0;-405.0;-644.0;12.0;951;-16.0;707;-1205;265;-21;1752
999.0;-419.0;-572.0;52.0;-871;-23.0;-21;-1472;2217;-23;131
994.0;-471.0;-549.0;66.0;-272;-28.0;1013;-626;1040;-29;1045
977.0;-475.0;-505.0;104.0;-38;44.0;944;-1283;?;-34;1479
965.0;-504.0;-478.0;67.0;-1869;70.0;1909;1603;?;-37;-810
979.0;-469.0;-423.0;45.0;-1008;50.0;1491;1364;?;-43;-701
985.0;-306.0;-436.0;-6.0;323;10.0;419;-687;?;-45;356
1003.0;-164.0;-494.0;-27.0;-138;-55.0;807;166;?;-45;-118
982.0;-178.0;-578.0;-30.0;57;-18.0;648;-98;689;-46;22
993.0;-225.0;-611.0;-73.0;29;?;662;-85;713;-46;2
1017.0;-277.0;-600.0;-89.0;-33;?;704;30;744;-45;-78
997.0;-180.0;-700.0;-80.0;61;?;632;-123;705;-46;9
991.0;-260.0;-828.0;-58.0;-12;?;686;-23;737;-45;-37
980.0;-280.0;-697.0;-64.0;30;?;653;-106;726;-46;-9
970.0;-283.0;-431.0;4.0;27;?;649;-62;?;-45;-30
979.0;-270.0;-438.0;30.0;28;?;655;-61;?;-45;-14
971.0;-307.0;-479.0;18.0;-50;?;731;-67;?;-46;-27
998.0;-280.0;-406.0;-46.0;53;?;618;-38;?;-45;-5
987.0;-266.0;-404.0;-81.0;-79;?;721;-161;?;-48;-98
990.0;-309.0;-403.0;-69.0;144;?;395;-226;?;-47;-182
984.0;-370.0;-437.0;-68.0;67;?;468;-243;?;-51;-339
962.0;-396.0;-454.0;19.0;-111;?;735;-345;?;-65;-583
987.0;-407.0;-501.0;4.0;366;?;242;-322;?;-65;-557
974.0;-614.0;-520.0;-53.0;-1388;-47.0;2151;-484;?;-76;-823
942.0;-345.0;?;-67.0;-900;-64.0;1928;-459;?;-87;-969
1080.0;-519.0;?;-13.0;1722;-143.0;-636;-87;?;-81;-659
1227.0;-568.0;?;184.0;?;-109.0;-267;-158;?;-82;-723
1239.0;-511.0;?;368.0;?;180.0;-214;-201;?;-82;-757
1528.0;-512.0;?;94.0;1011;572.0;36;173;?;-82;-501
1135.0;-476.0;-628.0;-80.0;70;365.0;847;287;504;-80;-528
1183.0;-390.0;-704.0;-621.0;-112;-93.0;952;438;674;-70;-415
1059.0;-354.0;?;-627.0;-639;-73.0;1313;580;812;-56;-55
681.0;-386.0;?;-386.0;-1079;-308.0;1690;677;1062;-45;451
695.0;-408.0;?;-550.0;-1113;-579.0;2040;816;839;-39;1167
793.0;-419.0;?;-510.0;-192;-607.0;2112;-56;86;-29;1791
683.0;-414.0;?;-464.0;1309;-389.0;2298;-735;-1214;-20;2539
649.0;-514.0;-687.0;-426.0;837;-425.0;1727;-617;-421;-18;1625
707.0;-530.0;-519.0;-391.0;-436;-432.0;716;-386;1302;-17;139
800.0;-491.0;-480.0;-353.0;-337;-361.0;802;-422;1173;-17;247
864.0;-456.0;-474.0;-347.0;-297;-457.0;877;-569;1154;-16;261
1050.0;-388.0;-465.0;-150.0;-197;-364.0;649;406;758;-25;554
1065.0;-164.0;-491.0;78.0;103;-303.0;803;327;331;-31;690
1174.0;-191.0;-635.0;-55.0;45;-48.0;867;-558;675;-29;179
128.0;-266.0;-668.0;332.0;81;-667.0;725;-302;659;-30;139
653.0;-208.0;-630.0;632.0;72;549.0;684;-295;698;-30;85
499.0;-73.0;-600.0;234.0;54;695.0;689;-327;727;-30;63
1296.0;1.0;-564.0;626.0;66;-761.0;682;-256;692;-30;101
1383.0;247.0;-513.0;866.0;56;-821.0;684;-305;720;-30;68
1038.0;193.0;-370.0;-160.0;64;-886.0;670;-252;701;-30;82
1140.0;91.0;-347.0;-979.0;65;732.0;680;-280;704;-30;79
930.0;10.0;-340.0;-295.0;65;-105.0;679;-278;703;-30;80
1013.0;-140.0;-282.0;-64.0;67;-301.0;676;-272;702;-30;78
1025.0;-223.0;-341.0;-41.0;61;11.0;686;-275;702;-30;89
943.0;-181.0;-387.0;-263.0;58;230.0;686;-262;700;-30;88
1027.0;-192.0;-280.0;-30.0;61;-124.0;675;-271;708;-30;70
971.0;-246.0;-278.0;13.0;51;-16.0;675;-255;717;-31;62
945.0;-187.0;-211.0;108.0;45;100.0;672;-209;713;-30;60
1005.0;-155.0;-204.0;82.0;45;-68.0;665;-202;715;-30;60
983.0;-176.0;-355.0;162.0;31;-17.0;673;-170;719;-30;50
913.0;-148.0;-425.0;105.0;22;118.0;670;-129;723;-30;26
938.0;-222.0;-274.0;74.0;29;63.0;661;-130;724;-30;18
906.0;-251.0;-301.0;150.0;27;35.0;668;-126;719;-30;28
990.0;-283.0;-392.0;133.0;27;-37.0;668;-125;719;-30;28
1046.0;-280.0;-359.0;190.0;30;-178.0;665;-127;718;-30;27
1193.0;-277.0;-367.0;453.0;22;-136.0;672;-122;722;-30;29
1754.0;-358.0;-340.0;427.0;22;-13.0;670;-115;721;-30;33
1658.0;-330.0;-342.0;612.0;30;173.0;664;-105;716;-30;34
1062.0;-281.0;-372.0;-1065.0;29;-132.0;666;-108;717;-30;34
1016.0;-210.0;-369.0;-1041.0;29;-498.0;666;-109;717;-30;35
1022.0;-63.0;-392.0;-715.0;25;-308.0;663;-91;721;-30;26
425.0;-226.0;-375.0;-650.0;21;-201.0;666;-88;723;-30;29
467.0;-302.0;-392.0;-771.0;19;-263.0;671;-75;720;-30;32
482.0;-308.0;-458.0;-658.0;15;-247.0;668;-65;727;-30;15
470.0;-267.0;-384.0;-661.0;18;-337.0;662;-70;729;-30;8
469.0;-269.0;-269.0;-637.0;19;-378.0;670;-50;?;-30;24
564.0;-285.0;-115.0;-666.0;16;-349.0;677;-48;?;-30;31
727.0;-288.0;-393.0;-609.0;24;-315.0;661;-32;719;-30;20
825.0;-229.0;-404.0;-508.0;23;-423.0;660;-12;719;-30;?
1235.0;-205.0;-359.0;-5.0;14;-268.0;669;-31;725;-30;?
804.0;-246.0;-351.0;173.0;19;-622.0;660;-24;728;-30;?
450.0;-205.0;-373.0;280.0;24;-482.0;658;-12;720;-30;?
855.0;-183.0;-338.0;404.0;21;756.0;661;-23;721;-30;?
854.0;-209.0;-363.0;508.0;13;521.0;667;-27;727;-30;?
1323.0;-224.0;-346.0;457.0;19;-492.0;668;-28;719;-30;?
972.0;-184.0;-325.0;-432.0;22;-746.0;663;-14;718;-30;?
1510.0;-203.0;-336.0;-649.0;13;809.0;669;1;726;-30;13
739.0;-169.0;-313.0;-209.0;15;-817.0;672;-20;721;-30;14
1225.0;-184.0;-284.0;-249.0;14;-565.0;669;-20;724;-30;8
892.0;-233.0;-312.0;-128.0;16;-211.0;668;-13;722;-30;8
1049.0;-273.0;-325.0;-3.0;18;-244.0;664;-14;722;-30;5
963.0;-262.0;-310.0;35.0;11;-217.0;675;-9;723;-30;14
981.0;-161.0;-323.0;57.0;13;30.0;674;-8;721;-30;14
991.0;-166.0;-291.0;76.0;-13;-35.0;685;-9;746;-30;4
991.0;-184.0;-272.0;87.0;-62;-1.0;739;-8;763;-30;37
966.0;-198.0;-274.0;119.0;-2;-91.0;693;-20;724;-31;30
980.0;-190.0;-257.0;76.0;14;-20.0;648;19;742;-32;10
970.0;-172.0;-258.0;40.0;-13;-16.0;698;-48;738;-32;42
1016.0;-135.0;-273.0;-33.0;-33;-80.0;689;46;770;-33;34
988.0;-236.0;-248.0;-43.0;-67;-29.0;680;161;818;-33;31
1012.0;-274.0;-218.0;26.0;21;-93.0;686;-110;704;-33;23
1009.0;-203.0;-191.0;45.0;-160;-95.0;719;489;911;-32;113
985.0;-257.0;-173.0;80.0;54;-4.0;954;346;507;-29;555
993.0;-372.0;-187.0;94.0;682;-8.0;1220;-1401;-531;-28;948
993.0;-484.0;-175.0;99.0;145;-37.0;1264;-1569;-143;-31;538
994.0;-439.0;-203.0;55.0;-640;-84.0;1131;-535;?;-40;-148
1009.0;-418.0;-183.0;20.0;-280;-133.0;802;241;?;-45;-39
975.0;-327.0;-225.0;29.0;283;-6.0;494;746;?;-48;339
981.0;-399.0;-254.0;67.0;398;-24.0;490;908;?;-49;539
995.0;-545.0;?;98.0;396;-8.0;459;885;?;-50;473
994.0;-591.0;?;108.0;357;21.0;258;792;?;-56;12
976.0;-543.0;?;120.0;275;17.0;261;775;?;-59;-64
1006.0;-503.0;?;121.0;200;3.0;394;675;?;-57;212
971.0;-453.0;?;92.0;77;-18.0;474;554;?;-55;351
1007.0;-482.0;?;60.0;-12;-37.0;600;385;?;-51;410
986.0;-419.0;-521.0;81.0;-105;-56.0;645;351;?;-49;450
967.0;-323.0;-557.0;84.0;-121;-39.0;628;392;?;-50;466
965.0;-291.0;-604.0;115.0;-178;-35.0;870;-96;?;-40;205
989.0;-233.0;-631.0;90.0;-828;-48.0;1317;-449;?;-31;-163
977.0;-65.0;-624.0;86.0;-884;-34.0;1958;-1006;1116;-30;-587
991.0;17.0;-612.0;70.0;-500;-62.0;1778;-1097;827;-26;-863
989.0;-22.0;-562.0;90.0;814;-4.0;1825;-1683;-413;-22;-1108
1005.0;-111.0;-485.0;83.0;1713;-6.0;1907;-2146;-1306;-18;-688
994.0;-128.0;-406.0;89.0;-955;13.0;-452;1042;2156;-18;802
958.0;-101.0;-273.0;78.0;-1237;-15.0;-1442;2208;2738;-21;969
982.0;-83.0;-163.0;72.0;937;7.0;-1332;1282;504;-18;857
981.0;-57.0;-122.0;107.0;53;25.0;-982;1348;1268;-21;590
993.0;-30.0;-88.0;80.0;-643;44.0;1025;-83;1257;-32;-625
999.0;36.0;-51.0;100.0;-76;20.0;905;-313;749;-33;-155
980.0;246.0;-25.0;100.0;38;61.0;452;12;802;-33;171
979.0;262.0;-14.0;172.0;-10;81.0;818;-259;712;-34;-108
988.0;128.0;-33.0;210.0;27;65.0;594;-100;754;-34;113
979.0;199.0;-14.0;175.0;20;72.0;666;-137;740;-34;?
989.0;153.0;12.0;134.0;6;64.0;650;-116;763;-34;?
971.0;3.0;26.0;122.0;26;76.0;631;-115;747;-34;?
963.0;-61.0;26.0;116.0;19;67.0;678;-158;730;-34;?
985.0;-67.0;77.0;113.0;29;55.0;631;-108;747;-34;?
983.0;-53.0;95.0;94.0;21;63.0;652;-115;740;-34;?
981.0;-14.0;53.0;80.0;22;28.0;641;-89;747;-34;?
996.0;37.0;-70.0;181.0;17;68.0;636;-63;755;-34;?
993.0;84.0;-59.0;173.0;7;11.0;676;-109;731;-34;?
987.0;42.0;-30.0;111.0;-25;-43.0;521;157;899;-36;-40
971.0;52.0;-2.0;196.0;0;45.0;379;356;968;-38;-101
960.0;181.0;-13.0;254.0;64;31.0;414;332;917;-42;59
1014.0;-27.0;4.0;256.0;-76;226.0;725;204;824;-52;228
1047.0;-450.0;19.0;395.0;-890;157.0;1677;40;875;-63;161
1247.0;-196.0;46.0;352.0;-1374;246.0;2048;385;1261;-66;61
1187.0;?;-19.0;203.0;-100;620.0;775;747;1098;-69;23
1218.0;?;-96.0;-283.0;703;999.0;77;789;824;-72;263
806.0;?;-212.0;-869.0;345;52.0;475;605;808;-67;547
718.0;?;-563.0;-620.0;488;-590.0;423;410;618;-61;709
1149.0;?;-20.0;-575.0;463;-554.0;447;350;597;-59;714
823.0;?;0.0;-416.0;31;-117.0;836;9;587;-54;284
889.0;?;-219.0;-593.0;-175;-12.0;991;-127;616;-52;96
742.0;?;-360.0;-528.0;-150;-117.0;1001;-160;619;-49;31
813.0;?;-623.0;-494.0;?;-388.0;1055;-408;567;-43;33
903.0;?;-643.0;-469.0;?;-514.0;1145;-524;725;-40;293
937.0;?;-646.0;-404.0;?;-562.0;1138;-572;728;-37;152
896.0;?;-576.0;-374.0;?;-480.0;1006;-506;595;-34;-61
828.0;?;-385.0;-306.0;?;-486.0;989;-531;693;-30;-113
820.0;?;-411.0;-302.0;?;-486.0;1084;-642;498;-28;-310
831.0;?;-543.0;-346.0;?;-417.0;1066;-739;489;-25;-290
813.0;-187.0;-437.0;-302.0;?;-346.0;?;-1130;-90;-20;-956
902.0;-248.0;-265.0;-258.0;?;-292.0;?;-1134;?;-19;-1213
1158.0;-346.0;-239.0;-145.0;-368;-276.0;?;-28;?;-20;285
775.0;-329.0;-358.0;88.0;-388;-106.0;?;826;?;-19;28
587.0;-321.0;-442.0;638.0;43;-239.0;?;-33;817;-26;-153
667.0;-342.0;-346.0;526.0;-818;1148.0;?;-1243;1336;-33;465
672.0;-341.0;-170.0;199.0;-315;-3.0;1637;-1408;395;-36;-440
1320.0;-235.0;-108.0;540.0;361;-100.0;899;-917;156;-37;-139
1437.0;-124.0;-151.0;522.0;84;-371.0;675;-337;621;-38;21
957.0;-110.0;-207.0;-288.0;-24;-549.0;861;-94;646;-38;-260
1006.0;-22.0;-268.0;-242.0;22;234.0;602;-105;764;-38;66
1039.0;3.0;-341.0;-373.0;-5;-451.0;697;-82;736;-38;-50
982.0;45.0;-362.0;-134.0;7;-168.0;682;-108;731;-38;-24
1019.0;153.0;-347.0;-99.0;19;44.0;647;-78;738;-38;-4
991.0;167.0;-370.0;-83.0;15;97.0;668;-81;731;-38;-24
1013.0;145.0;-365.0;11.0;29;-79.0;653;-91;723;-38;-2
961.0;123.0;-314.0;50.0;24;-19.0;659;-50;721;-38;-30
997.0;168.0;-221.0;-13.0;31;56.0;648;-76;725;-38;-1
977.0;185.0;-116.0;-31.0;24;64.0;666;-94;720;-38;-5
955.0;184.0;-88.0;90.0;28;80.0;666;-76;713;-38;-21
919.0;225.0;-68.0;162.0;18;143.0;663;-64;727;-38;-12
923.0;244.0;-18.0;224.0;7;199.0;670;-60;734;-38;-13
888.0;251.0;49.0;285.0;12;71.0;664;-62;734;-38;-5
965.0;256.0;96.0;70.0;17;-172.0;658;-52;732;-38;3
906.0;253.0;108.0;-51.0;21;-279.0;670;-42;716;-38;-13
1271.0;226.0;127.0;-154.0;13;-348.0;680;-51;716;-38;-7
1597.0;184.0;147.0;221.0;16;-422.0;670;-40;722;-38;1
1337.0;109.0;165.0;187.0;15;-231.0;671;-28;721;-38;-6
994.0;117.0;205.0;-464.0;5;-166.0;683;-31;724;-38;-8
776.0;101.0;210.0;-682.0;8;-351.0;680;-30;723;-39;-7
909.0;98.0;?;-576.0;13;?;674;-28;722;-39;2
621.0;100.0;?;-541.0;18;?;670;-13;718;-39;-1
733.0;149.0;?;-497.0;20;?;668;-26;716;-38;5
785.0;155.0;?;-456.0;19;?;669;7;717;-39;-10
824.0;156.0;?;-537.0;19;?;664;-4;723;-39;-1
831.0;76.0;?;-473.0;16;?;666;-1;725;-39;-3
933.0;46.0;?;-370.0;14;?;663;9;729;-39;-2
853.0;5.0;?;-243.0;7;?;664;-65;738;-38;33
980.0;-7.0;?;-110.0;-15;?;704;59;730;-38;-67
1075.0;11.0;82.0;-80.0;-40;?;695;-69;776;-38;38
1025.0;-61.0;89.0;-11.0;-51;?;740;489;748;-38;-254
1000.0;-97.0;66.0;-35.0;-156;?;934;1181;711;-38;-734
957.0;-184.0;54.0;-64.0;-142;?;945;376;695;-37;-492
942.0;-202.0;31.0;-130.0;195;-210.0;677;50;489;-36;-377
841.0;-139.0;10.0;-15.0;263;-89.0;473;76;567;-35;4
733.0;-88.0;3.0;53.0;18;-179.0;502;-59;853;-36;207
686.0;-11.0;-57.0;133.0;-103;-260.0;626;184;900;-36;-223
759.0;-8.0;-91.0;-81.0;-76;182.0;632;134;858;-36;-265
1055.0;-75.0;-89.0;671.0;43;-343.0;577;63;749;-36;-232
1078.0;-186.0;-112.0;794.0;7;-560.0;685;-74;723;-36;-82
930.0;-204.0;-139.0;178.0;-78;-263.0;710;-138;825;-36;140
1284.0;-194.0;-163.0;-364.0;-61;640.0;673;-68;846;-35;230
762.0;-213.0;-185.0;-200.0;-40;-328.0;682;-123;810;-35;182
1126.0;-226.0;-166.0;93.0;23;-303.0;670;-148;722;-34;21
919.0;-192.0;-146.0;11.0;100;-408.0;652;-178;631;-33;-51
1028.0;-41.0;-161.0;-41.0;102;-117.0;799;-424;545;-32;-76
948.0;63.0;-182.0;14.0;191;-207.0;1341;-1001;151;-30;324
1008.0;33.0;-212.0;4.0;726;-159.0;967;-865;-187;-28;440
980.0;-93.0;-241.0;29.0;1373;-172.0;-18;548;-357;-28;1513
1004.0;-147.0;-237.0;33.0;1050;-54.0;198;1021;-179;-30;2383
960.0;-174.0;-206.0;15.0;82;-58.0;729;-74;617;-33;397
983.0;-180.0;-185.0;72.0;-192;-104.0;841;-336;864;-36;-213
981.0;-152.0;-187.0;5.0;-232;-37.0;963;-134;816;-37;315
979.0;-1.0;-181.0;-30.0;-233;-57.0;860;-202;891;-37;-55
970.0;45.0;-130.0;-49.0;36;-82.0;642;-5;725;-37;128
1007.0;41.0;-124.0;-61.0;30;-82.0;645;-5;730;-37;127
1004.0;158.0;-126.0;-122.0;-1;-111.0;674;-27;747;-37;117
981.0;261.0;-107.0;-84.0;44;-112.0;648;8;710;-37;173
1037.0;267.0;-65.0;-110.0;24;-76.0;644;-11;737;-38;99
1011.0;239.0;-76.0;-171.0;27;-139.0;646;0;732;-38;123
966.0;288.0;-112.0;-129.0;13;-55.0;665;-29;735;-38;87
1011.0;196.0;-51.0;-141.0;10;-36.0;661;-20;742;-38;79
975.0;159.0;23.0;-145.0;9;-104.0;659;?;743;-38;76
987.0;238.0;45.0;-84.0;17;-23.0;648;?;740;-38;60
990.0;259.0;?;-28.0;15;9.0;638;?;747;-38;47
1000.0;214.0;102.0;-9.0;28;-3.0;638;?;739;-38;40
965.0;157.0;202.0;16.0;27;2.0;642;?;730;-38;45
1003.0;135.0;253.0;16.0;8;-9.0;649;?;746;-38;32
969.0;116.0;316.0;-16.0;26;-83.0;646;?;748;-39;11
997.0;113.0;325.0;20.0;-61;-92.0;674;?;784;?;14
1027.0;94.0;305.0;125.0;68;-41.0;468;?;890;-43;-84
979.0;76.0;257.0;222.0;24;9.0;528;?;828;-48;-131
969.0;113.0;211.0;258.0;138;-67.0;564;?;739;-57;-44
973.0;155.0;158.0;157.0;-102;-159.0;993;354;625;-68;216
1012.0;59.0;121.0;36.0;-1258;-373.0;2232;407;464;-76;429
984.0;-70.0;88.0;-93.0;-330;-474.0;1532;1117;1053;-72;-67
860.0;-84.0;63.0;-147.0;646;-749.0;861;1859;1587;-66;-233
993.0;-43.0;76.0;-244.0;413;-798.0;1040;1351;993;-66;186
1032.0;-80.0;34.0;-167.0;1030;-333.0;183;613;454;-68;238
956.0;2.0;31.0;-9.0;772;60.0;377;721;562;-70;296
1041.0;156.0;6.0;121.0;420;29.0;718;693;581;-71;236
898.0;233.0;19.0;157.0;248;-178.0;559;489;633;-69;140
892.0;192.0;37.0;138.0;-16;-233.0;966;320;647;-65;65
945.0;145.0;2.0;104.0;-401;-201.0;1022;391;944;-60;298
973.0;-3.0;-79.0;35.0;-977;-180.0;1566;-15;1237;-49;303
1023.0;-49.0;-112.0;-18.0;-1743;-199.0;2834;-1291;1388;-38;152
1122.0;-136.0;-124.0;-116.0;-1791;-159.0;3148;-2246;1119;-31;322
1046.0;-177.0;-83.0;-42.0;2101;-172.0;3102;-3484;-1677;-19;-1131
940.0;-84.0;-45.0;-17.0;2960;-263.0;1466;-1959;-2032;-10;-474
867.0;-20.0;-43.0;-31.0;104;-167.0;-668;846;509;-13;1286
858.0;-129.0;-56.0;-14.0;332;-51.0;-358;675;940;-23;-585
911.0;-110.0;-74.0;-34.0;-536;-26.0;1098;-215;1301;-32;-578
789.0;-52.0;-85.0;-49.0;-1612;98.0;2597;-1478;1010;-36;1505
779.0;54.0;-119.0;280.0;-514;248.0;1887;-1136;469;-38;981
1133.0;205.0;-107.0;827.0;13;291.0;436;220;856;-41;-145
1314.0;354.0;-46.0;467.0;0;750.0;725;-80;719;-40;-37
899.0;269.0;-25.0;298.0;-4;196.0;697;-48;727;-41;44
978.0;175.0;-46.0;-57.0;12;-290.0;629;13;746;-41;-37
1023.0;128.0;-46.0;42.0;11;-37.0;725;-92;694;-41;-17
971.0;117.0;15.0;66.0;23;-21.0;634;6;736;-41;-47
974.0;39.0;75.0;31.0;17;101.0;677;-39;715;-41;-17
984.0;14.0;130.0;90.0;16;189.0;670;-24;721;-41;-20
981.0;9.0;243.0;111.0;15;?;675;-27;718;-41;-25
970.0;-44.0;244.0;121.0;26;?;671;-29;715;-41;-33
951.0;-14.0;163.0;69.0;-4;?;693;-32;710;-42;-28
955.0;98.0;11.0;36.0;41;?;637;19;745;-42;-55
980.0;207.0;-12.0;-20.0;-13;?;684;0;717;-43;-34
991.0;202.0;-26.0;-81.0;39;?;608;96;768;-44;-58
994.0;97.0;-52.0;-68.0;49;?;598;139;772;-46;-17
971.0;-4.0;-103.0;-58.0;-60;?;683;174;742;-51;92
952.0;-34.0;-92.0;-32.0;327;?;247;607;984;-55;-118
942.0;-21.0;-70.0;-20.0;-589;?;1372;71;586;-65;209
979.0;-48.0;-4.0;-59.0;-1480;?;2364;552;1066;-78;57
974.0;-147.0;51.0;15.0;89;?;871;910;953;-81;301
1051.0;65.0;25.0;63.0;1364;-21.0;-153;-995;-1074;-80;1151
1071.0;103.0;0.0;177.0;997;-122.0;16;-238;-244;-78;-73
1234.0;108.0;8.0;446.0;196;-189.0;753;1125;1151;-76;36
1248.0;6.0;-35.0;479.0;549;-260.0;519;382;390;-75;621
1634.0;-150.0;-63.0;681.0;923;-265.0;-23;250;284;-69;-183
1383.0;-30.0;?;-226.0;411;393.0;490;297;504;-64;339
1514.0;149.0;?;-657.0;405;-89.0;492;298;514;-63;401
910.0;-31.0;?;-880.0;99;-774.0;682;251;684;-58;174
802.0;-392.0;?;-844.0;-512;-579.0;1366;-460;669;-51;910
458.0;-154.0;?;-588.0;-671;-225.0;1715;-893;570;-46;687
485.0;-16.0;?;-655.0;-602;-325.0;2096;-1547;195;-41;-90
474.0;-280.0;?;-607.0;284;-403.0;1985;-2033;-725;-36;-647
448.0;78.0;?;-549.0;671;-507.0;1667;-1134;-768;-35;-1377
451.0;-5.0;?;-561.0;-252;-458.0;1671;-1166;154;-38;-630
439.0;-376.0;?;-644.0;36;-542.0;692;-1256;450;-39;756
662.0;-318.0;-350.0;-782.0;254;-377.0;265;78;706;-40;250
821.0;97.0;-352.0;-321.0;-421;-620.0;920;563;1043;-41;-495
1749.0;-306.0;-94.0;-162.0;-57;261.0;753;67;736;-41;-162
