InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
-396.0;358.0;-364.0;-7;586.0;443.0;567.0;-324.0;255.0
-372.0;352.0;-352.0;-12;615.0;434.0;589.0;-285.0;232.0
-345.0;346.0;-339.0;-14;638.0;421.0;610.0;-236.0;203.0
-312.0;341.0;-325.0;-21;654.0;405.0;628.0;-175.0;178.0
-281.0;337.0;-312.0;-14;654.0;395.0;638.0;-109.0;153.0
-257.0;333.0;-297.0;-18;645.0;390.0;649.0;-52.0;134.0
-231.0;328.0;-280.0;-20;635.0;387.0;662.0;3.0;116.0
-208.0;323.0;-265.0;-23;611.0;383.0;671.0;51.0;98.0
-187.0;316.0;-250.0;-26;582.0;376.0;675.0;95.0;81.0
-163.0;310.0;-239.0;-26;551.0;365.0;677.0;135.0;62.0
-143.0;307.0;-226.0;-26;532.0;353.0;678.0;169.0;43.0
-128.0;310.0;-215.0;-27;514.0;341.0;678.0;187.0;26.0
-120.0;316.0;-202.0;-27;499.0;329.0;673.0;191.0;17.0
-117.0;324.0;-190.0;-27;495.0;317.0;668.0;184.0;5.0
-128.0;333.0;-178.0;-27;510.0;311.0;663.0;145.0;-10.0
-149.0;339.0;-168.0;-27;523.0;313.0;654.0;105.0;-21.0
-178.0;342.0;-159.0;-27;521.0;315.0;636.0;68.0;-27.0
-213.0;341.0;-149.0;-27;523.0;321.0;620.0;2.0;-30.0
-235.0;337.0;-132.0;-27;528.0;330.0;613.0;-52.0;-33.0
-268.0;336.0;-116.0;-27;542.0;342.0;608.0;-109.0;-36.0
-295.0;333.0;-111.0;-27;545.0;348.0;600.0;-158.0;-45.0
-311.0;330.0;-106.0;-28;545.0;350.0;593.0;-200.0;-55.0
-329.0;325.0;-107.0;-27;557.0;358.0;589.0;-243.0;-61.0
-343.0;321.0;-107.0;-28;573.0;368.0;587.0;-279.0;-62.0
-352.0;317.0;-112.0;-29;589.0;380.0;585.0;-311.0;-59.0
-354.0;318.0;-112.0;-32;605.0;388.0;588.0;-328.0;-56.0
-353.0;316.0;-110.0;-38;622.0;397.0;589.0;-337.0;-52.0
-353.0;317.0;-110.0;-36;637.0;401.0;593.0;-341.0;-52.0
-350.0;319.0;-106.0;-29;649.0;403.0;598.0;-338.0;-55.0
-352.0;320.0;-106.0;-29;654.0;401.0;600.0;-340.0;-58.0
-351.0;321.0;-98.0;?;660.0;400.0;608.0;-335.0;-61.0
-348.0;326.0;-95.0;?;668.0;401.0;619.0;-327.0;-62.0
-341.0;330.0;-90.0;?;667.0;397.0;629.0;-316.0;-67.0
-321.0;339.0;-93.0;?;661.0;392.0;634.0;-290.0;-68.0
-288.0;346.0;-90.0;?;650.0;389.0;638.0;-231.0;-74.0
-238.0;356.0;-75.0;32;639.0;386.0;641.0;-137.0;-78.0
-171.0;361.0;-54.0;41;636.0;387.0;647.0;-21.0;-97.0
-96.0;357.0;-34.0;27;603.0;376.0;643.0;116.0;-132.0
-34.0;356.0;-18.0;18;548.0;358.0;637.0;239.0;-164.0
35.0;353.0;7.0;26;462.0;344.0;625.0;358.0;-198.0
91.0;353.0;25.0;35;377.0;338.0;616.0;439.0;-217.0
141.0;348.0;45.0;36;298.0;332.0;610.0;505.0;-237.0
198.0;347.0;61.0;37;215.0;331.0;598.0;569.0;-256.0
250.0;349.0;76.0;39;143.0;329.0;581.0;615.0;-276.0
295.0;350.0;89.0;41;86.0;331.0;567.0;644.0;-291.0
322.0;357.0;98.0;40;58.0;334.0;555.0;664.0;-304.0
343.0;367.0;109.0;40;41.0;337.0;546.0;680.0;-321.0
355.0;376.0;116.0;40;57.0;345.0;542.0;694.0;-333.0
359.0;390.0;127.0;40;100.0;357.0;544.0;700.0;-340.0
343.0;405.0;138.0;41;189.0;372.0;562.0;686.0;-349.0
319.0;419.0;156.0;41;275.0;384.0;578.0;654.0;-362.0
290.0;430.0;167.0;41;353.0;393.0;589.0;601.0;-368.0
254.0;435.0;173.0;41;443.0;397.0;604.0;536.0;-372.0
231.0;432.0;185.0;41;506.0;389.0;618.0;486.0;-372.0
199.0;428.0;200.0;42;567.0;382.0;643.0;448.0;-366.0
158.0;416.0;205.0;42;591.0;365.0;662.0;415.0;-370.0
121.0;408.0;208.0;42;604.0;344.0;674.0;373.0;-372.0
74.0;399.0;204.0;42;622.0;322.0;685.0;315.0;-373.0
30.0;384.0;200.0;44;640.0;308.0;697.0;262.0;-367.0
-15.0;366.0;192.0;43;657.0;293.0;705.0;207.0;-367.0
-43.0;349.0;194.0;43;668.0;279.0;709.0;168.0;?
-60.0;334.0;196.0;45;684.0;263.0;715.0;146.0;-358.0
-74.0;322.0;200.0;41;695.0;241.0;713.0;125.0;-360.0
-83.0;310.0;203.0;48;706.0;220.0;714.0;106.0;-369.0
-84.0;300.0;208.0;35;715.0;194.0;710.0;89.0;-382.0
-82.0;295.0;220.0;5;723.0;177.0;709.0;87.0;-391.0
-75.0;295.0;232.0;9;728.0;166.0;709.0;102.0;-404.0
-61.0;296.0;239.0;10;717.0;155.0;705.0;129.0;-411.0
-40.0;299.0;258.0;17;693.0;152.0;696.0;166.0;-412.0
-7.0;302.0;269.0;28;647.0;152.0;675.0;220.0;-416.0
40.0;306.0;273.0;21;601.0;152.0;655.0;289.0;-427.0
108.0;308.0;285.0;21;561.0;153.0;632.0;366.0;-431.0
195.0;303.0;297.0;18;502.0;151.0;596.0;459.0;-440.0
280.0;296.0;307.0;8;434.0;142.0;548.0;553.0;-457.0
356.0;291.0;319.0;3;342.0;130.0;488.0;638.0;-473.0
403.0;289.0;332.0;-2;258.0;118.0;441.0;687.0;-487.0
435.0;288.0;340.0;-4;180.0;113.0;403.0;711.0;-500.0
467.0;288.0;348.0;-2;90.0;107.0;366.0;723.0;-509.0
490.0;291.0;357.0;-3;3.0;104.0;335.0;724.0;-519.0
506.0;296.0;360.0;-4;-80.0;108.0;314.0;714.0;-526.0
517.0;303.0;362.0;-3;-137.0;114.0;301.0;704.0;-531.0
523.0;308.0;359.0;-3;-177.0;120.0;288.0;698.0;-536.0
519.0;316.0;359.0;-2;-197.0;130.0;286.0;689.0;-534.0
506.0;322.0;361.0;-2;-191.0;144.0;292.0;681.0;-530.0
483.0;330.0;368.0;-2;-145.0;156.0;319.0;675.0;-526.0
457.0;335.0;372.0;-1;-91.0;160.0;341.0;666.0;-524.0
440.0;337.0;382.0;-1;-37.0;165.0;357.0;660.0;-526.0
415.0;335.0;384.0;-1;49.0;169.0;380.0;640.0;-526.0
381.0;330.0;384.0;-1;132.0;164.0;402.0;614.0;-521.0
354.0;323.0;383.0;0;218.0;158.0;433.0;587.0;-514.0
338.0;310.0;381.0;1;264.0;153.0;459.0;575.0;-502.0
312.0;294.0;377.0;1;289.0;143.0;482.0;564.0;-496.0
265.0;281.0;366.0;2;320.0;134.0;512.0;530.0;-492.0
209.0;271.0;356.0;4;346.0;125.0;538.0;483.0;-492.0
149.0;258.0;343.0;5;368.0;125.0;562.0;428.0;-484.0
97.0;242.0;333.0;7;389.0;120.0;576.0;377.0;-474.0
54.0;232.0;323.0;8;408.0;115.0;587.0;332.0;-466.0
21.0;221.0;314.0;9;421.0;110.0;593.0;297.0;-461.0
-3.0;212.0;307.0;10;427.0;110.0;597.0;273.0;-462.0
-25.0;205.0;302.0;8;428.0;107.0;599.0;253.0;-465.0
-48.0;205.0;302.0;3;425.0;111.0;600.0;231.0;-466.0
-69.0;211.0;303.0;5;424.0;120.0;600.0;204.0;-460.0
-83.0;219.0;302.0;14;417.0;130.0;595.0;188.0;-455.0
-90.0;231.0;302.0;27;405.0;140.0;584.0;177.0;-452.0
-85.0;247.0;311.0;41;382.0;152.0;569.0;176.0;-452.0
-65.0;266.0;310.0;51;357.0;165.0;552.0;188.0;-457.0
-35.0;290.0;301.0;60;340.0;175.0;541.0;223.0;-466.0
19.0;308.0;302.0;64;318.0;185.0;520.0;276.0;-462.0
78.0;315.0;299.0;56;292.0;201.0;494.0;332.0;-445.0
130.0;321.0;280.0;41;252.0;205.0;458.0;390.0;-439.0
168.0;323.0;263.0;25;212.0;203.0;425.0;434.0;-432.0
193.0;322.0;?;12;174.0;196.0;407.0;466.0;-422.0
212.0;317.0;?;9;109.0;190.0;391.0;488.0;-415.0
215.0;305.0;?;10;42.0;181.0;382.0;499.0;-411.0
211.0;295.0;?;10;-39.0;170.0;379.0;498.0;-414.0
210.0;281.0;?;15;-88.0;155.0;382.0;488.0;-416.0
207.0;265.0;166.0;20;-118.0;140.0;384.0;479.0;-423.0
198.0;251.0;142.0;20;-137.0;123.0;393.0;471.0;-426.0
173.0;233.0;117.0;21;-133.0;106.0;410.0;465.0;-429.0
148.0;212.0;87.0;20;-97.0;87.0;435.0;450.0;-434.0
118.0;191.0;63.0;20;-53.0;67.0;460.0;434.0;-442.0
82.0;163.0;43.0;20;-8.0;49.0;478.0;412.0;-447.0
39.0;141.0;24.0;20;71.0;34.0;505.0;379.0;-457.0
-18.0;123.0;11.0;20;166.0;17.0;528.0;325.0;-465.0
-91.0;112.0;-2.0;20;299.0;-9.0;550.0;235.0;-475.0
-155.0;94.0;-17.0;20;391.0;-35.0;552.0;116.0;-487.0
-199.0;71.0;-40.0;20;437.0;-62.0;555.0;20.0;-490.0
-224.0;50.0;-68.0;20;477.0;-99.0;571.0;-9.0;-495.0
-247.0;26.0;-103.0;21;509.0;-140.0;593.0;1.0;-500.0
-265.0;1.0;-143.0;21;517.0;-188.0;614.0;4.0;-509.0
-300.0;-20.0;-180.0;22;521.0;-234.0;628.0;-15.0;-510.0
-342.0;-41.0;-209.0;24;535.0;-263.0;640.0;-47.0;-515.0
-374.0;-58.0;-236.0;26;531.0;-278.0;640.0;-83.0;-515.0
-392.0;-67.0;-261.0;27;528.0;-280.0;637.0;-101.0;-502.0
-400.0;-70.0;-282.0;27;507.0;-269.0;625.0;-117.0;-481.0
-413.0;-66.0;-294.0;28;497.0;-260.0;618.0;-115.0;-461.0
-420.0;-41.0;-304.0;29;495.0;-250.0;617.0;-105.0;-456.0
-429.0;-45.0;-307.0;30;479.0;-241.0;608.0;-102.0;-480.0
-432.0;-85.0;-306.0;30;455.0;-231.0;602.0;-96.0;-499.0
-433.0;-121.0;-302.0;30;424.0;-208.0;591.0;-92.0;-470.0
-432.0;-150.0;-294.0;31;401.0;-188.0;586.0;-80.0;-401.0
-431.0;-204.0;-288.0;31;387.0;-155.0;583.0;-68.0;-331.0
-425.0;-257.0;-279.0;31;374.0;-107.0;576.0;-62.0;-254.0
?;-299.0;-268.0;31;364.0;-60.0;574.0;-53.0;-162.0
?;-325.0;-262.0;31;359.0;5.0;566.0;-41.0;-73.0
?;-329.0;-260.0;31;360.0;-13.0;564.0;?;16.0
?;-320.0;-261.0;31;362.0;-18.0;564.0;?;36.0
?;-286.0;-258.0;31;368.0;-37.0;559.0;?;-8.0
-349.0;-261.0;-249.0;31;371.0;-72.0;554.0;?;-95.0
-351.0;-246.0;-240.0;31;370.0;-133.0;551.0;?;-229.0
-356.0;-245.0;-239.0;31;366.0;-164.0;548.0;?;-302.0
-362.0;-243.0;-242.0;31;366.0;-155.0;545.0;-41.0;-301.0
-371.0;-236.0;-243.0;31;367.0;-140.0;547.0;-47.0;-258.0
-387.0;-228.0;-238.0;31;370.0;-124.0;545.0;-63.0;-242.0
-405.0;-223.0;-229.0;31;378.0;-110.0;541.0;-89.0;-232.0
-418.0;-218.0;-209.0;31;387.0;-106.0;532.0;-122.0;-271.0
-421.0;-212.0;-189.0;31;?;-102.0;518.0;-143.0;-329.0
-413.0;-210.0;-167.0;31;?;-98.0;509.0;-147.0;-356.0
-402.0;-200.0;-150.0;31;?;-97.0;500.0;-130.0;-372.0
-391.0;-194.0;-134.0;31;?;-102.0;492.0;-107.0;-386.0
-386.0;-184.0;-117.0;31;?;-105.0;489.0;-96.0;-401.0
-380.0;-167.0;-103.0;31;358.0;-110.0;488.0;-88.0;-428.0
-372.0;-155.0;-94.0;31;342.0;-114.0;485.0;-76.0;-455.0
-353.0;-145.0;-80.0;31;334.0;-110.0;483.0;-52.0;-479.0
-329.0;-132.0;-71.0;31;316.0;-106.0;480.0;-22.0;-482.0
-297.0;-108.0;-61.0;34;307.0;-141.0;479.0;17.0;-497.0
-267.0;?;-51.0;35;?;-168.0;485.0;56.0;-525.0
-232.0;?;-42.0;36;?;-191.0;486.0;96.0;-543.0
-198.0;?;-37.0;38;?;-221.0;488.0;131.0;-562.0
-166.0;?;-25.0;39;?;-280.0;490.0;165.0;-591.0
-140.0;?;-5.0;40;?;-304.0;494.0;189.0;-608.0
-119.0;28.0;16.0;40;?;-311.0;497.0;210.0;-611.0
-101.0;35.0;39.0;40;?;-331.0;500.0;220.0;-624.0
-88.0;32.0;65.0;40;?;-359.0;499.0;225.0;-642.0
-77.0;32.0;96.0;40;?;-389.0;500.0;228.0;-657.0
-65.0;37.0;125.0;40;?;-423.0;501.0;233.0;-678.0
-47.0;39.0;154.0;40;?;-450.0;500.0;247.0;-697.0
-28.0;35.0;185.0;40;?;-470.0;501.0;262.0;-711.0
-10.0;39.0;210.0;39;?;-490.0;500.0;279.0;-721.0
7.0;43.0;231.0;41;330.0;-514.0;498.0;295.0;-732.0
19.0;44.0;252.0;38;327.0;-538.0;492.0;305.0;-741.0
32.0;58.0;265.0;42;319.0;-557.0;486.0;315.0;-753.0
46.0;75.0;280.0;39;306.0;-582.0;477.0;329.0;-759.0
64.0;96.0;293.0;39;285.0;-617.0;472.0;347.0;-768.0
81.0;117.0;307.0;46;254.0;-657.0;463.0;367.0;-777.0
100.0;136.0;321.0;4;230.0;-685.0;454.0;386.0;-787.0
120.0;141.0;336.0;-25;211.0;-712.0;449.0;410.0;-797.0
138.0;139.0;351.0;-14;191.0;-726.0;439.0;424.0;-803.0
163.0;137.0;360.0;-18;175.0;-733.0;428.0;442.0;-807.0
183.0;137.0;370.0;-18;159.0;-739.0;414.0;457.0;-809.0
203.0;140.0;375.0;-17;148.0;-748.0;403.0;475.0;-808.0
216.0;143.0;381.0;-18;139.0;-754.0;394.0;489.0;-811.0
225.0;149.0;387.0;-16;128.0;-753.0;388.0;496.0;-810.0
231.0;152.0;390.0;-15;119.0;-753.0;385.0;501.0;-808.0
231.0;153.0;391.0;-13;113.0;-746.0;386.0;502.0;-809.0
233.0;156.0;394.0;-13;112.0;-745.0;388.0;509.0;-809.0
236.0;156.0;396.0;-13;112.0;-748.0;385.0;512.0;-810.0
234.0;152.0;395.0;-13;116.0;-748.0;390.0;510.0;-813.0
229.0;143.0;397.0;-13;124.0;-754.0;395.0;503.0;-814.0
220.0;135.0;394.0;-13;144.0;-753.0;403.0;495.0;-818.0
216.0;124.0;393.0;-3;158.0;-750.0;409.0;489.0;-820.0
215.0;115.0;391.0;15;170.0;-751.0;413.0;487.0;-825.0
207.0;108.0;388.0;18;185.0;-747.0;419.0;483.0;-826.0
195.0;102.0;384.0;15;202.0;-742.0;424.0;471.0;-828.0
182.0;92.0;380.0;19;216.0;-735.0;432.0;458.0;-831.0
170.0;83.0;372.0;25;226.0;-730.0;437.0;445.0;-833.0
160.0;73.0;368.0;31;234.0;-721.0;444.0;438.0;-835.0
155.0;60.0;363.0;31;240.0;-711.0;450.0;433.0;-837.0
149.0;48.0;356.0;31;246.0;-700.0;453.0;428.0;-839.0
140.0;33.0;347.0;31;244.0;-690.0;455.0;424.0;-841.0
131.0;22.0;342.0;32;247.0;-682.0;458.0;417.0;-842.0
125.0;8.0;339.0;35;247.0;-677.0;458.0;411.0;-844.0
124.0;-2.0;336.0;35;247.0;-673.0;457.0;411.0;-845.0
126.0;-7.0;335.0;35;242.0;-667.0;456.0;412.0;-843.0
130.0;-16.0;331.0;36;237.0;-659.0;453.0;413.0;-846.0
129.0;-29.0;330.0;36;233.0;-653.0;450.0;415.0;-845.0
129.0;-40.0;329.0;36;229.0;-657.0;448.0;418.0;-845.0
131.0;-48.0;331.0;36;223.0;-656.0;444.0;417.0;-844.0
133.0;-51.0;329.0;36;219.0;-657.0;440.0;418.0;-844.0
137.0;-51.0;332.0;37;210.0;-659.0;436.0;422.0;-842.0
145.0;-47.0;332.0;37;202.0;-649.0;432.0;430.0;-844.0
153.0;-39.0;333.0;36;194.0;-622.0;430.0;435.0;-844.0
162.0;-24.0;330.0;36;188.0;-573.0;427.0;441.0;-843.0
167.0;-14.0;322.0;35;183.0;-500.0;423.0;449.0;-843.0
173.0;-3.0;314.0;35;177.0;-411.0;423.0;453.0;-840.0
176.0;9.0;305.0;38;171.0;-320.0;421.0;453.0;-830.0
177.0;26.0;295.0;37;170.0;-234.0;421.0;453.0;-805.0
178.0;57.0;287.0;36;169.0;-151.0;422.0;454.0;-758.0
183.0;103.0;280.0;35;176.0;-74.0;426.0;452.0;-702.0
178.0;146.0;266.0;34;183.0;6.0;429.0;454.0;-644.0
168.0;182.0;253.0;32;190.0;56.0;432.0;444.0;-600.0
152.0;213.0;239.0;29;197.0;79.0;440.0;435.0;-571.0
134.0;233.0;223.0;27;202.0;104.0;450.0;420.0;-541.0
113.0;249.0;204.0;27;213.0;126.0;461.0;407.0;-510.0
87.0;259.0;177.0;27;224.0;152.0;474.0;387.0;-475.0
62.0;265.0;151.0;27;242.0;165.0;489.0;369.0;-438.0
40.0;263.0;122.0;27;261.0;181.0;505.0;349.0;-405.0
11.0;?;86.0;27;288.0;204.0;522.0;324.0;-378.0
-21.0;?;46.0;27;317.0;225.0;536.0;292.0;-347.0
-59.0;?;-4.0;27;348.0;242.0;552.0;253.0;-315.0
-99.0;?;-50.0;27;380.0;264.0;568.0;209.0;-271.0
-149.0;?;-100.0;27;408.0;296.0;582.0;159.0;-219.0
-205.0;?;-157.0;27;435.0;324.0;594.0;99.0;-163.0
-258.0;?;-211.0;27;448.0;349.0;601.0;40.0;-100.0
-314.0;?;-259.0;26;459.0;366.0;606.0;-25.0;-42.0
-354.0;?;-300.0;26;463.0;387.0;609.0;-73.0;-1.0
-391.0;?;-333.0;26;467.0;412.0;602.0;-111.0;33.0
-427.0;?;-368.0;26;479.0;432.0;592.0;-152.0;55.0
-467.0;?;-399.0;26;490.0;451.0;577.0;-203.0;78.0
-501.0;?;-424.0;26;505.0;471.0;561.0;-265.0;98.0
-529.0;?;?;26;507.0;494.0;543.0;-332.0;132.0
-555.0;?;?;25;504.0;518.0;528.0;-395.0;171.0
-571.0;497.0;?;25;503.0;532.0;517.0;-436.0;210.0
-580.0;503.0;?;25;506.0;544.0;509.0;-457.0;252.0
-582.0;504.0;?;25;506.0;548.0;499.0;-471.0;293.0
-582.0;506.0;?;25;515.0;560.0;491.0;-479.0;335.0
-585.0;507.0;?;25;535.0;571.0;488.0;-488.0;383.0
-584.0;499.0;?;24;551.0;581.0;478.0;-490.0;425.0
-578.0;489.0;?;22;563.0;588.0;470.0;-494.0;461.0
-573.0;473.0;?;17;568.0;588.0;458.0;-502.0;491.0
-569.0;465.0;?;10;567.0;586.0;445.0;-516.0;519.0
-567.0;459.0;?;0;560.0;584.0;424.0;-532.0;543.0
-564.0;458.0;?;-7;549.0;577.0;410.0;-546.0;554.0
-558.0;452.0;?;-14;534.0;571.0;391.0;-558.0;559.0
-549.0;447.0;-724.0;-18;515.0;564.0;374.0;-567.0;553.0
-541.0;437.0;-733.0;-17;498.0;566.0;360.0;-579.0;551.0
-535.0;419.0;-742.0;-17;480.0;571.0;355.0;-593.0;558.0
-521.0;412.0;-742.0;-16;469.0;576.0;354.0;-597.0;567.0
-505.0;416.0;-741.0;-35;?;581.0;359.0;-599.0;586.0
-486.0;425.0;-740.0;-91;?;596.0;360.0;-596.0;599.0
-466.0;431.0;-738.0;-136;445.0;611.0;361.0;-586.0;609.0
-446.0;436.0;-739.0;-140;461.0;623.0;363.0;-571.0;624.0
-426.0;437.0;-738.0;-139;483.0;639.0;365.0;-549.0;636.0
-405.0;437.0;-739.0;-144;510.0;649.0;369.0;-515.0;644.0
-382.0;429.0;-738.0;-146;539.0;660.0;375.0;-476.0;650.0
-366.0;434.0;-734.0;-147;564.0;666.0;385.0;-442.0;652.0
-350.0;438.0;-732.0;-146;595.0;670.0;392.0;-413.0;657.0
-331.0;438.0;-726.0;-142;622.0;672.0;397.0;-378.0;660.0
-318.0;436.0;-721.0;-143;651.0;675.0;401.0;-340.0;660.0
-316.0;430.0;-713.0;-141;671.0;671.0;405.0;-298.0;664.0
-307.0;428.0;-706.0;-138;695.0;672.0;405.0;-263.0;666.0
-297.0;426.0;-699.0;-138;714.0;676.0;406.0;-229.0;669.0
-286.0;422.0;-690.0;-137;724.0;670.0;401.0;-202.0;671.0
-278.0;420.0;-683.0;-137;730.0;668.0;393.0;-188.0;670.0
-276.0;419.0;-678.0;-138;736.0;662.0;382.0;-191.0;668.0
-274.0;418.0;-668.0;-137;727.0;660.0;366.0;?;670.0
-270.0;417.0;-659.0;-138;706.0;658.0;350.0;?;669.0
-267.0;417.0;-652.0;-138;672.0;657.0;329.0;?;670.0
-271.0;425.0;-649.0;-138;629.0;654.0;303.0;?;663.0
-278.0;439.0;-642.0;-138;588.0;665.0;284.0;-412.0;650.0
-291.0;460.0;-637.0;-138;541.0;680.0;265.0;-459.0;633.0
-287.0;478.0;-630.0;-138;494.0;692.0;241.0;-483.0;614.0
-258.0;495.0;-622.0;-137;454.0;709.0;210.0;-496.0;594.0
-225.0;512.0;-616.0;-138;423.0;724.0;175.0;-484.0;580.0
-185.0;533.0;-609.0;-137;394.0;741.0;144.0;-465.0;560.0
-153.0;550.0;-605.0;-136;365.0;752.0;114.0;-443.0;540.0
-127.0;564.0;-604.0;-137;341.0;758.0;89.0;-432.0;524.0
-105.0;580.0;-603.0;-130;310.0;762.0;73.0;-427.0;502.0
-90.0;594.0;-606.0;-122;272.0;766.0;69.0;-431.0;482.0
-96.0;606.0;-606.0;-119;230.0;770.0;76.0;-444.0;462.0
-99.0;611.0;-606.0;-108;189.0;774.0;81.0;-457.0;451.0
-101.0;617.0;-610.0;-95;163.0;782.0;86.0;-475.0;444.0
?;622.0;-615.0;-85;154.0;787.0;91.0;-496.0;439.0
?;625.0;-619.0;-67;165.0;791.0;97.0;-520.0;438.0
?;620.0;-626.0;-53;189.0;790.0;104.0;-547.0;450.0
?;611.0;-627.0;-47;230.0;794.0;121.0;-564.0;466.0
?;608.0;-624.0;-41;283.0;802.0;146.0;-579.0;482.0
?;598.0;-625.0;-38;350.0;804.0;169.0;-598.0;500.0
?;592.0;-632.0;-40;422.0;812.0;199.0;-612.0;516.0
?;589.0;-642.0;-30;498.0;816.0;234.0;-619.0;526.0
?;589.0;-652.0;-13;570.0;823.0;281.0;-603.0;537.0
?;588.0;-659.0;-22;641.0;829.0;331.0;-568.0;544.0
?;584.0;-668.0;-19;704.0;831.0;369.0;-504.0;552.0
?;581.0;-676.0;128;756.0;830.0;403.0;-423.0;558.0
-311.0;575.0;-681.0;239;787.0;824.0;433.0;-330.0;559.0
-287.0;573.0;-688.0;-6;811.0;821.0;460.0;-250.0;560.0
-266.0;572.0;-690.0;-203;833.0;821.0;483.0;-183.0;561.0
-241.0;566.0;-692.0;-112;839.0;817.0;501.0;-120.0;565.0
-224.0;562.0;-695.0;-82;842.0;814.0;514.0;-68.0;570.0
-205.0;552.0;-692.0;-82;844.0;814.0;528.0;-27.0;577.0
-196.0;550.0;-694.0;-73;848.0;815.0;537.0;-9.0;580.0
-200.0;551.0;-694.0;-90;847.0;814.0;542.0;-7.0;580.0
-209.0;548.0;-691.0;-85;853.0;812.0;545.0;-29.0;581.0
-227.0;550.0;-688.0;-87;855.0;812.0;540.0;-74.0;581.0
-256.0;553.0;-683.0;-86;862.0;806.0;543.0;-150.0;577.0
-296.0;558.0;-680.0;-86;850.0;805.0;532.0;-231.0;575.0
-330.0;562.0;-678.0;-85;824.0;806.0;514.0;-301.0;577.0
-347.0;575.0;-673.0;-82;803.0;815.0;505.0;-366.0;572.0
-354.0;588.0;-666.0;-80;776.0;833.0;488.0;-421.0;563.0
-353.0;604.0;-658.0;-80;744.0;859.0;464.0;-469.0;554.0
-346.0;618.0;-651.0;-81;714.0;878.0;435.0;-501.0;538.0
-342.0;627.0;-645.0;-82;681.0;886.0;408.0;-522.0;524.0
-339.0;641.0;-642.0;-84;650.0;898.0;382.0;-546.0;507.0
-326.0;657.0;-640.0;-88;622.0;910.0;363.0;-559.0;487.0
-319.0;672.0;-638.0;-91;587.0;920.0;343.0;-570.0;469.0
-315.0;684.0;-636.0;-94;567.0;923.0;334.0;-583.0;455.0
-310.0;694.0;-632.0;-96;553.0;927.0;329.0;-589.0;441.0
-307.0;701.0;-630.0;-94;547.0;930.0;326.0;-596.0;432.0
-305.0;710.0;-629.0;-79;550.0;932.0;325.0;-596.0;426.0
-301.0;717.0;-628.0;-58;560.0;932.0;329.0;-589.0;419.0
-300.0;723.0;-628.0;-42;574.0;935.0;336.0;-579.0;417.0
-300.0;727.0;-627.0;-31;594.0;943.0;352.0;-572.0;418.0
-303.0;726.0;-626.0;-21;616.0;942.0;372.0;-561.0;424.0
-308.0;727.0;-625.0;-12;642.0;943.0;395.0;-549.0;430.0
-321.0;720.0;-627.0;-5;668.0;936.0;416.0;-530.0;440.0
-327.0;725.0;-629.0;-4;703.0;936.0;443.0;-503.0;442.0
-330.0;729.0;-628.0;11;747.0;938.0;465.0;-474.0;439.0
-341.0;735.0;-631.0;30;782.0;940.0;484.0;-437.0;431.0
-344.0;740.0;-633.0;36;819.0;941.0;498.0;-391.0;423.0
-350.0;741.0;-635.0;51;848.0;947.0;510.0;-337.0;417.0
-348.0;744.0;-640.0;73;876.0;949.0;517.0;-290.0;414.0
-345.0;749.0;-642.0;80;896.0;949.0;525.0;-247.0;407.0
-343.0;755.0;-647.0;79;?;954.0;525.0;-205.0;401.0
-347.0;763.0;-656.0;78;?;956.0;525.0;-178.0;396.0
-347.0;777.0;-664.0;75;?;960.0;524.0;-159.0;386.0
-353.0;792.0;-672.0;74;?;963.0;512.0;-156.0;379.0
-365.0;802.0;-685.0;75;?;969.0;494.0;-164.0;377.0
-382.0;816.0;-694.0;74;934.0;?;471.0;-176.0;372.0
-404.0;830.0;-707.0;72;933.0;?;433.0;-197.0;370.0
-426.0;845.0;-721.0;72;936.0;?;393.0;-223.0;368.0
-448.0;854.0;-734.0;70;932.0;?;346.0;-246.0;362.0
-473.0;862.0;-744.0;67;923.0;?;293.0;-273.0;362.0
-505.0;865.0;-754.0;68;913.0;?;245.0;-319.0;371.0
-538.0;866.0;?;60;902.0;?;206.0;-364.0;376.0
-574.0;862.0;?;52;892.0;?;170.0;-413.0;389.0
-611.0;861.0;?;53;883.0;945.0;145.0;-454.0;397.0
-646.0;863.0;?;40;873.0;933.0;131.0;-478.0;393.0
-677.0;864.0;?;35;866.0;919.0;119.0;-500.0;383.0
-704.0;867.0;?;35;863.0;907.0;112.0;-515.0;367.0
-723.0;874.0;?;29;861.0;892.0;112.0;-520.0;335.0
-737.0;878.0;?;30;859.0;873.0;111.0;-518.0;310.0
-753.0;882.0;?;28;862.0;855.0;107.0;-517.0;298.0
-759.0;883.0;?;26;861.0;841.0;107.0;-516.0;284.0
-768.0;881.0;?;26;858.0;830.0;104.0;-520.0;279.0
-771.0;878.0;?;25;854.0;823.0;100.0;-525.0;285.0
-772.0;870.0;?;26;855.0;821.0;99.0;-527.0;289.0
-770.0;865.0;?;24;852.0;823.0;92.0;-533.0;297.0
-770.0;856.0;?;24;853.0;829.0;79.0;-543.0;316.0
-765.0;848.0;-631.0;26;855.0;829.0;74.0;-543.0;327.0
