InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit LUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ
-91.0;-86;294.0;467.0;3894;-202.0;-1818;-3894;196;777.0;-1818
130.0;59;114.0;690.0;-178;-160.0;-2769;178;319;750.0;-2769
340.0;-16;-45.0;1112.0;-1390;-59.0;-2157;1390;248;516.0;-2157
529.0;14;-235.0;1179.0;-1417;169.0;-8;1417;241;273.0;-8
719.0;43;-329.0;937.0;-2011;403.0;1157;2011;286;146.0;1157
787.0;42;-504.0;779.0;-3107;600.0;1993;3107;292;-237.0;1993
711.0;37;?;732.0;?;836.0;2112;3358;260;-838.0;2112
647.0;40;-1136.0;780.0;?;942.0;2237;3224;261;-1216.0;2237
858.0;30;-1318.0;783.0;?;592.0;1648;3284;245;-1282.0;1648
994.0;41;-1347.0;740.0;?;65.0;-105;3213;264;-1153.0;-105
946.0;29;-1404.0;706.0;?;-184.0;-439;3237;262;-1267.0;-439
788.0;0;-1557.0;774.0;?;64.0;717;4025;195;-1618.0;717
684.0;143;-1492.0;887.0;?;570.0;501;4581;319;-2009.0;501
478.0;161;-1195.0;1158.0;?;800.0;-3007;1628;304;-2464.0;-3007
155.0;111;-1146.0;1233.0;?;1112.0;-2815;-2540;168;-2550.0;-2815
30.0;173;-982.0;1117.0;?;1252.0;389;?;76;-2452.0;389
26.0;170;-935.0;1401.0;?;1193.0;-293;?;80;-2158.0;-293
112.0;102;-952.0;1334.0;?;1030.0;-444;?;447;-1793.0;-444
160.0;-81;-809.0;762.0;?;871.0;-64;?;527;-1329.0;-64
231.0;-34;-564.0;689.0;238;794.0;-242;-238;272;-716.0;-242
231.0;73;-359.0;1102.0;82;691.0;260;-82;87;-20.0;260
92.0;-222;23.0;1119.0;140;539.0;54;-140;-148;748.0;54
-25.0;-304;391.0;829.0;98;416.0;29;-98;-142;1491.0;29
-92.0;-167;1054.0;727.0;63;107.0;91;-63;8;2069.0;91
-188.0;-381;1399.0;825.0;71;-225.0;31;-71;-81;2523.0;31
-212.0;-250;1691.0;855.0;67;-178.0;88;-67;122;2558.0;88
-291.0;-563;1301.0;894.0;92;-359.0;1;-92;17;2612.0;1
-448.0;-627;1128.0;946.0;140;-819.0;-90;-140;6;2454.0;-90
-735.0;-402;1202.0;859.0;217;-1150.0;-180;-217;334;2114.0;-180
-967.0;-801;1082.0;874.0;333;-1233.0;-266;-333;180;1879.0;-266
-1041.0;1296;881.0;941.0;1021;-1420.0;-107;-1021;1100;1753.0;-107
-1069.0;1699;644.0;1063.0;1910;-1520.0;-92;-1910;899;1444.0;-92
-1086.0;-729;377.0;?;2955;-1422.0;-115;-2955;-529;1035.0;-115
-997.0;26;139.0;?;5168;-1186.0;-1361;-5168;431;659.0;-1361
-871.0;1154;22.0;?;7901;-940.0;-3276;-7901;1401;317.0;-3276
-651.0;384;-51.0;?;8477;-617.0;-2832;-8477;788;82.0;-2832
-475.0;7;-114.0;?;4909;-273.0;-1946;-4909;382;-119.0;-1946
-242.0;63;-129.0;?;-281;80.0;-1439;281;360;-221.0;-1439
193.0;-17;-174.0;?;-2117;276.0;-1431;2117;292;-204.0;-1431
684.0;0;-156.0;?;-2115;456.0;-1272;2115;304;-112.0;-1272
?;-27;-186.0;?;-3603;682.0;1097;3603;269;-86.0;1097
?;-59;-261.0;?;?;961.0;2181;4099;248;-108.0;2181
?;-20;-430.0;683.0;?;1308.0;1896;4141;278;-459.0;1896
?;-31;-774.0;633.0;?;1691.0;2021;4394;270;-1261.0;2021
?;-47;-1334.0;693.0;?;2056.0;1582;4579;255;-1885.0;1582
?;-54;-1581.0;708.0;?;2186.0;1750;4831;261;-2488.0;1750
?;-33;-1530.0;743.0;?;2141.0;2166;5251;287;-2849.0;2166
?;-81;-1579.0;767.0;?;2130.0;2239;6125;226;-3066.0;2239
?;38;-1534.0;889.0;?;2092.0;2376;3349;399;-3131.0;2376
?;47;-1568.0;1152.0;?;1979.0;-1189;952;319;-2995.0;-1189
?;95;-1531.0;1256.0;?;1730.0;-2930;-576;451;-2611.0;-2930
185.0;-11;-1430.0;1169.0;?;1331.0;78;-4587;391;-2166.0;78
196.0;-563;-1192.0;1311.0;?;980.0;-289;-3879;-150;-1662.0;-289
155.0;-878;-919.0;1303.0;?;576.0;-443;-969;381;-1063.0;-443
85.0;-1708;-619.0;906.0;?;253.0;376;-443;-450;-414.0;376
-22.0;-1529;-346.0;1039.0;271;-126.0;-198;-271;-1145;280.0;-198
-69.0;-260;109.0;1092.0;262;-591.0;220;-262;97;1119.0;220
-122.0;-258;699.0;969.0;215;-899.0;139;-215;94;1988.0;139
-507.0;-296;1163.0;788.0;124;-1058.0;-10;-124;-26;2591.0;-10
-224.0;-208;1855.0;651.0;78;-1286.0;82;-78;247;3328.0;82
-642.0;-276;1922.0;732.0;73;-1378.0;-24;-73;182;3953.0;-24
-427.0;58;1715.0;812.0;61;-1195.0;27;-61;461;3605.0;27
-821.0;-140;1313.0;912.0;87;-1176.0;-3;-87;409;2747.0;?
-1218.0;4;1337.0;874.0;123;-1053.0;-45;-123;651;2127.0;?
-1281.0;872;1464.0;833.0;93;-704.0;-33;-93;1283;1821.0;?
-1201.0;869;1489.0;829.0;330;-504.0;-120;-330;?;1646.0;?
-1114.0;1264;1326.0;914.0;764;-567.0;-173;-764;?;1320.0;?
-1011.0;1356;1073.0;1107.0;1070;-705.0;-108;-1070;?;984.0;?
-815.0;381;840.0;1266.0;991;-680.0;-131;-991;?;769.0;?
-561.0;1008;706.0;1322.0;988;-553.0;-132;-988;?;675.0;?
-385.0;1511;574.0;1547.0;1098;-405.0;-106;-1098;?;554.0;?
320.0;399;495.0;1252.0;846;-390.0;-162;-846;?;578.0;?
242.0;-11;316.0;665.0;1301;-389.0;-72;-1301;?;637.0;?
281.0;177;179.0;800.0;420;-328.0;-190;-420;?;484.0;?
364.0;-20;79.0;1208.0;-2509;-131.0;-166;2509;?;285.0;?
424.0;-61;27.0;1102.0;-3139;257.0;112;3139;?;-73.0;?
510.0;-37;-42.0;871.0;-2729;728.0;-7;2729;236;-372.0;?
754.0;-35;-158.0;671.0;-4250;1028.0;840;4250;242;-531.0;840
965.0;37;-456.0;688.0;-5646;1113.0;1973;5646;299;-970.0;1973
1169.0;-16;-954.0;776.0;-5641;1246.0;2302;5641;249;-1371.0;2302
1335.0;-14;-1527.0;802.0;-5533;1338.0;2187;5533;251;-1623.0;2187
1416.0;-11;-1743.0;833.0;-5205;1194.0;2304;5205;245;-1884.0;2304
1381.0;-35;-1784.0;784.0;-5222;1022.0;2954;5222;225;-2181.0;2954
1247.0;52;-1771.0;782.0;-5624;936.0;1056;5624;330;-2475.0;1056
945.0;16;-1654.0;973.0;-1364;1056.0;-1827;1364;268;-2712.0;-1827
645.0;-112;-1515.0;1309.0;2844;1232.0;-2911;-2844;146;-2708.0;-2911
382.0;-55;-1284.0;1038.0;3167;1253.0;-1524;-3167;176;-2602.0;-1524
225.0;-30;-968.0;1084.0;4278;1187.0;1102;-4278;167;-2404.0;1102
98.0;-270;-664.0;1526.0;2725;969.0;282;-2725;249;-2080.0;282
-32.0;-598;-306.0;1224.0;645;785.0;-631;-645;338;-1567.0;-631
-128.0;-378;-54.0;925.0;801;490.0;139;-801;537;-985.0;139
-168.0;-102;194.0;932.0;437;76.0;-156;-437;272;-227.0;-156
-321.0;-183;560.0;983.0;470;-403.0;-219;-470;-231;654.0;-219
-562.0;-32;1054.0;944.0;184;-775.0;-265;-184;90;1404.0;-265
-609.0;7;1309.0;863.0;45;-1179.0;-208;-45;190;2088.0;-208
-587.0;88;1283.0;734.0;283;-1689.0;72;-283;305;2924.0;72
-586.0;224;1486.0;938.0;279;-1844.0;33;-279;597;3193.0;33
-609.0;257;1430.0;936.0;313;-1537.0;-6;-313;769;2852.0;-6
-1089.0;157;1027.0;878.0;298;?;-53;-298;751;2240.0;-53
-1280.0;-126;899.0;832.0;315;-1343.0;-65;-315;574;1717.0;-65
-1363.0;-18;1073.0;803.0;378;-1062.0;-27;-378;934;1346.0;-27
-1280.0;-295;1147.0;823.0;380;-848.0;-193;-380;241;1174.0;-193
-1133.0;69;1117.0;880.0;1088;-887.0;-489;-1088;1180;939.0;-489
-964.0;-849;993.0;1096.0;1588;-942.0;-295;-1588;-332;697.0;-295
-753.0;-1622;945.0;1179.0;3322;-797.0;-460;-3322;-2640;606.0;-460
-564.0;1335;870.0;1281.0;6409;-554.0;-1478;-6409;2443;665.0;-1478
-400.0;748;841.0;1414.0;7311;-350.0;-1737;-7311;2645;611.0;-1737
-280.0;-1226;734.0;1113.0;9420;-107.0;-1630;-9420;62;568.0;-1630
-237.0;-211;725.0;745.0;5913;99.0;-1590;-5913;1162;454.0;-1590
-103.0;-104;754.0;941.0;-1555;238.0;-1208;1555;287;475.0;-1208
100.0;-91;708.0;1305.0;-1511;384.0;-917;1511;338;594.0;-917
370.0;-65;639.0;1074.0;-2605;401.0;-231;2605;515;582.0;-231
642.0;-213;621.0;828.0;-4774;563.0;589;4774;154;472.0;589
834.0;-92;306.0;695.0;-4852;700.0;1108;4852;351;434.0;1108
949.0;-141;-49.0;734.0;-5536;693.0;1603;5536;242;-9.0;1603
1158.0;-134;-578.0;829.0;-5138;798.0;2033;5138;271;-717.0;2033
1220.0;-117;-1175.0;931.0;-4866;849.0;2457;4866;282;-1152.0;2457
1269.0;-129;-1342.0;971.0;-4876;719.0;2774;4876;260;-1598.0;2774
1321.0;-106;-1297.0;771.0;-5347;695.0;2724;5347;281;-1962.0;2724
1184.0;-135;-1340.0;743.0;-4945;887.0;2317;4945;255;-2368.0;2317
675.0;-114;-1403.0;?;-4477;1120.0;2796;4477;239;-2790.0;2796
155.0;?;-1309.0;?;-3059;1217.0;2031;3059;249;-2952.0;2031
-153.0;?;-1052.0;?;1338;1133.0;458;-1338;244;-2898.0;458
-181.0;?;-737.0;?;5281;894.0;1304;-5281;329;-2561.0;1304
-270.0;?;-526.0;?;7766;523.0;-117;-7766;300;?;-117
-383.0;?;-248.0;?;5246;146.0;-1882;-5246;145;?;-1882
-630.0;?;76.0;?;824;-263.0;-721;-824;-45;?;-721
-779.0;?;323.0;?;561;-680.0;-510;-561;-86;?;-510
-883.0;?;535.0;?;230;-1175.0;-393;-230;525;?;-393
-1009.0;?;735.0;?;-97;-1699.0;-114;97;867;?;-114
-1171.0;?;965.0;?;211;-2234.0;-243;-211;108;1826.0;-243
-1269.0;?;1115.0;?;-23;-2773.0;-87;23;-21;2242.0;-87
-1105.0;202;1318.0;?;51;-3460.0;-46;-51;294;2896.0;-46
-621.0;132;1546.0;?;0;-3724.0;-75;0;288;3421.0;-75
-449.0;-85;1737.0;?;-16;-3064.0;-17;16;991;3479.0;-17
-970.0;-113;1257.0;1032.0;43;-1990.0;-2;-43;1257;2804.0;-2
-1336.0;-88;?;982.0;0;-1465.0;-55;0;1030;1540.0;-55
-1564.0;-126;?;1049.0;-13;-1108.0;-27;13;1219;590.0;-27
-1552.0;-67;?;1062.0;-16;-448.0;-19;16;1064;-9.0;-19
-1246.0;181;?;1034.0;-64;47.0;-45;64;713;-227.0;-45
-817.0;346;756.0;971.0;-61;265.0;-38;61;659;-358.0;-38
-416.0;?;711.0;918.0;-31;422.0;-32;31;608;-436.0;-32
-3.0;?;517.0;1016.0;-14;514.0;-37;14;503;-526.0;-37
361.0;?;409.0;1082.0;-33;572.0;-32;33;492;-638.0;-32
561.0;40;308.0;1056.0;-37;719.0;-23;37;488;-663.0;-23
673.0;-9;238.0;989.0;21;939.0;-15;-21;483;-677.0;-15
654.0;-27;231.0;939.0;20;1112.0;-2;-20;481;-693.0;-2
536.0;7;168.0;946.0;5;1270.0;44;-5;501;-618.0;44
405.0;-17;122.0;994.0;15;1215.0;73;-15;512;-610.0;73
522.0;-15;53.0;1050.0;-10;1033.0;26;10;497;-537.0;26
640.0;-19;-31.0;955.0;-19;813.0;10;19;502;-291.0;10
594.0;-18;-121.0;880.0;10;517.0;54;-10;502;-24.0;54
645.0;-5;-310.0;850.0;16;348.0;61;-16;507;197.0;61
715.0;10;-577.0;881.0;6;67.0;48;-6;538;338.0;48
760.0;7;-637.0;978.0;20;-108.0;45;-20;561;349.0;45
742.0;3;-542.0;1021.0;4;-227.0;48;-4;554;137.0;48
523.0;-34;-290.0;900.0;16;-240.0;45;-16;642;-34.0;45
312.0;233;17.0;875.0;9;-88.0;44;-9;788;-7.0;44
164.0;434;184.0;941.0;-113;65.0;85;113;778;81.0;85
-46.0;-357;239.0;1018.0;-97;70.0;118;97;582;74.0;118
?;-685;220.0;989.0;-41;-28.0;153;41;267;132.0;153
?;-87;346.0;907.0;-52;-153.0;112;52;366;282.0;112
?;59;520.0;903.0;5;-232.0;12;-5;568;603.0;12
?;-77;662.0;944.0;15;-384.0;4;-15;240;922.0;4
?;-139;628.0;956.0;-3;-478.0;20;3;87;?;20
?;-59;440.0;946.0;3;-460.0;46;-3;235;?;46
?;58;240.0;915.0;-24;-350.0;31;24;488;1245.0;31
?;2;108.0;913.0;-37;-145.0;64;37;531;763.0;64
?;-47;45.0;980.0;-140;133.0;226;140;256;273.0;226
?;-14;-11.0;997.0;-309;409.0;296;309;288;-90.0;296
?;2;-83.0;951.0;-395;583.0;360;395;333;-313.0;360
?;-34;-121.0;886.0;?;629.0;622;454;214;-439.0;622
?;-38;-307.0;843.0;?;598.0;783;285;222;-494.0;783
?;-10;-390.0;1008.0;?;539.0;-327;179;272;-506.0;-327
?;-7;-480.0;1081.0;?;518.0;-1925;291;278;-484.0;-1925
79.0;-13;-478.0;929.0;?;548.0;-2417;-255;267;-427.0;-2417
19.0;-9;-537.0;815.0;?;524.0;-2331;-891;273;-338.0;-2331
-68.0;-5;-496.0;792.0;?;412.0;-1237;-435;280;-276.0;-1237
-170.0;-5;-416.0;791.0;?;232.0;-64;99;280;-187.0;-64
-193.0;-6;-337.0;839.0;-73;7.0;-19;73;275;25.0;-19
-201.0;-11;-219.0;951.0;35;-197.0;99;-35;269;322.0;99
-127.0;-13;-110.0;937.0;242;-403.0;242;-242;267;592.0;242
-71.0;-8;32.0;901.0;157;-464.0;40;-157;266;748.0;40
-51.0;-7;91.0;958.0;-23;-367.0;-39;23;268;813.0;-39
-68.0;-11;136.0;924.0;3;-236.0;18;-3;272;789.0;18
-137.0;-9;110.0;855.0;-29;-85.0;49;29;271;688.0;49
-72.0;-10;67.0;868.0;-43;-12.0;37;43;271;542.0;37
53.0;-12;-8.0;927.0;-76;37.0;-40;76;274;426.0;-40
214.0;-6;-42.0;908.0;-88;116.0;-42;88;277;207.0;-42
306.0;-3;-103.0;906.0;-32;251.0;39;32;279;8.0;39
365.0;-4;-156.0;894.0;-29;426.0;22;29;278;-248.0;22
379.0;-3;-225.0;938.0;-39;611.0;36;39;279;-514.0;36
335.0;-2;-332.0;928.0;-1;731.0;77;1;283;-698.0;77
317.0;-1;-420.0;919.0;-11;803.0;10;11;283;-829.0;10
294.0;-2;-448.0;937.0;-33;827.0;6;33;283;-851.0;6
353.0;-1;-449.0;928.0;0;711.0;22;0;280;-777.0;22
401.0;-2;-465.0;910.0;7;643.0;-16;-7;277;-637.0;-16
463.0;2;-511.0;908.0;-24;448.0;-14;24;286;-544.0;-14
443.0;2;-495.0;937.0;-23;304.0;-15;23;286;-477.0;-15
406.0;-13;-430.0;916.0;12;267.0;0;-12;269;-444.0;0
284.0;-4;-336.0;919.0;40;259.0;5;-40;269;-401.0;5
164.0;-1;-219.0;915.0;43;279.0;-12;-43;269;-343.0;-12
47.0;-9;-109.0;905.0;28;281.0;-16;-28;264;-245.0;-16
-6.0;0;-65.0;892.0;10;217.0;-37;-10;269;-122.0;-37
-52.0;0;31.0;893.0;10;154.0;-38;-10;269;70.0;-38
-85.0;-1;134.0;922.0;30;20.0;-1;-30;268;225.0;-1
-121.0;-3;244.0;937.0;34;-102.0;7;-34;268;391.0;7
-158.0;-5;339.0;905.0;36;-186.0;8;-36;266;560.0;8
-177.0;0;328.0;903.0;29;-245.0;-1;-29;270;636.0;-1
-179.0;-1;289.0;908.0;12;-335.0;-36;-12;269;690.0;-36
-232.0;-2;270.0;915.0;12;-389.0;-28;-12;265;704.0;-28
-219.0;0;290.0;910.0;-4;-429.0;-18;4;265;645.0;-18
-233.0;-6;285.0;915.0;-12;-403.0;-35;12;262;571.0;-35
-254.0;-5;305.0;937.0;-11;-387.0;-3;11;262;488.0;-3
-244.0;-2;242.0;908.0;-7;-319.0;27;7;265;389.0;27
-245.0;-6;150.0;908.0;12;-253.0;5;-12;265;305.0;5
-208.0;-6;91.0;910.0;12;-146.0;4;-12;265;151.0;4
-172.0;-7;54.0;913.0;31;-172.0;7;-31;263;59.0;7
-124.0;-4;32.0;901.0;57;-142.0;3;-57;271;-6.0;3
-87.0;-10;21.0;936.0;30;-95.0;10;-30;265;-48.0;10
2.0;-15;12.0;952.0;49;38.0;50;-49;255;-41.0;50
36.0;-3;-25.0;945.0;133;68.0;87;-133;267;-58.0;87
19.0;-4;-67.0;927.0;141;158.0;83;-141;266;-91.0;83
94.0;-7;-73.0;960.0;70;167.0;82;-70;263;-121.0;82
141.0;-5;-56.0;900.0;30;147.0;-7;-30;266;-158.0;-7
160.0;-6;-56.0;911.0;53;182.0;107;-53;264;-137.0;107
173.0;-5;-34.0;956.0;39;225.0;-11;-39;265;-178.0;-11
185.0;-6;-51.0;980.0;44;244.0;42;-44;265;-162.0;42
164.0;-6;-18.0;914.0;63;323.0;838;-63;265;-165.0;838
123.0;-5;-38.0;935.0;-430;335.0;1445;430;260;-165.0;1445
143.0;-5;-32.0;868.0;-1067;353.0;2262;1067;259;-137.0;2262
151.0;-4;-42.0;792.0;-396;303.0;883;396;258;-157.0;883
133.0;4;-28.0;829.0;150;306.0;-1685;-150;265;-159.0;-1685
84.0;3;21.0;894.0;151;237.0;-1490;-151;263;-121.0;-1490
19.0;-1;86.0;846.0;1343;187.0;-398;-1343;257;-83.0;-398
-40.0;19;82.0;788.0;1852;160.0;665;-1852;293;-35.0;665
-58.0;13;19.0;828.0;1635;-32.0;1456;-1635;286;37.0;1456
-91.0;-10;-25.0;881.0;1736;-213.0;2367;-1736;242;118.0;2367
-172.0;-6;12.0;925.0;1820;-338.0;2456;?;249;38.0;2456
-255.0;-7;6.0;974.0;153;-383.0;833;?;250;-11.0;833
-367.0;-1;3.0;949.0;-3228;-474.0;178;?;254;-61.0;178
-496.0;-2;-77.0;865.0;-3038;-525.0;-437;?;260;-116.0;-437
-584.0;-2;-112.0;1078.0;-1098;-676.0;-724;?;243;-127.0;-724
-646.0;46;-161.0;1347.0;-663;-818.0;103;?;313;-155.0;103
-723.0;149;-105.0;1085.0;-231;-982.0;125;?;485;-127.0;125
-737.0;195;-116.0;778.0;-144;-1132.0;-113;?;531;-94.0;-113
-725.0;299;-150.0;962.0;-81;-1308.0;-22;?;585;-57.0;-22
-714.0;548;-149.0;1092.0;13;-1430.0;-24;?;827;-54.0;-24
-687.0;389;-91.0;?;-86;-1486.0;-102;?;714;-178.0;-102
-708.0;121;30.0;?;-68;-1437.0;-111;?;442;-235.0;-111
-736.0;184;323.0;?;-77;-1229.0;-86;?;534;-261.0;-86
-728.0;163;703.0;?;-76;-845.0;-86;?;609;-197.0;-86
-750.0;154;1039.0;?;-84;-275.0;-87;84;604;-64.0;-87
-953.0;92;1198.0;?;-25;53.0;-79;25;587;340.0;-79
-1041.0;-65;1216.0;?;25;0.0;-81;-25;416;848.0;-81
-841.0;-144;1369.0;?;-12;-408.0;?;12;274;1244.0;-116
-646.0;-143;1483.0;?;-43;-726.0;?;43;173;1537.0;-125
-430.0;-85;1478.0;?;-34;-944.0;?;34;126;1797.0;-92
-368.0;-53;1382.0;908.0;-55;-1079.0;?;55;294;1910.0;-76
-268.0;33;1184.0;995.0;-173;-1105.0;?;173;281;1868.0;-72
-280.0;-289;992.0;1051.0;?;-987.0;?;262;528;1532.0;-137
-360.0;-379;676.0;1028.0;?;-668.0;?;232;86;975.0;-83
-435.0;-531;466.0;996.0;?;-370.0;?;?;227;400.0;-177
-494.0;-845;383.0;965.0;?;-110.0;?;?;485;-52.0;-288
-475.0;-64;366.0;948.0;?;85.0;?;?;-1164;-433.0;-199
-398.0;-416;480.0;954.0;?;197.0;?;796;1151;-685.0;-865
-356.0;-899;491.0;1001.0;?;219.0;?;1368;2811;-766.0;-638
284.0;-47;664.0;1143.0;-2087;77.0;?;2087;333;?;306
248.0;39;939.0;1054.0;-2216;43.0;1904;2216;273;?;1904
230.0;63;1030.0;931.0;-1013;25.0;5888;1013;422;?;5888
-7.0;167;939.0;1116.0;-201;61.0;8225;201;186;?;8225
-222.0;48;813.0;1260.0;234;-25.0;7180;?;419;?;7180
-338.0;90;746.0;1061.0;278;-66.0;3944;?;229;?;3944
-282.0;76;720.0;764.0;-373;-150.0;559;?;286;863.0;559
-140.0;80;455.0;642.0;-920;-316.0;-409;?;237;983.0;-409
98.0;71;199.0;707.0;-1438;-670.0;105;?;247;845.0;105
175.0;58;4.0;838.0;-1567;-909.0;1388;?;286;505.0;1388
180.0;76;-122.0;907.0;-1680;-910.0;2989;?;239;306.0;2989
180.0;74;-157.0;890.0;-1621;-781.0;3575;?;242;53.0;3575
133.0;88;-134.0;860.0;-1168;-345.0;3318;?;277;-370.0;3318
129.0;96;-165.0;791.0;-655;225.0;3094;?;210;-758.0;3094
166.0;77;-168.0;805.0;-473;606.0;3113;?;179;-1100.0;3113
131.0;128;-244.0;842.0;-1461;867.0;2573;?;263;-1346.0;2573
284.0;2;-424.0;927.0;-1528;957.0;1616;?;150;-1385.0;1616
355.0;193;-395.0;995.0;-374;795.0;2496;?;323;-1497.0;2496
343.0;227;-322.0;1016.0;-767;991.0;1646;?;284;-1658.0;1646
329.0;113;-338.0;963.0;-137;1170.0;-1534;137;-12;-1737.0;-1534
233.0;500;-229.0;1149.0;2715;1222.0;-777;-2715;193;-1844.0;-777
187.0;356;-335.0;1504.0;3097;1156.0;360;-3097;17;-1851.0;360
?;1223;-419.0;1401.0;1945;960.0;-532;-1945;423;-1706.0;-532
?;1598;-390.0;828.0;1142;697.0;-437;-1142;-69;-1438.0;-437
?;410;-298.0;730.0;181;425.0;-71;-181;-1129;-1051.0;-71
?;672;-186.0;1061.0;228;-13.0;150;-228;1;-443.0;150
?;836;10.0;1151.0;292;-447.0;166;-292;274;266.0;166
?;645;201.0;938.0;161;-847.0;120;-161;-261;1028.0;120
-509.0;881;341.0;669.0;236;-1326.0;139;-236;-131;1829.0;139
-537.0;589;567.0;655.0;141;-1772.0;111;-141;?;2389.0;111
-638.0;471;928.0;868.0;154;-1715.0;116;-154;?;2337.0;116
-359.0;488;555.0;954.0;80;-1456.0;59;-80;?;2104.0;59
-551.0;410;223.0;899.0;53;-1553.0;25;-53;?;1837.0;25
-881.0;376;491.0;816.0;117;-1517.0;49;-117;?;1337.0;49
-1010.0;-1242;765.0;874.0;243;-1125.0;-176;-243;?;1030.0;-176
-1036.0;-2809;868.0;920.0;380;-849.0;30;-380;?;932.0;30
-947.0;-3149;878.0;988.0;1224;-722.0;220;-1224;?;885.0;220
-857.0;-3246;816.0;1075.0;1480;-692.0;204;-1480;?;868.0;204
-664.0;-1324;760.0;1089.0;1357;-676.0;375;-1357;-142;903.0;375
-417.0;331;644.0;1131.0;5208;-707.0;-1124;-5208;198;1131.0;-1124
197.0;557;616.0;1134.0;8027;-865.0;-1410;-8027;1199;1521.0;-1410
367.0;675;615.0;1241.0;6335;-962.0;-618;-6335;1166;1623.0;-618
272.0;212;597.0;767.0;2680;-665.0;-1925;-2680;330;1319.0;-1925
210.0;216;508.0;834.0;-1642;-105.0;-2773;1642;200;965.0;-2773
223.0;332;360.0;1114.0;-2295;298.0;-2853;2295;318;536.0;-2853
219.0;235;121.0;1134.0;-2186;734.0;-1590;2186;261;-1.0;-1590
421.0;298;-31.0;875.0;-3175;1193.0;891;3175;257;-518.0;891
647.0;288;-293.0;767.0;-3283;1472.0;2194;3283;240;-932.0;2194
657.0;277;-586.0;712.0;-4155;1472.0;2065;4155;249;-1274.0;2065
627.0;274;-904.0;743.0;-4337;1367.0;1479;4337;253;-1663.0;1479
662.0;289;-1447.0;760.0;-4057;1238.0;1553;4057;243;-1846.0;1553
834.0;246;-1845.0;874.0;-4357;831.0;1184;4357;261;-1940.0;1184
851.0;261;-1910.0;752.0;-3662;434.0;1746;3662;244;-2096.0;1746
745.0;309;-1906.0;730.0;-4626;322.0;2178;4626;223;-2270.0;2178
557.0;307;-1943.0;755.0;-4369;386.0;2215;4369;224;-2440.0;2215
359.0;352;-1962.0;956.0;1282;403.0;2064;-1282;247;-2538.0;2064
248.0;335;-1880.0;1097.0;3817;336.0;-2160;-3817;206;-2521.0;-2160
207.0;389;-1738.0;1110.0;3345;246.0;-3064;-3345;-80;-2361.0;-3064
294.0;754;-1383.0;1268.0;3343;223.0;-642;-3343;-75;-2063.0;-642
276.0;659;-1013.0;1596.0;1594;230.0;-1022;-1594;83;-1692.0;-1022
208.0;1057;-857.0;1104.0;464;308.0;-292;-464;169;-1216.0;-292
201.0;2056;-583.0;609.0;244;356.0;136;-244;495;-728.0;136
244.0;1079;-271.0;894.0;85;357.0;-117;-85;182;-97.0;-117
200.0;341;187.0;1111.0;142;417.0;122;-142;-302;614.0;122
95.0;821;594.0;974.0;86;465.0;-18;-86;-209;1305.0;-18
7.0;462;892.0;879.0;83;382.0;39;-83;-230;2045.0;39
275.0;471;1268.0;782.0;110;50.0;43;-110;-193;2615.0;43
104.0;500;1683.0;845.0;75;78.0;-31;-75;16;2718.0;-31
265.0;62;1491.0;887.0;80;147.0;-39;-80;62;2336.0;-39
-135.0;493;1015.0;951.0;126;81.0;-38;-126;82;2049.0;-38
-418.0;-224;1149.0;928.0;115;-161.0;5;-115;35;1685.0;5
-620.0;-1599;1301.0;864.0;375;-290.0;48;-375;-7;1441.0;48
-803.0;-2000;1233.0;877.0;535;-418.0;56;?;483;1372.0;56
-878.0;-2531;1019.0;909.0;714;-538.0;76;?;443;1281.0;76
-840.0;-542;849.0;963.0;1809;-596.0;53;?;-445;1145.0;53
-676.0;1402;726.0;995.0;2400;-627.0;69;?;815;1132.0;69
-500.0;781;526.0;1071.0;4185;-608.0;202;-4185;2497;1139.0;202
-360.0;857;456.0;1169.0;6079;-569.0;180;-6079;2946;989.0;180
-304.0;889;365.0;1121.0;5564;-357.0;1028;-5564;3031;702.0;1028
-239.0;387;292.0;1039.0;4375;-101.0;1569;-4375;1007;430.0;1569
-110.0;294;255.0;760.0;-307;139.0;-1499;307;-23;253.0;-1499
43.0;312;136.0;1077.0;-3102;272.0;-3878;3102;469;1.0;-3878
196.0;300;-29.0;1149.0;-2291;335.0;-2579;2291;179;-161.0;-2579
389.0;304;-96.0;976.0;?;492.0;-1178;3326;279;-320.0;-1178
537.0;286;-155.0;809.0;?;618.0;-136;3569;281;-467.0;-136
683.0;284;-359.0;706.0;?;642.0;830;3759;233;-580.0;830
638.0;282;-473.0;772.0;?;645.0;1181;3862;295;-951.0;1181
525.0;250;-601.0;808.0;?;776.0;1386;4520;231;-1238.0;1386
469.0;270;-640.0;873.0;-4356;918.0;1936;4356;273;-1318.0;1936
315.0;259;-515.0;837.0;-3236;1001.0;2107;3236;256;-1346.0;2107
107.0;232;-448.0;852.0;-3143;1005.0;2212;3143;243;-1423.0;2212
