InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
20;?;816;252.0;?;69;-25;378;25;20
-7;?;808;260.0;?;73;-14;382;14;-7
-25;10;808;252.0;?;73;12;382;-12;-25
-43;8;815;274.0;?;66;9;385;-9;-43
-36;9;814;365.0;?;68;6;384;-6;-36
-1;9;811;360.0;?;70;-23;382;23;-1
6;-3;804;375.0;95.0;76;21;388;-21;6
-5;1;809;331.0;91.0;74;38;384;-38;-5
-8;13;815;262.0;44.0;69;27;376;-27;-8
-8;6;814;197.0;4.0;70;19;380;-19;-8
-18;2;814;215.0;-26.0;68;-23;384;23;-18
-28;7;808;238.0;32.0;73;-7;381;7;-28
-26;7;805;242.0;125.0;75;1;380;-1;-26
-35;7;807;236.0;166.0;73;-2;380;2;-35
-13;6;805;210.0;147.0;75;-12;380;12;-13
15;4;806;198.0;73.0;76;-36;380;36;15
13;4;807;180.0;47.0;76;-34;380;34;13
16;4;806;182.0;50.0;77;-35;380;35;16
-11;5;809;162.0;48.0;74;-12;381;12;-11
-15;3;810;151.0;99.0;72;-2;383;2;-15
-29;8;810;161.0;109.0;73;1;380;-1;-29
-31;15;812;174.0;119.0;72;4;374;-4;-31
22;10;811;191.0;105.0;74;-23;374;23;22
?;9;809;175.0;102.0;75;-25;375;25;24
?;11;812;156.0;104.0;73;-23;373;23;28
?;4;805;151.0;67.0;77;-15;378;15;-9
?;-3;802;148.0;84.0;79;1;383;-1;-58
?;-1;801;165.0;100.0;80;-3;382;3;-47
?;-1;802;186.0;104.0;79;-2;382;2;-49
?;1;814;176.0;108.0;70;-10;380;10;-25
?;13;805;197.0;127.0;76;-20;371;20;-9
?;18;800;201.0;157.0;80;-26;367;26;-5
?;17;798;195.0;144.0;82;-20;367;20;-12
-2;16;803;171.0;112.0;77;-27;369;27;-2
33;2;826;190.0;108.0;53;-53;387;53;33
22;-7;815;181.0;109.0;55;-33;398;33;22
50;0;810;189.0;100.0;66;-11;387;?;50
57;-2;813;152.0;122.0;69;-20;386;?;57
28;-1;809;171.0;140.0;70;-23;387;?;28
44;6;817;163.0;138.0;67;-25;382;?;44
18;4;813;186.0;140.0;74;-68;381;?;18
-4;4;813;214.0;135.0;78;-90;377;?;-4
55;-1;808;178.0;129.0;66;-22;391;22;55
5;0;816;158.0;127.0;74;-39;389;39;5
5;4;812;224.0;139.0;60;-70;392;70;5
-61;-2;816;208.0;150.0;71;-45;394;45;-61
-62;-1;818;180.0;142.0;73;-89;394;89;-62
12;-3;797;174.0;136.0;35;-92;416;92;12
-416;0;880;185.0;156.0;59;-99;408;99;-416
628;-96;772;178.0;135.0;-167;-44;591;44;628
2505;-421;403;201.0;118.0;-83;52;824;-52;2505
3533;-764;140;181.0;139.0;466;416;858;-416;3533
3640;-778;127;201.0;149.0;483;476;861;-476;3640
1621;-549;373;190.0;157.0;304;-573;749;573;1621
387;-411;577;189.0;161.0;224;-1125;604;1125;387
692;-412;619;171.0;163.0;124;-926;550;926;692
638;-362;669;217.0;155.0;108;-1073;532;1073;638
934;-270;725;250.0;221.0;41;-1044;575;1044;934
999;-194;783;379.0;311.0;-13;-922;590;922;999
862;-73;821;503.0;462.0;-15;-954;566;954;862
1018;-17;841;463.0;543.0;-22;-737;535;737;1018
1150;-30;838;247.0;579.0;-1;-568;477;568;1150
1295;-51;757;87.0;530.0;101;-569;405;569;1295
1470;-81;693;184.0;268.0;149;-416;414;416;1470
1777;-138;682;375.0;-222.0;126;-436;455;436;1777
2294;-232;534;415.0;-279.0;231;-766;484;766;2294
2377;-71;342;141.0;-359.0;319;-1074;709;1074;2377
2238;217;228;-151.0;-290.0;?;-1308;934;1308;2238
2194;271;212;-331.0;-294.0;?;-1332;910;1332;2194
2205;274;208;-259.0;-5.0;?;-1342;920;1342;2205
2256;283;192;-101.0;224.0;?;-1379;938;1379;2256
2085;257;244;-212.0;198.0;?;-1258;885;1258;2085
2466;308;128;153.0;234.0;?;-1520;989;1520;2466
1643;202;378;460.0;510.0;?;-963;778;963;1643
8;-38;871;97.0;415.0;?;141;368;-141;?
33;-80;809;384.0;206.0;?;93;367;-93;?
64;-64;745;495.0;-14.0;?;40;380;-40;?
29;-75;823;439.0;-196.0;?;?;362;-83;29
?;-52;809;150.0;-164.0;?;?;390;86;184
?;-68;811;-43.0;-76.0;76;?;365;7;31
?;-42;797;2.0;-101.0;97;?;363;62;110
?;-15;812;114.0;6.0;98;-136;356;?;139
?;-84;831;346.0;88.0;35;-9;406;?;123
?;-71;830;404.0;147.0;30;20;422;?;105
?;-42;816;442.0;158.0;62;-39;400;?;73
?;-46;828;498.0;202.0;46;-5;408;?;83
?;-63;808;347.0;55.0;87;-31;361;31;25
?;-71;803;218.0;-11.0;80;-76;374;76;15
?;-29;854;227.0;-130.0;24;-19;423;19;21
?;-163;763;199.0;-171.0;131;-331;293;331;-128
?;-220;822;214.0;-101.0;94;-875;287;875;132
?;-172;923;228.0;-33.0;-18;-1219;324;1219;93
296;-226;853;199.0;62.0;49;-1817;337;1817;296
451;-22;776;243.0;142.0;128;-3905;447;3905;451
-618;55;661;235.0;199.0;155;-6232;531;6232;-618
68;-117;760;287.0;265.0;-379;-7152;1232;?;68
675;207;701;308.0;516.0;-1152;-9216;2013;?;675
1047;-296;937;429.0;689.0;-621;-6973;1574;?;1047
4094;-2050;2028;671.0;640.0;232;-2156;1076;?;4094
4372;-2176;2123;806.0;-254.0;217;-2238;1106;?;4372
1135;-774;973;556.0;-142.0;588;941;557;-941;1135
-296;-449;601;394.0;-489.0;717;4512;215;-4512;-296
-525;-636;760;145.0;-229.0;561;3841;420;-3841;-525
-177;-591;717;29.0;-152.0;530;4547;322;-4547;-177
1353;-345;706;-9.0;-76.0;60;5394;671;-5394;1353
1572;-134;961;151.0;-33.0;-384;5567;1031;-5567;1572
1335;-279;1491;270.0;-5.0;-912;5879;1035;-5879;1335
1892;1044;972;67.0;37.0;-948;6069;2335;-6069;1892
1998;1581;272;-156.0;129.0;-135;6249;2775;-6249;1998
2677;1766;-2006;-354.0;226.0;2587;3518;2522;-3518;2677
1055;2157;-2946;-250.0;248.0;3655;-1355;1598;1355;1055
-3806;-292;1246;-237.0;240.0;38;-2931;-1064;2931;-3806
-3481;-1024;2168;-186.0;150.0;-1200;-3122;-267;3122;-3481
484;-263;779;-146.0;334.0;-321;-3595;1205;3595;?
506;-150;1114;24.0;467.0;-261;-2101;410;2101;?
-512;281;736;271.0;576.0;192;-348;492;348;?
89;-137;791;322.0;1174.0;13;-50;487;50;?
298;-179;872;792.0;941.0;-8;-99;376;99;298
153;-17;761;624.0;247.0;142;-45;410;45;153
139;-131;844;-47.0;225.0;39;-143;371;143;139
42;-61;803;324.0;1224.0;77;-85;426;85;42
91;-105;812;-491.0;449.0;74;-65;390;65;91
50;-109;807;673.0;-406.0;80;-105;389;105;50
22;-95;811;-47.0;-98.0;73;-3;405;3;22
18;-93;797;-83.0;-162.0;82;-114;401;114;18
-79;-75;809;299.0;4.0;76;-319;408;319;-79
10;-117;782;351.0;-128.0;96;-265;390;265;10
14;-125;780;217.0;-35.0;105;-521;382;521;14
18;-148;817;241.0;30.0;83;-954;375;954;18
239;-226;784;428.0;65.0;123;-1270;339;1270;239
93;-141;770;314.0;59.0;142;-2455;387;2455;93
33;-310;721;330.0;119.0;303;-3915;242;3915;33
-909;-532;980;340.0;95.0;253;-7018;225;7018;-909
-1800;-455;1206;270.0;-20.0;-401;-8535;1047;8535;-1800
-1091;-353;826;316.0;4.0;-1210;-8710;2062;8710;-1091
-642;-298;825;365.0;97.0;-1355;-9857;2184;9857;-642
536;-655;1140;311.0;185.0;-106;-2782;1207;2782;536
1288;-601;847;458.0;-3.0;1065;2887;224;-2887;1288
679;-441;672;452.0;813.0;976;2044;60;-2044;679
723;-768;846;551.0;1013.0;638;4123;288;-4123;723
978;-746;678;520.0;484.0;535;4675;273;-4675;978
1928;-760;580;676.0;126.0;216;4593;334;-4593;1928
2941;-656;778;112.0;-114.0;-309;5097;750;-5097;2941
3241;-566;1129;-110.0;-77.0;-721;4984;860;-4984;3241
2906;76;1235;14.0;-352.0;-980;5151;1377;-5151;2906
3185;1123;1295;52.0;-246.0;-1529;5869;2427;-5869;3185
3319;1140;1335;-15.0;-263.0;-1599;6030;2471;-6030;3319
2656;1120;1128;41.0;-189.0;-1276;5238;2311;-5238;2656
4228;1016;1631;-172.0;-172.0;-1988;7123;2550;-7123;4228
622;1374;479;-241.0;-217.0;-409;2752;2102;-2752;622
-4598;1822;-1109;-243.0;-332.0;1845;-3778;1353;3778;-4598
-4105;1812;-976;-348.0;-368.0;1633;-3120;1460;3120;-4105
-4214;1926;-1055;-139.0;152.0;1673;-3132;1560;3132;-4214
-1512;563;219;412.0;596.0;627;-1195;685;1195;-1512
984;-294;1118;325.0;1469.0;-250;705;260;-705;984
0;113;643;77.0;2289.0;217;-359;438;359;0
284;-49;856;1630.0;308.0;43;45;362;-45;284
185;-21;807;-49.0;106.0;74;-86;381;86;185
140;2;780;297.0;1102.0;96;-149;394;149;140
205;-36;?;-345.0;923.0;63;70;371;-70;205
22;-7;?;726.0;-1091.0;115;-125;380;125;22
63;-27;?;281.0;-343.0;56;-37;388;37;?
-11;10;?;-233.0;-105.0;84;-182;419;182;?
-94;-6;799;184.0;3.0;90;-252;401;252;-94
-136;12;796;243.0;-34.0;92;-149;403;149;-136
0;-42;782;208.0;-103.0;129;-607;399;607;0
55;29;756;217.0;38.0;69;-485;417;485;55
140;-152;830;300.0;14.0;114;-1222;371;1222;140
378;-146;779;386.0;46.0;91;-1793;337;1793;378
370;-156;787;277.0;28.0;95;-1773;337;1773;370
-311;-356;715;263.0;153.0;228;-5926;471;5926;-311
-71;120;539;298.0;85.0;-650;-9069;1451;9069;-71
3284;-1267;1686;423.0;182.0;-1422;-6942;2365;6942;3284
5108;-1006;841;435.0;286.0;-369;-5278;1519;5278;5108
2641;887;-844;275.0;?;941;-3033;307;3033;2641
941;-678;678;393.0;?;1087;1379;224;-1379;941
403;-1038;1009;532.0;?;928;2677;139;-2677;403
-87;-517;517;842.0;?;971;2533;46;-2533;-87
685;-919;982;936.0;?;392;4133;351;-4133;685
1593;-303;475;533.0;?;178;5074;546;-5074;1593
1703;-410;751;177.0;-352.0;-71;5073;611;-5073;1703
2329;-259;1134;246.0;-358.0;-657;4996;1004;-4996;2329
3138;716;1056;220.0;-427.0;-1030;5045;1709;-5045;3138
3243;632;2147;208.0;-425.0;-2321;5343;1948;-5343;3243
3521;1879;-337;206.0;-420.0;323;4442;2075;-4442;3521
2436;2974;-2843;80.0;-346.0;3289;1631;1979;-1631;2436
1858;2509;-2071;-112.0;-350.0;2608;-680;2221;680;1858
2083;2597;-2201;-170.0;-342.0;2718;-739;2340;739;2083
-2579;614;966;-370.0;-451.0;-125;-121;144;121;-2579
-6074;-673;3261;-533.0;-283.0;-2268;-192;-1221;192;-6074
-2553;98;1570;-89.0;545.0;-649;149;?;-149;-2553
568;75;?;-60.0;1462.0;2;387;?;-387;568
407;185;?;24.0;1354.0;151;-101;?;101;407
130;173;?;1487.0;734.0;128;-66;?;66;130
118;103;?;1175.0;-347.0;76;-23;?;23;118
17;172;?;-630.0;691.0;136;-124;?;124;17
100;123;816;-250.0;1463.0;106;-71;393;71;100
68;139;796;-332.0;52.0;120;-96;387;96;68
34;142;805;619.0;-336.0;103;-84;397;84;34
19;141;799;-494.0;-165.0;105;-149;398;149;19
6;133;792;525.0;-147.0;108;-112;399;112;6
17;124;788;339.0;-71.0;115;-127;393;127;17
17;133;789;264.0;60.0;107;-58;408;58;17
13;123;791;102.0;30.0;114;-174;391;174;13
59;91;803;377.0;24.0;93;-704;399;704;59
108;60;786;213.0;21.0;93;-1369;386;1369;108
76;-17;746;191.0;56.0;181;-2406;253;2406;76
61;-102;758;404.0;69.0;143;-3500;391;3500;61
-293;-185;716;369.0;54.0;280;-5325;223;5325;-293
-231;-450;1056;362.0;34.0;0;-6311;254;6311;-231
1257;-647;1551;311.0;124.0;-655;-3745;895;3745;1257
2967;-527;1263;399.0;388.0;-223;-975;621;975;2967
3561;-469;832;286.0;417.0;414;-590;175;590;3561
3141;-567;580;359.0;1432.0;716;-156;168;156;3141
2420;-1077;248;488.0;1038.0;1347;-538;27;538;2420
2703;-744;387;?;591.0;1023;19;102;-19;2703
3169;471;772;?;-78.0;-58;2691;351;-2691;3169
3117;643;837;?;-200.0;-251;3116;424;-3116;3117
4273;1051;718;?;-200.0;-169;2999;420;-2999;4273
5378;1480;300;?;-311.0;124;2276;836;-2276;5378
7009;1627;-107;130.0;-259.0;883;818;1042;-818;7009
5186;557;-44;107.0;-255.0;783;328;1003;-328;5186
-327;-46;181;108.0;-261.0;504;-43;1040;43;-327
-433;2525;211;44.0;-300.0;1159;630;432;-630;-433
237;1864;-35;-58.0;-245.0;1353;-129;109;129;237
-626;-108;358;-167.0;-414.0;543;-690;353;690;-626
-23;550;920;-418.0;-334.0;99;262;365;-262;-23
-209;363;806;-402.0;-405.0;182;51;364;-51;-209
169;296;?;218.0;727.0;155;-15;376;15;169
337;402;?;-350.0;1544.0;139;40;368;-40;337
69;251;?;408.0;1293.0;158;-90;375;90;69
135;355;?;1696.0;444.0;153;-6;361;6;135
41;295;810;876.0;-524.0;161;11;356;-11;41
97;267;820;-623.0;1199.0;135;57;360;-57;97
128;270;824;-559.0;160.0;123;18;367;-18;128
121;231;824;208.0;-1215.0;113;-4;370;4;121
118;201;826;343.0;-162.0;105;17;354;-17;118
73;207;822;318.0;-124.0;?;-4;355;4;73
55;173;?;?;65.0;?;-11;368;11;55
74;158;?;?;44.0;?;7;356;-7;74
52;141;?;341.0;173.0;?;-6;358;6;52
36;103;?;251.0;71.0;?;-29;364;29;36
17;118;?;167.0;117.0;?;-19;366;19;17
-155;30;?;167.0;38.0;?;-138;366;138;-155
26;105;?;346.0;-13.0;?;-336;342;336;26
616;317;?;555.0;4.0;4;-831;306;831;616
1221;152;?;441.0;148.0;93;-1371;335;1371;1221
2024;0;?;271.0;256.0;-52;-1268;479;1268;2024
2197;-94;?;419.0;345.0;-8;-1180;663;1180;2197
1434;-309;?;447.0;601.0;93;-574;796;574;1434
822;-334;598;521.0;720.0;133;66;706;-66;822
366;-196;430;810.0;566.0;375;-689;494;689;366
-160;-78;600;622.0;-487.0;181;-1256;537;1256;-160
-295;-57;783;666.0;-427.0;-57;-989;659;989;-295
-37;-54;653;462.0;-477.0;96;-683;582;683;-37
139;-17;601;300.0;-459.0;196;-681;490;681;139
175;15;640;154.0;-325.0;137;-776;518;776;175
243;30;665;119.0;-229.0;98;-596;539;596;243
371;34;646;12.0;-177.0;130;-507;519;507;371
505;50;677;-136.0;-102.0;95;-501;538;501;505
542;79;701;-182.0;-116.0;76;-394;535;394;542
552;105;666;-179.0;-134.0;141;-300;471;300;552
560;100;750;-291.0;-178.0;33;-70;555;70;560
506;101;816;-271.0;68.0;-47;96;605;-96;506
496;166;720;-97.0;416.0;150;139;409;-139;496
383;212;797;-238.0;625.0;106;492;406;-492;383
161;188;857;-53.0;1055.0;-7;463;458;-463;161
514;134;495;156.0;1038.0;450;189;218;-189;514
1077;60;476;813.0;251.0;405;-494;285;494;1077
1325;-17;861;123.0;382.0;-219;-1142;623;1142;1325
1652;-43;757;118.0;318.0;-31;-21;587;21;1652
1312;-20;656;175.0;-121.0;180;763;490;-763;1312
498;-50;732;-149.0;22.0;62;512;524;-512;498
298;-79;685;374.0;-141.0;148;665;441;-665;298
319;-60;748;86.0;-10.0;98;647;415;-647;319
230;-12;790;142.0;177.0;81;486;414;-486;230
243;79;828;238.0;201.0;101;342;333;-342;243
241;52;835;302.0;151.0;77;174;352;-174;241
154;-9;798;239.0;215.0;88;82;402;-82;154
79;15;813;330.0;218.0;85;27;383;-27;79
32;11;810;268.0;218.0;86;7;385;-7;32
31;7;804;266.0;244.0;91;-2;384;2;31
18;8;803;305.0;256.0;92;-4;383;4;18
-12;2;802;322.0;163.0;88;-4;394;4;-12
19;6;801;319.0;146.0;90;-24;389;24;19
13;7;804;284.0;120.0;87;-29;387;29;13
-39;12;813;262.0;128.0;77;8;389;-8;-39
-40;12;813;270.0;163.0;77;11;388;-11;-40
-36;8;811;286.0;149.0;75;-14;391;14;-36
-3;9;806;308.0;121.0;79;-18;385;18;-3
7;7;801;319.0;145.0;83;44;383;-44;7
-19;2;803;307.0;142.0;78;34;389;-34;-19
2;6;805;306.0;144.0;76;-23;386;23;2
-3;8;806;321.0;150.0;74;21;386;-21;-3
-9;6;805;312.0;122.0;73;12;385;-12;-9
12;5;809;292.0;109.0;68;29;388;-29;12
-11;10;811;281.0;89.0;68;37;383;-37;-11
-27;6;803;248.0;91.0;74;-2;379;2;-27
-18;0;803;231.0;81.0;73;26;386;-26;-18
-27;4;801;200.0;22.0;75;-4;381;4;-27
-16;2;799;171.0;?;76;-3;384;3;-16
-12;3;806;135.0;?;67;-1;388;1;-12
-49;6;806;64.0;?;69;-4;383;4;-49
-33;-2;800;239.0;?;74;52;389;-52;-33
-8;-3;802;524.0;?;69;40;390;-40;-8
-16;-1;804;571.0;?;69;0;389;0;-16
32;2;805;276.0;?;70;-30;386;30;32
22;0;805;172.0;?;69;31;388;-31;22
-24;-5;801;172.0;?;71;58;390;-58;-24
5;0;803;127.0;26.0;71;-6;386;6;5
5;4;807;101.0;-15.0;69;5;382;-5;5
6;2;804;129.0;112.0;71;0;383;0;6
24;2;806;181.0;219.0;70;3;384;-3;24
16;6;808;209.0;277.0;70;1;380;-1;16
-3;1;806;180.0;267.0;70;21;385;-21;-3
-18;-1;809;193.0;245.0;68;55;388;-55;-18
-9;8;810;188.0;163.0;72;3;379;-3;-9
-4;2;813;173.0;146.0;65;2;385;-2;-4
-16;-1;813;123.0;142.0;62;-2;389;2;-16
-12;0;807;116.0;171.0;69;-9;385;9;-12
6;-2;804;139.0;201.0;70;6;386;-6;6
2;0;807;140.0;202.0;70;-13;384;13;2
0;4;808;151.0;203.0;70;-4;381;4;0
11;6;808;177.0;204.0;70;-6;379;6;11
-25;1;807;175.0;183.0;69;17;384;-17;-25
-30;-2;806;162.0;168.0;69;17;385;-17;-30
9;4;809;?;169.0;70;-15;381;15;9
12;2;809;?;158.0;69;18;382;-18;12
4;-2;805;?;188.0;72;22;384;-22;4
-2;-3;804;?;199.0;71;2;386;-2;-2
21;-3;803;?;206.0;72;22;385;-22;21
28;3;806;?;187.0;72;21;381;-21;28
-19;2;811;?;184.0;68;8;384;-8;-19
-69;-3;813;?;168.0;64;37;390;-37;-69
-76;-2;814;?;175.0;63;44;391;-44;-76
-19;-4;804;?;154.0;71;10;388;-10;-19
8;2;805;?;184.0;71;19;382;-19;8
-15;7;814;176.0;172.0;65;21;381;-21;-15
-3;1;809;149.0;157.0;68;-20;385;20;-3
3;-1;809;145.0;192.0;68;-33;386;33;3
-8;?;810;172.0;198.0;66;-4;390;4;-8
-5;?;809;171.0;199.0;65;41;388;-41;-5
-16;?;807;162.0;189.0;69;37;384;-37;-16
6;?;810;179.0;179.0;67;12;387;-12;6
17;?;810;181.0;168.0;68;18;385;-18;17
-45;?;803;181.0;199.0;77;9;378;-9;-45
-43;?;805;159.0;207.0;71;-5;382;5;-43
11;?;806;151.0;196.0;68;12;387;-12;11
18;?;802;153.0;187.0;73;16;383;-16;18
-23;?;803;176.0;188.0;75;2;376;-2;-23
-47;?;807;163.0;189.0;72;-14;377;14;-47
-20;?;809;169.0;202.0;68;-5;386;5;-20
0;?;804;152.0;187.0;73;15;383;-15;0
7;?;798;135.0;181.0;76;-26;383;26;7
-5;?;804;158.0;199.0;70;-13;388;13;-5
-2;3;808;140.0;214.0;69;18;385;-18;-2
13;1;807;149.0;188.0;69;-3;385;3;13
12;-2;809;151.0;206.0;66;15;388;-15;12
20;-1;805;159.0;183.0;71;6;385;-6;20
-17;4;808;162.0;186.0;70;-6;382;6;-17
-16;6;812;142.0;188.0;66;-5;382;5;-16
-1;2;804;152.0;198.0;73;-12;382;12;-1
-38;5;807;170.0;208.0;73;7;380;-7;-38
-5;6;815;150.0;207.0;65;-17;382;17;-5
16;0;808;151.0;196.0;67;-31;385;31;16
-17;2;806;152.0;183.0;71;26;380;-26;-17
10;-1;805;163.0;181.0;71;3;384;-3;10
3;-8;802;160.0;185.0;71;-15;390;15;3
-17;2;807;162.0;180.0;71;38;380;-38;-17
21;3;807;160.0;194.0;72;15;379;-15;21
-12;-5;805;163.0;200.0;70;-15;385;15;-12
-22;3;808;154.0;185.0;71;-41;378;41;-22
13;4;807;156.0;181.0;73;-25;377;25;13
-1;1;807;163.0;198.0;71;21;380;-21;-1
3;3;809;159.0;197.0;71;7;378;-7;3
13;-7;805;172.0;199.0;70;6;387;-6;13
8;-7;805;152.0;179.0;69;-1;387;1;8
-10;-5;807;161.0;198.0;69;3;386;-3;-10
-12;-5;806;162.0;197.0;70;3;385;-3;-12
31;-4;806;180.0;199.0;69;1;385;-1;31
24;-5;805;157.0;209.0;73;17;384;-17;24
-32;1;802;151.0;205.0;77;-31;376;31;-32
-27;-5;807;152.0;197.0;69;-43;385;43;-27
-13;-1;812;164.0;196.0;65;6;385;-6;-13
0;0;807;155.0;184.0;69;16;380;-16;0
11;-5;805;154.0;196.0;71;20;383;-20;11
2;2;805;168.0;191.0;75;37;376;-37;2
22;-4;803;172.0;194.0;72;45;384;-45;22
-1;-4;812;165.0;198.0;63;39;387;-39;-1
-22;-3;811;152.0;206.0;65;-18;385;18;-22
1;-3;805;158.0;201.0;71;-23;382;23;1
15;-1;809;170.0;189.0;69;6;381;-6;15
33;-11;807;171.0;178.0;68;-13;392;13;33
19;-8;805;161.0;198.0;69;5;388;-5;19
12;-5;809;151.0;208.0;67;-11;387;11;12
32;-3;811;153.0;197.0;67;-13;386;13;32
16;3;811;158.0;201.0;68;25;379;-25;16
27;-7;806;141.0;206.0;68;28;387;-28;27
45;-7;?;155.0;200.0;71;45;387;-45;45
-15;5;?;164.0;207.0;74;47;375;-47;-15
-12;4;?;170.0;195.0;71;48;376;-48;-12
46;3;?;156.0;200.0;69;15;378;-15;46
34;5;?;174.0;196.0;70;0;376;0;34
12;1;?;177.0;205.0;69;5;378;-5;12
13;2;?;158.0;203.0;68;-6;378;6;13
14;4;?;146.0;199.0;66;50;378;-50;14
1;1;?;169.0;241.0;70;22;378;-22;1
-36;1;?;162.0;233.0;73;-19;377;19;-36
-42;3;?;170.0;191.0;75;-4;376;4;-42
6;-1;?;161.0;206.0;74;-34;381;34;6
17;-3;?;171.0;246.0;65;-18;388;18;17
-13;-1;?;171.0;188.0;69;-12;385;12;-13
-18;1;805;168.0;222.0;76;-37;380;37;-18
-43;2;810;152.0;229.0;72;-26;381;26;-43
-55;3;812;176.0;251.0;69;-25;382;25;-55
-38;6;811;183.0;245.0;72;-33;378;33;-38
-55;4;805;193.0;265.0;76;-64;379;64;-55
-55;1;802;192.0;266.0;77;-88;381;88;-55
-78;7;807;216.0;303.0;74;-54;380;54;-78
-99;-6;798;249.0;348.0;69;-209;398;209;-99
-81;-12;789;265.0;405.0;71;-408;410;408;-81
-63;11;801;251.0;449.0;66;-437;402;437;-63
-34;1;791;253.0;483.0;61;-484;427;484;-34
-46;-12;767;241.0;514.0;74;-454;455;454;-46
-49;-4;763;218.0;547.0;75;-449;459;449;-49
-50;-5;749;124.0;522.0;79;-452;466;452;-50
-90;-19;727;151.0;266.0;90;-378;490;378;-90
-86;-24;724;152.0;173.0;85;-375;503;375;-86
-45;-18;714;267.0;64.0;91;-303;501;303;-45
-9;-28;707;377.0;-12.0;89;-193;518;193;-9
31;-34;706;199.0;90.0;82;-132;529;132;31
117;-24;702;-229.0;174.0;90;-91;516;91;117
142;-24;701;-113.0;400.0;94;-70;517;?;142
143;-23;701;266.0;642.0;94;-72;516;?;143
239;-18;699;23.0;471.0;95;-51;502;?;239
258;-21;707;-17.0;312.0;86;16;508;?;258
241;-12;722;102.0;227.0;76;-31;506;?;241
125;-81;687;287.0;171.0;72;-19;567;?;125
-221;-200;587;292.0;148.0;126;22;649;?;-221
-328;-210;583;272.0;162.0;108;3;653;?;-328
-135;-157;642;236.0;163.0;22;148;612;?;-135
-62;-107;569;230.0;206.0;134;54;492;-54;-62
126;-69;621;221.0;178.0;113;-178;485;178;126
387;-48;732;283.0;128.0;9;-67;537;67;387
267;-16;668;251.0;115.0;128;-19;452;19;267
78;8;650;248.0;76.0;169;-149;404;149;78
119;14;703;336.0;116.0;101;-98;421;98;119
199;31;787;302.0;162.0;10;-21;459;21;199
208;14;732;320.0;154.0;64;-89;421;89;208
369;23;676;310.0;125.0;132;-104;356;104;369
633;-20;723;274.0;134.0;51;-99;401;99;633
687;-47;705;266.0;131.0;64;-107;407;107;?
585;-1;695;294.0;65.0;107;-166;370;166;?
597;-210;588;279.0;67.0;118;-310;429;310;?
782;-118;659;286.0;63.0;95;-307;519;307;?
337;-275;415;247.0;44.0;312;-837;551;837;?
1368;27;430;241.0;45.0;469;-1195;505;1195;?
3794;1055;1167;239.0;86.0;205;-82;332;82;?
2648;262;862;329.0;89.0;180;659;183;-659;2648
185;-377;573;329.0;110.0;185;307;280;-307;185
-42;-35;?;303.0;93.0;58;22;405;-22;-42
118;-214;?;291.0;46.0;87;22;399;-22;118
115;-75;?;240.0;42.0;67;97;392;-97;115
120;-50;819;266.0;87.0;63;97;392;-97;120
107;-121;780;278.0;118.0;72;108;395;-108;107
119;-24;828;305.0;109.0;66;47;380;-47;119
96;-82;802;271.0;101.0;73;3;379;-3;96
113;-89;794;240.0;109.0;82;-1;379;1;113
116;-28;804;247.0;78.0;97;-35;348;35;116
64;-52;814;203.0;62.0;74;12;372;-12;64
128;-74;811;171.0;67.0;67;-25;389;25;128
168;-56;816;226.0;118.0;70;-57;380;57;168
90;-62;814;314.0;207.0;69;7;387;-7;90
104;-60;819;406.0;272.0;65;-13;394;13;104
117;-60;831;375.0;250.0;52;-54;397;54;117
48;-46;822;270.0;157.0;68;-39;382;39;48
22;-36;819;242.0;107.0;76;-25;375;25;22
47;-50;817;239.0;75.0;71;-38;384;38;47
15;-49;815;233.0;62.0;73;-41;390;41;15
-5;-37;822;239.0;101.0;67;-43;398;43;-5
4;-45;811;231.0;136.0;78;-70;388;70;4
-25;-67;777;222.0;135.0;109;-92;371;92;-25
-50;-77;753;196.0;125.0;133;-95;365;95;-50
-148;-28;776;221.0;120.0;127;-231;331;231;-148
5;-56;783;195.0;129.0;108;-405;357;405;5
230;-55;761;263.0;86.0;111;-1309;393;1309;230
307;-8;785;252.0;205.0;107;-1707;367;1707;307
407;-41;798;317.0;317.0;92;-1321;382;1321;407
-145;155;773;307.0;606.0;207;-3803;240;3803;-145
-482;180;795;512.0;792.0;267;-6427;232;6427;-482
47;-43;808;414.0;896.0;-374;-5947;1066;5947;47
1080;201;1137;463.0;285.0;-1329;-5700;2069;5700;1080
1539;585;1488;908.0;-227.0;-998;-4014;1697;4014;1539
464;684;1142;569.0;-239.0;397;209;375;-209;464
23;707;826;-235.0;-3.0;968;1289;-92;-1289;23
33;733;908;63.0;157.0;752;1285;29;-1285;33
165;729;825;183.0;194.0;942;897;-52;-897;165
10;719;872;163.0;170.0;811;1377;1;-1377;10
-566;461;826;170.0;138.0;201;5035;483;-5035;-566
292;229;805;163.0;213.0;-150;5831;945;-5831;292
