InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RUA_ accX;Accelerometer RWR accZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-160;1565;1022.0;764.0;-279.0;1565
-160;1970;1157.0;821.0;-163.0;1970
-160;1903;1027.0;745.0;-459.0;1903
-160;1545;843.0;664.0;-358.0;1545
-159;1168;763.0;832.0;-427.0;1168
-158;1229;820.0;565.0;-931.0;1229
-156;1313;797.0;687.0;-1503.0;1313
-155;1280;706.0;1021.0;-1983.0;1280
-155;1303;883.0;1181.0;-2504.0;1303
-154;1360;837.0;962.0;-2199.0;1360
-154;1474;899.0;803.0;-1011.0;1474
-153;1471;992.0;1102.0;-1110.0;1471
-153;1711;1128.0;920.0;-1439.0;1711
-153;2491;999.0;666.0;-757.0;2491
-154;3228;786.0;555.0;354.0;3228
-155;3743;496.0;573.0;2068.0;3743
-156;3903;380.0;581.0;1893.0;3903
-156;2953;149.0;567.0;536.0;2953
-157;1082;70.0;566.0;-1435.0;1082
-165;-636;50.0;?;-3271.0;-636
-171;-1008;74.0;?;-4718.0;-1008
-172;-495;106.0;?;-5852.0;-495
-174;-409;147.0;?;-5465.0;-409
-175;-293;185.0;?;-3653.0;-293
-175;-207;195.0;457.0;-2303.0;-207
-176;-317;210.0;432.0;-1971.0;-317
-176;-243;253.0;423.0;-1719.0;-243
-176;-275;253.0;467.0;-1442.0;-275
-178;-306;205.0;522.0;-868.0;-306
-179;-92;173.0;559.0;-473.0;-92
-179;17;199.0;536.0;-273.0;17
-179;-15;269.0;555.0;-294.0;-15
-179;-23;286.0;505.0;-818.0;-23
-179;-19;306.0;495.0;-1227.0;-19
-179;84;304.0;533.0;-1373.0;84
-178;109;284.0;581.0;-1172.0;109
-181;10;255.0;666.0;-847.0;10
-176;7;251.0;636.0;-634.0;7
-182;85;271.0;611.0;-567.0;85
-179;82;285.0;622.0;-808.0;82
-174;71;306.0;?;-1129.0;71
-192;111;265.0;?;-1287.0;111
-155;53;278.0;?;-1060.0;53
-211;-100;292.0;?;-615.0;-100
-132;-557;285.0;?;-323.0;-557
172;-1380;260.0;?;-368.0;-1380
198;-1905;254.0;425.0;-548.0;-1905
142;-2476;263.0;465.0;-596.0;-2476
172;-3215;137.0;593.0;-440.0;-3215
110;-1747;-61.0;674.0;-339.0;-1747
84;-679;29.0;597.0;-383.0;-679
83;-685;200.0;490.0;-406.0;-685
64;1986;307.0;444.0;-358.0;1986
86;2954;217.0;410.0;-230.0;2954
87;1863;124.0;406.0;-285.0;1863
203;1762;40.0;468.0;-183.0;1762
139;1168;-24.0;456.0;-140.0;1168
-162;639;-3.0;446.0;-511.0;639
-184;609;123.0;438.0;-999.0;609
-207;573;217.0;436.0;-1045.0;573
-39;41;289.0;464.0;-816.0;41
218;-510;304.0;492.0;-607.0;-510
164;-81;314.0;553.0;-195.0;-81
160;500;339.0;649.0;249.0;500
160;114;374.0;714.0;526.0;114
213;-803;342.0;728.0;450.0;-803
48;-1008;278.0;565.0;250.0;-1008
-219;-471;261.0;545.0;24.0;-471
-171;16;257.0;511.0;-37.0;16
-168;111;75.0;441.0;-107.0;111
-187;-16;-7.0;438.0;-118.0;-16
-167;-68;119.0;492.0;-166.0;-68
-181;-42;48.0;578.0;-194.0;-42
-174;-57;-16.0;603.0;-144.0;-57
-178;-62;42.0;553.0;201.0;-62
-179;-76;233.0;527.0;954.0;-76
-176;-118;359.0;480.0;1382.0;-118
-181;-121;313.0;499.0;941.0;-121
-175;-134;292.0;512.0;657.0;-134
-181;-124;227.0;499.0;1299.0;-124
-178;-84;203.0;533.0;1986.0;-84
-173;-97;222.0;631.0;1979.0;-97
-193;-40;262.0;684.0;1360.0;-40
-151;-38;319.0;693.0;778.0;-38
-216;-173;365.0;754.0;465.0;-173
-125;-588;360.0;856.0;439.0;-588
177;-979;269.0;664.0;514.0;-979
189;-1346;248.0;578.0;555.0;-1346
177;-1733;309.0;540.0;511.0;-1733
113;-586;213.0;574.0;338.0;-586
-7;536;129.0;535.0;68.0;536
25;276;159.0;522.0;-152.0;276
19;321;175.0;489.0;-137.0;321
17;357;175.0;473.0;74.0;357
3;362;168.0;464.0;63.0;362
-5;521;169.0;446.0;-311.0;521
-29;412;175.0;434.0;-469.0;412
-140;526;169.0;435.0;-825.0;526
?;584;143.0;421.0;-1080.0;584
?;157;125.0;453.0;-1077.0;157
?;-107;152.0;508.0;-1030.0;-107
?;-220;165.0;490.0;-846.0;-220
?;-372;155.0;519.0;-759.0;-372
?;-347;187.0;626.0;-826.0;-347
?;-350;187.0;669.0;-878.0;-350
?;-291;128.0;601.0;-858.0;-291
?;-283;155.0;474.0;-631.0;-283
?;-481;253.0;499.0;-369.0;-481
173;-258;239.0;568.0;-148.0;-258
176;132;70.0;438.0;-175.0;132
176;-2;71.0;409.0;-160.0;-2
174;-100;208.0;472.0;-5.0;-100
175;-31;131.0;536.0;30.0;-31
174;-60;86.0;541.0;-56.0;-60
174;-56;139.0;522.0;20.0;-56
174;-41;244.0;542.0;437.0;-41
174;-48;309.0;527.0;652.0;-48
174;-79;301.0;559.0;-117.0;-79
174;-72;270.0;550.0;-485.0;-72
173;-65;232.0;578.0;175.0;-65
174;-73;235.0;594.0;891.0;-73
174;-63;228.0;710.0;834.0;-63
174;-87;?;669.0;272.0;-87
174;-104;?;640.0;-142.0;-104
173;-180;?;647.0;-260.0;-180
173;-605;?;825.0;-172.0;-605
168;-1004;?;766.0;-118.0;-1004
167;-1438;?;544.0;-124.0;-1438
153;-1936;?;528.0;-103.0;-1936
94;-1656;?;575.0;-92.0;-1656
51;-901;?;583.0;-394.0;-901
34;703;105.0;548.0;-1125.0;703
29;2054;134.0;511.0;-994.0;2054
21;1849;145.0;481.0;-271.0;1849
11;1720;145.0;438.0;35.0;1720
27;1634;125.0;430.0;-260.0;1634
-75;1365;128.0;460.0;-702.0;1365
-169;1375;120.0;454.0;-1027.0;1375
-162;1167;128.0;452.0;-1322.0;1167
-169;982;170.0;475.0;-1199.0;982
-166;578;166.0;518.0;-961.0;578
-202;82;175.0;536.0;-789.0;82
-41;1120;175.0;509.0;-804.0;1120
253;1728;171.0;552.0;-912.0;1728
135;1846;178.0;605.0;-889.0;1846
-161;1392;111.0;538.0;-848.0;1392
-189;-1175;120.0;448.0;-735.0;-1175
-159;-731;208.0;569.0;-660.0;-731
-178;582;232.0;588.0;-590.0;582
-163;-53;54.0;464.0;-426.0;-53
-169;150;119.0;356.0;-215.0;150
-169;-29;188.0;404.0;102.0;-29
-167;-110;59.0;472.0;259.0;-110
-170;64;37.0;477.0;150.0;64
-168;-23;132.0;502.0;22.0;-23
-169;17;191.0;550.0;286.0;17
-169;-23;248.0;563.0;598.0;-23
-169;-12;254.0;553.0;237.0;-12
-169;-46;287.0;587.0;332.0;-46
-169;14;248.0;625.0;849.0;14
-169;47;241.0;689.0;926.0;47
-169;34;252.0;725.0;730.0;34
-169;13;299.0;721.0;548.0;13
-168;-127;329.0;760.0;532.0;-127
-167;-231;337.0;851.0;320.0;-231
-167;-550;313.0;730.0;230.0;-550
-164;-803;243.0;558.0;151.0;-803
-166;-694;257.0;532.0;24.0;-694
-156;-232;180.0;559.0;63.0;-232
-110;665;165.0;564.0;49.0;665
-80;1266;116.0;523.0;-158.0;1266
-76;1187;211.0;450.0;-362.0;1187
-85;580;277.0;445.0;-306.0;580
-87;178;260.0;425.0;-47.0;178
-89;206;189.0;501.0;-124.0;206
-122;211;143.0;472.0;-478.0;211
-146;791;136.0;481.0;-845.0;791
-152;1585;138.0;447.0;-1151.0;1585
-162;1350;166.0;438.0;-1419.0;1350
-170;2984;125.0;428.0;-1623.0;2984
-175;5224;83.0;447.0;-1782.0;5224
-173;5201;-15.0;457.0;-1972.0;5201
-170;5788;-47.0;507.0;-2116.0;5788
-169;3330;4.0;400.0;-2154.0;3330
-168;-15;58.0;392.0;-2225.0;-15
-167;422;135.0;406.0;-2207.0;422
-166;217;19.0;366.0;-2131.0;217
-166;-16;-126.0;294.0;-1896.0;-16
-166;110;-19.0;383.0;-1429.0;110
-166;-186;-28.0;428.0;-1095.0;-186
-166;-58;-29.0;?;-937.0;-58
-167;-3;32.0;?;-1056.0;-3
-167;-2;152.0;?;-1269.0;-2
-167;14;166.0;?;-1291.0;14
-167;94;133.0;?;-1690.0;94
-167;96;78.0;509.0;-1759.0;96
-167;-29;65.0;518.0;-1142.0;-29
-167;-57;87.0;510.0;-358.0;?
-167;-12;78.0;468.0;-302.0;?
-167;-49;109.0;479.0;-859.0;-49
-168;-62;117.0;482.0;-1264.0;-62
-168;-15;126.0;532.0;-1342.0;-15
-168;-66;110.0;580.0;-1070.0;-66
-168;-89;112.0;578.0;-772.0;-89
-168;-60;133.0;505.0;-619.0;-60
-168;-78;158.0;562.0;-647.0;-78
-168;-46;179.0;568.0;-732.0;-46
-168;-125;167.0;541.0;-733.0;-125
-168;114;201.0;581.0;-620.0;114
-168;135;225.0;577.0;-539.0;135
-167;26;252.0;590.0;-556.0;26
-166;2220;234.0;606.0;-638.0;2220
-164;4797;276.0;649.0;-717.0;4797
-163;4139;264.0;652.0;-666.0;4139
-163;2753;233.0;641.0;-650.0;2753
-162;2177;254.0;654.0;-691.0;2177
-160;1179;269.0;613.0;-642.0;1179
-158;1224;234.0;538.0;-655.0;1224
-157;2101;209.0;561.0;-868.0;2101
-155;2312;185.0;536.0;-1097.0;2312
-154;2544;174.0;581.0;-1152.0;2544
-154;2435;198.0;613.0;-1154.0;2435
-154;2338;245.0;648.0;-1107.0;2338
-153;2834;244.0;627.0;-1095.0;2834
-154;1372;260.0;574.0;-1156.0;1372
-157;-1413;269.0;590.0;-1072.0;-1413
-158;-3268;234.0;517.0;-795.0;-3268
-158;-3115;167.0;527.0;-560.0;-3115
-158;-759;94.0;438.0;-563.0;-759
-158;-65;48.0;306.0;-747.0;-65
-158;-436;97.0;244.0;-919.0;-436
-159;-290;58.0;280.0;-969.0;-290
-162;-452;-71.0;326.0;-1133.0;-452
-164;-169;-102.0;371.0;-1118.0;-169
-164;-102;-40.0;406.0;-672.0;-102
-164;-152;14.0;469.0;-69.0;-152
-165;-66;91.0;449.0;-152.0;-66
-165;-90;125.0;482.0;-935.0;-90
-165;25;116.0;531.0;-1323.0;25
-165;117;103.0;535.0;-924.0;117
-165;143;121.0;529.0;-527.0;143
-166;63;173.0;584.0;-496.0;?
-163;84;161.0;658.0;-636.0;?
-167;1;137.0;704.0;-687.0;?
-163;-133;161.0;654.0;-696.0;?
-163;-474;202.0;703.0;-679.0;?
-173;-1463;242.0;763.0;-636.0;?
-154;-1915;240.0;713.0;-665.0;?
-194;-2054;201.0;674.0;-751.0;?
-130;-2833;297.0;653.0;-657.0;?
42;-1725;290.0;537.0;-512.0;?
21;1072;133.0;491.0;-373.0;1072
-14;2038;158.0;523.0;-283.0;2038
9;2065;8.0;561.0;-187.0;2065
?;1935;-47.0;473.0;132.0;1935
?;1616;5.0;445.0;268.0;1616
?;1632;147.0;445.0;-44.0;1632
?;1024;215.0;477.0;-429.0;1024
?;581;272.0;506.0;-850.0;581
?;237;319.0;568.0;-772.0;237
?;-915;366.0;677.0;141.0;-915
?;-783;368.0;765.0;1088.0;-783
?;-983;408.0;800.0;1352.0;-983
115;-1842;439.0;768.0;1055.0;-1842
257;-679;478.0;782.0;639.0;-679
-18;-2198;481.0;665.0;441.0;?
-201;-2606;409.0;626.0;371.0;?
-163;384;389.0;633.0;339.0;?
-167;290;487.0;710.0;389.0;?
-170;83;273.0;640.0;297.0;?
-161;408;169.0;517.0;128.0;?
-169;-63;258.0;537.0;40.0;?
-164;-73;136.0;594.0;249.0;?
-167;-72;45.0;595.0;708.0;?
-166;-42;113.0;580.0;777.0;?
-166;-137;255.0;597.0;1192.0;?
-166;-120;291.0;630.0;1582.0;-120
-166;-93;326.0;641.0;1282.0;-93
-165;-29;349.0;676.0;915.0;-29
-165;-98;361.0;745.0;1070.0;-98
-164;-90;351.0;806.0;1557.0;-90
-162;-46;328.0;776.0;1819.0;-46
-163;-774;371.0;787.0;1722.0;-774
-158;-742;352.0;675.0;1531.0;-742
-163;-1158;280.0;655.0;1209.0;-1158
-156;-681;188.0;649.0;840.0;-681
-104;1269;147.0;563.0;623.0;1269
-57;-126;102.0;477.0;620.0;-126
-51;-849;108.0;447.0;640.0;-849
-53;140;61.0;448.0;533.0;140
-79;137;36.0;426.0;324.0;137
-110;506;62.0;429.0;388.0;506
-126;484;109.0;408.0;533.0;484
-147;227;172.0;377.0;451.0;227
-141;-370;205.0;380.0;-103.0;-370
-184;-510;253.0;451.0;-581.0;-510
-145;-866;249.0;531.0;-438.0;-866
-177;-844;230.0;578.0;-76.0;-844
-210;1271;245.0;555.0;277.0;1271
118;1642;323.0;600.0;319.0;1642
30;67;322.0;653.0;41.0;67
-245;-1032;200.0;534.0;-260.0;-1032
-153;-349;139.0;573.0;-371.0;-349
-171;1070;246.0;550.0;-278.0;1070
-176;556;57.0;442.0;-150.0;556
-155;126;6.0;396.0;-247.0;126
-177;48;35.0;381.0;-339.0;48
-163;-308;-70.0;443.0;-217.0;-308
-170;-148;-40.0;458.0;84.0;-148
-169;-73;109.0;480.0;94.0;-73
-168;-38;214.0;490.0;25.0;-38
-169;-7;273.0;514.0;?;-7
-169;0;278.0;564.0;?;0
-168;-5;229.0;673.0;?;-5
-168;-61;213.0;720.0;1265.0;-61
-167;-210;229.0;672.0;1590.0;-210
-166;-428;259.0;670.0;1332.0;-428
-169;-567;302.0;834.0;938.0;-567
-163;-1172;283.0;776.0;545.0;-1172
-170;-1198;216.0;760.0;213.0;-1198
-156;-818;253.0;747.0;156.0;-818
-91;328;258.0;624.0;143.0;328
-62;2472;216.0;494.0;77.0;2472
-68;1570;228.0;485.0;-129.0;1570
-73;17;164.0;489.0;-226.0;17
-85;140;63.0;499.0;-162.0;140
-119;42;40.0;464.0;17.0;42
-141;471;101.0;477.0;-120.0;471
-138;748;?;524.0;-365.0;748
-163;710;?;532.0;-1150.0;710
-138;708;?;578.0;-1778.0;708
-197;-128;?;584.0;-1676.0;-128
-151;396;?;587.0;-1305.0;396
148;1598;?;579.0;-979.0;1598
201;1821;265.0;625.0;-814.0;1821
149;2929;233.0;668.0;-762.0;2929
187;330;240.0;580.0;-871.0;330
170;-1512;257.0;698.0;-870.0;-1512
180;1258;446.0;821.0;-746.0;1258
181;551;259.0;672.0;-663.0;551
177;-181;266.0;691.0;-535.0;-181
182;270;302.0;790.0;-399.0;270
178;-234;221.0;927.0;-210.0;-234
179;-11;62.0;975.0;-144.0;-11
179;-27;267.0;916.0;-402.0;-27
179;-29;468.0;890.0;-885.0;-29
177;-12;615.0;995.0;-913.0;-12
181;-41;657.0;961.0;-1607.0;-41
175;68;613.0;963.0;-2119.0;68
181;33;524.0;1008.0;-825.0;33
178;53;584.0;1051.0;552.0;53
174;167;692.0;990.0;957.0;167
192;91;783.0;941.0;353.0;91
154;188;855.0;1009.0;-505.0;188
214;107;927.0;1083.0;-744.0;107
129;174;885.0;1172.0;-215.0;174
-175;127;859.0;1050.0;390.0;127
-197;-94;919.0;991.0;328.0;-94
-155;1245;930.0;832.0;-100.0;1245
-185;2160;891.0;774.0;-568.0;2160
-158;2911;729.0;687.0;-666.0;2911
-166;3339;664.0;686.0;-534.0;3339
-162;2624;629.0;?;-208.0;2624
-159;2756;632.0;?;-45.0;2756
-164;866;687.0;?;131.0;866
-162;-1063;603.0;?;521.0;-1063
-165;234;628.0;1016.0;570.0;234
-166;1218;569.0;1248.0;36.0;1218
-166;1196;597.0;1890.0;-50.0;1196
-166;1223;865.0;41.0;-31.0;1223
-166;1103;811.0;1316.0;-196.0;1103
-165;1583;1060.0;1869.0;215.0;1583
-164;2515;1232.0;1049.0;597.0;2515
-163;2385;910.0;287.0;1245.0;2385
-161;1638;1184.0;463.0;1407.0;1638
-160;968;1214.0;-413.0;-390.0;968
-161;70;1152.0;1134.0;-492.0;70
-161;-351;1722.0;398.0;-1064.0;-351
-161;-101;549.0;891.0;-2120.0;-101
-161;91;-376.0;703.0;-1584.0;91
-161;145;486.0;771.0;-3326.0;145
-161;92;411.0;671.0;-4865.0;92
-161;34;735.0;500.0;-3222.0;34
-161;-63;690.0;512.0;-1581.0;-63
-160;61;851.0;676.0;-679.0;61
-158;95;690.0;446.0;1221.0;95
-155;-197;378.0;812.0;-837.0;-197
-154;-168;472.0;564.0;-1479.0;-168
-151;-645;495.0;795.0;-686.0;-645
-148;-1334;545.0;758.0;1229.0;-1334
-150;-1380;1249.0;620.0;1417.0;-1380
-151;-1374;872.0;920.0;122.0;-1374
-152;-1151;834.0;656.0;-470.0;-1151
-153;-678;597.0;?;-713.0;-678
-153;-373;330.0;?;-66.0;-373
-155;-432;491.0;?;562.0;-432
-156;-414;306.0;?;-941.0;-414
-156;-473;656.0;?;-1830.0;-473
-156;-742;660.0;?;-1263.0;-742
-157;-668;314.0;?;-581.0;-668
-155;-942;942.0;?;1165.0;-942
-153;-453;934.0;?;1173.0;-453
-154;-1084;848.0;?;-69.0;-1084
-158;-2971;699.0;?;247.0;-2971
-160;-2939;738.0;?;-33.0;-2939
-159;-3194;679.0;?;808.0;-3194
-163;-1530;756.0;?;-363.0;-1530
-168;711;697.0;?;-270.0;711
-168;38;739.0;?;-33.0;38
-169;-31;704.0;?;-332.0;-31
-169;73;744.0;537.0;-245.0;73
-169;-120;679.0;521.0;166.0;-120
-169;22;664.0;417.0;26.0;22
-169;-21;634.0;302.0;22.0;-21
-169;5;637.0;583.0;-67.0;5
-169;2;687.0;702.0;-136.0;2
-169;-5;522.0;543.0;-314.0;-5
-169;11;579.0;525.0;-316.0;11
-169;9;457.0;567.0;-180.0;9
-169;16;912.0;551.0;-131.0;16
-169;41;776.0;550.0;14.0;41
-169;24;636.0;539.0;-132.0;24
?;-11;620.0;543.0;177.0;-11
?;-34;624.0;560.0;698.0;-34
?;-25;652.0;543.0;884.0;-25
?;-42;693.0;555.0;-383.0;-42
?;-60;682.0;630.0;-269.0;-60
?;-39;695.0;545.0;92.0;-39
?;-91;687.0;567.0;5.0;-91
?;-100;662.0;635.0;-204.0;-100
?;-112;651.0;588.0;-239.0;-112
-170;-42;665.0;544.0;-142.0;-42
-170;-27;716.0;588.0;56.0;-27
-170;-61;735.0;559.0;130.0;-61
-170;50;725.0;678.0;151.0;50
-169;-155;697.0;665.0;190.0;-155
-169;141;747.0;677.0;147.0;141
-169;-410;776.0;827.0;261.0;-410
-167;-2414;805.0;797.0;442.0;-2414
-167;-2823;913.0;735.0;534.0;-2823
-162;-1728;937.0;699.0;725.0;-1728
-155;?;1034.0;727.0;710.0;-39
-155;?;1026.0;690.0;592.0;974
-153;?;924.0;750.0;710.0;647
-145;?;917.0;755.0;507.0;-122
-144;?;880.0;745.0;368.0;-1461
-146;?;848.0;841.0;728.0;-2217
-153;?;919.0;829.0;907.0;-1744
-158;?;918.0;872.0;627.0;-1076
-157;?;923.0;849.0;547.0;-481
-159;?;956.0;812.0;212.0;-51
-159;?;941.0;875.0;-85.0;-58
-159;?;1030.0;897.0;-1.0;-87
-159;?;974.0;892.0;80.0;-48
-159;?;940.0;894.0;139.0;-64
-159;?;898.0;855.0;200.0;-27
-159;-30;919.0;779.0;208.0;-30
-159;-12;930.0;828.0;232.0;-12
-159;11;907.0;986.0;75.0;11
-160;-12;918.0;756.0;226.0;-12
-160;-4;844.0;893.0;154.0;-4
-160;-2;891.0;1166.0;0.0;-2
-160;-11;895.0;1029.0;?;-11
-160;15;820.0;916.0;?;15
-160;13;843.0;880.0;?;13
-160;?;1018.0;663.0;?;-5
-160;?;1008.0;938.0;?;19
-160;?;942.0;959.0;?;29
-160;?;989.0;957.0;?;3
-160;?;932.0;929.0;?;-15
-160;?;969.0;1018.0;?;8
-160;?;967.0;947.0;?;25
-160;?;932.0;919.0;?;33
-160;?;897.0;999.0;?;29
-160;?;990.0;978.0;?;2
-160;?;943.0;1005.0;?;-1
-160;?;900.0;1022.0;?;-10
-160;?;959.0;987.0;-601.0;-25
-160;-18;998.0;874.0;-849.0;-18
-160;0;979.0;1083.0;167.0;0
-160;19;942.0;921.0;?;19
-160;18;?;933.0;?;18
-160;28;?;990.0;?;28
-160;-1;?;1027.0;?;-1
-160;-46;?;962.0;?;-46
-160;-42;?;969.0;?;-42
-160;-42;?;1021.0;?;-42
-160;-28;?;942.0;?;-28
-160;-19;?;930.0;?;-19
-160;-17;?;720.0;?;-17
-160;3;948.0;582.0;202.0;3
-160;10;940.0;716.0;-37.0;10
-160;11;897.0;527.0;-64.0;11
-160;6;778.0;502.0;27.0;6
-160;25;662.0;703.0;34.0;25
-160;43;754.0;1161.0;-86.0;43
-160;41;686.0;1083.0;-62.0;41
-160;41;711.0;1242.0;-28.0;41
-160;10;820.0;1365.0;-288.0;10
-160;-20;941.0;1039.0;108.0;-20
-160;-18;886.0;936.0;1362.0;-18
-160;-24;859.0;924.0;1420.0;-24
-160;-19;940.0;838.0;484.0;-19
-160;-20;762.0;717.0;-637.0;-20
-160;-35;626.0;675.0;-1253.0;-35
-160;-24;587.0;650.0;-1775.0;-24
-160;-78;480.0;751.0;-1720.0;-78
-160;-75;442.0;746.0;-1532.0;-75
-160;0;391.0;728.0;-2330.0;0
-160;-46;386.0;697.0;-2746.0;-46
-160;-66;447.0;672.0;-2748.0;-66
-160;-35;456.0;635.0;-2701.0;-35
-160;-48;443.0;523.0;-2556.0;-48
-160;-4;425.0;506.0;-1966.0;-4
-160;-18;370.0;483.0;-1310.0;-18
-160;-65;271.0;448.0;-649.0;-65
-160;-36;165.0;487.0;-612.0;-36
-160;-41;135.0;488.0;-960.0;-41
-160;707;136.0;548.0;-1371.0;707
-163;2439;149.0;490.0;?;2439
-168;4160;206.0;545.0;?;4160
-167;4266;217.0;612.0;?;4266
-170;2512;244.0;644.0;?;2512
-172;1547;248.0;614.0;?;1547
-171;1737;298.0;625.0;?;1737
-171;2038;312.0;652.0;?;2038
-170;2642;327.0;649.0;?;2642
-169;2886;331.0;650.0;?;2886
-168;2828;352.0;567.0;-1547.0;2828
-166;2636;315.0;517.0;-1422.0;2636
-165;2452;284.0;587.0;-1397.0;2452
-165;2585;258.0;652.0;-1626.0;2585
-164;2836;234.0;651.0;-1865.0;2836
-164;3040;250.0;637.0;-2019.0;3040
-165;3525;281.0;624.0;-2159.0;3525
-165;4554;285.0;662.0;-2156.0;4554
-165;5336;351.0;684.0;-2018.0;5336
-165;?;353.0;659.0;-1934.0;5056
-165;?;415.0;693.0;-1726.0;5129
-165;?;501.0;722.0;-1471.0;5293
-164;?;521.0;621.0;-1341.0;4793
-165;?;479.0;624.0;-1253.0;5828
-164;3670;467.0;422.0;-1138.0;3670
-164;-537;324.0;366.0;-1046.0;-537
-164;-249;137.0;299.0;-1015.0;-249
-164;88;81.0;308.0;-1153.0;88
-164;-269;97.0;345.0;-1331.0;-269
-165;90;76.0;440.0;-1534.0;90
-165;-101;46.0;512.0;-1847.0;-101
-165;-19;121.0;591.0;-2389.0;-19
-165;52;165.0;541.0;-2698.0;52
-165;84;216.0;542.0;-2912.0;84
-165;107;240.0;550.0;-2880.0;107
-165;87;211.0;508.0;-2660.0;87
-165;85;279.0;683.0;-1913.0;85
-165;47;305.0;619.0;-998.0;47
-165;3;338.0;672.0;-326.0;3
-165;-1;508.0;708.0;327.0;-1
-166;38;409.0;701.0;727.0;38
-163;-21;397.0;685.0;1024.0;-21
-167;-337;377.0;766.0;1338.0;-337
-165;-561;310.0;827.0;1424.0;-561
-165;-1054;241.0;698.0;1258.0;-1054
-174;-1768;287.0;613.0;168.0;-1768
-156;-1460;399.0;684.0;-164.0;-1460
-187;-1465;331.0;654.0;-49.0;-1465
-136;-1085;184.0;612.0;-252.0;-1085
8;184;304.0;535.0;-246.0;184
12;195;282.0;485.0;-19.0;195
-21;609;209.0;521.0;310.0;609
-83;1474;150.0;484.0;205.0;1474
-121;1506;172.0;501.0;-130.0;1506
-123;1546;174.0;480.0;-428.0;1546
-153;1075;171.0;494.0;-697.0;1075
-155;631;193.0;497.0;-1217.0;631
-180;619;216.0;514.0;-1269.0;619
-133;-537;217.0;551.0;-1001.0;-537
-227;24;216.0;549.0;-744.0;24
-111;859;183.0;550.0;-686.0;859
171;890;208.0;562.0;-693.0;890
-105;1308;169.0;587.0;-641.0;1308
-227;-2032;53.0;477.0;-580.0;-2032
-132;-2325;135.0;424.0;-585.0;-2325
-191;472;302.0;437.0;-482.0;472
-161;-2;232.0;372.0;?;-2
-167;95;98.0;409.0;?;95
-174;19;98.0;455.0;?;19
-164;-214;23.0;459.0;?;-214
-173;98;-36.0;406.0;?;98
-168;-54;115.0;404.0;?;-54
-170;-29;190.0;463.0;?;-29
-170;?;158.0;565.0;?;0
-170;?;122.0;592.0;?;6
-170;?;144.0;581.0;-263.0;13
-170;?;202.0;600.0;454.0;59
-169;?;266.0;707.0;1020.0;45
-170;?;310.0;775.0;699.0;-36
-170;?;309.0;755.0;380.0;-252
-168;?;349.0;734.0;439.0;-538
-172;?;336.0;893.0;588.0;-722
-168;?;249.0;781.0;558.0;-1287
-174;?;149.0;579.0;276.0;-1561
-167;-317;255.0;612.0;-49.0;-317
-158;423;268.0;620.0;-304.0;423
-166;141;63.0;567.0;-279.0;141
-88;1314;90.0;477.0;-250.0;1314
-37;1767;173.0;481.0;-125.0;1767
-76;653;202.0;485.0;-20.0;653
-87;369;122.0;499.0;41.0;369
-102;377;118.0;490.0;-198.0;377
-130;643;127.0;509.0;-582.0;643
?;1145;140.0;539.0;-682.0;1145
?;1243;139.0;522.0;-1022.0;1243
?;839;143.0;593.0;-1386.0;839
?;152;174.0;631.0;-1262.0;152
?;113;167.0;590.0;-1093.0;113
-168;273;243.0;541.0;-1158.0;273
-168;-20;302.0;688.0;-1124.0;-20
-167;551;247.0;577.0;-1006.0;551
-164;1238;209.0;428.0;-884.0;1238
-164;1190;398.0;615.0;-687.0;1190
-166;1246;336.0;589.0;-445.0;1246
-154;442;159.0;470.0;-248.0;442
-148;-230;303.0;408.0;-351.0;-230
-151;-48;414.0;466.0;-472.0;-48
-151;-102;171.0;538.0;-519.0;-102
-151;-74;60.0;550.0;-438.0;-74
-152;-51;151.0;571.0;-539.0;-51
-152;-66;224.0;581.0;-432.0;-66
-152;?;261.0;591.0;-39.0;-40
-152;?;281.0;591.0;-1170.0;-19
-152;?;298.0;593.0;-1698.0;-2
-152;?;261.0;651.0;-758.0;46
-152;?;259.0;715.0;86.0;116
-151;?;226.0;679.0;130.0;-24
-152;?;208.0;662.0;-116.0;-7
-151;?;208.0;753.0;-409.0;-318
-153;?;187.0;835.0;-598.0;-501
-152;?;192.0;642.0;-689.0;-500
-146;-1090;263.0;557.0;-793.0;-1090
-142;-863;385.0;620.0;-875.0;-863
-104;-688;309.0;592.0;-837.0;-688
-66;701;203.0;611.0;-824.0;701
-68;2754;258.0;536.0;-753.0;2754
-73;1800;216.0;509.0;-462.0;1800
-83;548;113.0;493.0;-284.0;548
-89;231;48.0;459.0;-393.0;231
-100;303;31.0;415.0;-780.0;303
-120;946;67.0;412.0;-1108.0;946
-127;1018;36.0;438.0;-1664.0;1018
-140;975;72.0;450.0;-2132.0;975
-153;665;84.0;447.0;-1815.0;665
-152;52;154.0;492.0;-1219.0;52
-161;1135;181.0;511.0;-772.0;1135
-173;2251;193.0;546.0;-627.0;2251
-174;2025;235.0;615.0;-716.0;2025
-174;2039;183.0;495.0;-647.0;2039
-171;1796;185.0;446.0;-520.0;1796
-172;1964;299.0;571.0;-338.0;1964
-167;1204;185.0;548.0;-334.0;1204
-157;-122;19.0;458.0;-412.0;-122
-158;99;196.0;589.0;-444.0;99
