InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
146.0;-7;139.0;-120;59.0;-208.0;-3.0;191.0;120;-275.0;-213.0;-7;-220.0
113.0;-37;286.0;-44;131.0;-211.0;30.0;1020.0;44;-359.0;-156.0;-37;0.0
86.0;-58;499.0;-17;199.0;-149.0;137.0;958.0;17;-338.0;-41.0;-58;43.0
34.0;-7;573.0;-55;191.0;-13.0;150.0;305.0;55;-274.0;34.0;-7;-102.0
-39.0;?;470.0;-60;173.0;169.0;?;90.0;60;-221.0;?;1;-274.0
-159.0;-53;613.0;-8;153.0;272.0;45.0;-41.0;8;-2.0;301.0;-53;-111.0
-213.0;-11;948.0;1;228.0;329.0;-103.0;-220.0;-1;128.0;337.0;-11;-49.0
?;?;1359.0;-35;353.0;400.0;-222.0;-109.0;35;155.0;480.0;-1;-384.0
-371.0;-42;1596.0;-17;386.0;399.0;-313.0;717.0;17;174.0;519.0;-42;-721.0
-502.0;-29;1877.0;-24;367.0;466.0;-417.0;1838.0;24;182.0;528.0;-29;-809.0
-566.0;-55;1993.0;-65;398.0;550.0;-329.0;2685.0;65;185.0;565.0;?;-839.0
-668.0;-50;1898.0;-18;474.0;634.0;-226.0;3098.0;18;243.0;576.0;-50;-761.0
-697.0;?;1667.0;20;434.0;736.0;-266.0;?;-20;301.0;585.0;-36;-730.0
-840.0;?;1626.0;15;362.0;813.0;-278.0;3010.0;-15;?;612.0;-12;-591.0
-952.0;33;1469.0;2;406.0;948.0;-67.0;?;-2;446.0;612.0;33;-110.0
-987.0;-8;1250.0;-4;483.0;1007.0;292.0;1179.0;4;482.0;?;-8;-129.0
?;-27;919.0;43;531.0;976.0;382.0;78.0;-43;368.0;683.0;-27;-87.0
-980.0;-4;583.0;19;306.0;847.0;203.0;-600.0;-19;210.0;601.0;-4;198.0
-909.0;-21;732.0;-12;459.0;799.0;248.0;-377.0;12;230.0;?;-21;1068.0
-885.0;9;729.0;-3;536.0;826.0;391.0;135.0;3;222.0;419.0;9;2036.0
-832.0;27;937.0;-13;522.0;791.0;605.0;494.0;?;259.0;?;27;2319.0
-833.0;-9;1278.0;6;442.0;688.0;1057.0;382.0;-6;301.0;367.0;-9;2227.0
-752.0;23;1332.0;-11;337.0;563.0;1564.0;-185.0;11;313.0;333.0;?;1895.0
-702.0;?;958.0;-48;255.0;461.0;1972.0;-50.0;48;300.0;249.0;18;1836.0
-780.0;-34;707.0;-13;57.0;437.0;2109.0;964.0;13;199.0;235.0;-34;2578.0
-828.0;-59;445.0;54;-481.0;324.0;2081.0;2191.0;-54;85.0;155.0;-59;2273.0
-874.0;-93;112.0;28;-994.0;183.0;1660.0;1837.0;-28;93.0;51.0;-93;1923.0
-771.0;-74;385.0;-14;-1384.0;155.0;1202.0;1167.0;14;244.0;-110.0;-74;1550.0
-546.0;-32;486.0;13;-1127.0;19.0;798.0;1200.0;-13;514.0;-223.0;-32;?
-369.0;-41;-174.0;-45;-738.0;-77.0;460.0;1118.0;45;?;-341.0;-41;705.0
-263.0;-47;-511.0;-65;-660.0;-77.0;240.0;-954.0;65;556.0;-347.0;-47;?
-140.0;-25;-552.0;-11;-477.0;-41.0;-65.0;-41.0;11;448.0;?;-25;370.0
-18.0;-66;-170.0;-3;-158.0;-22.0;56.0;925.0;3;258.0;-270.0;-66;806.0
103.0;-67;-253.0;-2;124.0;30.0;198.0;?;2;174.0;-143.0;-67;496.0
252.0;7;-410.0;-33;465.0;73.0;177.0;-409.0;33;51.0;-115.0;7;-83.0
298.0;-72;-462.0;?;626.0;106.0;53.0;-598.0;-2;-40.0;-49.0;-72;-385.0
?;-115;-330.0;48;616.0;88.0;-194.0;-265.0;-48;-59.0;11.0;-115;-309.0
103.0;-27;-334.0;17;435.0;81.0;-398.0;-226.0;-17;-70.0;99.0;-27;-354.0
114.0;13;-311.0;7;422.0;113.0;?;-276.0;-7;8.0;214.0;13;-478.0
216.0;49;-328.0;7;574.0;163.0;-604.0;-23.0;-7;-3.0;290.0;49;-263.0
231.0;18;?;22;669.0;225.0;-665.0;3.0;-22;-135.0;438.0;18;-297.0
171.0;-51;-416.0;63;700.0;273.0;-809.0;116.0;-63;-199.0;530.0;-51;-262.0
126.0;-55;-359.0;?;658.0;292.0;-819.0;?;-54;-136.0;656.0;-55;-58.0
84.0;-36;-123.0;22;?;379.0;?;303.0;-22;-2.0;704.0;-36;-148.0
43.0;-42;?;27;814.0;410.0;-550.0;111.0;-27;183.0;741.0;-42;-104.0
23.0;-84;-74.0;?;813.0;424.0;-448.0;-237.0;-36;250.0;747.0;-84;-292.0
?;-110;-192.0;56;1003.0;389.0;-434.0;-444.0;-56;275.0;699.0;?;-138.0
-47.0;-110;?;78;815.0;317.0;-584.0;380.0;-78;250.0;709.0;?;167.0
-120.0;-115;-339.0;42;301.0;349.0;-782.0;399.0;-42;344.0;689.0;-115;466.0
-94.0;-115;-343.0;-42;333.0;295.0;-642.0;35.0;42;253.0;504.0;-115;390.0
0.0;-27;-353.0;-84;546.0;256.0;-524.0;?;84;247.0;433.0;-27;342.0
43.0;69;-262.0;-51;545.0;249.0;-517.0;39.0;51;148.0;390.0;69;533.0
27.0;45;-285.0;-38;487.0;192.0;-568.0;106.0;38;-3.0;314.0;45;542.0
8.0;65;-412.0;-48;471.0;179.0;-506.0;343.0;48;-7.0;326.0;65;392.0
28.0;49;-340.0;-18;?;219.0;-452.0;114.0;18;52.0;269.0;49;463.0
-50.0;-12;-109.0;-6;357.0;210.0;-549.0;321.0;6;119.0;314.0;-12;405.0
-95.0;?;-113.0;-43;296.0;182.0;-372.0;337.0;43;165.0;294.0;21;960.0
-90.0;-7;-106.0;-35;276.0;206.0;-318.0;609.0;35;231.0;304.0;-7;542.0
-20.0;-35;-68.0;?;252.0;166.0;-198.0;302.0;-15;179.0;245.0;-35;453.0
1.0;-29;4.0;-4;234.0;?;-81.0;-89.0;4;97.0;176.0;-29;211.0
44.0;-45;-80.0;-24;206.0;108.0;-22.0;-212.0;24;?;165.0;-45;85.0
68.0;-51;-107.0;-25;233.0;14.0;-20.0;38.0;25;-48.0;129.0;-51;254.0
86.0;-51;-114.0;-5;134.0;-42.0;-77.0;139.0;5;8.0;128.0;-51;?
88.0;-11;71.0;49;153.0;-51.0;-132.0;0.0;-49;79.0;95.0;-11;327.0
156.0;14;158.0;-4;133.0;-71.0;-126.0;122.0;4;?;120.0;14;263.0
171.0;-3;126.0;-3;102.0;-85.0;-110.0;?;3;61.0;99.0;-3;200.0
?;-48;?;40;133.0;-28.0;-107.0;-174.0;-40;41.0;108.0;-48;95.0
158.0;-69;141.0;6;165.0;-28.0;-51.0;-317.0;-6;22.0;122.0;-69;62.0
150.0;-42;209.0;34;219.0;-36.0;-76.0;-273.0;-34;-16.0;134.0;-42;104.0
119.0;-39;356.0;36;163.0;1.0;-151.0;-716.0;-36;31.0;?;-39;224.0
85.0;-42;554.0;33;143.0;13.0;-309.0;-1754.0;?;69.0;33.0;-42;227.0
148.0;-43;819.0;75;198.0;-5.0;-198.0;-2432.0;-75;132.0;3.0;-43;237.0
163.0;-34;1165.0;19;?;-76.0;-236.0;?;-19;28.0;-16.0;?;29.0
165.0;-8;1461.0;?;-25.0;-43.0;?;-3265.0;19;-52.0;11.0;-8;500.0
147.0;0;1314.0;33;-27.0;-50.0;241.0;-2711.0;-33;-149.0;-19.0;0;1025.0
?;-4;1344.0;26;104.0;-55.0;533.0;-1454.0;-26;-159.0;-20.0;-4;1385.0
143.0;-23;1322.0;7;38.0;-30.0;1146.0;-975.0;-7;-173.0;-26.0;-23;904.0
36.0;1;1075.0;-27;-123.0;-52.0;1397.0;-1529.0;27;-131.0;-38.0;1;598.0
1.0;37;573.0;-48;-143.0;-36.0;1588.0;-2930.0;48;-94.0;-74.0;37;444.0
-37.0;18;-41.0;21;-192.0;3.0;2002.0;?;-21;-122.0;-123.0;18;-140.0
-81.0;-16;-125.0;15;-295.0;34.0;2083.0;-5564.0;-15;-121.0;-156.0;-16;-778.0
-54.0;-30;-609.0;-41;-517.0;26.0;1825.0;-4628.0;41;-101.0;?;-30;-1083.0
-24.0;21;-560.0;-27;-636.0;-17.0;1509.0;-2219.0;27;-69.0;-280.0;21;-982.0
-27.0;37;-277.0;-14;-848.0;-79.0;929.0;-865.0;14;-55.0;-395.0;37;-293.0
19.0;6;-278.0;-25;-635.0;-128.0;493.0;-359.0;25;-39.0;-468.0;6;-327.0
141.0;11;91.0;-23;-270.0;-213.0;-255.0;2058.0;23;-109.0;-491.0;11;-86.0
172.0;3;-300.0;-15;-74.0;-215.0;50.0;1104.0;15;-197.0;-377.0;3;581.0
164.0;16;-16.0;-5;-16.0;-225.0;-137.0;-734.0;5;-229.0;-339.0;16;-128.0
126.0;?;312.0;-9;2.0;-246.0;14.0;-1875.0;9;-260.0;-313.0;51;-394.0
116.0;21;816.0;-10;-127.0;-235.0;-242.0;-735.0;10;-216.0;-298.0;21;-333.0
129.0;-13;925.0;10;-79.0;-184.0;-249.0;227.0;-10;-175.0;-247.0;-13;-70.0
167.0;-21;770.0;-4;?;-173.0;-222.0;36.0;?;-243.0;-240.0;-21;-119.0
140.0;-40;417.0;-32;50.0;-159.0;-274.0;570.0;32;-296.0;-211.0;-40;383.0
93.0;-10;271.0;?;-2.0;-92.0;-267.0;1722.0;14;-321.0;-170.0;-10;885.0
70.0;?;175.0;5;-30.0;-47.0;-475.0;2210.0;-5;-276.0;-121.0;34;1184.0
29.0;40;-22.0;-16;-52.0;11.0;-410.0;2372.0;16;-186.0;-123.0;40;1476.0
52.0;15;-317.0;-49;25.0;23.0;-493.0;2930.0;49;-135.0;-100.0;15;1545.0
35.0;1;-479.0;-44;23.0;28.0;-615.0;3993.0;44;-125.0;-89.0;1;1473.0
6.0;13;-372.0;1;23.0;42.0;-555.0;?;-1;-135.0;-57.0;13;1091.0
-12.0;-26;-285.0;6;-49.0;74.0;-509.0;5764.0;-6;-130.0;-42.0;-26;608.0
-15.0;-29;-104.0;-15;-87.0;56.0;-364.0;4814.0;15;-34.0;-59.0;-29;376.0
-39.0;32;19.0;-25;-12.0;35.0;-370.0;2347.0;25;-18.0;-98.0;32;275.0
-45.0;39;152.0;-22;?;-6.0;-221.0;393.0;22;-26.0;-84.0;39;229.0
-20.0;41;42.0;-23;50.0;-12.0;-184.0;40.0;23;-46.0;-94.0;41;94.0
-45.0;55;-17.0;-50;-9.0;-19.0;-139.0;-337.0;50;-70.0;-80.0;55;-55.0
-50.0;39;?;-45;-47.0;5.0;?;-728.0;45;-81.0;-101.0;39;-258.0
-19.0;57;-71.0;-21;-42.0;20.0;-101.0;-520.0;21;-69.0;-120.0;57;-207.0
?;51;-26.0;-10;-70.0;20.0;-102.0;-312.0;10;-99.0;-105.0;51;-133.0
-68.0;?;-14.0;-2;-62.0;26.0;-78.0;-341.0;2;-113.0;-103.0;20;-37.0
-54.0;21;-1.0;7;-73.0;57.0;-72.0;-520.0;-7;-150.0;-108.0;21;-52.0
-6.0;-6;-51.0;24;16.0;40.0;-58.0;-258.0;-24;-140.0;-74.0;-6;-63.0
18.0;7;-106.0;16;?;59.0;-18.0;225.0;-16;-116.0;-90.0;7;-3.0
-35.0;16;-130.0;-28;-30.0;53.0;-41.0;98.0;28;-98.0;-63.0;16;-44.0
-20.0;-16;-117.0;-39;-68.0;73.0;-2.0;-32.0;?;-88.0;-23.0;-16;-48.0
-12.0;17;-51.0;3;43.0;82.0;69.0;-3.0;-3;-92.0;-30.0;17;-11.0
10.0;42;20.0;26;4.0;98.0;46.0;-61.0;-26;-142.0;-2.0;42;-4.0
11.0;?;63.0;6;?;111.0;65.0;-99.0;-6;-182.0;0.0;2;51.0
?;-21;56.0;-20;-4.0;89.0;45.0;-48.0;20;-134.0;13.0;-21;111.0
6.0;-19;71.0;?;-17.0;90.0;12.0;-119.0;18;-108.0;-10.0;-19;118.0
0.0;-36;105.0;1;-108.0;64.0;?;-208.0;-1;-85.0;15.0;-36;181.0
3.0;-38;143.0;-16;-57.0;27.0;-116.0;-167.0;16;-65.0;-23.0;-38;?
36.0;-12;122.0;-9;-95.0;-8.0;-163.0;-35.0;9;-107.0;-11.0;?;488.0
?;-20;25.0;59;-140.0;-23.0;-245.0;-20.0;-59;-83.0;-68.0;-20;574.0
-1.0;-34;-97.0;48;-269.0;-50.0;?;-130.0;-48;-79.0;-150.0;-34;?
-7.0;23;-174.0;25;-249.0;-21.0;-218.0;-391.0;-25;-95.0;-218.0;23;357.0
-8.0;32;-233.0;36;-303.0;-73.0;-146.0;-512.0;-36;-137.0;-301.0;32;157.0
26.0;2;-224.0;?;-328.0;-28.0;?;-552.0;6;-234.0;-353.0;2;-198.0
0.0;30;-176.0;-25;-342.0;-47.0;10.0;-738.0;25;-286.0;-352.0;30;-524.0
-29.0;-9;-58.0;-6;-296.0;-45.0;87.0;-902.0;6;-271.0;-306.0;-9;-709.0
-45.0;-42;132.0;1;-331.0;-54.0;170.0;-1212.0;-1;?;-314.0;-42;-783.0
-70.0;-17;376.0;11;-361.0;-70.0;253.0;-1660.0;-11;-189.0;?;-17;-955.0
-99.0;6;579.0;3;-236.0;-65.0;358.0;-1796.0;-3;-156.0;-311.0;6;-1058.0
-107.0;10;720.0;-13;-162.0;?;468.0;-1642.0;13;-156.0;-255.0;10;-1052.0
-86.0;-10;905.0;?;-157.0;-22.0;544.0;-1578.0;-3;-220.0;-222.0;-10;?
-115.0;27;945.0;6;-196.0;17.0;532.0;-1679.0;-6;?;-200.0;27;-1057.0
-99.0;40;949.0;-14;-273.0;25.0;583.0;-1918.0;14;-90.0;-207.0;40;-1166.0
-61.0;10;991.0;?;-371.0;-12.0;470.0;-2204.0;?;-60.0;-248.0;10;-1399.0
-17.0;-3;790.0;-2;?;-43.0;278.0;-1877.0;2;-58.0;-293.0;-3;-1397.0
23.0;-20;668.0;-22;-251.0;-132.0;220.0;-815.0;22;40.0;-344.0;-20;-1114.0
77.0;-20;462.0;7;-126.0;-206.0;25.0;-387.0;-7;62.0;-399.0;-20;-777.0
116.0;-24;59.0;-30;-104.0;-295.0;-205.0;-602.0;30;-18.0;-349.0;-24;-428.0
177.0;-42;-299.0;-38;-15.0;-379.0;-294.0;-719.0;38;-64.0;-320.0;-42;?
239.0;-97;-518.0;-52;?;-409.0;-358.0;-897.0;52;-143.0;-371.0;-97;-27.0
235.0;-155;-886.0;-122;-64.0;-404.0;?;-1012.0;122;-293.0;-431.0;-155;176.0
258.0;-140;-1050.0;-105;18.0;-392.0;-508.0;-1030.0;105;-394.0;?;-140;287.0
254.0;-128;-1056.0;-93;27.0;-335.0;-541.0;-820.0;93;-440.0;-367.0;-128;317.0
238.0;-105;-1060.0;-55;63.0;-255.0;-617.0;-913.0;55;-416.0;?;-105;315.0
215.0;16;-1011.0;59;159.0;-212.0;-539.0;-875.0;?;-318.0;-188.0;16;408.0
186.0;28;-738.0;-2;280.0;-60.0;-298.0;-816.0;2;-224.0;3.0;28;343.0
154.0;-98;-697.0;-108;408.0;107.0;-151.0;-753.0;108;-130.0;163.0;-98;236.0
86.0;-160;-533.0;-85;437.0;197.0;-94.0;-455.0;85;-52.0;362.0;-160;153.0
-12.0;-158;-310.0;-107;474.0;301.0;-32.0;-197.0;107;38.0;525.0;-158;-99.0
?;-136;-131.0;-111;481.0;366.0;-125.0;43.0;?;296.0;584.0;-136;-177.0
87.0;-179;90.0;?;546.0;?;-124.0;289.0;130;348.0;598.0;-179;-201.0
90.0;-95;175.0;-66;635.0;298.0;46.0;392.0;66;320.0;687.0;-95;-232.0
77.0;71;267.0;128;747.0;306.0;153.0;370.0;-128;223.0;731.0;71;?
34.0;117;361.0;169;785.0;355.0;377.0;308.0;-169;242.0;?;117;-403.0
-63.0;219;370.0;174;778.0;346.0;435.0;92.0;-174;371.0;801.0;219;-561.0
-114.0;251;559.0;230;630.0;392.0;426.0;-382.0;-230;445.0;798.0;251;?
-161.0;238;587.0;225;535.0;404.0;251.0;-112.0;-225;459.0;742.0;238;-232.0
-198.0;138;407.0;152;374.0;430.0;205.0;409.0;-152;393.0;662.0;138;81.0
-94.0;-50;-152.0;95;477.0;407.0;8.0;311.0;-95;265.0;555.0;-50;177.0
-90.0;-12;-295.0;71;577.0;371.0;-71.0;-259.0;-71;174.0;?;-12;278.0
-124.0;38;-266.0;26;485.0;377.0;31.0;87.0;-26;130.0;512.0;38;524.0
-101.0;-18;-224.0;15;404.0;361.0;-18.0;180.0;-15;190.0;415.0;-18;408.0
-78.0;-4;-169.0;12;?;?;19.0;-8.0;-12;?;363.0;-4;299.0
?;11;-157.0;13;279.0;234.0;95.0;-22.0;-13;184.0;295.0;11;194.0
-53.0;?;-62.0;50;198.0;175.0;103.0;-113.0;-50;119.0;295.0;33;48.0
-57.0;37;4.0;50;70.0;112.0;?;-54.0;-50;58.0;217.0;37;16.0
-30.0;?;48.0;37;41.0;87.0;-37.0;21.0;-37;44.0;135.0;-42;-41.0
49.0;-14;-55.0;40;?;14.0;-49.0;56.0;-40;-27.0;69.0;-14;-16.0
87.0;9;-99.0;30;46.0;-11.0;-88.0;6.0;-30;-122.0;9.0;9;64.0
114.0;-78;-158.0;-2;13.0;-44.0;-113.0;43.0;2;-115.0;-48.0;-78;71.0
136.0;-22;-117.0;-34;7.0;-77.0;-125.0;138.0;34;-92.0;-110.0;-22;125.0
128.0;95;-142.0;-43;-55.0;-73.0;-85.0;52.0;43;-101.0;-149.0;95;118.0
69.0;83;-87.0;-54;-128.0;-129.0;-76.0;?;54;-93.0;-185.0;83;80.0
137.0;50;-98.0;-30;-90.0;-124.0;5.0;33.0;30;-174.0;-231.0;50;29.0
163.0;66;-102.0;58;-17.0;-171.0;105.0;-77.0;-58;-221.0;-261.0;66;32.0
176.0;-9;-152.0;112;-54.0;-152.0;95.0;-84.0;-112;-286.0;-258.0;-9;96.0
116.0;-92;-103.0;120;-90.0;-133.0;122.0;28.0;-120;-263.0;-240.0;-92;165.0
?;-28;?;?;-174.0;-100.0;119.0;-27.0;-185;-226.0;-194.0;-28;54.0
31.0;-3;35.0;222;-208.0;-86.0;260.0;-160.0;-222;-153.0;-144.0;-3;46.0
34.0;?;93.0;153;-226.0;-70.0;350.0;?;-153;-128.0;-158.0;-67;-23.0
58.0;-155;37.0;136;-206.0;-86.0;402.0;-72.0;-136;-107.0;-164.0;-155;-45.0
65.0;-423;-63.0;114;-118.0;-27.0;461.0;-29.0;-114;?;-143.0;-423;101.0
78.0;-719;-171.0;81;-60.0;-27.0;429.0;72.0;-81;-89.0;-136.0;-719;241.0
42.0;-785;-121.0;164;-107.0;-22.0;480.0;143.0;-164;-85.0;-138.0;-785;388.0
?;-928;-65.0;128;-258.0;-22.0;346.0;328.0;-128;-55.0;-87.0;-928;301.0
-38.0;-1070;85.0;106;-434.0;-22.0;143.0;209.0;-106;-28.0;-108.0;-1070;56.0
-21.0;-403;273.0;163;-381.0;-7.0;44.0;98.0;?;-60.0;-163.0;-403;-110.0
11.0;410;431.0;438;?;-67.0;135.0;-195.0;-438;-104.0;-233.0;410;-479.0
81.0;671;219.0;267;-114.0;-53.0;143.0;-507.0;-267;-199.0;-282.0;671;-546.0
106.0;825;-181.0;-516;-45.0;-80.0;164.0;-329.0;516;-218.0;-202.0;825;-509.0
97.0;985;-510.0;-708;56.0;-79.0;490.0;-43.0;708;-236.0;-115.0;985;-272.0
68.0;1406;-794.0;-1103;16.0;-37.0;638.0;-13.0;?;-101.0;-57.0;1406;58.0
64.0;838;-947.0;-366;-5.0;?;468.0;313.0;366;-10.0;-60.0;838;411.0
39.0;485;-1016.0;?;-137.0;-87.0;403.0;577.0;-572;73.0;-69.0;485;?
61.0;1307;-639.0;?;-278.0;-179.0;341.0;371.0;344;64.0;-153.0;1307;?
98.0;619;-211.0;-178;-381.0;-194.0;324.0;331.0;178;48.0;-202.0;619;360.0
157.0;-41;-16.0;241;-405.0;-223.0;313.0;38.0;-241;0.0;-252.0;-41;165.0
202.0;154;-60.0;11;-420.0;-204.0;333.0;-309.0;-11;-118.0;-273.0;154;60.0
161.0;6;-1.0;162;-424.0;-242.0;296.0;-56.0;-162;-144.0;-270.0;6;108.0
169.0;74;36.0;96;-502.0;-274.0;248.0;-37.0;-96;-120.0;-337.0;74;188.0
182.0;68;78.0;102;-516.0;-332.0;?;-193.0;?;-132.0;-413.0;68;-35.0
177.0;34;244.0;121;-500.0;-364.0;183.0;-269.0;-121;-211.0;-479.0;34;?
259.0;94;223.0;103;-538.0;-395.0;?;-346.0;-103;?;-475.0;94;-274.0
264.0;-15;161.0;94;-520.0;-427.0;68.0;-381.0;-94;-333.0;-469.0;-15;-350.0
280.0;-96;78.0;?;-484.0;-468.0;58.0;-398.0;-32;-337.0;-535.0;-96;-256.0
293.0;-35;17.0;5;-485.0;-461.0;41.0;-334.0;-5;-335.0;-526.0;-35;-269.0
272.0;-34;47.0;-5;-446.0;-435.0;-12.0;-329.0;5;-337.0;-531.0;-34;-282.0
266.0;-78;76.0;19;?;-421.0;-68.0;-467.0;-19;-280.0;-517.0;-78;-327.0
198.0;-62;84.0;-10;-450.0;-398.0;-75.0;-363.0;10;-244.0;-558.0;-62;-333.0
227.0;6;113.0;-41;-474.0;-425.0;-85.0;-278.0;41;-194.0;-573.0;6;-301.0
262.0;25;76.0;-45;-503.0;-442.0;-58.0;-358.0;45;-251.0;-575.0;25;-379.0
340.0;-31;139.0;-19;-408.0;-380.0;-2.0;-332.0;19;-343.0;-561.0;-31;-489.0
277.0;-9;148.0;27;?;-370.0;-32.0;-233.0;-27;-384.0;-470.0;-9;-509.0
251.0;54;89.0;-15;-416.0;-295.0;-183.0;-82.0;15;-322.0;-344.0;54;-407.0
218.0;53;45.0;2;-322.0;-336.0;-283.0;257.0;-2;-205.0;-267.0;53;-155.0
?;14;-83.0;20;-245.0;-224.0;-328.0;455.0;?;-126.0;-256.0;14;77.0
207.0;3;-67.0;-34;-228.0;?;-365.0;362.0;34;-157.0;-221.0;3;149.0
221.0;22;57.0;-43;-193.0;?;-306.0;411.0;43;-208.0;-190.0;22;148.0
220.0;40;108.0;-37;-212.0;?;-207.0;306.0;37;-216.0;-184.0;40;17.0
193.0;46;119.0;-11;-172.0;-156.0;-116.0;159.0;11;-229.0;-150.0;46;-128.0
185.0;32;141.0;-42;-229.0;?;-64.0;203.0;42;-189.0;-139.0;?;-150.0
201.0;?;318.0;-34;-213.0;-147.0;-213.0;29.0;34;-137.0;-178.0;38;-259.0
179.0;?;375.0;21;-159.0;-160.0;-201.0;-228.0;-21;-127.0;-161.0;36;-231.0
191.0;0;302.0;-13;-74.0;-135.0;-297.0;-231.0;13;-172.0;-139.0;?;?
143.0;6;74.0;-25;-22.0;-141.0;-308.0;-144.0;25;-192.0;?;6;-137.0
117.0;33;87.0;-28;11.0;-114.0;-259.0;?;28;-246.0;-56.0;33;-148.0
78.0;51;170.0;-36;34.0;-43.0;-181.0;-230.0;36;-257.0;-74.0;51;-220.0
23.0;18;160.0;-29;-17.0;34.0;-107.0;-377.0;29;-278.0;-42.0;18;-306.0
-32.0;?;206.0;23;?;75.0;2.0;-393.0;-23;-201.0;-74.0;-77;-317.0
-63.0;-113;323.0;?;-45.0;102.0;87.0;-213.0;-97;?;-68.0;-113;-316.0
-153.0;-83;471.0;99;-118.0;137.0;90.0;13.0;-99;-160.0;-94.0;-83;-282.0
-191.0;-118;724.0;116;-236.0;153.0;34.0;-58.0;-116;-199.0;-132.0;-118;-368.0
-316.0;-197;938.0;127;?;242.0;-102.0;-30.0;-127;-287.0;-231.0;-197;-472.0
-364.0;-229;1162.0;100;-305.0;270.0;-266.0;319.0;-100;-329.0;-332.0;-229;-828.0
-341.0;-235;1444.0;99;-292.0;298.0;-356.0;231.0;-99;-373.0;-449.0;?;-1026.0
-353.0;-225;1309.0;?;-195.0;300.0;-450.0;-102.0;-89;-303.0;-472.0;-225;-1117.0
-394.0;-158;976.0;65;-119.0;292.0;-536.0;-145.0;-65;-257.0;-491.0;?;-554.0
-440.0;-47;510.0;16;-110.0;309.0;-733.0;611.0;-16;-197.0;-406.0;-47;97.0
-512.0;38;-15.0;-61;-80.0;380.0;-834.0;1584.0;61;-137.0;-346.0;38;776.0
-497.0;26;-573.0;-52;13.0;410.0;-801.0;2351.0;52;-139.0;-201.0;26;1404.0
-502.0;-33;-1060.0;-73;89.0;505.0;?;2277.0;?;-263.0;-42.0;-33;1404.0
-491.0;?;-1090.0;-107;10.0;597.0;-700.0;1087.0;?;-386.0;34.0;-4;1161.0
-406.0;66;-685.0;?;6.0;?;-499.0;-89.0;12;-412.0;75.0;66;894.0
-357.0;64;-367.0;-59;68.0;583.0;-254.0;-126.0;59;-384.0;69.0;64;854.0
-289.0;69;58.0;-108;24.0;521.0;-79.0;681.0;108;-321.0;56.0;69;1127.0
-202.0;?;647.0;?;-23.0;438.0;88.0;1341.0;86;-255.0;100.0;84;1010.0
-157.0;84;1206.0;-113;-146.0;342.0;355.0;1401.0;113;?;135.0;84;?
-78.0;127;1577.0;-69;-319.0;177.0;591.0;792.0;69;?;54.0;127;-195.0
47.0;143;1921.0;-93;-530.0;49.0;773.0;230.0;93;-85.0;-34.0;143;-809.0
124.0;71;2171.0;-139;-631.0;-111.0;?;341.0;139;-88.0;-124.0;71;-1080.0
?;190;2223.0;-109;-500.0;-210.0;1014.0;517.0;109;-114.0;-263.0;190;?
216.0;23;2198.0;?;-568.0;-289.0;1230.0;770.0;133;-231.0;-303.0;23;-1211.0
230.0;127;2157.0;-66;-671.0;-320.0;1382.0;902.0;66;-294.0;-382.0;127;-1415.0
221.0;163;2109.0;-61;-452.0;-320.0;1438.0;479.0;61;-290.0;-488.0;163;-1548.0
?;-150;1871.0;1;-667.0;-435.0;1391.0;200.0;-1;-320.0;-662.0;-150;-1634.0
251.0;1706;1573.0;381;-801.0;-499.0;1198.0;378.0;-381;-400.0;-815.0;1706;-1514.0
302.0;2968;1424.0;-11;-944.0;-589.0;984.0;566.0;11;-422.0;-975.0;2968;-1342.0
354.0;4176;1132.0;?;-951.0;-689.0;711.0;503.0;-614;-411.0;-1096.0;4176;-1263.0
404.0;5013;868.0;2629;-1204.0;-809.0;460.0;493.0;-2629;-474.0;-1214.0;5013;-1285.0
427.0;1953;688.0;3493;-1365.0;-914.0;220.0;743.0;-3493;-523.0;-1310.0;1953;-1245.0
465.0;802;455.0;?;-1481.0;-988.0;70.0;850.0;-3642;-589.0;-1451.0;802;?
542.0;?;261.0;1928;-1624.0;-1061.0;-7.0;733.0;-1928;-751.0;-1507.0;974;-1448.0
495.0;-122;95.0;-349;-1824.0;-1073.0;-23.0;602.0;349;-913.0;-1650.0;-122;-1594.0
?;-519;-13.0;-925;-1916.0;-1160.0;81.0;473.0;925;-947.0;-1854.0;-519;-1692.0
470.0;-916;-51.0;-1183;-1964.0;-1229.0;262.0;273.0;?;-934.0;-2047.0;-916;-1843.0
448.0;-1001;32.0;-1166;-1768.0;-1323.0;436.0;165.0;1166;-907.0;-2174.0;-1001;-1978.0
388.0;-1078;129.0;-1241;-1835.0;-1349.0;456.0;367.0;1241;-866.0;-2200.0;-1078;-1999.0
283.0;?;241.0;-1654;-2156.0;-1375.0;467.0;507.0;1654;-745.0;-2199.0;-815;-1999.0
