InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
24;724;-3;6;-16;116;21;-705;-24;?;-18;21
12;725;-6;8;14;113;22;-711;-12;14;-21;22
33;725;-1;7;-1;114;26;-704;-33;-1;-17;26
49;725;1;3;29;118;34;-700;-49;29;-14;34
43;724;0;2;39;118;30;-700;-43;39;-14;30
?;730;6;4;-2;119;48;-695;-79;-2;-15;48
55;735;9;0;-10;126;22;-693;-55;-10;-18;22
7;737;13;-2;-14;128;4;-689;?;-14;-18;4
18;736;9;-3;-7;128;-2;-693;-18;-7;-19;-2
17;?;-6;-6;0;128;-46;-706;-17;0;-22;-46
17;731;-3;-2;-23;123;-11;-701;-17;-23;-20;-11
7;734;0;2;18;120;17;-699;-7;18;-21;17
?;730;-1;3;41;119;14;-695;-13;41;-15;14
29;730;5;3;14;122;25;-688;-29;14;-11;25
27;735;8;-5;21;133;12;-689;-27;21;-16;12
28;735;8;-5;20;133;13;-689;-28;20;-16;?
?;738;4;4;23;124;?;-694;14;23;-20;1
-34;738;2;8;3;?;-16;-695;34;3;-21;-16
3;735;3;6;-11;121;14;-693;-3;-11;-18;14
-4;735;-1;1;2;125;50;-699;4;2;-22;50
-28;735;0;3;-11;123;30;-697;28;-11;-20;30
?;?;?;6;-12;120;-5;-692;18;-12;-14;-5
-18;729;-1;4;-6;121;-6;-692;18;-6;-13;-6
-8;735;5;11;-17;114;-13;-688;8;-17;-14;-13
-14;730;-1;7;5;114;-14;-692;14;5;-13;-14
-27;?;-6;-3;19;123;-5;-698;27;19;-14;-5
-5;738;3;4;11;120;4;-698;5;11;-22;4
5;743;5;3;29;122;14;-700;-5;29;-28;14
6;740;10;-5;12;131;-9;-691;-6;12;-21;-9
-2;735;8;-8;?;134;-20;-690;2;-9;-17;-20
-5;732;3;-16;8;142;-17;-693;5;8;-18;-17
-9;733;3;-9;-10;134;-14;-694;?;-10;-18;-14
-28;733;-5;11;-51;111;4;-702;28;-51;-21;4
-28;733;-6;12;-53;110;?;-702;28;-53;-21;5
-29;733;-4;9;-46;113;2;-701;29;-46;-20;2
-24;733;-6;13;-58;110;6;?;24;-58;-21;6
-36;732;-3;8;-35;?;0;-700;36;-35;-19;0
-49;?;1;3;-9;115;?;-697;49;-9;-14;-8
-50;726;1;2;-20;114;-17;-698;50;-20;-12;-17
-103;725;1;-3;-36;118;-3;-702;103;-36;-16;-3
-131;724;1;-7;?;122;14;-701;131;-48;-15;14
-80;726;0;1;-13;113;-20;-705;80;-13;-18;-20
-62;722;-2;5;-6;106;3;-708;62;?;-17;3
-71;714;-7;?;-15;111;16;-709;71;-15;-12;16
-61;?;-5;-2;30;114;-27;-712;61;?;-15;-27
-69;720;3;2;20;?;8;-708;69;20;-16;8
-67;721;2;4;-7;111;-10;-714;67;-7;-21;-10
-54;719;0;2;-14;113;-22;-719;?;-14;-23;-22
-46;715;1;-1;-18;114;11;-716;46;-18;-18;11
-38;710;-1;-13;4;125;15;-719;38;4;-18;15
-28;707;0;-22;11;136;15;-719;28;11;-17;15
-23;711;1;-5;-14;121;-40;-720;23;-14;?;-40
-42;714;-2;13;-22;100;-31;-723;42;-22;?;-31
-20;706;-9;6;10;104;-20;-729;20;10;-20;-20
-8;?;-14;-2;17;111;-19;-736;8;?;-25;-19
0;710;-4;0;12;112;26;-729;0;12;-23;26
47;713;6;-2;30;116;15;-717;-47;30;-17;15
12;716;5;-4;8;119;18;?;-12;8;-22;18
-23;715;4;-4;0;119;24;-720;23;0;-22;24
-11;711;2;-1;15;116;3;-717;11;15;-17;3
-21;714;1;-1;-11;?;-10;-722;21;-11;-22;-10
-28;712;-2;-1;-18;115;-4;-724;28;-18;-22;-4
-19;704;-5;2;-9;110;30;-719;19;-9;-12;30
3;707;-2;2;-23;111;26;-719;-3;-23;-15;26
-2;710;-8;4;0;109;-9;-729;2;0;-23;-9
-2;713;-3;9;8;105;14;-724;2;8;-22;14
3;716;5;1;?;115;64;-718;-3;20;-21;64
-17;709;-3;0;50;115;51;-723;17;50;-18;51
10;709;-1;6;24;110;24;-717;?;?;-14;24
30;711;4;-1;?;120;28;-715;-30;26;-16;?
-27;709;2;-7;19;126;1;-716;27;19;-16;1
-47;709;0;2;-9;118;-24;-716;47;-9;-15;-24
-24;711;0;3;-10;117;-29;-719;24;-10;-18;-29
?;711;-1;4;-9;116;-26;-719;27;-9;-17;-26
-1;711;-1;6;25;113;17;-719;1;25;-17;17
16;715;5;1;37;120;26;-718;-16;37;-20;26
-18;716;2;6;23;114;?;-720;18;23;-23;-7
1;710;-4;7;41;111;4;-722;-1;41;-19;?
26;710;-1;0;32;119;26;-720;-26;32;-18;26
-6;717;?;?;-21;118;24;-719;6;-21;-22;24
-9;717;5;4;-26;118;23;-718;9;-26;-21;23
4;716;0;?;10;117;24;-723;-4;10;-24;24
4;712;-2;1;26;120;23;-721;-4;26;-21;23
-16;712;1;8;13;114;20;-714;16;13;-14;20
-26;716;3;15;-2;108;0;-715;26;-2;-17;0
-17;717;3;4;-20;118;13;-719;17;-20;-22;?
-19;717;4;3;-25;118;22;-719;19;-25;-22;22
-4;713;2;2;4;118;?;-716;4;4;-17;-37
-22;710;1;4;7;115;-24;-713;22;7;-13;-24
-14;711;-1;4;19;115;19;?;14;19;-18;19
30;708;-5;1;13;117;-12;-722;-30;13;-18;-12
7;708;-4;8;-20;110;2;-717;-7;-20;-13;2
8;711;0;1;?;?;42;-718;-8;14;-17;42
28;?;-2;-3;0;121;28;-717;-28;0;-16;28
-7;712;0;6;-23;114;-2;-716;7;-23;-17;-2
-10;713;0;5;12;115;-2;-719;10;12;-19;-2
4;707;-4;3;19;116;27;-718;-4;19;-14;27
-16;713;0;6;11;114;25;-719;16;11;-18;25
-1;713;0;6;-14;114;-12;-719;1;-14;-19;-12
9;708;-2;6;-25;113;-18;-717;-9;-25;-14;-18
4;715;1;3;-12;117;-18;?;-4;-12;-22;-18
3;709;-2;-2;5;119;5;-719;-3;5;-16;5
-5;702;-5;4;9;113;20;-715;5;9;-8;20
4;714;1;6;0;113;-24;-718;-4;0;-19;?
-1;716;6;3;1;116;-23;-714;1;1;?;-23
-9;714;8;3;-4;115;-15;-710;9;-4;-14;-15
0;?;5;1;8;117;-5;-715;?;8;-17;-5
7;708;1;-4;6;121;47;-716;-7;6;-14;47
4;710;1;?;13;120;27;-717;-4;13;-15;27
-5;713;-1;-1;32;118;-34;-722;5;32;-21;-34
-6;716;0;-2;-6;120;-14;-725;6;-6;-26;-14
-7;714;0;1;8;118;28;-722;7;8;-23;28
-3;705;-5;6;11;110;29;-719;3;11;-13;29
-9;711;-1;7;-7;111;?;-719;9;-7;-17;8
-16;717;3;4;42;116;4;-721;16;42;-22;4
-15;708;-2;5;19;112;6;-717;15;19;-14;6
-29;?;4;7;-18;111;-25;-714;29;-18;?;-25
-9;717;4;7;15;112;-4;-716;?;15;-20;-4
0;715;2;1;10;117;27;-720;0;10;-22;27
-33;716;0;-1;-11;120;-18;-726;33;-11;-27;-18
?;713;-2;1;0;116;-5;-725;15;0;-23;-5
7;716;8;2;0;116;36;-713;-7;0;-16;?
-14;707;-4;8;12;108;-9;-721;14;12;-16;-9
-3;708;-10;9;25;106;8;-731;3;25;-23;8
24;712;-1;3;17;115;51;-725;-24;17;-23;51
28;707;-3;0;23;118;29;-720;-28;23;-16;29
38;713;-1;-2;30;122;34;-725;-38;30;-24;34
40;714;-2;-2;30;123;36;-726;-40;30;-26;36
20;714;4;1;17;121;27;-714;-20;?;-17;?
-11;720;6;2;?;122;8;-714;11;-29;-22;8
8;716;1;8;-31;113;-26;-714;-8;-31;-18;-26
25;717;-2;15;16;105;3;-717;-25;16;-19;3
5;727;-4;14;21;108;43;-729;-5;21;-34;43
60;715;-14;19;45;?;62;-728;-60;45;-25;62
158;707;-25;19;120;98;155;-734;-158;120;-23;155
263;716;-16;5;149;124;241;-720;?;149;-23;241
340;709;-22;-6;154;138;226;-720;-340;154;-20;226
310;718;-10;-2;143;138;244;-709;-310;143;-18;244
208;750;41;-2;64;163;268;-648;-208;64;-3;268
83;748;41;-25;4;195;185;-645;-83;4;-5;185
-33;730;?;-39;-4;206;77;-661;33;-4;-5;77
-60;730;5;-18;6;184;-18;-674;60;6;-10;-18
-6;743;-16;21;27;143;-73;-705;6;27;-34;-73
55;750;?;27;40;139;8;-698;-55;40;-33;8
72;740;6;2;31;165;74;-674;-72;31;-14;74
28;735;13;-10;-9;179;17;?;-28;-9;-5;17
9;734;17;-15;-34;185;0;-657;-9;-34;-2;0
18;739;8;0;4;169;-10;-668;-18;4;-11;-10
-2;751;-3;22;30;146;-39;-686;2;30;-28;-39
9;748;-1;14;8;155;21;-684;-9;8;-24;21
37;741;3;0;-1;170;55;-675;-37;?;-16;?
28;741;8;-10;-16;?;8;-670;-28;-16;-15;8
32;740;12;-15;-25;186;?;-665;-32;-25;-12;-18
11;743;7;-8;-17;178;11;-673;-11;-17;-18;11
-3;744;4;4;-12;164;20;-674;3;-12;-17;20
15;?;8;2;-45;166;-8;-667;-15;-45;-10;-8
-13;746;3;-4;-65;172;-25;-679;13;-65;-23;-25
-12;746;1;-1;-18;164;-48;-681;12;?;-23;-48
-3;744;5;-2;?;164;-68;-675;3;-18;-18;-68
-3;745;-3;4;21;158;-27;-683;3;21;-23;-27
6;745;-11;12;?;148;80;-692;-6;87;-27;80
17;747;-1;2;59;162;101;-686;-17;59;-27;101
38;744;7;-9;57;178;14;-672;-38;57;?;14
14;741;?;-15;51;187;-1;-666;-14;51;-14;-1
1;745;16;-10;21;185;-8;-659;-1;21;-11;-8
-20;743;8;0;0;174;-29;-665;20;0;?;-29
-35;743;-5;9;-11;160;0;-680;35;-11;-20;0
5;743;-6;10;-11;157;14;-681;-5;-11;-19;14
-17;737;-4;-4;-7;171;14;-679;17;-7;-16;14
-65;740;2;-6;30;174;11;-675;65;30;-17;11
-72;742;1;-1;3;169;14;-676;72;3;-18;14
-72;737;-2;-6;-21;173;-31;-682;72;-21;-19;-31
-72;742;2;0;-14;?;-53;-683;72;?;-22;?
-82;741;-1;6;-51;159;?;-687;82;-51;-22;-17
-101;733;2;-1;?;162;-41;-683;101;-38;-15;-41
-122;736;8;1;-20;162;-44;-676;122;-20;-12;-44
-155;733;-2;6;-19;154;-39;-693;155;-19;-21;-39
-127;723;-15;10;-27;143;-47;-712;127;-27;-24;-47
-65;719;-15;11;-39;139;-36;-711;?;-39;-20;-36
?;719;-9;1;-2;149;-18;-710;60;-2;-21;-18
-32;720;-3;-1;13;152;21;-707;32;13;-21;21
14;720;-1;2;0;149;0;-702;-14;0;-17;0
-32;718;-1;?;-4;147;-19;-703;32;-4;-16;-19
?;723;-2;7;-32;140;-4;-710;75;-32;-23;-4
-32;719;-8;4;-37;142;-19;-717;32;-37;?;-19
-16;709;-13;-3;-3;145;-18;-721;16;-3;-21;-18
-18;717;-5;5;14;139;-9;-715;18;14;-22;-9
38;717;5;4;42;141;4;-703;-38;42;-14;4
33;715;7;-2;34;147;17;-700;-33;34;-12;17
1;723;7;-2;-27;150;11;-705;-1;-27;-20;11
4;720;7;-2;-4;148;14;-703;-4;-4;-17;14
-25;716;2;3;31;143;14;-703;25;31;-13;14
-17;715;-2;0;-21;145;-4;-709;17;-21;-17;-4
8;716;0;4;-17;141;2;-707;-8;-17;-16;2
4;717;0;5;22;140;14;-707;-4;22;?;14
24;716;-3;-2;-2;146;-17;-713;-24;-2;-21;-17
25;715;-2;0;-21;145;9;-710;-25;-21;-17;9
-3;715;1;0;-4;145;63;?;3;-4;-14;63
-7;717;2;3;12;143;19;-704;7;12;-15;?
-6;716;-2;5;-1;142;3;-709;6;-1;-18;3
-1;719;-1;7;9;140;11;-709;1;9;-19;11
3;720;1;5;16;142;-10;-708;-3;16;-20;-10
?;717;-2;2;-12;145;4;-710;?;-12;-19;4
-19;719;1;8;-13;139;-4;-704;?;-13;?;-4
-1;720;2;4;-2;143;-6;-706;1;-2;-18;-6
14;717;-3;1;3;145;21;-709;-14;?;-19;21
9;717;-2;6;12;140;17;-706;-9;12;-16;17
-23;719;1;12;8;135;2;-703;23;8;-15;2
-16;719;1;10;10;137;3;-704;16;10;-15;3
7;?;1;0;3;?;-4;-709;-7;3;?;-4
-34;724;3;5;?;144;-16;-708;34;-21;-23;-16
-46;718;3;8;-5;140;-10;-702;46;-5;-14;-10
3;715;0;-1;10;148;12;-707;?;10;-16;12
?;719;0;0;-2;148;11;-709;-13;-2;-21;11
-17;721;4;5;9;145;13;-704;17;9;-18;13
-14;?;0;1;12;148;35;-710;14;12;-23;?
26;715;-4;-1;10;148;-6;-710;-26;10;-18;-6
2;713;0;4;34;144;-35;-701;-2;34;-11;-35
-33;718;0;6;17;143;-4;-707;33;17;?;-4
-12;722;-1;4;3;145;15;-712;12;3;-24;15
5;725;5;4;29;147;23;-706;-5;29;-22;23
-1;719;2;2;0;147;17;-705;1;0;-17;17
-25;716;-2;0;-27;147;5;-708;25;-27;-18;5
-11;724;5;?;-5;144;3;-706;11;-5;-21;3
24;725;4;7;14;143;3;-707;-24;14;-23;3
13;721;-1;4;19;?;4;-710;-13;19;-21;4
5;721;2;2;19;147;13;-706;-5;19;-19;13
16;721;3;0;28;?;23;-705;-16;28;-19;23
5;723;1;7;26;144;13;-707;-5;26;-22;13
-12;729;3;15;16;139;-4;-708;12;16;-26;-4
?;724;1;9;22;142;14;-707;-2;22;-21;14
15;719;1;5;4;145;45;-704;-15;4;-16;45
-13;721;1;3;-30;147;18;-706;13;-30;-19;18
-34;?;-6;-1;2;148;-26;-708;34;2;-16;-26
-2;711;?;5;46;142;-9;-706;2;46;-12;?
0;718;-2;?;15;142;1;?;0;15;-17;1
-3;721;1;1;-30;148;-24;-707;3;-30;-21;-24
-8;721;0;2;-18;147;-15;-708;8;-18;-21;-15
-19;?;-3;-2;8;149;3;-710;19;8;-20;3
25;720;3;1;3;147;-5;-704;-25;3;-18;-5
-5;718;2;8;-7;140;-10;-700;5;-7;-13;-10
-21;718;2;3;-14;144;-27;-703;21;-14;-15;-27
?;723;5;0;-6;149;-20;-704;-6;-6;-20;-20
-16;717;-2;2;21;145;14;-706;16;21;-16;14
11;715;-4;3;30;?;14;-708;-11;30;-16;14
21;?;?;4;27;142;13;-707;-21;27;-17;13
12;711;-7;0;34;145;7;-709;?;34;-14;7
-9;715;-4;2;20;143;6;-708;9;20;-17;6
-25;724;7;5;10;144;14;-702;25;10;-19;14
?;721;2;3;9;144;?;-704;-6;9;-18;24
7;719;?;?;15;?;35;-713;-7;15;-21;35
3;720;-4;7;44;141;9;-709;-3;44;-21;9
8;721;4;2;1;146;12;-701;-8;1;-17;12
27;724;3;5;-32;144;22;-702;-27;-32;-19;22
36;724;4;2;6;148;14;-700;-36;?;-18;14
16;719;3;-2;9;151;23;-698;-16;9;-13;23
32;719;2;-9;?;158;5;-702;-32;15;-18;5
55;729;5;-2;40;156;25;-703;-55;40;-25;25
63;733;9;9;57;146;57;-699;-63;57;-24;57
55;731;4;-1;40;157;30;-703;-55;40;-26;30
50;725;1;-3;45;159;28;-694;-50;45;-16;28
49;722;3;2;60;153;44;-685;-49;60;-6;44
13;731;?;-5;24;164;19;-699;-13;24;-25;19
5;728;-2;2;22;159;6;?;-5;22;-19;6
26;720;-1;1;-3;157;-12;-686;-26;-3;-7;-12
5;726;-1;-8;-14;168;-48;-692;-5;-14;-17;-48
-4;731;5;-3;18;164;-44;-688;4;18;-17;-44
-5;731;3;0;-38;161;-37;-689;5;-38;-17;-37
-29;729;-7;4;-57;155;-35;-699;29;?;-22;-35
2;727;-8;4;18;151;4;-702;-2;18;?;4
8;?;-2;1;38;155;11;-695;-8;38;-18;11
-21;730;3;0;12;158;20;-690;21;12;-16;20
11;728;2;2;9;?;18;-689;-11;9;-15;18
27;725;-4;2;0;155;-16;-693;-27;0;-15;-16
18;728;-3;-4;2;162;14;-696;-18;2;-20;14
7;730;2;-5;28;164;21;-692;?;28;-19;21
-20;731;0;-3;15;162;14;-693;20;15;-21;14
-27;726;-10;0;-17;157;6;-701;27;-17;-21;6
-27;726;-6;5;4;151;-16;-696;27;4;-17;-16
0;733;2;8;38;149;11;-691;0;38;-18;11
44;723;-6;7;21;147;0;-692;-44;21;-12;?
-5;725;2;-1;-10;157;-6;-685;5;-10;?;-6
-15;737;10;-1;-1;161;6;-685;15;-1;-19;?
36;731;2;-5;23;163;5;-692;-36;23;-20;5
13;725;2;-7;6;165;24;-687;-13;6;-12;?
-5;727;2;1;-21;157;7;-685;5;-21;-11;7
?;727;2;-8;-1;167;-18;-689;19;-1;-16;-18
-33;732;-1;2;16;157;-3;-694;33;16;-21;-3
6;730;-3;8;0;150;20;-693;-6;0;-18;?
24;731;5;-2;-15;161;8;-687;-24;-15;-16;8
-19;737;9;-3;-21;164;15;-687;19;-21;-20;15
-31;730;2;-9;-5;168;19;-691;31;-5;-18;19
-7;734;0;7;12;153;-33;-692;7;12;-20;-33
-14;735;-2;13;-3;147;-9;-695;14;-3;-22;-9
-9;725;-6;1;-10;155;?;-696;9;-10;?;3
5;729;2;8;0;149;-56;-687;-5;0;-12;-56
-17;735;7;5;-1;153;?;-688;17;-1;-17;-15
-20;728;-5;-4;6;159;18;-700;20;6;-23;18
1;723;-6;-2;19;157;-24;-698;-1;19;-17;-24
13;730;1;1;15;156;-6;-695;-13;?;-20;-6
36;731;0;?;5;150;12;-696;-36;5;-21;12
19;724;3;3;-2;153;-10;-685;-19;-2;-8;-10
-6;727;?;-9;9;167;-7;-689;6;9;-15;-7
7;733;-3;-6;21;165;-22;?;-7;21;-29;-22
-22;726;-2;1;-12;157;-33;-694;22;-12;-17;-33
-9;722;-4;0;-45;153;-18;-694;9;-45;?;-18
19;727;-7;3;-15;149;-18;-702;-19;-15;-22;-18
4;?;2;5;9;149;-2;-693;-4;9;-18;-2
5;733;7;2;-11;153;13;-689;-5;-11;?;13
-6;731;3;0;-7;?;3;-693;6;-7;-19;3
2;730;1;1;8;152;7;-693;-2;8;-18;7
-35;731;3;-2;-21;155;-13;-693;35;-21;-20;-13
-59;730;5;-6;-29;160;-27;-692;59;-29;-19;-27
-69;731;4;-4;-36;158;-32;-694;69;-36;-20;-32
-144;729;-1;3;-60;147;-75;-703;144;?;-23;?
-144;723;-3;7;-51;141;-89;-702;144;-51;-17;-89
-137;724;0;7;-59;141;-90;-696;137;-59;-14;-90
-114;716;-10;6;-21;?;-66;-709;114;-21;-17;-66
-38;705;-20;2;9;135;4;-725;38;9;-21;4
-17;712;-8;-1;-10;141;9;-719;17;-10;?;9
-36;717;2;?;9;137;-26;-710;36;9;-18;-26
-75;718;?;8;-27;133;-19;-715;75;-27;-22;-19
-72;711;-2;-1;-41;140;-26;-716;72;-41;-19;-26
-25;704;-6;-2;-2;137;-40;-718;?;-2;-16;-40
-3;706;-8;3;11;132;-22;-723;3;11;-19;-22
-6;705;-8;?;8;132;-30;-723;6;8;?;-30
3;705;-6;3;-10;131;-39;?;-3;-10;?;-39
19;709;0;2;-10;131;-7;-722;-19;-10;-21;-7
2;711;-3;5;-16;128;8;-725;-2;-16;-23;8
-8;707;-5;-1;6;133;5;-726;8;6;-22;5
-23;708;0;-5;32;138;31;-721;23;32;-20;31
-25;709;3;2;19;132;20;?;25;19;-16;20
22;709;4;-1;11;136;-16;?;-22;11;-16;-16
18;?;-1;-2;-2;?;-1;?;-18;-2;-24;-1
-8;707;-7;-1;10;134;-3;-726;8;10;?;-3
-1;707;-1;-1;-7;135;0;-719;1;-7;-17;0
9;?;?;3;-29;132;11;-719;-9;-29;-20;11
28;709;-3;3;10;130;-18;-723;-28;10;-21;-18
29;709;-5;0;?;132;-12;-725;-29;12;-22;-12
18;707;-5;-1;5;133;12;-721;-18;5;-19;12
13;710;3;4;7;130;2;-713;-13;7;-15;2
-4;?;3;6;-27;128;-27;-714;?;-27;-17;-27
-17;709;-4;1;-24;131;-8;-721;17;-24;-19;-8
-5;709;-3;-2;20;135;23;-721;5;20;-20;23
-3;706;-4;-5;7;137;12;-720;3;7;-18;12
-21;706;-2;0;-17;134;32;-719;21;-17;-17;32
-25;?;2;3;6;133;8;-717;25;6;-18;8
10;704;0;-2;0;135;?;-715;-10;0;?;-35
11;705;?;1;-21;132;2;-720;-11;-21;-16;2
-6;711;-4;2;8;132;23;-727;6;8;-25;23
24;704;-1;-5;31;139;13;-718;?;31;-15;13
10;706;-1;?;4;135;11;-718;?;4;-16;11
-15;710;1;-2;-20;136;-14;-720;15;-20;-20;-14
-20;705;2;-4;0;138;-27;-715;20;0;-14;-27
-25;706;0;2;20;132;-15;-717;25;20;-14;-15
14;709;-1;2;19;132;2;-723;-14;19;-20;2
32;711;-3;?;20;133;30;-727;-32;20;-25;30
9;711;-2;1;7;135;23;-723;-9;7;-23;23
8;716;2;0;-3;138;9;-723;-8;-3;-27;9
1;711;-2;1;17;135;13;-723;-1;17;-23;13
9;704;-3;3;30;132;3;-716;-9;30;-12;?
18;709;0;3;?;134;21;-718;-18;39;-17;21
?;706;-5;-4;31;141;26;-724;23;31;-21;26
?;707;-3;2;-15;135;-29;-721;9;-15;-19;-29
4;709;-2;7;-6;129;-16;-720;-4;-6;-19;-16
-3;710;1;2;20;135;29;-719;3;20;-19;29
16;713;5;2;-15;136;?;-716;-16;-15;-19;-13
-13;706;-1;?;-23;127;?;-717;13;-23;-14;-38
-14;706;-1;12;-10;122;-13;-716;14;-10;-13;-13
-3;707;-5;2;-15;133;-5;-726;3;-15;-23;-5
-27;711;2;-4;0;140;-5;-724;27;0;-25;-5
-6;711;7;2;24;135;22;-715;6;24;-18;22
3;705;-4;-1;17;135;21;-725;-3;17;-20;21
-18;707;-2;-2;-16;137;-6;-726;18;-16;-22;-6
32;705;0;5;-42;129;?;-718;-32;-42;-15;3
54;710;0;9;-24;125;-7;-721;-54;-24;-20;-7
23;710;-3;?;15;126;8;-725;-23;15;-23;8
1;702;-9;9;31;120;35;-724;-1;31;-15;35
19;706;-7;10;40;121;23;-725;-19;40;-18;23
59;707;-3;0;41;135;41;-720;-59;41;-18;?
39;710;?;-1;22;140;39;-708;-39;22;-12;39
62;711;-2;2;20;137;28;-716;-62;20;-18;28
81;707;-12;1;14;137;18;-726;-81;14;-23;18
94;710;-10;2;27;137;33;-724;-94;?;?;33
170;719;-10;3;70;139;85;-722;?;70;-28;85
173;721;-2;-3;87;150;102;-707;-173;87;-21;102
170;721;7;-14;102;165;118;-693;-170;102;-13;118
142;735;19;-10;70;168;74;-681;-142;70;-16;74
35;739;20;?;5;166;?;-674;-35;5;-13;-19
-47;?;-4;6;-23;150;-31;-692;47;-23;-17;?
-17;731;-21;18;9;134;33;-714;17;9;-30;33
105;726;-18;6;74;148;105;-709;-105;74;-25;105
150;726;-8;1;63;157;121;-693;-150;63;-16;121
144;740;12;-1;35;166;98;-677;-144;35;-17;98
121;744;21;-6;2;175;58;-665;-121;?;-13;58
47;738;6;-9;-7;177;32;-676;-47;-7;-16;32
-5;737;-4;-16;28;184;14;-691;5;?;-26;14
-25;735;-2;-7;-18;175;-23;-686;25;-18;-21;-23
-22;733;-4;-1;-42;167;-21;-684;22;-42;-16;-21
18;733;-3;-2;-25;167;-29;-683;-18;-25;-16;-29
19;733;2;-4;-38;168;-70;-677;-19;-38;-12;-70
-21;738;1;-2;-42;163;-77;-682;21;-42;-18;-77
-28;743;?;12;-33;147;-69;-693;28;-33;-26;?
?;738;-9;9;6;149;-34;-693;27;6;-23;-34
-23;737;-1;6;40;152;27;-684;?;40;?;27
-8;738;-1;7;32;151;48;-685;8;32;-18;48
10;737;-3;1;32;160;39;-689;-10;32;?;39
2;741;3;1;26;163;?;?;-2;26;-21;7
-26;739;3;-1;0;165;-35;-683;?;0;-19;-35
-35;734;-3;-3;7;165;-33;-686;35;7;-19;-33
-41;738;-6;7;3;156;-17;-691;41;3;-23;-17
-7;741;?;8;8;155;8;-682;7;8;?;8
-21;735;4;-1;33;163;23;-680;21;33;-14;23
-72;736;-3;-1;6;163;?;-691;72;6;-22;1
-61;?;5;-1;?;167;-7;-689;61;-12;-25;-7
-74;734;0;-5;1;169;-14;-693;74;1;-23;-14
-39;733;-1;-2;-18;164;-16;-694;39;-18;-23;-16
-23;733;2;-1;-32;?;-3;-689;23;-32;-20;?
-51;728;-4;-4;-4;165;-27;-695;51;-4;-20;-27
-27;729;-1;2;-14;159;-36;-693;27;-14;-18;-36
-53;724;-1;6;-25;151;-16;-689;?;?;-10;-16
-77;723;-6;3;16;153;-50;-696;77;16;-15;-50
-53;?;-5;?;-4;150;-40;-701;53;-4;-22;-40
-31;727;-5;6;-14;149;13;-701;31;-14;-21;13
?;725;-4;5;26;151;?;-701;30;26;-19;?
-27;725;-5;4;19;151;23;-702;27;19;-20;23
-6;721;-8;1;17;155;?;-706;6;17;-21;7
-27;723;3;1;6;157;-7;-694;27;6;-14;-7
-44;726;13;-5;?;165;-9;-687;44;-38;-14;-9
-37;722;0;-4;-32;161;-26;?;37;-32;-19;-26
-55;721;-3;5;-9;150;-37;-702;55;-9;?;-37
-71;723;5;6;-11;149;-27;-696;71;-11;-14;-27
-72;717;-4;6;-3;145;-26;-707;72;?;-17;-26
-60;?;-11;0;5;148;-25;-716;60;5;-21;-25
-32;713;?;?;17;145;-3;-712;32;17;-19;?
?;712;-4;8;15;141;-1;-709;9;15;-15;-1
9;716;2;0;10;150;-20;-705;-9;10;-16;-20
16;719;4;2;19;149;-18;-704;-16;19;-17;-18
6;718;0;5;1;145;-8;-707;-6;1;-18;-8
7;724;4;7;6;144;-3;-706;-7;6;?;-3
?;721;2;4;-4;147;11;-706;4;-4;-20;?
-20;713;-2;-1;-42;149;11;-705;?;-42;-13;11
-17;716;-1;0;-25;149;16;-707;17;-25;-17;16
-27;723;-3;1;18;149;24;-716;27;18;-28;24
-16;724;1;5;24;146;-2;-710;16;24;-24;?
14;?;0;7;2;142;1;-704;-14;2;?;1
-22;716;-1;11;6;?;17;-703;22;6;-13;17
-30;722;2;12;23;140;-6;-705;30;23;-19;-6
?;723;2;7;18;145;-4;-708;-7;18;-22;-4
5;723;4;7;18;145;13;-704;-5;18;-19;13
25;721;3;7;?;145;10;-703;-25;21;-18;10
5;720;0;11;12;141;25;-703;-5;12;-16;25
-19;717;-2;6;5;145;4;-705;19;5;-16;4
16;?;-1;-6;-20;158;-35;-708;-16;-20;-20;-35
1;716;-2;-3;-7;154;-26;-708;-1;?;-18;-26
-18;711;-6;3;29;147;-9;-706;18;29;?;-9
17;717;-3;4;-17;146;17;-706;-17;-17;-16;17
33;720;0;5;-38;147;26;-705;-33;-38;-18;26
?;718;-2;5;-32;146;23;-706;-24;-32;-18;23
30;718;-1;5;-25;147;20;-705;-30;-25;-17;20
26;717;0;7;10;144;2;-702;-26;10;-13;2
-1;721;1;9;18;142;2;-702;1;18;?;2
-27;720;2;1;24;151;6;-703;27;24;-17;6
-20;719;1;1;-10;151;-12;-704;20;-10;-17;-12
-18;722;2;7;-36;145;-36;-703;18;-36;-18;-36
-14;720;1;3;-34;148;-17;-705;14;-34;-18;-17
-18;719;-1;-4;-41;153;24;-710;18;?;-22;24
?;723;2;-3;1;153;18;-709;21;1;-23;18
