InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-37;833.0;196.0;-301.0;505.0;-78;-313.0;551;-687.0;267.0
-37;?;231.0;-274.0;490.0;-78;-356.0;562;-681.0;283.0
-37;828.0;207.0;-259.0;476.0;-78;-319.0;561;-706.0;265.0
-37;810.0;182.0;-275.0;481.0;-78;-273.0;572;-699.0;224.0
-38;786.0;162.0;-252.0;509.0;-78;-257.0;577;-709.0;221.0
-38;768.0;203.0;-222.0;502.0;-78;-252.0;568;-685.0;200.0
-38;739.0;193.0;-237.0;494.0;-78;-225.0;570;-690.0;214.0
-38;725.0;165.0;-197.0;475.0;-78;-154.0;570;-695.0;?
-38;737.0;162.0;-188.0;485.0;-78;-142.0;567;-690.0;243.0
-38;682.0;221.0;-175.0;486.0;-78;-116.0;570;-695.0;224.0
-38;665.0;234.0;-156.0;463.0;-78;-59.0;570;-675.0;228.0
-38;686.0;214.0;-161.0;428.0;-78;1.0;569;-677.0;206.0
-38;683.0;220.0;-126.0;?;-78;47.0;564;-660.0;198.0
-38;661.0;185.0;-170.0;409.0;-78;26.0;560;-621.0;211.0
-38;650.0;156.0;-122.0;381.0;-78;24.0;568;-625.0;163.0
-38;660.0;?;-148.0;376.0;-78;-3.0;568;-610.0;140.0
-38;668.0;?;-129.0;377.0;-78;6.0;561;-601.0;154.0
-38;638.0;170.0;-90.0;363.0;-78;27.0;559;-596.0;128.0
-38;640.0;94.0;-98.0;376.0;-78;41.0;565;-573.0;123.0
-38;640.0;44.0;-37.0;387.0;-78;34.0;568;-553.0;97.0
-38;637.0;60.0;-33.0;367.0;-78;65.0;559;-550.0;59.0
-38;626.0;21.0;6.0;357.0;-78;87.0;564;?;25.0
-38;615.0;39.0;-13.0;352.0;-78;89.0;565;-543.0;24.0
-38;630.0;-17.0;-11.0;340.0;-78;59.0;558;-531.0;54.0
-38;610.0;-4.0;15.0;332.0;-78;7.0;559;-533.0;90.0
-37;614.0;17.0;27.0;327.0;-78;34.0;556;-529.0;48.0
-37;642.0;43.0;11.0;318.0;-78;11.0;557;-511.0;52.0
-37;625.0;-21.0;15.0;313.0;-78;23.0;562;-506.0;49.0
-37;602.0;-22.0;30.0;294.0;-78;49.0;560;-510.0;-11.0
-37;616.0;1.0;30.0;293.0;-78;65.0;562;-489.0;-2.0
-37;630.0;-20.0;49.0;289.0;-78;19.0;563;-496.0;-33.0
-37;600.0;-43.0;30.0;?;-78;80.0;560;-497.0;-47.0
-37;590.0;-14.0;45.0;286.0;?;47.0;558;-479.0;10.0
-37;589.0;5.0;36.0;269.0;-78;1.0;555;-497.0;0.0
-37;591.0;-8.0;3.0;273.0;-78;-66.0;556;-500.0;47.0
-37;568.0;0.0;21.0;291.0;-78;-83.0;560;-491.0;31.0
-37;555.0;?;19.0;272.0;-78;-60.0;557;-484.0;?
-37;566.0;-2.0;47.0;268.0;-78;-39.0;554;-481.0;54.0
-37;568.0;-4.0;17.0;258.0;-78;13.0;554;-475.0;43.0
-37;572.0;0.0;21.0;244.0;-78;50.0;556;?;-8.0
-37;557.0;-3.0;23.0;244.0;-78;36.0;?;-456.0;-43.0
-37;553.0;-35.0;8.0;218.0;-78;71.0;557;-457.0;36.0
-37;551.0;4.0;32.0;?;?;92.0;564;-449.0;36.0
-37;540.0;26.0;16.0;217.0;-78;57.0;560;-441.0;34.0
-37;557.0;27.0;4.0;210.0;-78;26.0;557;-429.0;37.0
-37;?;?;15.0;208.0;-78;34.0;558;-425.0;0.0
-37;559.0;-13.0;6.0;202.0;-78;34.0;556;-432.0;-7.0
-37;540.0;13.0;68.0;202.0;-78;23.0;558;-423.0;-2.0
-37;550.0;-16.0;43.0;206.0;-78;61.0;561;-414.0;31.0
-37;538.0;-2.0;17.0;201.0;-78;32.0;561;-412.0;22.0
-37;542.0;-15.0;53.0;206.0;-78;43.0;563;-417.0;-23.0
-37;550.0;-4.0;18.0;209.0;-78;69.0;554;-418.0;3.0
-37;548.0;1.0;-19.0;216.0;-78;51.0;553;-420.0;16.0
?;535.0;-29.0;4.0;218.0;-78;43.0;562;-416.0;19.0
-37;547.0;-41.0;24.0;207.0;-78;25.0;558;-419.0;22.0
-37;542.0;-35.0;1.0;203.0;-78;11.0;560;-415.0;-4.0
-37;555.0;-15.0;26.0;206.0;-78;19.0;563;-417.0;-12.0
-37;569.0;-22.0;13.0;210.0;-78;26.0;558;-414.0;8.0
-37;554.0;-15.0;17.0;206.0;-78;38.0;558;-409.0;16.0
-37;?;-12.0;23.0;207.0;-78;28.0;561;-415.0;40.0
-37;560.0;-2.0;0.0;209.0;?;10.0;558;-411.0;5.0
-37;?;-15.0;?;207.0;-78;22.0;555;-405.0;12.0
-37;589.0;-32.0;23.0;?;-78;9.0;557;?;45.0
-37;590.0;-47.0;22.0;215.0;-78;29.0;556;-420.0;-3.0
-37;591.0;-48.0;8.0;231.0;-78;17.0;555;-420.0;36.0
-37;610.0;-43.0;1.0;225.0;-78;26.0;555;-426.0;45.0
-37;610.0;-15.0;-8.0;210.0;-78;32.0;555;-429.0;20.0
-37;610.0;-8.0;-4.0;?;-78;-16.0;556;-430.0;32.0
-37;629.0;-63.0;2.0;240.0;-78;-6.0;559;-440.0;60.0
-37;632.0;-31.0;6.0;244.0;-78;5.0;557;-450.0;20.0
-37;627.0;-34.0;-2.0;256.0;-78;2.0;549;-457.0;40.0
-37;664.0;-49.0;13.0;280.0;-78;13.0;552;-458.0;33.0
-37;698.0;-49.0;4.0;295.0;-78;13.0;558;-477.0;50.0
-37;709.0;-20.0;-13.0;302.0;-78;18.0;550;-480.0;40.0
?;724.0;-62.0;1.0;291.0;-78;23.0;551;-492.0;20.0
-37;728.0;?;19.0;290.0;-78;13.0;556;-491.0;26.0
-37;746.0;-49.0;0.0;326.0;-78;28.0;552;-514.0;1.0
-37;741.0;-90.0;22.0;390.0;-78;19.0;556;-531.0;62.0
-37;757.0;-35.0;-2.0;393.0;-78;22.0;558;-544.0;41.0
-37;779.0;-56.0;21.0;362.0;-78;2.0;553;-584.0;0.0
-37;799.0;-41.0;36.0;357.0;?;-16.0;555;-573.0;36.0
-37;781.0;-103.0;-35.0;379.0;-78;-31.0;557;-584.0;38.0
-37;799.0;-88.0;10.0;399.0;-78;-12.0;555;-607.0;32.0
-37;777.0;-84.0;21.0;442.0;-78;2.0;558;-611.0;18.0
-37;778.0;-57.0;15.0;450.0;-78;21.0;558;-614.0;-2.0
?;752.0;-65.0;51.0;429.0;-78;46.0;556;-645.0;-25.0
-37;770.0;-43.0;32.0;447.0;-78;18.0;558;-650.0;-33.0
-36;748.0;-67.0;61.0;445.0;-78;44.0;545;-656.0;-56.0
-36;711.0;-67.0;45.0;434.0;-78;56.0;530;-642.0;-9.0
-36;738.0;-72.0;65.0;458.0;-78;60.0;531;-650.0;-32.0
-35;750.0;-59.0;79.0;449.0;-78;94.0;523;-646.0;-73.0
-35;713.0;?;92.0;467.0;-78;80.0;509;-647.0;-60.0
-34;738.0;?;100.0;462.0;-78;?;492;-635.0;-6.0
-33;762.0;-68.0;77.0;447.0;-78;86.0;481;-631.0;-27.0
-33;733.0;-77.0;92.0;441.0;-78;107.0;475;-616.0;-47.0
-33;720.0;-92.0;108.0;427.0;-78;113.0;471;-608.0;?
-33;719.0;-111.0;90.0;459.0;-78;?;478;-631.0;-57.0
-33;667.0;-35.0;98.0;443.0;-78;165.0;478;-642.0;12.0
-33;688.0;4.0;77.0;456.0;-78;153.0;476;-663.0;0.0
-33;700.0;67.0;76.0;464.0;-78;167.0;475;-663.0;18.0
-33;676.0;155.0;43.0;449.0;-78;196.0;477;-653.0;22.0
-33;693.0;101.0;30.0;445.0;-78;?;479;-672.0;12.0
-33;652.0;87.0;54.0;467.0;-78;133.0;466;-650.0;14.0
-33;662.0;72.0;57.0;477.0;-78;155.0;468;-663.0;8.0
-32;650.0;35.0;70.0;474.0;-78;140.0;469;-641.0;16.0
-32;603.0;55.0;51.0;515.0;-78;125.0;467;-634.0;14.0
-32;674.0;49.0;21.0;?;-78;107.0;472;-648.0;-12.0
?;706.0;-7.0;39.0;475.0;-78;94.0;465;-636.0;-23.0
-32;688.0;31.0;57.0;470.0;-78;?;?;-630.0;-34.0
-32;707.0;-5.0;30.0;425.0;-78;85.0;464;-603.0;-30.0
-32;653.0;-60.0;?;445.0;-78;55.0;455;-615.0;-49.0
-32;659.0;43.0;?;472.0;-78;63.0;461;-614.0;-71.0
-32;640.0;-93.0;15.0;468.0;-78;71.0;467;-620.0;-44.0
-32;651.0;-74.0;17.0;454.0;-78;72.0;465;-645.0;-39.0
-32;673.0;-98.0;32.0;462.0;-78;40.0;463;?;-4.0
-32;702.0;-20.0;13.0;456.0;-78;38.0;467;-624.0;2.0
-32;695.0;-19.0;40.0;428.0;-78;5.0;457;-645.0;14.0
-31;675.0;12.0;30.0;376.0;-78;50.0;451;-620.0;17.0
-31;716.0;-27.0;21.0;?;-78;65.0;458;-620.0;?
-31;786.0;-52.0;49.0;398.0;-78;65.0;453;-610.0;-28.0
-31;759.0;-45.0;34.0;378.0;-78;38.0;457;-633.0;-27.0
-31;723.0;-70.0;18.0;411.0;-78;30.0;461;-624.0;-19.0
-31;689.0;-33.0;25.0;385.0;-78;46.0;460;-642.0;-31.0
-31;676.0;-85.0;4.0;354.0;-78;72.0;465;-655.0;-35.0
-31;688.0;-51.0;23.0;403.0;-78;53.0;462;-640.0;-24.0
-31;682.0;-72.0;32.0;399.0;-78;40.0;460;-654.0;-17.0
-31;663.0;?;13.0;?;-78;47.0;461;-705.0;1.0
-31;614.0;-56.0;-16.0;443.0;-78;2.0;459;-729.0;30.0
-31;658.0;49.0;-13.0;376.0;-78;7.0;461;-684.0;54.0
-31;812.0;15.0;-28.0;366.0;-78;30.0;459;-646.0;62.0
-31;797.0;26.0;-30.0;372.0;-78;-26.0;457;-644.0;66.0
-31;850.0;6.0;-43.0;387.0;-78;-21.0;460;-643.0;37.0
-31;969.0;46.0;-71.0;424.0;-78;-30.0;457;-650.0;88.0
-32;983.0;16.0;-80.0;450.0;-78;-51.0;465;-663.0;109.0
-32;1013.0;-20.0;-96.0;517.0;-78;?;478;-644.0;161.0
-32;1035.0;-149.0;-60.0;573.0;-78;-78.0;475;-681.0;145.0
-32;?;?;-32.0;521.0;?;-124.0;469;-774.0;139.0
-32;?;-233.0;-71.0;463.0;-78;-101.0;469;-778.0;147.0
-32;951.0;-352.0;-142.0;438.0;?;-120.0;476;?;133.0
-33;913.0;?;-165.0;394.0;-78;-123.0;486;-899.0;96.0
-34;844.0;?;-148.0;426.0;-77;-141.0;497;-964.0;97.0
-34;869.0;-225.0;-219.0;407.0;-77;-132.0;512;-968.0;125.0
?;906.0;-280.0;-257.0;353.0;-78;-241.0;527;-996.0;164.0
-36;921.0;-131.0;-231.0;302.0;-77;-272.0;533;-898.0;179.0
-36;1019.0;-96.0;-182.0;253.0;-77;-339.0;536;-856.0;192.0
-37;940.0;-12.0;-195.0;248.0;-77;?;548;-861.0;145.0
-37;984.0;45.0;-122.0;254.0;-77;-465.0;551;-771.0;?
-37;1003.0;63.0;-149.0;175.0;-77;-397.0;553;-603.0;21.0
-37;1046.0;66.0;-154.0;226.0;?;-247.0;554;-790.0;25.0
-37;1018.0;3.0;-157.0;285.0;-77;-61.0;540;-784.0;8.0
-37;1049.0;3.0;-163.0;243.0;-77;140.0;537;-727.0;-10.0
-37;1045.0;-12.0;-201.0;213.0;-77;268.0;537;-782.0;19.0
-37;1061.0;-25.0;-182.0;266.0;-77;327.0;529;-866.0;93.0
-37;1057.0;29.0;-170.0;366.0;-77;271.0;531;-880.0;65.0
-37;1013.0;27.0;-148.0;448.0;?;138.0;528;-946.0;104.0
-37;945.0;15.0;-116.0;513.0;-77;16.0;525;-980.0;123.0
-37;935.0;52.0;-124.0;395.0;-77;-142.0;532;-929.0;148.0
?;999.0;8.0;-184.0;384.0;-77;-267.0;532;-942.0;231.0
-37;967.0;44.0;-214.0;370.0;-77;-306.0;533;-954.0;291.0
-37;932.0;131.0;-207.0;352.0;-77;-270.0;545;-949.0;299.0
-37;920.0;55.0;-184.0;386.0;-77;-232.0;552;-975.0;225.0
-37;941.0;46.0;-143.0;433.0;-77;-197.0;547;-969.0;199.0
-37;1000.0;37.0;-150.0;419.0;-77;-169.0;544;-921.0;187.0
-37;989.0;11.0;-120.0;?;-77;-224.0;547;-876.0;133.0
-37;1003.0;6.0;-94.0;320.0;-77;-299.0;550;-895.0;101.0
-37;1009.0;13.0;-115.0;322.0;-77;-279.0;554;-884.0;58.0
-37;993.0;-3.0;-86.0;300.0;-77;-135.0;554;-867.0;-19.0
-37;1018.0;34.0;-53.0;268.0;-77;-94.0;550;-840.0;21.0
-37;1029.0;49.0;-36.0;225.0;-77;85.0;550;-825.0;16.0
-37;1009.0;12.0;4.0;222.0;?;177.0;551;-872.0;12.0
-37;1027.0;81.0;17.0;257.0;-77;280.0;549;-891.0;-65.0
-38;?;72.0;112.0;326.0;-77;218.0;550;-910.0;-74.0
-37;1027.0;33.0;52.0;400.0;-77;265.0;546;-919.0;-34.0
-37;1017.0;25.0;56.0;404.0;-77;?;546;-898.0;17.0
?;1021.0;-26.0;19.0;399.0;-77;77.0;548;-943.0;-23.0
-37;1011.0;?;14.0;400.0;-77;23.0;547;-955.0;?
-37;1009.0;-58.0;19.0;366.0;-77;-3.0;550;-930.0;?
-38;1010.0;-67.0;4.0;320.0;-77;1.0;552;-936.0;-27.0
-37;1001.0;-67.0;47.0;286.0;-77;38.0;550;-936.0;5.0
-37;1020.0;-10.0;14.0;274.0;-77;63.0;549;-925.0;-15.0
-37;1022.0;-6.0;30.0;287.0;-77;97.0;548;-921.0;8.0
-37;1023.0;-26.0;38.0;304.0;?;96.0;548;-919.0;-9.0
-37;996.0;-23.0;31.0;316.0;-77;46.0;552;-922.0;12.0
-38;?;-33.0;20.0;325.0;-77;-57.0;552;-929.0;8.0
-37;1011.0;-49.0;45.0;325.0;-77;-106.0;547;-923.0;31.0
-37;1032.0;-35.0;4.0;314.0;-77;-68.0;553;-909.0;53.0
-37;1026.0;-21.0;-19.0;294.0;-77;-27.0;554;-909.0;28.0
-37;1003.0;-15.0;11.0;?;-77;40.0;544;-920.0;-2.0
-37;1014.0;-12.0;23.0;292.0;-77;51.0;542;-918.0;-9.0
-38;1006.0;-16.0;27.0;?;-77;64.0;547;-912.0;15.0
-37;1004.0;-37.0;6.0;312.0;-77;19.0;548;?;21.0
-37;1020.0;-29.0;19.0;313.0;-77;-6.0;546;-917.0;34.0
-37;1019.0;-22.0;30.0;315.0;-77;-31.0;544;-929.0;24.0
-37;1020.0;-21.0;-3.0;311.0;-77;-14.0;543;-922.0;37.0
-37;1020.0;0.0;-2.0;306.0;-78;3.0;546;-913.0;59.0
-38;1017.0;-24.0;-14.0;305.0;-77;2.0;550;-911.0;12.0
-37;1001.0;-4.0;5.0;304.0;-77;-4.0;546;-923.0;34.0
-37;1007.0;-27.0;-9.0;307.0;-77;27.0;546;-920.0;46.0
-37;1004.0;-20.0;6.0;312.0;-77;-36.0;?;-922.0;32.0
-37;1022.0;-4.0;-15.0;309.0;-77;-22.0;549;-923.0;47.0
-38;1038.0;-23.0;20.0;309.0;-77;-2.0;547;-920.0;22.0
-38;1022.0;-8.0;-3.0;304.0;-77;29.0;545;-918.0;28.0
-37;1024.0;-10.0;14.0;299.0;-77;26.0;550;-916.0;30.0
-37;1032.0;1.0;-28.0;300.0;-77;-8.0;551;-916.0;38.0
-37;1009.0;-8.0;17.0;306.0;-77;-2.0;546;-919.0;?
-37;1008.0;-5.0;-19.0;311.0;-77;-1.0;540;-918.0;51.0
-38;1026.0;-17.0;?;316.0;-77;-12.0;546;-914.0;45.0
-38;1014.0;-11.0;10.0;310.0;-77;8.0;552;-931.0;51.0
-37;1008.0;8.0;21.0;308.0;-77;-8.0;545;-925.0;50.0
-37;1020.0;-17.0;-12.0;308.0;-77;17.0;551;-920.0;24.0
-37;1010.0;-21.0;-4.0;313.0;?;-1.0;551;-920.0;5.0
-37;1020.0;-14.0;?;310.0;-77;18.0;545;-919.0;10.0
?;1020.0;-26.0;39.0;?;-77;35.0;?;-917.0;21.0
-37;1030.0;-50.0;0.0;310.0;-77;9.0;545;-923.0;24.0
-37;?;-17.0;-17.0;310.0;-77;-1.0;555;-919.0;56.0
-37;1016.0;-31.0;26.0;310.0;-77;-8.0;552;-915.0;45.0
-37;1028.0;-40.0;?;307.0;-77;9.0;541;-916.0;50.0
-37;1013.0;-33.0;-23.0;311.0;-77;-1.0;549;-920.0;30.0
-38;1007.0;-23.0;-20.0;319.0;-77;-6.0;545;-926.0;20.0
-37;1020.0;-24.0;20.0;319.0;-77;-10.0;540;?;34.0
-37;1033.0;-48.0;30.0;317.0;?;2.0;549;-926.0;3.0
-37;1009.0;-45.0;30.0;?;-77;7.0;551;-923.0;-19.0
-37;975.0;-47.0;54.0;?;-77;40.0;549;-925.0;?
-37;946.0;?;?;321.0;?;73.0;548;-932.0;-12.0
-37;885.0;-72.0;?;343.0;-77;59.0;539;-928.0;13.0
-37;917.0;?;38.0;373.0;-77;32.0;535;-934.0;?
-37;989.0;-2.0;47.0;401.0;-77;57.0;534;-939.0;-65.0
-37;972.0;?;90.0;424.0;?;69.0;526;-946.0;1.0
-37;995.0;-50.0;?;451.0;-77;34.0;523;-950.0;-65.0
-37;910.0;-46.0;92.0;466.0;-77;73.0;523;-902.0;-81.0
-37;871.0;-52.0;147.0;424.0;-77;97.0;521;-927.0;-121.0
-37;896.0;-142.0;119.0;369.0;-77;122.0;526;?;-112.0
-37;852.0;-186.0;91.0;373.0;-77;163.0;529;-830.0;-107.0
-36;827.0;-200.0;83.0;?;-77;172.0;536;?;-85.0
-37;883.0;-170.0;77.0;466.0;?;137.0;538;-860.0;-118.0
-36;895.0;-10.0;61.0;505.0;-77;138.0;531;-853.0;-126.0
-35;927.0;-12.0;176.0;506.0;-77;124.0;526;-821.0;-161.0
-35;880.0;161.0;237.0;453.0;-77;135.0;509;-719.0;-190.0
-34;859.0;153.0;266.0;384.0;-76;131.0;499;-700.0;-244.0
-33;747.0;100.0;279.0;?;-76;220.0;490;-710.0;-226.0
-32;610.0;123.0;313.0;371.0;-77;307.0;474;-669.0;-259.0
-32;?;150.0;321.0;327.0;-77;414.0;468;-703.0;-222.0
-31;510.0;159.0;327.0;296.0;-77;444.0;462;-758.0;-279.0
-31;?;110.0;304.0;309.0;-77;433.0;446;-805.0;-261.0
-31;488.0;53.0;323.0;355.0;-77;410.0;439;-847.0;?
-30;542.0;6.0;365.0;326.0;-77;376.0;446;-883.0;-278.0
-29;607.0;-157.0;440.0;332.0;?;371.0;435;-736.0;-296.0
-29;579.0;118.0;453.0;380.0;-77;378.0;415;-631.0;-226.0
-29;600.0;169.0;367.0;409.0;-77;?;412;-524.0;-194.0
-29;599.0;-59.0;215.0;499.0;-76;361.0;409;-493.0;-67.0
-29;649.0;-8.0;93.0;614.0;-76;381.0;427;-504.0;20.0
-29;640.0;-17.0;87.0;693.0;-76;333.0;445;-496.0;67.0
-29;652.0;-152.0;93.0;728.0;-76;175.0;440;-528.0;65.0
-29;653.0;-194.0;95.0;718.0;-76;94.0;431;-564.0;?
-29;604.0;-197.0;79.0;677.0;-76;-14.0;421;-573.0;-22.0
-29;622.0;-309.0;98.0;614.0;-76;19.0;420;-563.0;-25.0
?;641.0;-265.0;77.0;602.0;-76;52.0;418;-571.0;-96.0
-29;630.0;-225.0;?;624.0;-76;84.0;427;-579.0;-78.0
-29;630.0;-178.0;129.0;593.0;-77;114.0;441;-609.0;-87.0
-29;629.0;-122.0;105.0;?;-77;140.0;429;-598.0;-71.0
-29;606.0;?;94.0;626.0;-77;105.0;413;-602.0;-79.0
-29;589.0;-90.0;68.0;580.0;-77;76.0;407;-591.0;-78.0
-29;574.0;-10.0;73.0;573.0;-77;83.0;413;-601.0;-25.0
-28;596.0;25.0;30.0;527.0;-77;83.0;427;-596.0;9.0
-28;628.0;35.0;15.0;494.0;?;56.0;432;-591.0;-13.0
-28;605.0;84.0;7.0;530.0;-77;-3.0;430;-578.0;32.0
-28;616.0;91.0;-29.0;533.0;-77;-18.0;427;-582.0;67.0
-28;650.0;117.0;-17.0;554.0;-77;-68.0;423;-578.0;85.0
-28;656.0;168.0;-72.0;544.0;-77;-73.0;428;-568.0;110.0
-29;690.0;135.0;-76.0;582.0;-77;-18.0;438;-554.0;124.0
-29;674.0;100.0;-81.0;608.0;-77;-26.0;445;-566.0;158.0
-29;688.0;?;?;641.0;-77;-70.0;446;-600.0;144.0
-29;762.0;31.0;-145.0;632.0;-76;-74.0;442;-602.0;171.0
-29;694.0;12.0;-181.0;638.0;-76;-91.0;443;-600.0;142.0
-30;700.0;23.0;-171.0;653.0;-76;-112.0;446;-616.0;162.0
-30;671.0;-64.0;-229.0;?;-76;-145.0;?;-639.0;154.0
-31;724.0;26.0;-241.0;596.0;-76;-174.0;473;-623.0;189.0
-31;699.0;58.0;-224.0;?;-76;-191.0;471;-629.0;209.0
-31;686.0;60.0;-205.0;512.0;-76;-204.0;475;-619.0;220.0
-32;658.0;62.0;-218.0;503.0;-76;-272.0;491;?;179.0
-33;606.0;5.0;-207.0;541.0;-76;-257.0;501;-622.0;212.0
-33;594.0;50.0;-234.0;542.0;-76;-286.0;503;?;191.0
-33;551.0;43.0;-220.0;551.0;-76;-302.0;506;-612.0;197.0
-34;554.0;74.0;-222.0;554.0;-76;-305.0;513;-636.0;177.0
-34;504.0;16.0;-222.0;515.0;-76;?;511;-613.0;185.0
-34;539.0;33.0;-194.0;492.0;-76;-152.0;514;-590.0;191.0
-34;503.0;?;-117.0;480.0;-76;-80.0;?;?;153.0
-34;494.0;134.0;-31.0;482.0;?;?;521;-516.0;87.0
-34;502.0;168.0;3.0;444.0;-76;-178.0;?;-503.0;82.0
-34;491.0;203.0;-38.0;419.0;-75;-218.0;521;-458.0;82.0
-34;480.0;179.0;-81.0;?;-76;-296.0;524;-434.0;112.0
-35;511.0;166.0;-111.0;?;-76;-273.0;527;-401.0;162.0
-35;496.0;182.0;-160.0;365.0;-76;-305.0;525;-407.0;221.0
-35;510.0;210.0;-229.0;349.0;-76;-273.0;520;-392.0;245.0
-35;530.0;226.0;-183.0;333.0;-76;-210.0;526;-374.0;236.0
-35;509.0;234.0;-190.0;310.0;-76;-176.0;533;-373.0;231.0
-35;550.0;148.0;-171.0;301.0;-76;-153.0;528;-372.0;193.0
-35;513.0;133.0;-166.0;318.0;-76;-106.0;528;-357.0;172.0
-35;535.0;105.0;-130.0;344.0;-76;-61.0;528;-365.0;138.0
-35;500.0;181.0;-92.0;315.0;-76;-44.0;526;-362.0;115.0
-35;519.0;95.0;-97.0;310.0;-76;?;534;-364.0;97.0
-35;522.0;109.0;-103.0;326.0;-76;-23.0;534;-380.0;87.0
-35;496.0;135.0;?;305.0;-76;-43.0;531;-370.0;127.0
-35;511.0;83.0;-76.0;305.0;-76;-20.0;532;-392.0;119.0
-35;499.0;77.0;-66.0;316.0;-76;-39.0;533;-385.0;84.0
-35;527.0;116.0;-53.0;289.0;-76;-34.0;533;-380.0;107.0
-35;530.0;73.0;-55.0;279.0;-76;-28.0;536;-376.0;70.0
-35;540.0;77.0;-64.0;272.0;-76;-7.0;534;-373.0;99.0
-35;530.0;41.0;-45.0;264.0;-76;-7.0;527;?;81.0
-35;527.0;44.0;-7.0;245.0;-76;22.0;526;-361.0;70.0
-35;496.0;18.0;-41.0;252.0;-76;18.0;531;-378.0;67.0
-35;518.0;41.0;-34.0;268.0;-76;13.0;533;-375.0;43.0
-35;511.0;35.0;-2.0;?;-76;1.0;532;-374.0;51.0
-35;522.0;25.0;-6.0;272.0;-76;40.0;531;-378.0;47.0
-35;?;33.0;23.0;267.0;-76;7.0;535;-384.0;17.0
-35;508.0;116.0;11.0;271.0;-76;-20.0;?;-393.0;26.0
-35;514.0;23.0;5.0;283.0;-76;32.0;523;-385.0;25.0
-35;522.0;-8.0;9.0;267.0;-76;44.0;?;-374.0;29.0
-35;518.0;2.0;30.0;250.0;-76;44.0;535;-381.0;-9.0
-35;520.0;1.0;22.0;257.0;-76;40.0;532;-372.0;0.0
-35;535.0;13.0;39.0;252.0;-76;51.0;531;-360.0;18.0
-35;510.0;10.0;44.0;241.0;-76;55.0;531;-376.0;8.0
-35;520.0;35.0;9.0;?;-76;42.0;532;-370.0;37.0
-35;510.0;5.0;27.0;256.0;-76;46.0;533;-364.0;16.0
-35;531.0;-4.0;2.0;241.0;-76;46.0;?;-376.0;25.0
-35;528.0;-12.0;11.0;253.0;?;49.0;?;-375.0;13.0
-35;?;13.0;22.0;261.0;-76;?;534;-375.0;-5.0
-35;510.0;18.0;26.0;260.0;-76;15.0;531;-369.0;30.0
-35;525.0;21.0;15.0;259.0;-76;40.0;531;-375.0;32.0
-35;526.0;-10.0;2.0;257.0;?;17.0;536;-376.0;?
-35;519.0;?;6.0;264.0;-76;39.0;536;-373.0;17.0
-35;517.0;5.0;47.0;256.0;-76;13.0;533;-372.0;41.0
-35;505.0;-15.0;32.0;257.0;-76;23.0;533;-374.0;34.0
-35;524.0;-16.0;25.0;263.0;-76;36.0;532;-372.0;36.0
-35;530.0;-18.0;-3.0;251.0;-76;-2.0;531;-370.0;64.0
-35;531.0;15.0;39.0;244.0;-76;15.0;532;-378.0;-3.0
-35;514.0;-12.0;15.0;258.0;-76;33.0;535;-373.0;12.0
-35;509.0;-4.0;9.0;261.0;-76;15.0;534;-365.0;60.0
-35;519.0;35.0;9.0;?;-76;7.0;531;-370.0;36.0
-35;540.0;-33.0;6.0;251.0;-76;0.0;531;-373.0;24.0
-35;549.0;-14.0;1.0;?;-76;-31.0;?;-375.0;5.0
-35;540.0;-28.0;15.0;260.0;-76;8.0;533;-381.0;13.0
-35;539.0;-4.0;9.0;272.0;-76;11.0;533;-379.0;38.0
-35;543.0;-2.0;5.0;272.0;-76;6.0;?;-376.0;40.0
-35;547.0;-26.0;0.0;267.0;-76;13.0;529;-378.0;37.0
-35;542.0;-26.0;26.0;?;-76;-3.0;531;-385.0;25.0
-35;550.0;-40.0;-25.0;256.0;-76;3.0;532;-389.0;21.0
-35;560.0;-27.0;-10.0;277.0;-76;6.0;528;-387.0;56.0
-35;598.0;-40.0;8.0;290.0;-76;5.0;538;-393.0;37.0
-35;626.0;-12.0;-2.0;292.0;-76;2.0;539;-397.0;?
-35;652.0;?;19.0;294.0;-76;15.0;536;?;41.0
-35;651.0;?;10.0;305.0;-76;-10.0;536;?;24.0
-35;689.0;27.0;22.0;298.0;-76;?;528;-411.0;29.0
-35;662.0;1.0;15.0;326.0;-76;-60.0;525;-412.0;45.0
-35;696.0;-55.0;22.0;341.0;-76;-48.0;524;-423.0;10.0
-34;681.0;-104.0;34.0;376.0;-76;?;522;-443.0;16.0
-34;639.0;-55.0;30.0;408.0;-76;-3.0;524;-480.0;?
-34;?;-120.0;56.0;434.0;-76;38.0;516;-538.0;-20.0
-34;611.0;-21.0;77.0;486.0;-76;82.0;503;-511.0;2.0
-33;586.0;-80.0;107.0;495.0;-76;98.0;497;-535.0;?
-33;623.0;-130.0;94.0;494.0;-76;84.0;485;-523.0;-93.0
-32;626.0;-213.0;?;489.0;-76;82.0;479;-537.0;-121.0
-32;654.0;-184.0;199.0;473.0;-76;119.0;477;-534.0;-117.0
-32;648.0;-176.0;214.0;469.0;-76;148.0;474;-505.0;-152.0
