Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
-317.0;441.0;778.0;516.0;-988.0;15;-753.0;?;321.0;656.0;-287.0
-290.0;519.0;843.0;554.0;-941.0;15;-733.0;986.0;504.0;720.0;-315.0
-206.0;695.0;1073.0;569.0;-911.0;15;-799.0;1130.0;661.0;787.0;?
-229.0;707.0;1067.0;607.0;-833.0;15;-922.0;1057.0;704.0;840.0;-337.0
-104.0;797.0;888.0;643.0;-813.0;16;-867.0;1151.0;860.0;921.0;-339.0
24.0;807.0;795.0;730.0;-751.0;17;-634.0;1053.0;852.0;761.0;-328.0
?;871.0;786.0;743.0;-794.0;16;-693.0;913.0;883.0;718.0;-309.0
-58.0;898.0;676.0;891.0;-779.0;17;-680.0;929.0;854.0;763.0;-346.0
-4.0;887.0;572.0;993.0;?;19;-696.0;807.0;775.0;598.0;-509.0
75.0;840.0;831.0;979.0;-1025.0;19;-583.0;842.0;712.0;587.0;-605.0
299.0;712.0;525.0;?;-1122.0;18;-281.0;391.0;800.0;502.0;-599.0
476.0;733.0;389.0;1252.0;-1050.0;16;-135.0;309.0;781.0;615.0;-706.0
447.0;707.0;821.0;812.0;-769.0;13;-224.0;559.0;732.0;321.0;-733.0
455.0;829.0;959.0;?;-917.0;11;197.0;1076.0;1043.0;446.0;-779.0
682.0;1065.0;643.0;1108.0;-833.0;6;-276.0;959.0;1098.0;535.0;-781.0
818.0;970.0;1109.0;?;-817.0;1;322.0;802.0;1093.0;146.0;-766.0
867.0;1082.0;837.0;957.0;-704.0;1;366.0;545.0;1341.0;281.0;-723.0
854.0;1025.0;1011.0;962.0;-411.0;-1;286.0;329.0;1141.0;251.0;-674.0
525.0;833.0;899.0;922.0;-499.0;-2;123.0;345.0;1027.0;?;-669.0
564.0;873.0;821.0;891.0;-309.0;0;174.0;480.0;961.0;?;-686.0
616.0;?;856.0;891.0;-695.0;0;205.0;213.0;1002.0;21.0;-1028.0
650.0;885.0;917.0;899.0;?;1;308.0;10.0;980.0;-78.0;-1027.0
722.0;939.0;1070.0;892.0;4.0;2;398.0;185.0;1037.0;-25.0;?
680.0;1059.0;1083.0;870.0;-91.0;-2;236.0;408.0;1089.0;-6.0;-1168.0
490.0;972.0;1120.0;802.0;-170.0;-5;93.0;?;1055.0;?;-940.0
518.0;901.0;958.0;858.0;-108.0;-8;217.0;190.0;988.0;-93.0;-907.0
529.0;814.0;736.0;846.0;-115.0;?;183.0;-146.0;841.0;-155.0;-897.0
446.0;?;618.0;?;23.0;-13;171.0;50.0;810.0;62.0;-917.0
396.0;731.0;699.0;902.0;192.0;-14;65.0;213.0;785.0;11.0;-949.0
306.0;713.0;514.0;942.0;99.0;-14;51.0;453.0;825.0;224.0;-1054.0
385.0;?;269.0;905.0;-103.0;-13;-39.0;191.0;679.0;?;-1067.0
448.0;705.0;334.0;836.0;1.0;-11;19.0;123.0;694.0;414.0;-994.0
457.0;638.0;601.0;907.0;44.0;-8;43.0;372.0;721.0;280.0;-944.0
309.0;544.0;734.0;886.0;150.0;-4;127.0;585.0;659.0;206.0;?
283.0;753.0;778.0;776.0;-16.0;2;?;383.0;827.0;52.0;-789.0
411.0;907.0;1166.0;866.0;-31.0;2;121.0;543.0;969.0;-111.0;-758.0
548.0;1056.0;1290.0;773.0;-229.0;-1;157.0;437.0;1125.0;-121.0;-738.0
530.0;1085.0;1179.0;784.0;-213.0;0;295.0;139.0;1098.0;-130.0;-636.0
513.0;?;1138.0;999.0;-269.0;1;315.0;-114.0;1089.0;-235.0;-672.0
492.0;1092.0;1256.0;816.0;-150.0;1;346.0;-165.0;1110.0;-189.0;-633.0
507.0;1082.0;1267.0;?;-234.0;2;350.0;-98.0;1117.0;-261.0;-662.0
432.0;1193.0;1250.0;886.0;-64.0;2;197.0;16.0;1205.0;-164.0;-805.0
?;1300.0;1364.0;813.0;-12.0;2;129.0;209.0;1308.0;-95.0;-952.0
368.0;1277.0;1412.0;766.0;-89.0;3;?;?;1249.0;-136.0;-1131.0
424.0;1192.0;1022.0;840.0;96.0;3;165.0;1.0;?;-84.0;-1061.0
584.0;1202.0;1229.0;864.0;215.0;3;226.0;-522.0;1226.0;-84.0;-1077.0
533.0;1362.0;1603.0;879.0;194.0;3;532.0;-132.0;1366.0;-296.0;?
295.0;1199.0;1407.0;823.0;177.0;3;287.0;-318.0;1225.0;-401.0;-1100.0
264.0;1134.0;1175.0;847.0;17.0;2;183.0;209.0;990.0;-287.0;-1250.0
134.0;1082.0;1157.0;844.0;-95.0;2;-541.0;696.0;981.0;357.0;-1299.0
169.0;960.0;1261.0;870.0;-18.0;2;-87.0;-370.0;?;89.0;-1254.0
311.0;986.0;?;853.0;42.0;2;109.0;396.0;1002.0;-25.0;-1190.0
536.0;1035.0;816.0;808.0;186.0;2;157.0;-33.0;1108.0;99.0;-1240.0
361.0;1055.0;1115.0;751.0;422.0;3;67.0;457.0;997.0;66.0;-1434.0
314.0;1002.0;949.0;703.0;324.0;3;-68.0;216.0;1007.0;207.0;-1242.0
306.0;1043.0;1139.0;621.0;-469.0;2;-70.0;-14.0;?;33.0;-1022.0
217.0;947.0;1002.0;658.0;-573.0;2;31.0;-259.0;977.0;-205.0;-939.0
146.0;895.0;1058.0;676.0;-12.0;2;72.0;-211.0;938.0;?;-937.0
340.0;1029.0;?;698.0;-71.0;2;87.0;-67.0;975.0;-336.0;-1010.0
393.0;1072.0;1237.0;794.0;-143.0;1;162.0;-308.0;1120.0;-165.0;-1063.0
426.0;1079.0;1173.0;?;-217.0;0;185.0;-365.0;1099.0;-24.0;-1021.0
364.0;972.0;1038.0;748.0;-243.0;-1;?;-73.0;963.0;-191.0;-944.0
302.0;1018.0;927.0;808.0;-121.0;-1;102.0;60.0;929.0;108.0;-1033.0
115.0;929.0;1060.0;835.0;43.0;-2;-215.0;285.0;895.0;211.0;-929.0
323.0;1005.0;964.0;866.0;53.0;-3;-62.0;201.0;969.0;?;?
430.0;934.0;1299.0;912.0;106.0;-4;-10.0;811.0;1006.0;-6.0;-1058.0
401.0;1005.0;1056.0;832.0;-41.0;-4;78.0;-97.0;988.0;-58.0;-1113.0
367.0;939.0;1031.0;798.0;109.0;-4;70.0;-12.0;959.0;45.0;-1070.0
301.0;1064.0;1095.0;835.0;49.0;-5;-25.0;?;1069.0;164.0;-1001.0
389.0;1088.0;1156.0;772.0;-232.0;-5;-45.0;240.0;1092.0;259.0;-946.0
439.0;1154.0;1300.0;791.0;?;-5;-108.0;338.0;1167.0;128.0;-916.0
449.0;1187.0;1326.0;851.0;-225.0;-4;-175.0;219.0;1156.0;298.0;-941.0
441.0;?;1285.0;934.0;-256.0;-4;-238.0;193.0;1258.0;410.0;-1030.0
429.0;1312.0;1367.0;991.0;-181.0;-4;-412.0;433.0;1290.0;419.0;-962.0
448.0;1268.0;1273.0;897.0;-93.0;-4;-597.0;644.0;?;614.0;-962.0
507.0;1146.0;1112.0;889.0;-194.0;-5;-486.0;825.0;1183.0;590.0;-1049.0
508.0;1036.0;1090.0;750.0;-296.0;-5;-377.0;750.0;1112.0;698.0;-1078.0
441.0;903.0;1018.0;724.0;-320.0;-6;-477.0;584.0;955.0;776.0;-1180.0
265.0;644.0;922.0;626.0;-323.0;-8;-342.0;533.0;790.0;796.0;-1188.0
258.0;477.0;795.0;675.0;-412.0;-8;-477.0;588.0;614.0;583.0;-1234.0
215.0;276.0;780.0;631.0;-675.0;-8;-340.0;370.0;470.0;542.0;-1245.0
165.0;346.0;701.0;633.0;-918.0;-8;-539.0;563.0;366.0;492.0;-1185.0
308.0;320.0;802.0;657.0;-864.0;-8;-595.0;399.0;365.0;701.0;-1055.0
375.0;443.0;442.0;709.0;-813.0;-8;-579.0;511.0;466.0;720.0;-971.0
611.0;551.0;387.0;742.0;-717.0;-8;-551.0;-2990.0;527.0;865.0;-804.0
316.0;361.0;848.0;745.0;-727.0;-8;-673.0;770.0;166.0;741.0;-622.0
240.0;296.0;706.0;710.0;-580.0;-8;-648.0;-607.0;97.0;799.0;-419.0
398.0;315.0;941.0;682.0;-545.0;-8;-541.0;978.0;218.0;805.0;-339.0
327.0;239.0;622.0;621.0;-611.0;-9;-471.0;470.0;122.0;802.0;-248.0
252.0;85.0;564.0;587.0;-803.0;-11;-572.0;962.0;-31.0;858.0;-259.0
212.0;-1.0;434.0;571.0;-728.0;-13;-650.0;827.0;-78.0;972.0;-397.0
220.0;-10.0;308.0;619.0;-896.0;-14;-640.0;1092.0;-120.0;?;-299.0
153.0;-60.0;206.0;686.0;-960.0;-14;-605.0;963.0;-93.0;932.0;-115.0
61.0;-123.0;188.0;685.0;-782.0;-13;?;980.0;-183.0;929.0;-119.0
74.0;?;240.0;624.0;-836.0;-14;-688.0;935.0;-201.0;987.0;-138.0
76.0;-100.0;347.0;607.0;-869.0;-13;-643.0;942.0;-120.0;923.0;-16.0
92.0;-192.0;342.0;565.0;-887.0;-11;-595.0;649.0;-103.0;942.0;139.0
150.0;-182.0;374.0;486.0;-970.0;-11;?;675.0;-66.0;927.0;195.0
81.0;-279.0;556.0;394.0;-911.0;-11;-474.0;407.0;-127.0;830.0;223.0
94.0;-307.0;710.0;367.0;-847.0;-11;-483.0;519.0;-195.0;666.0;250.0
167.0;-180.0;935.0;438.0;-864.0;-11;?;606.0;-38.0;677.0;?
140.0;-225.0;878.0;491.0;-920.0;-11;-411.0;887.0;-89.0;612.0;304.0
71.0;-194.0;799.0;528.0;-828.0;-11;-474.0;875.0;-169.0;701.0;283.0
42.0;?;888.0;518.0;-781.0;-11;-573.0;987.0;-171.0;784.0;?
-40.0;-259.0;844.0;545.0;-752.0;-11;-582.0;791.0;-227.0;749.0;299.0
?;-275.0;507.0;509.0;-592.0;-11;-558.0;640.0;-173.0;914.0;372.0
-7.0;-264.0;123.0;468.0;-505.0;-12;-624.0;626.0;-173.0;1108.0;335.0
43.0;-230.0;-116.0;439.0;-552.0;-12;-663.0;649.0;-181.0;940.0;258.0
88.0;-238.0;-232.0;467.0;-409.0;-12;?;724.0;-158.0;902.0;265.0
115.0;-219.0;-250.0;573.0;-521.0;-12;-600.0;655.0;-200.0;832.0;337.0
86.0;-249.0;-317.0;383.0;-735.0;-12;?;689.0;-197.0;862.0;364.0
123.0;-225.0;-326.0;479.0;-669.0;-12;-612.0;684.0;-204.0;878.0;381.0
35.0;-263.0;-366.0;429.0;-713.0;-12;-623.0;622.0;?;878.0;421.0
51.0;-264.0;-284.0;449.0;-785.0;-12;-645.0;898.0;-290.0;905.0;432.0
14.0;-244.0;-377.0;424.0;-808.0;-12;-530.0;623.0;-192.0;924.0;382.0
-71.0;-389.0;-510.0;477.0;-759.0;-12;-520.0;359.0;-373.0;763.0;365.0
-148.0;-444.0;-504.0;478.0;-717.0;-12;-550.0;454.0;-476.0;636.0;361.0
-127.0;-498.0;-327.0;452.0;-692.0;-12;-407.0;1095.0;-478.0;403.0;361.0
-102.0;-501.0;-271.0;456.0;-734.0;-12;-463.0;271.0;-420.0;738.0;401.0
-131.0;-515.0;-463.0;468.0;-729.0;-12;-448.0;404.0;-480.0;514.0;433.0
-97.0;-481.0;-231.0;477.0;-769.0;-12;-311.0;385.0;-426.0;533.0;442.0
-15.0;-434.0;-292.0;497.0;-569.0;-12;-348.0;344.0;-369.0;553.0;479.0
-29.0;-462.0;-96.0;494.0;-578.0;-12;-364.0;401.0;?;?;584.0
-47.0;-490.0;-292.0;472.0;-547.0;-12;-387.0;375.0;-430.0;464.0;609.0
-42.0;-466.0;-330.0;461.0;-384.0;-12;-402.0;639.0;-421.0;627.0;?
-12.0;-476.0;-253.0;472.0;-461.0;-12;-512.0;837.0;-388.0;694.0;682.0
8.0;-450.0;?;493.0;?;-12;-442.0;1037.0;-365.0;?;603.0
57.0;-484.0;-258.0;509.0;-261.0;-12;-438.0;609.0;-365.0;630.0;562.0
27.0;-445.0;-257.0;484.0;-372.0;-12;-422.0;?;-329.0;588.0;538.0
33.0;-476.0;-210.0;470.0;-340.0;-12;-409.0;345.0;-327.0;591.0;569.0
32.0;-482.0;-195.0;468.0;-365.0;-12;-338.0;?;-335.0;517.0;579.0
?;-459.0;-150.0;460.0;-442.0;-12;-379.0;290.0;-328.0;?;572.0
25.0;-460.0;-210.0;484.0;-605.0;-12;-387.0;379.0;-335.0;447.0;591.0
28.0;-415.0;-199.0;481.0;?;-12;-378.0;389.0;-295.0;?;600.0
31.0;?;-84.0;464.0;-324.0;-12;-447.0;636.0;-301.0;654.0;574.0
22.0;-452.0;-101.0;452.0;-431.0;-12;-386.0;479.0;?;603.0;571.0
24.0;-418.0;53.0;465.0;-262.0;-12;-406.0;606.0;-349.0;480.0;574.0
41.0;-448.0;-42.0;472.0;-313.0;-12;-361.0;560.0;-285.0;594.0;565.0
29.0;-390.0;-82.0;470.0;-293.0;-12;-471.0;?;-253.0;801.0;590.0
-67.0;-429.0;-185.0;471.0;-252.0;-12;-506.0;777.0;-331.0;682.0;525.0
27.0;-348.0;-170.0;471.0;-414.0;-12;-505.0;783.0;-266.0;604.0;511.0
29.0;-400.0;89.0;471.0;?;-12;-455.0;?;-252.0;674.0;541.0
-28.0;-379.0;-173.0;469.0;-340.0;-12;-536.0;725.0;-302.0;833.0;521.0
-19.0;-393.0;-121.0;451.0;-364.0;-12;-540.0;495.0;-301.0;814.0;501.0
13.0;-384.0;-198.0;465.0;-271.0;-12;-511.0;713.0;?;734.0;500.0
23.0;-372.0;-102.0;?;-555.0;-12;-453.0;624.0;-244.0;673.0;522.0
-35.0;-402.0;-223.0;474.0;-479.0;-12;-506.0;587.0;-301.0;789.0;530.0
-21.0;?;-334.0;479.0;-522.0;-12;?;772.0;-270.0;667.0;463.0
-49.0;-400.0;-106.0;464.0;-459.0;-12;?;930.0;-269.0;844.0;485.0
-110.0;?;-173.0;465.0;-586.0;-12;-627.0;?;-374.0;806.0;517.0
-129.0;-421.0;-325.0;478.0;-572.0;-12;-632.0;617.0;-392.0;815.0;530.0
-111.0;-421.0;?;481.0;-421.0;-12;-539.0;540.0;-425.0;722.0;485.0
-117.0;-414.0;-351.0;?;-472.0;?;-556.0;696.0;-437.0;707.0;458.0
-114.0;-442.0;-259.0;468.0;-502.0;-12;-545.0;823.0;-446.0;718.0;515.0
-103.0;-442.0;?;489.0;-328.0;-12;-558.0;911.0;-424.0;708.0;469.0
-98.0;-405.0;-254.0;482.0;-489.0;-12;-568.0;916.0;-393.0;808.0;550.0
-102.0;-398.0;-281.0;481.0;-704.0;-12;-609.0;918.0;-426.0;834.0;578.0
-90.0;-429.0;-237.0;470.0;-704.0;-12;-542.0;776.0;-348.0;740.0;568.0
-75.0;-402.0;-186.0;463.0;-656.0;-12;-523.0;739.0;-415.0;793.0;576.0
-105.0;-450.0;-222.0;?;?;-12;-537.0;778.0;-415.0;703.0;579.0
-75.0;-433.0;-183.0;469.0;-585.0;-12;-544.0;?;?;678.0;591.0
-92.0;-413.0;-174.0;457.0;-640.0;-12;-503.0;745.0;-437.0;678.0;567.0
-111.0;-384.0;-218.0;473.0;-675.0;-12;-541.0;751.0;-406.0;681.0;572.0
-78.0;-380.0;-242.0;485.0;-710.0;-12;-531.0;882.0;-362.0;?;566.0
-85.0;-387.0;-110.0;472.0;-575.0;-12;-598.0;860.0;-392.0;812.0;543.0
-85.0;-374.0;-136.0;479.0;-650.0;-12;-619.0;918.0;-372.0;780.0;558.0
-38.0;-336.0;-159.0;466.0;-647.0;-12;-564.0;1001.0;-302.0;849.0;564.0
-3.0;-322.0;-31.0;476.0;-498.0;-12;?;881.0;-272.0;890.0;544.0
28.0;-251.0;-11.0;454.0;-554.0;?;-513.0;?;-198.0;838.0;550.0
76.0;-207.0;10.0;459.0;-598.0;-12;-505.0;717.0;-156.0;795.0;532.0
32.0;-228.0;-67.0;469.0;?;-12;-499.0;637.0;-205.0;698.0;524.0
2.0;-188.0;-104.0;481.0;-730.0;-12;-581.0;664.0;-225.0;714.0;536.0
23.0;?;-196.0;471.0;-706.0;?;-610.0;697.0;-241.0;747.0;518.0
-24.0;-229.0;-279.0;491.0;-647.0;-12;-660.0;829.0;-268.0;841.0;477.0
-38.0;-234.0;-183.0;479.0;-667.0;-12;?;?;-301.0;892.0;430.0
-38.0;-297.0;-156.0;482.0;-624.0;-12;?;1281.0;-327.0;941.0;352.0
-29.0;-299.0;-301.0;462.0;-603.0;-12;-748.0;1181.0;-327.0;1014.0;314.0
-28.0;-342.0;-286.0;439.0;-597.0;-12;-677.0;?;-354.0;999.0;334.0
-21.0;-356.0;-249.0;425.0;-677.0;?;?;622.0;-333.0;881.0;326.0
-58.0;-351.0;-247.0;430.0;-719.0;-11;-623.0;779.0;-329.0;851.0;354.0
-61.0;-308.0;-256.0;448.0;-792.0;-11;-677.0;866.0;-336.0;847.0;411.0
-45.0;-277.0;-255.0;479.0;-881.0;-11;-665.0;868.0;-318.0;890.0;438.0
-26.0;-231.0;-234.0;454.0;-923.0;-11;-697.0;941.0;-270.0;922.0;?
-6.0;-177.0;-190.0;462.0;-938.0;-11;-723.0;1004.0;-238.0;1028.0;539.0
-16.0;-191.0;-151.0;494.0;-680.0;-11;-754.0;909.0;-274.0;1033.0;547.0
-16.0;-194.0;-183.0;481.0;-573.0;-11;-733.0;908.0;-282.0;948.0;545.0
1.0;-210.0;-220.0;481.0;-662.0;-11;-709.0;934.0;-270.0;884.0;?
-10.0;-264.0;-239.0;481.0;-722.0;-11;-682.0;891.0;-296.0;894.0;512.0
7.0;-267.0;-214.0;491.0;-747.0;-11;-659.0;906.0;-303.0;880.0;482.0
10.0;-267.0;-215.0;489.0;-805.0;-11;-678.0;826.0;-332.0;842.0;446.0
28.0;-246.0;-207.0;472.0;-852.0;-11;-657.0;823.0;-314.0;886.0;438.0
19.0;-239.0;-197.0;493.0;-842.0;-11;-639.0;826.0;-288.0;856.0;451.0
29.0;-250.0;-193.0;489.0;-789.0;-11;-670.0;876.0;-317.0;926.0;442.0
42.0;-256.0;-190.0;494.0;-758.0;-11;-691.0;855.0;?;867.0;460.0
?;-222.0;-153.0;503.0;-724.0;-11;-663.0;928.0;-306.0;920.0;480.0
74.0;-180.0;-95.0;520.0;?;-11;?;906.0;-261.0;925.0;487.0
76.0;-188.0;-141.0;552.0;-725.0;-10;-660.0;914.0;?;890.0;484.0
81.0;-177.0;-112.0;528.0;-718.0;-10;-666.0;894.0;-256.0;897.0;472.0
102.0;-152.0;-97.0;499.0;-722.0;-10;-659.0;870.0;-245.0;864.0;472.0
108.0;-154.0;-116.0;508.0;-758.0;-10;-679.0;839.0;-242.0;857.0;500.0
121.0;-138.0;-108.0;505.0;?;-10;-668.0;913.0;-197.0;897.0;492.0
128.0;-125.0;-61.0;490.0;-750.0;-10;-676.0;942.0;-204.0;904.0;453.0
143.0;-116.0;-36.0;508.0;-758.0;-10;-684.0;921.0;-198.0;968.0;433.0
135.0;-105.0;-55.0;502.0;-781.0;-10;-715.0;867.0;-202.0;975.0;424.0
127.0;-105.0;?;491.0;-768.0;-10;-689.0;901.0;?;977.0;410.0
?;-115.0;-52.0;492.0;-760.0;-10;-678.0;887.0;-205.0;907.0;404.0
?;-123.0;-58.0;?;-768.0;-10;-679.0;875.0;-197.0;916.0;403.0
114.0;-113.0;-57.0;529.0;?;-10;-687.0;909.0;-196.0;880.0;388.0
105.0;-114.0;-62.0;518.0;?;-10;-677.0;893.0;-196.0;857.0;374.0
95.0;-116.0;-83.0;522.0;-811.0;-10;-693.0;903.0;-216.0;898.0;363.0
109.0;-126.0;-84.0;513.0;-811.0;-10;-693.0;903.0;-211.0;897.0;363.0
110.0;-141.0;-103.0;502.0;-792.0;-9;-687.0;931.0;-199.0;922.0;362.0
107.0;-151.0;-104.0;537.0;-776.0;-9;-687.0;924.0;-230.0;?;363.0
96.0;-139.0;-103.0;526.0;-793.0;-9;-685.0;?;-215.0;918.0;362.0
92.0;-147.0;-82.0;528.0;-813.0;-9;-662.0;895.0;-225.0;884.0;365.0
104.0;-129.0;-63.0;511.0;-780.0;-9;-665.0;858.0;-224.0;895.0;371.0
95.0;-124.0;-61.0;498.0;-799.0;-9;-666.0;882.0;-220.0;876.0;384.0
121.0;-117.0;-76.0;502.0;-791.0;-9;?;908.0;-207.0;979.0;389.0
113.0;-113.0;-64.0;501.0;-793.0;-9;-680.0;883.0;-168.0;906.0;?
89.0;-131.0;-91.0;501.0;-791.0;-9;-678.0;895.0;-184.0;863.0;399.0
?;-143.0;-106.0;510.0;-787.0;-9;-678.0;882.0;-221.0;892.0;396.0
105.0;-133.0;-100.0;510.0;-778.0;-9;-697.0;915.0;-216.0;931.0;384.0
96.0;-133.0;?;509.0;-773.0;-9;-687.0;918.0;-223.0;909.0;377.0
95.0;-135.0;-79.0;500.0;-785.0;-9;-689.0;912.0;-215.0;962.0;375.0
95.0;-141.0;-94.0;500.0;-806.0;-9;-685.0;902.0;-233.0;933.0;372.0
?;-135.0;-87.0;504.0;-787.0;-9;?;875.0;-232.0;881.0;374.0
74.0;-140.0;-76.0;505.0;-784.0;-9;?;876.0;-221.0;886.0;381.0
66.0;-117.0;-84.0;486.0;?;-9;-689.0;856.0;-219.0;875.0;387.0
87.0;-136.0;-95.0;501.0;-793.0;-9;-685.0;885.0;-230.0;940.0;388.0
106.0;-138.0;-104.0;511.0;-790.0;-9;-693.0;926.0;-212.0;880.0;385.0
109.0;-132.0;-103.0;508.0;-796.0;-9;-695.0;940.0;-213.0;931.0;388.0
107.0;-132.0;-94.0;507.0;-788.0;-9;-704.0;925.0;-206.0;938.0;392.0
90.0;-140.0;-94.0;489.0;-774.0;-9;-701.0;929.0;-220.0;917.0;389.0
104.0;-137.0;-80.0;508.0;?;-9;-689.0;897.0;-204.0;950.0;385.0
93.0;-124.0;-79.0;502.0;-778.0;-9;-687.0;909.0;-222.0;925.0;378.0
70.0;-133.0;-85.0;510.0;-786.0;-9;-696.0;?;-243.0;898.0;389.0
66.0;-124.0;-89.0;?;-806.0;-9;?;908.0;-236.0;932.0;?
?;-133.0;-101.0;510.0;-805.0;-9;-697.0;903.0;-217.0;905.0;392.0
87.0;-132.0;-105.0;511.0;-801.0;-9;-708.0;902.0;-214.0;925.0;392.0
57.0;-134.0;-98.0;519.0;-810.0;-9;-717.0;917.0;-232.0;936.0;392.0
?;-131.0;?;508.0;-791.0;-9;-716.0;926.0;-243.0;903.0;384.0
76.0;-123.0;-115.0;509.0;-789.0;-9;-717.0;922.0;-233.0;909.0;381.0
77.0;-141.0;-88.0;498.0;-798.0;-9;-712.0;908.0;-232.0;971.0;387.0
89.0;-131.0;?;506.0;-801.0;-9;-684.0;?;?;871.0;391.0
93.0;-110.0;-76.0;507.0;-799.0;-9;-682.0;875.0;?;?;394.0
80.0;-120.0;-77.0;492.0;-804.0;-9;-690.0;870.0;-219.0;874.0;397.0
55.0;-133.0;-84.0;501.0;-800.0;-9;-720.0;941.0;-213.0;952.0;396.0
55.0;-159.0;-90.0;515.0;-811.0;-9;-741.0;983.0;-241.0;972.0;400.0
71.0;-156.0;?;493.0;?;-9;-731.0;1038.0;-243.0;948.0;395.0
59.0;-144.0;-99.0;499.0;-781.0;-9;-753.0;999.0;-235.0;901.0;388.0
62.0;-135.0;-114.0;501.0;-783.0;-9;-739.0;947.0;-244.0;940.0;374.0
82.0;-124.0;-96.0;510.0;-777.0;-9;-726.0;926.0;-202.0;913.0;367.0
93.0;-124.0;-69.0;501.0;-791.0;-9;-697.0;895.0;-196.0;938.0;385.0
104.0;-104.0;-52.0;491.0;-823.0;-9;-678.0;880.0;-180.0;866.0;407.0
96.0;-83.0;?;504.0;-856.0;-9;?;853.0;-176.0;942.0;417.0
95.0;-81.0;-28.0;519.0;-856.0;-9;-673.0;850.0;-187.0;888.0;420.0
104.0;-109.0;-68.0;509.0;-849.0;-9;-673.0;857.0;-196.0;936.0;413.0
74.0;?;-101.0;505.0;-820.0;-9;-690.0;869.0;-221.0;903.0;403.0
66.0;-167.0;-121.0;489.0;-820.0;-9;-703.0;928.0;-261.0;929.0;379.0
40.0;-204.0;-160.0;510.0;-788.0;-9;-702.0;972.0;-255.0;?;363.0
33.0;?;-171.0;498.0;-781.0;-9;-725.0;?;-287.0;964.0;343.0
53.0;-265.0;-181.0;490.0;?;-9;-716.0;993.0;?;?;331.0
35.0;-289.0;-179.0;484.0;-775.0;-8;-695.0;1021.0;-305.0;993.0;333.0
12.0;-300.0;-184.0;485.0;-770.0;?;-719.0;1121.0;-312.0;1034.0;362.0
0.0;-338.0;-221.0;500.0;-774.0;-8;-714.0;1148.0;-351.0;1028.0;390.0
-62.0;?;-255.0;501.0;-804.0;-8;-733.0;1125.0;-364.0;1033.0;426.0
-110.0;-370.0;-276.0;501.0;-802.0;-8;-745.0;1077.0;-384.0;1014.0;459.0
-122.0;-371.0;-300.0;501.0;-823.0;-8;?;994.0;-422.0;917.0;489.0
-118.0;-352.0;-285.0;501.0;?;-8;-649.0;847.0;-376.0;859.0;498.0
-96.0;?;-326.0;500.0;-841.0;-8;-630.0;852.0;-344.0;828.0;515.0
-95.0;?;-343.0;493.0;-862.0;-8;-653.0;936.0;-354.0;875.0;548.0
-105.0;-317.0;-339.0;510.0;-855.0;-8;-662.0;870.0;-354.0;788.0;577.0
-79.0;-345.0;-285.0;498.0;-854.0;-8;-588.0;746.0;-359.0;808.0;617.0
23.0;-293.0;-273.0;503.0;-811.0;-8;-526.0;650.0;-286.0;758.0;608.0
5.0;-320.0;-251.0;511.0;-746.0;-7;-453.0;588.0;-287.0;673.0;596.0
28.0;-335.0;-209.0;489.0;-673.0;-7;-410.0;592.0;-290.0;621.0;538.0
4.0;-355.0;-179.0;506.0;-717.0;-7;-416.0;664.0;-340.0;663.0;512.0
15.0;-374.0;-180.0;497.0;-813.0;-7;-388.0;750.0;-298.0;716.0;493.0
-33.0;-462.0;-172.0;543.0;-753.0;-7;-373.0;791.0;-387.0;628.0;490.0
-81.0;?;-227.0;528.0;-691.0;-7;-403.0;797.0;-422.0;623.0;465.0
-26.0;-479.0;-248.0;444.0;-647.0;-7;-435.0;881.0;-396.0;712.0;401.0
-34.0;-503.0;-237.0;403.0;-571.0;-7;-420.0;826.0;-434.0;691.0;395.0
-20.0;?;-277.0;?;-527.0;-7;-431.0;872.0;-431.0;716.0;409.0
-8.0;-496.0;-161.0;481.0;-516.0;?;-474.0;?;-418.0;790.0;425.0
26.0;-475.0;-16.0;481.0;-532.0;-7;-415.0;794.0;-356.0;771.0;453.0
21.0;-447.0;238.0;470.0;-518.0;-7;-367.0;827.0;-341.0;680.0;520.0
35.0;-422.0;-22.0;?;-508.0;-7;-358.0;775.0;-347.0;746.0;546.0
95.0;-362.0;-62.0;420.0;-543.0;-7;-357.0;832.0;-261.0;719.0;545.0
104.0;-374.0;-47.0;438.0;-560.0;-7;-346.0;785.0;-276.0;740.0;578.0
95.0;-419.0;-34.0;436.0;-629.0;-7;-332.0;751.0;-315.0;684.0;598.0
94.0;-389.0;-231.0;416.0;-661.0;-7;-299.0;706.0;-267.0;629.0;584.0
101.0;-353.0;-57.0;413.0;-597.0;-7;-314.0;866.0;-216.0;748.0;519.0
148.0;-358.0;-209.0;436.0;-491.0;-7;-314.0;647.0;-237.0;713.0;493.0
172.0;-377.0;-66.0;431.0;-550.0;-7;-261.0;882.0;-229.0;681.0;462.0
128.0;-340.0;-148.0;419.0;-564.0;-7;-321.0;798.0;?;645.0;421.0
102.0;-450.0;16.0;423.0;-560.0;?;-247.0;697.0;-278.0;586.0;439.0
