InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
34;-449.0;-891.0;-309.0;986.0;?;365.0;?;160.0
12;-453.0;-1045.0;-252.0;962.0;62.0;444.0;162.0;191.0
?;-311.0;-1119.0;-78.0;969.0;-63.0;270.0;216.0;222.0
12;-383.0;-1115.0;9.0;1024.0;-39.0;?;249.0;238.0
20;-377.0;-1090.0;59.0;?;38.0;124.0;222.0;237.0
10;-352.0;-1032.0;92.0;1020.0;-59.0;196.0;183.0;280.0
31;-347.0;-962.0;99.0;1054.0;-36.0;340.0;147.0;236.0
41;-363.0;-943.0;77.0;1085.0;-25.0;535.0;129.0;247.0
18;-379.0;-978.0;71.0;962.0;-51.0;706.0;123.0;?
11;-393.0;-1009.0;38.0;978.0;-99.0;729.0;160.0;240.0
23;-409.0;-1005.0;68.0;1010.0;-107.0;715.0;187.0;191.0
20;-413.0;-1019.0;170.0;987.0;98.0;?;169.0;199.0
23;-443.0;-1039.0;199.0;987.0;149.0;632.0;81.0;235.0
33;-318.0;-1020.0;225.0;988.0;-26.0;594.0;47.0;242.0
-3;-361.0;-948.0;268.0;997.0;-31.0;550.0;103.0;280.0
-14;-457.0;-1027.0;302.0;1027.0;95.0;519.0;241.0;228.0
17;-377.0;-1025.0;290.0;1071.0;52.0;435.0;225.0;254.0
11;-351.0;-975.0;134.0;979.0;-83.0;263.0;137.0;251.0
9;-362.0;-957.0;?;935.0;-114.0;138.0;130.0;240.0
20;-386.0;-962.0;?;1004.0;76.0;131.0;105.0;?
15;-398.0;-981.0;-70.0;1001.0;-72.0;39.0;112.0;238.0
10;-421.0;-1017.0;-55.0;988.0;-30.0;64.0;148.0;218.0
9;-381.0;?;-94.0;993.0;64.0;4.0;112.0;171.0
9;-352.0;-952.0;-230.0;?;98.0;-5.0;125.0;141.0
11;-380.0;-949.0;-205.0;927.0;-219.0;-66.0;162.0;152.0
5;-371.0;-999.0;?;988.0;-57.0;-107.0;115.0;95.0
2;-371.0;-986.0;-217.0;999.0;346.0;-197.0;89.0;107.0
6;-384.0;-988.0;-211.0;?;13.0;-281.0;121.0;127.0
4;-356.0;-980.0;-267.0;1016.0;-405.0;-277.0;132.0;142.0
2;-302.0;-931.0;-253.0;1004.0;58.0;-237.0;126.0;145.0
6;-277.0;-922.0;-181.0;989.0;26.0;?;93.0;136.0
6;-344.0;-987.0;-20.0;991.0;38.0;-37.0;76.0;136.0
7;-258.0;-997.0;-37.0;969.0;-31.0;-138.0;99.0;125.0
8;-277.0;?;-71.0;989.0;15.0;-107.0;134.0;154.0
3;-306.0;-1005.0;-102.0;989.0;-22.0;-46.0;163.0;?
2;-289.0;-1018.0;?;996.0;-3.0;-16.0;144.0;117.0
6;-302.0;-1002.0;-201.0;1006.0;48.0;-64.0;121.0;137.0
?;-300.0;-991.0;-140.0;1011.0;10.0;-134.0;118.0;132.0
2;-290.0;-980.0;-66.0;1009.0;-17.0;-231.0;?;142.0
1;-285.0;-978.0;-56.0;?;21.0;-326.0;87.0;?
4;-308.0;-989.0;-61.0;996.0;6.0;-219.0;86.0;144.0
7;-285.0;-996.0;12.0;997.0;3.0;12.0;112.0;138.0
0;-279.0;-998.0;100.0;988.0;14.0;85.0;105.0;140.0
-5;-304.0;-1002.0;94.0;986.0;37.0;11.0;104.0;134.0
?;-296.0;-1002.0;123.0;997.0;12.0;-62.0;119.0;116.0
7;-290.0;-996.0;95.0;997.0;6.0;-82.0;121.0;114.0
5;-280.0;-990.0;35.0;984.0;-2.0;-100.0;114.0;131.0
6;-285.0;-981.0;-14.0;969.0;-9.0;-69.0;131.0;143.0
3;-283.0;-986.0;-59.0;?;-16.0;-115.0;135.0;153.0
-5;-292.0;-994.0;-120.0;955.0;30.0;-197.0;125.0;163.0
-1;-289.0;-999.0;-162.0;961.0;32.0;-238.0;118.0;174.0
-2;-282.0;-982.0;-152.0;974.0;48.0;-209.0;120.0;194.0
-5;-282.0;-975.0;-106.0;993.0;13.0;-116.0;?;187.0
6;-284.0;-968.0;-94.0;994.0;31.0;-119.0;107.0;?
1;-273.0;-955.0;-94.0;971.0;90.0;-39.0;112.0;172.0
-5;-281.0;-958.0;-51.0;974.0;66.0;46.0;?;178.0
-2;?;-975.0;-15.0;971.0;19.0;164.0;133.0;173.0
-3;-311.0;-987.0;8.0;973.0;12.0;196.0;133.0;141.0
-1;-331.0;-991.0;40.0;987.0;50.0;188.0;141.0;133.0
-3;-333.0;-994.0;54.0;978.0;26.0;182.0;161.0;146.0
-4;-305.0;-983.0;24.0;997.0;19.0;188.0;167.0;158.0
1;-310.0;-972.0;39.0;1016.0;17.0;196.0;144.0;138.0
4;-321.0;-970.0;4.0;993.0;135.0;145.0;123.0;134.0
3;-319.0;-976.0;-33.0;992.0;119.0;3.0;141.0;135.0
0;-288.0;-969.0;-34.0;999.0;91.0;-96.0;162.0;144.0
-3;-286.0;-973.0;-39.0;977.0;80.0;-121.0;160.0;144.0
-4;-295.0;-983.0;?;982.0;114.0;-43.0;?;135.0
-3;-295.0;-983.0;-69.0;969.0;105.0;-34.0;154.0;135.0
-6;-285.0;-984.0;?;997.0;80.0;-31.0;156.0;149.0
0;-285.0;-984.0;-68.0;988.0;70.0;-25.0;156.0;163.0
9;?;-982.0;-60.0;988.0;84.0;35.0;154.0;149.0
6;-282.0;-977.0;-50.0;973.0;120.0;81.0;147.0;140.0
?;-278.0;-977.0;-48.0;971.0;98.0;82.0;147.0;133.0
3;-280.0;-980.0;-19.0;988.0;101.0;76.0;140.0;139.0
0;-283.0;-978.0;-16.0;977.0;101.0;62.0;150.0;146.0
1;-290.0;-978.0;9.0;996.0;93.0;39.0;154.0;136.0
-1;-290.0;-974.0;9.0;978.0;84.0;47.0;149.0;142.0
1;-289.0;-975.0;29.0;988.0;105.0;0.0;147.0;138.0
3;-288.0;-970.0;16.0;985.0;64.0;-10.0;?;134.0
2;-281.0;-973.0;24.0;989.0;80.0;-46.0;154.0;136.0
2;-280.0;-971.0;43.0;978.0;90.0;-40.0;151.0;125.0
?;-285.0;?;30.0;?;112.0;-24.0;145.0;135.0
4;-285.0;-976.0;34.0;982.0;132.0;-14.0;149.0;136.0
0;-291.0;-974.0;14.0;?;113.0;2.0;161.0;144.0
3;-280.0;-976.0;-31.0;986.0;81.0;-9.0;161.0;132.0
9;-292.0;-974.0;-22.0;1000.0;110.0;-5.0;159.0;140.0
6;?;-972.0;-25.0;983.0;97.0;8.0;148.0;140.0
5;-282.0;-973.0;-47.0;976.0;95.0;-5.0;144.0;138.0
4;-278.0;-976.0;-36.0;977.0;103.0;47.0;144.0;143.0
2;-282.0;-977.0;-40.0;985.0;87.0;55.0;145.0;127.0
5;-282.0;-980.0;-35.0;980.0;126.0;?;147.0;130.0
7;-280.0;-979.0;-39.0;977.0;101.0;9.0;150.0;138.0
6;-287.0;-976.0;-51.0;997.0;101.0;28.0;142.0;126.0
?;-277.0;-974.0;-31.0;986.0;101.0;32.0;142.0;125.0
2;-291.0;-977.0;-32.0;980.0;88.0;12.0;147.0;124.0
2;-277.0;-977.0;-43.0;995.0;87.0;50.0;?;135.0
5;?;-974.0;-45.0;975.0;114.0;46.0;141.0;125.0
0;-274.0;-979.0;-54.0;993.0;85.0;49.0;140.0;134.0
-2;-279.0;-984.0;-24.0;990.0;?;3.0;145.0;126.0
2;-270.0;-981.0;-65.0;972.0;108.0;23.0;152.0;134.0
-3;-272.0;-977.0;-72.0;965.0;110.0;-15.0;147.0;126.0
-4;-275.0;-977.0;-58.0;974.0;90.0;37.0;143.0;136.0
-5;-274.0;-980.0;-52.0;977.0;80.0;19.0;145.0;?
-9;-275.0;-976.0;-26.0;984.0;92.0;?;150.0;129.0
?;-273.0;-977.0;-52.0;981.0;98.0;24.0;146.0;131.0
-1;-281.0;-972.0;-28.0;976.0;91.0;-3.0;144.0;124.0
0;-272.0;-971.0;-31.0;986.0;120.0;25.0;143.0;?
-4;-273.0;-969.0;-25.0;?;110.0;10.0;145.0;121.0
-3;-276.0;-971.0;-40.0;997.0;105.0;-16.0;144.0;106.0
-6;-274.0;-973.0;-8.0;979.0;100.0;-74.0;142.0;106.0
?;-278.0;-970.0;-12.0;1006.0;93.0;-37.0;140.0;113.0
8;-270.0;-969.0;-23.0;996.0;98.0;-39.0;148.0;125.0
-2;-269.0;-976.0;-42.0;993.0;74.0;-18.0;142.0;115.0
-5;-272.0;-980.0;-30.0;960.0;74.0;20.0;137.0;116.0
1;-271.0;-983.0;-39.0;981.0;107.0;-38.0;137.0;126.0
1;-269.0;-986.0;-22.0;994.0;101.0;-30.0;142.0;122.0
3;-266.0;-985.0;?;983.0;100.0;-18.0;140.0;118.0
1;-263.0;-981.0;-16.0;993.0;80.0;14.0;137.0;121.0
2;-262.0;-977.0;-17.0;992.0;90.0;24.0;128.0;104.0
3;-267.0;-976.0;-47.0;977.0;80.0;-7.0;130.0;124.0
0;?;?;-17.0;985.0;77.0;-7.0;137.0;118.0
-5;-270.0;-980.0;-35.0;?;76.0;13.0;140.0;121.0
-3;-270.0;-978.0;-25.0;966.0;105.0;11.0;134.0;126.0
-2;-271.0;-977.0;-29.0;977.0;101.0;1.0;?;125.0
-6;-266.0;-975.0;-8.0;987.0;114.0;-1.0;131.0;117.0
0;-269.0;-978.0;-16.0;996.0;107.0;-19.0;137.0;114.0
0;-268.0;-977.0;-12.0;986.0;114.0;-39.0;135.0;115.0
-4;-268.0;-972.0;-51.0;987.0;95.0;10.0;142.0;115.0
0;-262.0;-972.0;-41.0;987.0;90.0;10.0;138.0;125.0
0;-268.0;?;-45.0;984.0;89.0;-27.0;130.0;135.0
1;-268.0;-983.0;-21.0;977.0;91.0;?;136.0;121.0
2;-269.0;-982.0;-8.0;989.0;?;-17.0;142.0;120.0
-1;-264.0;-980.0;-5.0;964.0;120.0;-4.0;139.0;133.0
-4;-264.0;-974.0;-12.0;985.0;79.0;28.0;?;128.0
2;-263.0;-973.0;-3.0;?;84.0;3.0;133.0;148.0
8;-269.0;-973.0;-1.0;985.0;109.0;12.0;131.0;138.0
2;-274.0;-972.0;-17.0;990.0;99.0;21.0;140.0;134.0
3;-277.0;-972.0;-11.0;1001.0;99.0;0.0;142.0;132.0
2;-276.0;-975.0;-53.0;?;104.0;-4.0;143.0;113.0
-2;-275.0;-973.0;?;977.0;108.0;-37.0;138.0;126.0
0;-282.0;-975.0;-77.0;978.0;98.0;39.0;140.0;101.0
-1;-280.0;-980.0;-85.0;988.0;102.0;49.0;134.0;111.0
2;-280.0;-982.0;-80.0;995.0;98.0;41.0;130.0;125.0
1;-278.0;-984.0;-84.0;974.0;107.0;-19.0;124.0;?
0;-277.0;-973.0;-97.0;968.0;106.0;-36.0;130.0;183.0
5;-264.0;-979.0;-41.0;966.0;83.0;-15.0;128.0;171.0
5;-275.0;-968.0;-55.0;997.0;80.0;3.0;?;165.0
-2;-271.0;-984.0;-15.0;1064.0;80.0;2.0;125.0;167.0
?;-271.0;-988.0;46.0;1059.0;90.0;3.0;119.0;86.0
-1;-278.0;?;50.0;994.0;100.0;13.0;152.0;57.0
-4;-270.0;-958.0;75.0;926.0;98.0;19.0;156.0;114.0
-1;-289.0;-958.0;?;927.0;80.0;-5.0;150.0;109.0
3;-332.0;-1009.0;?;933.0;91.0;-115.0;133.0;134.0
-3;-354.0;-1067.0;132.0;977.0;54.0;-226.0;105.0;144.0
-1;-380.0;-1049.0;219.0;1012.0;49.0;-321.0;123.0;147.0
-2;-216.0;-939.0;299.0;1042.0;53.0;-353.0;123.0;?
-1;-113.0;-888.0;297.0;1017.0;73.0;-312.0;57.0;89.0
5;-235.0;-906.0;115.0;967.0;98.0;-238.0;65.0;62.0
?;-250.0;-953.0;105.0;970.0;60.0;-112.0;98.0;57.0
-4;-262.0;-998.0;60.0;1001.0;33.0;?;124.0;106.0
1;-316.0;-1043.0;6.0;1000.0;55.0;52.0;136.0;156.0
1;-344.0;-1046.0;11.0;988.0;91.0;?;146.0;173.0
4;-285.0;-1005.0;61.0;?;57.0;96.0;118.0;158.0
2;-225.0;-957.0;63.0;998.0;21.0;114.0;88.0;143.0
-2;-189.0;-963.0;15.0;986.0;49.0;103.0;52.0;141.0
-2;-180.0;-985.0;-39.0;981.0;59.0;197.0;108.0;?
-2;-277.0;-995.0;-48.0;982.0;51.0;258.0;143.0;144.0
-2;-336.0;-1024.0;-71.0;980.0;28.0;319.0;134.0;125.0
-3;-344.0;-1019.0;-49.0;1000.0;-17.0;?;127.0;133.0
?;-322.0;-995.0;-59.0;?;26.0;129.0;95.0;127.0
3;-305.0;-980.0;-58.0;1018.0;-11.0;120.0;59.0;136.0
1;-289.0;-969.0;-85.0;998.0;60.0;141.0;66.0;147.0
2;-283.0;-974.0;-102.0;997.0;47.0;154.0;82.0;149.0
-1;-283.0;-985.0;-107.0;986.0;23.0;117.0;111.0;182.0
-6;-279.0;-997.0;-109.0;969.0;80.0;35.0;117.0;173.0
0;-289.0;-1008.0;-106.0;1004.0;13.0;30.0;128.0;183.0
0;-286.0;-1004.0;-127.0;1023.0;46.0;107.0;140.0;172.0
-1;-286.0;-988.0;-116.0;1012.0;77.0;118.0;138.0;159.0
-1;-294.0;-972.0;-122.0;981.0;106.0;116.0;119.0;133.0
-2;-289.0;-956.0;-126.0;956.0;93.0;128.0;111.0;151.0
-2;-299.0;-964.0;-119.0;957.0;70.0;119.0;120.0;166.0
1;-304.0;-984.0;-78.0;972.0;?;94.0;145.0;178.0
6;-319.0;-996.0;-23.0;994.0;88.0;6.0;160.0;182.0
-1;-327.0;?;15.0;1008.0;84.0;17.0;152.0;157.0
-8;-303.0;-959.0;14.0;1023.0;128.0;-67.0;131.0;140.0
1;-285.0;-938.0;44.0;1019.0;108.0;-76.0;119.0;144.0
6;-289.0;-926.0;62.0;998.0;92.0;-8.0;143.0;111.0
5;-305.0;-957.0;71.0;997.0;101.0;-36.0;?;106.0
5;-314.0;?;31.0;968.0;107.0;-163.0;149.0;97.0
0;-317.0;-1016.0;24.0;989.0;135.0;-223.0;153.0;?
-4;-300.0;-1015.0;2.0;1017.0;138.0;-296.0;129.0;106.0
?;-296.0;-1003.0;-43.0;1014.0;116.0;-251.0;117.0;115.0
-3;-272.0;-1001.0;-87.0;1005.0;95.0;-206.0;93.0;106.0
-2;-276.0;-979.0;-63.0;1004.0;87.0;-125.0;85.0;116.0
-4;-257.0;-967.0;-88.0;992.0;109.0;-53.0;73.0;114.0
-6;-264.0;-981.0;-93.0;982.0;92.0;0.0;78.0;?
-4;-278.0;-1009.0;-70.0;976.0;90.0;47.0;119.0;89.0
-5;-273.0;-1014.0;-75.0;981.0;91.0;28.0;138.0;91.0
1;-271.0;-1014.0;-91.0;994.0;110.0;78.0;125.0;76.0
5;-267.0;-1002.0;-70.0;995.0;65.0;-43.0;107.0;95.0
-4;-276.0;-990.0;-83.0;1004.0;11.0;-44.0;87.0;93.0
-3;-264.0;-982.0;-60.0;999.0;86.0;-36.0;?;109.0
0;-258.0;-977.0;-19.0;988.0;99.0;-58.0;90.0;?
-5;-256.0;-969.0;-42.0;986.0;54.0;-78.0;87.0;113.0
-4;-244.0;-971.0;?;1006.0;5.0;-50.0;93.0;133.0
-4;-242.0;-976.0;?;996.0;7.0;-29.0;105.0;135.0
-5;-253.0;-990.0;-23.0;989.0;35.0;14.0;93.0;125.0
-1;-260.0;-989.0;-57.0;1005.0;-9.0;62.0;98.0;84.0
-3;-256.0;-975.0;-98.0;994.0;13.0;152.0;108.0;?
-3;-265.0;-975.0;-102.0;982.0;22.0;160.0;98.0;80.0
-1;-260.0;?;-100.0;980.0;12.0;141.0;47.0;84.0
-5;-265.0;-987.0;-94.0;983.0;0.0;?;63.0;95.0
-5;-272.0;-1002.0;-44.0;979.0;10.0;32.0;134.0;115.0
-5;-276.0;-1019.0;-36.0;996.0;0.0;-26.0;156.0;103.0
-3;-237.0;-1001.0;-23.0;1015.0;?;-85.0;96.0;107.0
-6;-227.0;-974.0;-18.0;1002.0;0.0;-103.0;36.0;110.0
-7;?;-958.0;-12.0;984.0;13.0;-13.0;34.0;117.0
1;-242.0;-970.0;-3.0;959.0;4.0;72.0;60.0;113.0
-2;-252.0;-991.0;-1.0;?;10.0;119.0;76.0;123.0
-2;-275.0;-1009.0;-26.0;960.0;32.0;57.0;103.0;125.0
-2;-264.0;-1000.0;-15.0;977.0;3.0;4.0;114.0;133.0
0;-260.0;-984.0;-29.0;967.0;-14.0;65.0;101.0;153.0
3;-255.0;-972.0;-19.0;962.0;8.0;69.0;91.0;?
-6;?;-962.0;-5.0;987.0;26.0;76.0;104.0;125.0
-1;-256.0;-959.0;1.0;990.0;2.0;121.0;113.0;135.0
5;-259.0;-964.0;-23.0;?;9.0;144.0;?;124.0
-2;-271.0;-965.0;0.0;989.0;-7.0;147.0;?;142.0
-2;-276.0;-961.0;-12.0;988.0;-11.0;112.0;116.0;136.0
-2;-278.0;-970.0;-39.0;980.0;0.0;?;112.0;130.0
-1;-288.0;?;-56.0;986.0;-10.0;-3.0;119.0;148.0
2;-276.0;-981.0;?;1005.0;-22.0;6.0;115.0;141.0
0;-273.0;-986.0;-1.0;999.0;-13.0;38.0;106.0;148.0
?;-263.0;-980.0;23.0;995.0;6.0;45.0;104.0;130.0
8;-277.0;-972.0;-14.0;?;-25.0;?;112.0;124.0
5;-266.0;-973.0;-18.0;980.0;3.0;20.0;115.0;124.0
3;-280.0;-977.0;-30.0;986.0;6.0;42.0;107.0;140.0
4;-290.0;-993.0;-30.0;987.0;-4.0;75.0;108.0;145.0
0;-287.0;-995.0;1.0;978.0;-18.0;33.0;112.0;144.0
-3;-283.0;-985.0;12.0;989.0;-18.0;27.0;112.0;163.0
1;-278.0;-988.0;33.0;1005.0;-25.0;-28.0;107.0;163.0
5;-271.0;-980.0;18.0;996.0;11.0;-20.0;107.0;161.0
3;-269.0;-979.0;55.0;1010.0;15.0;6.0;102.0;139.0
1;-278.0;-979.0;49.0;1015.0;8.0;-19.0;103.0;139.0
3;-278.0;-975.0;58.0;995.0;38.0;-28.0;104.0;140.0
1;-284.0;-974.0;77.0;990.0;50.0;-100.0;100.0;113.0
1;-302.0;?;69.0;993.0;?;-106.0;102.0;89.0
5;-315.0;-1001.0;49.0;982.0;-22.0;-107.0;103.0;119.0
3;-306.0;-1003.0;38.0;995.0;-15.0;-136.0;105.0;132.0
-1;-300.0;-999.0;32.0;996.0;17.0;-121.0;105.0;122.0
-2;-287.0;-993.0;53.0;1003.0;31.0;-173.0;90.0;126.0
-2;-315.0;-988.0;49.0;1006.0;28.0;-364.0;84.0;132.0
1;-252.0;-986.0;43.0;998.0;18.0;-341.0;81.0;129.0
1;-235.0;-970.0;146.0;987.0;48.0;-167.0;74.0;106.0
0;-267.0;-980.0;70.0;978.0;25.0;-69.0;80.0;115.0
4;-287.0;-997.0;60.0;988.0;15.0;-62.0;94.0;115.0
7;-285.0;-1000.0;34.0;997.0;?;-79.0;96.0;124.0
1;-285.0;-1000.0;23.0;1008.0;26.0;-50.0;86.0;116.0
-2;-288.0;-992.0;-3.0;999.0;?;-36.0;87.0;140.0
-1;-274.0;?;20.0;1007.0;38.0;-10.0;72.0;127.0
-3;-251.0;-973.0;3.0;1015.0;31.0;-53.0;68.0;134.0
0;-267.0;-979.0;-2.0;973.0;50.0;-39.0;74.0;137.0
-1;-270.0;-991.0;-23.0;986.0;39.0;41.0;89.0;124.0
-1;-282.0;-1003.0;-62.0;978.0;30.0;5.0;92.0;119.0
3;-283.0;-1004.0;-55.0;983.0;49.0;-2.0;92.0;120.0
-1;?;-996.0;-78.0;992.0;77.0;-11.0;81.0;126.0
1;-276.0;-990.0;-74.0;1006.0;24.0;34.0;80.0;126.0
4;-277.0;-983.0;-86.0;988.0;36.0;?;77.0;116.0
-1;-271.0;-979.0;-116.0;1004.0;90.0;100.0;85.0;124.0
0;-269.0;-975.0;-116.0;997.0;92.0;55.0;90.0;125.0
0;-271.0;-980.0;-145.0;987.0;75.0;42.0;79.0;144.0
?;-277.0;-987.0;-116.0;998.0;85.0;15.0;?;135.0
4;-274.0;-992.0;-86.0;1006.0;61.0;36.0;91.0;143.0
3;-272.0;-994.0;-53.0;992.0;88.0;21.0;94.0;123.0
1;-274.0;-990.0;-46.0;989.0;121.0;28.0;89.0;142.0
1;-270.0;-985.0;-46.0;994.0;111.0;?;80.0;136.0
-4;-280.0;-981.0;-27.0;986.0;110.0;-3.0;86.0;127.0
-4;-285.0;-989.0;-10.0;1004.0;110.0;1.0;83.0;133.0
-2;-288.0;-994.0;-16.0;999.0;90.0;-4.0;87.0;122.0
-3;-286.0;-986.0;-13.0;?;91.0;12.0;92.0;127.0
-3;-279.0;-984.0;16.0;994.0;104.0;-34.0;80.0;122.0
-2;-284.0;?;4.0;999.0;105.0;-73.0;80.0;128.0
-3;?;?;15.0;986.0;91.0;-66.0;87.0;109.0
-1;-275.0;-988.0;6.0;1012.0;99.0;-26.0;92.0;120.0
6;-285.0;-989.0;19.0;1008.0;89.0;-30.0;87.0;127.0
1;-273.0;-987.0;6.0;987.0;110.0;-46.0;94.0;124.0
1;-271.0;-990.0;12.0;979.0;101.0;-47.0;82.0;144.0
3;-271.0;-993.0;3.0;1007.0;108.0;-10.0;83.0;136.0
-3;?;-996.0;4.0;992.0;103.0;20.0;107.0;143.0
2;-271.0;-997.0;2.0;976.0;?;-21.0;117.0;136.0
5;-273.0;?;-15.0;981.0;99.0;8.0;78.0;143.0
1;-272.0;-971.0;-10.0;983.0;110.0;11.0;58.0;134.0
6;-274.0;-978.0;-3.0;983.0;100.0;?;70.0;?
7;-284.0;-982.0;-3.0;1000.0;100.0;47.0;83.0;132.0
0;-285.0;-987.0;21.0;993.0;91.0;39.0;85.0;143.0
-2;-285.0;-993.0;9.0;1004.0;110.0;53.0;90.0;131.0
-1;-287.0;-991.0;15.0;999.0;98.0;-3.0;92.0;138.0
-4;?;-983.0;3.0;995.0;102.0;51.0;94.0;126.0
1;-290.0;-983.0;11.0;997.0;97.0;31.0;84.0;132.0
4;-286.0;?;13.0;1003.0;108.0;4.0;83.0;144.0
-4;-291.0;-990.0;-17.0;1007.0;124.0;-17.0;82.0;136.0
-2;-282.0;-995.0;-3.0;?;114.0;-37.0;98.0;135.0
-2;?;-998.0;-18.0;986.0;?;18.0;?;135.0
-2;-288.0;-994.0;-8.0;981.0;104.0;-24.0;?;125.0
2;-286.0;-990.0;3.0;1006.0;103.0;12.0;94.0;124.0
-4;-283.0;-987.0;14.0;996.0;129.0;21.0;88.0;129.0
-7;-290.0;-987.0;10.0;991.0;114.0;33.0;99.0;?
-2;-284.0;-979.0;34.0;979.0;108.0;19.0;102.0;156.0
1;-281.0;?;14.0;982.0;130.0;33.0;109.0;145.0
-1;-286.0;-974.0;51.0;988.0;120.0;20.0;104.0;137.0
1;-291.0;-983.0;54.0;1005.0;100.0;-24.0;133.0;146.0
2;-286.0;-983.0;46.0;992.0;100.0;-17.0;142.0;140.0
0;-271.0;-962.0;42.0;1004.0;102.0;-19.0;101.0;125.0
2;-279.0;-956.0;11.0;1001.0;126.0;26.0;67.0;133.0
0;-286.0;-976.0;-14.0;986.0;111.0;24.0;60.0;127.0
-2;-288.0;-992.0;-53.0;1003.0;104.0;40.0;69.0;133.0
2;-296.0;-998.0;-87.0;1006.0;105.0;73.0;94.0;127.0
1;-297.0;-1005.0;-75.0;1006.0;105.0;39.0;96.0;115.0
-1;-288.0;-1010.0;-69.0;978.0;100.0;72.0;81.0;125.0
3;-286.0;-1000.0;-110.0;987.0;87.0;54.0;77.0;?
7;-282.0;-992.0;-79.0;977.0;92.0;?;71.0;131.0
2;-282.0;-996.0;-83.0;993.0;89.0;?;77.0;113.0
-1;-278.0;-1002.0;-70.0;1023.0;90.0;35.0;84.0;102.0
?;-277.0;-999.0;-85.0;1033.0;98.0;57.0;92.0;116.0
0;-272.0;-993.0;-45.0;1015.0;?;47.0;87.0;117.0
0;-277.0;?;-50.0;978.0;110.0;28.0;90.0;112.0
-4;-272.0;-985.0;-26.0;972.0;109.0;24.0;92.0;128.0
-4;-279.0;-999.0;-52.0;977.0;114.0;0.0;110.0;129.0
1;-268.0;-1007.0;-37.0;990.0;115.0;-17.0;122.0;138.0
-2;-268.0;?;-64.0;992.0;105.0;-1.0;103.0;133.0
-4;-272.0;-988.0;-31.0;?;115.0;-25.0;87.0;137.0
-2;?;-976.0;-25.0;985.0;?;33.0;91.0;133.0
0;-271.0;-967.0;-38.0;996.0;105.0;49.0;93.0;145.0
1;-262.0;-965.0;-37.0;987.0;97.0;109.0;106.0;115.0
0;-269.0;-972.0;?;978.0;102.0;91.0;101.0;135.0
2;-279.0;-976.0;-19.0;987.0;?;80.0;103.0;125.0
5;-281.0;-975.0;-3.0;987.0;96.0;32.0;116.0;136.0
1;-277.0;-975.0;-11.0;998.0;78.0;62.0;?;122.0
0;-279.0;-982.0;-31.0;993.0;98.0;62.0;117.0;128.0
5;-278.0;-984.0;-21.0;986.0;91.0;32.0;117.0;119.0
-1;-273.0;-980.0;-20.0;986.0;90.0;-33.0;112.0;116.0
-6;-276.0;-987.0;0.0;?;80.0;-9.0;99.0;109.0
-2;-270.0;-981.0;-9.0;981.0;101.0;-11.0;106.0;111.0
-1;-275.0;-982.0;-8.0;979.0;100.0;-16.0;112.0;114.0
2;-273.0;-994.0;2.0;1001.0;84.0;-13.0;108.0;123.0
6;-270.0;-995.0;-15.0;?;94.0;-57.0;110.0;117.0
5;-267.0;-989.0;-11.0;999.0;129.0;-67.0;105.0;122.0
5;-260.0;-989.0;-26.0;987.0;89.0;-37.0;?;117.0
4;-272.0;-984.0;-27.0;987.0;92.0;-21.0;102.0;106.0
3;-260.0;-980.0;-47.0;978.0;92.0;-27.0;107.0;125.0
-3;-268.0;-989.0;-25.0;987.0;109.0;-30.0;102.0;125.0
-2;-271.0;-983.0;-36.0;986.0;104.0;-54.0;100.0;124.0
4;-270.0;-978.0;-36.0;988.0;93.0;18.0;?;114.0
-4;-267.0;-976.0;-26.0;984.0;82.0;-2.0;100.0;117.0
-7;-270.0;-982.0;-4.0;991.0;80.0;-7.0;103.0;129.0
0;-264.0;-976.0;-37.0;991.0;80.0;8.0;111.0;117.0
4;-270.0;-988.0;-13.0;991.0;80.0;-25.0;101.0;127.0
0;-277.0;-987.0;-16.0;987.0;91.0;-10.0;105.0;125.0
-4;-266.0;-979.0;-6.0;984.0;?;11.0;112.0;116.0
-4;-263.0;-983.0;-34.0;1000.0;90.0;17.0;108.0;96.0
-10;-267.0;-982.0;-26.0;994.0;75.0;-10.0;106.0;85.0
-6;-261.0;-982.0;-40.0;997.0;88.0;25.0;103.0;79.0
-1;-267.0;-984.0;1.0;996.0;35.0;-5.0;99.0;92.0
-5;-265.0;-986.0;25.0;1004.0;37.0;-6.0;96.0;88.0
2;-271.0;?;-12.0;1007.0;156.0;33.0;109.0;86.0
7;-260.0;-990.0;-16.0;?;164.0;4.0;109.0;106.0
2;-255.0;-999.0;-15.0;1016.0;151.0;6.0;93.0;117.0
-1;-250.0;-1000.0;38.0;?;92.0;-6.0;94.0;125.0
5;-256.0;-1001.0;64.0;996.0;118.0;67.0;99.0;144.0
-2;-250.0;-1001.0;?;998.0;72.0;192.0;97.0;176.0
-8;-259.0;-1004.0;148.0;991.0;106.0;?;98.0;176.0
3;-266.0;-1007.0;?;976.0;74.0;?;104.0;206.0
-4;-271.0;-1010.0;135.0;978.0;80.0;249.0;108.0;257.0
-9;-277.0;-1006.0;165.0;1002.0;59.0;347.0;109.0;278.0
