InertialMeasurementUnit L-SHOE EuX;Accelerometer RUA_ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX
?;504.0;386.0;-322.0
125;480.0;474.0;-292.0
125;425.0;544.0;-317.0
125;470.0;406.0;-336.0
125;536.0;425.0;-334.0
125;513.0;375.0;-340.0
?;526.0;?;-351.0
125;518.0;459.0;-353.0
125;563.0;362.0;-281.0
?;442.0;461.0;-307.0
125;486.0;368.0;-361.0
125;503.0;437.0;-376.0
125;491.0;416.0;?
125;496.0;377.0;-367.0
125;465.0;435.0;-402.0
?;488.0;316.0;-332.0
125;438.0;333.0;-325.0
125;446.0;403.0;-353.0
125;458.0;364.0;-342.0
125;457.0;374.0;-347.0
125;475.0;399.0;-339.0
?;463.0;369.0;-344.0
125;467.0;335.0;-316.0
125;478.0;370.0;-303.0
125;482.0;406.0;-313.0
125;480.0;371.0;-304.0
125;?;386.0;-343.0
125;517.0;361.0;-336.0
125;557.0;376.0;-331.0
?;574.0;350.0;-336.0
125;567.0;392.0;-332.0
125;586.0;386.0;-344.0
125;581.0;423.0;-359.0
125;607.0;356.0;-375.0
125;609.0;421.0;-395.0
?;558.0;423.0;-415.0
125;554.0;338.0;-429.0
125;503.0;377.0;-410.0
125;?;361.0;-435.0
125;492.0;297.0;?
125;498.0;367.0;-444.0
125;491.0;356.0;-425.0
125;515.0;335.0;-418.0
125;510.0;373.0;-400.0
125;518.0;299.0;?
125;537.0;316.0;-359.0
124;537.0;304.0;-368.0
125;521.0;320.0;-369.0
124;483.0;300.0;-386.0
124;484.0;287.0;?
126;489.0;294.0;-372.0
121;471.0;272.0;-383.0
130;462.0;309.0;-394.0
118;483.0;264.0;-381.0
131;495.0;298.0;-364.0
145;522.0;303.0;-359.0
144;569.0;361.0;-374.0
211;589.0;406.0;?
?;620.0;342.0;-332.0
-213;586.0;365.0;-345.0
-154;537.0;331.0;-353.0
-148;530.0;326.0;-376.0
-153;544.0;314.0;-425.0
-136;502.0;311.0;-454.0
-142;487.0;279.0;-484.0
-142;460.0;196.0;-473.0
-144;418.0;238.0;-423.0
?;406.0;287.0;-400.0
-171;439.0;294.0;-409.0
-143;535.0;307.0;-383.0
-213;501.0;328.0;-357.0
-112;451.0;319.0;-338.0
185;433.0;279.0;-299.0
190;?;218.0;-274.0
158;365.0;181.0;-292.0
190;?;?;-339.0
166;311.0;188.0;-390.0
179;281.0;165.0;-330.0
?;275.0;184.0;-344.0
174;327.0;?;-299.0
177;413.0;266.0;-244.0
174;460.0;371.0;-203.0
176;570.0;366.0;-160.0
175;572.0;384.0;-160.0
175;547.0;418.0;-147.0
175;522.0;347.0;-177.0
?;537.0;425.0;?
174;587.0;397.0;-309.0
174;599.0;459.0;-385.0
174;636.0;430.0;-437.0
174;595.0;438.0;-426.0
174;621.0;473.0;-427.0
174;594.0;454.0;-391.0
174;614.0;438.0;-454.0
174;626.0;479.0;-457.0
174;673.0;?;-496.0
174;633.0;448.0;-477.0
174;636.0;415.0;-506.0
174;671.0;312.0;-463.0
?;617.0;243.0;-475.0
173;553.0;354.0;-480.0
171;641.0;323.0;-550.0
167;733.0;329.0;?
164;627.0;381.0;-497.0
163;654.0;288.0;-521.0
161;646.0;370.0;-526.0
160;875.0;330.0;-436.0
160;570.0;283.0;-472.0
158;728.0;171.0;-559.0
156;706.0;?;-521.0
155;699.0;179.0;-503.0
154;705.0;?;-527.0
154;662.0;181.0;-683.0
154;669.0;279.0;-552.0
154;707.0;329.0;-499.0
154;?;354.0;-596.0
154;688.0;465.0;-544.0
154;747.0;602.0;-558.0
154;791.0;521.0;-522.0
154;829.0;479.0;-500.0
154;823.0;524.0;-546.0
154;770.0;505.0;-571.0
154;770.0;527.0;-585.0
154;783.0;487.0;-635.0
154;715.0;500.0;-634.0
154;697.0;507.0;-681.0
154;688.0;401.0;-706.0
154;687.0;405.0;-665.0
154;710.0;425.0;-648.0
154;728.0;441.0;-653.0
154;685.0;352.0;-624.0
154;644.0;282.0;-592.0
154;605.0;289.0;-583.0
154;617.0;290.0;-577.0
154;612.0;292.0;-561.0
154;650.0;271.0;-607.0
154;667.0;294.0;-591.0
155;690.0;331.0;-546.0
156;748.0;414.0;-502.0
?;781.0;449.0;-503.0
157;?;409.0;-498.0
159;781.0;421.0;-513.0
161;786.0;433.0;-548.0
?;826.0;510.0;-562.0
172;854.0;533.0;-611.0
172;850.0;504.0;-677.0
174;838.0;510.0;-672.0
178;807.0;489.0;-660.0
176;807.0;550.0;-676.0
175;836.0;543.0;-705.0
175;851.0;547.0;-722.0
174;856.0;555.0;-755.0
175;875.0;564.0;-741.0
175;846.0;543.0;-726.0
175;853.0;526.0;-712.0
175;903.0;561.0;-732.0
175;962.0;609.0;-756.0
174;956.0;582.0;-765.0
175;889.0;519.0;-770.0
175;862.0;537.0;-766.0
174;848.0;560.0;-753.0
174;857.0;601.0;-775.0
174;826.0;527.0;-836.0
173;824.0;474.0;-875.0
?;816.0;?;-814.0
174;758.0;482.0;-782.0
174;736.0;541.0;-763.0
174;684.0;552.0;-765.0
173;669.0;566.0;-753.0
?;732.0;678.0;-726.0
173;789.0;730.0;-721.0
174;748.0;756.0;-683.0
174;727.0;788.0;-643.0
173;751.0;754.0;-610.0
173;?;729.0;-561.0
173;668.0;533.0;-584.0
173;636.0;?;-669.0
173;612.0;484.0;-676.0
173;587.0;426.0;-653.0
?;547.0;329.0;-676.0
172;445.0;459.0;-655.0
172;482.0;438.0;-614.0
172;433.0;217.0;-593.0
172;381.0;209.0;-551.0
172;424.0;147.0;-527.0
172;400.0;337.0;?
172;433.0;303.0;-404.0
172;424.0;?;-380.0
172;434.0;274.0;-413.0
172;413.0;289.0;-303.0
171;363.0;110.0;-326.0
171;258.0;20.0;-303.0
171;220.0;31.0;-298.0
?;?;-72.0;-322.0
171;261.0;-107.0;-301.0
170;295.0;-1.0;-305.0
167;356.0;38.0;-257.0
166;443.0;60.0;-166.0
159;540.0;177.0;?
164;639.0;258.0;-97.0
151;770.0;297.0;?
163;826.0;439.0;-167.0
171;853.0;619.0;?
146;878.0;?;-279.0
220;801.0;495.0;-382.0
49;778.0;393.0;-475.0
-210;?;425.0;-591.0
-162;595.0;533.0;-682.0
-154;698.0;478.0;-699.0
-172;861.0;-309.0;-740.0
-134;721.0;199.0;-747.0
-170;591.0;183.0;-677.0
-142;597.0;318.0;-649.0
-167;630.0;-104.0;?
-194;706.0;86.0;-563.0
75;868.0;918.0;-686.0
221;883.0;915.0;-645.0
150;894.0;851.0;-504.0
177;827.0;1006.0;-436.0
173;751.0;653.0;-534.0
169;845.0;-73.0;-611.0
180;540.0;261.0;-729.0
173;460.0;156.0;-849.0
179;394.0;-242.0;-835.0
176;447.0;?;-834.0
176;?;?;?
174;653.0;1140.0;-765.0
173;1024.0;1361.0;?
174;1148.0;1611.0;?
174;1200.0;1524.0;-403.0
173;1205.0;1316.0;-422.0
173;1233.0;1388.0;-457.0
172;1278.0;1148.0;?
172;1270.0;1564.0;-829.0
173;1356.0;1252.0;-1078.0
173;1240.0;1328.0;-1164.0
173;1359.0;1329.0;-1227.0
173;1372.0;1667.0;-1239.0
173;1214.0;546.0;-1314.0
173;1044.0;946.0;-1276.0
173;804.0;918.0;-1312.0
173;1018.0;867.0;-1293.0
173;1050.0;1044.0;-1228.0
173;999.0;1004.0;-1454.0
173;1031.0;1003.0;-1240.0
173;1088.0;984.0;-1108.0
173;1015.0;988.0;-807.0
174;1029.0;1131.0;-845.0
174;1020.0;1069.0;-1028.0
174;964.0;899.0;-926.0
173;1133.0;943.0;-980.0
177;1075.0;836.0;-1029.0
172;926.0;1011.0;?
180;1079.0;1102.0;-989.0
177;1110.0;1263.0;-1043.0
172;1092.0;916.0;-805.0
195;968.0;948.0;-1086.0
147;998.0;911.0;-964.0
?;884.0;951.0;-945.0
?;919.0;1084.0;-996.0
-179;1073.0;1151.0;-1097.0
-182;1201.0;?;-1101.0
-214;1079.0;1712.0;-930.0
-6;1236.0;1624.0;?
214;1214.0;1340.0;-906.0
181;1162.0;1292.0;-891.0
182;1198.0;974.0;-967.0
-108;990.0;576.0;-1182.0
-226;857.0;435.0;-1114.0
-147;702.0;160.0;-1115.0
-192;500.0;74.0;?
-171;309.0;-123.0;-1127.0
-175;?;-46.0;-1179.0
-180;51.0;-150.0;-1037.0
-172;3.0;-84.0;?
-178;-29.0;-104.0;?
-175;-220.0;163.0;-543.0
-176;?;291.0;-384.0
-175;-201.0;81.0;-257.0
-175;-230.0;226.0;-137.0
-173;-237.0;255.0;-49.0
-171;-242.0;?;30.0
?;-209.0;-56.0;125.0
-169;-173.0;32.0;280.0
-168;?;53.0;197.0
-168;-9.0;47.0;217.0
-168;146.0;191.0;231.0
-168;117.0;299.0;301.0
-169;98.0;-126.0;317.0
-169;112.0;-130.0;325.0
-169;-32.0;-30.0;263.0
-169;-27.0;-520.0;?
-169;-36.0;?;51.0
-169;93.0;-350.0;-18.0
-169;25.0;?;52.0
?;-149.0;-526.0;11.0
-169;-342.0;?;151.0
-169;-473.0;-310.0;165.0
-169;?;-321.0;176.0
-169;-407.0;-265.0;123.0
?;-376.0;?;104.0
-169;-329.0;-73.0;234.0
-168;-304.0;-170.0;391.0
-168;-279.0;-92.0;551.0
-168;-290.0;-12.0;573.0
-168;-185.0;1.0;525.0
-168;-101.0;130.0;470.0
-169;-98.0;-42.0;465.0
-168;-181.0;-232.0;426.0
-168;-188.0;-188.0;410.0
-168;-188.0;-175.0;427.0
-168;-187.0;-211.0;371.0
-168;-153.0;-220.0;277.0
-168;-161.0;-152.0;202.0
-168;-133.0;-206.0;307.0
-168;-176.0;-261.0;386.0
-168;-170.0;-265.0;381.0
-168;-160.0;-289.0;400.0
-168;-172.0;-445.0;353.0
-168;-160.0;?;363.0
-168;-123.0;-294.0;340.0
-168;-162.0;-331.0;349.0
-168;-174.0;-291.0;349.0
-168;?;-324.0;?
-168;-204.0;-353.0;374.0
-168;-194.0;-307.0;381.0
-168;-211.0;-371.0;330.0
-168;-218.0;-322.0;351.0
-168;-210.0;-329.0;361.0
-168;?;-450.0;378.0
?;-248.0;-457.0;?
-168;-199.0;-422.0;393.0
-168;-236.0;-308.0;382.0
-168;-178.0;-216.0;406.0
-168;-200.0;-281.0;398.0
-168;-171.0;-328.0;?
?;-178.0;-578.0;457.0
-168;-186.0;-383.0;424.0
-168;-180.0;-317.0;397.0
-168;-197.0;-332.0;371.0
-168;-213.0;-313.0;351.0
-168;-213.0;-279.0;372.0
-168;-199.0;-295.0;360.0
?;-189.0;?;399.0
-168;-165.0;-278.0;380.0
-168;-197.0;-318.0;?
-168;-180.0;-234.0;409.0
-168;-180.0;-258.0;405.0
-168;-132.0;-280.0;387.0
-168;-190.0;-311.0;374.0
-168;-169.0;-227.0;352.0
-168;-193.0;-339.0;?
-168;-189.0;-298.0;373.0
-168;-217.0;?;?
-168;-227.0;-285.0;343.0
-168;-218.0;?;354.0
-168;-198.0;-309.0;375.0
-168;?;-277.0;370.0
-168;-182.0;-268.0;395.0
-168;-162.0;-343.0;390.0
-168;-191.0;-335.0;384.0
-168;-241.0;-373.0;388.0
-168;-268.0;-438.0;383.0
-167;-327.0;-580.0;382.0
-167;-387.0;-586.0;376.0
-167;-425.0;-603.0;361.0
-167;-449.0;-584.0;375.0
-167;-451.0;-578.0;?
-167;-387.0;-510.0;455.0
-167;-364.0;-448.0;496.0
-167;-261.0;-352.0;578.0
-167;-212.0;-286.0;625.0
-167;-228.0;-210.0;593.0
-167;-129.0;-263.0;591.0
-167;?;-185.0;540.0
-167;-53.0;-83.0;511.0
-167;0.0;-94.0;424.0
-167;0.0;-117.0;349.0
?;-16.0;-121.0;333.0
-167;-20.0;-89.0;292.0
-167;-19.0;-184.0;207.0
-167;-29.0;-124.0;178.0
-167;-51.0;-146.0;113.0
-167;-80.0;-205.0;107.0
-167;-115.0;-163.0;131.0
-167;-144.0;-170.0;145.0
-167;-125.0;-210.0;?
-167;-150.0;-159.0;141.0
-167;-180.0;-203.0;158.0
-167;-198.0;-215.0;170.0
-167;?;-252.0;211.0
-167;-209.0;-221.0;248.0
-167;-218.0;-225.0;254.0
-167;-218.0;-231.0;238.0
-167;-192.0;-218.0;269.0
-167;-188.0;-229.0;287.0
?;-189.0;?;294.0
-167;-209.0;-273.0;298.0
-167;-237.0;-237.0;322.0
-167;-218.0;-263.0;334.0
?;-198.0;-218.0;321.0
-167;-191.0;-227.0;310.0
-167;-183.0;-265.0;309.0
-167;-201.0;-300.0;309.0
-167;-197.0;-255.0;322.0
-167;-198.0;-243.0;327.0
-167;-203.0;-221.0;313.0
-167;-213.0;-235.0;306.0
-167;-220.0;-273.0;303.0
-167;-199.0;-222.0;301.0
-167;-215.0;-260.0;311.0
-167;?;-270.0;313.0
-167;-217.0;-285.0;313.0
-167;-204.0;-226.0;316.0
?;-180.0;-262.0;?
-167;-204.0;-219.0;320.0
-167;-215.0;-266.0;316.0
-167;-205.0;-229.0;322.0
-167;-208.0;-255.0;326.0
-167;-203.0;-266.0;319.0
-167;-199.0;-250.0;310.0
-167;-216.0;-249.0;310.0
-167;-209.0;-283.0;316.0
-167;-213.0;-247.0;?
?;-212.0;-225.0;319.0
-167;-198.0;-251.0;320.0
-167;-206.0;-278.0;314.0
-167;-207.0;-245.0;317.0
-167;-217.0;-256.0;328.0
-167;-216.0;-207.0;319.0
?;-206.0;-256.0;318.0
-167;-210.0;-232.0;319.0
-167;-213.0;-213.0;314.0
-167;?;-217.0;317.0
-167;-213.0;-244.0;319.0
-167;-198.0;-245.0;318.0
-168;-208.0;-262.0;314.0
-167;-180.0;-256.0;313.0
-167;-163.0;-202.0;307.0
-167;-199.0;-192.0;307.0
-167;-189.0;-204.0;312.0
-167;-197.0;-210.0;310.0
-167;-182.0;-233.0;304.0
-167;-178.0;-262.0;298.0
-167;-189.0;-272.0;275.0
-167;-190.0;-282.0;277.0
-167;-197.0;-215.0;?
-167;?;-217.0;286.0
-167;-172.0;-194.0;292.0
-167;-165.0;-202.0;291.0
-167;-162.0;-205.0;301.0
-167;-150.0;-187.0;309.0
-167;-146.0;-132.0;302.0
-168;?;-60.0;306.0
-168;-115.0;-78.0;286.0
-168;-155.0;-199.0;280.0
-168;-200.0;-234.0;285.0
-168;-209.0;-208.0;283.0
-168;-175.0;-208.0;278.0
-168;-133.0;-214.0;271.0
-168;-132.0;-209.0;261.0
-168;-143.0;-182.0;289.0
-168;-159.0;-293.0;304.0
-168;-138.0;-262.0;363.0
-168;-133.0;-283.0;352.0
-168;-163.0;?;328.0
-168;-156.0;-266.0;328.0
-168;-157.0;-263.0;309.0
-168;-199.0;-257.0;329.0
-168;-212.0;-248.0;323.0
-168;-263.0;-324.0;296.0
-168;-252.0;-400.0;301.0
-168;-289.0;-399.0;343.0
-168;-313.0;-425.0;329.0
-168;-316.0;-461.0;372.0
-168;-348.0;-474.0;389.0
-168;-339.0;-435.0;431.0
?;-327.0;-444.0;446.0
-168;-308.0;-450.0;445.0
-168;-350.0;-459.0;475.0
-168;-356.0;-482.0;507.0
-168;-375.0;?;518.0
-168;-394.0;-548.0;536.0
-168;-376.0;-645.0;552.0
-168;-344.0;-619.0;498.0
-168;-344.0;-623.0;502.0
?;-344.0;-557.0;534.0
-168;-344.0;-524.0;543.0
-168;-330.0;-473.0;550.0
-168;-371.0;-580.0;580.0
-168;-402.0;-513.0;544.0
-168;-397.0;-449.0;551.0
-168;-386.0;-445.0;528.0
-168;-354.0;-369.0;524.0
-168;-297.0;-407.0;520.0
-168;-325.0;-419.0;540.0
-168;-348.0;-444.0;?
-168;-325.0;-483.0;585.0
-168;?;-521.0;593.0
-168;-355.0;-468.0;545.0
-168;?;-432.0;515.0
-168;-291.0;-337.0;508.0
-168;-295.0;-383.0;537.0
-168;-328.0;-444.0;529.0
-168;-336.0;-411.0;536.0
-168;-327.0;-388.0;552.0
-168;-355.0;-432.0;535.0
-168;-359.0;-399.0;482.0
-168;-339.0;-377.0;483.0
-168;-349.0;-378.0;496.0
-168;-314.0;-379.0;531.0
-168;-311.0;?;513.0
-168;-350.0;-411.0;532.0
-168;-321.0;-403.0;539.0
-168;-324.0;-394.0;526.0
-168;?;-364.0;530.0
-168;-317.0;-364.0;524.0
-168;-292.0;-353.0;502.0
-168;-290.0;-293.0;517.0
-168;-262.0;-309.0;517.0
-168;-253.0;-387.0;501.0
-168;-256.0;-345.0;507.0
-168;-261.0;-366.0;504.0
-168;-283.0;-201.0;497.0
-168;-255.0;-206.0;469.0
-168;-298.0;-277.0;459.0
?;-363.0;-423.0;445.0
-168;-433.0;?;436.0
-168;-486.0;-444.0;445.0
-168;?;-529.0;?
-168;-432.0;-523.0;410.0
?;-424.0;?;439.0
-168;-350.0;-391.0;508.0
-168;-284.0;-344.0;573.0
-168;-221.0;-328.0;632.0
-168;-164.0;-262.0;621.0
-168;-46.0;-240.0;589.0
-168;-18.0;-139.0;575.0
-168;-26.0;-223.0;514.0
-168;-56.0;-209.0;441.0
-168;-28.0;-320.0;?
-168;-79.0;-361.0;?
-168;-52.0;-426.0;246.0
-168;-36.0;-426.0;165.0
-168;-85.0;-358.0;160.0
-168;-50.0;-306.0;163.0
-168;?;-405.0;176.0
-168;96.0;-527.0;183.0
-168;0.0;-412.0;233.0
-167;222.0;-319.0;214.0
-166;300.0;256.0;202.0
-166;647.0;518.0;182.0
-166;308.0;-42.0;165.0
-166;-351.0;-240.0;114.0
-166;-696.0;-389.0;151.0
-166;-810.0;-934.0;89.0
-166;-820.0;-1282.0;-85.0
-165;-773.0;-1138.0;-292.0
-165;-790.0;-628.0;-418.0
-165;-718.0;165.0;157.0
-165;-620.0;396.0;620.0
-165;-435.0;-67.0;827.0
-165;-198.0;-360.0;877.0
-165;-65.0;-78.0;803.0
-165;-38.0;157.0;700.0
-165;97.0;-21.0;762.0
-165;?;25.0;576.0
-166;160.0;128.0;474.0
-166;239.0;?;303.0
-166;268.0;469.0;135.0
-166;325.0;722.0;137.0
?;320.0;731.0;56.0
-166;348.0;479.0;-42.0
-166;210.0;397.0;-67.0
-166;191.0;302.0;-106.0
-166;101.0;139.0;-131.0
-167;37.0;44.0;-169.0
-167;57.0;-71.0;-229.0
-167;64.0;-16.0;-223.0
-167;167.0;-183.0;-153.0
-167;129.0;-265.0;-50.0
-167;147.0;-107.0;-3.0
-167;121.0;-91.0;100.0
-167;205.0;-105.0;103.0
?;245.0;-111.0;108.0
-167;237.0;-107.0;56.0
-167;274.0;-102.0;40.0
-167;195.0;-241.0;-17.0
-167;160.0;-207.0;-15.0
-167;203.0;-229.0;10.0
-167;114.0;-263.0;-60.0
-167;84.0;-336.0;-97.0
-167;84.0;-264.0;-121.0
-167;-5.0;-254.0;-110.0
-167;-50.0;-324.0;-3.0
-167;13.0;-440.0;-36.0
-167;-41.0;-480.0;-4.0
-167;50.0;-349.0;71.0
-167;-93.0;-360.0;71.0
-167;-194.0;-307.0;85.0
-167;-337.0;-271.0;177.0
-167;-443.0;-380.0;131.0
-167;-498.0;-528.0;167.0
-167;-394.0;-424.0;161.0
-167;-302.0;-304.0;128.0
-167;-247.0;-304.0;284.0
-167;-368.0;117.0;378.0
-167;-350.0;42.0;529.0
-167;-195.0;-28.0;587.0
?;-220.0;40.0;567.0
-167;-155.0;19.0;461.0
-167;-169.0;-90.0;405.0
-167;-224.0;-153.0;409.0
-167;-242.0;-112.0;483.0
-167;-201.0;-125.0;368.0
-167;-215.0;-182.0;338.0
-167;-253.0;-115.0;332.0
-167;-310.0;-166.0;289.0
-167;-331.0;-56.0;334.0
-167;?;-165.0;387.0
-167;-311.0;-143.0;373.0
-167;?;-267.0;336.0
-167;-355.0;-215.0;369.0
-167;-363.0;-332.0;436.0
-167;-300.0;?;446.0
-167;-266.0;-246.0;470.0
-167;-284.0;-248.0;443.0
-167;-288.0;-364.0;436.0
-167;-279.0;-386.0;455.0
-167;-262.0;-164.0;486.0
-167;-253.0;?;475.0
?;-253.0;-291.0;400.0
-167;?;-319.0;419.0
-167;-271.0;-310.0;422.0
-167;-260.0;-256.0;410.0
-167;-217.0;-246.0;?
-167;-264.0;-221.0;396.0
-167;-235.0;-314.0;390.0
-167;-249.0;-224.0;399.0
-167;?;-220.0;423.0
?;?;-164.0;425.0
-167;-232.0;-316.0;390.0
-167;?;-340.0;385.0
-167;-212.0;-292.0;396.0
-167;-217.0;-271.0;391.0
-167;-218.0;-290.0;399.0
-167;-252.0;-230.0;388.0
-167;-256.0;-338.0;405.0
-167;-253.0;-341.0;386.0
-167;-265.0;-325.0;362.0
-167;-230.0;-382.0;378.0
-167;-225.0;-396.0;373.0
-167;-236.0;-336.0;397.0
-167;-243.0;-284.0;401.0
-167;-217.0;-333.0;400.0
-167;-225.0;-379.0;422.0
-167;-219.0;-360.0;411.0
-167;-241.0;-329.0;379.0
-167;-232.0;-322.0;390.0
-167;-237.0;-314.0;380.0
-167;-208.0;-313.0;391.0
-167;-202.0;-313.0;371.0
-167;-207.0;-350.0;359.0
-167;-208.0;-258.0;372.0
-167;-204.0;-339.0;395.0
-167;?;-321.0;390.0
-167;-228.0;-327.0;389.0
-167;-234.0;-303.0;?
-167;-245.0;-323.0;360.0
-167;-227.0;-350.0;352.0
-167;-246.0;-358.0;365.0
-167;-243.0;-329.0;352.0
-167;-237.0;-300.0;?
-167;-269.0;?;376.0
-167;-292.0;-314.0;391.0
-167;-282.0;-288.0;375.0
-167;-297.0;-320.0;395.0
-167;-289.0;-285.0;?
-167;-324.0;-273.0;386.0
-167;-278.0;-281.0;409.0
-167;-264.0;-158.0;414.0
-167;-220.0;-64.0;442.0
-167;-173.0;-28.0;441.0
-167;-152.0;-28.0;434.0
-167;-160.0;-26.0;442.0
-167;-162.0;-203.0;?
-167;-216.0;-216.0;410.0
?;-267.0;-226.0;382.0
?;-246.0;-358.0;357.0
-167;-242.0;-347.0;333.0
-167;-226.0;-341.0;?
-167;-157.0;-489.0;336.0
-167;-162.0;-520.0;355.0
-167;-200.0;-413.0;425.0
-167;-197.0;?;433.0
-167;?;-518.0;382.0
-167;-190.0;-534.0;384.0
-167;-189.0;-534.0;361.0
-167;-189.0;-599.0;304.0
-167;-180.0;-632.0;325.0
-167;-170.0;-664.0;365.0
-167;-218.0;-560.0;331.0
-167;-179.0;-615.0;330.0
-167;-132.0;-750.0;330.0
-167;-164.0;-782.0;348.0
-167;-236.0;-557.0;328.0
-167;-189.0;-734.0;319.0
-167;-148.0;?;319.0
-167;-182.0;-680.0;372.0
-167;-142.0;-811.0;307.0
-167;-180.0;-878.0;287.0
-167;-213.0;-843.0;327.0
-167;-250.0;-464.0;364.0
-167;-107.0;-616.0;313.0
-167;-128.0;?;316.0
-167;-172.0;-665.0;334.0
-167;-291.0;-362.0;322.0
-167;-85.0;-837.0;333.0
-167;-188.0;-931.0;359.0
-167;-222.0;?;361.0
-167;-278.0;-521.0;269.0
-167;-163.0;-676.0;289.0
-167;-222.0;?;372.0
-167;-204.0;-767.0;369.0
-167;-215.0;-786.0;?
-167;-222.0;-687.0;331.0
-167;-251.0;-574.0;407.0
-167;-203.0;-731.0;371.0
-167;-210.0;-682.0;331.0
?;-233.0;-721.0;360.0
-167;-252.0;-766.0;?
-167;-281.0;-716.0;357.0
-167;-292.0;-755.0;377.0
-167;-283.0;-738.0;383.0
-167;-270.0;-678.0;346.0
-167;-268.0;-679.0;365.0
-167;-283.0;-684.0;377.0
-167;-288.0;?;392.0
-167;-301.0;-648.0;403.0
-167;-288.0;-598.0;419.0
-167;-267.0;-552.0;413.0
-167;-236.0;-634.0;412.0
-167;-263.0;-584.0;415.0
-167;-253.0;-599.0;407.0
-167;-277.0;-557.0;420.0
-167;-275.0;?;416.0
-167;-289.0;-536.0;404.0
-167;-285.0;-574.0;374.0
-167;-255.0;-558.0;377.0
-167;-223.0;-536.0;379.0
-167;-199.0;-413.0;386.0
-167;-221.0;-502.0;398.0
-167;-242.0;-484.0;396.0
-167;-270.0;-444.0;415.0
-167;-273.0;-413.0;408.0
-167;?;-484.0;371.0
-167;-274.0;-509.0;328.0
-167;-270.0;?;328.0
-167;-281.0;-479.0;335.0
-167;-281.0;-482.0;356.0
?;-287.0;-354.0;380.0
-167;-243.0;-346.0;383.0
-167;-242.0;-349.0;388.0
?;-237.0;-386.0;391.0
-167;-236.0;-377.0;398.0
-167;-265.0;-384.0;404.0
-167;-276.0;-385.0;415.0
-167;-332.0;-429.0;381.0
-167;-339.0;-461.0;352.0
-167;-311.0;-485.0;355.0
-167;-314.0;-466.0;352.0
?;-285.0;-379.0;369.0
-167;-300.0;-328.0;378.0
-167;-308.0;-314.0;410.0
-167;-325.0;-229.0;452.0
-167;?;-222.0;440.0
-167;-340.0;-304.0;430.0
-167;-363.0;-254.0;410.0
-167;-333.0;?;388.0
-167;-311.0;-114.0;402.0
-167;-320.0;-182.0;435.0
-167;-260.0;-113.0;425.0
-167;-210.0;-124.0;404.0
-167;-168.0;-225.0;454.0
-167;-166.0;-272.0;463.0
-167;?;-252.0;440.0
-167;-189.0;-220.0;410.0
-167;-261.0;-252.0;?
-167;-327.0;-204.0;354.0
-167;-396.0;-184.0;333.0
-167;-382.0;-180.0;299.0
-167;-408.0;-189.0;293.0
-167;-354.0;-213.0;284.0
-167;-331.0;?;338.0
?;-268.0;-227.0;401.0
-167;-174.0;-173.0;453.0
-167;-123.0;-245.0;493.0
-167;-113.0;-242.0;499.0
-167;-139.0;-233.0;495.0
-167;-197.0;-169.0;446.0
-167;?;-238.0;423.0
-167;-285.0;-147.0;359.0
-167;-332.0;-161.0;296.0
?;-382.0;-223.0;258.0
-167;-382.0;-118.0;247.0
-167;-367.0;-190.0;288.0
-167;-338.0;-193.0;339.0
-167;-288.0;-198.0;369.0
-167;-270.0;-239.0;401.0
-167;?;-218.0;446.0
-167;-112.0;?;477.0
-167;-148.0;-254.0;471.0
-167;-236.0;-190.0;460.0
-167;-275.0;-151.0;435.0
-167;-328.0;-180.0;408.0
-167;-382.0;-193.0;361.0
-167;-399.0;-180.0;280.0
-167;?;-184.0;249.0
-167;-395.0;-162.0;307.0
-167;-336.0;-161.0;365.0
-167;-255.0;-195.0;393.0
-167;-166.0;-194.0;438.0
-167;?;-164.0;482.0
?;-108.0;-215.0;506.0
-167;-211.0;-230.0;511.0
-167;-286.0;-199.0;478.0
-167;-308.0;-198.0;423.0
-167;-364.0;?;350.0
-167;-405.0;-141.0;287.0
-167;-435.0;-188.0;230.0
-167;-404.0;-182.0;?
-167;-334.0;-163.0;366.0
-167;-307.0;-139.0;416.0
-167;-218.0;-182.0;424.0
-167;-165.0;-227.0;471.0
-167;-151.0;-255.0;505.0
-167;-174.0;-236.0;527.0
-167;?;?;480.0
-167;-288.0;-215.0;434.0
-167;-339.0;-275.0;392.0
-167;-389.0;-201.0;341.0
-167;-419.0;-208.0;297.0
-167;-426.0;-179.0;294.0
-167;?;-221.0;310.0
-167;-302.0;-158.0;368.0
-167;?;-220.0;416.0
-167;-169.0;-158.0;454.0
-167;-119.0;-189.0;492.0
-167;-141.0;-201.0;519.0
-167;-262.0;-225.0;506.0
-167;-344.0;-180.0;448.0
-167;-409.0;-281.0;398.0
-167;-427.0;-116.0;360.0
-167;-438.0;-143.0;277.0
-167;-379.0;-197.0;251.0
-167;-342.0;-159.0;315.0
-167;-262.0;-122.0;398.0
-167;-173.0;-194.0;472.0
?;-85.0;-189.0;?
-167;-89.0;-199.0;510.0
-167;-207.0;-183.0;523.0
?;-317.0;-136.0;467.0
-167;-377.0;-181.0;424.0
-167;-396.0;-168.0;356.0
-167;-445.0;-92.0;287.0
?;?;-166.0;234.0
-167;-376.0;-127.0;258.0
-167;-304.0;-72.0;353.0
-167;-257.0;-114.0;439.0
-167;-164.0;-173.0;483.0
-167;-113.0;-164.0;512.0
