InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
166;?;670.0;546.0;52.0;946.0;459.0;?;654.0;251.0;-321.0
?;691.0;670.0;548.0;?;934.0;429.0;-91.0;652.0;326.0;-98.0
?;?;674.0;550.0;61.0;936.0;?;-132.0;?;465.0;-37.0
?;690.0;680.0;552.0;?;956.0;425.0;-168.0;650.0;?;-29.0
163;691.0;686.0;552.0;50.0;991.0;?;-143.0;654.0;?;-161.0
163;692.0;?;?;41.0;1022.0;325.0;-78.0;656.0;747.0;-197.0
162;690.0;?;556.0;33.0;1040.0;359.0;-315.0;665.0;489.0;-267.0
?;687.0;711.0;550.0;24.0;1067.0;287.0;-185.0;?;507.0;?
162;684.0;717.0;543.0;14.0;1078.0;273.0;-125.0;675.0;568.0;-269.0
162;677.0;725.0;534.0;-7.0;?;302.0;-49.0;669.0;429.0;-285.0
162;675.0;730.0;523.0;-24.0;1099.0;?;-24.0;660.0;384.0;-363.0
161;673.0;735.0;511.0;-41.0;?;369.0;-188.0;648.0;250.0;-361.0
161;667.0;?;500.0;-62.0;1104.0;?;-324.0;639.0;267.0;-327.0
162;661.0;744.0;?;-84.0;1107.0;458.0;-314.0;?;?;-344.0
158;?;745.0;?;-111.0;1115.0;?;?;625.0;238.0;?
165;650.0;?;465.0;-130.0;1120.0;?;-335.0;618.0;272.0;-408.0
153;?;746.0;?;-145.0;1127.0;544.0;?;609.0;395.0;-435.0
?;640.0;746.0;?;?;?;675.0;-385.0;?;441.0;-561.0
?;638.0;?;447.0;-173.0;1138.0;449.0;?;?;403.0;-519.0
150;?;?;449.0;-182.0;1140.0;425.0;-390.0;600.0;?;?
200;637.0;736.0;453.0;-184.0;?;?;-528.0;?;?;-387.0
14;638.0;734.0;461.0;-181.0;1145.0;531.0;-428.0;?;454.0;-237.0
-151;640.0;729.0;474.0;?;1143.0;372.0;-345.0;592.0;321.0;-232.0
-129;642.0;726.0;?;-148.0;1143.0;289.0;-631.0;598.0;335.0;-244.0
-146;645.0;727.0;493.0;-121.0;1134.0;255.0;-578.0;603.0;365.0;-282.0
-153;652.0;729.0;?;?;1144.0;?;-420.0;612.0;449.0;?
-215;655.0;733.0;?;-76.0;1152.0;278.0;-395.0;?;?;-260.0
?;?;?;505.0;-50.0;1162.0;195.0;-228.0;?;362.0;-235.0
214;653.0;736.0;515.0;-35.0;1165.0;?;-176.0;631.0;303.0;?
151;652.0;?;520.0;-21.0;1153.0;139.0;-193.0;634.0;263.0;-194.0
157;653.0;724.0;521.0;-19.0;1138.0;175.0;-221.0;636.0;183.0;-255.0
163;654.0;714.0;522.0;-21.0;1119.0;161.0;-250.0;640.0;128.0;-350.0
148;654.0;705.0;522.0;-29.0;1089.0;150.0;-301.0;?;170.0;-332.0
156;686.0;?;495.0;-17.0;1013.0;472.0;-401.0;?;252.0;-416.0
156;681.0;720.0;482.0;-28.0;1024.0;482.0;-443.0;687.0;329.0;-516.0
150;675.0;728.0;469.0;-37.0;1042.0;551.0;-481.0;?;426.0;?
166;667.0;737.0;?;?;1056.0;689.0;-438.0;679.0;?;-551.0
138;662.0;743.0;?;-52.0;1069.0;504.0;-335.0;674.0;371.0;?
178;660.0;746.0;445.0;-60.0;?;418.0;?;?;?;-517.0
161;659.0;748.0;?;-64.0;1089.0;476.0;?;667.0;507.0;-461.0
?;?;749.0;450.0;-62.0;1093.0;453.0;-453.0;660.0;?;-255.0
-74;658.0;?;461.0;?;1100.0;465.0;?;660.0;?;-138.0
?;659.0;747.0;476.0;-39.0;1099.0;327.0;-560.0;?;298.0;-180.0
-114;?;744.0;486.0;-24.0;1102.0;224.0;?;667.0;?;-211.0
-93;668.0;?;496.0;-15.0;1104.0;217.0;?;672.0;389.0;-203.0
-157;673.0;735.0;505.0;2.0;1099.0;216.0;-410.0;680.0;435.0;-221.0
?;675.0;?;512.0;9.0;1104.0;198.0;-320.0;686.0;?;-207.0
89;678.0;725.0;520.0;17.0;1110.0;141.0;-118.0;?;?;-221.0
209;682.0;?;?;19.0;?;166.0;?;695.0;195.0;-198.0
?;687.0;703.0;531.0;19.0;1090.0;187.0;-178.0;701.0;135.0;-204.0
168;?;?;535.0;9.0;?;216.0;-208.0;707.0;114.0;-307.0
?;?;677.0;541.0;?;1032.0;185.0;?;713.0;160.0;-337.0
152;695.0;669.0;548.0;-13.0;1015.0;167.0;-216.0;718.0;198.0;-123.0
162;692.0;665.0;554.0;?;1001.0;299.0;?;716.0;238.0;-277.0
155;688.0;664.0;561.0;?;?;544.0;-152.0;?;294.0;-353.0
160;682.0;?;566.0;-27.0;?;?;-111.0;717.0;436.0;31.0
156;678.0;674.0;571.0;-30.0;1019.0;461.0;-136.0;719.0;627.0;167.0
?;677.0;679.0;574.0;?;1040.0;335.0;?;?;?;154.0
158;676.0;?;?;?;1064.0;?;-33.0;722.0;717.0;-107.0
157;677.0;692.0;579.0;-78.0;1100.0;279.0;-135.0;727.0;720.0;-194.0
?;?;703.0;574.0;-109.0;?;349.0;-523.0;734.0;367.0;-313.0
?;?;710.0;566.0;-122.0;1167.0;377.0;-271.0;738.0;540.0;-305.0
158;649.0;716.0;?;-146.0;1180.0;349.0;7.0;735.0;617.0;-308.0
?;641.0;722.0;547.0;-162.0;1190.0;353.0;?;727.0;?;-319.0
?;643.0;730.0;533.0;-169.0;1200.0;381.0;53.0;719.0;306.0;-348.0
159;648.0;739.0;?;-176.0;1202.0;463.0;-193.0;?;?;-360.0
154;651.0;746.0;510.0;-189.0;1206.0;482.0;?;700.0;359.0;-339.0
162;653.0;750.0;499.0;-200.0;1213.0;539.0;?;695.0;330.0;-373.0
154;?;752.0;?;-214.0;1219.0;612.0;?;691.0;320.0;?
156;653.0;753.0;477.0;-225.0;?;512.0;-390.0;?;384.0;-397.0
?;653.0;753.0;468.0;-235.0;1234.0;700.0;-425.0;?;418.0;-513.0
133;653.0;753.0;465.0;-242.0;1244.0;626.0;?;675.0;429.0;-535.0
203;655.0;?;465.0;-240.0;1252.0;368.0;-408.0;670.0;391.0;-487.0
67;?;749.0;468.0;-232.0;?;431.0;-416.0;666.0;547.0;-424.0
-163;659.0;746.0;477.0;-217.0;1266.0;?;?;658.0;500.0;?
-109;661.0;?;490.0;-193.0;1271.0;380.0;-402.0;656.0;359.0;-201.0
-108;665.0;?;505.0;-162.0;1270.0;293.0;-527.0;659.0;330.0;?
-125;668.0;734.0;?;?;?;209.0;-685.0;664.0;294.0;?
?;673.0;731.0;?;-101.0;1279.0;172.0;-474.0;669.0;414.0;-221.0
-81;678.0;727.0;530.0;-77.0;?;?;?;678.0;436.0;-189.0
?;?;723.0;533.0;-60.0;1278.0;119.0;?;687.0;313.0;-147.0
176;683.0;716.0;?;?;?;89.0;-166.0;?;303.0;-175.0
145;686.0;705.0;?;-47.0;?;91.0;-118.0;700.0;207.0;-176.0
170;691.0;692.0;539.0;-48.0;1245.0;111.0;-144.0;709.0;?;-211.0
?;696.0;677.0;539.0;?;1221.0;162.0;-171.0;719.0;105.0;-297.0
155;698.0;663.0;541.0;?;1177.0;?;-149.0;?;129.0;-405.0
?;697.0;654.0;544.0;?;1150.0;163.0;-111.0;?;134.0;?
148;695.0;648.0;?;-101.0;1135.0;?;-112.0;739.0;208.0;-346.0
?;690.0;647.0;552.0;-106.0;?;?;?;747.0;263.0;?
152;685.0;651.0;557.0;-109.0;1133.0;518.0;-91.0;?;?;-23.0
150;678.0;658.0;563.0;?;1158.0;527.0;-99.0;746.0;?;?
151;675.0;667.0;568.0;-102.0;1196.0;409.0;-124.0;746.0;687.0;-1.0
?;675.0;673.0;571.0;-110.0;1217.0;225.0;-106.0;751.0;756.0;?
151;674.0;680.0;575.0;-113.0;1259.0;225.0;-177.0;753.0;689.0;?
151;671.0;687.0;575.0;-126.0;1296.0;270.0;-454.0;761.0;431.0;-260.0
150;?;689.0;568.0;-144.0;1333.0;377.0;-239.0;767.0;426.0;-291.0
151;662.0;691.0;562.0;-162.0;1338.0;?;-130.0;764.0;530.0;-301.0
150;656.0;694.0;555.0;-172.0;1341.0;356.0;7.0;757.0;381.0;-342.0
151;658.0;699.0;546.0;-173.0;1345.0;?;16.0;750.0;270.0;?
151;661.0;706.0;?;-164.0;1345.0;379.0;-191.0;741.0;299.0;-340.0
?;665.0;714.0;524.0;-165.0;?;386.0;-255.0;733.0;316.0;-216.0
152;669.0;720.0;512.0;-160.0;1347.0;?;-341.0;727.0;?;-330.0
148;672.0;725.0;499.0;-157.0;1355.0;557.0;?;722.0;?;-407.0
152;?;728.0;487.0;-149.0;1361.0;539.0;-409.0;717.0;356.0;-327.0
?;675.0;730.0;476.0;-144.0;1371.0;616.0;-446.0;711.0;434.0;-328.0
144;?;730.0;470.0;?;?;619.0;-410.0;707.0;404.0;-473.0
156;680.0;728.0;468.0;?;1383.0;?;-258.0;706.0;371.0;?
127;683.0;725.0;470.0;-126.0;?;449.0;-339.0;707.0;501.0;-493.0
173;685.0;724.0;475.0;-112.0;1395.0;508.0;-467.0;?;560.0;-419.0
119;686.0;724.0;?;-89.0;1399.0;473.0;-380.0;700.0;392.0;-349.0
-58;689.0;721.0;497.0;-57.0;1389.0;368.0;?;700.0;277.0;-267.0
-104;690.0;720.0;?;-33.0;1382.0;309.0;-605.0;?;208.0;-290.0
-171;690.0;?;515.0;-13.0;1367.0;230.0;-586.0;709.0;?;?
2;687.0;718.0;526.0;5.0;1351.0;157.0;-496.0;?;442.0;-334.0
?;682.0;?;535.0;-47.0;1100.0;315.0;-236.0;640.0;207.0;-136.0
147;679.0;651.0;535.0;-38.0;1060.0;498.0;-162.0;?;?;-123.0
?;673.0;?;539.0;-21.0;?;451.0;-113.0;631.0;374.0;-298.0
142;665.0;657.0;543.0;-3.0;1033.0;425.0;-147.0;630.0;540.0;39.0
145;662.0;664.0;?;10.0;1044.0;529.0;-178.0;627.0;702.0;48.0
144;?;670.0;552.0;5.0;1073.0;406.0;-127.0;626.0;590.0;?
145;664.0;678.0;560.0;?;1102.0;371.0;-17.0;632.0;662.0;?
145;668.0;?;560.0;10.0;?;363.0;-275.0;640.0;500.0;-202.0
144;672.0;692.0;556.0;?;?;368.0;?;646.0;530.0;?
145;671.0;699.0;550.0;18.0;1192.0;401.0;-214.0;642.0;?;?
143;666.0;710.0;?;19.0;?;416.0;?;637.0;389.0;-449.0
147;?;720.0;?;12.0;1248.0;451.0;-134.0;631.0;?;-394.0
141;661.0;730.0;521.0;-8.0;1260.0;436.0;-174.0;624.0;?;?
147;659.0;740.0;513.0;?;1278.0;429.0;?;618.0;258.0;-397.0
145;?;749.0;505.0;-52.0;1293.0;?;-356.0;615.0;300.0;?
138;651.0;755.0;?;-78.0;1306.0;598.0;?;?;368.0;-627.0
158;646.0;?;488.0;?;1317.0;628.0;-478.0;609.0;427.0;-563.0
122;643.0;761.0;480.0;-102.0;1327.0;?;-466.0;?;371.0;-517.0
174;641.0;761.0;?;-113.0;1331.0;580.0;-411.0;601.0;?;-455.0
116;642.0;?;473.0;-118.0;1331.0;372.0;-377.0;599.0;312.0;-380.0
?;644.0;754.0;473.0;-118.0;?;477.0;-504.0;?;497.0;-339.0
-143;645.0;752.0;477.0;-96.0;?;?;?;597.0;480.0;?
-59;649.0;?;482.0;?;1323.0;421.0;-538.0;595.0;?;-232.0
-129;655.0;?;486.0;-13.0;?;282.0;-577.0;598.0;312.0;-127.0
-99;660.0;740.0;?;33.0;1299.0;?;?;602.0;320.0;-149.0
-159;669.0;?;?;78.0;?;92.0;-352.0;608.0;?;-239.0
-179;?;729.0;503.0;111.0;1250.0;113.0;-318.0;618.0;?;-242.0
102;679.0;725.0;506.0;132.0;1239.0;80.0;-325.0;628.0;371.0;-226.0
199;679.0;719.0;?;?;1207.0;?;-252.0;634.0;?;?
130;679.0;709.0;512.0;160.0;1171.0;56.0;-143.0;640.0;188.0;-150.0
?;684.0;695.0;513.0;172.0;1112.0;28.0;-95.0;647.0;158.0;-176.0
?;689.0;?;514.0;174.0;1057.0;116.0;-151.0;654.0;120.0;?
134;694.0;663.0;517.0;168.0;1012.0;181.0;-181.0;659.0;132.0;-398.0
140;696.0;650.0;524.0;158.0;962.0;284.0;-156.0;663.0;174.0;-267.0
136;695.0;?;531.0;150.0;929.0;475.0;-122.0;664.0;?;-318.0
144;694.0;639.0;540.0;?;912.0;?;-74.0;667.0;254.0;-297.0
140;693.0;641.0;550.0;?;922.0;615.0;-70.0;671.0;305.0;-35.0
140;691.0;?;554.0;?;940.0;550.0;?;675.0;488.0;-65.0
?;?;660.0;554.0;152.0;994.0;?;-184.0;676.0;?;?
141;?;672.0;?;138.0;1054.0;244.0;-180.0;?;669.0;-186.0
?;682.0;?;557.0;143.0;1141.0;270.0;-204.0;?;?;-219.0
141;676.0;701.0;?;145.0;1200.0;279.0;-497.0;699.0;?;-281.0
141;?;710.0;542.0;148.0;1224.0;283.0;-291.0;705.0;?;-296.0
141;666.0;716.0;?;139.0;1244.0;276.0;?;701.0;433.0;-337.0
141;661.0;723.0;?;124.0;?;?;-42.0;694.0;352.0;?
140;662.0;727.0;520.0;103.0;1259.0;?;-96.0;687.0;204.0;-418.0
143;663.0;732.0;?;90.0;1264.0;?;-221.0;679.0;207.0;-374.0
138;663.0;737.0;502.0;74.0;1279.0;?;-275.0;670.0;227.0;-339.0
144;?;740.0;?;?;1288.0;522.0;-323.0;664.0;225.0;-384.0
?;662.0;743.0;487.0;43.0;1301.0;581.0;-351.0;659.0;251.0;-447.0
136;660.0;?;480.0;32.0;?;515.0;-388.0;655.0;?;-419.0
153;?;748.0;474.0;29.0;1337.0;652.0;-412.0;652.0;456.0;-513.0
116;658.0;748.0;472.0;27.0;1355.0;567.0;-371.0;650.0;445.0;?
178;660.0;745.0;474.0;25.0;1366.0;413.0;?;?;398.0;-457.0
122;664.0;?;479.0;29.0;?;475.0;-393.0;645.0;?;-398.0
?;667.0;738.0;486.0;44.0;1389.0;496.0;-469.0;639.0;440.0;-273.0
?;672.0;734.0;495.0;?;1396.0;481.0;-379.0;638.0;?;-204.0
-98;?;729.0;508.0;104.0;1399.0;339.0;-504.0;640.0;340.0;-223.0
-109;?;?;518.0;140.0;1398.0;233.0;-720.0;?;299.0;-226.0
-160;684.0;722.0;524.0;?;1390.0;174.0;?;651.0;310.0;-236.0
-121;689.0;?;?;212.0;1371.0;152.0;-374.0;659.0;417.0;?
163;691.0;712.0;?;233.0;?;167.0;-274.0;667.0;351.0;-202.0
183;690.0;?;530.0;?;1333.0;168.0;-153.0;674.0;220.0;-195.0
123;691.0;696.0;534.0;261.0;1293.0;119.0;-204.0;?;272.0;-220.0
152;692.0;685.0;?;?;?;217.0;-159.0;687.0;225.0;-277.0
?;695.0;671.0;535.0;270.0;1160.0;296.0;?;?;?;?
128;?;657.0;537.0;262.0;?;173.0;-151.0;?;147.0;-297.0
126;696.0;646.0;?;?;1024.0;205.0;-156.0;707.0;200.0;3.0
?;694.0;638.0;?;253.0;960.0;446.0;-161.0;711.0;?;-37.0
130;?;634.0;554.0;258.0;?;563.0;-126.0;?;?;-313.0
127;686.0;636.0;560.0;?;884.0;429.0;-110.0;?;580.0;-189.0
127;680.0;642.0;564.0;294.0;879.0;462.0;-183.0;717.0;739.0;?
129;681.0;644.0;566.0;302.0;878.0;353.0;-78.0;717.0;438.0;-112.0
129;?;645.0;?;309.0;?;281.0;5.0;?;595.0;-245.0
129;690.0;652.0;571.0;317.0;901.0;309.0;-82.0;?;?;-212.0
130;688.0;?;567.0;310.0;963.0;?;-409.0;721.0;340.0;?
129;685.0;677.0;559.0;?;1010.0;297.0;?;725.0;475.0;?
130;678.0;?;?;?;?;232.0;-279.0;721.0;517.0;-333.0
129;666.0;702.0;?;341.0;?;284.0;-121.0;713.0;440.0;-415.0
129;659.0;713.0;533.0;?;1101.0;348.0;-68.0;?;?;-447.0
131;657.0;721.0;?;351.0;1126.0;383.0;-177.0;697.0;?;-420.0
120;?;638.0;?;532.0;430.0;373.0;?;739.0;655.0;?
119;669.0;?;569.0;?;?;299.0;-347.0;746.0;469.0;-282.0
120;663.0;662.0;563.0;517.0;?;331.0;-233.0;748.0;?;-304.0
119;?;671.0;558.0;?;?;354.0;-196.0;742.0;465.0;-303.0
120;?;681.0;548.0;?;620.0;395.0;-95.0;736.0;384.0;-332.0
120;660.0;?;535.0;524.0;640.0;?;-142.0;731.0;?;-337.0
119;664.0;?;522.0;532.0;653.0;?;-294.0;726.0;296.0;-320.0
122;666.0;702.0;?;532.0;670.0;502.0;-377.0;721.0;?;-328.0
116;668.0;707.0;?;528.0;?;564.0;-352.0;?;277.0;-387.0
124;669.0;?;483.0;528.0;?;?;?;713.0;360.0;-396.0
118;?;?;473.0;?;732.0;550.0;?;708.0;431.0;-329.0
117;667.0;?;464.0;519.0;749.0;?;-416.0;?;?;-499.0
130;667.0;726.0;459.0;514.0;763.0;576.0;-392.0;702.0;430.0;-494.0
102;669.0;?;457.0;513.0;772.0;?;-391.0;698.0;475.0;-420.0
176;671.0;?;459.0;?;777.0;516.0;-448.0;?;523.0;-424.0
121;?;?;466.0;?;783.0;?;-451.0;690.0;447.0;?
-147;675.0;725.0;?;?;?;430.0;-369.0;?;367.0;-297.0
-155;678.0;723.0;490.0;517.0;781.0;366.0;-534.0;685.0;?;-256.0
-116;?;?;?;518.0;781.0;317.0;-690.0;688.0;?;-233.0
-224;681.0;715.0;?;?;776.0;277.0;-495.0;691.0;381.0;-271.0
-42;679.0;708.0;524.0;502.0;764.0;245.0;-433.0;?;472.0;?
184;676.0;700.0;529.0;480.0;745.0;211.0;?;698.0;445.0;-224.0
?;?;?;534.0;464.0;?;165.0;-193.0;?;357.0;-207.0
114;678.0;?;?;455.0;?;169.0;?;703.0;279.0;?
117;685.0;662.0;543.0;439.0;663.0;169.0;-209.0;708.0;277.0;-158.0
90;693.0;642.0;546.0;?;613.0;225.0;-225.0;?;?;-231.0
98;701.0;?;549.0;?;546.0;321.0;-230.0;717.0;215.0;?
86;706.0;604.0;553.0;360.0;498.0;360.0;-218.0;721.0;239.0;-253.0
?;708.0;590.0;558.0;325.0;470.0;375.0;?;725.0;256.0;-200.0
92;708.0;?;562.0;292.0;444.0;?;-158.0;729.0;272.0;?
92;707.0;576.0;564.0;261.0;437.0;579.0;-144.0;732.0;329.0;-248.0
?;704.0;577.0;567.0;232.0;450.0;499.0;-185.0;734.0;466.0;?
?;698.0;585.0;?;204.0;478.0;498.0;-234.0;734.0;549.0;?
?;691.0;596.0;571.0;173.0;506.0;340.0;-263.0;736.0;560.0;-196.0
?;685.0;609.0;573.0;143.0;544.0;237.0;-213.0;737.0;727.0;-178.0
?;676.0;627.0;?;108.0;592.0;275.0;-340.0;738.0;580.0;-213.0
97;666.0;643.0;?;74.0;?;317.0;-415.0;744.0;383.0;-275.0
97;660.0;656.0;?;?;689.0;305.0;-333.0;?;503.0;-343.0
?;651.0;?;558.0;?;707.0;253.0;?;744.0;542.0;?
?;642.0;673.0;547.0;?;?;361.0;-131.0;?;?;-356.0
97;642.0;678.0;?;?;?;444.0;?;731.0;299.0;-368.0
98;647.0;683.0;?;?;731.0;486.0;-143.0;725.0;291.0;-313.0
96;651.0;687.0;?;-12.0;739.0;475.0;-283.0;720.0;300.0;-259.0
99;?;690.0;493.0;-15.0;?;537.0;-371.0;?;280.0;-263.0
94;659.0;693.0;480.0;-23.0;763.0;563.0;?;714.0;359.0;?
100;659.0;697.0;468.0;-34.0;777.0;543.0;?;712.0;458.0;-413.0
99;?;702.0;459.0;-57.0;798.0;665.0;-440.0;711.0;512.0;-439.0
89;656.0;708.0;451.0;-81.0;812.0;?;-442.0;711.0;476.0;-548.0
116;?;709.0;?;-106.0;825.0;585.0;-356.0;710.0;429.0;?
81;661.0;?;446.0;-136.0;838.0;401.0;-376.0;?;471.0;-232.0
172;665.0;710.0;449.0;-171.0;848.0;421.0;?;711.0;?;?
137;?;712.0;456.0;-214.0;857.0;443.0;-507.0;715.0;399.0;-360.0
?;672.0;714.0;468.0;-262.0;864.0;402.0;-517.0;722.0;424.0;-357.0
-176;?;?;484.0;-315.0;871.0;358.0;?;730.0;403.0;-320.0
-198;670.0;716.0;495.0;-379.0;?;297.0;-640.0;740.0;?;-308.0
-54;669.0;711.0;?;-437.0;?;270.0;-328.0;749.0;285.0;?
208;?;?;507.0;?;880.0;?;-223.0;?;289.0;?
?;666.0;704.0;511.0;?;890.0;?;-313.0;764.0;307.0;-312.0
123;663.0;702.0;516.0;-513.0;903.0;?;?;769.0;313.0;-294.0
?;?;701.0;520.0;-491.0;911.0;182.0;-294.0;771.0;334.0;?
97;658.0;699.0;522.0;?;918.0;165.0;-209.0;772.0;318.0;-243.0
106;?;695.0;524.0;-393.0;?;186.0;-186.0;774.0;?;-293.0
88;659.0;689.0;526.0;-334.0;902.0;186.0;?;774.0;247.0;-300.0
?;?;682.0;529.0;-280.0;893.0;301.0;-197.0;774.0;?;-222.0
?;666.0;?;532.0;-212.0;868.0;347.0;-171.0;773.0;303.0;-72.0
78;670.0;668.0;535.0;-146.0;?;?;-155.0;771.0;307.0;?
?;?;662.0;536.0;-70.0;794.0;588.0;-141.0;769.0;352.0;29.0
83;679.0;658.0;538.0;-3.0;755.0;?;-160.0;766.0;401.0;185.0
87;686.0;654.0;541.0;53.0;720.0;462.0;-165.0;763.0;460.0;171.0
88;694.0;652.0;544.0;104.0;683.0;360.0;-197.0;759.0;612.0;77.0
89;698.0;?;549.0;?;?;311.0;-149.0;754.0;759.0;-113.0
?;700.0;664.0;?;?;633.0;?;-130.0;749.0;552.0;-245.0
89;698.0;676.0;558.0;228.0;625.0;280.0;-205.0;?;?;-305.0
89;?;687.0;559.0;?;621.0;230.0;-137.0;736.0;555.0;-304.0
89;687.0;702.0;558.0;198.0;?;194.0;-36.0;716.0;400.0;-311.0
89;678.0;716.0;551.0;147.0;666.0;220.0;41.0;697.0;268.0;-325.0
90;668.0;728.0;536.0;59.0;705.0;?;?;677.0;?;?
89;?;?;517.0;-23.0;744.0;300.0;-265.0;656.0;?;-454.0
92;?;747.0;497.0;-91.0;783.0;?;?;637.0;259.0;-427.0
89;?;754.0;477.0;-164.0;817.0;?;-322.0;619.0;266.0;-475.0
93;601.0;759.0;459.0;-238.0;847.0;472.0;-296.0;602.0;286.0;-535.0
92;585.0;762.0;?;-301.0;870.0;456.0;-280.0;585.0;333.0;-500.0
-10;242.0;450.0;?;-727.0;627.0;245.0;-358.0;?;553.0;?
-10;246.0;444.0;55.0;?;602.0;268.0;-74.0;-197.0;426.0;-253.0
?;236.0;425.0;56.0;?;582.0;317.0;?;-209.0;384.0;?
-10;215.0;391.0;?;?;569.0;302.0;?;-223.0;262.0;-286.0
?;?;358.0;56.0;-802.0;553.0;332.0;-137.0;-238.0;327.0;-306.0
-10;168.0;334.0;59.0;-816.0;541.0;?;-270.0;?;362.0;-325.0
?;155.0;315.0;62.0;-825.0;529.0;499.0;-240.0;-274.0;391.0;-333.0
-9;143.0;293.0;?;?;?;?;-195.0;-292.0;381.0;-346.0
-9;?;270.0;?;-828.0;504.0;?;?;-310.0;386.0;-382.0
-9;116.0;246.0;?;-824.0;492.0;?;-267.0;-328.0;380.0;-425.0
-9;102.0;?;41.0;-819.0;483.0;566.0;?;-345.0;?;-449.0
-10;88.0;199.0;25.0;-812.0;478.0;710.0;?;-361.0;?;-552.0
-10;72.0;179.0;5.0;-799.0;?;533.0;-414.0;-376.0;292.0;-490.0
-9;53.0;158.0;-15.0;-785.0;471.0;462.0;-441.0;-391.0;302.0;-450.0
8;34.0;139.0;-35.0;-764.0;468.0;501.0;-466.0;-406.0;351.0;-367.0
?;16.0;123.0;-53.0;-742.0;468.0;521.0;-503.0;-422.0;?;-284.0
81;-1.0;109.0;?;-715.0;468.0;444.0;-430.0;?;330.0;?
96;?;?;?;-690.0;468.0;341.0;-571.0;-455.0;?;-272.0
88;-34.0;100.0;-107.0;?;467.0;305.0;-621.0;-476.0;357.0;?
99;-49.0;110.0;?;?;470.0;298.0;-416.0;-491.0;411.0;-217.0
88;-61.0;127.0;-133.0;-634.0;479.0;245.0;?;-507.0;424.0;-174.0
9;-80.0;142.0;-154.0;-622.0;?;219.0;-258.0;-527.0;329.0;-161.0
-26;-110.0;154.0;-165.0;-607.0;489.0;192.0;?;-548.0;?;-186.0
-25;-144.0;163.0;?;?;496.0;228.0;-253.0;-565.0;?;-147.0
-45;-179.0;174.0;?;-570.0;492.0;234.0;?;-581.0;?;-164.0
?;-212.0;184.0;-188.0;?;480.0;181.0;-223.0;-598.0;103.0;-196.0
-63;-244.0;?;-209.0;-530.0;452.0;187.0;-176.0;-616.0;?;-230.0
?;-275.0;189.0;?;-510.0;425.0;?;?;-635.0;?;-293.0
-96;?;183.0;-265.0;?;399.0;123.0;-160.0;?;200.0;-392.0
-118;?;170.0;-294.0;-470.0;363.0;147.0;-138.0;?;?;-658.0
-111;-350.0;147.0;-323.0;-440.0;325.0;115.0;-103.0;-685.0;189.0;-818.0
-113;-374.0;?;-348.0;-399.0;288.0;26.0;-115.0;-699.0;159.0;-707.0
-113;-400.0;76.0;-371.0;-354.0;251.0;31.0;?;?;162.0;-720.0
?;?;31.0;-390.0;?;213.0;218.0;-174.0;-717.0;246.0;-797.0
-124;-445.0;?;-407.0;-240.0;176.0;402.0;-177.0;?;413.0;?
-121;?;-84.0;-420.0;-174.0;141.0;570.0;-215.0;-733.0;508.0;-598.0
-123;?;-149.0;-428.0;-93.0;117.0;500.0;-387.0;-740.0;348.0;-468.0
-122;-515.0;-207.0;-429.0;-14.0;103.0;534.0;-426.0;-747.0;349.0;-375.0
?;-530.0;-255.0;?;47.0;93.0;625.0;-430.0;-752.0;386.0;-335.0
-122;-530.0;-293.0;-427.0;?;107.0;661.0;-581.0;-753.0;?;-372.0
?;-517.0;-323.0;-426.0;?;137.0;672.0;-691.0;?;309.0;-400.0
-122;-496.0;-345.0;-427.0;77.0;?;652.0;-733.0;-760.0;?;-344.0
-122;?;-363.0;-433.0;?;213.0;541.0;-598.0;-763.0;424.0;-332.0
?;-453.0;-383.0;-446.0;?;?;459.0;-421.0;-766.0;507.0;?
-124;?;-408.0;?;134.0;258.0;515.0;?;-766.0;537.0;-462.0
-125;-451.0;?;-490.0;165.0;276.0;?;-413.0;?;440.0;-436.0
-124;?;-454.0;?;?;284.0;381.0;?;-762.0;?;-268.0
?;?;?;-528.0;244.0;?;449.0;-533.0;-760.0;?;?
-123;?;-478.0;?;280.0;279.0;482.0;-508.0;-757.0;231.0;-176.0
?;-536.0;?;-543.0;309.0;270.0;?;?;-755.0;?;-236.0
?;-553.0;-490.0;-547.0;336.0;263.0;288.0;-482.0;-754.0;?;-267.0
?;-565.0;-491.0;-547.0;?;?;354.0;-493.0;-756.0;391.0;-279.0
-122;?;-486.0;-544.0;?;236.0;?;?;-758.0;?;-243.0
-122;-584.0;-481.0;-539.0;366.0;231.0;?;-288.0;-756.0;326.0;-237.0
-122;?;-477.0;-532.0;375.0;?;418.0;-267.0;-751.0;309.0;-264.0
-122;-609.0;?;?;394.0;194.0;425.0;?;-746.0;298.0;-293.0
-122;-624.0;-481.0;-514.0;410.0;174.0;485.0;-256.0;?;331.0;-306.0
?;-634.0;-486.0;-506.0;429.0;?;529.0;?;-738.0;350.0;-318.0
-122;?;-491.0;-498.0;441.0;161.0;520.0;-394.0;?;?;?
-122;-639.0;-497.0;-491.0;449.0;160.0;498.0;-365.0;-733.0;345.0;-322.0
