Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit LLA accZ;Accelerometer LH accZ;Accelerometer LWR accZ
94.0;-111.0;2.0;20.0;306.0
106.0;-86.0;-8.0;37.0;294.0
136.0;-100.0;8.0;13.0;285.0
168.0;-67.0;22.0;-1.0;323.0
216.0;-65.0;41.0;-47.0;286.0
222.0;-39.0;?;-32.0;312.0
224.0;0.0;?;-30.0;290.0
239.0;-10.0;?;11.0;276.0
251.0;-30.0;?;32.0;266.0
235.0;-69.0;?;64.0;265.0
206.0;-56.0;?;39.0;271.0
199.0;-63.0;?;-19.0;307.0
234.0;-63.0;?;5.0;291.0
245.0;-51.0;?;8.0;305.0
233.0;-77.0;?;-33.0;330.0
225.0;-75.0;?;-44.0;321.0
228.0;-87.0;?;-23.0;361.0
243.0;-76.0;?;-7.0;332.0
213.0;-72.0;?;-12.0;335.0
271.0;-75.0;?;10.0;351.0
227.0;-51.0;170.0;42.0;299.0
?;-56.0;170.0;12.0;297.0
?;-67.0;?;1.0;295.0
?;-50.0;?;-40.0;296.0
?;-19.0;?;12.0;276.0
?;-28.0;?;-7.0;274.0
?;-20.0;?;-34.0;287.0
?;-41.0;181.0;-56.0;329.0
?;-21.0;181.0;-43.0;282.0
?;-25.0;167.0;-22.0;312.0
244.0;-26.0;169.0;29.0;283.0
250.0;-46.0;181.0;78.0;269.0
235.0;-77.0;178.0;73.0;249.0
214.0;-82.0;174.0;33.0;277.0
194.0;-86.0;187.0;-2.0;287.0
201.0;-55.0;191.0;-29.0;286.0
189.0;-47.0;192.0;10.0;291.0
233.0;-73.0;188.0;42.0;314.0
205.0;-105.0;178.0;-8.0;305.0
172.0;-107.0;167.0;-52.0;354.0
185.0;-107.0;155.0;-49.0;385.0
225.0;-108.0;140.0;-30.0;415.0
218.0;-132.0;143.0;-42.0;401.0
233.0;-171.0;138.0;-8.0;407.0
209.0;-171.0;134.0;-24.0;396.0
189.0;-188.0;132.0;46.0;386.0
184.0;-222.0;137.0;144.0;389.0
?;-229.0;159.0;35.0;340.0
?;-258.0;168.0;0.0;325.0
?;-248.0;165.0;83.0;309.0
?;-222.0;161.0;200.0;288.0
?;-284.0;161.0;266.0;310.0
?;-335.0;146.0;277.0;238.0
?;-366.0;124.0;245.0;176.0
?;-397.0;95.0;214.0;206.0
?;-438.0;82.0;238.0;177.0
?;-479.0;55.0;336.0;221.0
?;-544.0;29.0;338.0;292.0
?;-610.0;-18.0;306.0;364.0
-183.0;-610.0;-67.0;104.0;523.0
-55.0;-443.0;-95.0;-68.0;603.0
62.0;-350.0;-114.0;-200.0;597.0
182.0;-356.0;-112.0;-222.0;617.0
196.0;-313.0;-120.0;-122.0;549.0
107.0;-308.0;-154.0;-16.0;554.0
50.0;-251.0;-178.0;29.0;515.0
0.0;-235.0;-188.0;38.0;481.0
-26.0;-245.0;-166.0;-9.0;472.0
21.0;-258.0;-54.0;-26.0;424.0
21.0;-218.0;42.0;65.0;362.0
39.0;?;67.0;91.0;326.0
-6.0;?;58.0;175.0;355.0
-4.0;?;65.0;191.0;424.0
-46.0;?;77.0;211.0;427.0
-27.0;?;106.0;174.0;404.0
27.0;?;103.0;-15.0;275.0
93.0;?;94.0;-110.0;289.0
177.0;?;86.0;24.0;283.0
150.0;?;55.0;267.0;201.0
158.0;?;28.0;347.0;109.0
177.0;?;17.0;299.0;213.0
76.0;?;15.0;206.0;352.0
-10.0;?;18.0;33.0;364.0
23.0;-227.0;75.0;-93.0;379.0
71.0;-179.0;120.0;-78.0;378.0
89.0;-190.0;96.0;4.0;396.0
99.0;-241.0;10.0;81.0;453.0
111.0;-293.0;-94.0;103.0;394.0
115.0;-384.0;-39.0;130.0;450.0
112.0;-457.0;11.0;98.0;557.0
45.0;-490.0;74.0;119.0;584.0
2.0;-459.0;94.0;133.0;481.0
35.0;-536.0;90.0;155.0;555.0
107.0;-595.0;78.0;190.0;558.0
67.0;-509.0;84.0;?;407.0
-25.0;-295.0;89.0;?;290.0
26.0;-197.0;73.0;?;335.0
106.0;?;68.0;?;403.0
-58.0;?;81.0;?;362.0
-233.0;?;42.0;?;149.0
-209.0;?;-8.0;?;226.0
-128.0;?;-6.0;?;275.0
-1.0;?;-12.0;?;216.0
58.0;?;-42.0;192.0;234.0
-8.0;?;-89.0;221.0;101.0
-130.0;?;-116.0;256.0;53.0
-244.0;?;-214.0;301.0;21.0
-415.0;?;-307.0;314.0;39.0
-332.0;?;-366.0;277.0;58.0
-266.0;?;-242.0;221.0;157.0
-262.0;?;-155.0;55.0;183.0
-259.0;?;-226.0;-126.0;340.0
-211.0;-63.0;-252.0;-166.0;411.0
-54.0;47.0;-272.0;-158.0;383.0
29.0;180.0;-268.0;-354.0;532.0
391.0;45.0;-249.0;-363.0;802.0
407.0;-26.0;-231.0;-236.0;723.0
296.0;-13.0;-220.0;-126.0;593.0
390.0;-64.0;-196.0;-39.0;638.0
440.0;-287.0;-60.0;87.0;670.0
234.0;-402.0;122.0;139.0;623.0
198.0;-418.0;196.0;187.0;544.0
177.0;?;272.0;178.0;501.0
163.0;?;439.0;186.0;438.0
114.0;?;506.0;177.0;420.0
70.0;?;347.0;193.0;349.0
84.0;-431.0;278.0;215.0;338.0
30.0;-534.0;276.0;301.0;353.0
-31.0;-563.0;149.0;351.0;369.0
-104.0;-612.0;57.0;367.0;392.0
-68.0;-699.0;28.0;312.0;556.0
-51.0;-613.0;15.0;279.0;401.0
-46.0;-566.0;-21.0;355.0;252.0
86.0;-488.0;-27.0;445.0;423.0
85.0;-342.0;-46.0;392.0;444.0
129.0;-311.0;-64.0;273.0;422.0
185.0;-313.0;-100.0;213.0;342.0
205.0;-329.0;-116.0;127.0;206.0
138.0;-275.0;-129.0;109.0;89.0
-128.0;-188.0;-69.0;184.0;97.0
-250.0;-124.0;-105.0;79.0;?
-219.0;-148.0;-184.0;106.0;?
-181.0;-128.0;-205.0;60.0;?
-162.0;-125.0;-153.0;92.0;?
-216.0;-152.0;-118.0;204.0;?
-224.0;-228.0;-119.0;234.0;?
-271.0;-127.0;-127.0;254.0;?
-209.0;-20.0;-129.0;214.0;?
-10.0;-310.0;-153.0;262.0;?
66.0;-464.0;-129.0;48.0;?
114.0;-439.0;-113.0;-144.0;?
355.0;-191.0;-97.0;-118.0;?
57.0;-68.0;-97.0;48.0;?
81.0;-193.0;-125.0;79.0;?
528.0;-305.0;-140.0;85.0;?
175.0;-442.0;-40.0;116.0;435.0
120.0;-408.0;68.0;169.0;365.0
-2.0;-429.0;123.0;146.0;379.0
10.0;-370.0;219.0;12.0;466.0
-59.0;-187.0;264.0;-117.0;473.0
-22.0;-144.0;92.0;-184.0;533.0
-4.0;-321.0;-5.0;-64.0;539.0
165.0;-384.0;6.0;132.0;600.0
241.0;-424.0;6.0;252.0;522.0
219.0;-354.0;-45.0;285.0;505.0
227.0;-398.0;-71.0;195.0;629.0
337.0;-525.0;-52.0;92.0;700.0
213.0;-469.0;32.0;151.0;352.0
48.0;-513.0;192.0;239.0;326.0
38.0;-418.0;219.0;310.0;351.0
-59.0;-326.0;159.0;298.0;378.0
-41.0;-218.0;145.0;273.0;364.0
118.0;-208.0;114.0;248.0;277.0
269.0;-218.0;105.0;224.0;230.0
153.0;-221.0;113.0;160.0;209.0
157.0;-200.0;101.0;132.0;169.0
-2.0;-149.0;-40.0;?;126.0
-62.0;-91.0;-93.0;?;106.0
-68.0;-35.0;-105.0;?;138.0
-101.0;-3.0;-88.0;?;150.0
?;-103.0;-59.0;?;195.0
?;-156.0;-61.0;?;284.0
?;-126.0;-62.0;?;277.0
?;-248.0;-54.0;?;405.0
?;-428.0;-48.0;?;509.0
?;-414.0;?;?;609.0
?;-345.0;-22.0;-102.0;611.0
?;-260.0;1.0;-13.0;400.0
?;-171.0;12.0;116.0;327.0
216.0;-187.0;-21.0;134.0;354.0
387.0;-287.0;6.0;154.0;364.0
265.0;-392.0;38.0;179.0;290.0
78.0;-439.0;12.0;274.0;218.0
1.0;-441.0;21.0;252.0;259.0
-19.0;-381.0;98.0;183.0;343.0
-57.0;-353.0;?;62.0;364.0
-11.0;-308.0;?;21.0;404.0
47.0;-291.0;?;0.0;384.0
99.0;-342.0;?;-7.0;444.0
97.0;-464.0;?;110.0;527.0
67.0;-440.0;?;154.0;500.0
-1.0;-454.0;?;?;637.0
83.0;-581.0;?;?;842.0
112.0;-443.0;?;?;469.0
30.0;?;?;?;478.0
156.0;?;24.0;?;502.0
42.0;?;?;?;516.0
72.0;?;?;?;444.0
183.0;?;?;?;415.0
337.0;?;39.0;?;362.0
349.0;?;104.0;?;288.0
170.0;?;159.0;18.0;201.0
65.0;-137.0;35.0;21.0;151.0
-100.0;-99.0;-9.0;10.0;109.0
-159.0;-17.0;-55.0;5.0;138.0
-194.0;30.0;54.0;-38.0;117.0
-93.0;-15.0;68.0;-5.0;132.0
-131.0;-102.0;76.0;71.0;197.0
-86.0;-205.0;46.0;122.0;260.0
-220.0;-161.0;-6.0;313.0;278.0
-253.0;-255.0;-21.0;603.0;272.0
-78.0;-555.0;-7.0;894.0;326.0
-198.0;-918.0;0.0;883.0;414.0
52.0;-913.0;17.0;546.0;626.0
64.0;-481.0;20.0;43.0;812.0
409.0;-261.0;-4.0;-199.0;551.0
466.0;-270.0;-49.0;-303.0;321.0
468.0;-181.0;-82.0;-175.0;267.0
356.0;-248.0;-126.0;-24.0;232.0
173.0;-387.0;-226.0;113.0;206.0
94.0;-396.0;-381.0;179.0;381.0
-83.0;-282.0;-301.0;221.0;?
-80.0;-203.0;?;60.0;?
70.0;-136.0;?;-30.0;?
197.0;-145.0;?;-130.0;?
224.0;-167.0;?;-156.0;?
264.0;-135.0;?;-191.0;?
226.0;-75.0;?;-187.0;?
?;-116.0;?;-82.0;445.0
?;-192.0;?;25.0;457.0
?;-216.0;?;2.0;438.0
12.0;-246.0;?;-20.0;489.0
10.0;-256.0;?;-21.0;476.0
-11.0;-235.0;186.0;49.0;459.0
21.0;-216.0;204.0;189.0;345.0
107.0;-242.0;?;253.0;276.0
154.0;-341.0;?;211.0;351.0
135.0;-328.0;?;48.0;441.0
62.0;-288.0;?;-33.0;370.0
65.0;-203.0;?;14.0;297.0
-12.0;-248.0;?;127.0;242.0
-18.0;-307.0;?;181.0;298.0
-54.0;-376.0;?;179.0;318.0
-102.0;-492.0;?;154.0;405.0
-158.0;-543.0;?;85.0;555.0
-130.0;-438.0;?;-20.0;596.0
-51.0;-328.0;?;-55.0;534.0
114.0;-308.0;?;-112.0;468.0
223.0;-373.0;-33.0;35.0;410.0
190.0;-354.0;-79.0;5.0;402.0
106.0;-324.0;-72.0;258.0;449.0
0.0;-321.0;-38.0;158.0;434.0
-39.0;-393.0;-14.0;?;296.0
3.0;-232.0;21.0;?;324.0
-1.0;-269.0;29.0;?;282.0
77.0;-266.0;15.0;?;297.0
44.0;-231.0;29.0;?;248.0
-10.0;-235.0;16.0;107.0;242.0
-40.0;-279.0;32.0;157.0;263.0
-93.0;-326.0;42.0;212.0;253.0
-137.0;-366.0;41.0;243.0;231.0
-142.0;-410.0;26.0;236.0;277.0
-93.0;-433.0;-3.0;151.0;283.0
-69.0;-432.0;-19.0;109.0;309.0
-48.0;-427.0;-47.0;123.0;328.0
-40.0;-413.0;-54.0;84.0;397.0
-81.0;-407.0;-67.0;91.0;387.0
-53.0;-438.0;-90.0;135.0;355.0
2.0;-398.0;-109.0;158.0;368.0
8.0;-399.0;-119.0;104.0;391.0
27.0;-371.0;-110.0;89.0;348.0
29.0;-330.0;-95.0;80.0;348.0
45.0;?;-96.0;78.0;337.0
19.0;?;-105.0;70.0;324.0
13.0;?;-103.0;63.0;318.0
-28.0;?;-97.0;45.0;299.0
-61.0;?;-98.0;74.0;323.0
-77.0;?;-60.0;115.0;334.0
-54.0;?;-31.0;137.0;302.0
-3.0;?;-32.0;139.0;295.0
29.0;?;-30.0;?;296.0
38.0;?;-25.0;?;296.0
17.0;?;-23.0;?;296.0
-5.0;?;-24.0;?;305.0
-19.0;?;-24.0;?;327.0
-25.0;?;-25.0;?;333.0
-36.0;?;-21.0;?;342.0
-15.0;-324.0;-18.0;?;377.0
-45.0;-300.0;-18.0;?;377.0
-35.0;-300.0;-5.0;?;419.0
-32.0;-339.0;-9.0;?;413.0
1.0;-378.0;-11.0;?;408.0
39.0;-390.0;-8.0;?;410.0
31.0;-385.0;-18.0;74.0;405.0
13.0;-358.0;-11.0;74.0;426.0
0.0;-340.0;-4.0;93.0;394.0
0.0;-347.0;-3.0;121.0;358.0
1.0;-376.0;-15.0;150.0;328.0
-5.0;-379.0;-24.0;142.0;334.0
-53.0;-370.0;-26.0;91.0;364.0
-40.0;-359.0;-27.0;74.0;347.0
-12.0;-335.0;-22.0;63.0;362.0
3.0;-325.0;-26.0;143.0;349.0
-2.0;-339.0;-31.0;123.0;371.0
0.0;-334.0;-37.0;120.0;337.0
-25.0;-352.0;-45.0;86.0;329.0
-16.0;-324.0;-45.0;87.0;312.0
-15.0;-304.0;-45.0;86.0;314.0
-14.0;-302.0;-35.0;83.0;328.0
-9.0;-297.0;-35.0;108.0;325.0
-2.0;-278.0;-36.0;103.0;305.0
1.0;-269.0;-33.0;116.0;292.0
10.0;-283.0;-36.0;125.0;275.0
-4.0;-264.0;-32.0;92.0;295.0
-44.0;-301.0;-24.0;101.0;296.0
-27.0;-320.0;-22.0;104.0;316.0
-97.0;-289.0;-16.0;142.0;325.0
-71.0;-272.0;-19.0;131.0;310.0
-2.0;-286.0;-22.0;108.0;302.0
26.0;-290.0;-32.0;53.0;338.0
4.0;-278.0;-32.0;81.0;299.0
-16.0;-264.0;-39.0;83.0;305.0
-30.0;-249.0;-41.0;123.0;288.0
-46.0;-263.0;-37.0;126.0;285.0
-68.0;-283.0;-48.0;131.0;292.0
?;-303.0;-44.0;175.0;290.0
?;-297.0;-45.0;267.0;281.0
?;-333.0;-44.0;374.0;209.0
?;-357.0;-32.0;422.0;155.0
?;-362.0;-39.0;437.0;76.0
?;-311.0;-40.0;341.0;30.0
?;-309.0;-51.0;93.0;146.0
?;-275.0;-66.0;-149.0;285.0
?;-316.0;-84.0;-117.0;366.0
?;-158.0;-97.0;-95.0;358.0
?;-124.0;-107.0;-8.0;359.0
-154.0;-245.0;-159.0;71.0;473.0
10.0;-351.0;-195.0;134.0;555.0
88.0;-521.0;-182.0;69.0;654.0
114.0;-485.0;-117.0;11.0;679.0
149.0;-360.0;-42.0;-83.0;605.0
202.0;-291.0;21.0;-78.0;487.0
297.0;-259.0;-12.0;-62.0;433.0
229.0;-315.0;21.0;-37.0;370.0
184.0;-148.0;32.0;16.0;295.0
82.0;24.0;39.0;30.0;170.0
-7.0;39.0;48.0;62.0;256.0
-1.0;-12.0;77.0;28.0;237.0
147.0;-16.0;101.0;-83.0;308.0
233.0;-31.0;101.0;-46.0;400.0
295.0;-98.0;56.0;-84.0;450.0
274.0;-149.0;9.0;-66.0;410.0
235.0;-287.0;-7.0;-55.0;508.0
174.0;-411.0;11.0;-16.0;561.0
25.0;-430.0;68.0;143.0;467.0
-139.0;-439.0;117.0;311.0;410.0
-79.0;-583.0;234.0;411.0;406.0
-14.0;-645.0;356.0;464.0;323.0
-34.0;-490.0;337.0;351.0;331.0
35.0;-440.0;215.0;189.0;399.0
86.0;-482.0;130.0;80.0;313.0
49.0;-531.0;75.0;1.0;404.0
?;-623.0;15.0;44.0;462.0
-229.0;-592.0;-79.0;103.0;392.0
-82.0;-451.0;-139.0;77.0;583.0
370.0;-460.0;-188.0;-36.0;620.0
-152.0;-437.0;-204.0;-118.0;572.0
-28.0;-371.0;-144.0;-165.0;525.0
-144.0;-269.0;-91.0;-159.0;478.0
-29.0;-216.0;-140.0;-83.0;436.0
-117.0;-237.0;-146.0;3.0;414.0
-120.0;-266.0;-158.0;85.0;363.0
-172.0;-220.0;-199.0;98.0;377.0
-207.0;-218.0;-64.0;97.0;414.0
-136.0;-373.0;-2.0;205.0;434.0
-200.0;-376.0;30.0;255.0;317.0
-166.0;-280.0;28.0;55.0;354.0
6.0;-298.0;41.0;29.0;519.0
187.0;-338.0;33.0;190.0;401.0
-30.0;-183.0;6.0;271.0;271.0
191.0;-233.0;-10.0;213.0;238.0
295.0;-317.0;-27.0;154.0;287.0
166.0;-397.0;-15.0;57.0;284.0
39.0;-333.0;-39.0;47.0;251.0
-36.0;-235.0;-36.0;42.0;246.0
-70.0;-184.0;52.0;35.0;336.0
-68.0;-417.0;98.0;119.0;443.0
-137.0;-435.0;-66.0;204.0;422.0
-34.0;-342.0;-119.0;86.0;?
169.0;-419.0;-51.0;47.0;?
303.0;-488.0;-47.0;96.0;?
258.0;-487.0;-52.0;128.0;?
260.0;-403.0;-44.0;96.0;?
248.0;-454.0;-8.0;81.0;?
154.0;-478.0;65.0;206.0;?
39.0;-517.0;31.0;241.0;?
-26.0;-501.0;20.0;306.0;?
-122.0;?;112.0;281.0;?
-234.0;?;147.0;310.0;?
-108.0;?;62.0;262.0;339.0
25.0;?;9.0;272.0;251.0
42.0;?;58.0;331.0;196.0
-216.0;?;72.0;377.0;140.0
-282.0;?;-36.0;?;124.0
-276.0;?;-114.0;?;83.0
-186.0;?;-158.0;?;14.0
-183.0;?;-217.0;?;-21.0
-223.0;?;-225.0;?;13.0
-232.0;-334.0;-181.0;?;64.0
-272.0;-293.0;-217.0;?;146.0
-208.0;-284.0;-264.0;-75.0;294.0
-167.0;-398.0;-277.0;-77.0;507.0
-107.0;-300.0;-257.0;?;624.0
-44.0;0.0;-241.0;?;641.0
-10.0;58.0;-239.0;?;649.0
441.0;102.0;-236.0;?;631.0
314.0;?;-229.0;?;465.0
358.0;?;-203.0;?;485.0
388.0;-350.0;-128.0;?;515.0
176.0;-347.0;-29.0;168.0;507.0
30.0;-332.0;59.0;64.0;456.0
48.0;?;183.0;28.0;491.0
53.0;?;331.0;39.0;468.0
29.0;?;402.0;59.0;449.0
19.0;?;312.0;61.0;395.0
52.0;?;221.0;71.0;452.0
116.0;?;158.0;71.0;434.0
95.0;?;123.0;116.0;453.0
75.0;?;68.0;199.0;402.0
5.0;?;47.0;188.0;398.0
46.0;?;31.0;160.0;481.0
89.0;-414.0;10.0;175.0;409.0
25.0;-339.0;-3.0;269.0;208.0
53.0;-309.0;0.0;313.0;227.0
76.0;-334.0;8.0;345.0;257.0
64.0;?;18.0;281.0;188.0
32.0;?;11.0;172.0;127.0
60.0;-202.0;-8.0;138.0;83.0
24.0;-177.0;-11.0;153.0;70.0
-72.0;-160.0;22.0;142.0;54.0
-116.0;-127.0;-5.0;161.0;2.0
-125.0;-136.0;-80.0;184.0;20.0
-129.0;-201.0;-102.0;293.0;40.0
-155.0;-304.0;-83.0;363.0;58.0
-144.0;-477.0;-72.0;445.0;68.0
-165.0;-580.0;-66.0;460.0;141.0
-198.0;-467.0;-110.0;368.0;140.0
-140.0;-557.0;-132.0;308.0;124.0
-242.0;-549.0;-130.0;205.0;119.0
-289.0;-539.0;-117.0;154.0;172.0
?;-569.0;-112.0;184.0;240.0
?;-530.0;-141.0;112.0;306.0
?;-523.0;-195.0;198.0;352.0
?;-473.0;-284.0;179.0;375.0
?;-429.0;-361.0;194.0;298.0
?;-389.0;-341.0;82.0;238.0
?;-322.0;-363.0;109.0;113.0
?;-340.0;-309.0;186.0;89.0
?;-295.0;-249.0;312.0;-24.0
?;-349.0;-246.0;360.0;-13.0
-172.0;-309.0;-191.0;350.0;37.0
-169.0;-345.0;-134.0;294.0;23.0
-162.0;-308.0;-162.0;352.0;?
-253.0;-368.0;-155.0;399.0;?
-204.0;?;-128.0;441.0;?
-192.0;?;-160.0;414.0;?
-406.0;-523.0;-204.0;421.0;?
-291.0;-604.0;-254.0;448.0;?
-498.0;-611.0;-249.0;494.0;?
-395.0;-557.0;-225.0;489.0;?
-389.0;-556.0;-245.0;462.0;?
-395.0;-512.0;-308.0;399.0;?
-329.0;-478.0;-353.0;375.0;?
-328.0;-438.0;-386.0;354.0;-89.0
-310.0;-430.0;-382.0;358.0;-91.0
-307.0;-461.0;-411.0;404.0;-96.0
-304.0;-479.0;-479.0;438.0;-91.0
-335.0;-507.0;-493.0;451.0;-80.0
-320.0;-556.0;-467.0;?;-61.0
-330.0;-540.0;-445.0;?;-106.0
-335.0;-501.0;-421.0;392.0;-119.0
-325.0;-470.0;-393.0;399.0;-115.0
-309.0;-449.0;-377.0;379.0;-100.0
-330.0;-442.0;-371.0;375.0;-102.0
-333.0;-434.0;-399.0;327.0;-84.0
-342.0;-453.0;-414.0;371.0;-85.0
-359.0;-457.0;-424.0;395.0;-91.0
-366.0;-457.0;-430.0;423.0;-79.0
-369.0;-466.0;-430.0;426.0;-88.0
-300.0;-496.0;-415.0;404.0;-99.0
-321.0;-506.0;-410.0;383.0;-108.0
-321.0;-503.0;-399.0;371.0;-80.0
-343.0;-470.0;-396.0;339.0;-52.0
-349.0;-475.0;-402.0;359.0;-50.0
-326.0;-496.0;-403.0;406.0;-40.0
-318.0;-484.0;-397.0;420.0;-89.0
-341.0;-506.0;-398.0;418.0;-61.0
-319.0;-487.0;-407.0;357.0;-28.0
-318.0;-450.0;-409.0;322.0;-77.0
-287.0;-444.0;-408.0;326.0;-63.0
?;-410.0;-418.0;315.0;-59.0
?;-380.0;-409.0;321.0;-71.0
?;-394.0;-405.0;325.0;-69.0
?;-426.0;-405.0;314.0;-51.0
?;-446.0;-406.0;294.0;-39.0
?;-437.0;-409.0;274.0;1.0
?;-445.0;-396.0;273.0;23.0
?;-522.0;-383.0;312.0;64.0
?;-537.0;-372.0;413.0;62.0
?;-560.0;-351.0;472.0;18.0
?;-582.0;-340.0;447.0;3.0
?;-590.0;-340.0;379.0;31.0
?;-583.0;-344.0;337.0;37.0
?;-581.0;-344.0;324.0;22.0
?;-593.0;-337.0;376.0;38.0
?;-576.0;-322.0;495.0;88.0
?;-600.0;-364.0;533.0;83.0
?;-618.0;-388.0;597.0;105.0
?;-580.0;-410.0;711.0;6.0
?;-513.0;-399.0;667.0;-22.0
?;-401.0;-353.0;778.0;-10.0
?;-344.0;-364.0;331.0;-231.0
-360.0;-600.0;-412.0;-44.0;-392.0
-273.0;-690.0;-420.0;223.0;-304.0
-379.0;-354.0;-423.0;-165.0;-235.0
-538.0;55.0;-457.0;-127.0;183.0
-479.0;-35.0;-475.0;692.0;107.0
-206.0;-421.0;-547.0;747.0;91.0
-70.0;-593.0;-558.0;711.0;73.0
-317.0;-793.0;-560.0;469.0;-95.0
-229.0;-647.0;-514.0;472.0;-184.0
-246.0;-569.0;-569.0;459.0;-111.0
-391.0;-468.0;-504.0;333.0;-76.0
-405.0;-407.0;-343.0;235.0;-80.0
?;-416.0;-185.0;241.0;-94.0
?;-339.0;-80.0;235.0;-102.0
?;-302.0;-251.0;122.0;-39.0
?;-341.0;-447.0;142.0;-27.0
?;-362.0;-532.0;92.0;84.0
?;-339.0;-602.0;90.0;159.0
?;-320.0;-580.0;127.0;142.0
?;-378.0;-520.0;131.0;109.0
?;-324.0;-438.0;132.0;119.0
?;-298.0;-399.0;101.0;118.0
-48.0;-250.0;-356.0;44.0;115.0
24.0;-225.0;-297.0;38.0;86.0
7.0;-215.0;-272.0;103.0;16.0
17.0;-133.0;-229.0;74.0;14.0
-9.0;-147.0;-193.0;46.0;31.0
7.0;-158.0;-195.0;126.0;13.0
-13.0;-147.0;-202.0;131.0;2.0
-38.0;-146.0;-178.0;152.0;-11.0
-39.0;-136.0;-153.0;112.0;-20.0
-10.0;-172.0;-124.0;173.0;-116.0
-21.0;-264.0;-127.0;135.0;-4.0
-30.0;-183.0;-130.0;121.0;48.0
-60.0;-158.0;-111.0;93.0;54.0
-96.0;-212.0;-101.0;95.0;75.0
4.0;-191.0;-129.0;100.0;76.0
19.0;-144.0;-127.0;73.0;66.0
-20.0;-124.0;-117.0;47.0;51.0
19.0;-117.0;-117.0;?;46.0
43.0;-103.0;-114.0;?;-4.0
31.0;-119.0;-129.0;?;?
14.0;-155.0;-146.0;?;?
22.0;-177.0;-139.0;?;-16.0
2.0;-165.0;-106.0;?;13.0
9.0;-202.0;-88.0;?;36.0
19.0;-224.0;-81.0;92.0;68.0
29.0;-213.0;-64.0;98.0;42.0
27.0;-179.0;-70.0;55.0;79.0
23.0;-158.0;-81.0;61.0;55.0
51.0;-177.0;-90.0;127.0;46.0
29.0;-172.0;-101.0;114.0;26.0
4.0;-154.0;-109.0;57.0;29.0
2.0;-133.0;-114.0;70.0;21.0
23.0;-164.0;-115.0;67.0;64.0
43.0;-179.0;-98.0;84.0;78.0
-2.0;-203.0;-91.0;47.0;104.0
9.0;-228.0;-81.0;?;164.0
20.0;-248.0;-75.0;?;166.0
34.0;-269.0;-97.0;?;200.0
18.0;-281.0;-92.0;?;209.0
-37.0;-282.0;-75.0;?;188.0
-20.0;-282.0;-75.0;?;167.0
10.0;-270.0;-80.0;?;139.0
21.0;-250.0;-82.0;?;175.0
43.0;-215.0;-65.0;?;194.0
61.0;-195.0;-54.0;?;175.0
70.0;-190.0;-64.0;?;197.0
77.0;-214.0;-73.0;?;206.0
32.0;-249.0;-89.0;?;212.0
-5.0;-271.0;-99.0;?;222.0
-12.0;-305.0;-93.0;52.0;271.0
-73.0;-339.0;-75.0;65.0;314.0
-55.0;-370.0;-63.0;71.0;304.0
-55.0;-331.0;-54.0;67.0;270.0
-45.0;-365.0;-32.0;15.0;281.0
-29.0;-353.0;-37.0;19.0;296.0
-38.0;-331.0;-41.0;-20.0;304.0
-67.0;-310.0;-68.0;-29.0;357.0
-36.0;-280.0;-70.0;-9.0;407.0
12.0;-263.0;-69.0;-39.0;423.0
89.0;-276.0;-82.0;-22.0;413.0
100.0;-278.0;-96.0;-13.0;430.0
46.0;-258.0;-111.0;-127.0;414.0
136.0;-266.0;-91.0;-111.0;451.0
108.0;-229.0;-59.0;-105.0;451.0
?;-218.0;-48.0;-53.0;428.0
?;-171.0;-19.0;-86.0;?
?;-104.0;0.0;-127.0;?
229.0;-66.0;26.0;-103.0;?
280.0;-7.0;44.0;-131.0;?
279.0;-5.0;61.0;-181.0;?
291.0;-38.0;97.0;-154.0;?
248.0;-48.0;112.0;-142.0;?
194.0;-97.0;133.0;-132.0;?
214.0;-102.0;144.0;-130.0;?
?;-175.0;176.0;-124.0;?
?;-211.0;211.0;-131.0;?
?;-238.0;221.0;-143.0;?
?;-269.0;233.0;-144.0;?
?;-288.0;232.0;-24.0;?
?;-269.0;218.0;-72.0;536.0
?;-257.0;209.0;-129.0;533.0
?;-207.0;203.0;-95.0;551.0
?;-216.0;230.0;-115.0;495.0
?;-229.0;213.0;-74.0;520.0
?;-192.0;191.0;-49.0;523.0
?;-197.0;180.0;-70.0;466.0
?;-267.0;173.0;-71.0;463.0
?;-302.0;149.0;-40.0;453.0
271.0;-334.0;131.0;-13.0;525.0
221.0;-407.0;146.0;-38.0;540.0
179.0;-479.0;146.0;8.0;519.0
119.0;-519.0;168.0;22.0;547.0
106.0;-551.0;163.0;53.0;574.0
72.0;-608.0;159.0;99.0;514.0
28.0;-651.0;132.0;128.0;497.0
-10.0;-677.0;85.0;164.0;468.0
-73.0;-737.0;48.0;288.0;432.0
-99.0;-772.0;19.0;323.0;388.0
-188.0;-735.0;18.0;621.0;365.0
-233.0;-903.0;-32.0;837.0;398.0
-225.0;-703.0;-62.0;735.0;277.0
-294.0;-925.0;-64.0;509.0;58.0
-268.0;-1281.0;-107.0;554.0;34.0
-258.0;-982.0;-168.0;465.0;158.0
-421.0;-840.0;-226.0;604.0;132.0
-566.0;-899.0;-268.0;747.0;42.0
-412.0;-904.0;-372.0;720.0;-5.0
-520.0;-934.0;-423.0;750.0;7.0
-569.0;-868.0;-556.0;598.0;-19.0
-501.0;-732.0;-510.0;579.0;-4.0
