Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit RUA gyroY;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
1042.0;-163;?;1693.0;-162;?;854.0;307.0;323;-64;424;-162
1026.0;-164;?;1300.0;-65;150;842.0;221.0;291;176;349;-65
827.0;-164;?;1136.0;-176;181;632.0;151.0;325;37;377;-176
656.0;-164;?;891.0;-217;144;157.0;159.0;288;88;386;-217
1048.0;-165;?;512.0;22;143;-94.0;249.0;280;89;383;22
1265.0;-165;?;263.0;43;166;-231.0;222.0;326;56;383;43
1017.0;-165;1;315.0;-27;127;-40.0;168.0;272;93;379;-27
959.0;-165;-18;630.0;14;125;214.0;170.0;268;62;385;14
931.0;-165;42;1123.0;17;146;292.0;112.0;321;75;381;17
1138.0;-165;37;1367.0;-14;135;195.0;55.0;313;70;389;-14
974.0;-165;7;1334.0;-75;134;114.0;110.0;282;78;377;-75
944.0;-165;-4;1198.0;-95;135;-33.0;499.0;273;76;374;-95
998.0;-166;18;1149.0;-46;134;-54.0;658.0;282;85;378;-46
981.0;-166;-35;992.0;-35;119;7.0;241.0;221;89;372;-35
937.0;?;-28;719.0;-57;131;173.0;113.0;232;97;360;-57
1027.0;?;50;389.0;-72;157;94.0;153.0;308;102;365;-72
987.0;?;0;157.0;-41;130;26.0;119.0;257;72;386;-41
975.0;?;22;?;-37;143;-131.0;91.0;281;80;381;-37
1006.0;?;66;?;-148;142;-186.0;138.0;309;113;378;-148
981.0;?;26;?;3;159;-146.0;226.0;293;80;369;3
994.0;?;-12;?;-215;144;-55.0;207.0;240;119;357;-215
981.0;?;29;?;-564;150;21.0;126.0;254;206;364;?
1011.0;?;44;?;-519;162;116.0;218.0;273;206;362;?
990.0;?;-116;775.0;-1143;100;242.0;84.0;92;224;395;?
972.0;?;-109;897.0;-1222;314;386.0;430.0;254;-33;683;?
1007.0;?;-100;919.0;-821;205;461.0;319.0;315;-762;1470;?
956.0;-142;-349;794.0;-485;114;474.0;437.0;53;-824;1730;-485
896.0;-75;-603;605.0;-282;1036;408.0;65.0;325;-566;1564;-282
941.0;-62;-778;443.0;-341;1483;339.0;453.0;431;-601;1628;-341
1033.0;-58;-687;216.0;949;819;338.0;298.0;-60;320;?;949
985.0;-70;-482;-73.0;1440;562;388.0;129.0;-163;915;?;1440
1012.0;-92;-513;-235.0;898;683;349.0;-312.0;-40;549;?;898
985.0;-112;-307;-263.0;956;576;295.0;185.0;114;506;?;956
985.0;-134;223;-431.0;451;454;201.0;234.0;563;376;?;451
998.0;-143;383;-595.0;789;411;61.0;351.0;768;63;526;789
977.0;-165;305;-572.0;1552;418;-167.0;205.0;776;-276;658;1552
993.0;-135;273;-434.0;907;-24;-275.0;213.0;687;-502;1029;907
975.0;-189;147;-336.0;1495;225;-228.0;89.0;656;-648;896;?
960.0;-119;266;-399.0;697;-206;-142.0;50.0;641;-517;1147;?
968.0;168;975;-535.0;-1610;-1908;-173.0;-42.0;824;540;2055;?
979.0;193;1370;-633.0;92;-2185;-297.0;-269.0;1343;2747;2095;?
1069.0;157;883;-641.0;957;-2154;-385.0;-277.0;1091;3948;2013;?
1101.0;178;862;-596.0;441;-920;-394.0;-260.0;845;1394;938;?
1220.0;176;1322;-459.0;1206;684;-367.0;-104.0;1152;-994;-331;?
1015.0;169;1177;-322.0;917;303;-291.0;-95.0;1035;-505;-36;?
746.0;170;1192;-87.0;950;342;-170.0;195.0;1048;-552;-65;?
?;210;1333;165.0;1128;505;-137.0;425.0;1160;-739;-195;?
?;-38;621;305.0;399;-59;-70.0;672.0;601;-103;265;?
?;-222;140;364.0;-49;-272;-10.0;392.0;224;137;446;?
?;-156;244;365.0;9;-186;-35.0;569.0;292;?;369;?
?;-181;191;359.0;6;-209;-74.0;-428.0;253;?;391;6
?;-180;203;397.0;15;-210;-1.0;172.0;266;?;393;15
989.0;-171;180;453.0;46;-158;227.0;421.0;239;?;348;46
1000.0;-183;170;541.0;41;-188;262.0;496.0;238;114;380;41
955.0;-174;210;482.0;48;-200;304.0;315.0;276;97;395;48
922.0;-179;178;271.0;-8;-190;243.0;-44.0;249;110;388;-8
785.0;-177;197;75.0;-32;-194;-11.0;379.0;268;112;392;-32
864.0;-177;192;-145.0;-41;-189;-186.0;306.0;264;111;389;-41
838.0;-178;191;-277.0;-46;-181;-208.0;193.0;264;107;387;-46
871.0;-177;173;-301.0;-28;-194;?;258.0;246;114;389;-28
755.0;-177;151;-236.0;-3;-160;?;412.0;228;100;383;-3
?;-177;156;-145.0;-13;-195;?;602.0;230;114;391;-13
?;-177;157;-84.0;-17;-168;?;558.0;233;106;383;-17
?;-176;211;5.0;-383;?;?;270.0;292;98;269;-383
?;-176;241;49.0;-1009;?;81.0;253.0;308;205;173;-1009
?;-177;93;152.0;-1204;?;77.0;202.0;157;106;382;-1204
?;-178;-72;272.0;-1638;?;70.0;75.0;-6;-207;709;-1638
?;-177;25;313.0;-1075;?;51.0;193.0;99;-24;527;-1075
?;-178;222;407.0;1035;?;128.0;251.0;356;-29;437;1035
?;-174;96;511.0;2130;?;172.0;248.0;228;-229;632;2130
?;-160;-209;480.0;2142;?;188.0;412.0;-174;525;188;2142
?;-163;-268;385.0;1414;?;209.0;405.0;-229;686;84;1414
?;-150;-111;461.0;500;?;186.0;463.0;-26;273;357;500
?;-165;120;447.0;249;?;179.0;461.0;198;424;214;249
?;-164;424;276.0;149;?;131.0;720.0;548;148;388;149
992.0;-154;467;61.0;493;38;-44.0;249.0;622;-37;536;493
894.0;-211;363;17.0;786;131;-195.0;-98.0;511;104;433;786
928.0;1;598;-56.0;255;-514;-331.0;?;825;-284;?;255
1021.0;221;478;-277.0;415;-1887;-287.0;?;1002;-257;?;415
968.0;165;186;-528.0;656;-2221;-182.0;?;879;399;?;656
985.0;173;299;-714.0;-6;-2571;-250.0;?;1113;494;2388;-6
961.0;182;286;-673.0;-49;-2837;-290.0;?;1184;430;2641;-49
969.0;?;584;-666.0;-320;-1043;-353.0;?;896;900;818;-320
948.0;?;904;-589.0;-827;-20;-457.0;?;886;1349;-333;-827
999.0;?;676;-514.0;-402;-350;-441.0;?;742;898;163;-402
1013.0;174;419;-383.0;54;-100;-363.0;-254.0;337;186;207;54
1037.0;173;279;-191.0;153;-248;-294.0;22.0;246;139;395;153
1145.0;?;265;-68.0;159;-313;-206.0;732.0;256;165;450;159
1334.0;?;281;53.0;146;-221;-230.0;-55.0;237;127;373;146
1626.0;?;268;62.0;169;-299;-260.0;1285.0;253;159;438;169
1216.0;?;278;130.0;120;-247;-329.0;791.0;247;139;394;120
1363.0;?;289;214.0;-23;-264;-285.0;307.0;269;155;399;-23
861.0;?;290;338.0;-35;-255;-119.0;-636.0;266;157;390;-35
656.0;?;281;471.0;3;-248;-6.0;892.0;261;141;392;3
464.0;?;277;592.0;-25;-258;157.0;-211.0;273;146;403;-25
491.0;?;265;616.0;-44;-237;3.0;-36.0;272;138;394;-44
507.0;?;246;430.0;-5;-214;-301.0;263.0;262;129;385;-5
531.0;?;?;123.0;7;-200;-439.0;589.0;259;?;389;7
410.0;?;?;41.0;-29;-174;-403.0;151.0;261;?;390;-29
475.0;173;?;-73.0;-10;-160;-288.0;252.0;262;?;391;-10
553.0;172;?;-190.0;0;-152;-282.0;179.0;264;99;395;0
751.0;172;?;-244.0;-21;-133;-340.0;184.0;262;92;392;-21
1106.0;173;?;-221.0;-53;-124;-363.0;271.0;266;89;394;-53
1597.0;173;114;-315.0;-82;-116;-365.0;295.0;262;83;403;-82
-141.0;173;73;-321.0;-39;-101;-301.0;317.0;240;95;408;-39
661.0;172;63;-266.0;-20;-100;-208.0;373.0;234;99;410;-20
782.0;172;76;-106.0;-51;-87;-109.0;436.0;243;89;401;-51
?;172;60;94.0;-26;-51;-49.0;348.0;252;74;396;-26
?;173;36;212.0;-18;-36;-74.0;307.0;261;70;403;-18
?;172;28;259.0;-52;-26;-103.0;432.0;256;73;400;-52
?;172;20;201.0;-4;-10;-70.0;373.0;250;74;392;-4
?;174;27;99.0;30;-15;-54.0;290.0;257;81;387;30
?;169;6;77.0;-22;-1;-40.0;245.0;242;64;397;-22
?;177;37;34.0;31;-23;-26.0;-26.0;280;89;383;31
?;168;7;-4.0;15;2;-24.0;-86.0;253;70;390;15
?;173;25;-5.0;33;-11;3.0;201.0;268;82;384;33
?;180;4;91.0;108;-33;64.0;0.0;265;78;411;108
1003.0;152;-107;251.0;85;-28;158.0;-185.0;268;-169;576;85
1003.0;224;477;353.0;1296;-711;248.0;-165.0;1036;-33;601;1296
975.0;68;304;479.0;3634;-1388;350.0;-148.0;1268;433;870;3634
977.0;-207;-621;495.0;4289;-627;419.0;-41.0;212;283;1102;4289
935.0;-179;-695;492.0;3067;279;483.0;-67.0;-312;19;924;3067
979.0;-165;-186;459.0;1545;497;512.0;3.0;-283;27;494;1545
992.0;-187;837;395.0;141;832;519.0;36.0;-326;-140;-372;141
878.0;-166;711;372.0;-157;243;474.0;-28.0;154;83;-250;-157
934.0;-180;-80;292.0;220;-376;409.0;270.0;453;274;433;220
1013.0;-173;63;197.0;71;-31;302.0;105.0;?;20;348;71
891.0;-174;22;60.0;-32;-80;227.0;229.0;?;63;371;-32
1004.0;-175;-26;-13.0;-31;-133;173.0;222.0;?;95;408;-31
1233.0;-173;30;-80.0;-47;-75;112.0;-37.0;?;57;366;-47
1290.0;-175;-17;-86.0;-20;-133;112.0;84.0;283;94;401;?
1091.0;-174;11;4.0;-38;-93;95.0;220.0;261;67;381;?
983.0;-174;4;159.0;-17;-108;86.0;133.0;272;76;387;?
867.0;-174;5;274.0;0;-98;94.0;-29.0;264;79;383;?
881.0;-174;-6;386.0;-25;-99;133.0;-69.0;265;73;395;?
704.0;-174;-9;501.0;-29;-100;184.0;-256.0;268;74;398;?
622.0;-174;1;583.0;8;-80;196.0;197.0;255;77;384;?
738.0;-174;-3;546.0;6;-87;194.0;189.0;265;72;390;?
686.0;-174;-8;441.0;39;-97;121.0;51.0;279;68;398;?
801.0;-174;-1;275.0;83;-82;47.0;67.0;270;77;386;?
841.0;-174;7;-36.0;4;-70;?;173.0;265;78;375;?
945.0;-174;4;-182.0;-35;-68;?;310.0;269;72;?;?
1098.0;-174;0;-173.0;-13;-66;?;215.0;267;74;?;-13
918.0;-174;1;-87.0;-23;-67;?;164.0;271;71;?;-23
867.0;-174;0;-44.0;3;-68;?;283.0;277;67;?;3
901.0;-174;-2;-26.0;21;-65;-217.0;269.0;272;71;?;21
993.0;-174;-3;-16.0;2;-52;-275.0;321.0;268;72;?;2
931.0;-174;-2;-67.0;8;-46;-338.0;289.0;269;71;?;8
907.0;-174;-1;-89.0;26;-49;-357.0;285.0;269;73;?;26
?;-174;-2;-126.0;17;-47;-334.0;222.0;268;72;?;17
?;-174;-1;-121.0;21;-48;-334.0;181.0;269;72;?;21
?;-174;-1;-122.0;24;-49;-341.0;151.0;269;72;384;24
?;-174;-4;-83.0;-23;-37;-315.0;207.0;267;68;388;-23
?;-174;-1;-102.0;-23;-34;-281.0;232.0;280;63;?;-23
?;-174;3;-65.0;-8;-7;-258.0;258.0;263;76;?;-8
?;-174;?;-1.0;3;-15;-250.0;375.0;274;69;?;3
?;-174;?;-45.0;-34;-14;-245.0;260.0;273;67;?;-34
?;-174;?;-68.0;-48;-5;-202.0;180.0;?;72;?;-48
?;-174;?;-90.0;36;-45;-164.0;211.0;?;54;?;36
?;-174;?;-68.0;-31;57;-140.0;225.0;?;106;?;-31
?;-174;?;-62.0;87;-108;-106.0;262.0;?;11;?;87
?;-174;?;23.0;-54;-51;-65.0;277.0;?;-33;?;-54
?;-174;-41;44.0;27;-112;-56.0;266.0;?;-46;?;27
?;-171;-103;72.0;1485;-788;-33.0;216.0;?;-167;?;1485
1005.0;-167;-277;62.0;2003;-275;23.0;211.0;?;112;?;2003
1019.0;-165;-269;131.0;1010;262;100.0;170.0;?;133;624;1010
999.0;-164;-91;258.0;466;0;135.0;177.0;?;3;543;466
988.0;-162;-75;296.0;279;-80;181.0;221.0;387;96;442;279
1005.0;-161;-34;302.0;635;-190;137.0;253.0;519;24;426;635
970.0;-158;-43;237.0;2074;-154;119.0;291.0;?;60;428;2074
995.0;-158;-178;165.0;2648;-232;51.0;301.0;?;22;474;2648
981.0;-157;46;137.0;2327;100;5.0;317.0;?;215;410;2327
989.0;-154;-295;160.0;3924;318;-25.0;313.0;?;313;645;3924
979.0;-156;93;129.0;2615;379;-30.0;292.0;?;374;424;2615
987.0;-164;1155;74.0;-1501;745;-40.0;261.0;?;572;-134;-1501
962.0;-168;178;88.0;-843;208;-32.0;293.0;?;63;402;-843
992.0;-168;-292;117.0;169;-160;-83.0;300.0;?;-70;551;169
988.0;-168;100;183.0;-371;-9;-109.0;289.0;118;145;289;-371
1000.0;-168;-140;150.0;29;-144;-78.0;281.0;380;51;409;29
996.0;-169;-53;112.0;-149;-159;-105.0;278.0;322;107;321;-149
995.0;-169;-63;134.0;-129;-162;-121.0;273.0;332;102;329;-129
985.0;-169;-99;141.0;-85;-183;-123.0;280.0;?;90;344;-85
994.0;-169;-34;207.0;-72;-97;-124.0;259.0;?;89;353;-72
994.0;-170;-49;283.0;62;-49;-83.0;253.0;230;57;405;62
974.0;-170;-39;382.0;-3;-70;-23.0;266.0;239;73;380;-3
974.0;-170;-54;501.0;25;-79;-39.0;253.0;256;70;386;25
989.0;-170;-53;540.0;25;-79;-99.0;284.0;256;70;385;?
995.0;-170;-43;533.0;-31;-76;-182.0;238.0;244;74;379;-31
999.0;-170;-42;447.0;-45;-73;-283.0;239.0;240;72;381;-45
970.0;-170;-40;503.0;-43;-74;-177.0;231.0;239;77;378;-43
1005.0;-170;-45;587.0;-35;-76;82.0;280.0;245;69;383;-35
959.0;-170;-57;512.0;1;-84;354.0;261.0;261;52;393;1
983.0;-170;-56;565.0;2;-84;432.0;311.0;261;52;393;2
975.0;-170;-57;434.0;-6;-86;602.0;346.0;262;51;392;-6
981.0;-170;-53;184.0;8;-80;626.0;308.0;257;54;393;?
978.0;-170;-62;-28.0;-11;-90;451.0;309.0;268;48;394;?
996.0;-170;-46;-207.0;14;-77;226.0;281.0;250;60;387;?
991.0;-170;6;-465.0;48;-73;276.0;263.0;220;89;342;?
989.0;-169;-29;-759.0;-53;-102;235.0;244.0;274;78;372;?
985.0;-167;-127;-918.0;-97;-54;-80.0;228.0;307;84;519;?
1007.0;-166;-169;-1119.0;17;-38;-159.0;212.0;319;96;565;?
1017.0;-165;-143;-1123.0;7;-81;-54.0;301.0;350;93;550;?
1009.0;-162;-120;-780.0;-114;-95;-147.0;309.0;363;110;558;-114
982.0;-163;-119;-730.0;-123;-103;-403.0;385.0;369;105;555;-123
978.0;-161;-125;-869.0;-140;-70;-505.0;346.0;355;88;614;-140
989.0;-159;-135;-910.0;-205;-43;-638.0;429.0;338;111;648;-205
989.0;-159;-128;-752.0;-80;?;-759.0;521.0;340;105;660;-80
988.0;-157;-151;-702.0;124;?;-596.0;445.0;359;81;710;124
990.0;-155;-133;-503.0;210;?;-610.0;289.0;369;135;657;210
999.0;-154;-134;-344.0;114;?;-808.0;496.0;393;147;644;114
1009.0;-152;-242;-475.0;-81;?;-672.0;386.0;435;61;789;-81
996.0;-151;-196;-587.0;-72;?;-508.0;97.0;405;67;777;-72
974.0;-150;-107;-586.0;3;?;-389.0;23.0;364;128;687;3
984.0;-150;-130;-489.0;39;?;-349.0;11.0;376;117;709;39
989.0;-150;-142;-451.0;81;?;-267.0;-16.0;400;104;717;81
987.0;-150;-154;-409.0;-6;?;-160.0;83.0;412;113;713;-6
995.0;-150;-153;-422.0;-146;-55;-106.0;209.0;401;113;717;-146
986.0;-151;-148;-275.0;-220;-49;-88.0;208.0;391;109;719;-220
981.0;-151;-151;-277.0;-140;-42;-119.0;342.0;384;107;726;?
1003.0;-152;-145;-133.0;-41;-50;-113.0;486.0;382;111;706;?
927.0;-154;-135;-102.0;-52;-55;?;412.0;375;115;684;?
933.0;-155;-122;-15.0;-14;-47;?;306.0;362;109;676;?
917.0;-156;-122;191.0;60;-50;?;556.0;360;108;654;?
991.0;-157;-117;348.0;106;-27;184.0;526.0;337;108;646;?
1229.0;-159;-103;541.0;186;-36;216.0;-32.0;337;97;610;?
1279.0;-159;-133;577.0;263;-74;361.0;785.0;379;111;576;?
1016.0;-160;-123;664.0;194;-69;390.0;60.0;366;118;565;194
1057.0;-161;-77;?;134;-62;543.0;736.0;340;85;531;134
925.0;-162;-107;?;183;-75;545.0;544.0;358;90;497;183
891.0;-164;-80;?;101;-84;579.0;270.0;332;114;427;101
920.0;-165;-60;?;59;-59;541.0;408.0;295;93;412;59
918.0;-166;-100;?;147;-49;624.0;496.0;306;74;433;147
945.0;-166;-91;?;131;-68;645.0;306.0;306;?;397;131
964.0;-166;-91;?;130;-68;401.0;338.0;306;?;398;130
894.0;-166;-92;?;155;-69;377.0;339.0;310;?;404;155
695.0;-167;-89;?;61;-58;310.0;336.0;289;?;386;61
520.0;-167;-63;?;18;-60;210.0;341.0;274;?;364;18
496.0;-167;-100;?;44;-76;208.0;441.0;302;?;367;44
1062.0;?;-75;?;18;-36;79.0;436.0;258;?;384;18
1066.0;?;48;504.0;-8;-14;-12.0;412.0;196;?;373;-8
760.0;?;-46;563.0;-23;-51;-77.0;449.0;265;?;376;-23
?;?;-103;715.0;-1;-52;-75.0;362.0;284;?;380;-1
?;?;-65;806.0;-3;-41;61.0;337.0;263;?;381;-3
?;?;-94;580.0;-66;-43;302.0;396.0;278;?;390;-66
?;?;-62;439.0;-82;-31;462.0;421.0;248;77;376;-82
?;-168;-71;?;-89;-46;626.0;412.0;267;62;377;-89
?;-168;-98;?;-103;-51;793.0;419.0;290;57;394;-103
?;-168;-67;?;-58;-30;814.0;371.0;253;67;384;-58
?;-168;-54;?;-26;-25;782.0;424.0;237;81;372;-26
859.0;-168;-54;?;-32;-25;756.0;418.0;238;78;?;-32
1035.0;?;-55;?;-31;-25;742.0;402.0;239;78;?;-31
949.0;-168;-68;?;-33;-30;538.0;377.0;250;76;?;-33
869.0;-168;-64;?;-9;-30;51.0;395.0;248;73;?;-9
940.0;-168;-64;?;-4;-36;-33.0;370.0;255;70;376;-4
995.0;-168;-68;?;-31;-31;-218.0;368.0;254;?;382;-31
835.0;-168;-53;?;-42;-21;-380.0;363.0;238;?;379;-42
904.0;-168;-60;?;-31;-29;-303.0;312.0;251;?;382;-31
903.0;-168;-59;?;-19;-28;-323.0;330.0;249;?;383;-19
827.0;-168;-28;?;-32;-26;-281.0;356.0;230;?;357;-32
918.0;-168;-33;?;-17;-29;-254.0;478.0;236;?;362;-17
932.0;-168;-53;-555.0;-21;-24;-241.0;403.0;250;?;386;-21
920.0;-168;-50;-442.0;-67;-24;-164.0;359.0;251;?;386;-67
922.0;-168;-50;-276.0;-63;-24;-137.0;328.0;251;?;386;-63
871.0;?;-41;-233.0;-51;-18;221.0;250.0;245;?;385;-51
925.0;?;-35;-206.0;-54;-15;477.0;243.0;241;?;384;-54
940.0;?;-40;-259.0;-49;-19;508.0;398.0;245;?;384;-49
874.0;?;-35;-228.0;-56;-14;568.0;461.0;241;?;386;-56
906.0;?;-34;148.0;-62;-9;?;209.0;239;?;395;?
932.0;?;-34;571.0;-62;-9;?;118.0;239;?;395;?
933.0;?;-32;917.0;-63;-7;?;318.0;236;66;393;?
925.0;?;-40;1192.0;-63;-23;404.0;422.0;255;75;400;?
977.0;?;-36;1208.0;-92;-30;359.0;289.0;260;81;405;?
908.0;?;-25;1133.0;-120;-13;276.0;49.0;239;74;424;?
954.0;?;-34;777.0;-148;-6;234.0;182.0;241;70;437;?
849.0;?;-34;305.0;-148;-6;250.0;357.0;241;70;436;?
964.0;-167;-22;153.0;-101;?;253.0;333.0;227;79;450;?
1014.0;-167;-21;263.0;-123;?;222.0;321.0;234;83;447;?
887.0;-167;-18;366.0;-37;?;188.0;304.0;211;?;466;?
936.0;-167;-10;229.0;61;?;92.0;294.0;182;?;496;?
918.0;-167;-12;360.0;55;16;57.0;210.0;187;?;492;?
946.0;-167;-21;505.0;127;16;104.0;242.0;187;?;499;?
960.0;-167;-31;607.0;75;-1;130.0;255.0;202;?;508;75
819.0;-167;-35;660.0;-23;-5;65.0;?;205;?;515;-23
958.0;-167;-32;421.0;-10;3;79.0;?;196;?;517;-10
960.0;-167;-35;-29.0;-37;1;79.0;?;199;?;521;-37
928.0;-168;-41;-330.0;-118;7;101.0;?;193;?;539;-118
970.0;-168;-37;-464.0;-140;5;124.0;?;187;?;539;-140
940.0;-168;-32;-479.0;-65;0;31.0;?;183;?;535;-65
886.0;-168;-31;-185.0;-32;3;18.0;?;179;?;537;-32
868.0;-168;-32;-9.0;-47;-3;98.0;?;185;98;535;-47
922.0;-168;-37;119.0;-53;-9;18.0;?;189;98;537;-53
956.0;-168;-33;80.0;-41;0;-36.0;?;177;104;540;-41
949.0;-168;-22;248.0;-3;3;21.0;?;167;105;538;-3
907.0;-168;-30;123.0;-16;-1;133.0;?;176;99;546;-16
955.0;-168;-34;125.0;-14;2;146.0;?;178;97;553;-14
925.0;-168;-27;29.0;1;4;258.0;?;172;103;548;1
944.0;-168;-31;?;1;4;190.0;?;174;100;552;1
905.0;-168;-30;?;-1;4;148.0;?;174;101;551;-1
970.0;-168;-30;?;-38;-1;67.0;?;174;114;542;-38
960.0;-168;-38;?;-30;2;35.0;?;179;108;553;-30
1020.0;-168;-28;?;-29;1;54.0;?;174;103;552;-29
917.0;-168;-30;?;-62;-6;58.0;?;178;109;548;-62
932.0;-168;-32;?;-63;6;44.0;?;172;99;566;-63
981.0;-168;-8;?;-83;20;60.0;353.0;148;91;571;-83
883.0;-168;-9;?;-82;10;23.0;331.0;155;95;564;-82
981.0;-168;-12;?;-29;-1;-84.0;384.0;164;98;559;-29
971.0;-168;-2;?;-8;6;-92.0;386.0;153;102;560;-8
974.0;-168;-5;?;-31;9;0.0;353.0;153;105;?;-31
982.0;-169;-8;?;-42;5;84.0;376.0;158;105;?;-42
985.0;-169;-8;?;-42;6;60.0;384.0;158;105;?;-42
981.0;-169;-8;?;-42;6;154.0;377.0;158;105;?;-42
993.0;-168;-8;?;-42;5;206.0;404.0;158;105;?;-42
1006.0;-168;-8;?;-42;6;167.0;458.0;158;105;?;-42
987.0;-168;-8;?;-42;5;176.0;466.0;158;105;?;-42
987.0;-169;-8;?;-42;6;213.0;471.0;158;105;?;-42
1010.0;-169;-8;-21.0;-42;6;318.0;432.0;158;105;?;-42
989.0;-169;-8;-170.0;-41;6;251.0;365.0;158;106;?;-41
1006.0;-168;-8;-66.0;-43;6;156.0;340.0;157;105;?;-43
989.0;-168;-8;-64.0;-40;5;108.0;350.0;158;106;?;-40
989.0;-169;-8;-20.0;-47;6;-90.0;353.0;158;104;?;-47
990.0;-169;-12;119.0;-62;4;-149.0;331.0;160;100;?;-62
996.0;-169;-19;78.0;-37;5;-119.0;330.0;162;102;?;-37
975.0;-169;-21;6.0;-2;14;-110.0;323.0;157;107;?;-2
984.0;-169;-28;-19.0;-6;19;-147.0;367.0;157;110;?;-6
1000.0;-169;-14;-32.0;10;12;-153.0;354.0;154;105;?;10
991.0;-169;-7;-9.0;-2;2;-98.0;349.0;159;98;?;-2
994.0;-169;-19;?;-42;2;-21.0;414.0;168;99;?;-42
988.0;-169;-13;?;-16;11;52.0;444.0;156;103;583;-16
980.0;-169;-10;?;-6;14;85.0;413.0;152;104;583;-6
994.0;-169;-9;?;-15;8;211.0;382.0;155;104;580;-15
972.0;-169;-3;?;-9;6;270.0;385.0;153;?;575;-9
976.0;-169;-6;?;-12;?;150.0;358.0;154;?;577;-12
979.0;-169;-5;?;-11;?;159.0;325.0;?;?;577;-11
995.0;-169;-5;?;-12;?;-28.0;357.0;?;?;577;-12
1007.0;-169;-6;?;-10;?;-224.0;361.0;?;?;577;-10
989.0;-169;-5;?;-15;?;-184.0;363.0;153;?;575;-15
1007.0;-169;?;51.0;0;?;-239.0;332.0;156;?;579;0
1010.0;-169;?;84.0;22;?;-200.0;362.0;161;?;585;22
1021.0;-169;?;-119.0;20;?;-137.0;384.0;160;?;585;20
995.0;-169;?;-290.0;44;?;-41.0;401.0;166;?;586;44
992.0;-169;?;-332.0;75;?;40.0;364.0;172;?;588;75
979.0;-169;?;-415.0;91;?;139.0;353.0;152;111;590;91
989.0;-169;?;-444.0;111;?;180.0;347.0;155;107;595;111
993.0;-169;?;-302.0;122;?;162.0;341.0;173;99;596;122
992.0;-169;?;-202.0;82;?;149.0;341.0;162;100;597;82
990.0;-169;?;-262.0;63;?;103.0;368.0;162;102;596;63
968.0;-169;?;-328.0;108;-8;228.0;357.0;163;101;585;108
964.0;-169;?;-469.0;110;4;348.0;371.0;154;114;582;110
986.0;-168;-17;-692.0;212;10;368.0;372.0;170;114;585;212
998.0;-168;-17;-1041.0;325;2;581.0;352.0;180;106;580;325
980.0;-168;-18;-1130.0;320;3;410.0;358.0;180;106;581;320
989.0;-167;-21;-903.0;433;3;217.0;398.0;191;97;576;433
997.0;-166;-20;-548.0;490;2;83.0;375.0;195;97;569;490
989.0;-167;-22;-258.0;439;3;-134.0;341.0;193;?;580;?
999.0;-166;-17;-77.0;507;3;-336.0;363.0;193;?;562;?
996.0;-165;5;-66.0;694;6;-475.0;369.0;186;?;554;?
997.0;-165;-19;-28.0;900;-13;-478.0;350.0;226;?;555;?
982.0;-165;-37;-238.0;934;-23;-394.0;336.0;245;?;542;934
1004.0;-165;11;-60.0;872;1;-615.0;357.0;197;?;582;872
1003.0;-164;-120;-200.0;998;-64;-497.0;394.0;331;?;462;998
988.0;-162;-248;-87.0;1065;-132;-659.0;376.0;479;?;348;1065
1006.0;-162;-232;123.0;1075;-121;-783.0;365.0;452;?;359;1075
1001.0;-162;-234;87.0;1078;-122;-677.0;369.0;454;?;357;1078
989.0;-162;-139;57.0;773;-111;-665.0;359.0;435;?;456;773
990.0;-161;-147;361.0;659;-146;-852.0;357.0;443;29;401;659
987.0;-161;-187;215.0;750;-171;-631.0;361.0;486;?;376;750
1007.0;-161;-141;276.0;762;-156;-749.0;385.0;480;?;443;762
979.0;-160;-141;674.0;846;-176;-931.0;394.0;458;54;332;846
989.0;-160;-111;773.0;888;-167;-832.0;391.0;442;56;310;888
979.0;-159;-116;937.0;926;-158;-878.0;402.0;477;-34;338;926
1003.0;-159;?;1308.0;1001;-183;-940.0;391.0;480;-6;289;1001
1001.0;-159;?;1413.0;1147;-152;-759.0;385.0;471;19;282;1147
?;-159;?;1558.0;1132;-162;-682.0;399.0;497;57;247;1132
?;-159;?;1731.0;1183;-142;-640.0;381.0;492;44;267;1183
987.0;-160;?;1769.0;1666;-35;-465.0;376.0;484;9;310;1666
991.0;-161;?;1709.0;2058;132;-257.0;363.0;459;105;365;2058
977.0;-163;?;1701.0;2269;499;-169.0;364.0;390;255;653;2269
971.0;-165;?;1675.0;2402;405;-26.0;332.0;194;440;530;2402
993.0;-166;?;1643.0;2674;876;-5.0;357.0;201;617;970;2674
999.0;-165;?;1628.0;2247;1076;-6.0;359.0;146;384;1338;2247
996.0;-165;?;1599.0;259;-122;-50.0;371.0;189;-148;252;259
1006.0;-165;?;1482.0;-1049;-102;-88.0;375.0;446;-266;215;-1049
998.0;-165;762;1414.0;-599;-259;-143.0;?;-535;27;534;-599
998.0;-166;667;1342.0;-183;-484;-201.0;?;-592;116;288;-183
