InertialMeasurementUnit L-SHOE EuX;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX
-37;915.0;3;-7;738;3;-900.0;-176;176
-37;906.0;-33;-5;741;-33;-890.0;-189;189
-37;896.0;-29;4;739;-29;-869.0;-83;83
-37;951.0;-24;9;737;-24;-861.0;-2;2
-37;967.0;-21;9;736;-21;-883.0;-65;65
-37;964.0;0;10;728;0;-889.0;-82;82
-37;967.0;5;2;732;5;-890.0;-85;85
-37;952.0;-3;5;735;-3;-886.0;-95;95
-37;944.0;-11;9;725;-11;-877.0;-72;72
-37;955.0;-19;7;732;-19;-885.0;-58;58
-37;930.0;-6;4;736;-6;-893.0;-49;49
-37;918.0;18;3;729;18;-909.0;-57;57
-37;946.0;-5;3;734;-5;-896.0;-53;53
-37;927.0;-29;-4;734;-29;-887.0;1;?
-37;937.0;13;-7;731;13;-898.0;-20;?
-37;925.0;12;0;730;12;-893.0;-60;?
-37;944.0;-39;-2;729;-39;-870.0;-47;?
-37;955.0;-3;-4;734;-3;-890.0;-44;?
-37;938.0;26;-1;736;26;-880.0;-44;?
-37;923.0;-19;-1;735;-19;-892.0;-59;?
-37;932.0;-14;-4;735;-14;-884.0;-59;?
-37;937.0;-7;-7;735;-7;-857.0;-22;?
-37;940.0;-11;-1;735;-11;-879.0;-39;?
-37;956.0;?;7;735;19;-886.0;-87;?
-37;934.0;?;6;736;16;-878.0;-85;85
-37;909.0;?;6;735;14;-879.0;-82;82
-37;907.0;?;6;735;17;-881.0;-86;86
-37;926.0;?;6;735;15;-871.0;-82;82
-37;947.0;?;6;735;16;-876.0;-85;85
-37;947.0;?;6;735;16;-873.0;-84;84
-37;947.0;16;6;736;16;-875.0;-84;84
-37;945.0;14;6;735;14;-891.0;-84;84
-37;932.0;20;7;735;20;-870.0;-84;84
-37;914.0;-1;4;736;-1;-880.0;-83;83
-37;940.0;-29;1;734;-29;-869.0;-85;85
-37;950.0;-12;2;729;-12;-883.0;-82;82
-37;928.0;-4;-1;731;-4;-887.0;-48;48
-37;927.0;-15;-2;732;-15;-880.0;-2;2
-37;918.0;-16;0;730;-16;-876.0;14;-14
-37;888.0;-34;-2;733;-34;-869.0;-2;2
-37;928.0;-11;-5;736;-11;-866.0;-16;16
-37;969.0;25;-3;735;25;-857.0;-48;48
-37;938.0;-9;2;734;-9;-860.0;-99;99
-37;947.0;-20;3;733;-20;-863.0;-108;108
-37;937.0;-11;3;733;-11;-880.0;-100;100
-37;955.0;-16;3;733;-16;-871.0;-106;106
-37;926.0;-15;3;733;-15;-878.0;-102;102
-37;952.0;-15;3;734;-15;-872.0;-104;104
-37;964.0;-14;3;733;-14;-869.0;-104;104
-37;933.0;-20;3;733;-20;-890.0;-101;?
-37;928.0;11;4;733;11;-890.0;-110;?
-37;958.0;43;5;733;43;-886.0;-82;?
-37;936.0;33;5;733;33;-870.0;-10;?
-37;916.0;36;5;734;36;-881.0;-25;?
-37;949.0;38;5;734;38;-882.0;-105;?
-37;988.0;16;1;731;16;-906.0;-101;?
-37;947.0;-8;0;732;-8;-886.0;-53;?
-37;957.0;-16;2;733;-16;-889.0;19;?
-37;923.0;-15;0;731;-15;-903.0;42;?
-37;934.0;-15;0;732;-15;-887.0;-12;?
-37;956.0;-14;0;731;-14;-874.0;0;?
-37;956.0;-21;2;733;-21;-906.0;32;?
-37;968.0;-28;3;733;-28;-901.0;89;?
-37;984.0;-22;-2;736;?;-936.0;162;?
-37;974.0;-26;1;734;?;-940.0;194;-194
-37;976.0;-16;?;727;?;-922.0;?;-191
-37;975.0;15;?;734;?;-959.0;?;-133
-37;979.0;-9;?;733;?;-938.0;?;-115
-37;1009.0;-27;?;732;?;-954.0;?;-123
-37;998.0;-10;-7;739;?;-944.0;?;-125
-37;986.0;-16;-5;737;?;-959.0;?;-144
-37;1002.0;-15;-6;738;?;-942.0;?;-144
-37;1007.0;-13;-6;737;?;-916.0;?;-145
-37;988.0;-17;-6;737;?;-916.0;?;-141
-37;999.0;-13;-5;737;?;-903.0;138;-138
-37;1014.0;-17;-7;738;?;-882.0;71;-71
-37;1005.0;-13;-4;737;-13;-851.0;109;-109
-37;1014.0;5;8;724;5;-836.0;110;-110
-37;1023.0;0;2;724;0;-818.0;-228;228
-37;1012.0;-5;-3;733;-5;-822.0;-347;347
-37;988.0;16;5;726;16;-770.0;-276;276
-37;979.0;-8;-1;727;-8;-762.0;-289;289
-37;999.0;-33;-2;731;-33;-658.0;-224;224
-37;1027.0;2;8;722;2;-674.0;-200;200
-37;1034.0;-3;-2;729;-3;-572.0;-84;84
-37;1002.0;-29;-2;728;-29;-519.0;218;-218
-37;1007.0;-9;?;726;-9;-495.0;359;-359
-37;1000.0;24;?;732;24;-475.0;267;-267
-37;1014.0;12;?;732;12;-460.0;314;-314
-37;1004.0;-32;?;732;-32;-444.0;725;-725
-37;1014.0;-32;?;729;-32;-455.0;812;-812
-37;988.0;6;?;723;6;-456.0;235;-235
-37;984.0;-22;?;?;-22;-454.0;210;-210
-37;966.0;40;?;?;40;-438.0;-630;630
-37;968.0;-33;?;?;-33;-639.0;-1680;1680
-40;1007.0;-129;?;?;-129;-564.0;-937;937
-45;1012.0;-162;?;?;-162;-588.0;-845;845
-49;1026.0;-1180;?;?;-1180;-490.0;-482;482
-53;1156.0;-2555;?;?;-2555;-567.0;124;-124
-43;1253.0;-4864;-114;?;-4864;-527.0;-153;153
-34;1219.0;-3500;285;?;-3500;-480.0;66;-66
-46;927.0;4036;386;?;4036;-401.0;-22;22
-55;826.0;6258;-111;?;6258;-497.0;-101;101
-70;1015.0;3329;-442;?;3329;-448.0;3;-3
-84;955.0;2739;-454;935;2739;-459.0;-52;52
-88;808.0;1759;-381;773;1759;-411.0;31;-31
-101;766.0;341;-162;776;341;-332.0;17;-17
-108;815.0;649;-64;831;649;-337.0;13;-13
-111;831.0;1094;-50;911;1094;-347.0;-3;3
-121;803.0;2010;106;1017;2010;-367.0;-67;67
-129;813.0;2275;143;1146;2275;-337.0;-12;12
-136;881.0;2756;352;1299;2756;-438.0;-57;57
-141;875.0;2989;330;1057;2989;-429.0;-47;47
-146;838.0;990;482;-534;990;-457.0;-150;150
-148;803.0;624;955;-1835;624;-563.0;-781;781
-145;924.0;-1607;-1205;265;-1607;-683.0;-968;968
-141;1020.0;-1383;-1472;2217;-1383;-672.0;-1489;1489
-142;883.0;2078;-626;1040;2078;-664.0;-4042;4042
-144;1025.0;539;-1283;865;539;-590.0;-5569;5569
-145;1536.0;172;1603;1759;172;-654.0;-5362;5362
-147;1327.0;348;1364;1142;348;-648.0;-6658;6658
-147;758.0;-392;-687;613;-392;-542.0;-5529;5529
-147;1006.0;168;166;783;168;-490.0;-1176;1176
-147;1037.0;-127;-98;689;-127;-413.0;1006;-1006
-147;1067.0;-105;?;713;-105;-418.0;980;-980
-147;900.0;-48;?;744;-48;-412.0;831;-831
-146;793.0;-191;?;705;-191;-391.0;1146;-1146
-146;834.0;-127;?;737;-127;-370.0;576;-576
-145;861.0;-138;?;726;-138;-370.0;1685;-1685
-145;919.0;-92;?;728;-92;-358.0;5196;-5196
-145;962.0;-65;?;721;-65;-348.0;5271;-5271
-145;904.0;-51;?;753;-51;-355.0;2774;-2774
-145;914.0;-94;?;727;-94;-421.0;1553;-1553
-145;974.0;-196;-161;806;-196;-613.0;595;-595
-145;1042.0;112;-226;848;112;-676.0;-6;6
-145;1071.0;-74;-243;895;-74;-738.0;17;-17
-144;1098.0;-1428;-345;1038;-1428;-789.0;-399;399
-143;1268.0;-1870;-322;1002;-1870;-637.0;-212;212
-132;1189.0;-1082;-484;1226;-1082;-612.0;124;-124
-58;791.0;-825;-459;1144;-825;-595.0;-22;22
-22;892.0;-662;-87;623;-662;-444.0;55;-55
-21;1260.0;-738;-158;717;-738;-396.0;65;-65
-13;1141.0;-864;-201;765;-864;-447.0;60;-60
-93;943.0;870;173;392;870;-490.0;68;-68
-122;760.0;2549;287;504;2549;-458.0;45;-45
-198;736.0;2880;438;674;2880;-520.0;52;-52
-130;903.0;3075;580;812;3075;-606.0;56;-56
170;766.0;3436;677;1062;3436;-589.0;37;-37
186;865.0;3484;816;839;3484;-648.0;21;-21
141;744.0;2435;-56;86;2435;-636.0;28;-28
172;904.0;2182;-735;-1214;2182;-591.0;71;-71
145;1009.0;1978;-617;-421;1978;-682.0;1;-1
152;1043.0;1134;-386;1302;1134;-943.0;21;-21
150;1045.0;1207;-422;1173;1207;-991.0;-48;48
148;909.0;1230;-569;1154;1230;-837.0;-97;97
147;1095.0;1143;406;758;1143;-968.0;-315;315
141;1213.0;340;327;331;340;-958.0;-2045;2045
143;1356.0;-381;-558;675;-381;-909.0;-2040;2040
142;1072.0;0;-302;659;0;-891.0;-804;804
143;933.0;16;-295;698;16;-920.0;-1792;1792
142;1097.0;2;-327;727;2;-864.0;-2361;2361
142;1061.0;90;-256;692;90;-868.0;-2455;2455
142;897.0;-9;-305;720;-9;-868.0;-1947;1947
142;895.0;-5;-252;701;-5;-866.0;-1411;1411
142;993.0;-7;-280;704;-7;-925.0;-2037;2037
142;973.0;-6;-278;703;-6;-889.0;-2284;2284
142;955.0;6;-272;702;6;-913.0;-2398;2398
142;931.0;-67;-275;702;-67;-918.0;-1405;1405
143;980.0;-145;-262;700;-145;-916.0;-225;225
143;986.0;-121;-271;708;-121;-909.0;-964;964
143;965.0;-84;-255;717;-84;-941.0;-894;894
143;954.0;-68;-209;713;-68;?;-849;849
143;941.0;-53;-202;715;-53;?;-2665;2665
143;992.0;-67;-170;719;-67;?;-1718;1718
144;967.0;-47;-129;723;-47;?;-302;302
144;976.0;9;-130;724;9;?;-627;627
144;965.0;26;-126;719;26;?;8;-8
144;966.0;26;-125;719;26;-978.0;23;-23
144;967.0;26;-127;718;26;-965.0;-92;92
144;976.0;13;-122;722;13;-949.0;112;-112
144;976.0;-45;-115;721;-45;-982.0;33;-33
144;968.0;-76;-105;716;-76;-964.0;76;-76
144;953.0;-76;-108;717;-76;-974.0;66;-66
144;955.0;-80;-109;717;-80;-955.0;90;-90
144;964.0;-26;-91;721;-26;-950.0;-15;15
144;988.0;-25;-88;723;-25;-947.0;-51;51
144;997.0;-23;-75;720;-23;-946.0;35;-35
144;985.0;21;-65;727;21;-942.0;109;-109
144;987.0;26;-70;729;26;-940.0;94;-94
144;951.0;60;-50;719;60;-921.0;72;-72
144;954.0;69;-48;715;69;-930.0;294;-294
144;995.0;75;-32;719;75;-890.0;382;-382
144;1013.0;80;-12;719;80;-925.0;442;-442
144;982.0;26;-31;725;26;-923.0;750;-750
144;978.0;26;-24;728;26;-927.0;778;-778
144;999.0;44;-12;720;44;-914.0;746;-746
144;1001.0;-17;-23;721;-17;-896.0;870;-870
144;997.0;-28;-27;727;-28;-897.0;466;-466
144;1019.0;?;-28;719;4;-852.0;-20;20
144;1000.0;?;-14;718;6;-829.0;-302;302
144;1007.0;?;1;726;-4;-894.0;-724;724
144;1034.0;?;-20;721;-34;-888.0;-772;772
144;1030.0;?;-20;724;-10;-783.0;-774;774
144;1042.0;?;-13;722;6;-777.0;-860;860
144;1028.0;?;-14;722;-8;-731.0;-739;739
144;1014.0;?;-9;723;-7;-713.0;-544;544
144;1023.0;?;-8;721;-34;-600.0;-521;521
144;1034.0;?;-9;746;-25;-637.0;-357;357
144;1043.0;?;-8;763;-15;-548.0;-92;92
146;1020.0;-129;-20;724;-129;-455.0;-1204;1204
?;998.0;-188;19;742;-188;-386.0;-1161;1161
?;1039.0;-138;-48;?;-138;-473.0;43;-43
?;1023.0;33;46;?;33;-602.0;-1;1
?;1001.0;125;161;?;125;-718.0;607;-607
?;1012.0;-82;-110;?;-82;-471.0;267;-267
?;1100.0;450;489;?;450;-389.0;-315;315
?;1224.0;1558;346;?;1558;-320.0;168;-168
?;1042.0;3679;-1401;-531;3679;-286.0;-64;64
?;969.0;5207;-1569;-143;5207;-313.0;-81;81
?;965.0;2551;-535;845;2551;-299.0;-23;23
?;1059.0;204;241;975;204;-309.0;-93;93
146;932.0;1458;746;894;1458;-320.0;?;-29
146;776.0;1691;908;935;1691;-330.0;?;-21
145;818.0;1966;885;927;1966;-329.0;?;17
134;919.0;3987;792;981;3987;-304.0;?;27
120;977.0;3571;775;1032;?;-296.0;?;-10
108;956.0;2194;675;981;?;-304.0;?;-29
100;923.0;1906;554;980;?;-296.0;?;39
96;954.0;1570;385;940;?;-325.0;?;69
94;917.0;1492;351;992;?;-343.0;?;36
?;875.0;1472;392;1021;?;-361.0;?;137
?;829.0;?;-96;871;?;-366.0;?;190
?;798.0;?;-449;1275;1294;-380.0;?;75
?;801.0;?;-1006;1116;921;-463.0;?;210
76;864.0;?;-1097;827;633;-507.0;?;449
76;914.0;?;-1683;-413;116;-591.0;?;?
77;1006.0;?;-2146;-1306;134;-705.0;-1391;?
78;1071.0;?;1042;2156;-500;-899.0;-2004;?
79;943.0;?;2208;2738;-651;-782.0;-2597;?
79;922.0;?;1282;504;-226;-894.0;-4455;?
79;1272.0;?;1348;1268;-328;-807.0;-5232;?
79;1645.0;-149;-83;1257;-149;-702.0;-5261;?
80;1058.0;-138;-313;749;-138;-582.0;-5410;?
80;763.0;-83;12;802;-83;-643.0;-1607;1607
80;967.0;45;-259;712;45;-544.0;1634;-1634
80;1137.0;-46;-100;754;-46;-478.0;1661;-1661
80;1019.0;-15;-137;740;-15;-509.0;2969;-2969
80;825.0;6;-116;763;6;-481.0;4273;-4273
80;770.0;-17;-115;747;-17;-492.0;5006;-5006
80;891.0;?;-158;730;-59;-534.0;5634;-5634
80;950.0;?;?;747;-77;-536.0;5263;-5263
80;907.0;?;?;740;-73;-526.0;5598;-5598
81;925.0;?;?;747;-26;-484.0;4959;-4959
81;910.0;?;?;755;-20;-544.0;2104;-2104
81;924.0;?;?;731;-108;-1174.0;1974;-1974
82;943.0;?;?;899;-50;-720.0;3061;-3061
83;976.0;?;?;968;36;-829.0;1174;-1174
82;932.0;?;?;917;115;-524.0;-368;368
84;1236.0;-239;?;824;-239;-695.0;19;-19
88;1498.0;-607;40;875;-607;-784.0;51;-51
89;1229.0;-166;385;1261;-166;-719.0;-22;22
95;649.0;-894;747;1098;-894;-717.0;78;-78
105;497.0;-2596;789;824;-2596;-707.0;-32;32
109;888.0;-1847;605;808;-1847;-701.0;2;-2
116;1205.0;-89;410;618;-89;-690.0;45;-45
114;1004.0;678;350;597;678;-704.0;-13;13
98;795.0;2601;9;587;2601;-699.0;-83;83
91;828.0;3789;-127;616;3789;-609.0;-44;44
85;920.0;2325;-160;619;2325;-660.0;9;-9
75;946.0;947;-408;567;947;-601.0;4;-4
73;?;1066;-524;725;1066;-692.0;-4;4
69;?;1749;-572;?;1749;-669.0;-5;5
66;?;2220;-506;?;2220;-688.0;21;-21
59;?;2443;-531;?;2443;-679.0;28;-28
55;?;2236;-642;?;2236;-734.0;32;-32
51;?;2395;-739;?;2395;-683.0;22;-22
44;?;?;-1130;?;3242;-727.0;28;-28
43;?;?;-1134;?;3504;-818.0;38;-38
35;?;?;-28;1363;2643;-702.0;-37;37
28;?;?;826;1467;874;-864.0;-115;115
30;?;?;-33;817;-229;-801.0;-487;487
29;?;?;-1243;1336;-297;-818.0;-663;663
29;?;?;-1408;395;-502;-813.0;-679;679
34;?;?;-917;156;-586;-720.0;-1485;1485
35;1132.0;?;-337;621;-419;-720.0;-1997;1997
35;986.0;?;-94;?;-178;-731.0;-1776;1776
36;967.0;?;-105;?;0;-729.0;-1811;1811
35;1056.0;-66;-82;?;-66;-746.0;-1625;1625
36;1037.0;-116;-108;731;-116;-752.0;-1201;1201
36;995.0;-61;-78;738;-61;-717.0;-1217;1217
36;952.0;-22;-81;731;-22;-751.0;-966;966
36;951.0;-44;-91;723;-44;-741.0;-580;580
36;1076.0;-48;-50;721;-48;-737.0;-612;612
36;1004.0;2;-76;725;2;-705.0;-555;555
36;1019.0;-2;-94;720;-2;-758.0;-450;450
36;982.0;-59;-76;713;-59;-730.0;-456;456
36;942.0;-50;-64;727;-50;-822.0;-301;301
36;1015.0;-30;-60;734;-30;-766.0;-90;90
36;1018.0;-32;-62;734;-32;-724.0;137;-137
37;1041.0;12;-52;732;12;-723.0;669;-669
37;1028.0;45;-42;716;45;-710.0;1348;-1348
37;1094.0;38;-51;716;38;-742.0;1702;-1702
37;1100.0;44;-40;722;44;-769.0;1802;-1802
37;934.0;67;-28;721;67;-747.0;2308;-2308
37;956.0;63;-31;724;63;-719.0;2337;-2337
37;1060.0;70;-30;723;70;-684.0;2545;-2545
37;1071.0;72;-28;722;72;-652.0;2586;-2586
37;1051.0;-5;-13;718;-5;-638.0;872;-872
37;1030.0;-27;-26;716;-27;-658.0;441;-441
37;1012.0;-26;7;717;-26;-619.0;145;-145
37;1030.0;13;-4;723;13;-589.0;-536;536
37;1027.0;11;-1;725;11;-551.0;237;-237
37;1031.0;-4;9;729;-4;-600.0;151;-151
37;1036.0;-7;-65;738;-7;-603.0;24;-24
36;981.0;-256;59;730;-256;-608.0;?;-258
35;893.0;-62;-69;776;-62;-592.0;?;-39
34;850.0;-794;489;748;-794;-570.0;?;-23
36;915.0;-2898;1181;711;-2898;-565.0;?;-16
40;945.0;-4232;376;695;-4232;-495.0;?;-7
44;1001.0;-4925;50;489;-4925;-490.0;?;-100
57;962.0;-4116;76;567;-4116;-479.0;?;-120
68;928.0;-2060;-59;853;-2060;-515.0;?;-26
70;888.0;-966;184;900;-966;-516.0;15;-15
71;834.0;-737;134;858;-737;-452.0;36;-36
73;782.0;?;63;749;-1095;-574.0;?;15
77;817.0;?;-74;723;-1744;-605.0;?;11
82;837.0;?;-138;825;-1767;-512.0;?;-51
85;881.0;?;-68;846;-1334;-462.0;?;-11
87;908.0;?;-123;810;-1176;-409.0;?;35
90;985.0;?;-148;722;-1191;-429.0;?;33
93;1021.0;?;-178;631;-1644;-404.0;?;103
98;905.0;?;-424;545;-2690;-408.0;?;181
106;782.0;?;-1001;151;-3432;-533.0;?;178
113;823.0;?;-865;-187;-3442;-538.0;?;182
116;861.0;?;548;-357;?;-428.0;?;371
119;855.0;?;1021;-179;?;-500.0;?;1184
120;786.0;?;-74;617;?;-555.0;?;1795
120;?;-420;-336;864;?;-495.0;?;1642
121;?;-103;-134;816;?;-446.0;?;3064
121;1038.0;-82;-202;891;?;-530.0;?;4850
121;840.0;89;-5;725;?;-480.0;-2579;2579
121;935.0;129;-5;730;?;-454.0;1263;-1263
120;966.0;112;-27;747;112;-394.0;2459;-2459
120;997.0;2;8;710;2;-376.0;2462;-2462
120;1055.0;-54;-11;?;-54;-327.0;2415;-2415
120;1051.0;-11;0;?;-11;-345.0;2484;-2484
120;967.0;-69;-29;?;-69;-306.0;3042;-3042
121;873.0;-76;-20;?;-76;-290.0;3364;-3364
121;847.0;-72;-14;?;-72;-300.0;3777;-3777
121;935.0;-39;-12;?;-39;-321.0;4096;-4096
120;974.0;-76;3;?;-76;-302.0;3939;-3939
122;968.0;-63;-8;?;-63;-287.0;?;-3790
121;935.0;-22;-4;?;-22;-400.0;?;-3928
120;914.0;-145;6;?;-145;-439.0;?;-4130
126;966.0;-167;-16;?;-167;-420.0;?;-2777
111;950.0;-171;61;?;-171;-532.0;?;302
134;1067.0;-24;228;?;-24;-647.0;?;1257
106;1115.0;-190;275;?;-190;-622.0;?;-822
129;1233.0;-1409;320;?;-1409;-714.0;?;-88
159;1270.0;-2946;354;625;-2946;-741.0;-2572;2572
-100;1374.0;-3277;407;464;-3277;-676.0;-1155;1155
-177;1139.0;-1803;1117;1053;-1803;-620.0;348;-348
-108;748.0;-698;1859;1587;-698;-544.0;-124;124
-122;763.0;-575;1351;993;-575;-460.0;92;-92
-140;1091.0;123;613;454;123;-422.0;18;-18
?;1116.0;853;721;562;853;-437.0;-32;32
?;971.0;1189;693;581;1189;-436.0;68;-68
?;817.0;1711;489;633;1711;-439.0;56;-56
?;732.0;2003;320;647;2003;-396.0;44;-44
?;800.0;1927;391;944;1927;-398.0;61;-61
?;904.0;2000;-15;1237;2000;-476.0;5;-5
?;888.0;2459;-1291;1388;2459;-565.0;-90;90
?;849.0;3162;-2246;1119;3162;-551.0;7;-7
?;851.0;3226;-3484;-1677;3226;-657.0;-518;518
?;853.0;2314;-1959;-2032;2314;-791.0;-412;412
?;994.0;818;846;509;818;-731.0;-1443;1443
?;1141.0;-352;675;940;?;-642.0;-3083;3083
?;1113.0;-483;-215;1301;?;-690.0;-2854;2854
?;1285.0;-536;-1478;1010;?;-750.0;-5892;5892
?;1489.0;-396;-1136;469;?;-679.0;-8689;8689
89;1201.0;-30;220;856;?;-671.0;-6491;6491
90;737.0;-12;-80;719;?;-638.0;-2673;2673
90;952.0;4;-48;727;?;-561.0;246;?
90;1146.0;-28;13;746;?;-534.0;1011;?
89;1050.0;-58;-92;694;-58;-515.0;1297;?
90;910.0;-44;6;736;-44;-487.0;681;?
89;887.0;-53;-39;715;-53;-490.0;2006;?
90;889.0;-12;-24;721;-12;-482.0;4862;?
90;901.0;-31;-27;718;-31;-453.0;4698;?
90;983.0;-56;-29;715;-56;-468.0;4550;?
90;981.0;-33;-32;710;-33;?;4694;?
88;913.0;48;19;745;48;?;4583;?
92;947.0;-26;0;717;-26;?;4109;?
89;940.0;3;96;768;3;?;1450;?
89;984.0;-7;139;772;-7;?;-1298;?
99;1007.0;-251;174;742;-251;?;-3404;?
78;1019.0;-381;607;984;-381;?;-4483;?
118;1210.0;-1663;71;586;-1663;?;-2200;?
97;1360.0;-1410;552;1066;-1410;?;259;?
164;1216.0;-1096;910;953;-1096;?;51;?
203;997.0;-2104;-995;-1074;-2104;?;-25;25
-121;897.0;512;-238;-244;512;-651.0;34;-34
?;1069.0;686;1125;1151;686;-720.0;-19;19
?;1018.0;-1489;382;390;-1489;-692.0;-19;19
?;915.0;304;250;284;304;-676.0;-174;174
?;837.0;1481;297;504;1481;-617.0;15;-15
?;871.0;1620;298;514;1620;-667.0;32;-32
?;922.0;3156;251;684;3156;-614.0;2;-2
?;924.0;3741;-460;669;3741;-744.0;57;-57
?;935.0;4884;-893;570;4884;-707.0;38;-38
?;953.0;5837;-1547;195;5837;-778.0;26;-26
?;912.0;5682;-2033;-725;5682;-656.0;48;-48
?;959.0;4470;-1134;-768;4470;-566.0;79;-79
?;928.0;-801;-1166;154;-801;-816.0;23;-23
?;931.0;-2699;-1256;450;-2699;-725.0;-19;19
?;970.0;-626;78;706;-626;-705.0;-42;42
43;962.0;-441;563;1043;-441;-723.0;-132;132
43;987.0;175;67;736;175;-661.0;-185;185
43;1078.0;160;-129;683;160;-615.0;-257;257
43;1131.0;-75;-52;760;-75;-605.0;-430;430
43;1012.0;134;-35;697;134;-588.0;-541;541
43;862.0;39;-59;734;39;-574.0;-473;473
42;851.0;56;-77;707;56;-597.0;-452;452
42;921.0;46;-66;712;46;-585.0;-400;400
42;906.0;145;-73;720;145;-562.0;-232;232
42;959.0;69;-68;717;69;-532.0;-227;227
42;1047.0;-39;-49;729;-39;-520.0;-167;167
42;1115.0;2;-54;720;2;-510.0;?;320
42;1061.0;-8;-48;708;-8;-564.0;?;237
42;1000.0;-6;-49;709;-6;-596.0;?;-296
42;999.0;0;-50;708;0;-531.0;?;-288
42;1009.0;-10;-47;710;-10;-596.0;?;-281
42;982.0;2;-53;705;2;-581.0;?;-51
42;987.0;-11;-43;717;-11;-578.0;?;404
41;1007.0;1;-28;743;1;-566.0;-444;444
41;959.0;26;-32;732;26;-571.0;-519;519
41;966.0;-11;-29;716;-11;-568.0;-448;448
41;1014.0;19;-33;721;19;-571.0;-454;454
41;990.0;70;-38;720;70;-556.0;-526;526
41;966.0;11;-18;723;11;-546.0;-528;528
41;992.0;-36;-10;732;-36;-570.0;-712;712
41;984.0;-35;-10;732;-35;?;-857;857
41;971.0;-43;-3;726;-43;?;-740;740
41;999.0;-48;-10;719;-48;?;-171;171
41;968.0;-69;-9;723;-69;?;218;-218
41;977.0;-84;3;733;-84;?;48;-48
41;980.0;-53;3;729;-53;?;?;62
42;974.0;-44;6;721;-44;?;?;-33
42;976.0;-49;5;726;-49;?;?;-73
42;969.0;-40;3;731;-40;?;36;-36
42;955.0;-50;3;727;-50;?;-43;43
42;982.0;-23;-3;725;-23;?;-96;96
42;1004.0;?;-4;728;5;-505.0;-29;29
42;1004.0;?;-3;727;-31;-545.0;44;-44
42;988.0;?;-4;729;-2;-509.0;19;-19
42;995.0;?;-4;729;49;-548.0;-3;3
42;922.0;?;-3;729;-3;-502.0;-7;7
42;974.0;?;1;729;-21;-558.0;1;-1
42;1009.0;?;-4;728;-15;-508.0;26;-26
42;991.0;?;-14;726;-54;-500.0;26;-26
43;975.0;?;-5;728;-26;-505.0;29;-29
43;960.0;?;9;744;-29;-573.0;6;-6
43;944.0;?;3;747;-56;-590.0;-20;20
43;948.0;?;4;736;-5;-607.0;-14;?
43;985.0;?;6;740;-4;-627.0;-15;?
43;982.0;?;0;736;-35;-647.0;23;?
43;980.0;-21;3;729;-21;-648.0;43;?
43;1004.0;-15;-7;737;-15;-660.0;-33;?
43;996.0;-11;-8;741;-11;-680.0;-23;?
43;985.0;-5;4;735;-5;-677.0;24;?
43;1006.0;-14;-4;736;-14;-703.0;-22;?
43;1001.0;-14;-2;733;-14;?;-13;?
43;984.0;-32;-3;728;-32;?;3;?
43;982.0;-52;-8;733;-52;?;-5;?
43;975.0;-39;-2;737;-39;?;12;?
43;972.0;-22;-4;733;-22;?;4;?
43;961.0;3;-8;726;3;?;-3;?
43;948.0;13;-9;723;13;?;-3;?
43;959.0;-25;-8;733;-25;?;-3;3
43;988.0;-25;-6;736;-25;?;-2;2
43;963.0;16;-5;730;16;?;12;-12
43;953.0;13;-6;732;13;?;13;-13
43;964.0;-13;-3;734;-13;-724.0;-21;21
43;966.0;-17;-1;733;-17;-728.0;-29;29
43;965.0;-7;-5;732;-7;-715.0;-3;3
43;976.0;-5;-8;730;-5;-709.0;37;-37
43;987.0;-4;-6;732;-4;-701.0;57;-57
43;1002.0;-5;-7;731;-5;-709.0;34;-34
43;976.0;-6;-8;731;-6;-710.0;0;0
43;980.0;6;0;736;6;-720.0;-9;9
43;952.0;-5;0;737;-5;-699.0;6;-6
43;974.0;-17;-3;734;-17;-699.0;-19;19
43;990.0;-15;-2;736;-15;?;3;-3
43;986.0;-14;-6;736;-14;?;?;-56
43;973.0;2;-5;733;2;?;?;-14
43;971.0;10;-1;735;10;?;?;1
43;961.0;-3;-1;735;-3;?;9;-9
43;974.0;-3;-2;735;-3;-693.0;-6;6
43;981.0;-7;-2;735;-7;-708.0;39;-39
43;1003.0;-15;-3;734;-15;-707.0;34;-34
43;996.0;-22;-3;737;-22;-720.0;-15;15
43;977.0;-31;-3;738;-31;-703.0;28;-28
43;977.0;-4;-3;735;-4;-708.0;13;-13
43;1002.0;0;1;736;?;-692.0;-10;10
43;963.0;-14;4;735;?;-690.0;16;-16
43;984.0;-5;1;734;?;-680.0;-24;24
43;1008.0;-30;3;737;?;-692.0;-28;28
43;1011.0;-38;3;737;?;-695.0;-20;20
43;983.0;-35;3;738;?;-671.0;-25;25
43;976.0;-28;3;736;?;-711.0;-25;?
43;976.0;-1;4;733;?;-715.0;-19;?
43;997.0;6;5;?;?;-729.0;25;?
43;966.0;-8;0;?;?;-713.0;32;?
43;966.0;-26;-4;?;-26;-708.0;9;?
43;972.0;17;2;?;17;-715.0;11;?
43;962.0;28;2;?;28;-723.0;17;?
