Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
724.0;-541.0;375.0;-323.0;683.0;-165;617.0;-386.0;-525.0;-596.0;572.0;-731.0;527.0
718.0;-541.0;383.0;-321.0;682.0;-165;613.0;-381.0;-530.0;-455.0;556.0;-666.0;525.0
729.0;-536.0;388.0;-320.0;660.0;-165;613.0;-374.0;-531.0;-480.0;547.0;-656.0;558.0
717.0;-543.0;395.0;-316.0;675.0;-165;610.0;-371.0;-538.0;-355.0;535.0;-682.0;526.0
705.0;-508.0;406.0;-317.0;683.0;-165;610.0;-366.0;-547.0;-311.0;525.0;-711.0;497.0
710.0;-525.0;414.0;-313.0;658.0;-165;605.0;-361.0;-555.0;-206.0;517.0;-728.0;473.0
730.0;-554.0;410.0;-310.0;634.0;-165;605.0;-366.0;-561.0;-170.0;515.0;-750.0;446.0
733.0;-551.0;402.0;-312.0;619.0;-165;605.0;-369.0;-561.0;-189.0;519.0;-751.0;507.0
704.0;-550.0;398.0;-313.0;607.0;-165;603.0;-375.0;-556.0;-230.0;522.0;-762.0;591.0
695.0;-526.0;389.0;-316.0;566.0;-165;601.0;-383.0;-553.0;107.0;523.0;-747.0;502.0
699.0;-513.0;375.0;-316.0;568.0;-165;596.0;-393.0;-545.0;206.0;527.0;-752.0;406.0
754.0;-513.0;362.0;-320.0;580.0;-165;595.0;-402.0;-538.0;722.0;531.0;-757.0;376.0
891.0;-510.0;351.0;-322.0;599.0;-165;598.0;-408.0;-535.0;1209.0;538.0;-752.0;359.0
931.0;-506.0;335.0;-325.0;671.0;-165;597.0;-416.0;-525.0;1183.0;543.0;-765.0;345.0
744.0;-499.0;317.0;-328.0;719.0;-164;597.0;-428.0;-514.0;394.0;549.0;-780.0;434.0
719.0;-471.0;309.0;-336.0;637.0;-168;596.0;-438.0;-508.0;751.0;552.0;-757.0;427.0
758.0;-439.0;314.0;-342.0;574.0;-163;593.0;-445.0;-507.0;17.0;556.0;-734.0;406.0
793.0;-432.0;321.0;-347.0;571.0;-168;592.0;-451.0;-514.0;-503.0;559.0;-741.0;408.0
784.0;-505.0;330.0;-352.0;570.0;-167;591.0;-461.0;-526.0;46.0;559.0;-787.0;368.0
810.0;-569.0;335.0;-360.0;578.0;-162;?;-478.0;-542.0;-196.0;559.0;-920.0;221.0
811.0;-496.0;?;-369.0;620.0;-186;?;-498.0;-565.0;-129.0;555.0;-963.0;-4.0
831.0;-412.0;?;-375.0;605.0;-152;?;-519.0;-587.0;209.0;553.0;-829.0;-252.0
836.0;-386.0;?;-380.0;553.0;-205;?;-535.0;-603.0;213.0;555.0;-787.0;-217.0
979.0;-363.0;?;-385.0;523.0;-139;?;-544.0;-615.0;201.0;555.0;-790.0;-21.0
1100.0;-366.0;?;-393.0;483.0;158;?;-543.0;-621.0;219.0;556.0;-793.0;24.0
1174.0;-429.0;?;-395.0;382.0;189;?;?;-622.0;137.0;559.0;-806.0;-49.0
1282.0;-430.0;?;-403.0;307.0;141;?;?;-620.0;-3.0;559.0;-833.0;7.0
1260.0;-417.0;?;-408.0;338.0;176;?;?;-618.0;-12.0;563.0;-860.0;65.0
1054.0;-418.0;?;-415.0;380.0;147;?;?;-614.0;10.0;565.0;-864.0;94.0
885.0;-336.0;?;-414.0;318.0;171;577.0;?;-611.0;?;571.0;-909.0;?
801.0;-246.0;?;-417.0;226.0;177;577.0;?;-616.0;-12.0;576.0;-1017.0;?
?;15.0;?;-418.0;129.0;166;579.0;?;-620.0;-26.0;580.0;-1118.0;?
?;203.0;?;-419.0;61.0;192;584.0;?;-622.0;11.0;582.0;-1166.0;?
?;184.0;349.0;-416.0;28.0;155;589.0;-529.0;-623.0;-4.0;577.0;-1227.0;?
?;-4.0;359.0;-411.0;82.0;205;592.0;-516.0;-619.0;-55.0;561.0;-1260.0;?
1042.0;-23.0;374.0;-405.0;172.0;155;590.0;-499.0;-614.0;-38.0;543.0;-1087.0;?
1024.0;51.0;393.0;-395.0;285.0;-144;589.0;-472.0;-609.0;105.0;527.0;-900.0;?
1001.0;14.0;418.0;-388.0;419.0;-202;586.0;-445.0;-603.0;521.0;514.0;-797.0;?
962.0;-47.0;438.0;-384.0;443.0;-147;587.0;-423.0;-595.0;711.0;504.0;-773.0;?
944.0;-76.0;461.0;-381.0;435.0;?;591.0;-406.0;-590.0;185.0;492.0;-843.0;?
946.0;-53.0;485.0;-378.0;379.0;?;592.0;-389.0;-581.0;75.0;478.0;-968.0;?
928.0;-67.0;506.0;-375.0;314.0;?;593.0;-375.0;-574.0;127.0;457.0;?;147.0
902.0;-101.0;522.0;-372.0;252.0;?;597.0;-369.0;-568.0;28.0;438.0;?;172.0
927.0;-112.0;530.0;-365.0;229.0;?;595.0;-378.0;-567.0;-13.0;412.0;?;242.0
959.0;?;534.0;-363.0;200.0;?;591.0;-387.0;-572.0;65.0;391.0;?;288.0
949.0;?;535.0;-352.0;249.0;?;587.0;-399.0;-575.0;97.0;380.0;?;240.0
972.0;?;545.0;-349.0;259.0;?;584.0;-400.0;-577.0;144.0;378.0;?;330.0
1014.0;?;557.0;-341.0;290.0;-171;578.0;-393.0;-574.0;95.0;384.0;?;521.0
1063.0;?;570.0;-333.0;311.0;-171;579.0;-388.0;-573.0;180.0;394.0;?;409.0
1108.0;-61.0;584.0;-320.0;392.0;-169;578.0;-378.0;-568.0;254.0;405.0;?;280.0
1204.0;-93.0;?;-311.0;482.0;-167;579.0;-370.0;-562.0;367.0;417.0;?;342.0
1225.0;-113.0;?;-295.0;525.0;-168;582.0;-361.0;-556.0;616.0;420.0;?;311.0
991.0;-118.0;?;-280.0;542.0;-168;581.0;-350.0;-547.0;545.0;419.0;?;396.0
641.0;-151.0;?;-269.0;586.0;-169;583.0;-340.0;-540.0;747.0;416.0;?;373.0
566.0;-209.0;639.0;-259.0;551.0;-169;586.0;-333.0;-534.0;509.0;412.0;-1065.0;364.0
725.0;-238.0;639.0;-251.0;449.0;-169;585.0;-326.0;-527.0;141.0;403.0;-1134.0;328.0
781.0;-206.0;628.0;?;401.0;-169;587.0;-322.0;-521.0;33.0;392.0;-1163.0;331.0
748.0;-308.0;613.0;?;408.0;-169;588.0;-330.0;-519.0;-10.0;378.0;-1247.0;353.0
714.0;-452.0;594.0;?;400.0;-169;584.0;-339.0;-515.0;25.0;359.0;-1278.0;340.0
720.0;-388.0;578.0;?;408.0;-169;577.0;-345.0;-511.0;269.0;341.0;-1006.0;328.0
759.0;-252.0;554.0;-226.0;428.0;-169;575.0;-347.0;-508.0;?;324.0;-623.0;309.0
841.0;-217.0;534.0;-215.0;447.0;-169;569.0;-333.0;-499.0;?;320.0;-521.0;318.0
901.0;-259.0;522.0;-213.0;450.0;-170;574.0;-311.0;-493.0;?;318.0;-714.0;326.0
880.0;-373.0;515.0;-211.0;480.0;-169;577.0;-278.0;-481.0;?;306.0;-797.0;315.0
851.0;-370.0;512.0;-206.0;480.0;-170;573.0;-238.0;-464.0;?;287.0;-770.0;250.0
809.0;-312.0;511.0;-205.0;424.0;-170;573.0;-199.0;-446.0;?;273.0;-747.0;277.0
805.0;-295.0;508.0;-201.0;386.0;-167;570.0;-177.0;-439.0;?;262.0;-748.0;417.0
870.0;-296.0;501.0;-195.0;369.0;-175;563.0;-164.0;-433.0;260.0;249.0;-807.0;338.0
985.0;-332.0;492.0;-189.0;404.0;?;561.0;-160.0;-431.0;195.0;241.0;-907.0;186.0
?;-336.0;483.0;-188.0;494.0;?;553.0;-158.0;-430.0;111.0;232.0;-979.0;89.0
?;-310.0;468.0;-186.0;551.0;?;547.0;-155.0;-431.0;253.0;227.0;-974.0;121.0
?;-308.0;458.0;-183.0;401.0;?;535.0;-149.0;-422.0;594.0;215.0;-940.0;140.0
?;-308.0;452.0;-176.0;510.0;?;518.0;-135.0;-413.0;646.0;198.0;-897.0;56.0
?;-316.0;449.0;-173.0;481.0;?;500.0;-125.0;-408.0;894.0;179.0;-862.0;5.0
?;-321.0;444.0;-169.0;278.0;?;482.0;-111.0;-397.0;1425.0;155.0;-897.0;65.0
?;-265.0;444.0;-170.0;205.0;?;468.0;-103.0;-392.0;185.0;133.0;-1016.0;114.0
?;-247.0;443.0;-165.0;201.0;134;453.0;-95.0;-387.0;149.0;112.0;-1042.0;106.0
?;-325.0;443.0;-163.0;347.0;135;440.0;-94.0;-385.0;713.0;99.0;-1070.0;123.0
?;-341.0;447.0;-165.0;384.0;151;431.0;-100.0;-384.0;-269.0;89.0;-1173.0;76.0
?;-111.0;453.0;-166.0;418.0;144;426.0;-107.0;-379.0;-394.0;89.0;-1294.0;74.0
?;-59.0;457.0;-159.0;380.0;205;421.0;-123.0;-381.0;-104.0;107.0;-938.0;44.0
?;-93.0;453.0;-153.0;348.0;102;425.0;-142.0;-378.0;93.0;125.0;-686.0;32.0
?;-125.0;450.0;-158.0;281.0;-189;440.0;-148.0;-372.0;-1.0;145.0;-814.0;22.0
898.0;-42.0;443.0;-159.0;266.0;-189;464.0;-145.0;-371.0;-68.0;166.0;-1070.0;58.0
862.0;-2.0;436.0;-159.0;262.0;-156;493.0;-150.0;-382.0;10.0;181.0;-1105.0;189.0
796.0;-68.0;426.0;-155.0;256.0;-181;514.0;-164.0;-386.0;103.0;189.0;-990.0;209.0
763.0;-111.0;415.0;-150.0;250.0;-159;539.0;-179.0;-388.0;238.0;193.0;-949.0;125.0
851.0;-88.0;410.0;-144.0;217.0;-169;570.0;-183.0;-388.0;296.0;193.0;-963.0;260.0
920.0;-87.0;406.0;-142.0;259.0;-162;591.0;-178.0;-384.0;70.0;198.0;-976.0;330.0
971.0;-53.0;407.0;-139.0;296.0;-164;610.0;-173.0;-383.0;52.0;209.0;-983.0;?
1037.0;-52.0;408.0;-142.0;323.0;-169;626.0;-170.0;-380.0;49.0;222.0;-971.0;?
1288.0;-43.0;412.0;-137.0;441.0;-167;637.0;-166.0;-379.0;-119.0;242.0;-937.0;?
1242.0;-19.0;416.0;-127.0;514.0;-170;644.0;-160.0;-377.0;-40.0;266.0;-884.0;?
902.0;5.0;419.0;-121.0;506.0;-169;654.0;-158.0;-376.0;-37.0;289.0;-823.0;?
719.0;-43.0;429.0;-109.0;393.0;-170;660.0;-152.0;-376.0;0.0;310.0;-909.0;?
795.0;-186.0;436.0;?;420.0;-170;667.0;-138.0;-369.0;16.0;326.0;-1013.0;?
957.0;-168.0;448.0;?;467.0;-170;670.0;-123.0;-361.0;308.0;338.0;-1070.0;?
986.0;-120.0;459.0;?;490.0;-170;663.0;?;-352.0;439.0;341.0;-1137.0;?
875.0;-240.0;466.0;?;402.0;-170;656.0;?;-347.0;2115.0;337.0;-1353.0;?
809.0;-267.0;474.0;?;393.0;-170;647.0;-93.0;-342.0;729.0;323.0;-1300.0;376.0
795.0;-162.0;478.0;?;428.0;-170;637.0;-81.0;-327.0;-223.0;302.0;-970.0;384.0
830.0;-230.0;468.0;?;419.0;-170;624.0;-67.0;?;24.0;291.0;-682.0;385.0
840.0;-246.0;453.0;?;393.0;-170;617.0;-50.0;?;-129.0;283.0;-705.0;386.0
836.0;-285.0;430.0;?;392.0;-170;610.0;-20.0;?;-245.0;267.0;-962.0;390.0
791.0;-324.0;410.0;?;366.0;-170;607.0;5.0;?;-269.0;241.0;-1022.0;265.0
723.0;-325.0;388.0;?;388.0;-170;600.0;23.0;?;-238.0;199.0;-913.0;213.0
707.0;-312.0;374.0;?;405.0;-170;591.0;23.0;?;-176.0;154.0;-803.0;226.0
784.0;-321.0;363.0;28.0;318.0;-170;586.0;15.0;?;-158.0;113.0;-784.0;155.0
835.0;-314.0;345.0;40.0;314.0;-170;586.0;2.0;?;-117.0;75.0;-821.0;-45.0
863.0;-312.0;328.0;47.0;384.0;-170;586.0;-10.0;?;-279.0;39.0;-832.0;207.0
833.0;-337.0;305.0;56.0;386.0;-170;590.0;-22.0;?;-311.0;14.0;-832.0;93.0
909.0;-341.0;284.0;62.0;239.0;-170;600.0;-33.0;?;-384.0;-1.0;-786.0;15.0
992.0;-342.0;271.0;65.0;186.0;-168;609.0;-32.0;?;581.0;-13.0;-750.0;-117.0
1061.0;-353.0;257.0;64.0;271.0;-167;626.0;-36.0;?;831.0;-10.0;-720.0;-125.0
1077.0;-342.0;250.0;57.0;346.0;-166;648.0;-38.0;?;1928.0;7.0;-784.0;-138.0
908.0;-230.0;242.0;51.0;283.0;-164;668.0;-36.0;?;1291.0;31.0;-837.0;-183.0
896.0;-174.0;234.0;41.0;207.0;-162;698.0;-38.0;-230.0;-274.0;46.0;-905.0;-206.0
1000.0;-181.0;228.0;34.0;119.0;-164;732.0;-39.0;-234.0;552.0;56.0;-941.0;-200.0
1086.0;-127.0;227.0;22.0;112.0;-169;757.0;-41.0;-235.0;417.0;73.0;-987.0;-212.0
1061.0;-3.0;230.0;12.0;157.0;-172;784.0;-45.0;-238.0;-618.0;88.0;-1068.0;-236.0
1014.0;-151.0;240.0;5.0;?;-172;815.0;-50.0;-242.0;-65.0;103.0;-1149.0;-260.0
959.0;-103.0;249.0;-2.0;?;-171;836.0;-45.0;-239.0;-18.0;94.0;-1177.0;-283.0
1000.0;38.0;258.0;-2.0;?;-169;852.0;-41.0;-236.0;39.0;78.0;-1003.0;-226.0
1024.0;128.0;264.0;-9.0;?;-167;872.0;-40.0;-244.0;-105.0;66.0;-941.0;-193.0
1035.0;108.0;271.0;-19.0;?;-164;884.0;-37.0;-253.0;61.0;40.0;-1015.0;-144.0
1015.0;117.0;282.0;-31.0;198.0;-166;899.0;-40.0;-263.0;16.0;18.0;-1118.0;-174.0
1004.0;168.0;294.0;-38.0;185.0;-169;913.0;-49.0;-267.0;-65.0;5.0;-1089.0;-174.0
1013.0;182.0;300.0;-42.0;-31.0;?;920.0;-55.0;-272.0;30.0;-13.0;-1060.0;-182.0
1040.0;185.0;299.0;-45.0;-20.0;?;927.0;-60.0;-276.0;-27.0;-29.0;-1015.0;-209.0
972.0;204.0;292.0;-49.0;-128.0;?;936.0;-68.0;-281.0;46.0;-44.0;-1050.0;-256.0
949.0;218.0;284.0;-50.0;84.0;-169;934.0;-72.0;-284.0;80.0;-74.0;-1031.0;-291.0
966.0;242.0;277.0;-51.0;103.0;-169;933.0;-79.0;-286.0;27.0;-98.0;-1051.0;-289.0
985.0;255.0;271.0;?;182.0;-170;937.0;-87.0;-289.0;176.0;-102.0;-1014.0;-275.0
986.0;219.0;260.0;?;100.0;-173;933.0;-82.0;-279.0;267.0;-105.0;?;-213.0
1036.0;175.0;250.0;-34.0;71.0;-178;935.0;-74.0;-270.0;383.0;-98.0;?;-143.0
1100.0;143.0;233.0;-29.0;147.0;-179;939.0;-67.0;-257.0;164.0;-83.0;?;-51.0
1109.0;136.0;217.0;-22.0;177.0;-179;940.0;-53.0;-244.0;-26.0;-87.0;?;-33.0
1045.0;139.0;200.0;-16.0;188.0;-180;941.0;-42.0;-235.0;42.0;?;?;-1.0
1039.0;141.0;184.0;-13.0;238.0;-179;941.0;-41.0;-230.0;146.0;?;?;79.0
1063.0;152.0;172.0;-4.0;192.0;-180;931.0;?;-223.0;422.0;?;-1095.0;190.0
996.0;172.0;159.0;-1.0;228.0;-179;915.0;?;-220.0;430.0;?;-1056.0;263.0
960.0;200.0;148.0;7.0;214.0;-179;902.0;?;-219.0;347.0;?;-1065.0;302.0
951.0;202.0;139.0;19.0;160.0;-179;879.0;?;-214.0;86.0;?;-1115.0;265.0
867.0;203.0;132.0;38.0;181.0;-179;848.0;?;-206.0;20.0;?;-1150.0;300.0
835.0;179.0;129.0;58.0;227.0;-179;817.0;?;?;7.0;?;-1091.0;191.0
824.0;118.0;125.0;85.0;256.0;-179;778.0;-2.0;?;-121.0;?;?;157.0
772.0;59.0;124.0;111.0;289.0;-179;747.0;15.0;?;-146.0;?;?;141.0
800.0;44.0;123.0;126.0;359.0;-180;726.0;30.0;?;-105.0;?;?;138.0
830.0;-1.0;121.0;152.0;422.0;-180;699.0;50.0;?;33.0;?;?;115.0
?;-85.0;114.0;173.0;490.0;-180;675.0;66.0;?;2.0;?;?;117.0
?;-161.0;106.0;191.0;488.0;-180;657.0;75.0;?;47.0;?;-890.0;103.0
?;-224.0;95.0;211.0;378.0;-180;637.0;88.0;?;68.0;?;-852.0;90.0
?;-264.0;81.0;225.0;406.0;-180;627.0;96.0;?;413.0;?;-872.0;148.0
?;-270.0;63.0;233.0;401.0;-180;622.0;96.0;?;624.0;?;-828.0;215.0
?;-259.0;44.0;241.0;368.0;-180;615.0;96.0;?;626.0;-377.0;-853.0;240.0
?;-206.0;21.0;246.0;409.0;-180;614.0;93.0;-9.0;514.0;-398.0;-904.0;211.0
?;-173.0;4.0;250.0;322.0;-180;610.0;85.0;-10.0;361.0;-408.0;-928.0;194.0
?;-159.0;-7.0;260.0;331.0;-180;599.0;84.0;-5.0;142.0;-417.0;-945.0;221.0
?;-162.0;-15.0;267.0;411.0;-180;584.0;84.0;-5.0;8.0;-426.0;-947.0;211.0
?;-141.0;-20.0;273.0;413.0;-180;574.0;82.0;-2.0;-32.0;-431.0;-961.0;242.0
?;-139.0;-19.0;280.0;469.0;-180;553.0;94.0;6.0;77.0;-428.0;-992.0;256.0
824.0;-137.0;-18.0;293.0;442.0;-180;533.0;104.0;16.0;4.0;-427.0;-982.0;213.0
713.0;-117.0;-13.0;302.0;398.0;-180;514.0;114.0;26.0;299.0;-432.0;-967.0;184.0
719.0;-155.0;-9.0;316.0;588.0;-180;488.0;134.0;45.0;180.0;-439.0;-905.0;162.0
787.0;-213.0;-15.0;325.0;543.0;-180;464.0;?;60.0;335.0;-448.0;-870.0;143.0
820.0;-234.0;-23.0;329.0;385.0;-180;439.0;?;69.0;326.0;-451.0;-920.0;87.0
769.0;-215.0;-31.0;337.0;380.0;-180;411.0;?;78.0;221.0;-459.0;-910.0;90.0
744.0;-186.0;-39.0;342.0;352.0;-180;386.0;158.0;83.0;102.0;-469.0;-817.0;77.0
784.0;-196.0;-44.0;348.0;577.0;-180;370.0;147.0;81.0;111.0;-487.0;-837.0;63.0
741.0;-201.0;-52.0;350.0;641.0;-180;353.0;147.0;85.0;?;-520.0;-786.0;70.0
?;-225.0;-65.0;353.0;598.0;-180;341.0;139.0;86.0;?;-558.0;-752.0;30.0
761.0;-239.0;-77.0;352.0;506.0;-180;330.0;135.0;92.0;?;-593.0;-780.0;38.0
731.0;-209.0;-94.0;352.0;591.0;-180;324.0;137.0;96.0;?;-619.0;-811.0;37.0
741.0;-186.0;-112.0;350.0;592.0;-180;320.0;133.0;97.0;?;-637.0;-814.0;39.0
741.0;-167.0;-124.0;346.0;530.0;-180;321.0;125.0;95.0;?;-648.0;-826.0;33.0
752.0;-153.0;-133.0;341.0;511.0;-180;310.0;121.0;92.0;?;-653.0;-868.0;17.0
742.0;-107.0;-139.0;336.0;532.0;-180;307.0;116.0;89.0;?;-661.0;-837.0;1.0
734.0;-103.0;-143.0;333.0;482.0;-180;302.0;110.0;83.0;?;-659.0;-824.0;-24.0
733.0;-96.0;-146.0;331.0;491.0;-180;292.0;111.0;80.0;-107.0;-661.0;-829.0;-40.0
706.0;-93.0;-142.0;326.0;575.0;-180;?;106.0;76.0;-43.0;-666.0;-801.0;-68.0
751.0;-88.0;-137.0;324.0;620.0;-180;?;100.0;67.0;39.0;-671.0;-799.0;-57.0
793.0;-78.0;-131.0;327.0;663.0;-180;?;100.0;67.0;49.0;-674.0;-810.0;-26.0
792.0;-61.0;-127.0;322.0;570.0;-180;?;100.0;65.0;68.0;-677.0;-803.0;16.0
775.0;-65.0;-120.0;317.0;543.0;-180;?;93.0;58.0;-6.0;-672.0;-778.0;17.0
?;-57.0;-111.0;317.0;586.0;-180;?;92.0;54.0;-59.0;-667.0;-789.0;51.0
?;-50.0;-107.0;314.0;537.0;-180;?;91.0;49.0;-27.0;-660.0;-793.0;68.0
?;-44.0;-100.0;308.0;502.0;-179;?;87.0;43.0;13.0;-659.0;-781.0;67.0
693.0;-22.0;-96.0;309.0;532.0;-181;?;87.0;43.0;5.0;-657.0;?;77.0
693.0;-13.0;-96.0;305.0;542.0;-180;?;87.0;40.0;8.0;-659.0;?;43.0
672.0;5.0;-95.0;301.0;542.0;-178;?;86.0;37.0;?;-663.0;?;11.0
681.0;?;-95.0;?;555.0;-185;?;90.0;42.0;?;-666.0;-849.0;46.0
708.0;?;-98.0;?;570.0;-170;?;90.0;42.0;?;-670.0;-829.0;40.0
682.0;?;?;?;558.0;-191;296.0;95.0;44.0;?;-671.0;-800.0;51.0
693.0;?;?;?;567.0;-170;289.0;103.0;53.0;-78.0;-675.0;-799.0;80.0
684.0;?;?;?;609.0;-178;289.0;107.0;61.0;-55.0;-679.0;-776.0;83.0
692.0;?;?;?;640.0;-212;289.0;110.0;66.0;-25.0;-685.0;-756.0;93.0
677.0;?;?;?;580.0;57;286.0;119.0;75.0;-4.0;-687.0;-753.0;70.0
668.0;?;?;?;546.0;227;287.0;121.0;81.0;0.0;-685.0;-743.0;105.0
654.0;?;?;?;560.0;159;289.0;120.0;82.0;9.0;-687.0;-758.0;6.0
648.0;?;?;?;561.0;186;290.0;126.0;88.0;-8.0;-686.0;-777.0;25.0
704.0;?;?;?;555.0;181;293.0;125.0;93.0;-20.0;-684.0;-775.0;48.0
680.0;?;?;?;543.0;175;295.0;122.0;95.0;-31.0;?;-770.0;75.0
763.0;?;?;331.0;535.0;184;292.0;123.0;103.0;-27.0;?;-772.0;-9.0
715.0;-62.0;?;337.0;505.0;177;294.0;122.0;108.0;-11.0;-684.0;-749.0;-105.0
722.0;-88.0;?;341.0;484.0;178;295.0;119.0;115.0;-21.0;-684.0;-753.0;-14.0
678.0;-96.0;?;351.0;443.0;178;293.0;119.0;124.0;-21.0;-682.0;-734.0;-6.0
593.0;-86.0;?;359.0;390.0;173;294.0;115.0;131.0;-31.0;-680.0;-741.0;-100.0
593.0;-95.0;-262.0;367.0;303.0;158;297.0;113.0;136.0;-13.0;-679.0;-762.0;-33.0
911.0;-90.0;-274.0;378.0;229.0;177;300.0;114.0;145.0;-36.0;-674.0;-755.0;-99.0
987.0;-30.0;-285.0;383.0;291.0;148;303.0;111.0;153.0;-25.0;-668.0;-836.0;-125.0
815.0;-21.0;-290.0;390.0;384.0;206;309.0;108.0;160.0;-42.0;-664.0;-814.0;-91.0
913.0;-77.0;-303.0;403.0;406.0;153;310.0;114.0;172.0;-60.0;-657.0;-786.0;-31.0
1004.0;-95.0;-321.0;413.0;429.0;-150;311.0;120.0;182.0;-31.0;-651.0;-791.0;-12.0
912.0;-22.0;-341.0;420.0;433.0;-202;317.0;122.0;191.0;-31.0;-644.0;-720.0;-11.0
842.0;85.0;-369.0;430.0;370.0;-153;315.0;130.0;197.0;-22.0;-633.0;-685.0;25.0
765.0;-9.0;-398.0;438.0;307.0;-186;314.0;142.0;199.0;-11.0;-617.0;-945.0;153.0
738.0;6.0;-416.0;441.0;316.0;-161;310.0;159.0;205.0;-10.0;-613.0;-1120.0;155.0
785.0;34.0;-432.0;450.0;354.0;-169;299.0;173.0;221.0;1.0;-612.0;-966.0;242.0
811.0;20.0;-442.0;454.0;419.0;-168;290.0;197.0;238.0;-1.0;-608.0;-964.0;336.0
759.0;50.0;-446.0;459.0;555.0;-164;282.0;229.0;256.0;5.0;-605.0;-1043.0;459.0
836.0;42.0;-456.0;471.0;657.0;-169;271.0;265.0;285.0;15.0;-608.0;-979.0;657.0
870.0;71.0;-459.0;479.0;696.0;-166;258.0;307.0;306.0;-15.0;-605.0;-903.0;537.0
752.0;23.0;-462.0;486.0;672.0;-169;247.0;351.0;321.0;?;-600.0;-815.0;514.0
677.0;-16.0;-480.0;502.0;626.0;-171;223.0;398.0;?;?;-600.0;-782.0;452.0
736.0;-11.0;-496.0;514.0;748.0;-173;196.0;452.0;?;?;-601.0;-868.0;325.0
647.0;-56.0;-500.0;532.0;801.0;-173;165.0;523.0;?;?;-606.0;-860.0;381.0
563.0;-55.0;-508.0;550.0;828.0;-173;129.0;602.0;?;?;-615.0;-849.0;482.0
469.0;-118.0;-529.0;572.0;927.0;-174;86.0;?;?;?;-623.0;-895.0;498.0
564.0;-243.0;-572.0;599.0;931.0;-174;40.0;?;464.0;?;-628.0;-889.0;507.0
509.0;-353.0;-657.0;624.0;898.0;-175;-9.0;?;514.0;?;-630.0;-775.0;508.0
393.0;-430.0;-795.0;652.0;982.0;-175;-62.0;?;579.0;?;-639.0;-636.0;510.0
348.0;-504.0;-948.0;671.0;1016.0;-176;-108.0;?;654.0;?;-651.0;-678.0;544.0
370.0;-543.0;-1088.0;694.0;976.0;-176;-143.0;?;733.0;?;-660.0;-620.0;551.0
323.0;-559.0;-1191.0;705.0;967.0;-176;-172.0;?;815.0;774.0;-674.0;-532.0;509.0
311.0;-374.0;-1258.0;717.0;987.0;-176;-201.0;?;898.0;-539.0;-688.0;-473.0;587.0
287.0;-331.0;-1318.0;730.0;981.0;-176;-227.0;?;982.0;-397.0;-697.0;-481.0;592.0
227.0;-376.0;-1321.0;748.0;941.0;-176;-245.0;?;1068.0;-256.0;-709.0;-519.0;571.0
219.0;-450.0;-1280.0;768.0;901.0;-175;-263.0;?;1137.0;-258.0;-718.0;-467.0;610.0
211.0;-473.0;-1237.0;783.0;907.0;-175;-287.0;?;1177.0;-168.0;-727.0;-413.0;595.0
169.0;-476.0;-1172.0;800.0;951.0;-175;-309.0;?;1184.0;-42.0;-733.0;-378.0;593.0
201.0;-482.0;-1079.0;812.0;968.0;-176;-327.0;?;1165.0;169.0;-743.0;-363.0;574.0
201.0;-496.0;-1034.0;827.0;?;-176;-344.0;-332.0;1142.0;227.0;-748.0;-333.0;508.0
195.0;?;-998.0;838.0;?;-176;-356.0;-330.0;1106.0;462.0;-750.0;-352.0;528.0
235.0;?;-954.0;854.0;?;-176;-365.0;-336.0;1061.0;626.0;-756.0;-278.0;560.0
254.0;?;-939.0;863.0;?;-177;-373.0;-327.0;1026.0;688.0;-759.0;-253.0;537.0
286.0;?;-904.0;875.0;?;-178;-376.0;-337.0;988.0;754.0;-767.0;-254.0;522.0
289.0;?;-876.0;878.0;?;-178;-379.0;-358.0;964.0;780.0;-769.0;-213.0;503.0
284.0;?;-877.0;884.0;?;-179;-381.0;-352.0;955.0;475.0;-769.0;-239.0;500.0
278.0;?;?;888.0;?;-179;-377.0;-359.0;945.0;993.0;-770.0;-257.0;474.0
287.0;?;?;888.0;?;-179;-370.0;-368.0;941.0;1391.0;-769.0;-271.0;470.0
314.0;?;?;879.0;?;-179;-359.0;-343.0;959.0;493.0;-768.0;-341.0;458.0
294.0;?;?;875.0;?;-179;-353.0;-314.0;986.0;-374.0;-768.0;-335.0;393.0
324.0;?;?;866.0;943.0;-179;-347.0;-273.0;1015.0;274.0;-767.0;-349.0;384.0
366.0;?;?;857.0;933.0;-179;-340.0;-199.0;1056.0;538.0;-758.0;-349.0;258.0
366.0;?;?;846.0;789.0;-178;-333.0;-103.0;1094.0;521.0;-757.0;-338.0;215.0
304.0;?;?;827.0;748.0;-178;-326.0;19.0;1125.0;534.0;-754.0;-322.0;214.0
459.0;?;?;812.0;709.0;-177;-319.0;152.0;1138.0;552.0;-744.0;-306.0;223.0
487.0;-496.0;?;799.0;520.0;-177;-306.0;280.0;1123.0;487.0;-738.0;-321.0;212.0
557.0;-486.0;?;780.0;409.0;-177;-298.0;391.0;1076.0;575.0;-727.0;-323.0;209.0
