InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
612.0;-602.0;596.0;-104.0;-128.0;348.0
620.0;-601.0;597.0;-82.0;-114.0;362.0
610.0;-594.0;599.0;-64.0;-112.0;376.0
606.0;-590.0;600.0;-28.0;-121.0;366.0
593.0;-599.0;604.0;-58.0;-101.0;403.0
579.0;-591.0;606.0;-26.0;-89.0;434.0
571.0;-610.0;604.0;0.0;-79.0;499.0
556.0;-620.0;606.0;12.0;-69.0;541.0
549.0;-637.0;606.0;60.0;-71.0;629.0
538.0;-641.0;609.0;39.0;-87.0;667.0
535.0;-646.0;607.0;57.0;-93.0;702.0
526.0;-640.0;605.0;92.0;-69.0;766.0
506.0;-638.0;603.0;126.0;-21.0;853.0
504.0;-652.0;600.0;146.0;-71.0;820.0
496.0;-663.0;599.0;?;-45.0;904.0
465.0;-668.0;593.0;?;-36.0;859.0
441.0;-679.0;587.0;?;-20.0;854.0
400.0;-700.0;580.0;?;-36.0;944.0
373.0;-757.0;572.0;?;-58.0;923.0
?;-792.0;561.0;?;-4.0;979.0
?;-876.0;550.0;?;22.0;981.0
?;-882.0;537.0;?;10.0;966.0
?;-931.0;525.0;443.0;37.0;980.0
?;-1001.0;513.0;486.0;49.0;985.0
223.0;-1023.0;497.0;547.0;32.0;976.0
214.0;-958.0;489.0;525.0;120.0;987.0
116.0;-971.0;483.0;523.0;165.0;988.0
147.0;-939.0;476.0;487.0;125.0;995.0
123.0;-956.0;471.0;461.0;75.0;999.0
95.0;-987.0;465.0;496.0;62.0;980.0
88.0;-1016.0;460.0;479.0;89.0;969.0
62.0;-1027.0;458.0;449.0;77.0;962.0
50.0;-1032.0;453.0;452.0;73.0;968.0
22.0;-1008.0;448.0;415.0;84.0;963.0
21.0;-1014.0;442.0;473.0;92.0;981.0
8.0;-1014.0;437.0;446.0;71.0;983.0
-11.0;-1002.0;435.0;423.0;71.0;996.0
-2.0;-1002.0;431.0;441.0;?;934.0
-1.0;-1012.0;428.0;456.0;?;902.0
7.0;-1034.0;425.0;435.0;?;954.0
11.0;-1026.0;424.0;445.0;?;?
7.0;-1005.0;422.0;444.0;?;917.0
12.0;-988.0;419.0;447.0;?;939.0
14.0;-986.0;419.0;454.0;?;934.0
10.0;-995.0;419.0;441.0;?;906.0
10.0;-1006.0;420.0;433.0;68.0;913.0
10.0;-1006.0;421.0;435.0;72.0;931.0
12.0;-1018.0;420.0;414.0;57.0;915.0
12.0;-1003.0;422.0;434.0;58.0;919.0
5.0;-1000.0;423.0;434.0;71.0;906.0
14.0;-1002.0;424.0;434.0;70.0;922.0
17.0;-990.0;424.0;438.0;55.0;915.0
22.0;-992.0;424.0;403.0;47.0;939.0
21.0;-995.0;424.0;416.0;50.0;939.0
24.0;-991.0;422.0;387.0;49.0;918.0
28.0;-988.0;422.0;404.0;49.0;924.0
26.0;-990.0;422.0;405.0;49.0;927.0
18.0;-987.0;422.0;?;59.0;922.0
28.0;-995.0;419.0;?;58.0;909.0
30.0;-994.0;418.0;?;62.0;901.0
29.0;-994.0;417.0;?;84.0;922.0
27.0;-996.0;418.0;424.0;84.0;914.0
28.0;-997.0;417.0;429.0;82.0;923.0
15.0;-996.0;418.0;413.0;87.0;923.0
13.0;-998.0;418.0;436.0;68.0;932.0
19.0;-1001.0;418.0;421.0;59.0;918.0
13.0;-999.0;418.0;410.0;92.0;915.0
11.0;-997.0;419.0;398.0;86.0;924.0
9.0;-990.0;419.0;432.0;83.0;918.0
6.0;-991.0;417.0;410.0;98.0;912.0
2.0;-991.0;417.0;421.0;90.0;913.0
1.0;-994.0;418.0;425.0;79.0;917.0
2.0;-996.0;418.0;435.0;88.0;930.0
-1.0;-994.0;419.0;424.0;88.0;931.0
0.0;-994.0;417.0;426.0;98.0;932.0
3.0;-991.0;?;423.0;83.0;923.0
-2.0;-994.0;419.0;413.0;69.0;931.0
2.0;-1000.0;417.0;419.0;82.0;932.0
-4.0;-993.0;416.0;440.0;73.0;932.0
1.0;-989.0;419.0;424.0;73.0;929.0
-3.0;-994.0;414.0;414.0;82.0;910.0
-1.0;-994.0;413.0;412.0;94.0;904.0
1.0;-993.0;413.0;428.0;65.0;919.0
1.0;-994.0;414.0;429.0;79.0;922.0
-1.0;-995.0;416.0;430.0;83.0;942.0
1.0;?;419.0;424.0;?;924.0
2.0;?;417.0;385.0;?;924.0
4.0;?;415.0;421.0;?;921.0
-3.0;?;418.0;416.0;?;917.0
1.0;?;415.0;407.0;?;918.0
2.0;?;416.0;434.0;?;904.0
0.0;?;416.0;415.0;?;913.0
2.0;?;416.0;441.0;?;914.0
3.0;?;416.0;438.0;?;915.0
2.0;?;414.0;424.0;?;941.0
8.0;?;416.0;440.0;?;921.0
3.0;?;416.0;422.0;?;922.0
10.0;?;417.0;421.0;?;927.0
5.0;?;?;418.0;?;923.0
9.0;-992.0;?;422.0;?;903.0
8.0;-990.0;?;411.0;?;916.0
12.0;-992.0;?;410.0;?;913.0
13.0;-993.0;?;417.0;?;911.0
10.0;-997.0;?;405.0;?;927.0
11.0;-993.0;?;424.0;?;926.0
7.0;-995.0;?;425.0;?;922.0
6.0;-997.0;?;426.0;68.0;915.0
9.0;-991.0;?;435.0;60.0;914.0
10.0;-993.0;415.0;419.0;69.0;914.0
10.0;-996.0;414.0;424.0;56.0;923.0
12.0;-994.0;415.0;442.0;61.0;924.0
12.0;-997.0;417.0;422.0;57.0;944.0
11.0;-990.0;414.0;421.0;62.0;936.0
15.0;-992.0;415.0;418.0;51.0;920.0
?;-993.0;414.0;429.0;60.0;926.0
?;-995.0;414.0;452.0;71.0;932.0
?;-1000.0;415.0;436.0;63.0;930.0
?;-995.0;?;415.0;42.0;941.0
15.0;-991.0;414.0;422.0;53.0;950.0
20.0;-990.0;414.0;436.0;61.0;933.0
14.0;-992.0;412.0;415.0;49.0;968.0
12.0;-990.0;413.0;445.0;69.0;938.0
9.0;-995.0;413.0;423.0;70.0;947.0
7.0;-998.0;412.0;402.0;76.0;943.0
7.0;-996.0;413.0;400.0;61.0;923.0
8.0;-1001.0;413.0;425.0;77.0;914.0
13.0;-1007.0;412.0;413.0;38.0;926.0
-7.0;-991.0;411.0;417.0;51.0;957.0
16.0;-1016.0;410.0;452.0;73.0;965.0
-35.0;-1002.0;409.0;428.0;62.0;948.0
-16.0;-986.0;408.0;416.0;61.0;?
-23.0;-989.0;410.0;438.0;55.0;?
-7.0;-994.0;409.0;441.0;72.0;?
-5.0;-998.0;412.0;432.0;44.0;?
-13.0;-991.0;412.0;?;54.0;?
-1.0;-993.0;411.0;?;52.0;?
-1.0;-990.0;411.0;?;40.0;?
5.0;-976.0;411.0;435.0;10.0;?
4.0;-985.0;411.0;446.0;21.0;?
10.0;-1000.0;413.0;457.0;18.0;?
-11.0;-997.0;412.0;465.0;12.0;?
-6.0;-991.0;?;441.0;34.0;?
-3.0;-997.0;?;488.0;35.0;?
-5.0;-1004.0;?;521.0;34.0;?
-3.0;-999.0;?;491.0;54.0;919.0
-4.0;-1010.0;?;520.0;65.0;903.0
2.0;-1006.0;?;521.0;59.0;889.0
-5.0;-1003.0;?;506.0;12.0;931.0
14.0;-1019.0;425.0;484.0;-3.0;973.0
19.0;-1012.0;429.0;501.0;-4.0;976.0
38.0;-1012.0;430.0;500.0;-16.0;895.0
45.0;-1006.0;434.0;494.0;32.0;820.0
45.0;-1001.0;440.0;506.0;40.0;796.0
46.0;-1014.0;445.0;459.0;12.0;758.0
60.0;-1015.0;448.0;406.0;-39.0;712.0
53.0;-1005.0;453.0;446.0;-8.0;605.0
68.0;-992.0;457.0;404.0;-16.0;545.0
78.0;-989.0;461.0;332.0;-72.0;542.0
94.0;-1017.0;467.0;284.0;-124.0;580.0
103.0;-1021.0;470.0;249.0;-112.0;498.0
134.0;-1064.0;475.0;171.0;-132.0;488.0
137.0;-1070.0;485.0;173.0;-169.0;474.0
183.0;-1005.0;492.0;221.0;-173.0;449.0
187.0;-963.0;500.0;126.0;-130.0;425.0
220.0;-948.0;512.0;45.0;-131.0;421.0
262.0;-929.0;522.0;46.0;-161.0;400.0
340.0;-897.0;532.0;60.0;-146.0;385.0
340.0;-858.0;542.0;38.0;-164.0;365.0
401.0;-837.0;553.0;-7.0;-168.0;377.0
419.0;-797.0;564.0;-1.0;-167.0;397.0
436.0;-770.0;571.0;-10.0;-167.0;396.0
449.0;-747.0;578.0;-18.0;-167.0;405.0
459.0;-732.0;583.0;-2.0;-179.0;412.0
495.0;-721.0;588.0;-48.0;-184.0;374.0
?;-719.0;594.0;-44.0;-160.0;383.0
?;?;598.0;-51.0;-147.0;402.0
?;?;600.0;-68.0;-146.0;346.0
?;?;602.0;-68.0;-152.0;323.0
?;?;606.0;-79.0;-160.0;344.0
?;?;604.0;-74.0;-177.0;353.0
?;?;605.0;-78.0;-166.0;354.0
?;?;604.0;-77.0;-188.0;346.0
?;?;605.0;-108.0;-185.0;344.0
?;?;605.0;-58.0;-168.0;334.0
?;?;609.0;-83.0;-158.0;363.0
?;?;608.0;-94.0;-166.0;383.0
?;?;608.0;-61.0;-148.0;405.0
?;-656.0;610.0;-71.0;-138.0;396.0
?;-642.0;610.0;-84.0;-146.0;424.0
550.0;-638.0;607.0;-82.0;-136.0;427.0
549.0;-647.0;607.0;-41.0;-139.0;453.0
555.0;-653.0;604.0;-77.0;-147.0;456.0
554.0;-646.0;605.0;-45.0;-130.0;488.0
553.0;-645.0;604.0;-1.0;-133.0;506.0
546.0;-642.0;607.0;?;-127.0;516.0
542.0;-647.0;606.0;?;-91.0;506.0
535.0;-657.0;601.0;?;-66.0;517.0
528.0;-668.0;601.0;?;-62.0;542.0
530.0;-686.0;599.0;?;-85.0;539.0
519.0;-695.0;601.0;?;?;536.0
495.0;-711.0;598.0;?;?;549.0
483.0;-712.0;594.0;?;-110.0;615.0
460.0;-717.0;591.0;?;-70.0;649.0
450.0;-719.0;586.0;?;-58.0;699.0
427.0;-743.0;583.0;31.0;-30.0;782.0
405.0;-764.0;576.0;57.0;-88.0;925.0
423.0;-760.0;570.0;121.0;-71.0;978.0
401.0;?;560.0;94.0;-2.0;858.0
399.0;?;555.0;120.0;-5.0;766.0
368.0;?;550.0;211.0;-92.0;890.0
348.0;?;541.0;430.0;-91.0;1051.0
373.0;?;534.0;589.0;42.0;918.0
345.0;?;528.0;532.0;71.0;876.0
342.0;?;517.0;473.0;83.0;940.0
315.0;?;506.0;321.0;?;976.0
279.0;-885.0;496.0;314.0;?;1007.0
242.0;-953.0;488.0;344.0;?;999.0
300.0;-1108.0;481.0;318.0;?;990.0
368.0;-1136.0;471.0;331.0;?;970.0
363.0;-1039.0;463.0;425.0;-167.0;1019.0
200.0;-944.0;457.0;441.0;-116.0;1017.0
?;-993.0;451.0;380.0;-94.0;934.0
?;-1053.0;445.0;364.0;-83.0;889.0
?;-964.0;443.0;367.0;-91.0;851.0
?;-901.0;438.0;412.0;?;909.0
?;-946.0;432.0;430.0;?;881.0
?;-1009.0;430.0;415.0;?;961.0
?;-1034.0;423.0;434.0;?;1031.0
?;-1041.0;418.0;455.0;?;965.0
?;-1014.0;411.0;444.0;?;956.0
?;-1005.0;410.0;391.0;?;1179.0
?;-1051.0;408.0;324.0;-94.0;907.0
?;-1038.0;408.0;525.0;-41.0;615.0
162.0;-995.0;408.0;559.0;132.0;458.0
120.0;-957.0;404.0;570.0;124.0;592.0
91.0;-905.0;404.0;310.0;-238.0;736.0
93.0;-907.0;402.0;162.0;-444.0;744.0
90.0;-927.0;401.0;157.0;-380.0;803.0
175.0;-992.0;400.0;77.0;-127.0;902.0
257.0;-1122.0;400.0;53.0;-102.0;840.0
215.0;-1072.0;404.0;176.0;-218.0;809.0
137.0;-1169.0;412.0;226.0;-190.0;817.0
285.0;-1234.0;422.0;221.0;-115.0;777.0
?;-1015.0;428.0;226.0;-62.0;763.0
?;-774.0;439.0;239.0;-36.0;750.0
359.0;-662.0;442.0;238.0;-28.0;755.0
306.0;-776.0;445.0;230.0;24.0;833.0
316.0;-886.0;449.0;252.0;58.0;945.0
280.0;?;452.0;296.0;57.0;987.0
260.0;-916.0;452.0;299.0;78.0;1154.0
212.0;-921.0;452.0;273.0;36.0;1296.0
126.0;-919.0;449.0;293.0;9.0;921.0
107.0;-893.0;446.0;295.0;99.0;784.0
110.0;-894.0;445.0;428.0;16.0;733.0
86.0;-863.0;447.0;463.0;-255.0;818.0
88.0;-877.0;447.0;191.0;-280.0;821.0
101.0;-856.0;450.0;153.0;-272.0;782.0
71.0;-845.0;452.0;300.0;-385.0;764.0
77.0;-912.0;453.0;451.0;-186.0;809.0
160.0;-1031.0;455.0;363.0;-366.0;897.0
72.0;-1040.0;458.0;-128.0;98.0;893.0
160.0;-1270.0;460.0;262.0;177.0;904.0
267.0;-1456.0;462.0;?;-206.0;888.0
226.0;-1087.0;462.0;?;-63.0;864.0
242.0;-954.0;464.0;?;-90.0;812.0
277.0;?;465.0;?;-19.0;855.0
318.0;?;469.0;?;37.0;948.0
255.0;?;476.0;?;70.0;1148.0
152.0;?;479.0;?;88.0;1117.0
116.0;?;485.0;?;78.0;1188.0
66.0;?;490.0;?;22.0;1195.0
92.0;?;502.0;?;-117.0;777.0
49.0;?;513.0;?;34.0;676.0
97.0;?;527.0;?;377.0;621.0
123.0;?;531.0;482.0;67.0;675.0
90.0;?;543.0;364.0;-389.0;789.0
90.0;?;553.0;382.0;-297.0;814.0
85.0;-926.0;562.0;156.0;-161.0;803.0
96.0;-1016.0;569.0;-11.0;-108.0;771.0
79.0;-1205.0;573.0;257.0;-157.0;825.0
81.0;-1201.0;577.0;?;-74.0;820.0
158.0;-1240.0;579.0;?;-55.0;819.0
238.0;-1374.0;579.0;?;-63.0;819.0
348.0;-957.0;579.0;?;4.0;828.0
449.0;-776.0;579.0;?;49.0;798.0
318.0;-865.0;578.0;?;-33.0;894.0
250.0;-877.0;573.0;?;10.0;1084.0
311.0;-903.0;564.0;?;88.0;1022.0
249.0;-900.0;553.0;?;2.0;1212.0
187.0;-912.0;547.0;?;50.0;999.0
151.0;-873.0;538.0;?;-86.0;720.0
137.0;-865.0;536.0;?;50.0;729.0
99.0;-892.0;532.0;?;-44.0;781.0
40.0;-912.0;529.0;?;-163.0;922.0
26.0;-866.0;522.0;53.0;-240.0;754.0
80.0;-862.0;518.0;257.0;-277.0;756.0
72.0;-888.0;519.0;391.0;-284.0;764.0
68.0;-998.0;515.0;394.0;-290.0;782.0
167.0;-1141.0;509.0;291.0;-183.0;809.0
150.0;-1171.0;507.0;260.0;-130.0;803.0
233.0;-1396.0;503.0;272.0;-108.0;794.0
356.0;-1146.0;498.0;325.0;-107.0;788.0
309.0;-943.0;498.0;352.0;-56.0;827.0
309.0;-946.0;497.0;261.0;-25.0;1047.0
304.0;-958.0;489.0;466.0;7.0;1039.0
257.0;-1008.0;486.0;703.0;88.0;1080.0
195.0;-922.0;490.0;592.0;121.0;1124.0
154.0;-883.0;490.0;462.0;-50.0;1032.0
140.0;-858.0;488.0;384.0;-153.0;766.0
109.0;-859.0;489.0;688.0;42.0;738.0
110.0;-883.0;492.0;631.0;230.0;723.0
81.0;-873.0;494.0;376.0;-120.0;710.0
75.0;-877.0;498.0;14.0;-439.0;774.0
128.0;-889.0;499.0;325.0;-345.0;697.0
166.0;-944.0;503.0;151.0;-54.0;736.0
144.0;-1107.0;504.0;165.0;37.0;750.0
109.0;-1234.0;508.0;310.0;-65.0;792.0
142.0;-1132.0;506.0;324.0;-79.0;784.0
227.0;-1143.0;504.0;169.0;-108.0;797.0
307.0;-1354.0;501.0;211.0;-56.0;765.0
367.0;-839.0;502.0;233.0;39.0;777.0
459.0;-969.0;506.0;272.0;56.0;848.0
381.0;-919.0;509.0;250.0;19.0;1030.0
279.0;-900.0;510.0;273.0;72.0;1055.0
273.0;-869.0;514.0;287.0;90.0;1049.0
203.0;-836.0;520.0;297.0;-11.0;1012.0
174.0;-828.0;520.0;285.0;-124.0;933.0
148.0;-838.0;524.0;355.0;-38.0;870.0
117.0;-862.0;532.0;485.0;36.0;771.0
88.0;-871.0;538.0;345.0;-67.0;959.0
57.0;-861.0;547.0;151.0;6.0;763.0
72.0;-842.0;553.0;124.0;-230.0;741.0
39.0;-840.0;561.0;356.0;-272.0;789.0
57.0;-942.0;567.0;475.0;-169.0;816.0
107.0;-1089.0;573.0;451.0;-6.0;873.0
70.0;-1042.0;578.0;290.0;26.0;923.0
104.0;-1240.0;585.0;240.0;8.0;936.0
248.0;-1291.0;591.0;306.0;2.0;918.0
284.0;-988.0;598.0;340.0;-13.0;923.0
293.0;-1060.0;608.0;380.0;-69.0;876.0
287.0;-1051.0;615.0;392.0;-24.0;862.0
269.0;-1056.0;622.0;443.0;27.0;922.0
209.0;-956.0;633.0;505.0;50.0;943.0
148.0;-882.0;642.0;510.0;101.0;1247.0
133.0;-833.0;648.0;409.0;128.0;1178.0
93.0;-875.0;?;396.0;93.0;1010.0
?;-948.0;?;388.0;-54.0;754.0
?;-979.0;?;594.0;-133.0;817.0
?;-965.0;?;-23.0;-273.0;642.0
?;-967.0;697.0;400.0;-148.0;697.0
10.0;-960.0;708.0;307.0;150.0;601.0
-15.0;-933.0;719.0;122.0;227.0;516.0
-1.0;-910.0;733.0;-136.0;174.0;463.0
30.0;-940.0;744.0;-114.0;-70.0;507.0
59.0;-1034.0;758.0;140.0;-168.0;592.0
224.0;-1298.0;768.0;129.0;-114.0;594.0
280.0;-1375.0;781.0;-37.0;-212.0;606.0
353.0;-1119.0;792.0;-89.0;-279.0;631.0
300.0;-960.0;806.0;34.0;-243.0;707.0
303.0;-915.0;821.0;113.0;-89.0;760.0
234.0;-865.0;835.0;141.0;28.0;819.0
300.0;-823.0;842.0;156.0;-52.0;797.0
289.0;-822.0;853.0;130.0;-131.0;737.0
304.0;-668.0;864.0;146.0;-73.0;691.0
342.0;-668.0;874.0;214.0;-23.0;677.0
379.0;-746.0;882.0;243.0;-1.0;718.0
412.0;-806.0;887.0;263.0;20.0;775.0
385.0;-812.0;891.0;283.0;61.0;793.0
358.0;-808.0;894.0;272.0;80.0;831.0
?;-831.0;898.0;260.0;77.0;855.0
?;-884.0;901.0;258.0;68.0;1061.0
?;-954.0;905.0;310.0;48.0;982.0
?;-1009.0;908.0;318.0;-4.0;773.0
?;-967.0;912.0;296.0;15.0;800.0
?;-906.0;913.0;273.0;-1.0;813.0
?;-858.0;918.0;335.0;5.0;800.0
?;-838.0;921.0;407.0;157.0;848.0
?;?;927.0;306.0;214.0;853.0
?;-897.0;928.0;259.0;32.0;929.0
164.0;-921.0;931.0;332.0;-102.0;912.0
144.0;-941.0;933.0;354.0;-86.0;861.0
141.0;-971.0;937.0;363.0;-16.0;822.0
194.0;?;941.0;375.0;-9.0;816.0
187.0;?;941.0;?;-120.0;832.0
155.0;?;948.0;?;-122.0;842.0
163.0;?;950.0;?;-63.0;813.0
171.0;-913.0;953.0;?;-36.0;820.0
197.0;-939.0;954.0;?;-46.0;878.0
245.0;-994.0;958.0;?;-80.0;863.0
200.0;-1020.0;960.0;?;-104.0;856.0
169.0;-1055.0;963.0;?;-81.0;840.0
124.0;-1047.0;967.0;?;-43.0;838.0
116.0;-980.0;971.0;?;-2.0;899.0
107.0;-947.0;977.0;?;45.0;958.0
117.0;-949.0;978.0;?;38.0;927.0
154.0;-964.0;982.0;?;-1.0;988.0
158.0;-979.0;989.0;?;-43.0;919.0
165.0;-960.0;994.0;?;-69.0;872.0
146.0;-960.0;999.0;477.0;-23.0;830.0
142.0;-990.0;999.0;444.0;29.0;798.0
135.0;-980.0;1004.0;366.0;22.0;793.0
130.0;-963.0;1010.0;294.0;61.0;800.0
145.0;-949.0;1014.0;317.0;26.0;773.0
126.0;-950.0;1016.0;310.0;-14.0;774.0
109.0;-980.0;1020.0;259.0;-42.0;782.0
111.0;-1042.0;1025.0;231.0;-71.0;798.0
128.0;-1020.0;1026.0;292.0;-26.0;784.0
166.0;-1054.0;1032.0;254.0;-8.0;753.0
185.0;-1031.0;1036.0;231.0;30.0;738.0
217.0;-957.0;1046.0;279.0;89.0;821.0
224.0;-929.0;1048.0;329.0;106.0;905.0
227.0;-922.0;1055.0;283.0;103.0;897.0
243.0;-911.0;1055.0;287.0;82.0;820.0
264.0;-895.0;1062.0;272.0;31.0;776.0
263.0;-893.0;1066.0;222.0;-91.0;818.0
237.0;-895.0;1069.0;344.0;-147.0;874.0
223.0;-888.0;1068.0;402.0;-124.0;872.0
229.0;-897.0;1070.0;327.0;-39.0;888.0
219.0;-880.0;1075.0;307.0;10.0;888.0
206.0;-866.0;1077.0;329.0;-55.0;891.0
217.0;-855.0;1078.0;370.0;-141.0;867.0
242.0;-942.0;1078.0;413.0;-109.0;844.0
253.0;-1040.0;?;386.0;-64.0;766.0
241.0;-1007.0;?;335.0;-51.0;744.0
201.0;-933.0;?;352.0;-103.0;705.0
185.0;-916.0;?;363.0;-139.0;745.0
177.0;-927.0;?;375.0;-134.0;806.0
189.0;-970.0;1086.0;335.0;-146.0;804.0
?;-979.0;1084.0;262.0;-153.0;789.0
?;-983.0;1086.0;265.0;-198.0;812.0
?;-986.0;1086.0;340.0;-209.0;830.0
?;-1000.0;1089.0;344.0;-138.0;797.0
?;-990.0;1091.0;332.0;-129.0;771.0
?;-968.0;1091.0;319.0;-170.0;737.0
?;-914.0;1093.0;376.0;-172.0;720.0
?;-916.0;1091.0;334.0;-148.0;745.0
?;-875.0;1093.0;342.0;?;785.0
?;-914.0;1094.0;353.0;?;808.0
?;-977.0;1094.0;362.0;?;802.0
?;-950.0;1092.0;404.0;?;783.0
?;-935.0;1093.0;413.0;?;821.0
?;-958.0;1094.0;425.0;-191.0;856.0
307.0;-970.0;1092.0;413.0;-209.0;849.0
296.0;-935.0;1093.0;438.0;-216.0;797.0
327.0;-933.0;1091.0;457.0;-233.0;892.0
311.0;-906.0;1091.0;504.0;-140.0;836.0
334.0;-905.0;1089.0;469.0;-58.0;755.0
324.0;-914.0;1089.0;485.0;-162.0;743.0
334.0;-962.0;1090.0;445.0;-195.0;?
309.0;-954.0;1090.0;442.0;-154.0;?
296.0;-936.0;1091.0;392.0;-84.0;?
295.0;-940.0;1093.0;359.0;-35.0;?
241.0;-964.0;1095.0;273.0;-105.0;?
?;-957.0;1098.0;309.0;-128.0;597.0
?;-985.0;1097.0;325.0;-79.0;500.0
?;-985.0;1098.0;285.0;-8.0;454.0
?;-1017.0;1103.0;220.0;-5.0;537.0
?;-996.0;1106.0;201.0;-61.0;610.0
?;-959.0;1108.0;155.0;-132.0;645.0
?;-954.0;1111.0;171.0;-136.0;647.0
?;-911.0;1113.0;199.0;-129.0;684.0
?;-870.0;1115.0;204.0;-53.0;770.0
?;-877.0;1115.0;192.0;-11.0;784.0
?;-811.0;1122.0;230.0;-10.0;838.0
?;-826.0;1119.0;273.0;20.0;884.0
?;-822.0;1120.0;283.0;70.0;871.0
?;-757.0;1121.0;300.0;68.0;806.0
?;-733.0;1119.0;363.0;53.0;798.0
?;-783.0;1119.0;401.0;30.0;855.0
?;-818.0;1122.0;415.0;60.0;830.0
?;-848.0;1123.0;394.0;110.0;867.0
?;-832.0;1122.0;340.0;156.0;903.0
?;-825.0;1122.0;327.0;134.0;824.0
?;-897.0;1122.0;299.0;130.0;849.0
?;-912.0;1122.0;296.0;116.0;931.0
?;-950.0;1123.0;322.0;101.0;924.0
?;-992.0;1121.0;302.0;87.0;1052.0
?;-999.0;1122.0;299.0;28.0;955.0
?;-947.0;1121.0;281.0;-54.0;905.0
?;-942.0;1122.0;295.0;-25.0;790.0
?;-971.0;1120.0;293.0;-47.0;738.0
?;-934.0;1116.0;418.0;-236.0;798.0
?;-921.0;1113.0;482.0;-487.0;833.0
?;-927.0;1111.0;505.0;-437.0;902.0
104.0;-923.0;1105.0;420.0;-177.0;836.0
104.0;-899.0;1097.0;526.0;-171.0;872.0
97.0;-961.0;1091.0;617.0;-96.0;875.0
136.0;-993.0;1082.0;683.0;-72.0;872.0
123.0;-1062.0;1075.0;680.0;-94.0;898.0
189.0;-1216.0;1067.0;602.0;-189.0;865.0
167.0;-1085.0;1059.0;572.0;-176.0;830.0
197.0;-915.0;1053.0;495.0;-153.0;814.0
163.0;-844.0;1051.0;510.0;-45.0;857.0
149.0;-900.0;1048.0;480.0;-18.0;831.0
206.0;-988.0;1044.0;469.0;-87.0;808.0
249.0;-1001.0;1046.0;488.0;-46.0;800.0
197.0;-997.0;1048.0;457.0;45.0;829.0
189.0;?;1051.0;414.0;108.0;851.0
169.0;?;1055.0;374.0;104.0;869.0
166.0;?;1056.0;359.0;53.0;790.0
181.0;?;1059.0;334.0;-4.0;773.0
?;?;1064.0;342.0;-54.0;736.0
?;?;1067.0;337.0;-39.0;774.0
?;?;1071.0;353.0;55.0;811.0
?;?;1075.0;322.0;131.0;834.0
?;-975.0;1075.0;337.0;100.0;828.0
?;-953.0;1078.0;339.0;87.0;802.0
?;-955.0;1080.0;332.0;124.0;?
?;-951.0;1080.0;334.0;101.0;?
?;-981.0;1084.0;340.0;91.0;?
?;-1016.0;1084.0;339.0;108.0;?
?;-942.0;1084.0;306.0;116.0;?
?;-928.0;1085.0;?;119.0;?
?;-894.0;?;?;88.0;?
182.0;-915.0;?;?;70.0;?
137.0;-946.0;?;?;77.0;?
132.0;-950.0;?;228.0;73.0;?
130.0;-965.0;?;215.0;118.0;949.0
115.0;-938.0;?;201.0;159.0;1039.0
93.0;-935.0;?;209.0;197.0;858.0
98.0;-933.0;?;221.0;223.0;783.0
81.0;-938.0;?;271.0;155.0;691.0
73.0;-928.0;?;395.0;5.0;667.0
53.0;-913.0;1048.0;247.0;-260.0;689.0
43.0;-926.0;1043.0;366.0;-448.0;718.0
48.0;-939.0;1032.0;492.0;-364.0;764.0
49.0;-924.0;1019.0;433.0;-190.0;768.0
79.0;-876.0;1008.0;326.0;-90.0;835.0
166.0;-967.0;993.0;320.0;?;877.0
292.0;-1211.0;980.0;305.0;?;900.0
310.0;-1261.0;968.0;265.0;?;898.0
277.0;-1151.0;959.0;317.0;?;871.0
328.0;-1047.0;950.0;349.0;?;848.0
320.0;-949.0;942.0;384.0;?;867.0
263.0;-911.0;932.0;474.0;?;846.0
212.0;-866.0;926.0;463.0;?;851.0
179.0;-868.0;919.0;403.0;-137.0;853.0
150.0;-891.0;915.0;469.0;-82.0;887.0
147.0;-917.0;?;?;-43.0;956.0
145.0;-952.0;?;?;-141.0;997.0
125.0;-999.0;?;?;37.0;890.0
111.0;-1023.0;?;?;-30.0;1015.0
107.0;-1003.0;?;?;-158.0;1131.0
71.0;-979.0;?;?;123.0;1091.0
72.0;-937.0;?;562.0;24.0;810.0
77.0;-952.0;?;632.0;174.0;594.0
68.0;-919.0;?;600.0;232.0;586.0
88.0;-913.0;?;410.0;-94.0;623.0
87.0;-937.0;?;142.0;-418.0;712.0
?;-972.0;?;549.0;-285.0;858.0
?;-1023.0;?;61.0;-71.0;843.0
?;-1072.0;?;295.0;-32.0;844.0
?;-1051.0;?;76.0;-210.0;862.0
?;-1123.0;761.0;350.0;-177.0;831.0
?;-1144.0;753.0;280.0;-193.0;830.0
?;-1378.0;746.0;220.0;-106.0;821.0
?;-1028.0;737.0;293.0;-56.0;791.0
?;-785.0;722.0;381.0;-44.0;828.0
?;-754.0;?;329.0;-4.0;872.0
?;-798.0;?;322.0;70.0;1023.0
?;-853.0;?;335.0;161.0;1043.0
?;-946.0;691.0;314.0;132.0;1033.0
?;-946.0;689.0;334.0;-10.0;1166.0
125.0;-926.0;682.0;306.0;-100.0;1016.0
101.0;-920.0;680.0;371.0;71.0;805.0
83.0;-912.0;673.0;413.0;75.0;610.0
