InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
?;70;12;690;-70;-1582
?;57;10;687;-57;-1214
?;46;12;690;-46;-927
?;55;9;696;-55;-673
?;18;11;690;-18;-567
-350;12;19;687;-12;?
166;35;11;695;-35;?
289;27;9;?;-27;?
76;8;19;?;-8;?
-108;1;21;?;-1;-108
-364;10;22;?;-10;-364
-477;4;13;?;-4;-477
-897;-53;8;712;53;-897
-1376;-158;10;716;158;-1376
-1167;-158;14;698;158;-1167
?;-34;26;670;34;-470
?;-19;18;679;19;292
?;-57;-4;693;57;477
?;0;23;656;0;328
?;52;17;674;-52;346
?;15;13;667;-15;276
256;59;-21;692;-59;256
299;322;-21;574;-322;299
27;631;136;318;-631;27
-93;620;-276;1166;-620;-93
34;-200;-952;2219;200;34
-19;-897;-509;1697;897;-19
-49;-571;182;1038;571;-49
-24;34;42;1109;-34;-24
8;583;61;977;-583;8
22;746;301;814;-746;22
-4;798;146;865;-798;-4
3;1230;134;702;-1230;3
-23;1319;223;587;-1319;-23
-74;1106;74;668;-1106;-74
-59;919;86;624;-919;-59
0;521;136;563;-521;0
26;-13;225;373;13;26
36;-237;164;438;237;36
61;-540;57;504;540;61
76;-1544;461;-44;1544;76
101;-2124;?;264;2124;101
49;-1336;?;799;1336;49
-4;-607;?;613;607;-4
-62;-457;?;684;457;-62
-57;-80;?;708;80;-57
-17;42;?;672;-42;-17
-174;-77;1;704;77;-174
221;-44;23;668;44;221
-398;-30;14;690;30;-398
-2115;2;8;698;-2;-2115
-2262;21;12;688;-21;-2262
-2134;35;18;?;-35;-2134
-1899;20;13;?;-20;-1899
-1352;21;24;?;-21;-1352
-1557;30;25;?;-30;-1557
-1257;1;8;?;-1;-1257
589;19;15;?;-19;589
2249;8;15;?;-8;2249
1294;-31;15;?;31;1294
-179;-47;22;?;47;-179
-213;-37;16;?;37;-213
-112;10;19;?;-10;-112
105;9;20;?;-9;105
142;-16;19;?;16;142
25;8;19;685;-8;25
99;21;14;687;-21;99
69;-3;16;678;3;69
73;-21;18;680;21;73
58;-8;11;690;8;58
29;23;15;686;-23;29
57;1;19;679;-1;57
23;-37;13;678;37;23
-17;-5;13;681;5;-17
19;3;16;681;-3;19
7;-9;20;674;9;7
-31;33;13;682;-33;-31
-23;6;8;693;-6;-23
-52;-34;17;684;34;-52
-66;3;19;675;-3;-66
-5;-6;17;676;6;-5
20;-24;17;677;24;20
-7;-17;19;674;17;?
-25;-24;20;672;24;?
-43;0;21;674;0;?
-36;22;21;677;-22;?
?;3;19;677;-3;?
?;6;20;678;?;6
?;13;22;677;?;-5
-8;-7;22;671;?;-8
-8;8;21;669;?;-8
-18;10;18;677;-10;-18
-28;-20;14;683;20;-28
-26;3;15;679;-3;-26
-35;9;15;680;-9;-35
-13;2;17;682;-2;-13
15;12;22;675;-12;15
13;12;21;673;-12;13
16;33;16;683;-33;16
-11;13;15;685;-13;-11
-15;0;15;683;0;-15
-29;14;17;681;-14;-29
-31;-3;18;676;3;-31
22;-10;15;681;10;22
24;-11;18;686;11;24
28;-3;18;682;3;28
-9;2;16;675;-2;-9
-58;-1;19;675;1;-58
-47;-13;19;677;13;-47
-49;-11;?;673;11;-49
-25;11;?;677;-11;-25
-9;-9;11;693;9;-9
-5;-26;21;674;26;-5
-12;-18;6;700;18;-12
-2;-23;19;676;23;-2
33;-61;16;666;61;33
22;-71;-20;?;71;22
50;228;68;?;-228;50
57;705;-89;?;-705;57
28;879;-166;?;-879;28
44;1043;112;?;-1043;44
18;1450;217;?;-1450;18
-4;1434;235;?;-1434;-4
55;889;190;?;-889;55
5;201;230;?;-201;5
5;-881;-45;?;881;5
-61;-1162;-392;?;1162;-61
-62;-345;-61;?;345;-62
12;-237;60;?;237;12
-416;-242;-26;695;242;-416
628;43;30;642;-43;628
2505;-31;18;671;31;2505
3533;-6;11;699;6;3533
3640;1;-8;718;-1;3640
1621;-65;72;604;?;1621
387;-47;50;623;?;387
692;-26;-12;699;?;692
638;-21;37;646;?;638
934;-21;27;658;?;934
999;-20;24;661;?;999
862;-22;31;652;?;862
1018;-20;24;661;?;1018
1150;-24;30;654;?;1150
1295;-18;25;658;18;1295
1470;-21;27;657;21;?
1777;-28;30;657;28;?
2294;-2;20;657;2;?
2377;-54;38;658;54;?
2238;18;15;655;-18;2238
2194;-51;37;659;51;2194
2205;-26;29;658;26;2205
2256;58;2;654;-58;2256
2085;-242;102;652;242;2085
2466;730;-253;777;-730;2466
1643;1071;-506;1373;-1071;1643
8;-952;198;1416;952;8
33;-1711;561;710;1711;33
64;-945;192;634;945;64
29;-942;252;648;942;29
184;-1322;338;569;1322;184
31;-1755;143;720;1755;31
110;-2225;171;671;2225;110
139;-2378;145;669;2378;139
123;-2555;-1;771;2555;123
105;-2608;-121;825;2608;105
73;?;-97;830;2637;73
83;?;-289;894;2292;83
25;?;-385;1013;1600;25
15;?;-377;1008;1597;15
21;?;-398;1264;2743;21
-128;?;761;1834;3744;-128
132;?;1325;1726;1082;132
93;?;1563;1230;-380;93
296;622;1311;1343;-622;296
451;3744;-523;1421;-3744;451
-618;3674;-637;1237;-3674;-618
68;3021;-414;1339;-3021;68
675;2118;-539;1099;-2118;675
1047;-224;85;654;224;1047
4094;123;5;658;-123;4094
4372;180;?;655;-180;4372
1135;-74;?;657;74;1135
-296;108;?;681;-108;-296
-525;19;?;651;-19;-525
-177;72;?;670;-72;-177
1353;91;?;662;-91;1353
?;164;?;667;-164;1572
?;106;?;669;-106;1335
?;298;?;703;-298;1892
?;79;?;635;-79;1998
?;434;?;726;-434;2677
?;1692;?;968;-1692;1055
?;2144;?;?;-2144;-3806
?;3867;154;?;-3867;-3481
?;6775;-164;?;-6775;484
?;7297;-1262;?;-7297;506
?;6049;-941;?;-6049;-512
?;2938;792;?;-2938;89
298;-1293;1197;?;1293;298
153;-2292;996;?;2292;153
139;-2774;794;?;2774;139
42;-4092;597;?;4092;42
91;-4019;449;?;4019;91
50;-4552;-26;861;4552;50
22;-4890;-161;930;4890;22
18;-4068;-568;1259;4068;18
-79;-3873;-1212;1798;3873;-79
10;-5060;-1557;2598;5060;10
14;-4964;-483;2556;4964;14
18;-4165;2188;3044;4165;18
239;-4564;2876;3862;4564;239
93;-1225;739;201;1225;93
33;3852;-877;-565;-3852;33
-909;4555;-1064;2493;-4555;-909
-1800;3083;-982;1982;-3083;-1800
-1091;1937;-637;1207;-1937;-1091
-642;664;-6;827;-664;?
536;110;96;550;-110;?
1288;125;-20;782;-125;?
679;25;44;622;-25;679
723;81;24;674;-81;723
978;73;16;693;-73;978
1928;49;37;661;-49;1928
2941;49;19;674;-49;2941
3241;129;45;670;-129;3241
2906;63;16;682;-63;2906
3185;96;28;676;-96;3185
3319;134;40;673;-134;3319
2656;-34;-20;656;34;2656
4228;1118;95;555;-1118;4228
622;2412;-108;565;-2412;622
-4598;3601;94;428;-3601;-4598
-4105;7338;31;809;-7338;-4105
-4214;8184;-1299;2243;-8184;-4214
-1512;2422;-764;2280;-2422;-1512
984;-1153;939;591;1153;984
0;-946;1175;58;946;0
284;-2192;?;524;2192;284
185;-3340;?;514;3340;185
140;-3860;?;632;3860;140
205;-4442;?;1020;4442;205
22;-5243;?;1079;5243;22
63;-5226;?;1211;5226;63
-11;-4814;?;1525;4814;-11
-94;-4497;?;2177;4497;-94
-136;-4151;?;2630;4151;-136
0;-4605;605;2440;4605;0
55;-1737;1956;2756;1737;55
140;1481;1044;504;-1481;140
378;3284;-1213;-907;-3284;378
370;5318;-1554;1817;-5318;370
-311;2732;-468;1603;-2732;-311
-71;656;-136;600;-656;-71
3284;866;-142;989;-866;3284
5108;176;22;566;-176;5108
2641;306;9;702;-306;2641
941;250;-7;722;-250;941
403;137;13;663;-137;403
-87;?;3;720;-194;-87
685;?;21;670;-181;685
1593;?;26;688;?;1593
1703;?;23;693;?;1703
2329;?;22;704;?;2329
3138;?;29;695;?;3138
3243;?;15;709;?;3243
3521;?;45;663;?;3521
2436;?;34;640;?;2436
1858;?;58;543;?;1858
2083;?;119;490;?;2083
-2579;?;67;679;-5769;-2579
-6074;?;132;622;-7687;-6074
-2553;?;-218;1038;-5429;-2553
568;4125;-1326;2250;-4125;568
407;3934;-1052;1973;-3934;407
130;-844;563;477;844;130
118;-3669;733;328;3669;118
17;-3594;397;582;?;17
100;-4340;196;738;?;100
68;-4852;-188;1004;?;68
34;-4969;-113;976;?;34
19;-4292;-435;1249;?;19
6;-4390;-946;1548;?;6
17;-4915;-956;2377;?;17
17;-4912;461;2728;4912;17
13;-3715;2491;2456;3715;13
59;-1688;2662;2087;1688;59
108;879;884;990;-879;108
76;4562;-793;1359;-4562;76
61;4181;-533;1915;-4181;61
-293;1315;212;977;-1315;-293
-231;987;-9;637;-987;-231
1257;639;-75;800;-639;1257
2967;325;10;709;-325;2967
3561;349;40;663;-349;3561
3141;197;76;677;-197;3141
2420;192;40;662;-192;2420
2703;103;58;687;-103;2703
3169;79;45;683;-79;3169
3117;66;36;674;-66;3117
4273;122;53;688;-122;4273
5378;152;46;664;-152;5378
7009;?;20;686;-454;7009
5186;?;8;654;-876;5186
-327;?;16;625;-956;-327
-433;1578;44;658;-1578;-433
237;2759;39;536;-2759;237
-626;3710;-187;792;-3710;-626
?;6010;-525;1262;-6010;-23
?;4996;-419;1149;-4996;-209
?;-244;154;721;244;169
?;-1265;552;368;1265;337
?;-1379;529;422;1379;69
?;-2946;367;622;2946;135
?;-2853;368;653;2853;41
?;-3122;349;653;3122;97
?;-3370;?;793;3370;128
?;-3339;?;1044;?;121
?;-3344;?;1033;?;118
?;-3478;?;1644;?;73
?;-4131;?;1545;?;55
?;-3452;?;1680;?;74
?;-1007;?;2519;?;52
36;1472;?;534;?;36
17;3929;?;377;?;17
-155;4402;?;1822;?;-155
26;4670;?;1426;?;26
616;4499;?;?;?;616
1221;788;?;?;?;1221
2024;-345;236;?;?;2024
2197;356;-42;?;-356;2197
1434;-193;104;?;193;1434
822;62;30;?;-62;822
366;1;38;?;-1;366
-160;-63;55;?;63;-160
-295;21;26;?;-21;-295
-37;-53;64;?;53;-37
139;-9;83;?;9;139
175;-26;75;?;26;175
243;-33;43;?;33;243
371;-42;33;674;42;371
505;-44;31;677;44;505
542;-38;36;668;38;542
552;-10;40;658;10;552
560;13;32;662;-13;560
506;21;26;666;-21;506
496;30;22;666;-30;496
383;-13;25;662;13;383
161;-30;28;659;30;161
514;-5;21;663;5;514
1077;-10;16;666;10;1077
1325;8;23;661;-8;1325
1652;21;27;657;-21;1652
1312;-14;16;667;14;1312
498;-11;10;667;11;498
298;16;13;665;-16;298
319;12;12;674;-12;319
230;30;16;670;-30;230
243;30;20;667;-30;243
241;-27;22;664;27;241
154;-8;24;656;8;154
79;53;19;660;-53;79
32;44;10;?;-44;32
31;33;12;670;-33;31
18;33;16;668;-33;18
-12;36;13;670;-36;-12
19;26;17;667;-26;19
13;11;20;666;-11;13
-39;12;17;671;-12;-39
-40;10;16;671;-10;-40
-36;33;15;673;-33;-36
-3;50;13;675;-50;-3
7;40;14;674;-40;7
-19;31;15;673;-31;-19
2;12;15;675;-12;2
-3;8;15;677;-8;-3
-9;23;20;666;-23;-9
12;12;18;671;-12;12
-11;1;14;675;-1;-11
-27;13;16;669;-13;-27
-18;2;16;677;-2;-18
-27;-5;21;669;5;-27
-16;16;27;662;-16;-16
-12;-8;20;673;8;-12
-49;-16;10;674;16;-49
-33;13;13;671;-13;-33
-8;2;21;673;-2;-8
-16;-1;22;673;1;-16
32;-3;20;675;3;32
22;-19;17;676;19;22
-24;-37;18;668;37;-24
5;-28;19;668;28;5
5;9;13;677;-9;5
6;0;16;672;0;6
24;-19;19;666;19;24
16;2;17;668;-2;16
-3;13;23;666;-13;-3
-18;24;25;666;-24;-18
-9;26;19;671;-26;-9
-4;-7;16;668;7;-4
-16;3;17;669;-3;-16
-12;6;14;675;-6;-12
6;-11;13;674;11;6
2;1;17;671;-1;2
0;1;19;669;-1;0
11;4;21;667;-4;11
-25;-14;20;668;14;-25
-30;-13;20;669;13;-30
9;14;18;671;-14;9
12;0;15;671;0;12
4;-1;22;666;1;4
-2;4;24;663;-4;-2
21;-2;20;663;2;21
28;4;21;666;-4;28
-19;-2;20;664;2;-19
-69;-10;19;664;10;-69
-76;7;19;670;-7;-76
-19;23;19;668;-23;-19
8;18;16;668;-18;8
-15;6;18;667;-6;-15
-3;-12;22;666;12;-3
3;0;22;669;0;3
-8;9;23;663;-9;-8
-5;-28;16;671;28;-5
-16;14;14;672;-14;-16
6;20;19;663;-20;6
17;-20;21;666;20;17
-45;11;18;669;-11;-45
-43;-23;12;673;23;-43
11;-14;15;671;14;11
18;24;15;669;-24;18
-23;5;14;671;-5;-23
-47;1;21;667;-1;-47
-20;0;17;671;0;-20
0;13;10;676;-13;0
7;1;15;669;-1;7
-5;11;21;667;-11;-5
-2;2;17;669;-2;-2
13;-19;12;672;19;13
12;20;16;675;-20;12
20;7;18;668;-7;20
-17;10;13;?;-10;-17
-16;20;17;?;-20;-16
-1;-4;22;?;4;-1
-38;1;18;?;-1;-38
-5;-18;20;?;18;-5
16;-14;25;?;14;16
-17;27;21;?;-27;-17
10;27;11;?;-27;10
3;8;15;?;-8;3
-17;-11;25;665;11;-17
21;-23;18;670;23;21
-12;-2;13;673;2;-12
-22;-11;20;671;11;-22
13;-18;20;668;18;13
-1;4;16;669;-4;-1
3;1;16;669;-1;3
13;-8;18;667;8;13
8;-21;17;671;21;8
-10;-11;18;671;11;-10
-12;3;22;664;-3;-12
31;1;22;663;-1;31
24;1;22;664;-1;24
-32;-2;22;663;2;-32
-27;23;19;670;-23;-27
-13;34;13;679;-34;?
0;16;15;676;-16;?
11;-3;22;671;3;?
2;-31;19;675;31;?
22;-20;13;679;20;22
-1;14;15;677;-14;-1
-22;-6;17;678;6;-22
1;-23;12;677;23;1
15;-37;13;678;37;15
33;-64;16;681;64;33
19;-38;12;673;38;19
12;-42;12;672;42;12
32;-59;22;655;59;32
16;-69;14;663;69;16
27;-35;22;659;35;27
45;-6;5;?;6;45
-15;-72;-21;690;72;-15
-12;-13;38;641;13;-12
46;-36;-76;869;36;46
34;58;-196;1095;-58;34
12;32;38;715;-32;12
13;-172;135;479;172;13
14;210;-41;709;-210;14
1;216;-36;690;-216;1
-36;6;23;619;-6;-36
-42;133;-15;703;-133;-42
6;40;8;659;-40;6
17;54;15;661;-54;17
-13;54;6;675;-54;-13
-18;1;12;657;-1;-18
-43;29;8;669;-29;-43
-55;-25;21;655;25;-55
-38;-19;28;652;19;-38
-55;31;22;655;-31;-55
-55;12;21;660;-12;-55
-78;3;17;660;-3;-78
-99;34;20;655;-34;-99
-81;30;29;651;-30;-81
-63;12;20;650;-12;-63
-34;10;12;659;-10;-34
-46;22;17;665;-22;-46
-49;10;21;659;-10;-49
-50;-18;23;657;18;-50
-90;-5;18;657;5;-90
-86;12;15;656;-12;-86
-45;?;19;657;6;-45
-9;-18;18;658;18;-9
31;-26;16;658;26;31
117;-10;15;661;10;117
142;26;16;661;-26;142
143;24;23;658;-24;143
239;12;20;657;-12;239
258;8;13;659;-8;258
241;-3;13;660;3;241
125;23;17;659;-23;125
-221;17;20;658;-17;-221
-328;-21;18;659;21;-328
?;21;19;659;-21;-135
?;34;21;656;-34;-62
?;18;14;664;-18;126
?;22;13;663;-22;387
?;12;27;656;-12;267
?;21;28;661;-21;78
?;18;16;663;-18;119
?;-1;12;665;1;199
?;-21;16;666;21;208
?;-32;18;660;32;369
?;-21;16;662;21;633
?;-20;18;662;20;?
585;-28;20;660;28;?
?;-38;19;663;38;597
?;-24;21;658;24;782
?;-9;13;659;9;337
?;-22;20;655;22;1368
?;-15;28;651;15;3794
?;-35;1;669;35;2648
?;-128;19;662;128;185
?;-46;-4;680;46;-42
?;-229;-9;690;229;118
?;-357;-77;768;357;115
?;-417;-242;1043;417;120
?;-740;-124;1169;740;107
?;714;-93;1092;-714;119
?;2085;-203;1027;-2085;96
?;1519;-108;852;-1519;113
?;1283;12;570;-1283;116
?;1164;74;461;-1164;64
?;832;75;458;-832;128
?;526;?;285;-526;168
?;-67;?;231;67;90
?;-256;?;315;256;104
?;-265;?;309;265;117
?;-1104;?;384;1104;48
?;-1697;?;446;1697;22
?;-1310;?;433;1310;47
?;-1774;?;346;1774;15
?;-1267;?;?;1267;-5
4;267;?;?;?;4
-25;-995;?;1702;?;-25
-50;-2307;?;1374;?;-50
-148;-2081;?;1182;?;-148
5;-1769;?;1277;?;5
230;37;?;794;?;230
307;2095;-403;120;?;307
407;2157;759;275;?;407
-145;1216;349;1121;-1216;-145
-482;638;-547;1033;?;-482
47;358;182;576;?;47
1080;309;-149;781;?;1080
1539;256;-92;720;?;1539
464;117;91;604;?;464
23;129;-18;642;?;23
33;200;69;610;?;33
165;150;15;633;?;165
10;88;22;642;?;10
-566;89;21;651;?;-566
292;61;18;651;-61;292
15;83;27;642;-83;15
9;49;31;635;-49;9
-1275;148;26;643;-148;-1275
-796;104;24;673;-104;-796
3509;225;12;666;-225;3509
-610;735;15;583;-735;-610
-4846;612;85;462;-612;-4846
-1910;2670;-22;558;-2670;-1910
-826;5677;60;577;-5677;-826
-541;6647;-544;1282;?;-541
225;6810;-1288;1995;?;225
?;3894;291;546;?;221
?;-178;1379;-332;?;?
-15;-1390;849;236;?;?
15;-1417;850;144;?;?
25;-2011;567;275;?;?
28;-3107;86;566;?;28
31;-3358;-81;530;3358;31
8;-3224;159;623;3224;8
66;-3284;-249;577;3284;66
-14;-3213;-765;1377;3213;-14
-130;-3237;-1377;2117;3237;-130
-33;-4025;-882;2051;4025;-33
-229;-4581;2139;2854;4581;-229
116;-1628;462;1129;1628;116
-535;2540;-1709;-880;-2540;-535
-420;3842;-60;826;-3842;-420
-459;2770;-630;1372;-2770;-459
-3155;621;-168;536;-621;-3155
-1808;-45;305;614;45;-1808
-1524;238;-259;709;-238;-1524
-3075;82;142;644;-82;-3075
-1231;140;15;645;-140;-1231
-1286;98;60;598;-98;-1286
-1200;63;71;622;-63;-1200
-484;71;-9;670;-71;-484
-71;67;40;648;-67;-71
275;92;15;664;-92;275
1091;140;18;672;-140;1091
1293;217;3;691;-217;1293
448;333;23;641;-333;448
3331;1021;-20;622;-1021;3331
-185;1910;46;533;-1910;-185
-5788;2955;-15;615;-2955;-5788
-949;5168;222;487;-5168;-949
1795;7901;19;933;-7901;1795
-35;8477;-1217;2307;-8477;-35
-330;4909;-299;1376;-4909;-330
53;-281;1234;39;281;53
446;-2117;1151;419;2117;446
373;-2115;1206;305;2115;373
49;-3603;849;291;3603;49
-81;-4099;306;587;4099;-81
-82;-4141;93;676;4141;-82
-131;?;-42;820;4394;-131
-99;?;-623;1116;4579;-99
-115;?;-1594;2075;4831;-115
-124;?;-1813;2869;5251;-124
-191;?;-348;2850;6125;-191
-245;-3349;2688;2778;3349;-245
-367;-952;2387;1099;952;?
-379;576;-569;-19;-576;?
-1666;4587;-949;1278;-4587;?
-3159;3879;-274;1050;-3879;?
-1146;969;72;388;-969;?
363;443;131;668;-443;?
-715;271;?;641;-271;?
-681;262;?;678;?;?
-144;215;?;681;?;?
-88;124;?;674;?;?
155;78;27;675;?;?
642;73;-1;671;?;642
1304;61;6;686;?;1304
1180;87;21;668;?;1180
1590;123;20;658;?;1590
2955;93;22;654;?;2955
2460;330;12;665;-330;2460
2192;764;19;635;-764;2192
-183;1070;4;629;-1070;-183
-4160;991;17;619;-991;-4160
-2361;988;18;618;-988;-2361
449;1098;-16;649;-1098;449
112;846;62;569;-846;112
-211;1301;-77;711;-1301;-211
324;420;162;478;-420;324
642;-2509;606;38;2509;642
249;-3139;288;?;3139;249
158;-2729;?;?;2729;158
194;-4250;?;?;4250;194
73;-5646;?;?;5646;73
8;-5641;?;1093;5641;8
-47;-5533;?;1357;5533;-47
-53;-5205;?;2428;5205;-53
-90;-5222;?;3248;5222;-90
-133;-5624;?;2745;5624;-133
-211;-1364;?;2202;1364;-211
-134;2844;?;442;-2844;-134
-330;3167;?;-292;-3167;-330
-1451;4278;-247;1954;-4278;-1451
-1973;2725;169;1319;-2725;-1973
-921;645;408;310;-645;-921
333;801;259;1004;-801;333
653;437;275;534;-437;653
514;470;290;629;-470;514
288;184;455;828;-184;288
48;45;375;665;-45;48
703;283;264;671;-283;703
1240;279;308;650;-279;1240
1659;313;286;656;-313;1659
2262;298;284;669;-298;2262
2351;315;261;693;-315;?
2674;378;307;648;-378;?
2049;380;189;728;-380;?
2934;1088;253;588;-1088;?
1035;1588;93;634;-1588;1035
-4797;3322;-7;534;?;-4797
-3822;6409;156;381;?;-3822
-1819;7311;-1301;2205;?;-1819
-3215;9420;-2113;3444;?;-3215
-1652;5913;-1890;2809;?;-1652
130;-1555;-1033;1421;?;130
87;-1511;856;-162;?;87
489;-2605;583;246;?;489
360;-4774;39;838;?;360
-43;-4852;342;571;?;-43
176;-5536;105;922;?;176
48;-5138;97;1053;5138;48
64;-4866;-17;1170;4866;64
124;-4876;-260;1763;4876;124
12;-5347;-257;1854;5347;12
15;-4945;777;2692;4945;15
52;-4477;1989;1851;?;52
-55;-3059;2413;2275;?;-55
-72;1338;2727;2277;?;-72
44;5281;934;-2467;?;44
-431;7766;-2491;?;?;-431
-611;5246;-1834;?;?;-611
-671;824;512;?;?;-671
687;561;178;?;?;687
3798;230;78;?;?;3798
4429;-97;271;?;?;4429
3895;211;107;?;?;3895
3087;-23;244;?;?;3087
1749;51;202;751;?;1749
1926;0;211;697;?;1926
2194;-16;209;682;16;2194
2167;43;202;702;-43;2167
2176;0;215;672;0;2176
2228;-13;204;686;13;2228
2086;-16;198;673;16;2086
1285;-64;178;692;64;1285
1019;-61;144;691;61;1019
1191;-31;100;686;31;1191
888;-14;70;693;14;888
799;-33;62;683;33;799
717;-37;41;680;?;717
338;21;25;688;?;338
346;20;27;684;?;346
-32;5;21;682;?;-32
-544;15;18;685;?;-544
-523;-10;24;?;10;-523
-564;-19;21;?;19;-564
-557;10;14;?;-10;-557
-737;16;12;?;-16;-737
-1425;6;20;?;-6;-1425
-1648;20;24;?;-20;-1648
-1642;4;23;?;-4;-1642
-1409;16;22;?;-16;-1409
-1064;9;13;?;-9;-1064
-1273;-113;14;?;113;-1273
-799;-97;26;?;97;-799
-901;-41;19;674;41;-901
-69;-52;19;667;52;-69
1350;5;25;653;-5;1350
335;15;15;666;-15;335
208;-3;13;674;3;208
399;3;13;671;-3;399
578;-24;-8;705;24;578
991;-37;19;672;37;991
166;-140;-48;739;140;166
151;-309;-56;754;309;151
303;-395;74;616;395;303
39;-454;-172;974;454;39
36;-285;36;1123;285;36
20;-179;197;866;179;20
22;-291;239;855;291;22
-48;?;474;720;-255;-48
-30;?;-492;1011;-891;-30
26;?;-276;?;-435;26
-17;?;688;?;?;-17
7;?;114;?;73;7
64;?;-160;950;-35;64
24;?;-32;816;-242;24
-20;?;-11;520;-157;-20
-70;?;29;849;23;-70
-88;?;5;632;-3;-88
-94;?;12;727;29;-94
-90;?;16;704;43;-90
1;?;42;639;76;1
-18;?;31;690;88;-18
-60;-32;11;673;32;-60
-47;-29;9;700;29;-47
-44;-39;16;674;39;-44
10;-1;22;673;1;10
17;-11;11;720;11;17
10;-33;38;499;33;10
9;0;161;412;0;9
8;7;325;594;-7;8
47;-24;389;613;24;47
45;-23;388;615;23;45
30;12;445;659;-12;30
44;40;482;672;-40;44
8;43;476;683;-43;8
-17;28;468;686;-28;-17
3;10;450;682;-10;3
2;10;451;682;-10;2
29;30;453;691;-30;29
13;34;455;691;-34;13
-31;36;452;693;?;-31
11;29;452;689;?;11
42;12;372;683;-12;42
-9;12;218;689;-12;-9
-31;-4;189;687;4;-31
20;-12;215;682;12;20
?;-11;181;686;11;20
?;-7;118;689;7;-43
?;12;64;694;-12;-69
?;12;63;695;-12;-68
-72;31;62;688;-31;-72
-50;57;57;689;-57;-50
-16;30;55;686;-30;-16
-23;49;32;690;-49;-23
-48;133;25;698;-133;-48
-49;141;27;697;-141;-49
-48;70;21;704;-70;-48
-47;30;35;698;-30;-47
-49;53;16;710;-53;-49
-47;39;35;696;-39;-47
-48;44;27;703;-44;-48
-53;63;-91;916;-63;-53
?;-430;-56;1081;430;-3
?;-1067;-36;1062;1067;39
9;-396;30;1146;396;9
-6;150;244;1444;-150;-6
-6;151;226;?;-151;-6
-11;1343;-46;?;-1343;-11
15;1852;-152;?;-1852;15
22;1635;237;?;-1635;22
15;1736;-95;?;-1736;15
45;1820;567;?;-1820;?
-29;153;704;?;-153;?
-110;-3228;-2109;?;3228;?
-26;-3038;-1424;?;3038;?
-188;-1098;414;?;1098;?
-170;-663;-185;?;663;?
157;-231;47;?;231;?
589;-144;41;?;144;?
1013;-81;-40;752;81;?
287;13;95;639;-13;?
-155;-86;-8;730;86;?
239;-68;40;682;68;239
100;-77;?;664;77;100
-132;-76;?;664;76;-132
-222;-84;?;664;84;-222
242;-25;35;662;25;242
860;25;?;679;-25;860
818;-12;?;689;12;818
637;-43;?;684;43;637
574;-34;?;680;34;574
727;?;?;688;55;727
1570;?;?;691;173;1570
1904;?;0;687;262;1904
2705;?;-6;691;232;2705
2521;?;24;680;300;2521
2327;?;68;627;377;2327
4613;?;17;640;382;4613
1380;?;-75;802;796;1380
-913;?;-251;974;1368;-913
1431;-2087;199;768;2087;1431
157;-2216;445;1039;2216;157
-45;-1013;-318;1698;1013;-45
393;-201;-221;1117;201;393
50;234;-62;645;-234;50
486;278;-152;606;-278;486
243;-373;98;320;373;243
165;-920;87;439;920;165
175;-1438;316;383;1438;175
140;-1567;123;454;1567;140
159;-1680;-100;734;?;159
140;-1621;-205;613;?;140
107;-1168;-121;736;?;107
47;-655;-237;818;?;47
40;-473;-512;715;?;40
88;-1461;1120;1210;?;88
165;-1528;1580;1169;?;165
142;-374;1103;?;?;142
528;-767;977;?;?;528
457;-137;-907;?;137;457
-371;2715;-1338;?;-2715;-371
316;3097;-435;?;-3097;316
1311;1945;-605;?;?;1311
?;1142;-489;?;?;2196
?;181;-8;?;?;2024
-226;228;36;?;?;-226
-383;292;-9;761;?;-383
319;161;19;630;?;319
-914;236;-7;726;?;?
-1210;141;25;649;?;?
-138;154;18;687;?;?
276;80;28;673;?;?
339;53;53;639;-53;?
143;117;-4;708;-117;?
194;243;63;624;-243;?
676;380;42;642;-380;676
3983;1224;38;635;-1224;3983
4477;1480;91;551;-1480;4477
-1598;1357;29;683;-1357;-1598
-309;5208;245;520;-5208;-309
897;8027;-740;1548;-8027;897
-2326;6335;-1659;2748;-6335;-2326
102;2680;-245;1576;-2680;102
392;-1642;1057;186;1642;392
-276;-2295;1228;-68;2295;-276
348;-2186;1123;63;2186;348
-158;-3175;764;277;3175;-158
35;-3283;490;360;3283;35
-34;-4155;68;638;4155;-34
-65;-4337;-105;748;4337;-65
-3;-4057;182;518;4057;-3
-59;-4357;-761;1312;4357;-59
9;-3662;-1461;2272;3662;9
-16;-4626;-1464;2838;4626;-16
-4;-4369;-1436;2761;4369;-4
80;1282;330;524;-1282;80
0;3817;?;-662;-3817;0
-91;3345;?;848;-3345;-91
-1754;3343;?;1726;-3343;-1754
-2855;1594;?;1111;-1594;-2855
-1209;464;?;653;-464;-1209
-255;244;?;658;-244;-255
-130;85;?;687;-85;-130
-207;142;?;683;-142;-207
-942;86;?;671;-86;-942
-1206;83;?;683;-83;-1206
-1184;110;?;681;-110;-1184
-476;75;89;686;-75;-476
639;80;71;693;-80;639
54;126;80;676;-126;54
1126;115;57;697;-115;1126
