Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
494.0;1636.0;-243.0;1749.0;-422.0;-160;795.0
436.0;1495.0;-140.0;1464.0;-378.0;-147;795.0
452.0;1280.0;-105.0;1250.0;-284.0;-148;796.0
394.0;1189.0;-133.0;1182.0;-272.0;-149;797.0
333.0;1130.0;-240.0;1009.0;-189.0;-147;793.0
290.0;957.0;-375.0;915.0;-126.0;-148;789.0
285.0;860.0;-318.0;817.0;-154.0;-147;794.0
310.0;741.0;-189.0;743.0;-210.0;-148;802.0
264.0;648.0;-157.0;658.0;-246.0;-148;807.0
233.0;587.0;-96.0;612.0;-239.0;-149;810.0
251.0;528.0;-22.0;613.0;-206.0;-149;811.0
171.0;864.0;-208.0;852.0;-180.0;-158;786.0
365.0;861.0;-608.0;736.0;-314.0;-158;792.0
306.0;758.0;-860.0;?;-418.0;-158;795.0
212.0;842.0;-208.0;758.0;-505.0;-158;794.0
98.0;874.0;260.0;855.0;-506.0;-158;789.0
78.0;924.0;238.0;905.0;-498.0;-158;785.0
159.0;879.0;-66.0;867.0;-526.0;-158;779.0
254.0;?;-294.0;938.0;-371.0;?;775.0
373.0;905.0;-406.0;?;-171.0;-159;770.0
360.0;1057.0;-422.0;1382.0;-125.0;-157;765.0
474.0;1133.0;-356.0;1253.0;-202.0;-160;756.0
506.0;1107.0;-358.0;1411.0;-274.0;-161;747.0
464.0;1216.0;-316.0;1369.0;-307.0;-158;740.0
731.0;1207.0;-310.0;1175.0;-498.0;-171;732.0
828.0;1074.0;-158.0;1410.0;-553.0;-153;724.0
605.0;?;-121.0;1503.0;-425.0;-169;717.0
581.0;1287.0;-210.0;1544.0;-273.0;-146;708.0
643.0;1207.0;-314.0;1347.0;-300.0;-11;703.0
529.0;1103.0;-412.0;1242.0;-340.0;10;699.0
267.0;998.0;-753.0;1163.0;-324.0;-14;699.0
501.0;959.0;-816.0;1094.0;-84.0;-25;701.0
346.0;910.0;-520.0;?;-281.0;-53;704.0
297.0;862.0;-307.0;1005.0;-163.0;-60;708.0
176.0;837.0;-319.0;956.0;?;-126;711.0
147.0;799.0;-333.0;914.0;-214.0;-159;712.0
105.0;740.0;-231.0;936.0;-251.0;-152;716.0
37.0;791.0;-239.0;1075.0;-225.0;-166;720.0
65.0;1001.0;-227.0;1128.0;-245.0;-167;724.0
64.0;1061.0;-156.0;1051.0;-299.0;-170;728.0
94.0;1136.0;-173.0;?;-252.0;-172;729.0
150.0;1282.0;-133.0;1305.0;-193.0;-167;727.0
256.0;1027.0;-113.0;848.0;-258.0;-167;728.0
421.0;872.0;-47.0;1376.0;-177.0;-170;?
570.0;1261.0;-33.0;1585.0;-51.0;-171;733.0
471.0;1153.0;-66.0;1366.0;?;-171;737.0
410.0;921.0;-117.0;1116.0;-62.0;-171;740.0
411.0;799.0;-134.0;948.0;-39.0;-171;743.0
444.0;775.0;-206.0;931.0;-147.0;-171;751.0
399.0;772.0;-259.0;861.0;-298.0;-172;757.0
426.0;768.0;-210.0;859.0;-327.0;-172;755.0
454.0;814.0;-170.0;915.0;-343.0;-172;750.0
446.0;899.0;-58.0;930.0;-332.0;?;745.0
513.0;888.0;-141.0;942.0;?;-171;739.0
464.0;908.0;-316.0;1078.0;-374.0;-172;732.0
497.0;?;-426.0;?;-337.0;-171;724.0
560.0;?;?;1303.0;-404.0;-172;718.0
530.0;1210.0;-466.0;1374.0;-428.0;-172;711.0
473.0;1250.0;-459.0;1163.0;-391.0;-172;705.0
562.0;1196.0;-464.0;979.0;-447.0;-180;700.0
502.0;982.0;-394.0;1160.0;-479.0;-171;696.0
359.0;1176.0;?;1394.0;-532.0;-182;691.0
392.0;1340.0;-464.0;1386.0;-560.0;-136;685.0
485.0;1310.0;-428.0;1291.0;-439.0;-10;679.0
450.0;1140.0;-344.0;1174.0;-271.0;7;676.0
386.0;995.0;-496.0;1078.0;-249.0;-23;677.0
324.0;871.0;?;1065.0;-232.0;-25;682.0
261.0;828.0;-495.0;1020.0;-273.0;-59;687.0
207.0;765.0;-480.0;932.0;-243.0;-94;695.0
205.0;695.0;-347.0;804.0;-221.0;-122;701.0
181.0;661.0;-151.0;758.0;-213.0;-147;705.0
140.0;640.0;-129.0;781.0;-188.0;-159;710.0
68.0;693.0;-169.0;954.0;-163.0;-164;716.0
97.0;859.0;-186.0;1201.0;-167.0;-171;724.0
184.0;1130.0;-187.0;1323.0;-295.0;-174;732.0
217.0;1192.0;-222.0;1287.0;-320.0;-176;?
222.0;1295.0;-238.0;1423.0;-145.0;-179;748.0
407.0;?;?;1086.0;-159.0;-179;755.0
554.0;939.0;-135.0;1138.0;-140.0;-178;761.0
623.0;1129.0;-104.0;1600.0;98.0;-179;766.0
751.0;1132.0;-185.0;1555.0;-5.0;-178;768.0
540.0;973.0;?;?;96.0;-178;769.0
391.0;869.0;-3.0;1097.0;-46.0;-178;772.0
363.0;784.0;-180.0;978.0;-194.0;-179;774.0
360.0;758.0;-256.0;828.0;-297.0;-178;781.0
405.0;722.0;-299.0;680.0;-335.0;-179;785.0
461.0;717.0;-337.0;701.0;-295.0;-179;784.0
456.0;781.0;-83.0;771.0;-490.0;-177;780.0
443.0;823.0;-97.0;915.0;-500.0;-182;775.0
444.0;902.0;-306.0;1062.0;-468.0;-174;770.0
406.0;1039.0;-378.0;1129.0;-384.0;-184;766.0
465.0;?;-415.0;1099.0;-351.0;-174;765.0
593.0;1050.0;-439.0;1198.0;-402.0;-177;763.0
511.0;1168.0;-501.0;1468.0;-428.0;-199;760.0
471.0;1283.0;-502.0;1108.0;-444.0;30;756.0
548.0;1142.0;-455.0;1078.0;-436.0;280;753.0
403.0;1130.0;-371.0;1381.0;-468.0;52;751.0
439.0;1321.0;-431.0;1502.0;-510.0;-162;752.0
509.0;1380.0;-547.0;1365.0;?;-18;749.0
478.0;1197.0;-395.0;1086.0;-314.0;12;746.0
422.0;968.0;-373.0;997.0;-236.0;-35;740.0
338.0;863.0;-507.0;?;-250.0;-20;740.0
320.0;744.0;-485.0;?;-230.0;-52;742.0
348.0;719.0;-434.0;903.0;-168.0;?;745.0
364.0;642.0;-299.0;840.0;-128.0;-111;748.0
366.0;633.0;-189.0;845.0;-135.0;-141;752.0
299.0;639.0;-196.0;858.0;-145.0;-156;756.0
246.0;683.0;-231.0;979.0;-164.0;-164;761.0
267.0;873.0;-259.0;1127.0;-150.0;-169;764.0
281.0;1038.0;-291.0;1266.0;-239.0;-174;768.0
318.0;1099.0;?;1196.0;-334.0;-173;771.0
316.0;1199.0;-346.0;1409.0;-233.0;?;774.0
364.0;1316.0;-311.0;1125.0;-102.0;-169;777.0
350.0;972.0;-238.0;1056.0;-125.0;-171;780.0
272.0;975.0;?;1426.0;-98.0;-175;783.0
390.0;1297.0;?;1294.0;-195.0;-172;784.0
570.0;1048.0;-205.0;?;-277.0;-171;783.0
453.0;?;-154.0;1006.0;-201.0;-171;783.0
341.0;828.0;-47.0;884.0;-114.0;-170;?
384.0;759.0;-124.0;851.0;-237.0;-170;788.0
398.0;756.0;-134.0;861.0;-324.0;-171;?
357.0;763.0;-342.0;903.0;?;-171;788.0
392.0;840.0;-356.0;941.0;-408.0;-171;785.0
465.0;876.0;-173.0;907.0;-438.0;-171;780.0
492.0;838.0;-161.0;888.0;-391.0;-170;774.0
503.0;876.0;-317.0;1148.0;-358.0;-171;766.0
603.0;1067.0;-405.0;1246.0;-496.0;-170;762.0
625.0;1209.0;-438.0;1284.0;-617.0;-170;759.0
485.0;1220.0;-488.0;1297.0;-562.0;-172;755.0
568.0;1253.0;-505.0;1016.0;-520.0;-167;750.0
631.0;1110.0;-481.0;1276.0;-510.0;-179;746.0
403.0;1240.0;-502.0;1460.0;-569.0;-142;741.0
324.0;1337.0;-598.0;1519.0;-559.0;-53;739.0
350.0;1398.0;-612.0;1360.0;-444.0;-6;733.0
418.0;1211.0;-411.0;1087.0;-321.0;-4;726.0
396.0;942.0;-476.0;1076.0;-249.0;-20;724.0
311.0;843.0;-606.0;1083.0;-203.0;-36;727.0
220.0;786.0;-494.0;?;-175.0;-63;730.0
236.0;763.0;-413.0;986.0;-175.0;-97;736.0
205.0;753.0;-309.0;912.0;-156.0;-115;743.0
173.0;694.0;-273.0;833.0;-177.0;-136;747.0
105.0;680.0;-214.0;884.0;-169.0;-150;751.0
72.0;788.0;-107.0;1095.0;-144.0;?;756.0
?;994.0;-84.0;1221.0;-187.0;-160;760.0
168.0;1146.0;-124.0;1241.0;-268.0;-164;764.0
95.0;1190.0;-152.0;1662.0;-128.0;-164;?
?;1460.0;-158.0;1264.0;-70.0;-166;774.0
233.0;1033.0;-142.0;1090.0;-248.0;-164;778.0
404.0;985.0;-91.0;1610.0;-5.0;-162;781.0
453.0;1299.0;-110.0;1710.0;155.0;-162;782.0
416.0;1116.0;-109.0;1511.0;45.0;-160;781.0
370.0;1042.0;28.0;1191.0;-92.0;-160;782.0
347.0;932.0;39.0;992.0;?;-160;785.0
447.0;855.0;-240.0;790.0;-338.0;-160;792.0
483.0;784.0;-140.0;776.0;-360.0;-160;796.0
462.0;762.0;20.0;848.0;-390.0;-160;795.0
463.0;812.0;106.0;916.0;-425.0;-160;792.0
448.0;847.0;-52.0;882.0;-493.0;-159;787.0
452.0;837.0;?;920.0;-439.0;-159;780.0
485.0;860.0;-403.0;997.0;-361.0;-158;774.0
476.0;1014.0;-470.0;1171.0;-368.0;-157;771.0
527.0;1106.0;-483.0;1205.0;-470.0;-158;768.0
422.0;1173.0;-512.0;1382.0;-451.0;-157;764.0
452.0;1345.0;-524.0;1128.0;-445.0;-157;759.0
594.0;1186.0;-454.0;1334.0;-560.0;-157;755.0
407.0;1318.0;-392.0;1692.0;-561.0;-148;750.0
394.0;1583.0;-436.0;?;-555.0;-135;746.0
475.0;1475.0;-502.0;1464.0;-464.0;-78;738.0
421.0;1250.0;-351.0;1254.0;-298.0;-14;731.0
341.0;1027.0;-398.0;1158.0;?;-22;729.0
217.0;895.0;-622.0;1113.0;-195.0;-43;730.0
187.0;821.0;-482.0;988.0;-193.0;-53;732.0
171.0;709.0;-389.0;?;-137.0;-76;735.0
120.0;545.0;-290.0;768.0;-96.0;-102;740.0
110.0;551.0;-138.0;691.0;-95.0;-131;743.0
76.0;555.0;-100.0;750.0;-86.0;-144;745.0
8.0;618.0;?;926.0;-78.0;-151;749.0
59.0;782.0;-113.0;1154.0;-149.0;-158;755.0
104.0;995.0;-139.0;1303.0;-227.0;-160;761.0
141.0;1114.0;-109.0;1466.0;-330.0;-163;766.0
246.0;1295.0;-100.0;1653.0;-296.0;-163;771.0
484.0;1500.0;?;1331.0;-393.0;?;774.0
?;?;-62.0;1378.0;-451.0;-158;776.0
490.0;1165.0;-81.0;1549.0;-261.0;-162;776.0
413.0;?;-112.0;1356.0;-167.0;-161;?
452.0;951.0;-174.0;1088.0;-166.0;-161;777.0
423.0;771.0;-237.0;868.0;-107.0;-160;778.0
351.0;696.0;-460.0;826.0;-174.0;-160;780.0
324.0;725.0;-518.0;839.0;-299.0;-160;788.0
296.0;764.0;-263.0;861.0;-431.0;-160;792.0
299.0;812.0;-171.0;868.0;-490.0;-161;791.0
360.0;912.0;-145.0;827.0;-499.0;-160;786.0
?;920.0;-93.0;830.0;-475.0;-161;780.0
454.0;900.0;-230.0;977.0;-369.0;-161;773.0
436.0;980.0;-345.0;1218.0;-330.0;-159;768.0
514.0;1121.0;-401.0;1366.0;-389.0;-162;763.0
522.0;1173.0;-438.0;1439.0;-439.0;-159;759.0
?;1194.0;-487.0;1200.0;-370.0;-163;754.0
547.0;1162.0;-501.0;971.0;-361.0;-164;750.0
540.0;?;-407.0;1146.0;-497.0;-158;748.0
415.0;1204.0;-418.0;1425.0;-643.0;-171;747.0
490.0;1497.0;-468.0;1585.0;-727.0;-88;747.0
523.0;1489.0;-459.0;1485.0;-551.0;14;744.0
510.0;1275.0;-290.0;1396.0;-120.0;0;741.0
361.0;1023.0;-462.0;1308.0;-189.0;-14;743.0
332.0;862.0;-649.0;1179.0;-106.0;-30;748.0
307.0;828.0;-632.0;?;-236.0;-67;751.0
209.0;701.0;-637.0;877.0;-296.0;-92;755.0
134.0;591.0;-398.0;731.0;-259.0;-121;758.0
105.0;550.0;?;672.0;-202.0;-138;760.0
47.0;538.0;-51.0;?;-134.0;-145;?
29.0;664.0;-59.0;959.0;-120.0;-152;766.0
66.0;861.0;-255.0;1086.0;-170.0;-159;770.0
146.0;1019.0;-344.0;1185.0;-221.0;-160;774.0
113.0;1085.0;-303.0;1625.0;-289.0;?;777.0
206.0;1497.0;-217.0;1531.0;-338.0;-163;779.0
361.0;1245.0;-110.0;?;-492.0;-160;782.0
452.0;981.0;-48.0;1454.0;-336.0;-161;784.0
517.0;1348.0;-108.0;1470.0;-269.0;-161;?
580.0;1184.0;-156.0;1265.0;-147.0;-159;?
403.0;942.0;?;1097.0;-87.0;-159;785.0
383.0;863.0;-181.0;922.0;-97.0;-158;?
406.0;736.0;-333.0;858.0;-314.0;-158;793.0
418.0;838.0;-177.0;862.0;?;-152;755.0
390.0;821.0;-334.0;951.0;-335.0;-151;745.0
365.0;928.0;-374.0;1131.0;-348.0;-151;737.0
454.0;1115.0;-376.0;1189.0;-402.0;-153;731.0
581.0;1155.0;-389.0;1163.0;-554.0;-150;724.0
433.0;1231.0;-424.0;1270.0;-471.0;-155;?
455.0;1263.0;-435.0;984.0;-466.0;-151;709.0
626.0;1020.0;-380.0;1175.0;-553.0;-154;704.0
442.0;1241.0;-339.0;1535.0;-633.0;-158;699.0
401.0;1411.0;-437.0;1513.0;-615.0;-73;693.0
514.0;1405.0;-547.0;1355.0;-441.0;8;683.0
536.0;1223.0;-338.0;1211.0;-263.0;9;677.0
423.0;927.0;-373.0;1125.0;-235.0;6;677.0
330.0;799.0;-637.0;1092.0;-209.0;-7;682.0
283.0;814.0;-593.0;1041.0;-169.0;-39;687.0
252.0;767.0;-470.0;926.0;-180.0;?;693.0
189.0;530.0;-375.0;830.0;-171.0;-94;699.0
152.0;561.0;-217.0;779.0;-158.0;-113;702.0
113.0;664.0;-139.0;807.0;-121.0;-131;705.0
80.0;692.0;-184.0;1035.0;?;-142;710.0
109.0;959.0;?;1222.0;-205.0;-147;716.0
177.0;1153.0;-213.0;1194.0;-298.0;?;720.0
157.0;1143.0;-196.0;1439.0;-296.0;-155;722.0
236.0;1394.0;-176.0;1359.0;-203.0;-155;723.0
366.0;1260.0;-115.0;986.0;-284.0;-151;727.0
405.0;936.0;-76.0;1351.0;-198.0;-151;?
511.0;1253.0;-118.0;1431.0;-104.0;-153;732.0
542.0;1156.0;-150.0;1344.0;-171.0;-153;?
372.0;937.0;-134.0;1089.0;-165.0;-152;740.0
338.0;873.0;-96.0;866.0;-180.0;-152;743.0
389.0;833.0;-235.0;830.0;-223.0;-152;752.0
395.0;703.0;-192.0;738.0;-281.0;-152;760.0
390.0;731.0;-233.0;?;?;-152;759.0
420.0;747.0;-231.0;828.0;-316.0;-152;754.0
423.0;817.0;-113.0;898.0;-355.0;-152;747.0
461.0;836.0;-154.0;937.0;-379.0;-152;739.0
473.0;859.0;-365.0;1047.0;-349.0;-152;732.0
517.0;957.0;-355.0;1196.0;-320.0;-153;727.0
566.0;1109.0;-406.0;1259.0;-381.0;-153;722.0
544.0;1173.0;-444.0;1333.0;-476.0;-153;?
452.0;1316.0;-473.0;1214.0;-418.0;-155;714.0
581.0;1252.0;-458.0;1000.0;-472.0;-154;710.0
543.0;1056.0;-415.0;1275.0;-499.0;?;708.0
373.0;1301.0;-433.0;1530.0;?;-149;706.0
448.0;1419.0;-483.0;1401.0;-517.0;-89;704.0
522.0;1306.0;-493.0;1169.0;-342.0;-19;698.0
432.0;1025.0;-353.0;1024.0;-266.0;0;696.0
?;884.0;-505.0;1037.0;-255.0;-13;697.0
270.0;812.0;-580.0;1029.0;-254.0;-35;700.0
235.0;791.0;-481.0;966.0;-244.0;-59;?
238.0;738.0;?;883.0;-211.0;-84;710.0
198.0;715.0;-264.0;831.0;-137.0;-100;716.0
156.0;682.0;-170.0;774.0;-214.0;-119;721.0
107.0;698.0;-174.0;853.0;-169.0;-139;727.0
123.0;777.0;-224.0;1020.0;-163.0;?;734.0
155.0;928.0;-239.0;?;-261.0;-156;741.0
193.0;1087.0;-218.0;1183.0;-308.0;-161;747.0
167.0;1004.0;-216.0;?;-149.0;-161;751.0
335.0;1313.0;-187.0;1430.0;27.0;-159;753.0
570.0;1244.0;-137.0;1175.0;-162.0;-156;755.0
535.0;900.0;-129.0;1617.0;-191.0;-158;757.0
543.0;1323.0;-155.0;1452.0;-61.0;-158;759.0
546.0;1123.0;-193.0;1241.0;45.0;-157;759.0
389.0;941.0;-65.0;970.0;-17.0;-157;759.0
383.0;882.0;-117.0;888.0;-150.0;-157;761.0
396.0;850.0;-368.0;797.0;-272.0;-157;765.0
394.0;723.0;-336.0;758.0;-306.0;-157;771.0
403.0;739.0;-168.0;764.0;-272.0;-157;770.0
453.0;765.0;-54.0;849.0;-254.0;-157;767.0
468.0;805.0;-25.0;879.0;-309.0;-157;763.0
497.0;838.0;?;879.0;-326.0;-157;758.0
450.0;820.0;-381.0;942.0;-295.0;-157;753.0
482.0;948.0;-394.0;1205.0;-254.0;-157;750.0
508.0;1158.0;-388.0;1228.0;-349.0;-157;?
532.0;1167.0;-421.0;1202.0;-455.0;-157;744.0
388.0;1069.0;-463.0;1239.0;-339.0;-158;?
418.0;1226.0;-445.0;989.0;?;-157;736.0
564.0;1095.0;-379.0;?;-485.0;-158;733.0
427.0;1068.0;-374.0;1348.0;-598.0;-154;728.0
389.0;1334.0;-434.0;1528.0;-547.0;-134;724.0
497.0;1429.0;-462.0;1372.0;-502.0;-108;715.0
518.0;1229.0;-241.0;?;-345.0;-57;708.0
1089.0;915.0;-338.0;1223.0;-52.0;-172;745.0
759.0;?;-141.0;1367.0;-895.0;-172;737.0
837.0;1263.0;-38.0;1219.0;-1725.0;-172;727.0
757.0;953.0;-154.0;885.0;-1633.0;-172;?
217.0;722.0;-429.0;1169.0;-1096.0;-172;?
-323.0;240.0;?;1056.0;-1444.0;-173;704.0
-106.0;108.0;-642.0;630.0;-979.0;-172;696.0
-207.0;-72.0;?;498.0;-174.0;-174;687.0
?;18.0;-1525.0;?;223.0;-172;678.0
-346.0;113.0;?;448.0;64.0;-173;671.0
-229.0;404.0;-1031.0;691.0;-406.0;-165;663.0
-16.0;1151.0;-1156.0;718.0;-1181.0;-115;657.0
384.0;727.0;-284.0;797.0;-270.0;176;724.0
407.0;721.0;-338.0;809.0;-286.0;175;722.0
416.0;784.0;-274.0;861.0;-314.0;176;716.0
495.0;861.0;-133.0;896.0;-310.0;174;708.0
455.0;862.0;-221.0;962.0;-251.0;176;702.0
430.0;836.0;-325.0;1033.0;-205.0;175;695.0
541.0;?;-392.0;1171.0;-214.0;173;690.0
591.0;1059.0;-399.0;1192.0;-288.0;179;684.0
513.0;1009.0;-436.0;1180.0;-344.0;165;679.0
384.0;1119.0;-441.0;1210.0;-272.0;184;674.0
563.0;1151.0;-374.0;918.0;-440.0;162;670.0
669.0;954.0;-340.0;1135.0;-615.0;171;667.0
?;1150.0;-415.0;1425.0;-631.0;?;663.0
402.0;1387.0;-499.0;1536.0;-665.0;?;?
?;1469.0;?;1186.0;-576.0;-96;?
555.0;1153.0;-328.0;1032.0;-434.0;-13;645.0
345.0;922.0;-508.0;1169.0;-241.0;-51;644.0
345.0;888.0;-750.0;1281.0;-249.0;-66;647.0
381.0;891.0;?;1225.0;-277.0;-93;650.0
367.0;852.0;-422.0;1141.0;-272.0;-106;655.0
330.0;753.0;-318.0;?;?;-192;659.0
299.0;629.0;-271.0;890.0;-148.0;-72;661.0
197.0;581.0;?;910.0;-97.0;198;?
231.0;?;-197.0;1042.0;-61.0;172;?
253.0;851.0;-279.0;1112.0;-136.0;147;671.0
250.0;968.0;-339.0;1150.0;-215.0;170;672.0
272.0;1062.0;-336.0;1378.0;-217.0;149;671.0
368.0;1308.0;-253.0;1351.0;-130.0;166;669.0
512.0;1237.0;-188.0;1069.0;-193.0;164;667.0
555.0;983.0;-167.0;1433.0;-111.0;162;663.0
598.0;1241.0;-210.0;1525.0;-55.0;164;659.0
530.0;1152.0;-208.0;1326.0;-75.0;166;656.0
364.0;?;-232.0;1087.0;-105.0;169;654.0
300.0;831.0;-225.0;902.0;-202.0;169;653.0
341.0;744.0;-336.0;793.0;-264.0;169;658.0
363.0;696.0;-277.0;741.0;-385.0;169;664.0
283.0;654.0;-279.0;818.0;-401.0;?;659.0
293.0;?;-177.0;928.0;-415.0;168;650.0
375.0;849.0;-71.0;940.0;-497.0;171;640.0
454.0;873.0;-186.0;?;-523.0;167;632.0
453.0;864.0;-329.0;1082.0;-494.0;170;622.0
?;1042.0;-445.0;1259.0;-476.0;172;617.0
591.0;1197.0;-446.0;1201.0;?;162;611.0
584.0;1142.0;-440.0;1218.0;-575.0;183;605.0
391.0;1173.0;-479.0;1280.0;-415.0;151;600.0
540.0;1217.0;-530.0;1035.0;-489.0;193;597.0
624.0;1073.0;-482.0;1291.0;-516.0;165;596.0
464.0;1265.0;-443.0;1710.0;-532.0;-118;596.0
426.0;1595.0;-507.0;1663.0;-574.0;-172;596.0
?;1461.0;-525.0;1328.0;-432.0;-79;591.0
478.0;1100.0;-316.0;1132.0;-254.0;-83;592.0
343.0;983.0;-436.0;1143.0;-219.0;-80;598.0
293.0;811.0;-694.0;1137.0;-276.0;-87;610.0
219.0;?;-610.0;1028.0;-320.0;-98;619.0
207.0;742.0;-428.0;990.0;-260.0;-133;631.0
180.0;679.0;?;875.0;?;?;638.0
74.0;623.0;-143.0;705.0;-278.0;?;643.0
35.0;572.0;-75.0;860.0;-53.0;-123;651.0
95.0;735.0;-152.0;1008.0;-104.0;177;659.0
138.0;888.0;-234.0;1133.0;-147.0;187;666.0
144.0;1010.0;-245.0;1153.0;?;139;673.0
178.0;675.0;-282.0;795.0;-226.0;-212;676.0
138.0;?;-174.0;876.0;?;-117;681.0
150.0;797.0;-179.0;1076.0;-168.0;164;688.0
211.0;978.0;-260.0;1229.0;-193.0;166;694.0
237.0;1062.0;-304.0;1356.0;-270.0;?;698.0
366.0;1260.0;-288.0;1667.0;-260.0;156;702.0
408.0;1563.0;-230.0;1249.0;-306.0;135;706.0
482.0;1116.0;?;1094.0;-340.0;153;709.0
518.0;1099.0;-153.0;1414.0;-129.0;?;712.0
466.0;1286.0;-175.0;1338.0;-70.0;149;?
385.0;1065.0;-208.0;1218.0;-10.0;154;715.0
275.0;913.0;-253.0;902.0;-155.0;151;719.0
262.0;791.0;-292.0;753.0;-288.0;153;722.0
?;807.0;?;654.0;-338.0;152;729.0
234.0;626.0;-180.0;638.0;-347.0;152;732.0
165.0;626.0;-122.0;719.0;-341.0;153;727.0
212.0;677.0;71.0;?;-361.0;151;721.0
284.0;775.0;9.0;900.0;-433.0;155;711.0
335.0;872.0;-231.0;1132.0;-475.0;150;700.0
?;1082.0;-373.0;1275.0;?;155;692.0
529.0;1249.0;-402.0;1261.0;-511.0;154;?
589.0;1241.0;-348.0;1228.0;-584.0;147;?
445.0;1182.0;-354.0;1310.0;-376.0;166;676.0
629.0;1314.0;-400.0;1049.0;-345.0;131;671.0
659.0;1015.0;-422.0;1278.0;-499.0;184;?
414.0;1091.0;-389.0;1509.0;-531.0;125;665.0
365.0;1367.0;-441.0;1619.0;-564.0;-156;665.0
402.0;1388.0;-474.0;1215.0;-451.0;-165;660.0
525.0;1147.0;-254.0;868.0;-276.0;-89;657.0
416.0;857.0;-383.0;868.0;-77.0;?;658.0
268.0;735.0;-668.0;867.0;-176.0;-118;663.0
240.0;711.0;-597.0;839.0;-209.0;-115;670.0
199.0;664.0;-545.0;813.0;-274.0;-138;681.0
148.0;494.0;-430.0;797.0;-263.0;-205;690.0
122.0;692.0;?;820.0;-261.0;30;697.0
132.0;708.0;-105.0;1034.0;-243.0;212;703.0
146.0;935.0;-103.0;1305.0;-257.0;141;711.0
260.0;1284.0;?;1474.0;-328.0;154;719.0
164.0;1409.0;-237.0;1251.0;-478.0;146;729.0
86.0;1295.0;-240.0;1305.0;-365.0;134;738.0
28.0;1330.0;-229.0;836.0;-135.0;146;?
355.0;885.0;-173.0;1042.0;-7.0;138;753.0
433.0;840.0;-126.0;1659.0;107.0;144;756.0
369.0;1229.0;-159.0;1444.0;12.0;143;758.0
278.0;1057.0;-145.0;?;-69.0;145;761.0
319.0;911.0;-54.0;845.0;-125.0;147;767.0
454.0;818.0;133.0;792.0;-97.0;147;772.0
496.0;764.0;-58.0;786.0;-175.0;147;779.0
391.0;714.0;-46.0;825.0;-226.0;147;782.0
337.0;716.0;-29.0;813.0;-283.0;147;781.0
366.0;761.0;-19.0;861.0;-347.0;147;778.0
424.0;?;-128.0;863.0;?;146;773.0
425.0;844.0;-276.0;?;-314.0;149;767.0
447.0;915.0;-326.0;1164.0;-285.0;144;762.0
488.0;1076.0;-317.0;1300.0;-322.0;150;758.0
496.0;1179.0;-333.0;1251.0;-455.0;147;755.0
407.0;1226.0;-390.0;1332.0;-401.0;143;751.0
445.0;1366.0;-420.0;1060.0;-395.0;?;747.0
599.0;1082.0;-372.0;959.0;-496.0;128;744.0
418.0;1035.0;-329.0;1311.0;-490.0;?;742.0
442.0;1294.0;-392.0;1466.0;-570.0;130;742.0
475.0;1391.0;-458.0;1393.0;-486.0;?;738.0
597.0;1238.0;-343.0;1112.0;-261.0;-89;734.0
476.0;1018.0;-342.0;1079.0;-238.0;-37;735.0
284.0;?;-543.0;1113.0;-330.0;-105;736.0
299.0;839.0;-537.0;1132.0;-450.0;-40;738.0
242.0;798.0;-528.0;988.0;-433.0;-95;741.0
187.0;611.0;-456.0;782.0;-300.0;-154;744.0
151.0;552.0;-171.0;680.0;-217.0;112;747.0
112.0;507.0;-74.0;643.0;-193.0;203;749.0
62.0;570.0;-172.0;808.0;-159.0;129;752.0
97.0;642.0;-366.0;1178.0;-155.0;161;756.0
170.0;925.0;-396.0;1352.0;-244.0;146;760.0
216.0;1059.0;-289.0;1441.0;-310.0;143;764.0
333.0;1158.0;-247.0;1505.0;-253.0;147;767.0
631.0;1519.0;-248.0;1189.0;-332.0;144;771.0
577.0;1086.0;-214.0;1404.0;-341.0;151;774.0
510.0;1240.0;-201.0;1495.0;-233.0;145;777.0
574.0;1315.0;-228.0;1332.0;-181.0;147;778.0
494.0;1013.0;-249.0;1006.0;-124.0;149;778.0
378.0;809.0;-231.0;821.0;-155.0;149;779.0
344.0;736.0;-408.0;756.0;-248.0;149;781.0
430.0;841.0;-221.0;923.0;?;173;779.0
400.0;878.0;-314.0;1110.0;-260.0;170;774.0
415.0;1004.0;-381.0;?;-297.0;180;770.0
?;1171.0;-386.0;?;-397.0;162;767.0
473.0;?;-420.0;1395.0;-419.0;186;763.0
471.0;1333.0;-439.0;1137.0;-377.0;165;758.0
625.0;1236.0;-411.0;1055.0;-523.0;?;755.0
440.0;1039.0;-331.0;1339.0;-550.0;219;?
421.0;1292.0;-345.0;1430.0;-614.0;-57;750.0
551.0;1362.0;-431.0;1232.0;-480.0;-156;746.0
452.0;1162.0;-422.0;1046.0;-227.0;11;741.0
377.0;942.0;-343.0;967.0;-140.0;-27;740.0
302.0;830.0;-567.0;948.0;-186.0;-26;742.0
257.0;787.0;-620.0;925.0;-270.0;-37;745.0
216.0;809.0;-549.0;897.0;-282.0;-85;747.0
173.0;791.0;-416.0;866.0;-260.0;-83;748.0
147.0;691.0;-155.0;831.0;-203.0;-152;750.0
131.0;775.0;-65.0;906.0;?;-151;750.0
