Accelerometer RKN_ accY;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE Nav_Ay;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;Accelerometer BACK accZ;InertialMeasurementUnit L-SHOE Nav_Ax
914.0;980.0;-124;302.0;?;-615.0;123
982.0;914.0;-268;274.0;?;-644.0;147
937.0;935.0;-502;270.0;309.0;-583.0;197
987.0;868.0;-508;258.0;296.0;-628.0;?
964.0;792.0;-664;261.0;316.0;-574.0;?
998.0;829.0;-1262;265.0;311.0;-540.0;?
?;894.0;-1195;268.0;336.0;-540.0;?
?;846.0;-362;257.0;308.0;-550.0;?
?;788.0;-45;?;317.0;-518.0;?
?;828.0;87;?;325.0;-482.0;?
?;881.0;156;?;360.0;-459.0;17
?;925.0;707;?;334.0;-520.0;130
?;974.0;1441;?;326.0;-344.0;-22
?;949.0;549;?;298.0;-285.0;-1183
?;865.0;-213;?;277.0;-391.0;?
?;?;15;?;278.0;-298.0;?
?;?;13;?;289.0;-363.0;?
?;?;-25;?;316.0;-341.0;?
?;?;-52;?;347.0;-283.0;?
?;?;-85;?;315.0;-338.0;?
981.0;?;-77;238.0;333.0;-337.0;?
975.0;?;-91;225.0;360.0;-392.0;?
968.0;?;-80;243.0;342.0;-468.0;?
970.0;?;-46;303.0;317.0;-479.0;?
967.0;?;-46;218.0;359.0;-449.0;?
976.0;?;-51;196.0;355.0;-437.0;?
971.0;?;-48;203.0;401.0;-415.0;115
975.0;1164.0;-62;222.0;?;-393.0;150
973.0;1068.0;-67;172.0;?;-400.0;128
969.0;982.0;-59;432.0;496.0;-423.0;111
?;911.0;-45;401.0;476.0;-434.0;106
?;908.0;-44;381.0;581.0;-401.0;110
?;995.0;-38;113.0;473.0;-467.0;97
?;1051.0;-40;7.0;62.0;-417.0;95
?;1028.0;-38;83.0;-65.0;-503.0;86
?;996.0;-56;165.0;-133.0;-424.0;91
?;965.0;-37;68.0;-84.0;-847.0;110
?;948.0;-9;-117.0;?;-554.0;108
?;954.0;-178;-83.0;?;-654.0;285
?;1001.0;-218;-276.0;?;-674.0;561
982.0;1143.0;-217;-199.0;?;-604.0;1655
993.0;1054.0;-785;272.0;?;-493.0;1694
996.0;931.0;-1161;523.0;?;-451.0;-256
1024.0;1116.0;-600;-26.0;?;-385.0;-226
1055.0;1260.0;-6;236.0;?;-407.0;417
979.0;?;188;487.0;-36.0;-506.0;246
866.0;?;126;100.0;-40.0;-540.0;681
?;?;-195;181.0;-116.0;-495.0;648
?;?;-463;121.0;?;-497.0;577
?;?;-581;219.0;?;-439.0;622
?;?;-206;251.0;?;-430.0;195
863.0;?;-148;439.0;?;-413.0;164
824.0;?;95;453.0;?;-434.0;-81
838.0;?;291;341.0;?;-487.0;-180
778.0;?;39;242.0;?;-540.0;59
839.0;?;1496;200.0;?;-549.0;-1316
802.0;?;1220;230.0;?;-551.0;-1585
1748.0;?;214;158.0;?;-798.0;-1686
1466.0;?;275;209.0;?;-820.0;-1220
746.0;963.0;208;256.0;42.0;-709.0;807
978.0;1149.0;1641;205.0;60.0;-823.0;-364
1252.0;1504.0;435;175.0;96.0;-700.0;-618
921.0;1401.0;-265;131.0;60.0;-654.0;121
967.0;828.0;967;210.0;43.0;-535.0;-510
967.0;730.0;112;212.0;?;-508.0;9
923.0;1061.0;91;374.0;?;-470.0;77
837.0;1151.0;193;751.0;?;?;-42
912.0;938.0;-42;964.0;?;?;61
953.0;669.0;142;1088.0;?;?;-5
1007.0;655.0;62;905.0;-254.0;-429.0;63
1032.0;868.0;98;646.0;5.0;-388.0;26
1004.0;954.0;91;267.0;-211.0;-321.0;38
998.0;899.0;63;-243.0;2.0;-355.0;61
995.0;816.0;115;59.0;42.0;-451.0;21
1001.0;874.0;81;247.0;-22.0;-529.0;91
982.0;920.0;123;104.0;7.0;-448.0;78
979.0;988.0;163;82.0;-75.0;-688.0;152
970.0;1075.0;137;-120.0;-5.0;-625.0;240
991.0;1089.0;101;-133.0;-114.0;-649.0;35
1008.0;1131.0;-321;-75.0;-144.0;-734.0;416
989.0;1134.0;-57;12.0;149.0;-638.0;665
960.0;1241.0;422;99.0;594.0;-645.0;1078
976.0;767.0;-22;2.0;1008.0;-524.0;?
962.0;834.0;-193;-336.0;?;-438.0;?
1285.0;1114.0;-201;977.0;?;-410.0;?
1553.0;1134.0;-231;1227.0;?;-448.0;?
1190.0;875.0;158;-83.0;?;-478.0;?
1093.0;767.0;525;-257.0;?;-396.0;?
1033.0;712.0;736;710.0;?;-403.0;?
1127.0;743.0;792;-759.0;?;-409.0;?
990.0;760.0;756;191.0;?;-409.0;?
980.0;874.0;692;216.0;?;-416.0;?
830.0;752.0;-51;32.0;?;-469.0;?
810.0;730.0;?;307.0;?;-594.0;?
792.0;755.0;?;351.0;?;-597.0;?
871.0;956.0;?;269.0;?;-678.0;?
937.0;1097.0;?;274.0;?;-585.0;?
1081.0;1110.0;?;501.0;?;-728.0;-114
775.0;1268.0;?;419.0;?;-620.0;-356
425.0;1596.0;444;367.0;?;-571.0;40
802.0;1104.0;302;357.0;-5.0;-606.0;180
637.0;609.0;85;359.0;42.0;-521.0;349
1001.0;894.0;47;367.0;145.0;-488.0;425
1366.0;1111.0;16;389.0;106.0;-473.0;392
1308.0;974.0;?;457.0;196.0;-486.0;412
921.0;879.0;?;618.0;190.0;-458.0;385
891.0;782.0;?;624.0;1637.0;-454.0;390
1094.0;845.0;?;522.0;1475.0;-422.0;385
967.0;887.0;?;324.0;-220.0;-415.0;336
1097.0;951.0;?;-109.0;132.0;-418.0;338
958.0;928.0;?;-441.0;71.0;-474.0;312
1041.0;864.0;?;-383.0;-207.0;-507.0;291
1011.0;877.0;?;-157.0;-210.0;-536.0;310
888.0;909.0;?;-164.0;-177.0;-798.0;311
858.0;963.0;130;-91.0;-131.0;-778.0;395
1013.0;995.0;250;-135.0;-126.0;-763.0;328
979.0;1071.0;255;-101.0;-198.0;-842.0;510
985.0;1169.0;220;-111.0;-370.0;-710.0;707
972.0;1121.0;407;-247.0;-558.0;-773.0;862
1046.0;1039.0;526;-113.0;-56.0;-709.0;1493
1105.0;760.0;486;673.0;?;-611.0;975
1179.0;1077.0;258;687.0;?;-642.0;285
1132.0;1149.0;269;348.0;?;-612.0;613
1623.0;976.0;385;1394.0;?;-648.0;610
1310.0;809.0;375;279.0;?;-655.0;497
1399.0;706.0;439;296.0;?;-666.0;469
1183.0;772.0;-175;-326.0;?;-611.0;461
544.0;808.0;285;1124.0;?;-648.0;644
380.0;873.0;-899;-520.0;?;-601.0;-26
533.0;837.0;-2832;271.0;?;-690.0;-727
489.0;852.0;-1417;351.0;?;-754.0;-1702
518.0;803.0;-1083;456.0;-16.0;-817.0;-2970
514.0;778.0;695;153.0;-52.0;-781.0;-274
587.0;920.0;1134;393.0;-26.0;-829.0;?
696.0;1143.0;-1378;329.0;36.0;-785.0;?
893.0;1165.0;-485;361.0;62.0;-828.0;?
1358.0;941.0;51;386.0;32.0;-763.0;?
668.0;1012.0;-216;360.0;21.0;-883.0;?
312.0;967.0;64;346.0;37.0;-835.0;?
1223.0;842.0;-121;433.0;113.0;-789.0;?
778.0;924.0;-4;499.0;246.0;-808.0;?
1756.0;794.0;-36;451.0;263.0;-938.0;?
1076.0;894.0;-50;?;496.0;-932.0;?
918.0;844.0;-21;?;817.0;?;?
1057.0;?;-34;?;644.0;?;?
1066.0;?;-24;?;-205.0;?;?
944.0;?;-52;?;115.0;?;?
940.0;?;-50;?;26.0;?;?
1100.0;?;-5;?;-100.0;?;48
939.0;807.0;7;?;-193.0;?;?
1007.0;811.0;-2;?;-200.0;?;?
939.0;799.0;6;?;-133.0;?;?
849.0;737.0;3;?;-121.0;?;?
980.0;684.0;-13;?;-263.0;?;11
946.0;684.0;-15;-350.0;-369.0;?;16
940.0;802.0;5;-129.0;?;?;9
944.0;825.0;12;129.0;?;?;3
1010.0;739.0;-1;370.0;?;-815.0;12
995.0;733.0;3;-144.0;?;-794.0;5
1299.0;721.0;3;145.0;?;-809.0;5
1481.0;755.0;-12;493.0;?;-808.0;15
1258.0;727.0;-7;619.0;?;-825.0;15
?;682.0;7;-368.0;?;-832.0;13
?;728.0;6;264.0;?;-819.0;8
?;760.0;8;253.0;?;-850.0;-10
?;728.0;9;74.0;?;-818.0;-11
?;715.0;0;171.0;?;-826.0;6
?;723.0;-1;494.0;?;-858.0;5
?;693.0;4;277.0;267.0;-838.0;-2
?;697.0;6;352.0;251.0;-857.0;2
?;704.0;6;474.0;253.0;-875.0;1
?;709.0;6;544.0;312.0;?;1
?;750.0;4;421.0;438.0;?;0
?;777.0;3;462.0;329.0;?;2
?;795.0;7;430.0;281.0;?;8
535.0;845.0;3;413.0;287.0;?;4
1139.0;859.0;?;353.0;326.0;?;-6
1248.0;818.0;?;382.0;328.0;?;-6
761.0;781.0;?;348.0;356.0;?;-2
1155.0;803.0;?;343.0;376.0;-811.0;-4
942.0;822.0;?;377.0;391.0;-850.0;0
1105.0;803.0;?;458.0;349.0;-809.0;?
983.0;820.0;?;444.0;487.0;-817.0;?
951.0;831.0;?;331.0;517.0;-774.0;?
984.0;809.0;?;316.0;522.0;-779.0;?
1025.0;790.0;?;415.0;488.0;?;?
966.0;766.0;?;435.0;488.0;?;?
1008.0;754.0;?;413.0;479.0;?;?
1000.0;739.0;?;391.0;510.0;?;?
1020.0;678.0;27;406.0;494.0;?;?
966.0;709.0;11;408.0;459.0;?;?
987.0;728.0;-39;355.0;437.0;?;?
1033.0;682.0;-70;332.0;454.0;?;?
1009.0;704.0;-59;293.0;435.0;?;?
1007.0;724.0;-28;375.0;441.0;?;?
1014.0;898.0;-29;369.0;473.0;-831.0;?
991.0;922.0;-5;373.0;456.0;-820.0;-5
1003.0;952.0;23;356.0;459.0;-805.0;-31
978.0;850.0;14;354.0;413.0;-783.0;-28
986.0;705.0;-2;390.0;427.0;-782.0;3
967.0;647.0;-12;409.0;458.0;-782.0;11
983.0;679.0;-3;378.0;487.0;-797.0;-1
975.0;671.0;1;?;501.0;-764.0;-4
982.0;668.0;2;?;501.0;-817.0;-6
965.0;659.0;15;?;489.0;-822.0;-15
964.0;667.0;11;?;520.0;-836.0;-12
972.0;686.0;0;?;510.0;-848.0;0
973.0;701.0;3;?;503.0;-834.0;1
998.0;735.0;5;?;524.0;-850.0;-5
972.0;726.0;2;?;535.0;-872.0;-5
979.0;721.0;4;?;513.0;-841.0;-6
978.0;744.0;7;?;496.0;-840.0;-11
969.0;756.0;5;?;522.0;-820.0;-9
972.0;750.0;2;?;579.0;-855.0;1
977.0;798.0;-1;?;630.0;-863.0;7
969.0;802.0;3;?;720.0;-831.0;0
968.0;762.0;6;478.0;596.0;-885.0;-4
977.0;756.0;3;443.0;520.0;-863.0;-2
987.0;795.0;2;376.0;492.0;-897.0;-9
970.0;787.0;3;325.0;479.0;-867.0;-11
974.0;786.0;1;180.0;493.0;-823.0;-10
977.0;827.0;5;?;259.0;-861.0;-8
952.0;874.0;10;?;150.0;-830.0;-1
967.0;903.0;10;?;279.0;-831.0;-2
962.0;878.0;9;?;354.0;-821.0;-3
977.0;638.0;10;?;386.0;-819.0;-1
979.0;725.0;9;?;375.0;-811.0;-4
970.0;851.0;11;?;354.0;-800.0;-1
960.0;808.0;8;?;362.0;-818.0;?
950.0;753.0;4;?;407.0;-804.0;?
955.0;733.0;8;?;476.0;-837.0;?
940.0;?;1;?;477.0;-793.0;?
929.0;?;-10;?;429.0;-818.0;?
941.0;?;-1;?;428.0;-778.0;?
972.0;?;12;417.0;394.0;-782.0;-4
946.0;?;11;408.0;435.0;-773.0;-3
944.0;?;2;381.0;440.0;-765.0;-7
979.0;?;-1;374.0;434.0;-751.0;3
1011.0;?;-1;401.0;456.0;-753.0;-2
1070.0;?;-1;400.0;502.0;-784.0;-11
1056.0;?;0;430.0;495.0;-775.0;9
1020.0;?;0;413.0;534.0;-800.0;8
998.0;?;2;412.0;553.0;-762.0;0
1006.0;?;2;398.0;532.0;-760.0;-1
967.0;?;2;355.0;486.0;-748.0;-1
975.0;762.0;2;311.0;456.0;-741.0;-1
984.0;738.0;2;276.0;483.0;-753.0;0
972.0;724.0;9;331.0;493.0;-757.0;5
991.0;715.0;13;395.0;465.0;-732.0;4
987.0;714.0;0;405.0;498.0;-734.0;?
982.0;704.0;1;384.0;460.0;-736.0;?
960.0;693.0;5;381.0;379.0;-723.0;?
966.0;717.0;2;384.0;434.0;-717.0;?
974.0;740.0;15;370.0;411.0;-727.0;?
982.0;720.0;7;418.0;414.0;-728.0;?
962.0;701.0;0;413.0;428.0;-752.0;?
969.0;686.0;2;?;509.0;-748.0;?
954.0;668.0;-3;?;459.0;-709.0;?
952.0;660.0;1;?;386.0;-778.0;?
952.0;?;1;?;400.0;-811.0;-6
962.0;?;-1;?;421.0;-830.0;-3
970.0;621.0;3;?;385.0;-831.0;-8
969.0;673.0;1;?;395.0;-842.0;2
972.0;823.0;-2;?;388.0;-853.0;9
978.0;822.0;-2;?;383.0;-840.0;9
963.0;806.0;-3;371.0;338.0;-857.0;13
966.0;892.0;4;371.0;400.0;-876.0;-16
987.0;888.0;5;399.0;377.0;-880.0;-8
982.0;898.0;6;393.0;385.0;-876.0;12
978.0;887.0;4;399.0;383.0;-844.0;1
972.0;923.0;-5;389.0;401.0;-824.0;4
974.0;958.0;0;378.0;416.0;-813.0;-9
988.0;984.0;1;409.0;366.0;-767.0;-12
972.0;980.0;8;422.0;414.0;-758.0;-8
986.0;996.0;-7;412.0;386.0;-760.0;-2
998.0;968.0;-2;402.0;400.0;-729.0;-19
964.0;959.0;18;387.0;420.0;-705.0;-37
1004.0;956.0;-70;366.0;373.0;-712.0;13
958.0;919.0;-261;406.0;395.0;-750.0;-32
1000.0;935.0;-490;360.0;422.0;-639.0;-293
986.0;920.0;-313;313.0;?;-630.0;-591
1004.0;829.0;12;327.0;?;-651.0;-682
1005.0;795.0;-35;311.0;?;-622.0;-395
1008.0;840.0;-56;358.0;?;-609.0;17
999.0;786.0;-27;382.0;?;-598.0;134
999.0;789.0;4;412.0;?;-586.0;224
990.0;834.0;-111;440.0;?;-592.0;112
982.0;835.0;-2;393.0;?;-595.0;217
984.0;863.0;615;?;397.0;-596.0;458
975.0;947.0;?;?;369.0;-532.0;60
1006.0;948.0;?;?;317.0;-550.0;284
998.0;921.0;?;?;380.0;-554.0;380
998.0;968.0;-27;?;415.0;-597.0;-80
997.0;900.0;-26;?;436.0;-572.0;81
997.0;900.0;-38;?;?;-583.0;107
972.0;927.0;-43;?;?;-546.0;34
991.0;935.0;-26;415.0;?;-536.0;90
982.0;1005.0;-40;396.0;?;-517.0;71
991.0;1012.0;-35;382.0;?;-538.0;71
1020.0;969.0;-26;347.0;?;-512.0;43
986.0;939.0;-23;347.0;?;-531.0;47
983.0;973.0;-28;233.0;?;-521.0;54
992.0;987.0;-27;294.0;?;-532.0;47
1014.0;996.0;-28;214.0;?;-560.0;39
968.0;992.0;-28;249.0;586.0;-541.0;28
988.0;979.0;-15;347.0;595.0;-587.0;18
1027.0;1004.0;-11;430.0;583.0;-578.0;19
962.0;998.0;-19;377.0;620.0;-546.0;22
990.0;979.0;-14;193.0;481.0;-607.0;14
985.0;993.0;-2;-4.0;493.0;-538.0;9
969.0;988.0;-2;-52.0;388.0;?;6
946.0;959.0;-4;?;295.0;?;2
980.0;938.0;0;?;195.0;?;7
977.0;946.0;-1;?;281.0;?;1
947.0;994.0;-6;?;238.0;?;0
968.0;951.0;-3;?;313.0;?;8
968.0;939.0;-7;?;155.0;?;6
975.0;962.0;-11;?;493.0;?;2
1010.0;972.0;0;?;460.0;?;4
1027.0;951.0;-2;?;404.0;?;10
1034.0;960.0;-6;?;436.0;?;8
1011.0;970.0;-4;?;288.0;?;9
953.0;976.0;-6;?;153.0;?;?
798.0;?;?;?;198.0;?;?
852.0;?;?;?;119.0;?;?
881.0;?;?;?;38.0;?;?
951.0;?;?;?;64.0;?;?
950.0;?;?;?;159.0;?;?
896.0;?;?;?;182.0;?;2
941.0;?;?;?;84.0;?;-1
950.0;?;?;?;56.0;?;-2
932.0;?;?;?;115.0;?;37
1048.0;?;59;?;59.0;-335.0;-48
1111.0;1001.0;-29;?;-4.0;-464.0;55
1312.0;1020.0;-206;?;-32.0;-449.0;201
971.0;1048.0;38;?;-21.0;-455.0;59
861.0;1064.0;151;284.0;-27.0;-478.0;174
936.0;1125.0;97;238.0;-39.0;-540.0;274
?;1124.0;161;229.0;-66.0;-497.0;218
?;989.0;46;241.0;-109.0;-471.0;248
?;837.0;-563;222.0;-119.0;?;292
?;818.0;-859;228.0;-118.0;?;350
?;?;-238;216.0;-105.0;?;310
?;?;-56;257.0;-50.0;?;432
?;?;-209;281.0;?;?;476
?;?;-268;296.0;?;?;343
1001.0;?;-541;288.0;?;?;199
967.0;?;-602;320.0;?;?;0
1005.0;?;-627;329.0;?;?;-75
990.0;?;-461;338.0;?;?;-279
969.0;?;-450;283.0;?;?;-359
977.0;?;-101;261.0;?;?;-524
970.0;?;627;261.0;?;-439.0;-1028
1005.0;?;627;245.0;?;-490.0;-1044
998.0;?;967;212.0;?;-511.0;-1314
1007.0;?;789;250.0;?;-642.0;-1807
998.0;1056.0;-612;280.0;?;-756.0;-487
987.0;855.0;542;250.0;?;-680.0;440
?;940.0;2209;247.0;?;-669.0;-466
?;1327.0;470;173.0;-54.0;-692.0;-505
?;?;-263;218.0;6.0;-671.0;-257
?;?;304;295.0;122.0;-523.0;-293
?;?;43;291.0;232.0;-567.0;-83
?;?;92;237.0;424.0;-471.0;-159
?;?;31;484.0;810.0;-447.0;-172
?;?;-12;636.0;725.0;-423.0;?
?;?;59;807.0;59.0;-403.0;?
?;?;51;707.0;-122.0;-391.0;?
?;?;?;199.0;-208.0;-361.0;-133
?;?;?;169.0;-250.0;-320.0;-134
?;?;?;?;-238.0;-334.0;-116
971.0;?;?;?;-74.0;-402.0;-98
979.0;?;?;?;-70.0;-457.0;-77
991.0;861.0;?;?;-67.0;-507.0;-85
1023.0;889.0;?;?;-31.0;-428.0;-6
984.0;987.0;?;?;70.0;-800.0;133
977.0;1106.0;?;?;123.0;-737.0;145
1010.0;1116.0;?;?;112.0;-670.0;299
1084.0;1249.0;?;?;173.0;-865.0;470
1068.0;1331.0;?;?;362.0;-651.0;298
1140.0;1145.0;?;?;692.0;-650.0;506
1170.0;835.0;?;?;959.0;-548.0;1657
1192.0;829.0;-1658;?;1321.0;-508.0;1893
1045.0;1133.0;-883;?;688.0;-453.0;614
986.0;1123.0;-573;?;498.0;-440.0;255
953.0;907.0;-1046;?;-436.0;-440.0;494
813.0;780.0;-662;?;1091.0;-437.0;422
786.0;692.0;-84;?;189.0;-389.0;436
803.0;699.0;33;216.0;-501.0;-332.0;380
816.0;732.0;118;105.0;-98.0;-380.0;412
712.0;763.0;129;106.0;15.0;-488.0;-344
772.0;783.0;763;300.0;44.0;-502.0;-1321
784.0;752.0;1507;473.0;-18.0;-502.0;-2583
875.0;747.0;1061;190.0;?;-800.0;-2929
965.0;853.0;-186;235.0;?;-819.0;-829
1017.0;1285.0;-1181;375.0;?;-589.0;22
1036.0;1256.0;-480;345.0;?;-750.0;-200
?;1445.0;854;328.0;?;-703.0;107
?;1576.0;755;326.0;?;-610.0;-61
?;756.0;124;466.0;?;-514.0;-119
?;733.0;-18;456.0;?;-520.0;-57
?;1117.0;-34;374.0;?;-456.0;-124
?;1148.0;-71;386.0;?;-441.0;-132
?;928.0;-56;448.0;252.0;-409.0;-105
?;803.0;-59;391.0;497.0;-379.0;-105
996.0;787.0;?;?;1294.0;-357.0;-106
1043.0;860.0;?;?;?;-343.0;-92
1006.0;867.0;?;?;?;-328.0;-98
948.0;974.0;?;?;?;-383.0;-107
1016.0;899.0;?;?;?;-413.0;-81
1020.0;838.0;?;?;-250.0;-441.0;?
950.0;?;?;?;-201.0;-459.0;?
1009.0;?;?;?;-262.0;-961.0;?
1005.0;?;?;?;-179.0;-499.0;?
945.0;1109.0;?;?;?;-675.0;?
918.0;1268.0;?;-177.0;?;-721.0;?
985.0;1435.0;-788;?;?;-670.0;?
952.0;1244.0;-764;?;?;?;?
1001.0;821.0;-815;?;-678.0;?;?
1058.0;769.0;-1667;?;484.0;-381.0;?
1130.0;1015.0;-1528;?;1164.0;-321.0;?
1284.0;1113.0;-882;-152.0;2826.0;-391.0;?
1916.0;990.0;-833;1598.0;690.0;-437.0;210
1408.0;713.0;-585;254.0;-185.0;-395.0;?
1435.0;649.0;-598;-114.0;1709.0;-367.0;?
1122.0;763.0;-445;-133.0;-665.0;-276.0;?
715.0;869.0;-640;777.0;-953.0;-347.0;?
400.0;927.0;-68;176.0;-38.0;-323.0;?
414.0;838.0;317;42.0;-93.0;-432.0;?
451.0;761.0;673;324.0;-55.0;-394.0;-2354
407.0;770.0;3285;351.0;-120.0;-643.0;-457
383.0;875.0;2186;205.0;31.0;-721.0;285
427.0;1125.0;431;355.0;-25.0;-789.0;181
433.0;984.0;902;?;8.0;-642.0;189
571.0;1128.0;-499;?;75.0;-609.0;-1604
1190.0;1691.0;-577;?;63.0;-636.0;-1724
1600.0;1561.0;22;?;109.0;-495.0;-288
-391.0;1048.0;-187;?;111.0;-472.0;50
836.0;698.0;-131;?;175.0;-407.0;-54
1036.0;840.0;-191;?;213.0;-396.0;4
1573.0;950.0;-182;?;361.0;-359.0;2
636.0;1026.0;-155;?;481.0;-359.0;30
1238.0;923.0;-162;482.0;864.0;-405.0;51
845.0;842.0;-185;667.0;840.0;-401.0;1
1054.0;898.0;-146;?;306.0;-432.0;55
981.0;1041.0;-194;?;-188.0;-357.0;-11
1018.0;947.0;-185;?;-78.0;-429.0;63
1060.0;966.0;-135;?;-290.0;-445.0;121
1006.0;983.0;-406;-31.0;-332.0;-985.0;-301
983.0;988.0;-532;-10.0;-275.0;-426.0;?
992.0;1019.0;-574;191.0;-255.0;-725.0;?
947.0;1082.0;-862;-33.0;-214.0;-720.0;?
940.0;1181.0;-827;-90.0;-195.0;-642.0;?
979.0;1046.0;-802;-191.0;-267.0;-609.0;?
928.0;814.0;-1144;-214.0;-473.0;-535.0;?
958.0;1021.0;-988;-287.0;-272.0;-438.0;?
1118.0;1325.0;?;33.0;434.0;-440.0;?
1051.0;1114.0;?;200.0;1541.0;-494.0;?
1311.0;918.0;?;-217.0;2273.0;-456.0;-629
1631.0;838.0;?;1196.0;614.0;-501.0;-721
1329.0;802.0;?;959.0;297.0;-552.0;-703
1453.0;832.0;420;-521.0;565.0;-495.0;-685
1167.0;862.0;535;-594.0;281.0;-590.0;-700
648.0;894.0;?;648.0;-765.0;-620.0;-721
491.0;906.0;?;440.0;-202.0;-655.0;-720
375.0;916.0;?;174.0;38.0;-753.0;-638
460.0;964.0;?;155.0;38.0;-520.0;-869
529.0;1047.0;?;386.0;33.0;-674.0;-292
535.0;1034.0;?;454.0;195.0;-721.0;-119
408.0;1062.0;?;182.0;189.0;-719.0;-669
650.0;1203.0;?;190.0;229.0;-662.0;-77
702.0;1108.0;?;225.0;203.0;-656.0;-13
1216.0;1000.0;?;390.0;167.0;-653.0;-313
1055.0;1119.0;?;524.0;41.0;-659.0;-162
71.0;1132.0;-336;413.0;17.0;-685.0;-223
953.0;936.0;-263;315.0;179.0;-707.0;-192
637.0;887.0;-255;517.0;343.0;?;-181
1835.0;1036.0;-281;534.0;886.0;?;-205
1441.0;1088.0;-205;591.0;976.0;?;-182
1118.0;1039.0;-175;691.0;777.0;?;-146
741.0;1064.0;-147;535.0;-330.0;?;-101
1103.0;1085.0;-118;619.0;-596.0;?;-75
1091.0;1039.0;?;491.0;-455.0;?;-57
921.0;1037.0;?;281.0;-480.0;-619.0;-56
980.0;1042.0;?;160.0;?;-584.0;-41
985.0;1036.0;-42;55.0;?;-573.0;-34
959.0;1010.0;-36;-153.0;?;-571.0;-28
980.0;1031.0;-21;?;?;-542.0;-19
925.0;1017.0;-20;?;?;-646.0;-18
963.0;1005.0;-33;?;?;-708.0;12
923.0;929.0;18;?;?;-662.0;-19
996.0;915.0;33;?;?;-574.0;-46
990.0;1004.0;-16;?;?;-525.0;-13
?;1227.0;-7;?;?;-559.0;-24
?;1180.0;7;?;?;-560.0;-22
?;1043.0;1;?;?;-602.0;-11
?;878.0;-5;?;751.0;-616.0;-11
?;889.0;8;?;17.0;-564.0;-21
?;978.0;-1;337.0;-503.0;-568.0;-20
?;1043.0;2;-436.0;46.0;-607.0;-23
?;1056.0;35;234.0;-196.0;-615.0;-19
?;1007.0;-54;363.0;-129.0;-721.0;-7
490.0;970.0;-64;130.0;209.0;-796.0;?
501.0;971.0;-90;131.0;213.0;-947.0;?
576.0;1024.0;99;289.0;201.0;-836.0;2
753.0;1030.0;624;216.0;219.0;-707.0;-10
971.0;909.0;1342;219.0;137.0;-642.0;1036
1042.0;1040.0;1930;307.0;-3.0;-518.0;1613
1026.0;1279.0;639;221.0;-12.0;-515.0;795
827.0;1068.0;-695;151.0;10.0;-612.0;-126
656.0;765.0;-90;159.0;35.0;-640.0;-491
1048.0;662.0;136;249.0;-12.0;-620.0;-557
1265.0;758.0;143;222.0;-26.0;-593.0;-610
1017.0;857.0;626;168.0;11.0;-549.0;-559
959.0;961.0;695;170.0;?;-573.0;-506
931.0;942.0;652;112.0;?;-531.0;-540
1138.0;906.0;?;55.0;?;-512.0;-529
974.0;950.0;?;110.0;?;-491.0;-517
944.0;968.0;?;499.0;?;-480.0;-511
998.0;980.0;?;658.0;?;-533.0;-430
981.0;921.0;?;241.0;?;-498.0;-202
937.0;886.0;?;?;75.0;-457.0;-146
1027.0;821.0;?;?;127.0;-438.0;-174
987.0;834.0;-636;?;28.0;-470.0;-36
975.0;822.0;-960;?;-13.0;-524.0;241
1006.0;886.0;-1256;?;65.0;-550.0;850
981.0;919.0;-1705;?;97.0;-550.0;824
994.0;1000.0;-1835;?;144.0;-649.0;73
981.0;1025.0;-1620;?;95.0;-754.0;397
1011.0;1045.0;-1602;218.0;180.0;-678.0;523
990.0;1071.0;-1585;84.0;254.0;-545.0;-670
972.0;1295.0;-897;430.0;367.0;-598.0;-368
1007.0;1400.0;-295;319.0;616.0;?;338
956.0;1087.0;-260;437.0;545.0;?;-84
896.0;857.0;-215;65.0;747.0;?;11
941.0;845.0;-190;453.0;509.0;?;37
1033.0;872.0;-190;298.0;141.0;?;-36
985.0;982.0;-173;129.0;33.0;?;41
1012.0;942.0;-171;-312.0;-10.0;?;2
985.0;867.0;-135;185.0;25.0;-404.0;44
985.0;816.0;-125;234.0;269.0;-389.0;32
998.0;854.0;-132;351.0;310.0;-391.0;40
?;976.0;-158;205.0;206.0;-340.0;21
?;981.0;-132;213.0;230.0;-341.0;-17
?;913.0;-111;89.0;263.0;?;-29
?;929.0;-152;50.0;289.0;?;?
?;949.0;-148;-42.0;285.0;-478.0;?
?;945.0;-117;-269.0;329.0;-480.0;?
?;956.0;-69;-277.0;260.0;-738.0;?
?;957.0;69;-260.0;195.0;-736.0;?
?;1083.0;125;-104.0;111.0;-583.0;?
?;1179.0;147;-95.0;253.0;-748.0;?
?;1322.0;82;195.0;594.0;-636.0;?
?;1344.0;155;425.0;646.0;-630.0;?
?;1025.0;942;672.0;894.0;-579.0;?
?;627.0;1233;392.0;1425.0;-528.0;?
?;693.0;796;569.0;185.0;-473.0;?
?;1030.0;856;-428.0;149.0;-470.0;?
?;1140.0;923;172.0;?;-458.0;?
?;948.0;537;421.0;?;-408.0;?
?;808.0;222;496.0;?;-411.0;98
?;813.0;405;315.0;?;-389.0;88
?;853.0;7;-44.0;?;-359.0;148
?;900.0;-120;379.0;?;-392.0;93
864.0;?;-102;306.0;?;?;97
838.0;?;-1906;193.0;?;?;884
871.0;?;-2890;258.0;?;?;1061
