InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
-196.0;65.0;?;253.0;?;-173;371.0;182.0;?
-195.0;112.0;?;360.0;43.0;-173;645.0;73.0;?
-195.0;154.0;?;317.0;25.0;-173;736.0;-72.0;?
-194.0;99.0;?;158.0;-76.0;-173;603.0;3.0;?
-194.0;100.0;?;-218.0;?;-173;628.0;64.0;?
-194.0;92.0;?;431.0;-366.0;-173;684.0;24.0;?
-194.0;128.0;?;484.0;80.0;-173;715.0;127.0;?
-192.0;101.0;?;10.0;334.0;-173;653.0;90.0;?
-191.0;110.0;-178.0;-294.0;195.0;?;591.0;69.0;195.0
-190.0;100.0;-178.0;-44.0;151.0;?;636.0;22.0;-212.0
-189.0;57.0;-178.0;271.0;123.0;?;597.0;70.0;-239.0
-187.0;93.0;-177.0;452.0;196.0;?;590.0;15.0;-27.0
-185.0;179.0;-177.0;217.0;129.0;-173;668.0;-8.0;177.0
-182.0;211.0;-176.0;-78.0;251.0;-173;862.0;105.0;74.0
-179.0;293.0;-175.0;-436.0;-65.0;-173;1252.0;577.0;-58.0
-175.0;360.0;-173.0;-717.0;-394.0;-173;1062.0;643.0;?
-169.0;303.0;-168.0;-584.0;-123.0;-173;898.0;-110.0;?
-163.0;-38.0;-162.0;-346.0;-1.0;-173;1314.0;353.0;?
-157.0;-6.0;-157.0;-254.0;-126.0;-173;646.0;517.0;?
?;61.0;-152.0;-88.0;-110.0;-173;25.0;395.0;?
?;235.0;-146.0;-264.0;-86.0;-173;-31.0;127.0;?
?;288.0;-142.0;-311.0;9.0;-173;146.0;-114.0;?
?;244.0;-139.0;-524.0;2.0;-173;182.0;-342.0;?
-129.0;236.0;-137.0;-131.0;13.0;-173;315.0;60.0;?
-126.0;184.0;-137.0;-405.0;16.0;-173;890.0;536.0;?
-124.0;506.0;-142.0;-399.0;20.0;-173;537.0;264.0;?
-123.0;326.0;-149.0;-396.0;-48.0;-173;170.0;512.0;?
-121.0;92.0;-155.0;-407.0;-2.0;-173;356.0;711.0;?
-118.0;160.0;-159.0;-441.0;-83.0;-173;317.0;445.0;?
-115.0;233.0;-163.0;-470.0;-39.0;-173;396.0;412.0;169.0
-113.0;242.0;-165.0;-355.0;-48.0;-173;532.0;393.0;183.0
-111.0;216.0;-168.0;-303.0;2.0;-173;400.0;482.0;206.0
-110.0;190.0;-170.0;-306.0;-15.0;?;293.0;457.0;222.0
-109.0;109.0;-172.0;-412.0;20.0;?;219.0;643.0;194.0
-108.0;218.0;-174.0;-367.0;?;-173;477.0;452.0;208.0
-107.0;116.0;-176.0;-138.0;?;-173;319.0;530.0;110.0
-105.0;135.0;?;-486.0;?;-173;288.0;454.0;149.0
-103.0;137.0;?;-365.0;?;-173;108.0;527.0;195.0
-103.0;137.0;?;-413.0;?;-173;187.0;463.0;288.0
-102.0;134.0;?;-329.0;?;-173;26.0;402.0;162.0
-102.0;121.0;?;-286.0;?;-173;71.0;454.0;189.0
-100.0;139.0;?;-283.0;?;-173;272.0;336.0;273.0
-99.0;109.0;?;-255.0;?;-173;139.0;419.0;253.0
-97.0;108.0;?;-160.0;?;-173;101.0;350.0;213.0
-96.0;82.0;?;-137.0;?;-173;187.0;463.0;229.0
-94.0;211.0;?;-87.0;?;-173;162.0;445.0;207.0
-91.0;225.0;?;-53.0;?;-173;391.0;389.0;172.0
-87.0;102.0;?;91.0;?;-173;115.0;448.0;159.0
-86.0;208.0;?;116.0;?;-173;245.0;484.0;108.0
-85.0;224.0;?;203.0;?;-173;285.0;504.0;102.0
-84.0;242.0;?;100.0;?;-173;287.0;487.0;80.0
-84.0;266.0;?;64.0;?;-173;395.0;?;42.0
-83.0;278.0;?;251.0;?;-173;407.0;?;24.0
-83.0;262.0;?;119.0;123.0;?;432.0;407.0;35.0
-83.0;290.0;?;114.0;96.0;?;526.0;388.0;-22.0
-83.0;310.0;?;212.0;108.0;?;481.0;368.0;-35.0
-84.0;340.0;?;203.0;93.0;?;?;263.0;-90.0
-85.0;317.0;?;144.0;144.0;?;536.0;266.0;-13.0
-86.0;316.0;?;200.0;115.0;?;628.0;176.0;-14.0
-87.0;293.0;?;290.0;64.0;?;554.0;159.0;-48.0
-87.0;319.0;?;374.0;3.0;?;586.0;68.0;-60.0
-87.0;259.0;?;331.0;54.0;-174;591.0;126.0;-10.0
-88.0;134.0;-135.0;?;103.0;-174;636.0;238.0;-43.0
-89.0;135.0;-132.0;218.0;128.0;-174;?;135.0;-62.0
-89.0;158.0;-130.0;172.0;115.0;-175;?;202.0;-69.0
-89.0;230.0;-130.0;-67.0;128.0;-176;?;182.0;-97.0
-90.0;279.0;-131.0;-70.0;179.0;-176;?;135.0;-96.0
-90.0;255.0;-132.0;249.0;144.0;-176;?;171.0;-2.0
-88.0;214.0;-132.0;271.0;177.0;-176;?;270.0;-85.0
-87.0;230.0;-132.0;303.0;216.0;-176;?;241.0;-21.0
-86.0;291.0;-133.0;81.0;269.0;-176;?;156.0;59.0
-86.0;340.0;-136.0;31.0;222.0;-176;?;120.0;-132.0
-85.0;341.0;-139.0;-251.0;?;-176;842.0;88.0;-136.0
-84.0;328.0;-141.0;216.0;?;-176;850.0;147.0;-164.0
-83.0;311.0;-144.0;222.0;?;-176;751.0;210.0;-119.0
-81.0;277.0;-149.0;-41.0;?;-176;646.0;253.0;-170.0
-82.0;204.0;?;?;?;-176;682.0;355.0;-163.0
-82.0;167.0;?;?;?;-176;523.0;372.0;35.0
-82.0;218.0;?;?;?;-176;598.0;140.0;52.0
?;201.0;?;?;?;?;524.0;19.0;94.0
?;155.0;?;?;?;?;514.0;27.0;-20.0
?;119.0;?;?;?;-176;361.0;78.0;-311.0
?;22.0;?;?;?;-176;612.0;211.0;-58.0
?;-74.0;?;?;?;-176;503.0;559.0;-83.0
?;131.0;?;?;?;-176;991.0;366.0;-78.0
-74.0;376.0;-204.0;?;?;-176;1115.0;128.0;-126.0
-71.0;233.0;-208.0;?;?;-176;1109.0;424.0;-167.0
-67.0;308.0;-210.0;?;?;-175;256.0;-107.0;-199.0
-66.0;198.0;-211.0;?;?;-175;887.0;-252.0;-102.0
-64.0;12.0;-211.0;-90.0;?;-176;397.0;183.0;?
-63.0;?;-210.0;-1.0;?;-175;340.0;242.0;?
-63.0;?;-209.0;-65.0;?;-175;462.0;214.0;?
-63.0;?;-207.0;-65.0;155.0;-175;577.0;182.0;?
-62.0;?;-205.0;-87.0;144.0;-175;686.0;86.0;?
-63.0;?;-201.0;-24.0;150.0;-175;708.0;-13.0;-50.0
-67.0;?;-200.0;-54.0;165.0;-175;631.0;233.0;-52.0
-72.0;-6.0;-200.0;-180.0;137.0;-175;272.0;230.0;-57.0
-76.0;72.0;-202.0;-231.0;89.0;-175;487.0;179.0;-53.0
-80.0;83.0;-204.0;-183.0;55.0;-175;538.0;170.0;-58.0
-85.0;126.0;-207.0;-169.0;103.0;-175;449.0;156.0;-65.0
-91.0;100.0;-211.0;-111.0;156.0;-175;367.0;196.0;-8.0
-96.0;61.0;-216.0;-108.0;179.0;-175;421.0;215.0;23.0
-102.0;9.0;-221.0;-54.0;180.0;-175;361.0;235.0;-8.0
-108.0;3.0;-227.0;-82.0;196.0;-175;316.0;214.0;4.0
-114.0;8.0;-233.0;-79.0;181.0;-175;365.0;199.0;-7.0
-118.0;16.0;-240.0;-114.0;211.0;-175;381.0;209.0;-32.0
-122.0;15.0;-247.0;-226.0;171.0;-175;370.0;208.0;-43.0
-126.0;44.0;-253.0;-217.0;103.0;-175;299.0;250.0;-20.0
-130.0;?;-260.0;-220.0;69.0;-175;278.0;268.0;-30.0
-133.0;?;-266.0;-119.0;87.0;-175;312.0;271.0;1.0
-136.0;?;-271.0;-103.0;120.0;-175;329.0;?;33.0
-138.0;?;-276.0;?;151.0;-175;296.0;?;78.0
-140.0;?;-279.0;?;188.0;-175;382.0;?;?
-141.0;?;?;?;144.0;-175;382.0;239.0;?
-143.0;?;?;?;179.0;-175;324.0;225.0;?
-144.0;?;?;?;176.0;-175;334.0;235.0;?
-145.0;?;?;?;152.0;-175;344.0;284.0;?
-146.0;?;?;?;167.0;-175;278.0;324.0;?
-146.0;?;-292.0;?;313.0;-175;312.0;321.0;?
-147.0;-27.0;-292.0;?;333.0;-175;280.0;349.0;?
-147.0;44.0;-294.0;?;274.0;-175;369.0;277.0;?
-148.0;12.0;-296.0;?;241.0;?;439.0;296.0;?
-150.0;-26.0;-298.0;-33.0;209.0;?;379.0;317.0;?
-150.0;38.0;-299.0;-211.0;159.0;?;405.0;246.0;?
-152.0;-2.0;-301.0;-230.0;314.0;?;466.0;278.0;?
-153.0;10.0;-302.0;-179.0;109.0;?;517.0;273.0;?
-155.0;74.0;-304.0;-232.0;-174.0;?;422.0;102.0;?
-156.0;122.0;-307.0;?;127.0;?;330.0;48.0;?
-159.0;-26.0;-309.0;?;227.0;?;379.0;21.0;?
?;-143.0;-313.0;?;344.0;-174;366.0;69.0;?
?;-203.0;-316.0;?;172.0;-174;257.0;137.0;?
?;-185.0;-318.0;?;322.0;-174;250.0;206.0;?
?;-181.0;-322.0;?;182.0;-174;228.0;236.0;?
?;-111.0;-323.0;?;52.0;-174;309.0;166.0;?
?;-136.0;-327.0;?;123.0;-174;339.0;414.0;?
?;-132.0;-327.0;142.0;-45.0;-174;365.0;367.0;?
?;114.0;-327.0;-60.0;90.0;-174;393.0;299.0;?
?;61.0;-327.0;37.0;93.0;-174;282.0;338.0;?
-190.0;25.0;-323.0;18.0;129.0;-174;358.0;258.0;?
-195.0;-16.0;-321.0;-498.0;148.0;-174;339.0;189.0;141.0
-201.0;-132.0;-319.0;-320.0;-13.0;-174;183.0;247.0;229.0
-209.0;-80.0;-319.0;-52.0;63.0;-174;218.0;219.0;90.0
-218.0;-136.0;-320.0;-150.0;167.0;-174;?;304.0;225.0
-225.0;-44.0;-321.0;-92.0;50.0;-174;?;303.0;?
-232.0;-28.0;?;?;112.0;-174;?;380.0;?
-237.0;67.0;?;?;158.0;-174;?;315.0;?
-241.0;84.0;?;?;?;-174;?;267.0;?
-247.0;14.0;?;?;?;-174;?;242.0;?
-253.0;53.0;?;?;?;-174;?;106.0;?
-258.0;116.0;?;?;?;-174;?;440.0;?
-264.0;144.0;?;?;?;-174;?;540.0;107.0
-268.0;79.0;?;-254.0;?;-174;?;384.0;339.0
-272.0;-16.0;?;-319.0;?;-174;?;245.0;359.0
-277.0;20.0;?;-249.0;?;-174;?;238.0;157.0
-282.0;74.0;?;-41.0;?;-174;?;259.0;239.0
-285.0;44.0;?;-43.0;?;-174;359.0;222.0;221.0
-288.0;15.0;?;-131.0;?;-174;241.0;221.0;327.0
-291.0;166.0;?;-202.0;?;-174;197.0;126.0;173.0
-293.0;133.0;?;-199.0;?;-174;246.0;467.0;50.0
-296.0;81.0;?;-264.0;168.0;-174;-239.0;452.0;8.0
-299.0;54.0;?;-360.0;159.0;-174;54.0;354.0;-9.0
-304.0;145.0;-307.0;-321.0;155.0;-175;?;385.0;9.0
-306.0;186.0;-308.0;-218.0;135.0;-173;?;333.0;-34.0
-308.0;?;-311.0;-270.0;75.0;-176;?;492.0;-19.0
-311.0;?;-313.0;-304.0;93.0;-172;?;275.0;-6.0
-317.0;?;-311.0;-272.0;142.0;-176;?;?;2.0
-320.0;?;-312.0;-252.0;105.0;-175;?;?;-3.0
?;?;-315.0;-298.0;104.0;-168;?;?;9.0
?;?;-316.0;-226.0;103.0;-187;?;?;?
?;?;-320.0;-255.0;76.0;-152;?;?;-3.0
?;?;-324.0;-239.0;22.0;-205;?;?;10.0
?;?;-332.0;-287.0;?;-145;?;?;9.0
?;?;-340.0;-221.0;?;151;?;?;29.0
?;?;-347.0;-184.0;?;192;?;?;62.0
?;?;-355.0;-215.0;?;126;210.0;341.0;86.0
?;-35.0;-364.0;-252.0;?;143;212.0;330.0;68.0
?;-29.0;-372.0;-335.0;?;119;207.0;331.0;135.0
?;-41.0;-381.0;-371.0;-147.0;127;201.0;342.0;119.0
?;-31.0;-390.0;-413.0;-126.0;128;?;347.0;165.0
-387.0;7.0;-398.0;?;-84.0;125;?;344.0;155.0
-393.0;80.0;-406.0;?;-35.0;145;?;337.0;212.0
-398.0;133.0;-417.0;?;-26.0;136;?;344.0;197.0
-403.0;193.0;-429.0;?;-28.0;165;?;335.0;212.0
-414.0;297.0;-438.0;-400.0;-29.0;160;?;292.0;147.0
-428.0;369.0;-448.0;-477.0;-68.0;163;?;298.0;145.0
-440.0;342.0;-457.0;-500.0;-73.0;220;?;365.0;193.0
-449.0;295.0;-465.0;-467.0;-54.0;-20;?;409.0;196.0
-458.0;281.0;-470.0;-521.0;-79.0;-219;?;441.0;219.0
-467.0;268.0;-474.0;-516.0;-103.0;-151;?;447.0;239.0
-475.0;238.0;-475.0;-500.0;?;-165;?;448.0;240.0
-482.0;226.0;-476.0;-512.0;?;-168;172.0;448.0;229.0
-489.0;228.0;-477.0;-425.0;?;-156;188.0;453.0;245.0
-495.0;243.0;-477.0;-439.0;?;-169;227.0;514.0;254.0
-500.0;259.0;-478.0;-295.0;?;-159;248.0;527.0;248.0
-505.0;262.0;-481.0;-183.0;?;-165;226.0;533.0;280.0
-509.0;256.0;?;-192.0;?;-168;188.0;566.0;196.0
-514.0;261.0;?;-324.0;?;-168;171.0;569.0;105.0
?;265.0;?;-340.0;?;?;199.0;589.0;135.0
?;299.0;?;-325.0;?;?;200.0;611.0;-46.0
-528.0;323.0;?;-316.0;?;?;222.0;611.0;-80.0
-535.0;355.0;-485.0;-266.0;?;-167;224.0;605.0;-2.0
-542.0;338.0;-491.0;-292.0;?;-167;189.0;597.0;87.0
?;239.0;-499.0;-321.0;75.0;-167;263.0;621.0;123.0
?;165.0;-507.0;-241.0;128.0;-166;427.0;683.0;112.0
?;181.0;-520.0;-141.0;107.0;-166;495.0;632.0;33.0
?;129.0;-525.0;-103.0;100.0;-166;427.0;447.0;51.0
?;36.0;-530.0;-195.0;103.0;-166;456.0;396.0;33.0
?;49.0;-539.0;-300.0;122.0;-166;408.0;424.0;-9.0
?;141.0;-553.0;-438.0;32.0;-166;329.0;386.0;13.0
?;185.0;-564.0;-553.0;-73.0;-167;254.0;341.0;24.0
?;139.0;-572.0;-664.0;33.0;-161;210.0;362.0;46.0
?;?;-579.0;-690.0;?;-161;220.0;339.0;82.0
?;?;-583.0;-548.0;?;-154;244.0;330.0;185.0
?;?;-586.0;-445.0;?;-156;153.0;322.0;159.0
-605.0;?;-589.0;-395.0;?;-151;220.0;264.0;86.0
-607.0;?;-591.0;-432.0;?;-50;309.0;265.0;235.0
-608.0;?;-594.0;-369.0;?;16;350.0;294.0;394.0
-607.0;?;-596.0;-274.0;?;-2;286.0;345.0;168.0
-608.0;?;-596.0;-217.0;?;49;227.0;395.0;172.0
-608.0;?;-597.0;-200.0;?;155;?;423.0;195.0
?;?;-599.0;-159.0;?;180;?;500.0;?
?;?;-599.0;-276.0;?;137;?;645.0;99.0
?;?;-599.0;-352.0;?;205;?;645.0;66.0
?;394.0;-597.0;-395.0;?;87;?;505.0;44.0
?;338.0;-596.0;-357.0;?;-180;?;550.0;85.0
?;155.0;-594.0;-293.0;?;-174;?;638.0;115.0
?;141.0;-591.0;-305.0;202.0;-151;?;546.0;192.0
?;159.0;-590.0;-339.0;120.0;-177;?;425.0;231.0
?;109.0;-590.0;-432.0;67.0;-157;?;412.0;202.0
?;49.0;-587.0;-403.0;152.0;-169;?;422.0;132.0
?;58.0;-584.0;-364.0;94.0;-165;397.0;383.0;120.0
?;123.0;-580.0;-242.0;?;-164;404.0;381.0;161.0
?;159.0;-577.0;-310.0;?;-167;384.0;422.0;152.0
?;153.0;-576.0;-310.0;?;-164;378.0;486.0;136.0
?;173.0;-575.0;-287.0;?;-166;327.0;518.0;113.0
-601.0;182.0;-576.0;-237.0;?;-165;316.0;524.0;24.0
-604.0;132.0;-577.0;-148.0;?;-165;442.0;573.0;58.0
-603.0;122.0;-581.0;?;?;-165;517.0;591.0;59.0
-603.0;171.0;-585.0;?;?;-165;468.0;579.0;29.0
-602.0;140.0;-588.0;?;?;-165;423.0;612.0;46.0
-606.0;87.0;-591.0;?;?;-165;461.0;664.0;16.0
-614.0;105.0;-593.0;?;?;-165;378.0;575.0;-100.0
-622.0;80.0;-594.0;82.0;?;-165;407.0;?;-148.0
-628.0;44.0;-598.0;72.0;?;-165;423.0;?;-158.0
-633.0;83.0;-604.0;-12.0;?;-165;379.0;?;-127.0
-640.0;94.0;-608.0;-116.0;?;-164;344.0;?;-118.0
-645.0;85.0;-613.0;-96.0;206.0;-162;385.0;?;-117.0
-650.0;82.0;-618.0;-57.0;222.0;-162;438.0;?;-38.0
-655.0;28.0;-621.0;-178.0;-222.0;-162;470.0;?;44.0
-658.0;-11.0;-624.0;131.0;-94.0;-162;560.0;?;-34.0
-661.0;-10.0;-627.0;114.0;63.0;-163;544.0;?;?
-665.0;6.0;?;84.0;7.0;-161;550.0;?;?
-668.0;66.0;?;30.0;-19.0;-157;560.0;?;?
-669.0;?;-637.0;151.0;1.0;-160;523.0;?;?
-670.0;116.0;-639.0;298.0;89.0;-164;470.0;?;?
-672.0;145.0;-641.0;371.0;130.0;-165;369.0;?;?
-674.0;118.0;-643.0;329.0;147.0;-173;476.0;?;?
?;110.0;-644.0;159.0;184.0;-160;560.0;?;?
?;310.0;-644.0;372.0;114.0;-183;762.0;?;?
?;431.0;-645.0;297.0;105.0;-164;691.0;?;?
?;327.0;-647.0;351.0;106.0;-168;836.0;480.0;?
?;326.0;-648.0;208.0;141.0;-214;970.0;354.0;?
?;261.0;-647.0;350.0;131.0;39;827.0;342.0;?
?;276.0;-649.0;524.0;231.0;219;740.0;283.0;?
?;256.0;-651.0;531.0;331.0;151;708.0;258.0;?
?;270.0;-653.0;516.0;323.0;174;744.0;212.0;-60.0
?;245.0;-653.0;322.0;241.0;172;846.0;196.0;-133.0
?;218.0;-652.0;429.0;246.0;163;893.0;186.0;-276.0
?;211.0;-651.0;512.0;277.0;174;831.0;207.0;-331.0
?;259.0;-650.0;606.0;443.0;165;888.0;190.0;-270.0
-719.0;284.0;-648.0;606.0;539.0;171;911.0;168.0;?
-725.0;275.0;-649.0;456.0;519.0;169;899.0;165.0;?
-727.0;243.0;-651.0;431.0;357.0;169;866.0;219.0;?
-730.0;199.0;-652.0;464.0;316.0;169;894.0;?;?
-735.0;178.0;-651.0;447.0;299.0;169;1042.0;?;?
-738.0;144.0;-651.0;383.0;319.0;169;?;?;?
-744.0;171.0;-648.0;?;304.0;?;?;?;?
-751.0;131.0;-645.0;?;316.0;?;?;?;?
-759.0;84.0;-641.0;?;361.0;?;?;20.0;-331.0
-764.0;-10.0;-638.0;?;305.0;?;?;-83.0;-307.0
-767.0;-128.0;-634.0;?;264.0;?;?;-183.0;-292.0
-771.0;-203.0;-628.0;?;129.0;?;?;-179.0;-281.0
-775.0;-204.0;-621.0;?;30.0;?;?;-84.0;-273.0
-777.0;-124.0;-614.0;?;165.0;167;?;-92.0;-218.0
?;-62.0;-607.0;?;106.0;163;?;-91.0;-96.0
?;-44.0;-601.0;?;98.0;156;?;-57.0;40.0
?;-73.0;-594.0;?;43.0;153;?;-15.0;4.0
?;-28.0;-588.0;73.0;7.0;152;?;-26.0;-52.0
?;12.0;-584.0;144.0;69.0;149;786.0;-37.0;17.0
?;67.0;-582.0;74.0;27.0;151;825.0;-54.0;71.0
?;103.0;-581.0;95.0;78.0;151;758.0;4.0;?
?;140.0;-581.0;98.0;92.0;155;690.0;62.0;?
?;238.0;-582.0;95.0;76.0;160;701.0;102.0;?
?;271.0;-582.0;14.0;69.0;158;748.0;157.0;?
?;256.0;-578.0;19.0;71.0;159;784.0;164.0;?
?;239.0;-571.0;70.0;145.0;156;832.0;193.0;?
?;233.0;-562.0;119.0;244.0;147;815.0;203.0;?
?;262.0;-554.0;128.0;313.0;144;777.0;191.0;?
?;203.0;-547.0;144.0;330.0;146;659.0;226.0;?
?;185.0;-538.0;125.0;350.0;145;678.0;199.0;?
?;197.0;-527.0;180.0;245.0;146;601.0;194.0;?
?;165.0;-514.0;144.0;271.0;146;567.0;155.0;?
?;146.0;-499.0;84.0;361.0;145;592.0;173.0;?
?;129.0;-483.0;238.0;189.0;146;575.0;138.0;?
?;116.0;-469.0;271.0;459.0;145;534.0;133.0;?
?;100.0;-454.0;?;368.0;146;523.0;?;?
?;0.0;-437.0;196.0;240.0;146;536.0;?;?
-782.0;-69.0;-417.0;216.0;326.0;146;583.0;?;?
-784.0;-123.0;-400.0;146.0;304.0;146;616.0;?;-246.0
-786.0;-192.0;-386.0;164.0;293.0;146;616.0;?;-154.0
-787.0;-162.0;-375.0;193.0;301.0;146;585.0;125.0;-171.0
-787.0;-82.0;-366.0;208.0;293.0;146;603.0;75.0;?
-788.0;-65.0;-358.0;212.0;320.0;146;587.0;109.0;?
-787.0;-141.0;-352.0;242.0;301.0;146;754.0;149.0;?
-785.0;-159.0;-348.0;289.0;329.0;146;671.0;49.0;?
-781.0;-207.0;-346.0;179.0;362.0;146;801.0;105.0;?
-778.0;-111.0;-345.0;125.0;296.0;146;451.0;74.0;-171.0
-775.0;-100.0;-345.0;229.0;206.0;146;619.0;78.0;-161.0
-771.0;-127.0;-348.0;242.0;197.0;146;693.0;39.0;-220.0
-768.0;-145.0;-351.0;50.0;324.0;146;611.0;109.0;-168.0
-766.0;-125.0;-354.0;179.0;255.0;146;577.0;94.0;-100.0
-765.0;-121.0;-357.0;145.0;235.0;146;636.0;98.0;-103.0
?;-117.0;-360.0;235.0;229.0;146;667.0;93.0;-159.0
?;-104.0;-364.0;206.0;174.0;146;?;72.0;-126.0
?;-100.0;-368.0;113.0;131.0;146;597.0;78.0;-145.0
-769.0;-112.0;-371.0;183.0;133.0;146;695.0;21.0;-140.0
-770.0;-130.0;-374.0;106.0;175.0;146;658.0;88.0;-153.0
-771.0;-91.0;-377.0;100.0;220.0;146;629.0;124.0;-127.0
-773.0;-33.0;-379.0;46.0;264.0;146;665.0;91.0;-177.0
-776.0;-61.0;-381.0;73.0;?;146;776.0;?;-174.0
-778.0;-104.0;-383.0;184.0;?;147;530.0;?;-203.0
-780.0;?;-386.0;204.0;?;147;595.0;?;-193.0
-783.0;-57.0;-388.0;150.0;?;147;634.0;?;-209.0
-785.0;-21.0;-391.0;122.0;?;147;590.0;?;-200.0
-787.0;-8.0;-395.0;150.0;?;147;651.0;?;-223.0
-790.0;36.0;-399.0;?;?;147;637.0;?;-225.0
-793.0;17.0;-404.0;?;?;147;648.0;?;-180.0
-797.0;-16.0;-410.0;?;?;147;553.0;?;-114.0
-801.0;-34.0;-417.0;?;?;147;607.0;?;-128.0
-805.0;-34.0;-423.0;?;?;147;578.0;?;-137.0
-810.0;-47.0;-429.0;?;?;147;569.0;?;-141.0
-816.0;12.0;-435.0;?;?;147;643.0;?;-186.0
-823.0;36.0;-440.0;?;?;147;656.0;?;-160.0
-828.0;64.0;-446.0;?;?;147;645.0;?;-193.0
-834.0;158.0;-451.0;?;?;147;?;?;-206.0
-839.0;236.0;-455.0;155.0;?;148;?;?;-219.0
-843.0;205.0;-458.0;131.0;?;148;?;?;-190.0
-848.0;245.0;-460.0;115.0;?;?;?;?;-158.0
-851.0;224.0;-461.0;77.0;?;?;?;?;-190.0
-853.0;180.0;-463.0;80.0;?;?;?;207.0;-160.0
-855.0;171.0;-463.0;105.0;?;?;?;206.0;?
-857.0;180.0;-462.0;60.0;?;?;?;160.0;?
-858.0;192.0;-461.0;111.0;?;?;?;149.0;?
-860.0;233.0;-460.0;75.0;?;148;?;149.0;?
-861.0;269.0;-458.0;114.0;?;148;?;138.0;?
-862.0;271.0;-457.0;137.0;?;148;?;158.0;?
-863.0;281.0;-455.0;181.0;?;148;?;191.0;?
-864.0;303.0;-453.0;196.0;125.0;148;?;246.0;-208.0
-865.0;336.0;-451.0;251.0;163.0;148;?;235.0;-185.0
-866.0;329.0;-450.0;241.0;187.0;148;693.0;232.0;-186.0
-866.0;289.0;-449.0;174.0;215.0;148;687.0;253.0;-194.0
-865.0;270.0;-449.0;195.0;245.0;148;676.0;258.0;-225.0
-864.0;251.0;-450.0;?;224.0;148;644.0;240.0;-230.0
-863.0;242.0;-451.0;?;207.0;148;662.0;231.0;-256.0
-861.0;224.0;-453.0;?;209.0;148;672.0;221.0;-279.0
-859.0;224.0;-454.0;?;206.0;148;668.0;209.0;-300.0
-856.0;212.0;-455.0;?;?;148;664.0;193.0;-289.0
-853.0;190.0;-456.0;?;?;148;668.0;175.0;-290.0
-850.0;168.0;-456.0;?;?;148;685.0;164.0;-271.0
-846.0;138.0;-457.0;?;?;148;?;162.0;-219.0
-842.0;112.0;-458.0;?;?;148;?;159.0;-237.0
?;?;-459.0;?;?;148;?;170.0;-273.0
?;?;-460.0;?;?;148;?;172.0;-249.0
?;?;-463.0;?;?;?;?;169.0;-237.0
?;?;-466.0;?;?;?;?;179.0;-254.0
?;?;-468.0;45.0;?;147;?;178.0;-250.0
?;?;-470.0;-100.0;?;148;?;177.0;-230.0
?;?;-470.0;-194.0;161.0;147;?;179.0;-232.0
?;?;-472.0;-305.0;93.0;146;734.0;194.0;-206.0
?;?;-474.0;-349.0;26.0;159;704.0;190.0;-197.0
?;?;-475.0;-517.0;-219.0;168;664.0;197.0;-174.0
?;?;-475.0;-480.0;-196.0;163;642.0;196.0;-49.0
?;35.0;-475.0;-431.0;-203.0;160;622.0;201.0;-21.0
?;16.0;-474.0;-497.0;-228.0;157;598.0;206.0;180.0
?;6.0;-473.0;-489.0;-144.0;154;581.0;214.0;295.0
?;4.0;-473.0;-526.0;?;153;586.0;228.0;319.0
?;30.0;-471.0;-521.0;-185.0;153;577.0;252.0;326.0
?;22.0;-470.0;-450.0;?;153;550.0;314.0;346.0
?;89.0;-470.0;-458.0;?;154;569.0;425.0;343.0
-746.0;170.0;-472.0;-505.0;?;154;490.0;453.0;329.0
-738.0;407.0;-473.0;-443.0;?;153;?;538.0;353.0
-731.0;566.0;-472.0;-473.0;?;158;?;615.0;326.0
-720.0;568.0;-472.0;-438.0;?;163;?;694.0;351.0
-709.0;468.0;-472.0;-464.0;?;161;?;705.0;365.0
-696.0;344.0;-471.0;-508.0;?;163;?;748.0;319.0
-687.0;301.0;-470.0;-486.0;?;162;?;706.0;290.0
-678.0;363.0;-469.0;-496.0;-151.0;160;?;665.0;327.0
-669.0;406.0;-470.0;-550.0;-150.0;167;?;647.0;411.0
-661.0;436.0;?;-537.0;-140.0;157;?;586.0;407.0
-654.0;490.0;?;-544.0;-180.0;181;?;582.0;417.0
-647.0;436.0;-477.0;-564.0;-164.0;163;243.0;583.0;433.0
-641.0;394.0;-480.0;-558.0;-140.0;164;259.0;568.0;432.0
-636.0;349.0;-482.0;-301.0;-163.0;?;246.0;593.0;450.0
-633.0;325.0;-483.0;-269.0;-150.0;?;270.0;641.0;394.0
-632.0;371.0;-485.0;-322.0;-61.0;?;303.0;660.0;346.0
-632.0;411.0;-485.0;-345.0;-101.0;?;317.0;724.0;372.0
-632.0;432.0;-483.0;-374.0;-35.0;?;422.0;809.0;348.0
-635.0;408.0;-480.0;-310.0;-43.0;?;406.0;796.0;313.0
-639.0;?;-477.0;-287.0;12.0;?;443.0;844.0;381.0
-645.0;388.0;-476.0;?;-17.0;?;385.0;836.0;402.0
-651.0;416.0;-475.0;?;-88.0;?;361.0;742.0;?
-658.0;352.0;-474.0;?;-96.0;?;364.0;778.0;?
-663.0;342.0;-472.0;?;75.0;?;277.0;717.0;?
