InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticY;Accelerometer RWR accZ;InertialMeasurementUnit RUA magneticY
478.0;547.0;973.0;?;636.0;845.0;-668.0
498.0;545.0;919.0;?;649.0;794.0;-665.0
513.0;545.0;951.0;-601.0;663.0;842.0;-659.0
520.0;545.0;893.0;-616.0;671.0;904.0;-657.0
529.0;545.0;914.0;-625.0;673.0;860.0;-656.0
534.0;544.0;818.0;-634.0;675.0;?;-653.0
539.0;540.0;838.0;-637.0;678.0;?;-649.0
543.0;536.0;863.0;-638.0;680.0;?;-648.0
545.0;531.0;818.0;-637.0;684.0;?;-645.0
550.0;528.0;785.0;-634.0;686.0;?;-645.0
549.0;522.0;871.0;-631.0;686.0;?;-645.0
551.0;519.0;856.0;-623.0;688.0;?;-645.0
547.0;517.0;777.0;-612.0;687.0;?;?
544.0;514.0;814.0;-604.0;687.0;?;?
538.0;512.0;771.0;-595.0;686.0;?;?
532.0;512.0;726.0;-583.0;683.0;?;?
525.0;507.0;724.0;-573.0;678.0;?;?
515.0;499.0;723.0;-560.0;671.0;?;?
509.0;493.0;668.0;-547.0;668.0;?;?
507.0;486.0;672.0;-533.0;667.0;901.0;?
502.0;476.0;620.0;-520.0;665.0;889.0;?
493.0;467.0;598.0;-506.0;658.0;876.0;?
484.0;453.0;573.0;-489.0;652.0;865.0;?
475.0;442.0;478.0;-474.0;644.0;747.0;?
469.0;430.0;468.0;-464.0;?;830.0;?
461.0;415.0;513.0;-452.0;?;764.0;?
455.0;404.0;542.0;-439.0;?;1035.0;?
453.0;390.0;?;-425.0;?;963.0;-662.0
450.0;380.0;?;-415.0;?;792.0;-663.0
445.0;371.0;?;-409.0;?;905.0;-662.0
439.0;363.0;259.0;-404.0;?;825.0;-662.0
434.0;355.0;603.0;-399.0;?;844.0;-661.0
428.0;349.0;?;-396.0;?;830.0;-659.0
423.0;347.0;?;-391.0;?;874.0;-658.0
420.0;342.0;?;-384.0;?;832.0;-658.0
419.0;339.0;?;-377.0;608.0;?;-659.0
417.0;338.0;?;-378.0;608.0;?;-656.0
416.0;337.0;?;-375.0;606.0;?;-656.0
416.0;336.0;?;-380.0;603.0;?;-655.0
414.0;337.0;?;-384.0;603.0;?;-653.0
416.0;337.0;?;-385.0;604.0;?;-652.0
414.0;338.0;547.0;-388.0;604.0;?;-651.0
417.0;338.0;514.0;-390.0;605.0;730.0;-651.0
417.0;340.0;514.0;-394.0;605.0;648.0;-653.0
419.0;341.0;502.0;-399.0;606.0;726.0;-654.0
421.0;344.0;482.0;-403.0;607.0;615.0;-653.0
423.0;346.0;488.0;-405.0;609.0;714.0;?
426.0;347.0;455.0;-406.0;612.0;722.0;-656.0
428.0;348.0;392.0;-404.0;615.0;744.0;-658.0
429.0;349.0;337.0;-404.0;616.0;729.0;-657.0
431.0;352.0;273.0;-399.0;614.0;721.0;-658.0
430.0;353.0;303.0;-394.0;617.0;770.0;-658.0
426.0;353.0;338.0;-391.0;615.0;754.0;-657.0
424.0;354.0;370.0;-385.0;612.0;639.0;-656.0
417.0;354.0;369.0;-380.0;609.0;722.0;-655.0
412.0;353.0;384.0;-372.0;607.0;748.0;-652.0
404.0;354.0;500.0;-361.0;603.0;667.0;-651.0
394.0;353.0;440.0;-359.0;598.0;593.0;-648.0
383.0;353.0;484.0;-356.0;590.0;578.0;-645.0
370.0;353.0;433.0;-357.0;581.0;761.0;-639.0
353.0;353.0;352.0;-358.0;567.0;607.0;-632.0
334.0;353.0;176.0;-361.0;551.0;536.0;-627.0
312.0;352.0;260.0;-362.0;534.0;621.0;-624.0
297.0;350.0;385.0;-359.0;516.0;601.0;-622.0
281.0;351.0;323.0;-359.0;501.0;600.0;-614.0
264.0;345.0;275.0;-361.0;482.0;?;-601.0
247.0;334.0;267.0;-362.0;462.0;?;-581.0
230.0;317.0;286.0;-359.0;444.0;?;-560.0
210.0;?;276.0;-355.0;423.0;?;-540.0
180.0;?;288.0;-354.0;398.0;?;-518.0
139.0;?;240.0;-348.0;354.0;?;-493.0
94.0;?;182.0;-342.0;309.0;?;-469.0
53.0;?;147.0;-332.0;266.0;?;-445.0
28.0;?;162.0;-319.0;239.0;?;-422.0
8.0;181.0;184.0;-303.0;218.0;?;-394.0
-10.0;154.0;196.0;-273.0;198.0;?;-356.0
-28.0;?;236.0;-236.0;172.0;?;-318.0
-52.0;?;241.0;-182.0;141.0;?;-279.0
-76.0;?;244.0;-138.0;112.0;?;-247.0
-97.0;?;236.0;-99.0;89.0;621.0;-220.0
-112.0;?;220.0;-60.0;80.0;622.0;-197.0
-126.0;?;210.0;-27.0;79.0;651.0;-179.0
-137.0;?;241.0;4.0;87.0;680.0;-162.0
-153.0;?;222.0;37.0;81.0;664.0;-143.0
-171.0;?;264.0;70.0;70.0;762.0;-117.0
-181.0;?;276.0;105.0;62.0;830.0;-95.0
-192.0;?;322.0;140.0;53.0;704.0;-71.0
-200.0;-74.0;329.0;174.0;48.0;644.0;-49.0
-206.0;-87.0;?;207.0;38.0;629.0;-26.0
-217.0;-101.0;?;237.0;28.0;556.0;-5.0
-224.0;-110.0;?;257.0;16.0;531.0;8.0
-226.0;-116.0;?;272.0;9.0;457.0;12.0
-223.0;-118.0;?;274.0;4.0;420.0;4.0
-215.0;-121.0;?;278.0;2.0;387.0;2.0
-215.0;-125.0;?;288.0;-6.0;417.0;4.0
-212.0;?;?;296.0;-22.0;407.0;11.0
-207.0;?;?;314.0;-20.0;430.0;10.0
-209.0;?;194.0;346.0;-23.0;399.0;8.0
-225.0;?;233.0;386.0;-41.0;474.0;6.0
-246.0;?;241.0;414.0;-69.0;508.0;2.0
-280.0;?;288.0;442.0;-105.0;556.0;-7.0
-311.0;?;285.0;460.0;-142.0;489.0;-19.0
-335.0;?;322.0;472.0;-180.0;?;-31.0
-346.0;?;316.0;474.0;-199.0;?;-40.0
-356.0;?;265.0;469.0;-215.0;?;-47.0
-362.0;?;125.0;466.0;-238.0;?;-52.0
-374.0;-128.0;201.0;464.0;-266.0;559.0;-55.0
-387.0;-123.0;223.0;453.0;-298.0;?;-57.0
-398.0;-113.0;-23.0;448.0;-319.0;?;-61.0
-404.0;-103.0;-17.0;449.0;-340.0;?;-67.0
-411.0;-102.0;-58.0;438.0;-356.0;?;-70.0
-413.0;-98.0;-99.0;426.0;-357.0;?;-76.0
-409.0;-89.0;32.0;397.0;-351.0;451.0;-80.0
-396.0;-86.0;145.0;381.0;-331.0;435.0;-81.0
-374.0;-81.0;252.0;370.0;-285.0;455.0;-84.0
-330.0;-63.0;307.0;351.0;-203.0;524.0;-91.0
-267.0;-37.0;309.0;334.0;-102.0;610.0;-107.0
-189.0;-13.0;258.0;313.0;27.0;710.0;-147.0
-116.0;10.0;209.0;281.0;141.0;754.0;-195.0
-51.0;35.0;231.0;248.0;250.0;696.0;-240.0
7.0;59.0;253.0;222.0;?;891.0;-274.0
60.0;81.0;311.0;204.0;?;1017.0;-305.0
110.0;103.0;378.0;188.0;?;757.0;-335.0
157.0;120.0;314.0;182.0;?;674.0;-359.0
200.0;134.0;430.0;183.0;?;681.0;-377.0
233.0;142.0;357.0;190.0;?;642.0;-391.0
262.0;148.0;265.0;202.0;?;568.0;-403.0
?;156.0;183.0;212.0;?;?;-405.0
?;164.0;144.0;219.0;?;?;-413.0
?;175.0;75.0;220.0;?;?;-426.0
?;188.0;24.0;218.0;?;?;-440.0
?;203.0;38.0;218.0;?;?;-447.0
?;206.0;150.0;211.0;?;?;-449.0
?;208.0;186.0;204.0;?;417.0;-443.0
?;216.0;168.0;191.0;?;444.0;-431.0
?;223.0;191.0;172.0;?;481.0;-420.0
?;223.0;203.0;154.0;?;516.0;-427.0
?;222.0;170.0;131.0;?;533.0;-430.0
?;219.0;116.0;113.0;?;532.0;-437.0
?;216.0;156.0;97.0;291.0;641.0;-439.0
?;212.0;117.0;87.0;236.0;708.0;-430.0
-79.0;212.0;57.0;81.0;197.0;440.0;-421.0
-98.0;208.0;127.0;74.0;160.0;384.0;-409.0
-115.0;210.0;286.0;67.0;139.0;449.0;-408.0
-132.0;213.0;177.0;60.0;125.0;333.0;-412.0
-141.0;222.0;70.0;57.0;119.0;380.0;-414.0
-143.0;231.0;67.0;56.0;118.0;411.0;-416.0
-134.0;233.0;-200.0;59.0;?;464.0;-417.0
-123.0;237.0;-198.0;64.0;?;489.0;-419.0
-108.0;246.0;-41.0;?;?;421.0;-414.0
-69.0;247.0;82.0;?;?;468.0;-415.0
-10.0;252.0;141.0;?;?;508.0;-422.0
73.0;269.0;155.0;112.0;?;486.0;-419.0
162.0;284.0;129.0;113.0;?;496.0;-430.0
239.0;292.0;135.0;108.0;?;?;-451.0
303.0;306.0;176.0;95.0;?;?;-471.0
349.0;319.0;207.0;81.0;?;?;-486.0
381.0;330.0;253.0;74.0;?;723.0;-499.0
404.0;339.0;307.0;70.0;?;858.0;-506.0
?;347.0;337.0;75.0;?;937.0;-510.0
?;354.0;299.0;83.0;661.0;724.0;-517.0
?;353.0;244.0;93.0;656.0;616.0;-521.0
?;349.0;301.0;103.0;646.0;616.0;-524.0
?;344.0;79.0;117.0;642.0;634.0;-523.0
?;343.0;-87.0;135.0;642.0;740.0;-519.0
?;338.0;39.0;157.0;638.0;797.0;-511.0
?;339.0;169.0;182.0;629.0;891.0;-504.0
?;339.0;250.0;209.0;611.0;?;-494.0
?;343.0;289.0;235.0;577.0;?;-490.0
?;346.0;282.0;251.0;535.0;?;-481.0
124.0;341.0;1070.0;?;399.0;?;-717.0
169.0;341.0;1009.0;?;438.0;?;-728.0
201.0;344.0;986.0;?;473.0;?;-749.0
219.0;349.0;871.0;?;498.0;?;-771.0
231.0;353.0;940.0;?;516.0;?;-795.0
235.0;358.0;972.0;?;519.0;?;-811.0
240.0;367.0;1010.0;?;520.0;?;-820.0
252.0;380.0;1214.0;?;521.0;?;-824.0
267.0;391.0;956.0;?;525.0;?;-822.0
282.0;407.0;917.0;?;534.0;883.0;-818.0
300.0;424.0;967.0;?;546.0;918.0;-814.0
322.0;439.0;998.0;?;563.0;858.0;-812.0
353.0;451.0;1014.0;-692.0;577.0;855.0;-811.0
?;?;1151.0;-687.0;594.0;912.0;-810.0
414.0;?;1002.0;-679.0;609.0;912.0;-808.0
432.0;?;1010.0;-669.0;617.0;865.0;-811.0
437.0;?;1021.0;?;619.0;1114.0;-811.0
437.0;521.0;1049.0;?;618.0;914.0;-807.0
433.0;527.0;1062.0;?;618.0;?;-808.0
432.0;527.0;962.0;?;622.0;?;-805.0
440.0;524.0;1072.0;?;629.0;?;-800.0
449.0;518.0;990.0;-585.0;642.0;?;-795.0
459.0;511.0;?;-561.0;657.0;?;-789.0
466.0;506.0;?;-542.0;667.0;?;-781.0
468.0;498.0;?;-523.0;673.0;?;-774.0
465.0;491.0;?;-500.0;675.0;?;-768.0
455.0;480.0;?;-475.0;669.0;?;-760.0
439.0;472.0;?;-451.0;660.0;?;-755.0
421.0;464.0;?;-425.0;652.0;?;-743.0
396.0;451.0;?;-396.0;636.0;?;-733.0
369.0;?;?;?;618.0;?;-724.0
342.0;?;?;?;596.0;?;-715.0
319.0;?;?;?;577.0;?;-708.0
299.0;?;?;?;558.0;?;-696.0
276.0;?;?;?;533.0;?;-682.0
250.0;?;?;?;507.0;?;-667.0
221.0;?;?;?;483.0;1111.0;-658.0
197.0;?;?;?;465.0;878.0;-652.0
176.0;?;?;?;449.0;984.0;-649.0
150.0;?;?;?;429.0;691.0;-642.0
129.0;?;?;?;410.0;912.0;-637.0
107.0;?;?;?;392.0;858.0;-634.0
86.0;?;?;?;372.0;731.0;-634.0
68.0;?;?;?;357.0;522.0;-637.0
58.0;?;?;?;342.0;662.0;-638.0
48.0;?;?;?;336.0;724.0;-644.0
40.0;?;?;?;325.0;734.0;-651.0
24.0;?;?;?;314.0;705.0;-652.0
15.0;?;?;-226.0;305.0;627.0;-647.0
17.0;?;709.0;-206.0;310.0;534.0;-629.0
24.0;?;758.0;-189.0;323.0;531.0;-609.0
43.0;?;730.0;-175.0;342.0;625.0;-597.0
60.0;236.0;649.0;-169.0;358.0;679.0;-589.0
70.0;229.0;661.0;-158.0;366.0;662.0;-575.0
67.0;219.0;643.0;-133.0;368.0;624.0;-547.0
57.0;214.0;719.0;-106.0;359.0;590.0;-511.0
46.0;208.0;714.0;-79.0;348.0;678.0;-477.0
38.0;202.0;703.0;-63.0;341.0;525.0;-451.0
30.0;194.0;719.0;-53.0;337.0;686.0;-431.0
19.0;185.0;698.0;-45.0;329.0;588.0;-412.0
8.0;176.0;724.0;-37.0;317.0;590.0;-397.0
-5.0;168.0;649.0;-33.0;301.0;652.0;-385.0
-23.0;163.0;688.0;-32.0;286.0;651.0;-376.0
-43.0;159.0;606.0;-30.0;262.0;621.0;-367.0
-67.0;155.0;580.0;-36.0;237.0;609.0;-367.0
-85.0;150.0;617.0;-40.0;216.0;524.0;-372.0
-104.0;142.0;605.0;-44.0;195.0;648.0;-373.0
-126.0;133.0;651.0;-40.0;?;690.0;-365.0
-147.0;125.0;662.0;-34.0;?;680.0;-349.0
-169.0;117.0;614.0;-31.0;?;245.0;-333.0
-189.0;101.0;702.0;-29.0;?;558.0;-318.0
-204.0;89.0;623.0;-31.0;?;727.0;-309.0
-216.0;78.0;235.0;-32.0;?;624.0;-295.0
-225.0;67.0;89.0;-32.0;82.0;?;-278.0
-232.0;62.0;1016.0;-35.0;77.0;?;-272.0
-235.0;56.0;832.0;-43.0;75.0;598.0;-275.0
-233.0;54.0;?;-47.0;77.0;618.0;-260.0
-227.0;45.0;?;-55.0;83.0;561.0;-256.0
-218.0;42.0;?;-52.0;94.0;601.0;-242.0
-214.0;42.0;?;-45.0;105.0;582.0;-288.0
-209.0;47.0;?;-51.0;108.0;649.0;-308.0
-198.0;51.0;?;-67.0;118.0;608.0;-303.0
-181.0;53.0;?;-82.0;138.0;543.0;-303.0
-163.0;53.0;591.0;-86.0;157.0;605.0;-324.0
-150.0;53.0;599.0;-90.0;173.0;473.0;-314.0
-140.0;50.0;584.0;-96.0;182.0;424.0;-295.0
-137.0;48.0;550.0;-95.0;191.0;575.0;-302.0
-132.0;46.0;545.0;-103.0;195.0;546.0;-311.0
-129.0;46.0;544.0;-113.0;195.0;601.0;-304.0
?;41.0;501.0;-120.0;200.0;-20.0;-300.0
?;37.0;493.0;-122.0;203.0;143.0;-298.0
?;28.0;448.0;-121.0;204.0;1978.0;-294.0
?;21.0;424.0;-125.0;201.0;514.0;-289.0
?;?;221.0;-131.0;192.0;1016.0;-285.0
?;?;510.0;-131.0;184.0;937.0;-286.0
?;?;1272.0;-128.0;173.0;959.0;-278.0
?;?;812.0;-123.0;158.0;1179.0;-274.0
?;?;956.0;-114.0;143.0;1034.0;-283.0
?;?;1082.0;-112.0;125.0;1098.0;-299.0
?;?;902.0;-110.0;102.0;1232.0;-337.0
?;?;1233.0;-122.0;78.0;828.0;-380.0
?;?;1079.0;-136.0;51.0;1015.0;-434.0
?;?;918.0;-156.0;29.0;729.0;-487.0
-286.0;?;1071.0;-169.0;12.0;873.0;-529.0
-294.0;?;1004.0;-190.0;4.0;851.0;-566.0
-296.0;?;987.0;-191.0;5.0;1465.0;-590.0
-296.0;?;936.0;-180.0;12.0;1136.0;-594.0
-299.0;?;921.0;-160.0;8.0;1043.0;-580.0
-306.0;-95.0;801.0;-142.0;9.0;984.0;-562.0
-309.0;-114.0;957.0;-128.0;11.0;896.0;-546.0
-314.0;-129.0;1390.0;-115.0;17.0;914.0;-541.0
-321.0;-145.0;1289.0;-103.0;14.0;944.0;-537.0
-330.0;-159.0;1096.0;-99.0;14.0;983.0;-542.0
-340.0;-167.0;960.0;-104.0;12.0;984.0;?
-349.0;-175.0;968.0;-129.0;7.0;902.0;?
-345.0;-181.0;987.0;-171.0;11.0;1033.0;?
-332.0;-194.0;1017.0;-193.0;30.0;1093.0;?
-324.0;-204.0;1070.0;-185.0;59.0;1018.0;?
-318.0;-214.0;1022.0;-171.0;73.0;764.0;?
-321.0;-222.0;1157.0;-155.0;65.0;821.0;?
-323.0;-234.0;1027.0;-142.0;49.0;745.0;-549.0
-329.0;-242.0;843.0;-126.0;36.0;664.0;-532.0
-329.0;-257.0;763.0;-114.0;25.0;832.0;-523.0
-325.0;-271.0;820.0;-103.0;19.0;565.0;-516.0
-333.0;-292.0;797.0;-86.0;?;687.0;-497.0
-345.0;-319.0;706.0;-57.0;13.0;1021.0;-463.0
-363.0;-348.0;883.0;-11.0;0.0;1181.0;-411.0
-384.0;-378.0;837.0;31.0;-25.0;962.0;-355.0
-404.0;-406.0;899.0;62.0;-49.0;803.0;-313.0
-428.0;-438.0;992.0;92.0;-84.0;1102.0;-273.0
-449.0;-469.0;1128.0;125.0;-123.0;920.0;-229.0
-471.0;-501.0;999.0;152.0;-170.0;666.0;?
-491.0;-529.0;786.0;171.0;-217.0;555.0;?
-509.0;-556.0;496.0;196.0;-257.0;573.0;?
-526.0;-581.0;380.0;236.0;-302.0;581.0;?
-541.0;-606.0;?;?;-340.0;567.0;?
-556.0;-631.0;?;?;-377.0;566.0;?
-565.0;?;?;?;-406.0;628.0;?
-574.0;?;?;?;-433.0;624.0;?
-584.0;?;?;?;-454.0;518.0;?
-584.0;?;?;?;-477.0;489.0;?
-578.0;?;?;?;-497.0;?;497.0
-572.0;-770.0;?;?;-518.0;457.0;561.0
-563.0;-784.0;?;691.0;-538.0;432.0;609.0
-553.0;-790.0;?;705.0;-554.0;423.0;631.0
-543.0;-798.0;?;721.0;-565.0;467.0;642.0
-532.0;-802.0;205.0;734.0;-572.0;522.0;626.0
-522.0;-802.0;173.0;743.0;-583.0;559.0;625.0
-515.0;-805.0;199.0;755.0;-592.0;536.0;639.0
-504.0;-802.0;269.0;766.0;-595.0;555.0;642.0
-488.0;-798.0;286.0;778.0;-595.0;505.0;646.0
-467.0;-791.0;306.0;789.0;-587.0;495.0;639.0
-447.0;-788.0;304.0;795.0;-579.0;533.0;639.0
-430.0;-785.0;284.0;797.0;-567.0;581.0;647.0
-417.0;-779.0;255.0;799.0;-550.0;666.0;646.0
-408.0;-778.0;251.0;795.0;-533.0;636.0;643.0
-398.0;-773.0;271.0;783.0;-512.0;611.0;641.0
-389.0;-770.0;285.0;774.0;-494.0;622.0;649.0
-375.0;-764.0;306.0;772.0;-476.0;662.0;658.0
-366.0;-757.0;265.0;765.0;-454.0;640.0;661.0
-364.0;-751.0;278.0;756.0;-433.0;689.0;661.0
-364.0;-742.0;292.0;739.0;-413.0;755.0;659.0
-360.0;-736.0;285.0;731.0;-392.0;789.0;661.0
-347.0;-729.0;260.0;728.0;-366.0;660.0;665.0
-330.0;-722.0;254.0;718.0;-340.0;425.0;668.0
-312.0;-712.0;263.0;707.0;-315.0;465.0;668.0
-293.0;-700.0;137.0;693.0;-295.0;593.0;667.0
-277.0;-690.0;-61.0;683.0;-285.0;674.0;669.0
-263.0;-680.0;29.0;676.0;-284.0;597.0;669.0
-243.0;-668.0;200.0;668.0;-287.0;490.0;664.0
-219.0;-651.0;307.0;662.0;-293.0;444.0;657.0
-191.0;-634.0;217.0;657.0;-300.0;410.0;648.0
-168.0;-623.0;124.0;655.0;-304.0;?;634.0
-151.0;-616.0;40.0;653.0;-303.0;?;619.0
-148.0;-607.0;-24.0;653.0;-301.0;?;603.0
-137.0;-595.0;-3.0;651.0;-296.0;446.0;578.0
-110.0;-580.0;123.0;652.0;-281.0;438.0;538.0
-71.0;?;217.0;647.0;-257.0;436.0;492.0
-35.0;-566.0;289.0;?;-237.0;464.0;450.0
-19.0;-561.0;304.0;?;-222.0;492.0;407.0
-16.0;-558.0;314.0;?;-229.0;553.0;374.0
-9.0;-556.0;339.0;?;-243.0;649.0;353.0
-1.0;-553.0;374.0;?;-258.0;714.0;341.0
15.0;-548.0;342.0;?;?;728.0;334.0
27.0;-548.0;278.0;?;?;565.0;331.0
46.0;-549.0;261.0;?;?;545.0;325.0
60.0;-550.0;257.0;?;?;511.0;329.0
64.0;-551.0;75.0;?;?;441.0;330.0
70.0;-548.0;-7.0;?;?;438.0;332.0
69.0;-549.0;119.0;?;?;492.0;338.0
66.0;-549.0;48.0;?;?;578.0;348.0
68.0;-552.0;-16.0;597.0;?;603.0;358.0
67.0;-552.0;42.0;609.0;?;553.0;377.0
60.0;-546.0;233.0;625.0;?;527.0;404.0
39.0;-543.0;359.0;630.0;?;480.0;437.0
6.0;-549.0;313.0;640.0;?;499.0;461.0
-42.0;-556.0;292.0;651.0;?;512.0;483.0
-87.0;-562.0;227.0;664.0;?;499.0;?
-121.0;-565.0;203.0;676.0;?;533.0;525.0
-142.0;-567.0;222.0;688.0;-404.0;631.0;546.0
-146.0;-573.0;262.0;698.0;-399.0;684.0;559.0
-147.0;-576.0;319.0;709.0;-384.0;693.0;570.0
-144.0;-583.0;365.0;713.0;-356.0;754.0;568.0
-139.0;-591.0;360.0;716.0;?;856.0;569.0
-136.0;-596.0;269.0;721.0;?;664.0;573.0
-137.0;-599.0;248.0;725.0;?;578.0;579.0
-137.0;-598.0;309.0;727.0;?;540.0;587.0
-135.0;-595.0;213.0;728.0;-165.0;?;594.0
-133.0;-593.0;129.0;730.0;-143.0;?;597.0
-134.0;-590.0;159.0;733.0;-133.0;?;597.0
-139.0;-590.0;175.0;731.0;-147.0;?;596.0
-145.0;-587.0;175.0;733.0;-181.0;?;599.0
-153.0;-586.0;168.0;734.0;-227.0;?;601.0
-166.0;-584.0;169.0;734.0;-290.0;?;599.0
-178.0;-578.0;175.0;737.0;-355.0;434.0;595.0
-185.0;-572.0;169.0;743.0;-414.0;435.0;586.0
-180.0;-562.0;143.0;752.0;-463.0;421.0;566.0
-158.0;-544.0;125.0;758.0;-462.0;453.0;544.0
-127.0;-531.0;152.0;759.0;-434.0;508.0;522.0
-88.0;-513.0;165.0;765.0;?;490.0;496.0
-45.0;-502.0;155.0;769.0;?;519.0;466.0
13.0;-487.0;187.0;774.0;?;626.0;436.0
63.0;-474.0;187.0;777.0;?;669.0;403.0
98.0;-465.0;128.0;777.0;?;601.0;376.0
124.0;?;155.0;776.0;?;474.0;348.0
139.0;-443.0;253.0;779.0;?;499.0;327.0
157.0;-438.0;239.0;775.0;?;?;310.0
174.0;-433.0;70.0;778.0;?;?;298.0
190.0;-427.0;71.0;779.0;?;?;286.0
201.0;-423.0;208.0;781.0;?;?;282.0
211.0;-420.0;131.0;782.0;-206.0;?;284.0
215.0;-419.0;86.0;779.0;-219.0;541.0;286.0
?;-415.0;139.0;780.0;-240.0;522.0;290.0
?;-406.0;244.0;781.0;-269.0;542.0;300.0
?;-401.0;309.0;779.0;-305.0;527.0;316.0
?;-399.0;301.0;776.0;-339.0;559.0;313.0
?;-392.0;270.0;775.0;-374.0;550.0;309.0
?;-391.0;232.0;775.0;-391.0;578.0;314.0
?;-387.0;?;778.0;-384.0;594.0;318.0
?;-381.0;?;784.0;-346.0;710.0;?
?;-375.0;?;789.0;-288.0;669.0;?
?;-371.0;?;790.0;-201.0;640.0;?
?;?;?;795.0;-115.0;647.0;?
?;?;?;797.0;-36.0;825.0;?
104.0;?;?;801.0;36.0;766.0;?
123.0;?;?;802.0;91.0;544.0;?
139.0;?;?;804.0;134.0;528.0;316.0
155.0;?;?;805.0;158.0;575.0;319.0
167.0;?;?;802.0;170.0;583.0;312.0
176.0;-306.0;?;797.0;162.0;548.0;297.0
178.0;-300.0;?;791.0;132.0;511.0;276.0
176.0;-288.0;?;788.0;79.0;481.0;264.0
174.0;-272.0;?;781.0;13.0;438.0;260.0
?;-259.0;?;778.0;-45.0;430.0;241.0
?;-242.0;?;765.0;-95.0;460.0;213.0
?;-226.0;?;743.0;-130.0;454.0;177.0
?;-200.0;?;717.0;-162.0;452.0;129.0
?;-171.0;170.0;683.0;?;475.0;77.0
?;-139.0;?;646.0;?;518.0;28.0
317.0;-110.0;?;609.0;?;536.0;-18.0
375.0;-79.0;?;571.0;?;509.0;-64.0
?;-53.0;?;527.0;140.0;552.0;-107.0
478.0;-29.0;?;487.0;184.0;605.0;-147.0
493.0;-8.0;?;444.0;208.0;538.0;-181.0
513.0;12.0;?;406.0;234.0;448.0;-214.0
527.0;26.0;?;374.0;251.0;569.0;-242.0
541.0;38.0;?;344.0;272.0;588.0;-266.0
553.0;44.0;?;?;290.0;464.0;-284.0
556.0;50.0;?;?;301.0;356.0;-299.0
554.0;58.0;?;?;302.0;404.0;-299.0
550.0;67.0;?;?;294.0;472.0;-291.0
548.0;70.0;?;?;287.0;477.0;-276.0
544.0;78.0;?;?;287.0;502.0;-261.0
537.0;91.0;191.0;?;286.0;550.0;-247.0
516.0;93.0;248.0;?;269.0;563.0;-226.0
482.0;91.0;?;?;238.0;553.0;?
442.0;89.0;?;?;197.0;587.0;?
408.0;87.0;?;?;150.0;625.0;?
393.0;84.0;?;?;134.0;?;?
399.0;78.0;?;?;151.0;?;?
413.0;68.0;?;?;187.0;?;?
431.0;55.0;?;?;229.0;760.0;?
438.0;47.0;?;?;254.0;851.0;?
441.0;42.0;?;?;264.0;730.0;?
442.0;39.0;?;?;266.0;558.0;?
445.0;43.0;?;?;257.0;532.0;?
448.0;45.0;?;?;247.0;559.0;?
450.0;51.0;165.0;?;240.0;564.0;?
448.0;54.0;116.0;?;228.0;523.0;?
445.0;61.0;211.0;?;206.0;450.0;?
442.0;65.0;277.0;?;186.0;445.0;?
441.0;65.0;260.0;?;165.0;425.0;?
444.0;65.0;189.0;?;157.0;501.0;?
439.0;70.0;143.0;?;150.0;472.0;?
432.0;84.0;?;432.0;128.0;481.0;?
439.0;107.0;?;415.0;110.0;447.0;-92.0
469.0;143.0;?;403.0;140.0;438.0;-134.0
513.0;175.0;?;392.0;213.0;428.0;-172.0
558.0;210.0;?;384.0;287.0;447.0;-208.0
591.0;246.0;?;378.0;353.0;457.0;-247.0
619.0;281.0;?;369.0;404.0;507.0;-284.0
642.0;314.0;?;368.0;468.0;400.0;-319.0
659.0;343.0;?;364.0;515.0;392.0;-350.0
675.0;367.0;?;359.0;551.0;406.0;-379.0
678.0;384.0;?;355.0;584.0;366.0;-408.0
682.0;405.0;?;?;611.0;294.0;-431.0
677.0;420.0;?;?;630.0;383.0;-450.0
673.0;433.0;?;?;?;428.0;-465.0
671.0;446.0;?;?;?;418.0;-478.0
668.0;455.0;?;?;?;432.0;-491.0
663.0;466.0;?;?;?;427.0;-510.0
657.0;472.0;166.0;?;?;476.0;-522.0
652.0;482.0;133.0;?;?;507.0;-536.0
647.0;484.0;78.0;?;?;509.0;-551.0
638.0;487.0;65.0;?;?;518.0;-557.0
625.0;489.0;87.0;?;686.0;510.0;-561.0
611.0;487.0;78.0;?;688.0;468.0;-563.0
599.0;485.0;109.0;77.0;693.0;479.0;-569.0
588.0;484.0;117.0;73.0;697.0;482.0;-573.0
576.0;481.0;126.0;70.0;694.0;532.0;-577.0
564.0;479.0;?;70.0;695.0;580.0;-580.0
549.0;472.0;?;69.0;689.0;578.0;-583.0
535.0;468.0;?;74.0;683.0;505.0;-584.0
522.0;468.0;?;73.0;679.0;562.0;-587.0
511.0;?;?;69.0;672.0;568.0;-587.0
500.0;?;?;66.0;664.0;541.0;-588.0
491.0;?;?;59.0;659.0;581.0;-586.0
483.0;?;?;52.0;652.0;577.0;-586.0
475.0;?;?;46.0;646.0;590.0;-587.0
467.0;?;?;40.0;640.0;606.0;-585.0
457.0;?;?;35.0;629.0;649.0;-583.0
447.0;?;?;31.0;620.0;652.0;-580.0
435.0;?;?;24.0;612.0;641.0;-579.0
429.0;?;254.0;19.0;607.0;?;-576.0
423.0;?;269.0;18.0;612.0;613.0;-574.0
