InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
-127;-391;-671;?;-45;110;-5667;713;5667;?
-116;-496;687;?;-86;?;-5063;1015;5063;?
-107;261;3798;?;525;?;-2367;626;2367;?
-106;628;4429;?;867;-35;-1706;452;1706;?
-106;-115;3895;?;108;317;-2116;675;2116;?
-113;-261;3087;?;-21;448;-331;642;331;?
-116;202;1749;840;294;140;1139;563;-1139;?
-117;132;?;748;288;173;1029;576;-1029;?
-132;-85;?;170;991;-95;1455;740;-1455;?
-136;-113;?;30;1257;-227;1735;805;-1735;?
-134;-88;?;148;1030;-109;1416;735;-1416;?
?;-126;?;28;1219;-207;1775;813;-1775;?
?;?;?;163;1064;-130;1365;720;-1365;?
?;181;?;?;713;17;33;388;-33;?
?;346;?;823;659;-2;-126;240;126;?
?;444;?;884;608;0;14;173;-14;1191
?;227;?;785;503;61;-195;292;195;888
?;-7;?;631;492;77;-240;455;240;799
-147;40;?;672;488;75;-224;418;224;717
-148;-9;?;?;483;60;-94;451;94;338
-147;-27;346;?;481;57;-80;467;80;346
-147;7;-32;?;501;63;-84;426;84;-32
-146;-17;-544;?;512;65;-81;444;81;-544
-146;-15;-523;?;497;64;-79;459;79;-523
-146;-19;-564;?;502;68;-94;455;94;-564
-146;-18;-557;644;502;67;-92;455;92;-557
-144;-5;-737;654;507;46;94;477;-94;-737
-140;10;-1425;593;538;65;83;482;-83;-1425
-139;7;-1648;628;561;9;-22;525;22;-1648
-139;3;-1642;556;554;74;79;491;-79;-1642
-136;-34;-1409;521;642;-2;603;577;-603;-1409
-137;233;-1064;523;788;47;1426;345;-1426;-1064
-137;434;-1273;370;?;318;1562;35;-1562;-1273
-137;-357;-799;?;582;-416;1346;1075;-1346;-799
-136;-685;-901;?;267;-423;1781;1318;-1781;-901
-138;-87;-69;?;366;204;1706;520;-1706;-69
-145;59;?;?;568;-26;1228;557;-1228;1350
-148;-77;?;?;240;107;1488;497;-1488;335
-150;-139;?;?;87;152;1333;446;-1333;208
-151;-59;399;?;235;?;914;440;-914;399
-152;58;578;?;488;?;844;460;-844;578
-153;2;991;?;531;?;411;588;-411;991
-154;-47;166;?;256;?;-9;425;9;166
?;?;151;?;288;?;19;397;?;151
-155;?;303;?;333;?;51;419;?;303
-155;?;39;?;214;?;-13;375;?;39
-155;?;36;?;222;90;-2;386;2;36
-155;?;20;?;272;73;3;392;-3;20
-155;?;22;?;278;67;-24;394;24;22
?;?;-48;?;267;78;-35;393;35;-48
?;?;-30;?;273;76;-14;391;14;-30
?;?;26;?;280;72;-25;393;25;26
?;?;-17;?;280;72;-8;394;8;-17
?;?;7;?;275;73;15;392;-15;7
?;?;64;?;269;77;-13;394;13;64
?;?;24;?;267;75;-5;397;5;24
?;?;-20;?;266;75;-15;391;15;-20
?;-7;-70;?;268;76;-15;392;15;-70
?;-11;-88;794;272;73;16;397;-16;-88
-155;-9;-94;794;271;75;5;396;-5;-94
-155;-10;-90;795;271;74;7;396;-7;-90
-155;-12;?;798;274;68;26;399;-26;1
-155;-6;?;797;277;69;26;394;-26;-18
-155;-3;?;796;?;71;31;391;-31;?
-155;-4;?;796;?;70;?;392;-24;?
-155;-3;?;797;?;70;?;392;-32;?
-155;-2;?;797;?;69;?;390;-57;?
-155;-1;?;796;?;70;?;389;-55;?
-155;-2;?;797;283;68;?;392;-66;?
-155;-1;?;794;280;74;21;384;?;?
-155;-2;?;796;277;75;-26;381;?;?
-155;2;?;801;286;67;35;386;?;?
-155;2;?;801;286;67;33;386;?;?
-155;-13;30;801;269;68;-57;392;?;?
-155;-4;44;797;269;76;-69;384;?;?
-155;-1;8;799;269;74;-17;382;?;?
-155;-9;-17;805;264;67;-2;391;?;?
-155;0;3;800;269;72;10;386;?;?
-155;0;2;?;269;72;11;386;-11;2
-155;-1;29;?;268;71;-25;387;25;29
-155;-3;13;?;268;69;11;392;-11;13
-155;-5;-31;?;266;67;43;393;-43;-31
-155;0;11;?;270;72;?;387;-21;11
-155;-1;42;?;269;73;?;390;-5;42
-155;-2;-9;?;265;71;?;389;29;-9
-155;0;-31;?;265;70;?;386;37;-31
-155;-6;?;?;262;70;?;393;23;20
-155;-5;?;?;262;69;?;393;0;20
-155;-2;?;?;265;70;?;391;-18;-43
-155;-6;?;?;265;70;?;397;-7;-69
-155;-6;?;798;265;70;?;397;-7;-68
-155;-7;?;798;263;71;?;395;-8;-72
-155;?;?;798;271;68;?;398;-6;?
-155;?;?;802;265;67;?;397;15;?
-155;?;?;804;255;71;?;391;33;?
-155;?;-48;801;267;72;?;388;23;?
-155;-4;-49;?;266;70;?;390;30;?
-155;-7;-48;?;263;69;-35;390;35;?
-155;-5;-47;?;266;70;-31;390;31;?
-155;-6;-49;?;264;69;-33;390;33;?
-155;-5;-47;?;265;70;-33;390;33;?
-155;-6;-48;?;265;70;-33;390;33;?
-155;-6;-53;?;265;69;-32;390;32;?
-155;-5;-3;?;260;72;-35;393;35;?
-155;-5;39;?;259;68;-29;398;29;?
-155;-4;9;?;258;74;-42;394;42;?
-155;4;-6;?;265;71;-65;397;65;?
-155;3;-6;?;263;72;-64;397;64;-6
-155;-1;-11;791;257;80;-66;392;66;-11
-155;19;15;824;?;29;-38;421;38;15
-155;13;22;822;?;30;11;428;-11;22
-155;-10;15;789;?;86;14;393;-14;15
-155;-6;45;?;?;78;21;400;-21;45
-155;-7;-29;?;?;?;20;402;-20;-29
-155;-1;-110;802;?;?;-33;391;33;-110
-155;-2;-26;803;?;?;-49;411;49;-26
-155;-2;-188;827;?;?;-174;349;174;-188
-156;46;-170;861;?;?;-644;397;644;-170
-157;149;157;900;?;?;-1177;557;1177;157
-158;195;589;892;?;?;-954;612;954;589
-163;299;1013;723;585;?;191;725;-191;1013
-165;548;287;475;827;?;882;759;-882;287
-163;389;-155;205;714;?;387;709;-387;-155
-164;121;239;-40;442;620;58;704;-58;239
-163;184;100;68;534;497;-130;716;130;100
-162;163;-132;294;609;242;-674;770;674;-132
-162;154;-222;281;604;251;-697;775;697;-222
-160;92;242;484;587;67;-1001;782;1001;242
-158;-65;860;738;416;-80;-1352;710;1352;860
-156;-144;818;737;274;30;-1238;593;1238;818
-155;-143;637;801;173;55;-1178;505;1178;637
-153;-85;574;852;126;81;-927;409;927;574
-153;-53;727;803;294;64;-870;420;870;727
-153;33;1570;724;281;101;-900;418;900;1570
-153;-289;1904;518;528;97;-976;670;976;1904
-154;-379;2705;385;?;340;-1271;663;1271;2705
-155;-531;2521;378;?;259;-1362;800;1362;2521
-156;-845;2327;624;?;-218;?;1262;1519;2327
-159;-64;4613;1019;-1164;154;?;676;1157;4613
-163;-416;1380;679;1151;-100;?;712;-101;1380
-167;-899;-913;506;2811;-544;-176;1082;176;-913
-169;-47;1431;864;333;-39;-835;535;835;1431
-171;39;157;790;273;80;-11;416;11;157
-172;63;-45;783;422;80;105;371;-105;-45
-171;167;393;833;186;131;-42;297;42;393
-172;48;50;783;419;72;84;389;-84;50
-174;90;486;820;229;95;-92;375;92;486
-175;76;243;802;286;96;-37;377;37;243
-175;80;165;808;237;97;17;380;-17;165
-175;71;175;819;247;81;-15;396;15;175
-178;58;140;?;286;78;4;402;-4;140
-172;76;159;824;239;81;-31;392;31;159
-181;74;140;801;242;103;-14;381;?;140
-174;88;107;785;277;137;-97;356;97;107
-176;96;47;818;210;101;-101;372;101;47
-187;77;40;809;179;84;-26;389;26;40
-155;128;88;869;263;83;-548;387;548;?
-222;2;165;865;150;-94;-862;567;862;?
-86;193;142;893;323;124;-962;346;962;?
198;227;528;751;284;173;-2768;343;2768;?
182;113;457;735;-12;1;-4425;657;4425;?
160;500;-371;890;193;351;-5274;317;5274;?
159;356;316;603;17;-361;-7949;1096;7949;?
98;1223;1311;1428;423;?;-8521;2432;8521;?
69;1598;2196;1244;-69;?;-6565;2430;?;?
34;410;2024;-53;-1129;?;-3009;1198;?;?
24;672;-226;745;1;?;1971;-86;?;?
14;836;-383;923;274;?;2900;-26;?;?
26;645;319;554;-261;?;3013;259;?;319
-42;881;-914;884;-131;?;4455;340;?;-914
-154;589;-1210;638;-242;?;5010;554;-5010;-1210
-155;471;-138;721;-62;?;5604;658;-5604;-138
-159;488;276;978;8;?;5809;910;-5809;276
-172;410;339;884;-90;?;5899;920;-5899;339
-150;376;143;1418;204;?;5887;1394;-5887;143
-201;-1242;194;1393;-2;?;6814;2763;-6814;194
-122;-2809;676;-751;-258;?;4432;2742;-4432;676
189;-3149;3983;-3117;365;?;1203;2297;-1203;3983
212;-3246;4477;-3244;417;?;1384;2386;-1384;4477
-96;-1324;-1598;-1078;-142;?;-2490;923;2490;-1598
-206;331;-309;1191;198;?;-4753;488;4753;-309
-162;557;897;1514;1199;-607;-2631;662;2631;897
-178;675;-2326;874;1166;207;-1546;?;1546;-2326
-171;212;102;749;330;115;-192;?;192;102
-169;216;392;804;200;79;19;?;-19;392
-175;332;-276;783;318;167;-95;?;95;-276
-169;235;348;790;261;104;-29;?;29;348
-174;298;-158;787;257;144;-323;?;323;-158
-172;288;35;806;240;119;-286;?;286;35
-172;277;-34;790;249;124;-335;423;335;-34
-173;274;-65;787;?;120;-338;427;338;-65
-172;289;-3;797;?;134;-338;401;?;-3
-173;246;-59;776;?;89;-370;488;?;-59
-172;261;9;754;?;122;-614;476;?;9
-173;309;-16;789;?;123;-537;456;?;-16
-172;307;-4;782;?;132;-575;448;?;-4
-172;352;80;721;?;238;-1673;369;1673;80
-176;335;0;721;?;172;-2525;524;2525;0
-172;389;-91;655;?;441;?;235;3751;-91
-181;?;-1754;970;?;139;?;648;6627;-1754
-134;?;-2855;764;?;-1196;?;2162;7654;-2855
-26;?;-1209;707;?;-1126;?;2309;5991;-1209
-10;?;-255;1783;?;461;?;1086;3397;-255
-29;?;-130;1146;?;1267;?;?;-282;-130
-20;?;-207;532;?;1197;?;?;-1496;-207
-35;?;-942;1000;-209;980;?;?;-2372;-942
-41;?;-1206;655;-230;840;?;?;-4234;-1206
-45;?;-1184;652;-193;828;?;?;-4297;-1184
-121;?;-476;698;16;332;5718;?;-5718;?
-187;?;639;700;62;-261;6156;?;-6156;?
-146;?;54;1250;82;-518;5771;?;-5771;?
-198;?;?;798;35;-498;5750;?;-5750;?
-157;?;?;1075;-7;-1504;5618;?;-5618;?
147;?;?;195;483;-461;5059;?;-5059;?
210;?;?;-2854;443;3032;1155;?;-1155;?
126;?;?;94;-445;838;-1353;?;1353;?
232;?;?;2504;815;-1331;-3026;?;3026;?
101;?;?;604;2497;34;-4398;?;4398;?
-188;?;-947;1245;?;-876;-4439;1597;4439;?
-191;?;-1017;1289;?;-935;-4586;1629;4586;?
-166;?;-103;829;?;-94;-1062;808;1062;-103
-191;?;-57;940;?;19;716;316;-716;?
-172;?;116;719;?;167;-377;466;377;?
-183;?;6;841;?;101;44;363;-44;?
-179;304;-14;799;?;125;-98;397;98;?
-178;286;22;785;?;128;-99;411;99;?
-181;284;14;805;?;116;61;391;-61;?
-178;282;-20;788;?;115;-55;423;55;?
-180;250;-34;786;?;122;36;405;-36;?
-179;270;-65;791;?;124;68;385;-68;?
-179;259;-80;799;?;116;18;389;-18;?
-179;232;?;800;?;100;10;412;-10;?
-179;248;27;794;?;107;126;401;-126;27
-179;244;-90;817;234;103;?;381;-17;-90
-179;233;-18;811;249;93;?;401;90;-18
-179;236;-139;801;274;95;?;408;26;-139
-178;221;-233;815;?;88;?;401;109;-233
-177;218;-204;808;?;88;?;404;?;-204
-176;240;-704;847;?;71;?;386;?;-704
-172;172;404;782;?;37;?;493;?;404
-168;-228;1377;578;225;13;?;817;?;1377
-165;-597;719;510;-276;23;?;1052;?;719
-162;-416;605;630;-285;1;?;962;?;605
-162;-64;?;750;51;-10;-714;710;?;180
-161;104;?;734;40;140;-809;?;?;28
-161;269;?;717;235;210;-1097;?;?;400
-162;406;?;831;531;74;-956;?;?;947
-163;313;?;821;432;25;-1044;?;1044;1909
-163;321;?;826;442;24;-1029;?;1029;1858
-165;570;1041;973;567;72;208;?;-208;1041
-166;591;708;858;528;278;645;?;-645;708
-165;563;606;885;454;234;559;?;-559;606
-164;492;237;907;497;152;1107;?;-1107;237
-164;271;265;778;291;167;872;?;-872;265
-165;249;512;944;-5;-1;183;?;-183;512
-165;236;169;880;221;46;-12;?;12;169
-165;173;-7;760;348;129;30;?;-30;-7
-166;178;104;825;236;73;33;?;-33;104
-166;168;24;803;263;90;10;?;-10;24
-166;173;27;808;254;?;0;384;0;27
?;181;46;812;254;?;26;375;-26;46
?;163;15;811;260;?;7;391;-7;15
?;155;14;821;244;?;-5;406;5;14
?;158;13;809;265;?;-19;396;19;13
?;153;31;805;267;?;-76;397;76;31
?;155;54;810;?;?;-71;390;71;54
?;160;30;805;?;?;-37;380;37;30
?;149;-13;806;?;?;-6;384;6;-13
?;133;-5;803;?;?;38;387;-38;-5
-166;125;40;801;?;83;63;386;-63;40
-166;115;21;807;?;76;39;389;-39;21
-166;98;-8;803;?;76;?;395;-18;-8
-166;90;-3;801;?;78;?;391;-27;-3
-166;79;-43;798;?;82;?;374;-14;-43
-166;46;6;804;?;72;?;385;-12;6
-166;35;20;816;?;60;?;399;-38;20
-166;50;-2;812;?;69;?;374;-32;-2
-166;38;44;805;277;76;?;364;3;44
-166;17;-24;807;250;73;?;384;-8;-24
-166;15;-25;812;255;65;56;387;-56;?
-166;10;14;811;256;66;37;386;-37;?
-166;15;-47;810;260;68;20;381;-20;?
-166;8;-109;805;269;68;40;387;-40;?
-166;-2;-130;793;249;83;38;389;-38;?
-166;23;-67;789;263;94;41;360;-41;?
-166;14;-22;794;275;82;16;370;-16;?
-166;9;-36;798;266;80;7;?;-7;?
-166;22;5;801;272;80;-11;363;11;?
-166;12;57;800;274;76;20;373;-20;?
-166;13;54;802;271;76;59;372;-59;?
-165;8;-2;826;243;57;-24;385;24;?
-165;11;-121;836;213;59;30;380;-30;?
-165;30;-166;808;278;75;86;352;-86;?
-165;31;-116;793;336;73;20;351;-20;?
-165;34;-136;795;328;76;45;348;-45;-136
-165;33;-135;795;329;75;42;348;-42;-135
-164;14;-10;809;290;64;-21;371;21;-10
-164;5;49;811;270;64;-44;382;44;49
-164;-4;-13;804;276;64;-39;392;?;-13
-164;2;-17;804;279;65;-10;386;?;-17
-164;21;12;803;288;73;29;366;-29;12
-164;7;2;805;274;69;4;380;-4;2
-164;?;28;802;282;67;-50;384;50;28
-164;?;25;806;285;64;-33;382;33;25
-164;?;16;807;270;64;-6;388;6;16
-164;?;53;804;266;69;?;388;32;53
-164;?;41;804;268;68;?;388;19;41
-164;?;22;799;281;70;?;384;-9;22
-164;?;44;799;283;69;?;386;34;44
-164;?;26;802;269;71;?;383;26;26
-164;?;13;802;268;72;?;381;-5;13
-164;?;24;805;270;66;?;388;5;24
-164;?;12;809;265;64;?;390;-8;?
-164;?;12;809;264;64;?;390;-9;?
-164;?;13;807;266;65;?;390;-5;?
-164;1;14;810;263;62;?;391;-10;?
-164;2;6;804;268;68;?;387;-5;?
-164;3;-9;?;?;71;?;382;-10;?
-165;?;3;?;?;64;?;386;-18;?
-164;?;45;?;?;69;25;385;-25;?
-164;?;68;?;?;72;32;382;-32;?
-164;-1;8;?;?;68;11;389;-11;8
-164;-2;-30;?;?;67;-8;391;8;-30
-165;2;10;?;?;62;-28;390;28;10
-165;2;3;?;?;63;-23;390;23;3
-165;3;-29;?;?;72;32;385;-32;-29
-165;-3;4;?;?;75;21;387;-21;4
-165;-11;33;?;?;74;5;393;-5;33
-165;-3;14;?;?;74;-1;386;1;14
-165;4;16;?;263;72;-37;380;37;16
-165;4;14;805;263;73;-33;380;33;14
-165;7;-32;806;265;72;-25;378;25;-32
-165;2;-20;807;260;70;-3;382;3;-20
-165;-2;17;805;255;72;13;384;-13;17
-165;-2;-16;807;259;69;?;385;-4;-16
-165;-3;-47;808;263;66;?;388;15;-47
-165;0;-1;807;261;70;?;385;14;-1
-165;0;24;809;258;68;?;385;-24;24
-165;0;-31;811;254;66;?;386;-16;-31
-165;2;-18;808;258;70;?;383;-16;?
-165;1;-5;806;264;70;?;382;-43;?
-165;0;-51;?;265;69;?;382;-25;?
-165;-1;-41;?;268;68;?;384;-18;?
-165;?;-36;?;270;67;?;384;-21;?
-165;?;-39;805;267;69;?;384;-14;?
-165;?;-43;810;272;63;?;384;?;?
-165;?;-45;811;271;63;?;384;?;?
-165;?;-27;800;269;72;?;386;?;?
-165;-5;-27;800;270;72;-43;386;?;?
-165;-5;-23;803;264;71;-47;386;?;?
-164;-2;-67;793;290;71;-17;?;?;?
-164;4;-132;797;295;64;-10;392;?;-132
-164;1;-101;804;266;66;-53;395;?;-101
-164;-6;-57;796;261;73;-53;399;?;-57
-164;-6;-58;796;261;73;-51;399;?;-58
-164;-4;-52;796;261;73;-61;396;?;-52
-164;-10;-77;798;258;68;-18;406;?;-77
-164;3;-59;800;273;65;39;398;?;-59
-164;30;-12;800;308;66;?;374;?;-12
-164;24;-18;800;300;66;?;379;?;-18
-164;2;-19;795;273;73;?;391;-76;-19
-164;2;-18;800;276;68;?;390;-67;-18
-164;9;29;807;282;62;?;386;-49;29
-164;6;71;805;277;65;?;386;-48;71
-164;8;61;807;279;?;?;386;-48;61
-164;7;63;807;279;?;?;386;-48;63
-164;7;62;806;278;?;?;387;-48;62
-164;10;68;807;280;?;?;384;-51;?
-164;-1;37;?;273;?;?;391;-33;?
-164;0;11;?;?;?;?;384;6;?
-164;17;37;?;?;?;-10;?;10;?
-164;15;33;?;?;?;-12;?;12;?
-164;14;29;?;?;?;-16;?;16;?
-164;16;41;?;255;?;-1;?;1;?
-164;13;0;?;255;68;-44;?;44;?
-164;6;-67;?;264;65;-31;?;31;?
-164;5;-65;?;285;62;45;?;-45;?
-164;4;-68;?;283;62;39;?;-39;?
-164;-3;-91;807;264;67;45;?;-45;?
-164;0;-9;802;289;64;?;?;-40;?
-164;6;28;796;319;62;?;?;-20;?
-164;3;31;802;296;63;?;?;-33;31
-164;-5;50;806;265;67;?;?;-38;50
-164;-13;5;799;263;72;?;394;-38;5
-164;-11;17;800;266;70;?;392;-35;17
-164;-14;11;804;259;67;?;395;-46;11
-164;-17;-14;804;256;68;?;396;-46;-14
-164;-16;-7;804;257;67;?;397;-51;-7
-164;-15;-7;805;257;68;?;395;-45;-7
-164;-3;11;808;257;71;?;381;-10;11
-164;1;-1;813;250;69;?;379;-6;-1
-164;1;-21;814;251;67;?;379;1;-21
-164;9;-44;805;260;77;-33;368;33;-44
-164;8;-94;807;257;76;-3;371;3;-94
-164;1;-120;810;257;69;-82;383;82;-120
-164;6;-129;813;246;72;-72;378;72;-129
-164;9;-122;822;234;69;38;374;-38;-122
-162;6;-257;793;264;80;?;383;415;-257
-161;12;-605;821;244;60;?;393;681;-605
-160;-2;-294;822;262;41;?;421;747;-294
-158;-28;529;?;317;79;?;?;?;529
-158;-45;769;?;294;100;?;?;?;769
-158;-58;901;?;330;96;?;?;?;901
-157;-41;1093;?;320;78;?;?;?;1093
-158;-41;987;?;?;82;?;?;?;987
-158;-72;966;?;?;92;?;?;?;966
-158;-65;1017;685;?;71;?;?;?;1017
-158;-49;867;706;?;70;-23;?;?;867
-159;-47;545;712;?;72;116;?;-116;545
-159;-35;100;736;?;67;130;?;-130;100
?;-28;-83;730;?;79;61;?;-61;-83
?;-43;-62;720;?;78;-53;?;53;-62
?;-58;-118;715;?;73;-113;?;113;-118
?;-61;-74;706;?;79;-109;?;109;-74
?;-57;-110;715;358;70;-94;?;94;-110
-157;-59;-192;711;370;66;-113;?;113;-192
-157;-55;-243;714;361;67;-68;?;68;-243
-157;-60;-182;704;387;70;-117;?;?;-182
-156;-76;209;663;470;92;?;?;?;209
-157;-60;361;689;409;78;?;?;?;361
-157;-24;-22;733;345;52;?;?;?;-22
-157;-14;-313;732;313;61;?;?;?;-313
-156;-60;-705;696;320;63;?;?;?;-705
-155;-44;-695;729;392;22;?;?;?;-695
-154;66;-766;794;173;49;?;?;?;-766
?;85;-1051;787;63;78;?;?;?;-1051
?;71;836;862;587;-55;?;?;?;836
?;169;2170;913;752;-39;?;?;?;2170
?;58;1870;869;546;7;507;211;?;1870
?;-210;2056;757;553;22;593;408;?;2056
-165;-409;1759;532;481;213;420;525;?;1759
-167;-558;1417;387;?;333;11;580;-11;1417
-167;-520;1330;359;?;397;77;439;-77;1330
-168;-611;1562;323;?;347;-272;754;272;1562
-169;-274;1613;31;?;720;-563;768;563;1613
-169;209;703;323;?;596;-683;492;683;703
-170;-145;84;1118;?;-379;-1061;852;1061;84
-171;-278;39;952;?;-183;-266;664;266;?
-171;-169;48;724;?;138;186;422;-186;?
-171;-261;43;857;?;-63;-64;586;64;?
-171;-188;52;790;289;55;69;469;-69;?
-172;-130;?;830;261;53;78;400;-78;?
-172;-102;?;809;224;89;156;373;-156;?
-173;-52;63;784;177;139;66;319;-66;?
-173;-65;-6;794;192;126;-69;324;69;?
-173;-102;4;790;215;112;-65;363;65;?
-173;-100;-11;815;218;83;-128;376;128;-11
-173;-89;-7;801;215;106;-153;354;153;-7
-173;-86;-9;802;214;103;-146;358;146;-9
-173;-90;39;?;212;84;-86;382;86;39
-174;-97;91;?;219;68;-65;396;65;91
-172;-108;92;?;235;72;-66;393;66;92
-174;-107;79;?;226;80;-54;400;54;79
-173;-87;54;?;217;73;-84;388;84;54
-171;-75;18;?;220;?;-145;369;145;18
-178;-72;-74;?;206;?;?;404;152;-74
-163;-86;-75;?;253;?;?;385;251;-75
-184;-50;-1;?;259;?;-881;263;881;-1
-163;-106;426;?;333;?;-1919;352;1919;426
-173;-137;552;?;363;?;-2900;364;2900;552
-206;103;119;?;113;?;-4797;298;4797;119
60;309;74;?;-20;?;-7182;985;7182;74
221;487;2;1517;-104;?;-7332;1828;7332;2
136;525;1864;1558;85;?;-6624;2159;6624;1864
123;735;2480;1855;246;?;-3527;1682;3527;2480
?;976;-279;1684;-45;674;1057;415;-1057;-279
?;579;-532;905;-63;1143;1811;-101;-1811;-532
?;505;-152;851;-65;575;2968;291;-2968;-152
?;695;-518;905;-128;594;3949;378;-3949;-518
?;559;-264;972;-110;306;3883;470;-3883;-264
?;400;294;807;6;59;5343;692;-5343;294
?;244;634;991;51;-311;5620;903;-5620;634
?;115;565;1664;-25;-1187;5484;1393;-5484;565
?;-551;1783;1196;502;-931;5809;1803;-5809;1783
?;-1415;1192;1944;208;?;5948;2725;-5948;1192
?;-1549;2716;-1524;200;?;4630;2829;-4630;2716
?;-1168;3371;-2925;360;?;94;2204;-94;3371
?;-983;-3601;4315;242;?;-3251;1302;3251;-3601
?;240;-5818;4280;254;?;-2322;-690;2322;-5818
?;2210;-2096;840;-2609;?;-1831;422;1831;-2096
?;582;-777;1593;-1754;?;-2143;2456;2143;-777
?;-1179;-371;1187;1252;?;-807;1450;807;-371
?;55;152;872;40;?;45;449;-45;152
?;?;286;864;195;37;-70;385;70;286
?;-274;137;766;480;65;-62;408;62;137
?;-13;58;803;89;95;-48;424;48;58
?;?;33;807;362;49;-86;405;86;33
?;?;39;800;194;89;-101;400;101;39
?;?;44;801;?;?;-123;401;123;44
?;?;50;808;?;?;-94;402;94;50
-171;?;76;783;?;?;-155;412;155;76
-170;?;76;772;?;?;-222;413;222;76
-170;?;79;792;?;?;-189;420;189;79
-170;?;45;764;?;?;-369;388;369;45
-170;?;63;767;?;?;-522;374;522;63
-171;-104;135;810;?;?;-958;414;958;135
-172;-107;189;747;?;?;-2676;335;2676;189
-174;322;-112;816;?;?;-5129;398;5129;-112
-173;233;-1640;749;?;?;-7544;658;7544;-1640
-166;565;-1699;1413;?;?;-7968;1641;7968;-1699
-130;1048;58;1380;?;?;-6683;2126;6683;58
-80;148;?;-171;-257;?;-4449;771;4449;49
-70;494;?;457;-240;?;43;0;-43;-48
-73;946;?;1143;-173;?;2026;0;-2026;?
-81;644;?;713;-210;?;1557;-67;-1557;?
-98;737;?;846;-78;?;3077;287;-3077;?
?;484;?;697;104;?;4598;416;-4598;?
?;354;?;764;200;?;5174;542;-5174;?
-135;71;?;652;446;?;5300;825;-5300;?
-178;308;?;1255;302;?;5488;703;-5488;?
-137;-671;?;1021;739;?;5306;1728;-5306;?
-195;-2090;?;1338;1253;-1375;6055;2664;-6055;?
-184;-2294;?;462;1089;-256;5439;2688;-5439;?
147;-1710;?;-3003;378;3636;496;2588;-496;?
-12;1152;?;380;-1159;831;-2206;151;2206;?
-241;526;?;2806;377;-1807;-3038;?;3038;?
-136;-1093;-472;704;?;25;-4365;?;4365;?
-177;721;704;1375;?;-293;-2700;?;2700;?
-170;394;46;972;?;-71;-467;?;467;?
-157;106;67;711;?;118;-272;?;272;?
-175;527;-23;1073;?;-152;-471;?;471;?
-160;14;115;711;?;122;-196;?;196;?
-169;-95;111;773;?;83;0;?;0;?
-166;-83;?;769;?;91;?;?;66;?
-166;-58;93;795;?;74;?;?;125;?
-167;-54;54;806;?;64;?;?;45;54
-167;-54;18;797;?;76;?;?;58;18
-167;-48;2;788;?;88;?;?;120;2
-167;-44;-93;800;?;68;?;?;205;-93
-167;-16;18;803;?;82;?;385;346;18
-167;-14;27;801;?;85;?;382;337;27
-167;-59;-89;804;276;48;?;440;606;-89
-166;-4;103;742;225;144;?;364;1073;103
?;75;-88;818;233;116;-2055;330;2055;-88
?;126;97;702;76;180;-3829;428;3829;97
?;311;-378;739;-184;-69;-6786;835;6786;-378
?;473;-1234;1153;-59;-667;-8082;1298;8082;-1234
?;354;473;1074;214;-907;-7280;1623;7280;473
?;229;1155;1093;453;-1428;-8675;2159;8675;1155
?;399;1355;819;35;-280;-4871;1144;4871;1355
-116;706;2195;429;-596;1336;1487;-244;-1487;2195
-122;478;1309;762;-109;809;1574;87;-1574;1309
-128;-60;1582;700;460;616;2375;105;-2375;1582
-153;-277;2588;599;551;579;3462;5;-3462;2588
-131;-800;3140;684;1220;128;2941;460;-2941;3140
-199;-739;4089;697;810;57;3618;341;-3618;4089
-119;-1167;4940;551;1386;-10;3122;785;-3122;4940
178;-1024;5520;215;1181;383;1979;766;-1979;5520
192;1115;5678;-379;?;1112;507;142;-507;?
151;290;4847;-1011;?;1026;-1472;1627;1472;?
184;-990;2517;77;?;332;562;1442;-562;2517
164;-390;-25;1061;?;219;1827;-110;-1827;-25
175;-625;-1484;559;627;530;-308;158;308;-1484
173;-568;-1362;633;468;496;-73;91;73;-1362
173;-440;-153;827;313;?;150;238;?;-153
177;-443;162;776;475;151;-83;442;?;162
?;-354;16;834;?;166;139;302;?;16
?;-389;226;797;?;148;-74;396;?;226
?;-335;?;807;?;151;14;361;?;201
?;-332;?;812;?;141;-8;?;?;166
174;-335;?;?;?;139;-32;?;?;171
174;-320;?;?;?;135;25;?;?;156
173;-306;?;?;?;128;29;?;?;158
173;-298;?;?;?;132;41;?;?;106
174;?;?;?;?;132;34;?;?;135
174;?;?;?;?;132;35;?;?;132
173;?;?;?;?;126;55;?;?;89
175;?;?;?;?;142;-43;?;?;182
170;?;?;?;?;112;-104;?;?;-35
177;?;127;?;?;138;?;380;?;127
171;-303;?;?;?;116;?;389;62;-102
171;-402;?;863;?;109;?;333;317;-209
186;-366;?;673;?;237;?;383;1293;2267
151;184;?;421;?;123;?;883;1635;3928
215;710;?;53;?;277;?;1028;1970;3565
105;564;?;156;?;219;?;949;2314;2990
