Accelerometer LUA^ accZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
-648.0;-477.0;708.0;?;-357.0;-94.0;?;-374.0;-359.0
-662.0;-447.0;722.0;709.0;-317.0;-130.0;?;-372.0;-350.0
?;-471.0;732.0;746.0;-245.0;?;?;-294.0;-353.0
?;-541.0;761.0;777.0;-182.0;?;?;-203.0;-317.0
?;-630.0;783.0;818.0;-111.0;-229.0;-472.0;-256.0;-293.0
?;-706.0;841.0;890.0;-72.0;-253.0;-505.0;-304.0;-355.0
?;-755.0;887.0;927.0;-87.0;-269.0;-495.0;-263.0;-341.0
?;-698.0;894.0;939.0;-98.0;?;-466.0;-219.0;-339.0
?;-705.0;946.0;922.0;-68.0;?;-461.0;-270.0;-358.0
?;-670.0;939.0;947.0;-59.0;?;-438.0;-276.0;-384.0
?;-627.0;917.0;978.0;-45.0;?;?;-300.0;-308.0
?;-666.0;880.0;925.0;-74.0;-294.0;?;-296.0;-277.0
?;-654.0;865.0;858.0;-70.0;-292.0;?;-219.0;-226.0
?;-550.0;828.0;847.0;-66.0;-288.0;?;-210.0;-204.0
-568.0;-547.0;831.0;851.0;-52.0;-291.0;?;-326.0;-272.0
-481.0;-584.0;?;?;-82.0;-287.0;?;-286.0;-82.0
-462.0;-623.0;?;813.0;-95.0;-283.0;?;-213.0;-120.0
-487.0;-700.0;?;801.0;-84.0;-281.0;?;-248.0;-94.0
-478.0;-676.0;?;821.0;-100.0;-277.0;?;-281.0;53.0
-468.0;-639.0;?;861.0;-106.0;-269.0;?;-219.0;44.0
-491.0;-667.0;?;909.0;-84.0;-262.0;?;-170.0;136.0
-461.0;-587.0;?;865.0;-25.0;-249.0;?;-148.0;208.0
-410.0;-659.0;?;822.0;-118.0;-227.0;?;-128.0;?
-337.0;-599.0;?;822.0;-139.0;-208.0;-60.0;-117.0;347.0
-280.0;-587.0;?;825.0;-221.0;-187.0;-62.0;-93.0;387.0
-207.0;-517.0;?;797.0;-144.0;-165.0;-42.0;-70.0;424.0
-152.0;-599.0;?;776.0;-259.0;-143.0;-5.0;-73.0;481.0
-130.0;-552.0;?;764.0;-301.0;-109.0;23.0;-10.0;596.0
-108.0;-534.0;?;745.0;-316.0;-73.0;75.0;-5.0;682.0
-86.0;-517.0;705.0;745.0;-383.0;-43.0;42.0;39.0;764.0
-18.0;-476.0;708.0;733.0;-404.0;0.0;-30.0;42.0;892.0
-1.0;-495.0;650.0;718.0;-482.0;44.0;68.0;18.0;933.0
-3.0;-498.0;581.0;719.0;-527.0;92.0;131.0;19.0;838.0
51.0;-457.0;537.0;669.0;-572.0;139.0;292.0;53.0;811.0
3.0;-417.0;?;651.0;-603.0;179.0;?;-91.0;727.0
-3.0;-400.0;?;617.0;-645.0;223.0;?;-266.0;751.0
38.0;-395.0;?;586.0;-669.0;265.0;502.0;-309.0;760.0
72.0;-402.0;?;566.0;-700.0;313.0;517.0;-135.0;776.0
94.0;-412.0;?;531.0;-748.0;351.0;397.0;-20.0;842.0
80.0;-300.0;?;524.0;-882.0;382.0;397.0;-89.0;867.0
127.0;-231.0;?;478.0;-974.0;414.0;416.0;-75.0;876.0
152.0;-240.0;?;448.0;-1114.0;432.0;423.0;-34.0;843.0
194.0;-171.0;?;517.0;-1147.0;447.0;404.0;?;835.0
215.0;-78.0;?;482.0;-1118.0;459.0;417.0;?;869.0
223.0;-50.0;?;372.0;-1041.0;467.0;439.0;?;866.0
213.0;-128.0;?;251.0;-939.0;475.0;490.0;?;883.0
233.0;-133.0;?;187.0;-873.0;485.0;494.0;?;917.0
261.0;-131.0;?;173.0;-865.0;485.0;469.0;?;908.0
264.0;-97.0;?;169.0;-864.0;492.0;448.0;?;856.0
268.0;-124.0;?;163.0;-899.0;503.0;446.0;?;798.0
246.0;-148.0;?;175.0;-949.0;?;498.0;?;942.0
200.0;-140.0;?;200.0;-972.0;?;560.0;?;1115.0
146.0;-108.0;?;250.0;-990.0;?;701.0;9.0;785.0
69.0;-83.0;?;267.0;-979.0;?;794.0;294.0;627.0
43.0;-119.0;?;263.0;-962.0;?;538.0;296.0;667.0
51.0;-103.0;?;238.0;-966.0;?;209.0;-310.0;669.0
-46.0;-107.0;?;213.0;-960.0;515.0;134.0;-342.0;631.0
-2.0;-178.0;?;213.0;-994.0;516.0;175.0;-362.0;700.0
-32.0;-191.0;?;234.0;?;519.0;151.0;-135.0;780.0
-14.0;-121.0;191.0;271.0;?;520.0;162.0;-43.0;832.0
49.0;26.0;179.0;289.0;-1021.0;522.0;253.0;-121.0;872.0
132.0;25.0;201.0;315.0;-1030.0;527.0;256.0;?;858.0
187.0;-167.0;340.0;348.0;-1230.0;531.0;210.0;?;846.0
186.0;-449.0;383.0;426.0;-1257.0;531.0;220.0;?;840.0
239.0;-270.0;419.0;530.0;-882.0;530.0;220.0;?;779.0
272.0;-165.0;399.0;484.0;-816.0;528.0;241.0;?;761.0
280.0;-303.0;399.0;458.0;-944.0;531.0;265.0;?;927.0
286.0;-287.0;286.0;435.0;-906.0;534.0;251.0;?;1094.0
284.0;-324.0;254.0;402.0;-823.0;533.0;309.0;?;1073.0
291.0;-226.0;212.0;?;-820.0;538.0;330.0;?;1060.0
305.0;-224.0;169.0;?;-854.0;536.0;355.0;?;1126.0
281.0;-221.0;93.0;?;-899.0;533.0;304.0;?;856.0
255.0;-253.0;75.0;?;-917.0;529.0;402.0;76.0;800.0
235.0;-261.0;76.0;?;-919.0;530.0;449.0;-8.0;860.0
171.0;-257.0;63.0;?;-901.0;531.0;269.0;-139.0;917.0
98.0;-257.0;23.0;?;-887.0;530.0;15.0;-169.0;670.0
83.0;-275.0;23.0;?;-844.0;532.0;239.0;-222.0;740.0
72.0;-272.0;26.0;?;?;?;381.0;-204.0;783.0
21.0;-248.0;82.0;318.0;?;?;369.0;-180.0;790.0
31.0;-187.0;64.0;354.0;?;?;313.0;-44.0;784.0
81.0;-302.0;114.0;397.0;?;?;242.0;-19.0;828.0
105.0;?;208.0;386.0;?;?;280.0;-60.0;852.0
100.0;?;301.0;420.0;?;?;313.0;-43.0;803.0
103.0;?;?;388.0;?;?;406.0;-52.0;843.0
101.0;?;?;342.0;?;?;413.0;-55.0;976.0
115.0;-133.0;?;324.0;?;?;457.0;16.0;1031.0
113.0;?;?;353.0;?;?;505.0;103.0;1081.0
85.0;?;?;353.0;?;?;588.0;137.0;1140.0
177.0;?;136.0;281.0;-838.0;447.0;344.0;8.0;932.0
134.0;?;149.0;230.0;-846.0;440.0;509.0;-156.0;619.0
123.0;?;98.0;211.0;-856.0;430.0;680.0;133.0;690.0
131.0;?;79.0;208.0;-893.0;424.0;635.0;206.0;657.0
60.0;?;77.0;199.0;-955.0;416.0;233.0;-119.0;751.0
-30.0;?;53.0;195.0;-931.0;411.0;243.0;-365.0;674.0
7.0;?;83.0;224.0;-881.0;408.0;350.0;-248.0;677.0
-118.0;?;68.0;238.0;-986.0;404.0;102.0;38.0;678.0
-103.0;?;141.0;288.0;-1125.0;399.0;179.0;35.0;?
57.0;?;118.0;410.0;-1093.0;393.0;403.0;-66.0;?
120.0;?;204.0;414.0;-1238.0;387.0;226.0;-91.0;795.0
184.0;?;289.0;451.0;-1367.0;380.0;234.0;-94.0;800.0
210.0;-397.0;373.0;573.0;-1014.0;372.0;208.0;-9.0;795.0
243.0;-257.0;365.0;670.0;-839.0;368.0;306.0;53.0;779.0
?;-171.0;373.0;525.0;-949.0;365.0;311.0;86.0;883.0
?;-280.0;288.0;413.0;-946.0;367.0;263.0;107.0;1003.0
?;-297.0;261.0;387.0;-871.0;368.0;295.0;178.0;1011.0
?;-271.0;239.0;396.0;-850.0;371.0;304.0;135.0;993.0
?;-312.0;179.0;322.0;-811.0;374.0;319.0;-46.0;1046.0
?;-323.0;146.0;278.0;-790.0;376.0;360.0;-111.0;809.0
?;-291.0;119.0;239.0;-823.0;378.0;400.0;80.0;779.0
?;-266.0;84.0;231.0;-855.0;382.0;441.0;87.0;847.0
?;-277.0;50.0;254.0;-872.0;384.0;?;23.0;?
-5.0;-268.0;49.0;269.0;-887.0;389.0;?;-70.0;?
17.0;-284.0;38.0;278.0;-890.0;394.0;?;-238.0;?
2.0;-322.0;46.0;277.0;-920.0;396.0;?;-239.0;?
-4.0;-303.0;89.0;268.0;-995.0;395.0;?;-106.0;?
-8.0;-265.0;118.0;286.0;-1067.0;399.0;?;51.0;?
9.0;-270.0;84.0;316.0;-1145.0;398.0;252.0;68.0;?
28.0;-282.0;218.0;353.0;-1319.0;398.0;324.0;10.0;?
61.0;-19.0;208.0;403.0;-1021.0;399.0;313.0;-35.0;?
?;-99.0;270.0;367.0;-991.0;399.0;411.0;-49.0;?
?;-132.0;224.0;336.0;-943.0;396.0;344.0;-20.0;822.0
?;-97.0;287.0;290.0;-1098.0;395.0;387.0;-8.0;946.0
?;-3.0;215.0;316.0;-1046.0;388.0;401.0;59.0;1093.0
?;11.0;138.0;344.0;-978.0;391.0;456.0;97.0;1148.0
?;-48.0;89.0;325.0;-918.0;391.0;417.0;95.0;937.0
53.0;-54.0;97.0;247.0;-893.0;388.0;390.0;-34.0;911.0
62.0;-63.0;101.0;197.0;-925.0;389.0;550.0;7.0;656.0
94.0;-53.0;93.0;195.0;-961.0;390.0;497.0;116.0;664.0
-3.0;-27.0;73.0;210.0;-979.0;395.0;317.0;100.0;762.0
-98.0;-21.0;61.0;213.0;-958.0;402.0;?;137.0;862.0
-120.0;-10.0;63.0;187.0;-916.0;410.0;?;35.0;?
-62.0;-6.0;97.0;161.0;-892.0;414.0;?;41.0;?
36.0;-95.0;120.0;162.0;-928.0;420.0;?;63.0;?
111.0;-135.0;103.0;236.0;-1088.0;422.0;?;-8.0;?
110.0;-90.0;217.0;296.0;-1198.0;427.0;?;-54.0;?
83.0;-270.0;134.0;352.0;-1287.0;432.0;?;41.0;?
71.0;-115.0;231.0;460.0;-1124.0;438.0;123.0;98.0;?
101.0;-74.0;131.0;454.0;-952.0;448.0;124.0;100.0;?
143.0;-256.0;132.0;371.0;-784.0;460.0;164.0;125.0;735.0
164.0;?;178.0;282.0;-829.0;471.0;172.0;71.0;760.0
163.0;-429.0;243.0;291.0;-914.0;478.0;210.0;30.0;729.0
173.0;-344.0;258.0;315.0;-980.0;487.0;262.0;21.0;897.0
117.0;-344.0;193.0;335.0;-956.0;496.0;220.0;-90.0;992.0
71.0;-360.0;148.0;333.0;-889.0;504.0;?;-132.0;1033.0
97.0;-376.0;134.0;365.0;-857.0;513.0;?;-4.0;973.0
99.0;-406.0;151.0;359.0;-868.0;518.0;?;-188.0;856.0
132.0;-388.0;187.0;382.0;-857.0;523.0;?;-273.0;836.0
57.0;-423.0;187.0;420.0;-831.0;527.0;?;-159.0;809.0
21.0;-434.0;205.0;441.0;-854.0;529.0;?;-126.0;820.0
15.0;-364.0;217.0;408.0;-928.0;528.0;?;-51.0;783.0
82.0;-267.0;171.0;368.0;-898.0;525.0;?;17.0;771.0
133.0;-209.0;148.0;296.0;-889.0;524.0;?;-4.0;712.0
105.0;-136.0;168.0;228.0;-891.0;518.0;?;-95.0;698.0
52.0;-120.0;288.0;131.0;-1080.0;517.0;?;-138.0;710.0
-34.0;-88.0;302.0;130.0;-1165.0;515.0;?;-199.0;721.0
-97.0;-105.0;257.0;220.0;-1189.0;516.0;450.0;?;639.0
-151.0;-146.0;190.0;298.0;-1090.0;523.0;396.0;?;512.0
-165.0;-113.0;153.0;347.0;-994.0;528.0;367.0;?;482.0
-108.0;-114.0;180.0;318.0;-957.0;530.0;290.0;?;482.0
-83.0;-74.0;213.0;271.0;-945.0;536.0;171.0;?;458.0
3.0;-69.0;?;265.0;-954.0;543.0;105.0;?;447.0
87.0;-50.0;?;253.0;-929.0;549.0;139.0;?;458.0
74.0;-63.0;?;276.0;-930.0;556.0;144.0;?;429.0
14.0;-80.0;?;315.0;-904.0;563.0;32.0;?;484.0
-36.0;-85.0;?;348.0;-880.0;569.0;63.0;12.0;456.0
-53.0;-223.0;?;350.0;-965.0;575.0;123.0;-27.0;479.0
-81.0;?;?;371.0;-918.0;579.0;96.0;-48.0;511.0
-55.0;?;?;461.0;-821.0;586.0;73.0;-108.0;572.0
-42.0;?;?;552.0;-773.0;590.0;89.0;-138.0;615.0
9.0;?;?;625.0;-745.0;595.0;132.0;-108.0;604.0
41.0;?;?;641.0;-755.0;597.0;97.0;-96.0;587.0
42.0;?;434.0;?;-723.0;596.0;62.0;-82.0;618.0
65.0;?;441.0;?;-722.0;595.0;102.0;-109.0;609.0
67.0;?;411.0;?;-707.0;594.0;148.0;-110.0;640.0
31.0;?;402.0;?;-695.0;592.0;167.0;-110.0;644.0
19.0;?;399.0;?;-722.0;591.0;168.0;-48.0;641.0
-1.0;?;404.0;?;-714.0;588.0;162.0;-50.0;631.0
-9.0;?;405.0;?;-712.0;586.0;160.0;-81.0;640.0
-15.0;?;405.0;?;-765.0;584.0;178.0;-88.0;617.0
3.0;?;411.0;?;-816.0;579.0;191.0;-92.0;619.0
-17.0;?;421.0;?;-844.0;577.0;185.0;-112.0;613.0
39.0;-499.0;407.0;?;-830.0;577.0;228.0;-115.0;612.0
28.0;-443.0;393.0;?;-832.0;574.0;184.0;-95.0;631.0
28.0;-397.0;381.0;?;-834.0;574.0;227.0;-117.0;631.0
39.0;-372.0;382.0;458.0;-833.0;?;215.0;-116.0;645.0
111.0;-365.0;385.0;440.0;-848.0;?;223.0;-166.0;656.0
144.0;-370.0;398.0;430.0;-856.0;?;213.0;-158.0;632.0
224.0;-364.0;408.0;415.0;-862.0;?;213.0;-176.0;619.0
321.0;-361.0;413.0;?;-855.0;?;?;-160.0;625.0
396.0;-349.0;412.0;?;-859.0;?;?;-218.0;607.0
403.0;-344.0;403.0;?;-849.0;?;?;-220.0;589.0
316.0;-352.0;406.0;?;-838.0;?;?;-241.0;594.0
288.0;?;403.0;368.0;-835.0;?;?;-264.0;591.0
316.0;?;403.0;337.0;?;?;?;-235.0;593.0
337.0;?;404.0;298.0;?;571.0;?;-255.0;592.0
303.0;?;408.0;290.0;-860.0;569.0;?;-170.0;586.0
250.0;?;397.0;229.0;-863.0;567.0;?;-146.0;539.0
286.0;?;403.0;127.0;-863.0;567.0;?;?;557.0
288.0;?;389.0;72.0;-844.0;564.0;313.0;?;579.0
332.0;?;396.0;?;-846.0;563.0;327.0;-271.0;526.0
345.0;?;408.0;?;-844.0;559.0;318.0;-229.0;535.0
386.0;?;423.0;?;-832.0;557.0;335.0;-179.0;501.0
440.0;?;458.0;?;?;552.0;315.0;-158.0;517.0
467.0;-108.0;477.0;?;?;548.0;352.0;-230.0;517.0
475.0;-29.0;483.0;188.0;?;547.0;323.0;-231.0;563.0
?;-14.0;495.0;234.0;?;546.0;334.0;-218.0;551.0
?;?;516.0;274.0;?;544.0;325.0;-226.0;518.0
?;?;548.0;263.0;?;543.0;347.0;-249.0;506.0
?;?;528.0;278.0;?;542.0;305.0;-297.0;504.0
?;?;569.0;?;?;541.0;299.0;-280.0;503.0
496.0;?;581.0;?;?;542.0;300.0;-260.0;504.0
446.0;?;589.0;?;?;541.0;288.0;-277.0;519.0
467.0;?;588.0;?;?;544.0;273.0;-292.0;517.0
511.0;112.0;578.0;?;?;544.0;292.0;-286.0;565.0
485.0;82.0;586.0;82.0;?;548.0;310.0;-242.0;555.0
459.0;85.0;599.0;24.0;?;547.0;284.0;-242.0;554.0
449.0;110.0;607.0;105.0;?;547.0;294.0;-222.0;520.0
417.0;121.0;592.0;178.0;?;548.0;256.0;-169.0;524.0
416.0;104.0;608.0;149.0;?;548.0;223.0;-167.0;519.0
394.0;97.0;614.0;152.0;?;551.0;233.0;-155.0;512.0
371.0;104.0;617.0;129.0;?;550.0;207.0;-138.0;537.0
331.0;102.0;619.0;153.0;?;551.0;171.0;-145.0;555.0
378.0;84.0;604.0;203.0;?;553.0;187.0;-141.0;580.0
377.0;66.0;610.0;126.0;-802.0;551.0;187.0;-157.0;610.0
327.0;?;?;117.0;-824.0;?;166.0;-124.0;592.0
320.0;?;?;189.0;-843.0;?;178.0;-103.0;586.0
316.0;?;?;252.0;-836.0;?;155.0;-123.0;620.0
275.0;?;?;289.0;-817.0;?;171.0;-130.0;621.0
?;?;539.0;277.0;-790.0;?;179.0;-69.0;640.0
?;?;524.0;270.0;-797.0;?;197.0;-26.0;631.0
?;?;505.0;227.0;-794.0;559.0;144.0;-23.0;629.0
?;?;509.0;221.0;-810.0;558.0;153.0;?;599.0
?;?;490.0;283.0;-827.0;559.0;148.0;?;609.0
?;?;469.0;225.0;-847.0;558.0;140.0;?;634.0
?;?;429.0;232.0;-845.0;558.0;132.0;?;?
?;?;434.0;294.0;-871.0;558.0;111.0;?;?
?;-276.0;414.0;299.0;-843.0;557.0;?;?;?
?;-321.0;399.0;280.0;-846.0;554.0;?;?;?
?;-347.0;395.0;324.0;-868.0;553.0;?;?;956.0
?;-308.0;380.0;?;-854.0;549.0;61.0;?;905.0
?;-329.0;372.0;?;-861.0;546.0;128.0;?;804.0
?;-354.0;367.0;?;-855.0;545.0;188.0;?;742.0
?;-356.0;379.0;?;-855.0;543.0;671.0;?;765.0
?;-332.0;374.0;?;-836.0;541.0;899.0;?;828.0
100.0;-355.0;366.0;?;-858.0;539.0;596.0;?;763.0
122.0;-362.0;364.0;?;-869.0;535.0;576.0;?;839.0
135.0;-347.0;360.0;?;-863.0;532.0;494.0;?;808.0
178.0;-331.0;342.0;?;-899.0;529.0;396.0;?;859.0
211.0;-265.0;345.0;?;-979.0;525.0;378.0;?;862.0
265.0;-70.0;394.0;?;-1194.0;521.0;404.0;?;873.0
285.0;117.0;341.0;?;-1132.0;519.0;482.0;?;871.0
259.0;102.0;393.0;?;-1141.0;515.0;567.0;?;870.0
194.0;?;308.0;?;-1024.0;513.0;542.0;?;899.0
178.0;?;233.0;?;-877.0;508.0;?;?;893.0
191.0;?;147.0;?;-851.0;508.0;?;?;879.0
165.0;1.0;177.0;?;-874.0;505.0;?;-128.0;862.0
171.0;-72.0;142.0;?;-926.0;501.0;?;-127.0;836.0
210.0;-56.0;183.0;?;-942.0;494.0;?;-88.0;816.0
204.0;-40.0;220.0;?;-986.0;490.0;?;-76.0;854.0
217.0;-9.0;209.0;?;-1011.0;487.0;?;-91.0;849.0
176.0;-40.0;198.0;?;-989.0;480.0;?;-126.0;848.0
163.0;-25.0;176.0;?;-994.0;475.0;440.0;-156.0;830.0
137.0;7.0;169.0;?;-1001.0;470.0;449.0;-160.0;883.0
133.0;-11.0;190.0;?;-1015.0;463.0;462.0;-121.0;838.0
94.0;12.0;188.0;?;-1020.0;462.0;433.0;-84.0;940.0
92.0;34.0;180.0;?;-1014.0;459.0;482.0;-28.0;1007.0
61.0;19.0;171.0;?;-1003.0;461.0;420.0;36.0;812.0
68.0;-17.0;178.0;?;-981.0;462.0;425.0;69.0;649.0
27.0;-35.0;182.0;?;-976.0;465.0;437.0;66.0;524.0
9.0;-38.0;180.0;?;-968.0;468.0;281.0;-81.0;466.0
-109.0;-32.0;184.0;?;-982.0;473.0;274.0;-252.0;358.0
-153.0;20.0;174.0;?;-976.0;477.0;301.0;-91.0;355.0
-199.0;23.0;178.0;?;-988.0;480.0;253.0;0.0;397.0
-300.0;-33.0;175.0;?;-961.0;486.0;105.0;-41.0;354.0
-256.0;-69.0;208.0;?;-996.0;495.0;-58.0;-188.0;301.0
-246.0;-46.0;201.0;?;-1000.0;502.0;-36.0;-240.0;301.0
-290.0;-98.0;273.0;319.0;-1126.0;512.0;70.0;-203.0;282.0
-290.0;-190.0;309.0;374.0;-1138.0;518.0;42.0;-167.0;273.0
-274.0;-248.0;390.0;540.0;-1033.0;529.0;-28.0;-156.0;273.0
-301.0;-181.0;442.0;549.0;-918.0;539.0;-71.0;-200.0;289.0
-315.0;-234.0;?;468.0;-773.0;549.0;-85.0;-192.0;314.0
-316.0;-294.0;?;450.0;-700.0;555.0;-71.0;-177.0;307.0
-285.0;-420.0;?;482.0;-652.0;562.0;-89.0;-168.0;297.0
-281.0;-456.0;551.0;562.0;-669.0;570.0;-120.0;-167.0;?
-257.0;?;595.0;606.0;-696.0;574.0;-119.0;-166.0;?
-287.0;?;610.0;620.0;-664.0;578.0;-104.0;-146.0;?
?;?;615.0;640.0;-627.0;581.0;-131.0;-148.0;?
-274.0;-461.0;618.0;657.0;-611.0;583.0;-110.0;-147.0;?
-283.0;-466.0;618.0;668.0;-591.0;586.0;-124.0;?;?
-267.0;-486.0;620.0;675.0;-585.0;587.0;-121.0;?;?
-265.0;-515.0;624.0;674.0;-600.0;588.0;-137.0;?;?
-265.0;-503.0;?;696.0;-606.0;592.0;-124.0;?;?
-248.0;-507.0;?;701.0;-613.0;594.0;-124.0;?;?
-215.0;-507.0;?;694.0;-602.0;596.0;-104.0;?;348.0
-194.0;-513.0;?;706.0;-601.0;597.0;-82.0;?;362.0
-168.0;-549.0;?;717.0;-594.0;599.0;-64.0;?;376.0
-153.0;-532.0;?;730.0;-590.0;600.0;-28.0;?;366.0
-163.0;-532.0;593.0;722.0;-599.0;604.0;-58.0;-101.0;403.0
-151.0;-530.0;579.0;725.0;-591.0;606.0;-26.0;-89.0;434.0
-120.0;-535.0;571.0;725.0;-610.0;604.0;0.0;-79.0;499.0
-124.0;-554.0;556.0;721.0;-620.0;606.0;12.0;-69.0;541.0
-115.0;-583.0;549.0;715.0;-637.0;606.0;60.0;-71.0;629.0
-85.0;-605.0;538.0;703.0;-641.0;609.0;39.0;-87.0;667.0
-60.0;-589.0;535.0;688.0;-646.0;607.0;57.0;-93.0;702.0
-37.0;-586.0;526.0;663.0;-640.0;605.0;92.0;-69.0;766.0
-44.0;-572.0;506.0;649.0;-638.0;603.0;126.0;-21.0;853.0
-27.0;-547.0;504.0;627.0;-652.0;600.0;146.0;-71.0;820.0
30.0;-541.0;496.0;617.0;-663.0;599.0;203.0;-45.0;904.0
100.0;-514.0;465.0;605.0;-668.0;593.0;221.0;-36.0;859.0
78.0;-521.0;441.0;609.0;-679.0;587.0;278.0;-20.0;854.0
77.0;-496.0;400.0;598.0;-700.0;580.0;288.0;-36.0;944.0
99.0;-453.0;373.0;563.0;-757.0;572.0;294.0;-58.0;?
150.0;-434.0;346.0;548.0;-792.0;561.0;314.0;-4.0;?
183.0;-375.0;324.0;497.0;-876.0;550.0;327.0;22.0;?
238.0;-303.0;293.0;460.0;-882.0;537.0;387.0;10.0;?
262.0;-313.0;270.0;447.0;-931.0;525.0;443.0;37.0;?
?;-250.0;243.0;396.0;-1001.0;513.0;486.0;49.0;?
?;-161.0;223.0;378.0;-1023.0;497.0;547.0;32.0;?
?;-212.0;214.0;388.0;-958.0;489.0;525.0;120.0;?
?;-224.0;116.0;?;-971.0;483.0;523.0;165.0;?
?;-215.0;147.0;333.0;-939.0;476.0;487.0;?;?
?;-190.0;123.0;271.0;-956.0;471.0;461.0;?;?
?;-172.0;95.0;239.0;-987.0;465.0;496.0;?;?
?;-126.0;88.0;229.0;-1016.0;460.0;479.0;?;?
?;-106.0;62.0;221.0;-1027.0;458.0;449.0;?;?
266.0;-89.0;50.0;191.0;-1032.0;453.0;452.0;73.0;?
275.0;-93.0;22.0;153.0;-1008.0;448.0;415.0;84.0;963.0
247.0;-62.0;21.0;124.0;-1014.0;442.0;473.0;92.0;981.0
263.0;-63.0;8.0;147.0;-1014.0;437.0;446.0;71.0;983.0
265.0;-68.0;-11.0;175.0;-1002.0;435.0;423.0;71.0;996.0
252.0;-78.0;-2.0;191.0;-1002.0;431.0;441.0;58.0;934.0
249.0;-82.0;-1.0;174.0;-1012.0;428.0;456.0;96.0;902.0
270.0;-98.0;7.0;170.0;?;425.0;435.0;79.0;954.0
249.0;-107.0;11.0;159.0;?;424.0;445.0;98.0;937.0
291.0;-100.0;7.0;167.0;?;422.0;444.0;86.0;917.0
265.0;-106.0;12.0;175.0;?;419.0;447.0;90.0;939.0
268.0;-107.0;14.0;175.0;?;419.0;454.0;82.0;934.0
259.0;-109.0;10.0;163.0;?;419.0;441.0;69.0;906.0
247.0;-107.0;10.0;160.0;?;420.0;?;68.0;913.0
253.0;-108.0;10.0;151.0;?;421.0;?;72.0;931.0
278.0;?;12.0;156.0;?;420.0;?;57.0;915.0
263.0;?;12.0;164.0;?;422.0;434.0;58.0;919.0
276.0;?;5.0;167.0;?;423.0;434.0;71.0;906.0
230.0;?;14.0;171.0;-1002.0;424.0;434.0;70.0;922.0
232.0;?;17.0;171.0;-990.0;424.0;438.0;55.0;915.0
275.0;?;22.0;161.0;?;424.0;403.0;47.0;939.0
273.0;?;21.0;147.0;?;424.0;416.0;50.0;939.0
270.0;?;24.0;146.0;?;422.0;387.0;49.0;918.0
303.0;?;28.0;145.0;?;422.0;404.0;49.0;924.0
271.0;?;26.0;146.0;?;422.0;405.0;49.0;927.0
309.0;?;18.0;148.0;?;422.0;408.0;59.0;922.0
284.0;?;28.0;150.0;-995.0;419.0;435.0;58.0;909.0
276.0;?;30.0;153.0;-994.0;418.0;420.0;?;901.0
288.0;?;29.0;151.0;-994.0;417.0;404.0;?;922.0
244.0;?;27.0;152.0;-996.0;418.0;424.0;?;914.0
262.0;?;?;156.0;-997.0;417.0;429.0;?;923.0
291.0;-117.0;?;156.0;-996.0;418.0;413.0;?;923.0
296.0;-125.0;?;152.0;-998.0;418.0;436.0;?;932.0
287.0;-129.0;?;148.0;-1001.0;418.0;421.0;59.0;918.0
276.0;?;?;153.0;-999.0;418.0;410.0;92.0;?
275.0;-127.0;?;157.0;-997.0;419.0;398.0;86.0;?
?;-131.0;?;162.0;-990.0;419.0;432.0;83.0;?
?;-131.0;6.0;165.0;-991.0;417.0;410.0;98.0;?
?;-139.0;2.0;163.0;-991.0;417.0;421.0;90.0;?
?;?;1.0;161.0;-994.0;418.0;425.0;79.0;?
?;-133.0;2.0;165.0;-996.0;418.0;435.0;88.0;?
?;-136.0;-1.0;168.0;?;419.0;424.0;88.0;931.0
?;-132.0;0.0;167.0;?;417.0;426.0;98.0;932.0
?;-133.0;3.0;169.0;?;418.0;423.0;83.0;923.0
?;-130.0;-2.0;171.0;?;419.0;413.0;69.0;931.0
?;-137.0;2.0;165.0;?;417.0;419.0;82.0;932.0
?;-137.0;-4.0;176.0;?;416.0;440.0;73.0;932.0
269.0;-126.0;1.0;170.0;?;419.0;424.0;73.0;929.0
284.0;-128.0;-3.0;158.0;?;414.0;414.0;82.0;910.0
292.0;-127.0;-1.0;164.0;?;413.0;412.0;94.0;?
288.0;-123.0;1.0;170.0;?;?;428.0;65.0;?
265.0;-126.0;1.0;?;?;?;429.0;79.0;?
285.0;-127.0;-1.0;?;?;?;430.0;83.0;?
265.0;-128.0;1.0;?;-996.0;?;424.0;79.0;?
277.0;-121.0;2.0;?;-996.0;?;385.0;62.0;?
273.0;-126.0;4.0;?;-999.0;?;421.0;68.0;?
279.0;-128.0;-3.0;?;-995.0;?;416.0;69.0;?
281.0;-129.0;?;?;-991.0;?;407.0;79.0;918.0
275.0;-122.0;?;?;-994.0;?;434.0;79.0;904.0
265.0;-125.0;?;?;-996.0;?;415.0;64.0;913.0
229.0;-130.0;?;?;-995.0;?;441.0;54.0;914.0
232.0;-128.0;3.0;?;-991.0;?;438.0;81.0;915.0
264.0;-125.0;2.0;?;-995.0;?;?;?;941.0
285.0;-128.0;8.0;?;-998.0;?;?;?;921.0
277.0;-127.0;3.0;?;-997.0;?;?;?;922.0
281.0;-132.0;10.0;?;-996.0;?;421.0;?;927.0
296.0;-123.0;5.0;?;-992.0;?;418.0;?;923.0
276.0;-124.0;9.0;?;-992.0;?;422.0;?;903.0
