InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
?;-2446;-575.0;?;678;-554.0;?;?;?;678;1063;?;-59
?;-2400;-416.0;?;2601;-117.0;836;?;?;2601;1029;?;-54
?;-2341;-593.0;?;3789;-12.0;991;616;?;3789;1295;?;-52
?;-2329;?;?;2325;-117.0;1001;619;?;2325;822;?;-49
?;-2173;?;?;947;-388.0;1055;567;?;947;626;?;-43
?;-1509;?;?;1066;-514.0;1145;725;?;?;1114;?;-40
?;-1621;?;?;1749;-562.0;1138;728;?;?;1273;320;-37
?;-1612;?;?;2220;-480.0;1006;595;?;?;1075;130;-34
?;-1666;?;-99;2443;-486.0;989;693;?;?;785;?;-30
?;-1896;?;49;2236;-486.0;1084;498;?;?;760;?;-28
?;-1790;?;97;2395;-417.0;1066;489;?;2395;819;?;-25
852;-1802;?;538;3242;-346.0;1543;-90;?;3242;852;?;-20
778;-1795;?;916;3504;-292.0;1593;-491;?;3504;778;?;-19
532;-779;?;-368;2643;-276.0;260;1363;779;2643;532;183;-20
1187;2109;88.0;-388;874;-106.0;?;1467;-2109;874;1187;-564;-19
650;3723;638.0;43;-229;-239.0;?;817;-3723;-229;650;-31;-26
-181;3768;?;-818;-297;1148.0;?;1336;-3768;-297;-181;1394;-33
723;3008;?;-315;-502;-3.0;?;395;-3008;-502;723;1036;-36
693;?;?;361;-586;-100.0;?;156;-526;-586;693;692;-37
480;?;?;84;-419;-371.0;?;621;-3;-419;480;257;-38
383;?;?;-24;-178;-549.0;?;646;-383;-178;383;-113;-38
-17;-113;?;22;0;234.0;602;764;113;0;-17;63;-38
130;59;?;-5;-66;?;697;736;-59;-66;130;-22;-38
82;39;?;7;-116;?;682;731;-39;-116;82;12;-38
5;17;?;19;-61;?;647;738;-17;-61;5;-4;-38
39;61;?;15;-22;?;668;731;-61;-22;39;-12;-38
12;4;?;29;-44;?;653;723;-4;-44;12;12;-38
21;63;?;24;-48;-19.0;659;721;-63;-48;21;-34;-38
15;47;?;31;2;56.0;648;725;-47;2;15;4;-38
6;13;-31.0;24;-2;64.0;666;720;-13;-2;6;18;-38
8;9;90.0;28;-59;80.0;666;713;-9;-59;8;-5;-38
-2;16;162.0;18;-50;143.0;663;727;-16;-50;-2;-9;-38
-2;7;224.0;7;-30;199.0;670;734;-7;-30;-2;-12;-38
-10;20;285.0;?;-32;71.0;?;734;-20;-32;-10;-6;-38
-25;33;70.0;17;12;-172.0;?;732;-33;12;-25;0;-38
-41;24;-51.0;21;45;-279.0;?;716;?;45;-41;-4;-38
-76;24;-154.0;13;38;-348.0;?;716;?;38;-76;16;-38
-46;11;221.0;16;44;-422.0;?;722;?;44;-46;12;-38
-52;-4;187.0;15;67;-231.0;?;721;?;67;-52;5;?
-106;-12;-464.0;5;63;-166.0;?;724;?;63;-106;12;?
-91;-8;-682.0;8;70;-351.0;?;723;8;?;-91;12;?
?;2;-576.0;13;72;-208.0;?;722;-2;?;-57;23;?
?;-32;-541.0;18;-5;-216.0;?;718;32;?;-29;21;?
?;-48;-497.0;20;-27;-104.0;?;716;48;?;-22;37;?
?;-43;-456.0;19;-26;-131.0;?;717;43;?;-18;1;?
?;-56;-537.0;19;13;-211.0;?;723;56;?;9;17;?
?;-29;-473.0;16;11;-261.0;?;725;29;?;-50;12;?
?;-26;-370.0;14;-4;-406.0;?;729;26;?;-40;4;?
?;-81;-243.0;7;?;-494.0;664;738;81;?;58;90;?
?;-155;-110.0;-15;?;-400.0;704;730;155;?;12;-67;?
?;-299;?;-40;?;-232.0;695;776;299;?;158;91;?
?;-259;?;-51;?;-119.0;740;748;259;?;-311;-549;?
?;-479;?;-156;?;-216.0;934;711;479;?;-2105;-1375;-38
?;-1251;?;-142;?;-292.0;945;695;1251;?;-3713;-567;-37
-4027;-1166;?;195;?;-210.0;677;489;1166;?;-4027;-269;-36
-2906;-111;?;263;?;-89.0;473;567;111;-4116;-2906;-43;-35
-1210;408;?;18;?;-179.0;502;853;-408;?;-1210;198;-36
-423;201;133.0;-103;?;-260.0;626;900;-201;?;-423;-322;-36
-459;-56;?;-76;?;182.0;632;858;56;?;-459;-336;-36
-489;-55;?;43;?;-343.0;577;749;55;?;-489;-274;-36
-611;38;?;7;-1744;-560.0;685;723;-38;?;-611;-126;-36
-601;-79;?;-78;-1767;-263.0;710;825;79;?;-601;88;-36
-555;-232;?;-61;-1334;640.0;673;846;232;?;-555;123;-35
-379;-308;?;-40;-1176;-328.0;682;810;308;?;-379;89;-35
-708;-275;93.0;23;-1191;-303.0;670;722;275;-1191;-708;-81;-34
-1382;-222;11.0;100;?;-408.0;652;631;222;-1644;-1382;-162;-33
-1620;-588;-41.0;102;?;-117.0;799;545;588;-2690;-1620;-185;-32
-3612;-733;14.0;191;?;-207.0;1341;151;733;-3432;-3612;-8;-30
-3365;-259;4.0;726;?;-159.0;967;-187;259;-3442;-3365;101;-28
-1123;656;29.0;1373;?;-172.0;-18;-357;-656;-2023;-1123;1613;-28
-974;1521;33.0;1050;?;-54.0;198;-179;-1521;-281;-974;2579;-30
358;1380;15.0;82;-317;-58.0;729;617;-1380;-317;358;314;-33
662;838;72.0;-192;-420;-104.0;841;864;-838;-420;662;-371;-36
-65;501;5.0;-232;-103;-37.0;963;816;-501;-103;-65;170;-37
187;221;-30.0;-233;-82;-57.0;?;891;-221;-82;187;-187;-37
-142;52;-49.0;36;89;-82.0;?;725;-52;89;-142;78;-37
-122;20;-61.0;30;129;-82.0;?;730;-20;129;-122;83;-37
-20;101;-122.0;-1;112;-111.0;?;747;-101;112;-20;68;-37
-22;80;-84.0;44;2;-112.0;?;710;-80;2;-22;136;-37
-2;52;-110.0;24;-54;-76.0;?;737;-52;-54;-2;62;-38
-2;?;-171.0;27;-11;-139.0;?;732;-42;-11;?;87;-38
100;?;-129.0;13;-69;-55.0;?;735;26;-69;?;39;-38
62;?;-141.0;10;-76;-36.0;?;742;25;-76;?;42;-38
37;?;-145.0;9;-72;?;?;743;23;?;?;47;-38
-38;?;-84.0;17;-39;?;?;740;7;?;-38;42;-38
-37;?;-28.0;15;-76;?;?;747;-37;?;-37;39;-38
31;?;-9.0;28;-63;-3.0;638;739;-20;?;31;30;-38
-4;?;16.0;27;-22;2.0;642;730;-125;?;-4;36;-38
15;?;16.0;8;-145;-9.0;649;746;-230;?;15;30;-38
20;?;?;26;-167;-83.0;646;748;-264;?;20;10;-39
-41;?;?;-61;-171;-92.0;674;784;-786;?;-41;25;-40
-421;?;?;68;-24;-41.0;468;890;-1791;?;-421;38;-43
-155;?;?;24;-190;9.0;528;828;-3029;?;-155;-18;-48
467;?;258.0;138;-1409;-67.0;564;739;-5331;?;467;84;-57
1150;7440;157.0;-102;-2946;-159.0;993;625;-7440;-2946;1150;251;-68
1950;7284;36.0;-1258;-3277;-373.0;2232;464;-7284;-3277;1950;91;-76
15;5326;-93.0;-330;-1803;-474.0;1532;1053;-5326;-1803;15;21;-72
-1357;1043;-147.0;646;-698;-749.0;861;1587;-1043;-698;-1357;312;-66
-413;-2209;-244.0;413;-575;-798.0;1040;993;2209;-575;-413;457;-66
-301;-2379;-167.0;1030;123;-333.0;183;454;2379;123;-301;440;-68
281;-3310;-9.0;772;853;60.0;377;562;3310;853;281;448;-70
542;-4132;121.0;420;1189;29.0;718;581;4132;1189;542;250;-71
18;?;157.0;248;1711;-178.0;559;633;4500;1711;18;132;-69
-1298;?;138.0;-16;2003;-233.0;966;647;4856;2003;-1298;-67;-65
-698;?;104.0;-401;1927;-201.0;1022;944;4812;1927;-698;228;-60
-823;?;35.0;-977;2000;-180.0;1566;1237;4689;2000;-823;178;-49
-1608;-4588;-18.0;-1743;2459;-199.0;2834;1388;4588;2459;-1608;-117;-38
470;-5524;-116.0;-1791;3162;-159.0;?;1119;5524;3162;?;187;-31
-5653;-4482;-42.0;2101;3226;-172.0;?;-1677;4482;3226;-5653;-1929;-19
-4347;-642;-17.0;2960;2314;-263.0;?;-2032;642;2314;-4347;-1190;-10
5747;2426;?;104;818;-167.0;?;509;-2426;818;5747;1543;-13
2358;3717;?;332;-352;-51.0;?;940;-3717;-352;?;-455;-23
-678;3883;?;-536;-483;?;?;1301;-3883;-483;?;-449;-32
1102;3444;?;-1612;-536;?;?;1010;-3444;-536;?;1733;-36
630;1469;?;-514;-396;?;?;469;-1469;-396;?;1019;-38
413;-59;?;13;-30;?;?;856;59;-30;?;-88;-41
23;159;?;0;-12;?;?;719;-159;-12;?;-11;-40
-3;91;?;-4;4;?;?;727;-91;4;?;74;-41
98;5;?;12;-28;?;?;746;-5;-28;?;-4;-41
104;57;?;11;-58;?;?;694;-57;-58;?;8;-41
63;41;?;23;-44;?;?;736;-41;-44;63;-18;-41
2;111;?;17;-53;?;677;715;-111;?;2;8;-41
-47;48;?;16;-12;?;?;721;-48;?;-47;4;-41
-17;63;?;15;-31;?;?;718;-63;?;-17;-2;-41
-15;?;?;26;-56;?;671;715;-92;?;-15;-10;-41
-20;?;?;-4;-33;?;?;710;-160;?;-20;-8;-42
-146;?;?;41;48;?;?;745;-135;?;-146;-30;-42
-76;?;?;-13;-26;?;?;717;-576;?;-76;-11;-43
-219;?;?;39;3;-26.0;?;768;-927;?;-219;-20;-44
-301;?;?;49;-7;-21.0;?;772;-1465;?;-301;29;-46
-29;?;?;-60;-251;36.0;?;742;-2814;-251;-29;144;-51
-223;?;?;327;-381;-2.0;?;984;-3757;-381;-223;-3;-55
1309;?;?;-589;-1663;-5.0;?;586;-6363;-1663;1309;174;-65
1092;?;?;-1480;-1410;39.0;2364;1066;-4287;-1410;1092;-108;-78
373;?;?;89;-1096;-53.0;871;953;-1555;-1096;373;252;-81
2317;?;?;?;-2104;-21.0;-153;-1074;-3800;?;2317;1135;-80
-151;?;177.0;?;512;-122.0;16;-244;932;?;-151;-94;-78
-1641;-3968;446.0;?;686;-189.0;753;?;3968;?;-1641;-68;-76
768;-2929;479.0;?;-1489;-260.0;519;?;2929;?;768;565;-75
440;-4168;?;?;304;-265.0;-23;?;?;?;440;-186;-69
-685;-2843;?;?;1481;393.0;490;504;?;?;-685;229;-64
-650;-2715;-657.0;?;1620;-89.0;492;514;?;?;-650;300;-63
163;-3188;-880.0;?;3156;-774.0;682;684;?;?;163;73;-58
1650;-2644;-844.0;?;3741;-579.0;1366;669;?;3741;1650;990;-51
2952;-2697;-588.0;?;4884;-225.0;1715;570;2697;4884;?;923;-46
3933;-1999;-655.0;?;5837;-325.0;2096;195;1999;5837;?;659;-41
3700;-382;-607.0;284;5682;-403.0;1985;-725;382;5682;?;789;-36
1495;890;-549.0;671;4470;-507.0;1667;-768;-890;4470;?;-27;-35
652;853;-561.0;-252;-801;-458.0;1671;154;-853;-801;?;668;?
2111;37;-644.0;36;-2699;-542.0;692;450;-37;-2699;2111;1582;?
1745;-254;-782.0;254;-626;-377.0;265;706;254;-626;1745;111;?
75;33;-321.0;-421;-441;-620.0;?;1043;-33;-441;75;-798;?
-173;68;-162.0;-57;175;261.0;?;736;-68;175;-173;-200;?
-46;-25;1095.0;61;160;-1185.0;?;683;25;160;-46;111;?
-47;-22;914.0;-45;-75;723.0;?;?;22;-75;-47;18;?
-19;13;178.0;71;134;949.0;?;?;-13;134;-19;18;?
-105;16;554.0;-5;39;112.0;?;734;-16;39;-105;33;?
-47;-23;809.0;30;56;-1340.0;?;707;23;56;-47;58;?
-83;10;-507.0;26;46;-658.0;?;712;-10;46;-83;49;?
-126;56;-470.0;24;145;571.0;?;720;-56;145;-126;76;-41
-59;33;-292.0;34;69;-457.0;647;717;-33;69;-59;83;-41
8;23;-118.0;7;-39;-437.0;674;729;-23;-39;8;53;-41
24;36;-123.0;7;2;76.0;683;720;-36;2;24;56;-41
15;20;-193.0;25;-8;76.0;669;708;-20;-8;15;54;-41
16;22;-61.0;24;-6;-292.0;671;709;-22;-6;16;54;-41
16;27;-77.0;24;0;-63.0;671;708;-27;0;16;56;-41
15;15;-65.0;23;-10;-21.0;671;710;-15;-10;15;52;?
17;36;2.0;28;2;-67.0;668;705;-36;2;17;59;-41
13;-2;-14.0;?;-11;-1.0;675;717;2;-11;13;47;-41
-8;-79;6.0;?;1;4.0;689;743;79;1;-8;32;-41
-34;-58;-22.0;?;26;5.0;665;732;58;26;-34;51;-41
-31;-23;2.0;?;-11;-46.0;642;716;23;-11;-31;59;-41
-14;-25;?;?;19;-31.0;655;721;25;19;-14;63;-41
-19;-40;?;?;70;-18.0;660;720;40;70;-19;71;-41
-8;-36;?;?;11;-163.0;657;723;36;11;-8;62;?
5;3;?;?;-36;-184.0;661;732;-3;-36;5;64;?
3;3;?;?;-35;-148.0;661;732;-3;-35;3;64;?
43;?;?;?;?;-180.0;661;726;1;-43;43;51;?
75;47;-659.0;?;?;-8.0;654;?;-47;-48;?;61;?
99;39;-1064.0;?;?;-559.0;671;?;-39;-69;?;50;?
87;-9;-743.0;?;?;-432.0;683;?;9;-84;?;30;-41
57;-21;-949.0;?;?;-578.0;658;?;21;-53;?;38;-41
76;-22;-515.0;?;?;-553.0;656;?;22;-44;?;28;-41
49;2;-412.0;15;?;-259.0;665;?;-2;-49;?;23;-41
33;17;-472.0;11;?;-592.0;?;?;-17;-40;?;27;-41
29;5;-501.0;16;?;-594.0;?;?;-5;-50;29;26;-41
0;-18;-588.0;21;?;-506.0;?;?;18;-23;0;36;-41
-16;-55;-681.0;16;?;-422.0;?;?;55;5;-16;31;-41
-34;-48;-661.0;12;?;-367.0;?;?;48;-31;-34;21;-41
-26;-15;-504.0;16;?;-128.0;?;729;15;-2;-26;34;-41
-31;-10;-337.0;21;?;-315.0;?;729;10;49;-31;44;-41
-6;-8;-166.0;17;-3;-230.0;?;?;8;?;-6;36;?
27;-15;-314.0;19;-21;-564.0;?;?;15;?;27;29;?
16;-43;89.0;22;-15;-659.0;?;?;43;?;16;36;?
41;-45;-556.0;19;-54;0.0;?;?;45;?;41;45;?
33;-45;32.0;20;-26;397.0;?;?;45;?;33;30;?
-3;-64;470.0;8;-29;-483.0;?;?;64;?;-3;16;?
0;-39;-40.0;3;-56;-1147.0;?;?;39;?;0;22;?
20;-23;-396.0;19;-5;-60.0;?;?;23;?;20;20;?
26;-32;-125.0;17;-4;-67.0;?;?;32;?;26;13;?
7;11;198.0;18;-35;-257.0;?;736;-11;?;7;13;?
28;43;63.0;29;-21;-144.0;?;729;-43;?;28;10;?
57;48;-44.0;5;-15;-55.0;?;737;-48;-15;57;4;?
16;56;141.0;1;-11;-71.0;?;741;-56;-11;16;3;?
-14;27;208.0;23;-5;145.0;?;735;-27;-5;-14;8;?
-5;12;252.0;15;-14;237.0;?;736;-12;-14;-5;15;?
2;18;74.0;20;?;60.0;?;733;-18;-14;2;12;-40
29;-27;-9.0;25;?;-5.0;?;728;27;-32;29;?;-40
25;-33;-11.0;12;?;-5.0;?;733;33;-52;25;?;-40
-14;14;6.0;13;?;60.0;?;737;-14;?;-14;?;-40
0;8;5.0;18;?;-47.0;?;733;-8;?;0;3;-41
16;-20;10.0;25;?;-14.0;?;726;20;?;16;9;-41
13;-24;47.0;28;?;45.0;?;723;24;?;13;9;-40
28;-8;9.0;14;?;26.0;?;733;8;?;28;9;-40
15;5;37.0;13;?;35.0;?;736;-5;?;15;12;-40
10;-3;21.0;22;?;-9.0;?;730;3;?;10;7;-40
13;-10;-34.0;18;?;-16.0;?;732;10;?;13;3;-41
-30;0;-14.0;19;-13;13.0;?;734;0;?;-30;5;-41
-40;5;-2.0;20;-17;4.0;?;733;-5;?;-40;4;-40
?;-13;1.0;19;-7;34.0;?;732;?;-7;-30;11;-40
?;-22;8.0;21;-5;?;?;730;?;-5;?;19;-40
?;-21;30.0;20;-4;26.0;?;732;?;-4;?;16;-40
-36;-21;-12.0;21;-5;36.0;?;731;?;-5;?;18;-41
-36;-20;-39.0;21;?;34.0;?;731;?;-6;?;18;-41
-13;-25;-17.0;19;?;17.0;?;736;?;6;?;7;-40
9;-6;-8.0;19;?;18.0;?;?;?;-5;?;7;-40
19;0;20.0;21;?;35.0;?;?;?;-17;?;13;-40
13;5;20.0;19;?;35.0;?;?;?;-15;?;10;-40
17;10;-20.0;16;-14;-10.0;?;?;?;-14;?;9;-41
28;-27;-18.0;20;2;11.0;?;?;?;2;?;13;-41
-6;-24;-25.0;20;10;-1.0;?;?;24;10;?;11;-40
-1;9;-32.0;18;-3;16.0;651;?;-9;-3;?;7;-40
39;10;-22.0;17;-3;-10.0;652;?;-10;-3;?;7;-40
17;15;-26.0;18;-7;-38.0;652;?;-15;-7;?;7;-40
-14;23;-32.0;19;-15;-35.0;652;?;-23;-15;?;7;-41
-7;22;-14.0;14;-22;-22.0;656;?;-22;-22;?;9;-41
1;25;9.0;13;-31;-9.0;655;?;-25;-31;?;9;-40
-17;12;10.0;14;-4;-9.0;657;735;-12;-4;?;8;-40
-23;-3;20.0;14;0;?;656;736;3;0;?;2;-40
?;3;29.0;18;-14;?;?;735;-3;-14;?;1;-40
?;12;19.0;18;-5;?;654;734;-12;-5;?;3;?
?;21;20.0;14;-30;?;656;737;-21;-30;12;1;?
?;25;20.0;13;?;?;655;737;-25;-38;21;1;?
?;21;20.0;?;?;?;656;738;-21;-35;10;-1;?
?;23;22.0;?;?;?;654;736;-23;-28;23;3;?
?;7;37.0;?;?;?;652;733;-7;-1;8;6;?
?;-10;32.0;?;?;?;652;736;10;6;-34;1;-41
?;8;10.0;?;?;?;656;734;-8;-8;-12;7;-40
2;13;23.0;?;?;-145.0;659;733;-13;-26;2;11;-40
-8;17;27.0;?;?;-139.0;653;731;-17;17;-8;5;-40
?;17;2.0;?;?;?;650;728;-17;?;-3;3;-40
?;-28;0.0;?;?;?;656;729;28;?;-17;10;-41
?;-23;-17.0;?;?;?;656;729;23;?;-15;?;-41
?;31;-21.0;?;-30;?;655;733;-31;?;12;?;-40
?;9;0.0;16;-26;?;657;732;-9;?;14;?;-40
?;-13;12.0;16;-13;-173.0;658;730;13;?;-2;?;-40
?;6;30.0;15;-29;-160.0;660;731;-6;?;-3;?;-40
?;0;47.0;15;-24;-146.0;660;731;0;?;-5;?;-41
?;0;71.0;15;-25;-138.0;660;731;0;?;-5;?;-41
?;2;78.0;15;-24;-119.0;659;?;-2;?;-2;3;-40
?;0;82.0;15;-29;-161.0;660;?;0;?;-9;3;-40
?;0;34.0;17;?;-171.0;658;?;0;?;8;3;-40
?;-15;34.0;20;-7;-158.0;659;?;15;?;14;?;-40
?;-7;50.0;16;-14;?;661;?;7;?;7;?;-41
?;30;73.0;13;-4;?;657;?;-30;?;8;?;-41
-28;40;92.0;19;-18;?;655;?;?;?;-28;?;-40
-14;11;76.0;23;8;?;656;?;?;?;-14;?;-40
31;-26;62.0;21;2;?;656;726;?;?;?;?;-40
4;-27;50.0;17;-27;?;661;728;?;?;?;?;-40
-13;2;60.0;14;-15;?;659;?;?;?;?;?;-41
5;2;30.0;17;-33;?;652;?;?;?;?;?;-41
-7;10;31.0;19;-21;?;657;?;?;?;-7;?;-40
-18;38;39.0;21;-15;?;?;?;?;?;-18;?;-40
-8;-6;44.0;17;-6;?;?;?;?;?;-8;?;-40
11;-27;60.0;13;3;-145.0;?;?;?;?;11;?;-40
15;1;43.0;18;-4;-146.0;?;733;?;?;15;?;-41
-11;-10;28.0;20;16;-140.0;?;727;?;?;-11;5;-41
-11;9;55.0;16;-9;-142.0;?;734;-9;?;-11;2;-40
1;-3;41.0;18;1;-157.0;?;732;3;?;?;7;-40
-8;2;23.0;19;12;-146.0;?;729;-2;12;?;7;-40
-1;17;54.0;16;?;-116.0;?;734;-17;-3;?;-1;-40
6;-32;43.0;17;?;-114.0;?;731;32;16;?;3;-41
-10;-8;70.0;20;?;-113.0;?;729;8;-2;?;6;-41
-23;10;60.0;17;?;-114.0;?;734;-10;13;?;0;-40
-24;-8;72.0;13;?;-135.0;?;735;8;22;?;6;-40
-24;6;33.0;14;?;-136.0;?;736;-6;-19;?;12;-40
-10;-19;30.0;16;?;-127.0;650;740;19;-8;?;?;-41
6;-43;21.0;15;?;-118.0;654;738;43;?;?;?;-41
21;-23;48.0;17;?;-128.0;653;735;23;?;?;-1;-40
36;-25;6.0;18;-36;-137.0;650;735;25;?;?;-3;-40
-5;1;26.0;15;1;-131.0;656;735;-1;?;?;2;-40
-37;23;10.0;14;11;-119.0;656;736;-23;?;-37;4;-40
-10;-3;3.0;14;-18;-144.0;652;740;3;?;-10;0;-41
-13;0;10.0;14;-15;-138.0;652;740;0;?;-13;0;-41
-41;12;14.0;18;-5;-121.0;651;736;-12;?;-41;1;-40
-46;12;22.0;20;-5;-115.0;649;735;?;?;-46;-1;-40
-43;11;18.0;18;-3;?;651;735;?;?;-43;3;-40
-46;14;23.0;20;-6;?;648;735;?;?;-46;-2;-40
-43;9;10.0;18;-3;?;651;735;-9;?;-43;4;-41
-35;-29;19.0;12;5;?;658;738;29;?;-35;25;?
-44;-54;19.0;13;13;?;647;744;54;13;-44;22;?
-45;-51;39.0;16;20;?;642;746;51;20;-45;18;?
-48;-59;30.0;13;9;?;646;745;59;9;-48;19;?
-38;-43;50.0;16;26;?;642;745;43;26;-38;21;?
-13;-8;39.0;22;44;?;639;741;8;44;-13;27;?
-5;1;53.0;22;9;?;642;738;-1;9;-5;22;?
-1;2;45.0;22;1;?;642;737;-2;1;-1;21;?
-11;-3;27.0;23;9;?;641;737;3;9;-11;21;?
14;14;17.0;21;1;?;642;738;-14;1;14;23;?
21;36;31.0;20;-8;?;639;743;-36;-8;21;21;?
8;22;55.0;22;-15;-118.0;639;741;-22;-15;8;13;-41
?;31;42.0;26;-6;-130.0;642;732;-31;-6;52;22;-41
?;40;45.0;29;-2;-125.0;641;730;-40;-2;60;25;-40
?;25;53.0;20;-19;-129.0;649;734;-25;-19;?;20;-40
?;46;36.0;13;-45;-125.0;658;735;-46;-45;?;23;-40
?;14;34.0;16;-22;-135.0;654;736;-14;-22;?;19;-40
?;-42;52.0;15;15;-129.0;650;740;42;15;?;9;-41
4;4;22.0;16;-9;-127.0;650;738;-4;-9;?;10;-41
39;20;29.0;22;-39;-127.0;649;731;-20;-39;?;16;-40
35;1;20.0;18;-55;-136.0;651;735;-1;?;?;9;-40
13;1;22.0;11;-46;-144.0;655;740;-1;?;?;1;-40
48;2;28.0;12;-23;-135.0;655;739;-2;?;?;4;-40
66;0;23.0;16;-36;-122.0;652;738;0;?;?;2;-41
32;-11;43.0;16;?;-109.0;648;740;11;-38;?;-1;-40
19;9;36.0;13;?;-106.0;?;745;-9;-24;?;2;-40
41;-4;28.0;18;?;-105.0;?;737;4;-41;?;6;-40
42;-24;36.0;15;?;-122.0;?;734;24;-59;?;-1;-40
37;-23;35.0;14;?;-112.0;?;740;23;?;?;0;-40
47;-21;29.0;14;?;-112.0;?;742;21;?;47;-2;-40
52;-7;29.0;-5;-91;-127.0;669;750;7;?;52;-11;-40
84;-39;32.0;1;-84;-114.0;658;752;39;?;84;0;-40
103;-35;27.0;12;-54;-108.0;647;747;35;?;103;-4;-40
86;-59;65.0;8;-72;-109.0;648;751;59;?;86;2;-40
20;-20;47.0;30;-17;-117.0;626;739;20;?;20;-53;-40
-52;88;10.0;38;26;-127.0;620;735;-88;?;-52;-95;-40
-57;82;30.0;9;50;-127.0;643;754;-82;?;-57;-2;-40
138;312;22.0;-4;449;-128.0;652;762;-312;?;138;-49;-41
701;598;38.0;-14;1014;-146.0;645;782;-598;1014;701;-107;-42
1240;662;7.0;3;1554;-159.0;685;724;-662;1554;1240;-3;-43
1504;758;9.0;-4;2022;-184.0;749;672;-758;2022;1504;32;-45
1847;836;-15.0;-34;2289;-146.0;781;682;-836;2289;1847;-98;-46
1823;612;38.0;6;2202;-94.0;789;619;-612;2202;1823;-184;-47
1288;353;73.0;10;1866;-80.0;755;643;-353;1866;1288;-52;-48
1177;496;47.0;22;2005;-89.0;721;666;-496;2005;1177;-11;-49
619;85;39.0;28;1316;?;726;626;-85;1316;619;192;-49
-223;-685;41.0;-13;8;?;724;654;685;8;-223;455;-48
-189;-652;38.0;-11;65;?;724;652;652;65;-189;445;-48
-180;-595;55.0;-15;191;?;730;646;595;191;-180;478;-48
15;-630;62.0;23;-118;?;697;665;630;-118;15;193;-46
?;-331;59.0;36;-37;?;675;699;331;-37;130;-37;-44
?;-221;71.0;-3;99;?;691;722;221;?;-159;76;-44
?;-205;60.0;8;67;?;684;720;?;?;-66;34;-43
?;-74;49.0;12;-10;?;671;727;?;?;0;25;-43
?;-80;40.0;15;7;?;677;716;?;?;-53;39;-43
-22;-54;53.0;22;52;?;669;717;?;?;-22;17;-43
-45;-21;58.0;14;51;?;662;728;?;?;-45;56;-43
?;-40;48.0;17;44;-126.0;671;717;?;?;-66;55;-43
?;14;52.0;19;22;-129.0;673;716;?;?;-55;35;-43
?;4;42.0;15;-22;-140.0;669;721;?;?;-57;60;?
?;7;26.0;18;-13;-124.0;667;719;?;?;-12;58;?
?;6;37.0;17;0;-124.0;667;722;?;?;16;42;?
0;12;40.0;14;-8;-120.0;670;722;-12;?;0;46;?
7;34;36.0;15;-18;-130.0;673;719;-34;?;7;40;?
-17;12;19.0;15;?;-137.0;673;720;-12;-24;-17;42;?
-45;22;37.0;18;?;-137.0;671;716;-22;-7;-45;48;?
-25;-16;32.0;18;?;-134.0;?;711;16;2;-25;48;?
-8;-66;21.0;14;?;-171.0;?;710;66;13;-8;44;?
-20;-9;10.0;19;?;-154.0;672;713;9;?;-20;?;?
-10;17;29.0;20;?;-154.0;663;721;-17;?;-10;?;?
-5;-33;11.0;16;?;-155.0;669;721;33;?;-5;?;-43
-17;-35;31.0;17;?;-162.0;669;719;35;?;-17;?;-43
14;-27;19.0;13;?;-143.0;668;724;27;?;14;?;-43
26;-37;37.0;15;?;-160.0;668;722;37;-18;26;47;-43
8;-26;62.0;18;?;-161.0;667;719;26;-28;8;47;-43
20;-22;103.0;14;?;-172.0;669;723;22;-11;20;43;-43
16;-21;94.0;23;-25;-184.0;667;713;21;-25;16;44;-43
7;-19;124.0;26;-36;-183.0;666;710;19;-36;7;42;-43
50;-30;109.0;10;4;-211.0;670;726;30;4;50;52;-43
49;-25;?;18;-106;-253.0;663;723;25;-106;49;18;-43
183;-21;?;15;-122;-293.0;?;732;21;-122;183;?;-43
85;-20;?;22;-155;-375.0;?;723;20;-155;85;?;-43
91;-31;?;16;-140;-397.0;?;725;31;?;91;?;-43
280;-102;?;-60;-169;-339.0;706;790;102;?;280;?;-43
-16;-135;?;-86;-538;-336.0;727;804;135;?;-16;68;-43
1106;-130;?;-33;890;-336.0;643;811;130;?;1106;261;-42
2200;-263;?;152;3412;-333.0;330;829;263;?;2200;540;-41
1284;-111;?;295;3569;-325.0;136;811;111;?;1284;282;-41
640;-7;?;-110;2215;-380.0;523;?;7;?;640;-151;-40
431;-732;?;-510;1418;-379.0;976;?;732;?;431;-204;-40
210;-1431;?;-132;1066;-345.0;867;?;1431;?;210;115;-35
2;-1704;?;69;676;-284.0;651;?;1704;?;2;293;-34
206;-1468;?;40;1070;-166.0;820;?;1468;?;206;?;-33
79;-1170;?;-92;1414;-160.0;1040;?;1170;?;79;?;-29
82;-1184;-63.0;-90;1405;-307.0;1035;?;1184;?;82;?;-30
