InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-79.0;-21;-1047.0;?;-238.0;-1140.0;-1019.0;?;?;574.0;?
-16.0;-49;-983.0;?;-112.0;-1222.0;-1070.0;?;?;469.0;-49
227.0;-127;-849.0;?;117.0;-1434.0;-963.0;-830.0;?;431.0;-127
372.0;-73;-734.0;?;413.0;-1460.0;-1024.0;-1236.0;?;421.0;-73
405.0;-47;-1023.0;536.0;660.0;-1388.0;-1321.0;-1505.0;?;378.0;-47
245.0;-82;-1471.0;529.0;890.0;-1240.0;-1622.0;-1681.0;?;371.0;-82
37.0;-51;-1855.0;530.0;973.0;-1031.0;-1801.0;-1442.0;-1180.0;416.0;-51
-152.0;-37;-1814.0;552.0;944.0;-822.0;-1659.0;-1115.0;-663.0;432.0;-37
-392.0;-33;-1445.0;581.0;931.0;-595.0;-1287.0;-749.0;-173.0;419.0;-33
-411.0;-5;-912.0;581.0;1005.0;-465.0;-771.0;-596.0;7.0;331.0;-5
-356.0;-24;-453.0;491.0;1080.0;-402.0;-395.0;-558.0;22.0;323.0;-24
-276.0;-13;-239.0;394.0;1106.0;-464.0;-224.0;-439.0;-84.0;261.0;?
-226.0;4;-99.0;256.0;1029.0;-518.0;?;-315.0;-55.0;248.0;?
-25.0;-20;211.0;109.0;827.0;-546.0;?;-377.0;-89.0;192.0;?
248.0;26;361.0;0.0;666.0;-641.0;?;-433.0;-208.0;145.0;?
399.0;-13;46.0;-71.0;527.0;-690.0;?;-720.0;-621.0;138.0;?
543.0;-411;-228.0;-68.0;155.0;-702.0;?;-868.0;-862.0;111.0;?
695.0;-548;-479.0;-1.0;-216.0;-598.0;?;-953.0;-1050.0;56.0;?
778.0;-427;-443.0;13.0;-442.0;-499.0;?;-895.0;-1213.0;69.0;?
804.0;-1182;-345.0;?;-604.0;-497.0;?;-768.0;-1220.0;30.0;?
844.0;-1971;-311.0;?;-597.0;-520.0;?;-776.0;-1073.0;-12.0;?
799.0;-1731;-334.0;?;-538.0;-458.0;?;-633.0;-855.0;-79.0;?
710.0;-1486;-284.0;?;-264.0;-434.0;?;-393.0;-687.0;-170.0;?
597.0;-722;-226.0;?;-135.0;-316.0;?;-227.0;-442.0;-167.0;?
473.0;1088;-287.0;?;-99.0;-151.0;?;-153.0;-224.0;-268.0;?
241.0;1670;-454.0;?;-70.0;-9.0;?;215.0;84.0;-349.0;?
97.0;1438;-548.0;?;-66.0;?;-527.0;680.0;601.0;-371.0;?
72.0;1530;-672.0;?;-83.0;243.0;-552.0;619.0;847.0;-412.0;?
-116.0;1505;-329.0;?;143.0;295.0;-95.0;269.0;630.0;-290.0;1505
?;1280;294.0;160.0;698.0;53.0;352.0;-90.0;185.0;?;1280
?;743;616.0;367.0;952.0;-37.0;408.0;-455.0;-412.0;?;743
?;482;-325.0;673.0;858.0;265.0;-763.0;-540.0;-503.0;?;482
?;-918;-1948.0;827.0;631.0;100.0;-1814.0;-287.0;-367.0;?;-918
?;-1737;-2489.0;789.0;448.0;195.0;-1961.0;23.0;-205.0;?;-1737
?;-1370;-2038.0;670.0;503.0;104.0;-1309.0;198.0;-87.0;?;-1370
?;-1554;-1355.0;566.0;548.0;144.0;-759.0;219.0;124.0;?;-1554
?;484;-678.0;372.0;607.0;66.0;-601.0;185.0;?;?;484
?;1688;-326.0;199.0;697.0;33.0;?;-26.0;?;?;1688
-293.0;456;-437.0;28.0;659.0;135.0;?;-200.0;?;?;456
-181.0;216;-658.0;-89.0;532.0;127.0;?;-175.0;?;?;216
-48.0;330;-673.0;-130.0;159.0;210.0;?;30.0;?;172.0;330
75.0;308;-549.0;-171.0;-221.0;377.0;?;168.0;?;159.0;308
161.0;139;-181.0;-169.0;-723.0;480.0;?;275.0;?;109.0;?
295.0;-62;421.0;-258.0;-1070.0;407.0;?;440.0;179.0;87.0;?
318.0;-32;958.0;-558.0;-1316.0;244.0;?;594.0;366.0;73.0;?
290.0;-55;1182.0;-683.0;-1503.0;566.0;?;727.0;797.0;6.0;?
344.0;-133;1405.0;-610.0;-1805.0;638.0;?;833.0;1033.0;-39.0;?
344.0;-143;1970.0;-674.0;-1724.0;388.0;?;1052.0;1203.0;-33.0;-143
152.0;-98;2788.0;-657.0;-1136.0;594.0;?;1088.0;1220.0;-49.0;-98
-126.0;-74;3065.0;-418.0;-619.0;1089.0;2808.0;1030.0;952.0;-78.0;-74
-201.0;-96;2439.0;-158.0;-497.0;1451.0;2502.0;1228.0;995.0;-73.0;-96
-407.0;-73;1613.0;-260.0;-503.0;1565.0;1938.0;1688.0;1384.0;-207.0;-73
-495.0;-70;?;-397.0;-630.0;1515.0;1183.0;1915.0;1889.0;-178.0;-70
-422.0;-110;?;-498.0;-624.0;1437.0;825.0;1826.0;1961.0;-203.0;-110
-253.0;-159;?;-477.0;-507.0;1391.0;901.0;1504.0;1593.0;-230.0;-159
-109.0;-669;?;-328.0;-394.0;1401.0;952.0;1291.0;1104.0;-288.0;-669
-7.0;-814;?;-263.0;-246.0;1287.0;816.0;1280.0;?;-325.0;?
8.0;-1489;?;-299.0;-208.0;1198.0;482.0;1222.0;?;-370.0;?
-22.0;-1442;?;-371.0;-268.0;1048.0;387.0;1132.0;?;-409.0;?
-40.0;1338;?;-367.0;-429.0;859.0;588.0;1096.0;?;-430.0;?
-30.0;1916;?;-391.0;-639.0;750.0;786.0;1171.0;?;-474.0;?
61.0;916;?;-391.0;-854.0;668.0;834.0;1188.0;?;-440.0;?
269.0;528;?;-289.0;-1050.0;605.0;851.0;899.0;869.0;-485.0;528
397.0;-228;?;-124.0;-1098.0;598.0;1016.0;631.0;572.0;-489.0;-228
?;83;?;-42.0;-908.0;657.0;1397.0;802.0;482.0;-618.0;83
?;291;?;-130.0;-596.0;793.0;1347.0;1004.0;722.0;-690.0;291
?;274;?;?;-414.0;713.0;636.0;595.0;844.0;-624.0;274
?;527;40.0;?;100.0;563.0;-116.0;354.0;515.0;-510.0;527
?;469;-280.0;?;432.0;386.0;-221.0;158.0;63.0;-154.0;469
?;-88;50.0;?;559.0;477.0;-377.0;-42.0;-76.0;44.0;-88
?;-1035;20.0;?;580.0;144.0;?;33.0;62.0;-30.0;-1035
-770.0;-1307;-574.0;?;622.0;-174.0;?;246.0;356.0;59.0;-1307
-727.0;-106;-1006.0;?;636.0;-137.0;?;218.0;489.0;106.0;-106
-539.0;2123;-1102.0;?;705.0;-191.0;-1014.0;37.0;330.0;131.0;2123
-446.0;?;-1129.0;?;686.0;-218.0;-1217.0;-190.0;?;135.0;27
-423.0;?;-1088.0;?;543.0;-96.0;-1229.0;-346.0;?;157.0;-3134
-300.0;?;-948.0;?;388.0;-12.0;-939.0;-418.0;?;178.0;-672
-196.0;?;-758.0;?;107.0;36.0;-712.0;-284.0;?;208.0;525
-116.0;?;-577.0;?;-150.0;37.0;-524.0;-35.0;?;266.0;-104
-43.0;?;?;?;-291.0;168.0;-274.0;89.0;?;311.0;253
?;?;?;?;-449.0;296.0;79.0;63.0;?;260.0;-10
?;?;?;-263.0;-586.0;191.0;549.0;126.0;?;204.0;66
?;?;?;-614.0;-588.0;67.0;934.0;328.0;?;197.0;11
?;?;?;-726.0;-861.0;108.0;1385.0;404.0;?;224.0;-86
?;?;?;-765.0;-938.0;-385.0;2131.0;193.0;?;121.0;8
?;?;?;-501.0;-708.0;44.0;2663.0;460.0;477.0;58.0;-1
?;?;?;10.0;-531.0;724.0;3374.0;205.0;298.0;-97.0;29
-137.0;-42;3520.0;177.0;-340.0;964.0;3353.0;1085.0;398.0;-152.0;-42
-456.0;-82;2714.0;-125.0;-478.0;929.0;2396.0;1587.0;1438.0;?;-82
-424.0;-147;1576.0;-259.0;-504.0;851.0;1332.0;1629.0;1935.0;?;-147
-263.0;-344;712.0;-275.0;-375.0;895.0;899.0;1219.0;1474.0;?;-344
-169.0;-302;718.0;-98.0;-98.0;906.0;978.0;845.0;?;?;-302
-71.0;-441;?;20.0;-52.0;897.0;1071.0;739.0;?;?;-441
-25.0;-1111;?;-35.0;-88.0;853.0;1114.0;671.0;214.0;?;-1111
-20.0;-758;?;-168.0;-145.0;654.0;1057.0;656.0;395.0;?;-758
42.0;689;?;-256.0;-226.0;462.0;484.0;584.0;575.0;?;689
136.0;929;?;-269.0;-196.0;249.0;140.0;551.0;558.0;?;929
262.0;11;?;-281.0;-165.0;168.0;172.0;564.0;450.0;-339.0;11
450.0;-361;?;-238.0;-328.0;196.0;129.0;313.0;253.0;-389.0;-361
556.0;-225;?;-292.0;-366.0;150.0;111.0;175.0;121.0;-415.0;-225
579.0;-54;?;-214.0;-383.0;238.0;196.0;331.0;212.0;-342.0;-54
669.0;?;?;-130.0;-332.0;231.0;-274.0;209.0;77.0;-339.0;-27
532.0;?;?;-94.0;-77.0;39.0;-135.0;?;-96.0;-315.0;-87
86.0;?;?;-67.0;323.0;-47.0;-344.0;?;-107.0;-194.0;-175
-58.0;?;?;169.0;536.0;33.0;350.0;?;-693.0;145.0;151
-184.0;?;?;266.0;635.0;-45.0;-677.0;?;-909.0;194.0;475
-364.0;?;?;247.0;647.0;-628.0;-1204.0;?;-581.0;261.0;189
-414.0;?;-2048.0;161.0;?;-726.0;-1532.0;?;-182.0;293.0;519
-378.0;?;-2487.0;219.0;?;-672.0;-1801.0;?;-62.0;310.0;1293
-259.0;?;-2235.0;369.0;672.0;-577.0;-1982.0;?;-444.0;272.0;2554
-245.0;?;-2028.0;452.0;646.0;-460.0;-2012.0;?;-905.0;263.0;629
-291.0;-2951;-1800.0;529.0;445.0;-331.0;-1613.0;?;-1122.0;291.0;-2951
-315.0;-1009;-1462.0;538.0;143.0;-313.0;-958.0;?;-1028.0;306.0;-1009
-381.0;582;-1198.0;342.0;-120.0;-360.0;-1084.0;?;-533.0;316.0;582
-360.0;?;-974.0;142.0;-248.0;-200.0;-363.0;?;-38.0;332.0;-132
-279.0;?;-699.0;107.0;-368.0;-41.0;-251.0;?;248.0;426.0;245
-160.0;?;-208.0;?;?;139.0;-190.0;212.0;205.0;313.0;-101
-33.0;?;214.0;?;?;-70.0;277.0;359.0;310.0;314.0;-86
116.0;?;458.0;?;?;194.0;412.0;249.0;366.0;383.0;21
371.0;?;537.0;?;?;267.0;702.0;100.0;133.0;225.0;-88
481.0;-8;1082.0;-350.0;?;-252.0;1176.0;317.0;129.0;79.0;-8
275.0;-47;1723.0;-297.0;?;113.0;1734.0;403.0;?;11.0;-47
226.0;44;2535.0;77.0;?;298.0;2553.0;2.0;?;-101.0;44
-85.0;19;3023.0;35.0;?;378.0;2846.0;602.0;?;-113.0;19
-294.0;-22;2815.0;-209.0;?;354.0;2324.0;903.0;?;?;?
-209.0;21;1902.0;-207.0;?;427.0;1379.0;918.0;?;?;?
-108.0;-425;825.0;-203.0;-307.0;546.0;709.0;651.0;?;?;?
5.0;-516;51.0;-119.0;-294.0;476.0;431.0;514.0;?;?;?
114.0;-729;-134.0;-138.0;-368.0;424.0;396.0;425.0;?;?;?
195.0;-1226;-93.0;-190.0;-422.0;293.0;438.0;451.0;?;?;?
?;-24;?;-370.0;-345.0;34.0;338.0;453.0;?;?;?
?;622;?;-394.0;-258.0;-95.0;12.0;389.0;?;?;?
?;923;?;-456.0;-155.0;?;-325.0;202.0;?;?;?
?;1643;?;-271.0;-180.0;?;-573.0;?;?;?;?
?;640;?;-65.0;-97.0;?;-594.0;?;?;?;?
?;-339;?;30.0;-22.0;?;-689.0;?;-497.0;?;?
?;-478;?;72.0;152.0;?;-795.0;?;-180.0;?;?
?;-234;?;236.0;212.0;-159.0;-484.0;?;-20.0;?;?
?;67;?;335.0;481.0;-168.0;-647.0;?;-177.0;?;?
?;246;?;407.0;784.0;-150.0;-915.0;?;-566.0;-115.0;?
?;497;?;673.0;900.0;-320.0;-212.0;?;-1080.0;112.0;?
?;270;?;806.0;843.0;-650.0;-369.0;?;-1262.0;274.0;?
?;56;?;792.0;783.0;-997.0;-1388.0;?;-994.0;314.0;?
-653.0;216;-2301.0;675.0;810.0;-1045.0;-2129.0;?;-585.0;227.0;?
-569.0;482;-3034.0;615.0;809.0;-1075.0;-2460.0;?;-472.0;312.0;?
-513.0;3889;-2919.0;653.0;813.0;-934.0;-2490.0;?;-680.0;284.0;?
-500.0;4240;-2538.0;652.0;736.0;-792.0;-2307.0;?;-989.0;301.0;?
-446.0;-2150;-1961.0;603.0;657.0;-758.0;-1620.0;?;-1043.0;340.0;?
-362.0;-1649;-1469.0;544.0;392.0;?;-1139.0;-665.0;-853.0;365.0;-1649
-217.0;?;-1023.0;398.0;212.0;?;-926.0;-457.0;-501.0;357.0;1338
-34.0;?;-921.0;244.0;109.0;?;-864.0;-374.0;-341.0;335.0;-103
135.0;?;-1005.0;137.0;92.0;?;-936.0;-515.0;-490.0;371.0;144
335.0;?;?;39.0;67.0;?;-721.0;-678.0;-764.0;381.0;114
505.0;?;?;-212.0;?;?;-294.0;-591.0;-714.0;?;-274
629.0;?;?;-386.0;?;?;-109.0;-305.0;-376.0;?;?
709.0;-74;?;-252.0;?;?;287.0;-229.0;-204.0;?;?
742.0;-73;?;-403.0;?;?;1013.0;120.0;45.0;?;?
544.0;-9;?;-470.0;?;?;1393.0;396.0;701.0;?;?
568.0;-26;1935.0;-52.0;?;?;1832.0;-1054.0;-339.0;?;?
359.0;-67;1638.0;65.0;?;?;1447.0;-1099.0;-1171.0;?;?
?;1;1096.0;27.0;?;?;747.0;-591.0;-817.0;?;?
?;22;341.0;-12.0;?;-1049.0;633.0;-697.0;-690.0;?;?
?;-47;-140.0;320.0;?;-989.0;225.0;-946.0;-764.0;?;?
?;17;-296.0;535.0;?;-828.0;-297.0;-1002.0;-1025.0;?;?
?;32;-596.0;690.0;992.0;-751.0;-839.0;-861.0;-1101.0;?;?
?;-294;-711.0;671.0;1140.0;-881.0;-895.0;-619.0;-764.0;?;-294
?;-359;-710.0;635.0;1260.0;-1064.0;-453.0;-311.0;-318.0;?;-359
-732.0;199;?;650.0;1474.0;-1125.0;-507.0;-313.0;-350.0;?;199
-866.0;520;?;718.0;1599.0;-1167.0;-834.0;-550.0;-581.0;-127.0;520
-977.0;1706;?;890.0;1626.0;-1221.0;-1025.0;-517.0;-560.0;-141.0;?
-996.0;2864;?;?;1583.0;-1171.0;-1175.0;-472.0;-472.0;-142.0;?
-1078.0;2555;?;?;1408.0;-1157.0;-1243.0;-416.0;-557.0;-119.0;2555
-973.0;3865;?;?;1354.0;-1052.0;-1363.0;-275.0;-438.0;-50.0;3865
-922.0;2560;?;?;1289.0;-845.0;-1727.0;-248.0;-345.0;-5.0;2560
-981.0;-821;?;?;863.0;-572.0;-2279.0;-309.0;-335.0;-180.0;-821
-1128.0;-399;?;?;748.0;-295.0;-2822.0;155.0;215.0;-305.0;-399
-1323.0;-110;?;?;604.0;-448.0;-1640.0;-6.0;509.0;-181.0;-110
-1547.0;-359;?;?;932.0;-523.0;-402.0;43.0;819.0;-73.0;-359
-1801.0;-94;?;?;977.0;?;-388.0;130.0;907.0;-75.0;-94
-1803.0;-298;?;?;865.0;?;-833.0;293.0;988.0;-73.0;-298
-1901.0;-158;?;?;644.0;?;-1604.0;107.0;1277.0;-39.0;-158
-1666.0;343;?;?;449.0;?;-1995.0;?;1261.0;-40.0;343
-1027.0;1242;-2749.0;?;380.0;?;-1973.0;?;1024.0;55.0;?
-456.0;1594;-2231.0;1047.0;391.0;?;-1284.0;?;13.0;123.0;?
140.0;1242;-1151.0;843.0;387.0;?;-586.0;?;-733.0;241.0;?
530.0;1270;-629.0;528.0;273.0;?;?;?;-335.0;282.0;?
284.0;1135;-574.0;20.0;-501.0;?;?;?;1540.0;365.0;?
396.0;685;-624.0;-753.0;-151.0;?;?;482.0;268.0;401.0;?
114.0;704;-550.0;-325.0;362.0;?;?;946.0;-4071.0;459.0;?
332.0;239;-240.0;174.0;882.0;?;?;291.0;-4373.0;388.0;?
42.0;-342;14.0;51.0;991.0;?;?;-2297.0;-4062.0;455.0;?
34.0;-381;13.0;-103.0;2099.0;?;?;-2511.0;-4603.0;643.0;?
74.0;-388;-78.0;616.0;2107.0;?;?;-2120.0;-4706.0;567.0;?
-760.0;-385;119.0;1061.0;1644.0;198.0;?;-2935.0;-3677.0;413.0;?
-494.0;-616;518.0;1823.0;2311.0;129.0;?;-2095.0;-2944.0;362.0;?
921.0;-814;869.0;2321.0;1135.0;-327.0;?;-1897.0;-1091.0;349.0;?
1264.0;?;1005.0;853.0;-1495.0;-560.0;?;-2086.0;1607.0;603.0;-918
771.0;?;652.0;713.0;-835.0;-377.0;?;869.0;-132.0;582.0;-838
425.0;?;-19.0;385.0;-1082.0;-56.0;?;1865.0;-553.0;319.0;?
299.0;?;-653.0;406.0;-1322.0;150.0;?;3667.0;758.0;169.0;?
-269.0;?;-812.0;296.0;-1208.0;190.0;-250.0;3732.0;2047.0;-3.0;?
-268.0;?;-611.0;-59.0;-704.0;-100.0;-217.0;1907.0;2055.0;3.0;?
199.0;?;-204.0;-264.0;179.0;-138.0;-265.0;-1185.0;-76.0;207.0;-2256
-3.0;-2081;-294.0;-573.0;829.0;-22.0;-439.0;-1495.0;-864.0;272.0;-2081
-413.0;-1768;?;-702.0;843.0;351.0;-578.0;-415.0;-147.0;228.0;-1768
-903.0;-861;?;-802.0;796.0;733.0;-521.0;707.0;590.0;79.0;-861
-1083.0;125;?;-1054.0;818.0;827.0;-31.0;1188.0;993.0;-9.0;125
-1066.0;497;?;-1016.0;882.0;746.0;654.0;1024.0;441.0;17.0;497
-1012.0;144;?;-1098.0;838.0;675.0;936.0;465.0;164.0;47.0;144
-980.0;-193;?;-1182.0;627.0;580.0;693.0;234.0;399.0;70.0;-193
-861.0;-25;?;-1266.0;459.0;?;411.0;?;485.0;46.0;-25
-739.0;-45;?;-1368.0;361.0;?;327.0;?;530.0;24.0;-45
-296.0;-63;?;-1704.0;91.0;?;400.0;?;947.0;-3.0;-63
566.0;-2;?;-2093.0;-439.0;?;552.0;?;1476.0;-37.0;-2
993.0;-34;?;-2199.0;-78.0;?;982.0;?;98.0;-89.0;-34
210.0;-12;?;-1886.0;-318.0;?;1287.0;-89.0;-192.0;-98.0;-12
-784.0;-11;?;-1586.0;-1211.0;?;1466.0;1008.0;1497.0;-216.0;-11
-497.0;-7;?;-1611.0;-1004.0;?;1442.0;1059.0;2042.0;-207.0;-7
-231.0;26;1338.0;-1803.0;-815.0;657.0;1434.0;604.0;1121.0;-111.0;26
-610.0;-15;1202.0;-1714.0;-1230.0;589.0;1364.0;1089.0;342.0;-62.0;-15
-687.0;-41;1142.0;-1388.0;-1287.0;817.0;1135.0;1271.0;459.0;-106.0;-41
-41.0;-6;933.0;-1175.0;-1016.0;1004.0;948.0;577.0;741.0;-188.0;-6
49.0;-21;731.0;-994.0;-961.0;1039.0;793.0;434.0;476.0;-246.0;-21
-222.0;-27;589.0;-803.0;-1214.0;1041.0;646.0;895.0;302.0;-230.0;-27
-303.0;10;554.0;-766.0;-1281.0;1112.0;603.0;1090.0;316.0;-199.0;10
?;19;627.0;-896.0;-1304.0;1204.0;663.0;1154.0;53.0;-155.0;19
?;5;766.0;-833.0;-1344.0;1187.0;820.0;1383.0;-114.0;-143.0;5
?;12;?;-554.0;-1035.0;1173.0;958.0;1207.0;-8.0;-73.0;12
?;10;?;-482.0;-965.0;1118.0;1007.0;907.0;266.0;-74.0;10
?;-10;?;-728.0;-1064.0;916.0;923.0;907.0;-553.0;-101.0;-10
?;2;?;-713.0;-1343.0;838.0;656.0;1160.0;-503.0;-133.0;2
?;12;?;-808.0;-1476.0;732.0;442.0;1025.0;-244.0;-148.0;12
?;9;?;-977.0;-1612.0;625.0;436.0;872.0;85.0;-108.0;9
?;8;?;-1005.0;-1623.0;581.0;492.0;1042.0;1007.0;-127.0;8
?;-19;?;-1079.0;-2286.0;553.0;591.0;1496.0;2956.0;-120.0;-19
?;-27;679.0;-924.0;-2426.0;530.0;617.0;1667.0;3629.0;-75.0;-27
?;-12;579.0;-660.0;-1674.0;525.0;521.0;1687.0;2355.0;-69.0;-12
-1939.0;-43;500.0;-246.0;-997.0;604.0;538.0;1519.0;970.0;-103.0;-43
-1163.0;-41;546.0;80.0;-1200.0;501.0;600.0;1041.0;1488.0;-86.0;-41
-934.0;14;639.0;-7.0;-478.0;336.0;681.0;572.0;1118.0;-105.0;14
-905.0;12;716.0;?;24.0;261.0;604.0;605.0;-665.0;-82.0;12
-671.0;-16;551.0;?;-318.0;229.0;424.0;457.0;107.0;-31.0;-16
-470.0;-31;274.0;?;-451.0;200.0;195.0;418.0;610.0;-92.0;-31
-328.0;-25;98.0;?;-420.0;155.0;156.0;231.0;395.0;-67.0;-25
-301.0;-5;123.0;?;-268.0;197.0;168.0;182.0;-333.0;-63.0;-5
-355.0;11;174.0;?;-324.0;156.0;131.0;223.0;-267.0;-76.0;11
-404.0;12;68.0;?;-410.0;89.0;69.0;306.0;42.0;-57.0;12
-423.0;-17;-35.0;35.0;-377.0;66.0;-10.0;383.0;180.0;-53.0;-17
-651.0;-12;-151.0;196.0;-210.0;63.0;-117.0;595.0;517.0;-45.0;?
-934.0;-4;-193.0;317.0;-419.0;42.0;-78.0;714.0;128.0;-34.0;?
-920.0;-42;?;457.0;?;-24.0;1.0;379.0;445.0;-31.0;?
-768.0;-39;?;437.0;?;-115.0;2.0;94.0;-442.0;-25.0;?
-779.0;-12;?;352.0;?;-176.0;-101.0;164.0;-344.0;-38.0;?
-817.0;-15;?;294.0;-634.0;-228.0;-248.0;367.0;247.0;-34.0;?
-759.0;9;-453.0;330.0;-641.0;-210.0;-438.0;324.0;30.0;-42.0;?
-700.0;14;-543.0;363.0;-594.0;-211.0;?;185.0;-244.0;-16.0;?
-703.0;-17;-457.0;360.0;-654.0;-255.0;?;139.0;-249.0;-23.0;?
-592.0;-10;-294.0;332.0;-734.0;-310.0;?;200.0;-327.0;-30.0;?
-189.0;-9;-206.0;435.0;-686.0;-315.0;?;20.0;-503.0;-21.0;?
-93.0;-17;-361.0;512.0;-565.0;-379.0;-372.0;-196.0;-812.0;31.0;?
-328.0;5;-457.0;469.0;-564.0;-361.0;-472.0;-297.0;-641.0;23.0;?
-226.0;2;-402.0;399.0;-454.0;-274.0;-355.0;-38.0;-420.0;9.0;?
-171.0;-26;-275.0;394.0;-340.0;-224.0;-213.0;67.0;-332.0;-6.0;?
-216.0;-21;?;281.0;-314.0;-157.0;-45.0;21.0;-364.0;20.0;-21
20.0;-3;?;286.0;-317.0;-151.0;5.0;-79.0;-661.0;31.0;-3
502.0;1;?;397.0;-128.0;-126.0;-19.0;-350.0;-1746.0;37.0;1
705.0;-2;?;441.0;201.0;-129.0;-33.0;-865.0;-2918.0;70.0;-2
404.0;1;?;295.0;213.0;-83.0;-72.0;-848.0;-2568.0;82.0;1
161.0;-2;?;142.0;147.0;-24.0;-32.0;-300.0;-1691.0;56.0;-2
194.0;-1;?;28.0;188.0;86.0;94.0;42.0;-626.0;73.0;-1
221.0;3;?;-84.0;-32.0;115.0;193.0;16.0;373.0;52.0;3
237.0;?;?;-199.0;-575.0;122.0;301.0;-107.0;1010.0;69.0;-24
439.0;?;?;-283.0;-1490.0;98.0;350.0;-317.0;1906.0;73.0;-30
942.0;?;?;-371.0;-2089.0;59.0;291.0;?;1791.0;122.0;-42
1779.0;?;?;-365.0;-2553.0;-62.0;229.0;?;351.0;171.0;-76
2402.0;?;?;-215.0;-2567.0;-141.0;209.0;?;-1720.0;164.0;-73
2661.0;?;?;-261.0;-1946.0;-160.0;132.0;?;-4075.0;192.0;-71
3164.0;?;?;-196.0;-973.0;-49.0;68.0;?;-5950.0;192.0;-81
3130.0;?;?;?;-243.0;-88.0;165.0;?;-6377.0;121.0;-76
3052.0;?;-55.0;?;?;-244.0;60.0;?;-5481.0;-2.0;-18
2502.0;5;-208.0;?;?;-458.0;-321.0;?;-4198.0;-94.0;5
1726.0;-21;?;?;?;-628.0;-655.0;?;-2381.0;-171.0;-21
1307.0;1;?;?;?;-805.0;-854.0;?;-988.0;-229.0;1
1003.0;-28;?;?;?;-956.0;-993.0;?;-659.0;-230.0;-28
957.0;-32;?;?;3062.0;-1186.0;-1074.0;?;-1143.0;-230.0;-32
696.0;-193;?;?;3347.0;-1289.0;-1191.0;?;-1919.0;-227.0;-193
399.0;-550;?;?;3037.0;-1457.0;-1327.0;?;-2206.0;-199.0;-550
497.0;-685;?;1235.0;2469.0;-1632.0;-1518.0;?;-986.0;-154.0;-685
626.0;-131;?;1158.0;2006.0;-1855.0;-1659.0;-1629.0;-441.0;-94.0;-131
685.0;1146;?;1081.0;1665.0;-2119.0;-1870.0;-1887.0;-949.0;-13.0;1146
734.0;1685;?;1004.0;1399.0;-2189.0;-2258.0;-2212.0;-1717.0;20.0;1685
850.0;1340;?;948.0;1038.0;-2168.0;-2782.0;-2321.0;?;-21.0;1340
996.0;1403;-3014.0;?;836.0;-2182.0;-3073.0;-2483.0;?;-96.0;1403
978.0;1325;-3149.0;?;817.0;-2272.0;-3035.0;-2616.0;?;-129.0;1325
?;1127;-3014.0;?;783.0;-1833.0;-2491.0;?;?;2.0;1127
?;1976;-2390.0;?;603.0;-1442.0;-1851.0;?;?;114.0;1976
?;2794;?;?;619.0;-1413.0;-1336.0;?;?;137.0;2794
?;2752;?;?;678.0;-1409.0;-1075.0;-901.0;?;?;2752
?;2601;?;?;672.0;-1371.0;-1110.0;-606.0;?;?;2601
?;2159;?;-316.0;677.0;-1275.0;-1495.0;-701.0;?;?;2159
?;1760;?;-326.0;725.0;-1213.0;-1802.0;-931.0;?;?;1760
?;2321;?;-259.0;718.0;-1174.0;-1835.0;-1113.0;?;?;2321
?;3178;?;-261.0;478.0;-1205.0;-1587.0;-1250.0;?;?;3178
?;3662;?;-290.0;163.0;-1210.0;-1443.0;-1436.0;?;?;3662
?;3755;?;-306.0;-82.0;-1412.0;-1433.0;-1565.0;?;?;3755
?;3161;?;-336.0;-121.0;-1515.0;-1522.0;-1638.0;-1639.0;?;3161
?;2296;-1944.0;-355.0;-2.0;-1609.0;-1726.0;-1615.0;-1672.0;?;2296
?;1325;-2169.0;-339.0;182.0;-1567.0;-1815.0;-1656.0;-1712.0;553.0;1325
?;-290;-2184.0;-273.0;271.0;-1519.0;-1454.0;-1695.0;-1797.0;574.0;-290
?;-934;-2477.0;-163.0;266.0;-1501.0;-1714.0;-1680.0;-1800.0;514.0;-934
?;-224;-2889.0;-20.0;148.0;-1370.0;-1782.0;-1563.0;-1666.0;478.0;-224
?;-178;-2766.0;190.0;-37.0;-1199.0;-1836.0;-1510.0;-1546.0;428.0;-178
?;-302;-1700.0;368.0;-131.0;-1158.0;-1419.0;-1256.0;-1471.0;423.0;-302
?;-163;?;452.0;-148.0;-1122.0;-1066.0;-934.0;-1108.0;408.0;-163
?;-183;?;355.0;-35.0;-1197.0;-866.0;-597.0;-611.0;406.0;-183
?;-94;?;283.0;83.0;-1317.0;-909.0;-75.0;-56.0;410.0;-94
?;-62;?;96.0;282.0;-1525.0;-775.0;111.0;270.0;476.0;-62
?;-68;-337.0;-177.0;?;-2131.0;-476.0;-43.0;460.0;409.0;-68
?;-53;-354.0;47.0;?;-1550.0;-711.0;-900.0;-79.0;322.0;-53
?;-85;-810.0;436.0;?;-1326.0;-842.0;-1693.0;-1181.0;192.0;-85
