MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
361688;0;-74008;-27;-230;0;?;?;0;0
?;0;-74008;-27;-230;0;1;1;0;0
354322;0;?;-156;-948;?;1;?;0;0
354322;?;-76473;-156;-948;0;1;?;0;0
350958;0;-79924;-56;31;0;?;?;0;0
350958;0;-79924;-56;?;0;1;?;?;0
340866;0;-80852;25;-327;1;0;1;?;0
340866;0;-80852;25;-327;1;0;1;0;0
334892;0;-81432;68;102;1;?;1;?;0
331586;0;?;62;-312;?;0;1;0;-1015
324887;0;-85347;6;223;1;?;1;0;0
321842;?;?;62;-806;1;0;1;0;?
321842;0;-89755;62;?;?;?;?;0;?
315346;0;-65714;-42;55;?;0;1;0;1015
308792;0;-65134;-186;-343;1;0;1;0;?
305689;0;-67512;47;-570;1;0;?;?;0
305689;0;-67512;47;-570;1;0;?;0;0
305689;0;-67512;47;?;1;0;?;0;0
299367;0;-70934;-164;55;1;0;?;0;2030
296003;0;?;-63;-255;1;?;1;?;0
289043;0;-88972;-41;?;?;0;1;0;0
?;0;-74037;-28;?;1;0;1;0;?
283098;?;-74037;?;149;1;0;1;?;1015
280227;0;-77691;?;-418;?;0;?;0;0
273586;0;-72094;0;-348;1;?;?;0;1015
267496;0;-90132;-148;37;1;0;1;0;?
264306;0;?;29;-213;1;0;?;?;0
264306;0;-101529;29;?;1;0;1;0;?
260014;0;0;-58;-98;?;?;1;0;-1015
260014;0;0;1;13;1;0;1;0;?
?;0;0;4;-4;1;?;?;0;0
260014;0;0;4;-4;1;0;?;0;0
?;0;0;?;-4;1;0;0;0;?
?;0;0;0;8;1;0;0;?;0
260014;?;0;?;-1;1;0;0;0;0
?;0;0;?;?;1;0;0;0;0
260014;0;0;0;-13;1;0;0;0;?
260014;?;0;0;8;1;0;0;0;0
260014;?;0;?;8;1;0;?;0;0
260014;0;0;2;18;1;0;0;0;0
?;0;0;0;16;1;0;0;0;?
260014;0;0;0;?;1;0;0;?;0
?;0;0;0;7;1;0;0;?;0
260014;0;?;2;?;1;?;0;0;0
260014;?;0;2;2;1;0;?;0;0
260014;?;0;2;3;1;0;0;0;0
?;0;0;1;-4;1;0;0;0;0
260014;0;?;?;17;1;0;0;0;0
260014;0;?;4;17;1;0;?;0;0
260014;0;0;2;12;1;0;?;0;0
260014;0;?;?;10;1;?;0;?;0
260014;0;?;?;-4;1;0;0;0;0
260014;?;?;1;-4;1;0;0;?;0
?;?;0;?;3;?;?;0;0;0
260014;0;0;?;16;1;0;0;0;?
260014;0;0;0;?;1;0;0;?;?
260014;0;?;6;17;1;0;?;0;?
260014;0;?;6;17;1;0;0;0;0
260014;0;?;1;-15;1;0;0;0;?
260014;0;0;1;-15;?;0;0;0;0
260014;0;0;3;9;1;0;0;0;0
260014;0;?;0;13;1;0;0;?;0
260014;0;0;?;13;?;0;0;?;0
260014;0;0;2;-2;?;0;0;?;0
260014;0;0;?;17;1;?;0;0;0
260014;?;0;?;-10;?;?;0;?;0
?;?;0;1;-4;1;0;0;0;0
260014;0;?;1;-4;1;0;0;0;0
?;0;0;1;24;1;?;0;0;0
260014;0;0;2;?;1;0;0;0;0
260014;0;0;2;?;1;?;0;?;0
260014;0;0;?;-4;1;0;0;?;0
?;0;0;-3;-4;1;0;0;0;?
260014;0;0;-1;16;1;0;0;0;0
260014;?;?;3;10;1;0;0;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;0;?;6;1;0;0;?;0
?;0;?;?;6;1;0;0;?;?
260014;0;0;0;0;1;?;0;0;0
260014;0;0;-1;?;1;0;0;0;?
260014;0;?;2;12;1;0;0;?;0
?;0;0;2;12;?;?;0;?;0
?;?;0;1;-2;?;0;0;0;0
260014;?;?;1;12;1;0;0;0;0
260014;0;0;-1;?;1;0;0;0;0
?;0;0;1;?;?;0;0;?;0
260014;0;0;?;-11;1;?;0;0;?
260014;0;0;1;-4;1;?;0;0;?
260014;0;0;0;?;1;0;0;0;0
260014;0;0;0;-2;1;?;0;0;?
260014;?;?;0;19;1;?;?;0;0
260014;0;0;0;8;1;0;0;0;0
?;0;0;?;8;?;?;0;0;0
260014;0;0;-3;0;1;0;?;0;0
?;?;0;?;8;?;?;0;?;?
260014;0;0;?;12;1;?;0;0;0
260014;0;?;0;?;1;0;?;0;?
260014;0;0;2;22;1;0;?;0;0
260014;0;0;0;1;1;?;0;?;0
?;0;0;?;?;1;0;0;0;0
260014;0;0;?;-4;1;?;?;0;0
?;?;?;0;-4;1;0;?;?;0
260014;0;0;-1;10;1;0;0;0;?
260014;?;0;-1;10;1;?;?;0;0
260014;0;0;2;-8;1;0;0;0;0
260014;0;?;1;11;1;?;0;0;0
260014;?;0;1;-13;1;0;?;?;0
260014;0;?;1;-13;1;0;0;?;0
?;0;0;?;?;1;0;0;0;0
260014;0;0;1;-2;1;?;0;0;0
?;0;0;1;0;1;0;0;0;0
260014;0;0;1;?;1;0;0;?;0
260014;0;0;0;11;1;?;0;0;0
260014;0;0;4;8;1;0;0;0;0
?;0;0;0;?;1;0;0;0;0
?;0;0;0;1;?;0;0;0;0
260014;0;?;?;14;1;0;0;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;0;0;14;?;?;0;0;0
260014;?;0;0;14;?;?;0;0;?
260014;0;0;2;19;?;0;0;?;?
?;0;0;2;?;1;0;?;?;0
260014;0;?;3;?;?;0;0;0;0
260014;0;0;1;14;1;?;0;?;0
260014;0;0;0;?;1;0;0;0;0
260014;0;0;0;?;1;0;0;0;0
260014;0;?;?;?;?;?;0;0;?
260014;0;0;3;13;1;0;?;0;0
260014;0;?;?;2;1;0;0;0;?
260014;0;0;0;?;1;0;?;0;0
260014;0;0;0;-6;1;?;0;?;0
260014;0;0;2;6;1;0;?;?;0
260014;?;0;2;15;1;0;0;?;0
?;0;0;2;?;1;0;?;0;?
260014;?;0;0;10;1;0;?;0;0
?;?;?;0;10;1;0;0;0;0
260014;0;0;1;11;1;0;0;0;0
260014;?;0;-1;5;1;0;0;0;0
260014;0;?;5;0;1;0;0;0;0
?;0;?;-1;6;1;0;0;0;0
260014;0;0;-1;6;1;0;0;0;0
260014;0;?;?;-8;?;?;?;0;0
260014;0;0;1;?;1;0;0;0;0
?;0;?;1;?;?;?;0;0;0
?;0;?;0;1;?;0;0;0;0
260014;0;0;0;1;1;0;0;0;0
260014;?;0;0;8;1;0;0;0;0
260014;0;0;0;10;1;0;?;0;?
260014;0;0;0;10;1;0;?;?;0
260014;?;?;-3;?;1;0;0;0;0
?;0;0;-3;8;1;0;0;0;0
?;0;0;0;-15;1;?;0;0;0
260014;0;0;1;-4;1;0;0;0;0
260014;0;0;0;-2;?;0;0;0;0
260014;0;0;?;?;1;0;?;0;?
260014;?;?;?;-2;1;0;0;0;?
260014;0;0;3;4;1;0;0;?;?
260014;?;0;-2;?;1;?;0;0;0
260014;0;?;1;?;1;0;0;0;?
260014;?;0;1;9;1;?;0;0;?
260014;0;0;1;3;?;?;0;?;?
260014;0;0;3;-10;1;0;?;0;0
258506;0;-57449;-93;-407;1;0;0;0;-986
?;0;-57449;-93;-407;1;0;0;0;-986
251546;0;-81548;-96;-749;?;0;?;?;0
251546;0;-81548;-96;-749;1;0;?;0;0
?;?;-81548;-96;?;1;0;0;0;0
?;0;-75922;-133;?;1;0;0;0;-1015
239453;0;-86623;-43;125;1;?;0;0;?
236350;?;-97875;-179;?;1;0;0;0;-1015
236350;0;-97875;?;?;?;0;0;0;?
229709;?;-78242;?;113;?;0;0;?;0
223387;0;?;?;294;1;0;0;0;?
220023;0;?;-22;-490;1;?;0;0;?
?;0;-88943;-155;?;1;?;0;0;0
213295;0;-88943;-155;-194;?;0;?;?;0
210105;0;-89668;-12;-355;1;0;0;0;0
204015;0;-75371;-165;-278;1;0;0;0;1015
204015;?;-75371;?;-278;1;0;0;?;1015
197548;0;?;-82;?;1;?;0;0;0
194329;0;-97092;-62;-450;1;0;0;0;0
194329;?;-97092;-62;-450;1;0;0;0;0
188094;?;-90973;?;?;1;0;?;0;1015
184324;0;-71891;?;-189;1;0;?;0;1015
178495;?;-74559;-15;-413;1;?;?;0;0
178495;0;-74559;-15;-413;1;0;0;0;0
172260;0;-85724;-59;?;1;0;0;0;0
168345;?;-77517;?;-863;1;?;0;0;0
?;0;-59392;-190;-748;1;0;0;0;0
156252;0;-90741;3;-696;1;0;0;?;-1015
156252;0;?;3;?;1;0;0;0;?
152975;0;?;-69;246;1;0;?;0;1015
152975;0;?;-69;?;1;0;0;?;?
146566;0;-82215;?;-321;1;0;0;?;0
143376;0;-81461;-163;-830;1;0;0;0;0
143376;0;-81461;-163;-830;1;0;?;0;?
136822;0;-58580;-99;-315;1;0;?;?;0
130558;?;-69600;-121;-171;1;0;0;0;0
127136;0;-78474;-34;-823;1;0;0;0;?
120176;?;-100166;-175;-682;1;0;0;0;0
120176;0;?;?;-682;?;0;?;0;0
116725;?;-94772;-61;-509;?;0;?;0;-1015
110954;0;?;-147;-180;1;0;0;0;?
104980;?;-62785;-150;?;?;0;0;0;1015
?;0;-62785;-150;?;1;?;0;0;1015
?;?;-56057;-37;-737;1;0;0;0;0
?;?;-68846;-104;-546;1;0;0;?;0
95120;0;?;-104;?;1;0;0;0;0
89117;?;-80359;-88;-157;?;0;0;0;0
?;0;-67570;66;-206;1;0;0;0;1015
85115;0;?;?;-206;1;0;0;0;1015
78793;0;-90625;?;21;1;0;0;0;0
75603;0;-84767;-5;-845;1;0;0;0;0
68730;0;?;-171;-381;1;0;?;0;?
68730;0;-59479;-171;-381;?;0;0;?;1015
65598;0;-91843;-86;?;1;0;0;0;0
59363;0;-78416;-53;-1010;1;?;0;0;1015
56405;0;?;-102;-877;1;0;0;?;0
48865;0;-95236;-214;-233;1;0;?;0;0
48865;0;-95236;-214;?;?;0;0;0;0
42891;?;-67889;-112;-406;?;0;?;0;1015
42891;?;-67889;-112;-406;?;0;0;0;1015
39672;0;-99673;-48;?;1;?;?;0;?
32625;0;?;-8;-450;1;0;0;0;?
32625;0;-74095;-8;-450;?;0;0;0;1015
29290;0;-94859;-111;-373;1;?;0;0;-1015
22997;0;?;?;-305;1;0;?;?;-1015
22011;0;0;-33;-449;1;0;?;0;0
22011;0;0;-37;?;?;0;0;0;0
22011;0;0;-37;-171;1;0;0;0;?
22011;1;0;-35;-154;?;0;0;0;0
22011;?;?;-36;-167;1;0;0;0;0
22011;1;0;-35;-169;1;0;?;0;?
22011;?;0;?;?;1;0;0;0;0
22011;?;0;-35;-159;1;0;0;0;?
22011;1;0;-35;-159;1;0;0;0;0
22011;1;?;-36;-172;1;?;?;?;0
?;1;0;-37;?;1;0;0;0;0
22011;1;0;-37;-154;1;?;0;0;?
22011;1;0;?;-154;1;0;?;?;0
?;?;0;-35;-162;1;?;0;0;0
?;?;0;?;?;1;?;0;0;0
?;1;0;-35;-157;1;0;0;0;0
22011;?;0;-34;-166;1;?;0;?;0
?;1;0;-34;-166;1;0;0;0;?
?;?;0;?;-167;1;0;0;0;0
22011;?;0;-34;-156;1;0;0;0;0
?;1;?;-34;-156;1;0;?;0;0
22011;1;?;-37;-157;1;?;?;?;0
22011;1;?;?;-175;1;0;0;0;?
22011;1;0;-33;?;?;0;0;?;0
22011;1;0;-33;?;1;0;0;0;0
22011;1;0;-33;-151;1;?;0;?;0
22011;1;?;-33;-151;1;0;0;0;0
23664;0;72239;?;444;?;0;?;0;3016
27115;?;71514;?;463;?;0;0;0;-1015
33292;0;83926;94;859;1;0;0;0;0
37207;0;95178;168;669;1;?;0;0;0
37207;0;95178;168;669;1;?;0;0;0
43036;0;90451;?;?;1;?;0;0;-1015
?;0;?;-37;263;1;0;0;0;1015
52548;0;?;129;862;1;?;0;0;?
58406;0;87319;?;827;1;0;0;0;?
58406;0;87319;?;?;1;0;?;0;?
64873;0;94685;238;?;1;0;0;0;-1015
64873;0;94685;238;741;1;0;0;0;-1015
68643;0;82621;185;-57;1;?;0;0;0
?;?;101558;?;475;1;0;0;0;1015
?;0;92916;9;-341;1;0;0;0;?
77604;0;92916;9;-341;1;0;0;?;?
?;0;85318;12;120;1;0;0;?;0
90016;0;83288;89;190;?;?;0;0;0
?;0;90828;59;344;1;0;?;0;1015
93612;?;90828;59;344;1;0;0;0;1015
100572;0;82215;?;252;1;0;0;0;0
103762;0;84303;-11;389;1;0;0;?;0
109765;0;93757;56;477;?;?;0;0;0
?;?;93757;56;477;1;0;?;0;0
113303;0;74994;?;118;1;0;?;0;0
113303;0;74994;143;118;1;0;0;0;0
119944;0;?;132;10;1;0;?;0;0
126092;0;75632;90;?;1;?;0;0;-1015
129224;0;100572;?;33;1;0;0;0;0
?;0;100572;-4;33;1;0;?;0;0
?;0;66149;168;13;1;0;0;0;0
139374;0;?;60;69;1;0;0;?;0
145377;0;75458;?;377;?;0;?;0;0
148886;0;85927;22;?;1;0;0;?;0
?;0;85927;22;?;1;0;0;0;0
?;0;66265;186;302;1;0;0;0;0
?;0;70209;168;?;?;0;0;0;?
164488;0;81432;42;307;1;0;0;0;?
164488;0;81432;42;307;1;0;0;0;1015
171216;?;68991;-11;0;?;0;0;?;?
177219;?;64902;24;269;?;0;?;0;0
177219;0;64902;24;269;1;0;0;?;0
180351;0;67251;140;100;?;0;0;0;0
186818;0;90596;?;747;1;0;0;0;?
186818;0;90596;157;747;1;0;0;?;0
192734;0;?;-8;152;1;0;0;0;0
?;?;71079;43;368;?;0;?;0;?
202333;0;73428;69;724;1;0;?;0;0
202333;?;73428;69;724;?;0;0;0;?
?;0;93177;40;?;1;0;0;0;-1015
211468;0;86130;?;47;1;0;0;?;0
218573;0;?;84;?;1;0;0;0;0
221792;0;95381;25;546;1;0;0;?;1015
221792;0;95381;25;546;1;0;0;0;1015
228433;0;?;98;?;?;0;0;0;1015
231942;0;67309;101;542;1;0;0;0;-2030
238264;0;78619;5;664;?;0;?;?;?
238264;0;78619;5;664;1;?;0;0;0
?;0;98861;137;366;1;?;0;0;0
244586;0;?;137;?;1;0;0;0;?
247718;0;?;-35;?;1;?;?;0;-1015
?;0;70586;26;461;?;0;0;0;0
?;?;?;42;505;1;0;?;0;?
259869;0;100456;?;505;1;0;0;?;?
263059;0;65105;-5;?;?;0;0;0;?
269555;0;92336;186;878;1;0;?;0;?
275384;0;74675;23;-133;1;?;0;?;0
?;0;74675;23;-133;1;0;0;0;0
278516;0;94772;141;467;?;0;0;0;0
285389;0;78648;82;33;1;0;?;0;1015
291305;0;85753;24;?;1;?;0;0;1015
294350;0;70818;127;257;1;0;0;0;-1015
294350;?;?;127;257;1;0;0;0;-1015
294350;?;70818;127;257;1;0;0;0;?
300991;0;83027;115;457;1;0;0;?;0
304036;0;97527;-38;278;1;0;0;0;0
310358;0;?;33;21;1;0;0;0;0
310358;0;74066;?;21;1;0;0;0;0
313548;0;78677;134;-100;1;0;0;?;1015
320450;0;94453;20;1063;1;0;0;0;0
326453;0;?;?;?;1;?;0;0;-2030
?;?;69658;92;938;1;0;0;0;0
336284;0;69049;135;498;1;0;0;0;?
336284;0;69049;135;498;1;0;0;0;0
339242;0;90799;7;878;1;0;0;0;?
?;0;90799;7;878;1;0;0;0;1015
?;0;72268;197;795;1;?;0;0;0
352031;0;88769;143;?;?;0;0;0;1015
355076;0;81896;211;226;1;0;0;?;0
?;0;81896;211;226;?;0;0;0;0
361079;?;71746;221;346;1;?;0;0;1015
367488;0;?;77;125;?;0;0;0;0
370765;0;?;246;210;1;0;0;0;?
?;0;77662;246;210;1;?;0;0;?
376594;0;86536;205;487;1;?;0;?;0
382771;0;79257;159;?;1;0;0;0;1015
386280;0;83491;?;466;1;0;0;0;0
389992;0;2465;104;602;1;0;?;0;-3016
?;0;2465;104;602;1;?;0;?;-3016
389992;?;2465;104;?;1;0;0;0;-3016
389992;0;0;85;387;1;0;0;0;0
389992;0;0;87;384;1;0;0;1;0
389992;0;0;?;384;?;0;0;1;0
389992;?;?;?;377;1;0;0;1;0
389992;0;0;87;377;1;0;0;1;0
389992;0;0;84;?;1;0;?;1;0
389992;0;0;87;?;1;?;0;1;0
?;0;0;83;385;?;0;0;?;?
389992;0;0;83;385;1;0;0;1;0
389992;0;0;?;384;1;0;?;1;?
389992;0;0;86;?;?;0;0;1;0
389992;0;0;84;389;1;?;?;1;?
389992;0;?;85;394;1;0;?;1;0
?;0;0;85;394;1;0;0;?;0
?;0;0;?;?;1;0;0;?;0
389992;0;0;90;?;1;0;0;1;0
?;?;0;85;389;1;0;0;?;?
389992;0;0;?;?;1;0;0;1;0
389992;?;0;85;391;1;?;0;1;0
389992;0;0;?;385;1;0;0;1;0
389992;0;0;84;391;1;0;?;1;0
389992;0;0;84;?;1;0;?;?;0
?;?;0;?;379;1;0;0;?;0
389963;0;0;-247;211;?;0;0;1;0
384888;?;?;-174;-111;1;0;?;0;0
381843;0;-67251;-215;-773;?;0;0;0;0
375115;0;?;-85;-611;1;0;0;0;-1015
375115;0;-93206;-85;?;?;0;?;?;-1015
368880;?;-92249;-194;-652;1;?;0;0;?
368880;0;-92249;-194;?;?;?;0;0;1015
365690;?;-68904;-220;-307;1;0;0;?;0
?;?;-82157;-198;-157;?;0;0;0;-1015
?;0;-69426;-78;?;1;?;0;0;0
356004;0;?;-78;-309;1;0;0;0;0
349914;0;-71224;?;-580;?;0;0;0;-1015
346811;0;?;-133;-343;1;0;0;0;0
339445;0;-65076;-71;-338;1;0;0;0;0
333442;0;-74791;-4;-637;1;?;0;0;-1015
333442;0;-74791;-4;-637;?;?;0;0;?
?;?;-83433;-91;-548;1;0;0;0;0
323437;0;?;?;-136;1;0;?;0;0
323437;0;-81403;?;-136;1;0;0;?;0
317666;0;-79692;-31;-68;1;0;0;0;1015
?;0;-79692;-31;-68;1;0;0;?;1015
314302;0;-62350;?;321;1;0;0;?;0
307284;0;-71195;-248;-749;1;0;0;?;0
304239;?;?;-107;219;1;0;0;?;?
298323;0;?;-143;-156;1;0;0;0;-1015
298323;?;-90886;-143;-156;1;0;0;0;-1015
291740;?;-59740;39;-442;1;0;0;0;0
?;0;-81403;81;-139;1;?;0;0;0
282721;0;?;-183;-656;1;?;0;0;1015
276312;?;-69948;-30;-451;?;?;0;0;0
276312;0;-69948;-30;-451;?;0;0;?;0
276312;0;-69948;-30;-451;1;0;?;0;?
273035;0;-86652;15;-478;1;0;0;0;1015
267032;0;-62872;-80;-687;1;0;0;0;?
?;0;?;-8;126;1;0;0;0;0
263842;0;-83868;-8;126;1;0;0;0;0
257201;?;-86449;-2;?;1;?;0;0;0
?;0;-82650;-140;?;1;0;0;0;0
?;0;?;-172;-469;1;0;0;0;0
241338;?;?;15;-27;1;0;0;0;0
241338;0;-82708;15;?;1;0;?;0;0
235335;?;-69078;-11;-4;1;?;0;?;0
228868;?;-76299;-139;210;1;0;0;?;1015
?;0;-78764;-132;-90;1;0;?;?;0
219414;0;-63336;-21;-110;1;0;0;0;?
219414;?;-63336;-21;-110;1;?;?;?;?
?;0;-63336;-21;-110;1;0;0;0;0
216311;0;-94511;30;-461;?;0;0;0;-1015
209728;0;-78300;-11;-6;1;0;0;0;?
?;0;-93177;-39;-523;1;0;0;0;0
206625;0;?;-39;-523;1;0;0;0;0
?;0;-99992;-103;-230;1;0;?;?;?
193662;0;-68846;-165;-166;1;0;0;0;0
?;0;?;-155;-925;?;0;0;0;0
184208;0;-75284;?;6;?;?;0;0;0
184208;?;?;-37;?;1;?;0;?;0
181192;0;-89117;-21;-320;?;0;0;0;0
174551;0;-81403;-171;54;1;0;0;0;0
168229;?;-62379;?;-334;1;0;0;0;?
168229;0;-62379;-111;-334;1;0;0;0;1015
168229;0;-62379;?;-334;1;0;0;0;1015
165097;0;-89813;-66;-315;1;0;0;0;-1015
158543;0;-85840;-36;42;1;0;0;0;0
155411;0;-94424;2;-327;1;0;?;?;?
?;0;-67425;-67;-487;1;0;0;0;?
149089;?;-67425;-67;-487;?;0;0;0;0
145406;0;-76183;-133;-133;1;0;0;0;-1015
140128;0;-35264;-139;-583;1;0;0;0;0
140012;0;?;-35;-157;1;?;0;0;0
140012;0;0;-33;-153;1;0;0;?;0
140012;0;0;?;-153;1;0;0;0;0
140012;0;0;-33;-156;1;0;0;0;0
?;0;0;-35;-161;1;0;0;0;0
140012;0;0;-35;-155;1;0;0;0;0
?;?;0;-35;-155;1;0;0;?;0
140012;0;?;-32;-157;?;0;0;0;?
?;?;0;-33;?;?;0;0;0;0
140012;?;0;-33;?;1;0;?;0;0
140012;?;0;-34;-150;1;0;0;?;0
140012;0;0;?;-165;1;0;0;0;?
140012;?;0;-30;-165;1;0;0;?;0
?;0;0;-33;-157;1;0;0;0;0
140012;0;0;-33;-161;1;?;0;?;0
140012;0;0;-36;?;1;0;?;0;0
?;0;0;-36;?;1;0;?;?;?
140012;0;0;-36;-159;1;0;?;0;0
140012;0;0;-34;-156;1;0;0;?;0
140012;0;0;-35;?;?;0;0;0;0
140012;?;?;-31;-159;1;0;0;0;0
?;?;0;-31;-159;1;0;?;0;0
140012;0;?;-31;-159;?;0;0;?;?
140012;?;0;-35;?;?;?;0;0;0
140012;0;0;-35;-153;1;0;0;0;?
140012;0;?;?;-148;1;?;?;0;0
140012;0;0;-36;?;?;0;?;?;0
140012;0;0;-33;-164;1;0;0;0;0
140012;0;0;-34;-152;1;0;0;?;0
140012;0;0;-35;-148;?;0;0;0;0
140012;0;?;-37;-161;?;?;0;0;0
140012;0;0;-37;-161;1;0;0;0;?
140012;0;0;?;-146;1;0;0;0;0
140012;?;0;?;-158;1;0;0;0;0
140012;0;?;-36;-168;1;?;?;0;0
140012;0;0;-36;-168;?;0;0;?;?
140012;?;0;-35;-154;1;?;?;0;0
?;0;0;-35;-154;1;0;?;0;0
140012;?;0;-32;?;1;0;0;0;0
140012;0;0;-36;-153;1;?;0;0;0
?;0;?;?;-153;?;0;?;0;?
?;0;0;-37;-142;?;?;?;0;0
140012;0;0;-30;-144;?;0;0;0;0
?;?;0;-30;-166;1;?;?;0;0
140012;0;0;-31;-154;1;0;?;0;?
140012;0;0;-31;-167;?;?;0;0;0
140012;?;0;-31;-167;1;?;0;0;?
?;0;?;-32;-165;1;0;0;0;0
140012;0;0;?;-142;1;?;0;0;0
140012;0;0;-33;-142;1;0;0;0;0
140012;0;0;-34;-156;1;0;0;0;0
?;0;?;-34;-156;1;?;0;0;?
140012;0;0;?;-156;?;?;0;?;0
140012;0;0;-33;-151;?;0;0;0;0
140012;0;?;-34;-156;?;0;0;0;0
140012;0;0;-34;-150;?;0;0;0;?
140012;0;0;-34;?;?;?;0;0;0
140012;0;?;-33;?;1;0;0;0;0
140012;0;0;-34;-136;1;0;0;0;0
?;0;0;-33;-157;1;0;0;0;0
140012;0;0;-34;-159;1;0;0;?;0
140012;0;?;-34;-159;1;0;0;0;?
140012;0;0;-34;-148;1;0;?;?;0
?;0;0;-31;-157;1;0;0;0;0
140012;0;0;?;-171;1;0;0;0;0
140012;0;?;-35;?;?;0;0;0;0
?;0;0;-32;?;1;0;0;0;0
140012;0;0;-32;-164;?;?;0;0;0
140012;0;0;-36;?;1;0;?;0;0
140012;0;?;?;-154;1;0;0;0;0
140012;0;?;-35;-161;1;?;0;?;0
140012;?;0;-35;-161;?;0;0;0;0
140012;0;0;-32;-140;1;0;0;0;0
140012;0;0;-30;-157;1;0;0;0;?
140012;0;0;-37;-156;1;0;0;0;?
140012;0;?;-37;-156;?;0;0;0;0
140012;0;0;-36;?;1;0;0;0;?
?;0;0;-33;-150;1;0;0;0;0
140012;0;0;-32;-145;1;0;0;0;?
140012;0;?;-32;?;1;0;0;0;0
140012;0;0;-32;-157;1;?;0;?;0
140012;?;0;-32;-157;1;0;0;0;0
140012;0;0;-29;-148;1;0;?;0;0
140012;0;0;-33;-161;1;0;?;0;0
140012;0;0;-34;-153;1;?;0;0;0
?;0;?;?;?;1;0;?;?;?
140012;0;0;-34;-150;?;0;0;?;0
?;0;0;-33;-170;?;0;0;0;0
?;0;0;-34;-156;1;0;?;?;0
?;?;0;-32;-150;?;0;0;0;0
140012;0;0;?;-170;1;0;0;?;0
140012;0;0;-32;-170;?;?;0;?;0
140012;0;0;-33;-153;1;?;0;0;0
140012;0;0;?;-153;1;0;0;0;?
140012;?;0;-33;-144;?;0;0;?;0
140012;0;0;-34;-144;1;0;0;0;0
140012;0;0;-36;-167;1;0;0;0;?
?;0;0;-36;-167;1;0;?;?;0
140012;?;?;-32;-144;1;?;0;?;0
?;0;0;-35;-153;1;0;0;0;?
140012;?;?;-37;-150;1;?;0;0;?
140012;0;?;-37;-150;1;0;?;0;0
?;0;-48488;?;96;?;?;0;0;-2001
132588;0;?;-105;-34;1;0;?;?;0
?;0;?;?;-379;1;0;?;0;0
123453;?;-70064;-88;?;1;?;0;0;0
123453;0;?;-88;-195;1;0;0;0;?
119712;0;-67744;4;-297;?;0;?;0;0
119712;0;-67744;4;-297;1;0;0;?;0
113622;0;?;-118;-817;?;0;?;0;0
107793;0;-94221;?;-870;1;0;0;0;?
?;0;-75342;-170;-573;1;0;0;0;-1015
?;0;-75342;?;-573;1;?;?;?;-1015
?;0;-89349;?;-661;1;?;0;0;0
92017;0;-71369;-185;-202;1;0;0;0;?
88827;0;?;?;191;1;0;0;0;-1015
88827;0;-93177;-152;191;1;0;0;0;-1015
?;0;-66468;0;-592;1;0;0;0;0
78822;0;-81345;?;-703;1;0;?;0;-1015
72819;0;-74588;-48;-183;1;0;0;0;0
66091;?;-76299;?;-206;1;0;0;?;?
66091;?;-76299;-159;-206;1;?;0;?;0
66091;0;?;-159;-206;1;0;?;0;0
62669;0;-69223;-152;-723;1;?;0;0;1015
56724;0;?;?;-682;1;0;0;?;1015
53041;0;-81664;-153;-240;1;0;0;0;?
53041;?;-81664;-153;-240;?;0;0;0;0
47067;?;-90712;-174;-799;?;0;0;0;0
41064;?;-90915;-34;-565;1;0;0;0;0
?;0;?;?;-468;1;0;0;0;-1015
?;0;-70876;-89;-698;1;0;0;0;0
31059;0;-70876;-89;-698;1;0;0;0;0
24824;0;?;-89;?;?;0;0;0;1015
22098;0;-22069;-66;-199;?;0;0;0;2001
?;0;?;-43;-207;1;0;0;0;0
22011;1;0;?;-202;1;?;0;?;0
22011;1;0;-43;-202;1;0;0;0;?
22011;1;0;-43;-202;?;0;0;0;?
22011;1;0;?;-194;1;0;0;?;0
22011;1;0;-47;-196;1;0;0;0;0
22011;?;?;?;-198;1;0;0;0;0
22011;1;0;-43;-198;1;0;0;0;?
22011;1;0;-46;-207;1;?;0;0;0
22011;1;0;-45;-212;1;?;0;0;0
?;1;0;?;-195;1;0;0;0;0
?;1;?;-44;-208;1;0;0;0;0
22011;?;0;-44;-208;1;?;0;0;0
22011;1;0;-43;?;?;0;0;0;0
22011;1;0;-43;-200;1;0;0;0;?
22011;1;?;-44;?;?;?;0;0;0
?;?;0;-44;-206;1;0;0;?;0
22011;1;0;-40;?;?;0;0;0;0
?;1;?;-46;-197;1;?;0;0;?
22011;?;?;-46;-197;1;0;0;?;0
22011;?;0;-44;-206;1;?;?;0;?
22011;1;0;-44;?;1;?;0;0;0
22011;?;0;?;?;1;0;?;0;0
22011;1;0;-43;-194;1;0;0;0;0
?;?;0;-43;-194;1;0;0;?;0
22011;1;0;-46;-203;1;0;0;0;0
?;1;0;-46;-203;?;0;0;0;0
?;?;?;?;112;?;0;0;0;0
28478;0;90828;218;1109;1;?;?;?;0
?;0;90828;218;1109;1;0;0;0;0
34945;0;?;80;979;1;0;0;0;0
38077;0;?;211;421;1;0;0;0;0
43848;?;70499;54;109;?;0;?;0;0
